POA_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
POA6023,..,19,6,7,3,0,6,0,0,44,..,27,26,9,7,12,12,8,3,103,..,4,22,17,31,79,187,156,81,580,11,12,13,15,6,14,13,10,0,92,4,0,0,0,0,0,3,0,0,14,1617,789,576,1182,1121,893,992,464,140,7779,..,3,355,1595,1620,1229,1380,622,88,6887,..,28,291,264,208,129,45,7,3,973,..,3,23,128,195,80,53,30,12,525,3391,..,..,..,..,..,..,..,..,3391,..,1055,..,..,..,..,..,..,..,1055,..,436,266,78,54,10,0,0,0,852,..,41,36,16,14,36,33,28,15,214,..,23,21,12,12,6,6,4,0,83,..,38,57,16,20,25,25,19,7,203,..,15,48,54,84,130,260,211,112,916,26,28,29,27,23,15,14,12,5,187,3,0,0,3,0,0,5,0,0,23,3424,1684,1124,2190,2222,1673,1832,926,237,15314
POA6024,..,22,17,4,5,3,0,0,0,46,..,24,35,15,8,17,14,6,0,124,..,15,50,35,61,93,175,143,53,633,15,22,21,12,6,9,11,3,3,102,0,0,0,0,0,5,0,0,0,6,1251,699,791,968,870,709,879,408,111,6671,..,10,500,1126,1010,820,1152,508,67,5195,..,74,450,310,208,117,52,21,3,1244,..,8,34,148,185,94,65,42,19,603,2507,..,..,..,..,..,..,..,..,2507,..,687,..,..,..,..,..,..,..,687,..,421,201,111,76,29,6,0,0,842,..,69,33,18,15,33,33,29,15,236,..,39,37,19,6,4,0,4,0,120,..,47,88,38,32,40,22,8,0,278,..,29,113,92,162,178,271,208,72,1125,40,32,36,27,16,23,23,4,7,201,0,0,7,3,3,4,0,0,0,19,2540,1416,1500,1902,1721,1341,1631,819,176,13053
POA6025,..,35,25,5,3,6,0,0,0,80,..,45,88,22,14,30,31,13,0,237,..,38,104,76,89,244,345,255,144,1293,43,34,42,23,23,21,22,11,11,225,0,0,6,4,4,3,5,0,0,15,2864,1646,1835,2173,2057,2057,1778,760,256,15426,..,21,1091,2645,2665,2642,2479,967,155,12671,..,194,1073,615,390,244,109,19,3,2645,..,12,113,292,413,246,101,69,33,1285,5823,..,..,..,..,..,..,..,..,5823,..,1830,..,..,..,..,..,..,..,1830,..,933,557,179,115,44,12,0,0,1845,..,118,89,31,43,66,78,47,35,493,..,65,60,29,16,15,11,0,0,189,..,123,187,67,56,59,60,20,4,581,..,72,226,240,272,431,511,353,180,2285,88,77,92,50,51,40,45,9,9,469,5,0,3,3,4,4,5,0,0,31,5923,3445,3498,4153,4017,3802,3395,1488,421,30148
POA6026,..,16,15,5,5,5,0,0,0,49,..,13,18,5,10,13,9,0,0,73,..,17,27,33,59,170,270,254,171,1005,27,27,23,23,16,17,13,3,4,168,0,5,0,0,0,3,3,0,0,13,2010,1208,883,1527,1551,1759,1375,603,298,11211,..,10,555,2007,2074,2414,2045,642,189,9935,..,62,422,375,262,188,74,19,6,1403,..,0,47,183,272,167,60,28,31,793,4053,..,..,..,..,..,..,..,..,4053,..,1403,..,..,..,..,..,..,..,1403,..,880,467,128,56,39,9,0,0,1586,..,55,46,15,13,50,82,35,40,332,..,29,29,10,6,12,7,0,0,92,..,30,62,23,13,31,26,0,0,194,..,37,60,94,138,272,405,311,219,1547,52,50,48,49,28,37,22,7,6,303,0,5,0,0,6,9,3,4,0,19,4106,2572,1734,2901,2869,3197,2726,1060,493,21665
POA6027,..,65,48,13,11,8,0,0,0,161,..,121,127,40,44,54,39,11,0,430,..,72,155,100,175,342,467,306,141,1748,47,83,41,31,21,29,19,17,6,302,3,3,3,4,0,0,4,0,0,28,3523,2354,2441,2791,2831,2911,2149,895,309,20204,..,36,1379,3336,3561,3840,2893,1025,198,16269,..,311,1386,823,594,415,168,28,4,3731,..,29,154,409,492,317,144,63,44,1644,7228,..,..,..,..,..,..,..,..,7228,..,2206,..,..,..,..,..,..,..,2206,..,1524,818,211,119,57,22,0,0,2750,..,162,93,42,39,83,109,84,66,681,..,126,130,53,34,27,3,9,0,379,..,312,391,146,104,105,69,30,4,1150,..,148,391,345,395,628,739,428,182,3253,104,144,96,79,70,48,42,21,9,610,3,3,9,8,4,4,9,3,0,43,7332,5002,4845,5448,5414,5525,4190,1685,512,39949
POA6028,..,30,15,5,3,3,3,0,0,54,..,10,15,9,13,9,4,0,0,68,..,22,47,29,60,121,135,101,48,551,30,36,26,13,6,10,8,5,3,132,0,0,0,0,3,0,3,5,0,12,2097,1632,1074,1473,2126,1749,861,369,107,11479,..,19,706,1928,3143,2770,1358,447,66,10430,..,128,501,308,278,195,64,11,3,1477,..,8,62,169,282,156,55,19,11,769,4265,..,..,..,..,..,..,..,..,4265,..,1769,..,..,..,..,..,..,..,1769,..,1166,537,115,38,18,0,0,0,1880,..,84,47,17,16,32,50,49,32,331,..,44,46,18,17,6,8,0,0,139,..,34,61,16,23,20,20,4,0,179,..,35,90,92,147,219,206,129,63,982,45,62,43,21,13,18,15,7,3,236,0,0,3,4,5,0,3,5,0,24,4314,3357,2098,2677,3960,3446,1778,671,180,22481
POA6029,..,0,0,0,0,0,0,0,0,3,..,6,17,5,3,3,0,0,0,34,..,5,3,0,4,14,29,32,28,112,4,4,5,0,3,3,0,0,0,18,0,0,0,0,0,3,0,0,0,3,274,199,100,182,200,164,166,92,40,1414,..,0,61,251,304,254,240,129,29,1268,..,3,32,39,42,19,8,0,0,153,..,0,0,11,21,13,7,4,6,58,509,..,..,..,..,..,..,..,..,509,..,229,..,..,..,..,..,..,..,229,..,95,23,5,9,11,0,0,0,142,..,5,8,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,6,..,17,39,11,7,0,6,0,0,75,..,9,12,11,16,26,42,43,35,183,8,5,7,5,8,9,4,0,0,39,0,0,0,0,0,4,0,0,0,6,514,367,189,328,399,338,303,182,72,2689
POA6030,..,66,58,15,16,10,4,3,0,176,..,82,88,31,35,35,38,9,0,316,..,48,128,116,171,304,335,311,167,1579,55,49,45,29,18,30,21,7,4,260,0,0,0,6,0,3,3,0,0,18,3666,2623,2576,2647,2975,2291,1451,966,300,19492,..,74,1452,2836,3566,2852,1750,1098,218,13853,..,415,1350,780,588,325,91,39,20,3610,..,53,339,537,636,367,125,54,24,2118,7596,..,..,..,..,..,..,..,..,7596,..,2239,..,..,..,..,..,..,..,2239,..,1850,834,175,86,52,4,0,0,3004,..,234,166,47,69,115,114,93,39,877,..,133,125,51,38,27,8,5,0,384,..,157,212,80,69,82,67,20,4,682,..,111,315,370,422,552,494,414,231,2900,98,102,121,61,47,47,35,7,6,534,0,4,3,4,0,10,10,3,0,40,7696,5365,4913,4946,5520,4419,2696,1740,538,37837
POA6031,..,25,22,9,3,3,3,0,0,70,..,25,38,12,12,11,0,0,0,96,..,12,83,62,63,101,90,38,11,467,24,32,17,10,13,12,10,9,4,132,0,0,0,0,0,5,0,0,0,11,2320,1209,1538,1560,1245,835,435,150,31,9309,..,33,1112,1857,1576,1011,546,173,17,6331,..,167,710,412,246,130,27,3,0,1692,..,26,154,274,260,134,38,18,0,918,4538,..,..,..,..,..,..,..,..,4538,..,1102,..,..,..,..,..,..,..,1102,..,831,315,71,30,5,4,0,0,1256,..,92,91,42,27,52,46,22,6,378,..,53,66,21,22,12,0,0,0,172,..,59,120,45,26,20,14,4,0,289,..,36,195,164,140,158,127,59,20,891,50,59,45,27,25,25,20,14,4,260,0,0,4,0,4,6,3,0,0,21,4593,2458,2821,2905,2355,1561,821,294,57,17860
POA6032,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,6,14,8,21,6,0,0,84,..,0,3,14,19,18,13,0,0,67,..,0,0,0,6,4,0,4,0,21,..,0,0,4,0,5,0,0,0,4,26,..,..,..,..,..,..,..,..,26,..,6,..,..,..,..,..,..,..,6,..,8,6,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,5,0,0,0,9,..,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,15,19,28,36,16,4,0,174
POA6033,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,5,0,5,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,38,25,16,24,36,32,16,7,5,199,..,0,16,21,47,55,33,8,4,175,..,0,8,8,8,4,0,0,0,32,..,0,0,0,9,0,3,0,0,16,69,..,..,..,..,..,..,..,..,69,..,28,..,..,..,..,..,..,..,28,..,20,18,5,0,0,0,0,0,41,..,0,3,3,0,0,0,3,0,15,..,0,0,7,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,6,..,0,0,0,3,4,3,5,0,15,0,5,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,69,48,43,44,65,67,43,9,6,408
POA6034,..,10,0,0,0,0,0,0,0,8,..,0,3,0,0,0,0,0,0,8,..,8,25,19,16,29,15,3,0,113,4,8,6,4,4,4,4,0,0,31,0,0,0,0,0,0,0,0,0,0,488,215,429,278,195,125,76,25,0,1820,..,20,274,313,215,104,83,29,0,1035,..,94,309,101,32,16,6,0,0,568,..,8,52,49,46,24,4,9,0,184,985,..,..,..,..,..,..,..,..,985,..,127,..,..,..,..,..,..,..,127,..,94,43,14,6,0,0,0,0,152,..,20,19,3,6,13,13,3,0,82,..,13,14,0,0,6,0,0,0,30,..,0,6,6,3,0,0,0,0,22,..,15,53,37,30,33,24,0,0,195,11,14,11,7,6,7,3,0,0,57,0,0,0,0,0,0,0,0,0,0,995,406,792,518,345,197,137,44,0,3432
POA6035,..,16,4,4,7,4,0,0,0,28,..,13,13,6,10,18,6,0,0,58,..,11,29,32,53,74,101,67,18,381,17,20,20,7,7,4,9,4,0,84,0,0,0,0,0,0,0,0,0,0,1283,507,747,784,672,533,436,199,41,5200,..,23,492,772,743,611,541,260,24,3474,..,90,376,273,158,88,28,8,0,1025,..,16,123,162,147,63,25,16,6,568,2605,..,..,..,..,..,..,..,..,2605,..,450,..,..,..,..,..,..,..,450,..,368,128,45,24,13,3,0,0,578,..,42,38,16,23,25,26,15,11,191,..,26,24,5,8,3,3,0,0,76,..,25,31,15,27,35,8,5,0,143,..,24,85,87,138,142,144,96,25,742,39,35,34,27,18,14,14,4,0,180,0,0,3,0,0,0,0,0,0,9,2646,1093,1326,1410,1282,1007,794,407,66,10036
POA6036,..,12,12,5,3,5,0,0,0,44,..,36,26,17,8,16,11,6,0,117,..,37,85,69,110,162,123,65,12,665,12,29,22,8,5,11,10,3,3,104,0,0,0,0,4,4,0,0,0,7,1831,1322,1237,1343,1331,809,521,214,40,8655,..,34,713,1414,1618,944,579,220,34,5542,..,224,694,339,246,103,41,11,0,1660,..,35,175,291,277,135,41,23,7,985,3850,..,..,..,..,..,..,..,..,3850,..,1080,..,..,..,..,..,..,..,1080,..,878,258,60,34,20,4,0,0,1247,..,115,72,38,20,41,54,30,12,383,..,32,42,20,13,10,0,6,0,125,..,71,87,42,22,24,21,8,0,272,..,70,192,173,221,238,184,89,19,1174,20,57,54,29,23,14,19,0,3,220,0,3,4,0,5,6,0,0,0,24,3873,2597,2284,2411,2473,1524,938,381,77,16550
POA6037,..,7,0,0,0,4,0,0,0,6,..,3,7,0,3,4,4,0,0,27,..,4,8,6,19,34,25,21,6,124,5,8,4,0,3,6,5,0,0,26,0,0,0,0,0,0,0,0,0,0,386,149,199,232,253,209,171,80,19,1698,..,11,120,219,274,257,198,106,13,1204,..,23,128,95,82,52,32,7,0,412,..,4,29,31,30,26,10,3,0,139,814,..,..,..,..,..,..,..,..,814,..,123,..,..,..,..,..,..,..,123,..,138,52,11,15,0,0,0,0,213,..,7,6,3,9,3,12,12,10,58,..,4,3,3,3,7,0,0,0,23,..,6,16,5,5,6,11,0,0,51,..,8,36,33,70,74,61,40,12,335,10,13,12,6,7,4,5,0,0,50,0,0,4,0,0,0,0,0,0,6,818,335,393,404,495,438,335,170,31,3419
POA6038,..,8,13,5,0,5,0,0,0,27,..,16,14,8,8,8,0,0,0,47,..,20,79,50,62,75,39,21,4,350,14,10,15,7,5,5,5,3,0,62,0,0,0,0,0,0,0,0,0,9,1345,590,1047,840,627,360,210,67,10,5096,..,21,725,1020,681,389,246,72,4,3144,..,152,625,253,151,43,10,0,0,1229,..,12,126,134,142,61,32,3,0,508,2606,..,..,..,..,..,..,..,..,2606,..,431,..,..,..,..,..,..,..,431,..,343,109,32,5,0,0,0,0,491,..,49,44,8,14,17,24,10,0,168,..,22,34,11,6,9,0,0,0,75,..,29,40,20,19,7,0,0,0,115,..,46,163,125,111,114,61,33,3,647,20,23,24,14,8,18,9,7,0,126,0,0,5,0,0,0,4,0,0,12,2633,1121,1887,1614,1133,651,383,120,16,9555
POA6041,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,4,4,0,14,..,0,0,6,0,8,19,10,0,36,0,4,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,117,72,64,75,101,100,113,49,11,698,..,0,18,73,127,142,160,76,11,611,..,11,31,29,25,11,14,5,0,127,..,3,12,7,17,7,3,0,0,54,223,..,..,..,..,..,..,..,..,223,..,57,..,..,..,..,..,..,..,57,..,48,15,9,3,3,0,0,0,85,..,9,6,4,6,7,7,8,4,44,..,0,3,0,0,3,0,0,0,9,..,0,4,3,4,0,8,7,0,23,..,0,4,4,15,27,37,23,0,112,5,7,6,3,0,5,0,4,0,38,0,0,0,0,0,0,0,0,0,0,229,143,105,130,205,200,238,116,20,1384
POA6042,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,14,0,0,28,..,0,0,0,0,0,16,0,0,22,..,0,5,4,0,0,4,0,0,11,..,0,0,0,0,0,0,0,0,3,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,3,8,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,10,11,34,3,0,75
POA6043,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,..,0,0,0,0,3,4,6,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,4,6,3,17,24,21,14,0,95,..,0,0,0,16,23,34,9,0,84,..,0,3,0,10,8,3,0,0,30,..,0,0,0,3,0,0,0,0,5,5,..,..,..,..,..,..,..,..,5,..,4,..,..,..,..,..,..,..,4,..,0,7,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,6,..,0,0,4,5,8,15,13,0,45,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,8,17,3,31,45,56,24,3,193
POA6044,..,0,0,0,0,0,0,0,0,8,..,0,19,0,3,4,4,3,0,40,..,0,7,7,0,17,17,15,4,76,4,0,4,0,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,65,22,66,53,67,88,94,47,19,514,..,0,22,36,69,85,138,56,15,424,..,7,31,25,29,23,12,5,0,125,..,0,0,3,8,7,5,0,0,25,106,..,..,..,..,..,..,..,..,106,..,26,..,..,..,..,..,..,..,26,..,24,3,4,0,3,0,0,0,35,..,5,0,3,5,6,0,4,0,18,..,0,4,4,0,0,0,0,0,12,..,5,35,0,8,8,3,5,0,60,..,0,11,10,15,47,49,32,10,181,4,3,9,3,4,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,112,66,114,91,134,180,209,102,27,1040
POA6050,..,8,26,3,0,0,0,0,0,45,..,122,147,26,15,10,8,3,0,330,..,62,222,148,84,147,228,239,171,1301,8,21,27,14,10,16,16,10,4,128,0,0,3,0,0,4,0,0,0,14,1027,873,1107,1016,948,888,731,459,245,7301,..,14,444,1085,1207,1128,814,401,118,5221,..,120,568,328,245,152,76,16,0,1503,..,3,24,90,120,81,33,24,24,401,2097,..,..,..,..,..,..,..,..,2097,..,814,..,..,..,..,..,..,..,814,..,279,205,52,45,25,9,0,0,613,..,47,50,13,9,33,29,13,12,213,..,31,55,12,7,5,6,0,0,108,..,212,333,69,37,30,23,6,0,713,..,99,396,290,207,275,368,319,236,2185,23,35,53,31,26,27,21,15,4,236,0,4,4,0,5,4,0,0,0,21,2126,1652,2138,1975,1902,1744,1389,802,403,14130
POA6051,..,11,32,3,5,0,0,0,0,53,..,122,176,50,25,24,9,0,0,406,..,90,307,227,172,198,218,114,42,1363,11,25,32,12,7,7,10,3,0,107,0,0,0,0,0,8,0,0,0,13,781,661,1526,1067,713,567,497,203,69,6074,..,37,768,989,601,444,419,158,41,3456,..,198,828,376,180,120,60,16,0,1774,..,6,40,127,134,65,29,14,13,418,1600,..,..,..,..,..,..,..,..,1600,..,329,..,..,..,..,..,..,..,329,..,122,92,43,20,11,4,0,0,289,..,85,72,20,9,20,20,13,5,245,..,22,78,22,6,6,0,0,0,137,..,257,403,113,71,51,24,9,0,929,..,159,572,522,382,414,414,211,63,2733,22,51,63,32,16,17,17,6,4,217,0,0,5,0,0,8,5,0,0,20,1622,1255,2917,2246,1430,1149,991,421,120,12147
POA6052,..,24,12,3,0,5,0,0,0,46,..,78,74,9,13,23,6,0,0,203,..,26,108,67,73,142,167,128,83,790,7,21,12,9,4,11,18,4,4,94,0,0,7,0,0,0,0,0,0,5,924,627,796,907,802,726,499,273,132,5686,..,5,441,1080,930,778,522,205,68,4033,..,55,414,290,176,122,50,10,0,1121,..,6,22,98,147,98,30,30,22,454,1941,..,..,..,..,..,..,..,..,1941,..,556,..,..,..,..,..,..,..,556,..,265,174,53,37,20,4,0,0,553,..,53,39,20,20,29,32,21,13,226,..,36,37,11,8,7,0,0,0,93,..,132,168,30,23,38,19,3,0,421,..,49,190,166,162,243,276,179,104,1365,17,45,27,25,21,22,19,10,6,181,4,0,7,3,0,0,0,0,0,12,1960,1220,1522,1759,1516,1364,953,458,207,10962
POA6053,..,12,25,3,7,0,3,0,0,50,..,39,89,24,23,30,10,4,0,220,..,28,104,94,115,174,218,151,99,986,20,19,20,14,12,7,12,8,0,107,0,0,0,0,0,0,0,0,0,9,1245,699,1171,1148,1037,833,643,342,167,7281,..,22,724,1339,1107,868,627,324,79,5096,..,100,684,419,303,190,77,19,0,1800,..,8,42,122,168,107,51,17,28,531,2531,..,..,..,..,..,..,..,..,2531,..,661,..,..,..,..,..,..,..,661,..,347,189,63,48,17,9,0,0,673,..,71,56,19,14,35,37,25,19,276,..,31,54,11,9,7,4,3,0,112,..,87,204,66,71,76,35,13,0,546,..,48,208,212,223,340,350,227,128,1734,36,41,45,23,26,14,18,9,3,221,0,0,0,4,0,0,4,0,0,11,2572,1412,2195,2277,1975,1665,1214,626,264,14192
POA6054,..,29,26,6,6,3,3,0,0,72,..,56,75,35,38,59,34,10,0,314,..,30,104,114,150,270,337,251,124,1372,32,34,19,14,22,20,13,10,4,174,0,0,4,0,4,3,7,0,0,18,1684,1022,1394,1495,1348,1309,1043,566,206,10063,..,23,771,1515,1292,1289,1001,485,94,6475,..,174,776,467,348,225,105,24,0,2116,..,17,132,232,328,177,89,58,34,1066,3498,..,..,..,..,..,..,..,..,3498,..,847,..,..,..,..,..,..,..,847,..,645,380,129,86,41,9,0,0,1301,..,126,86,53,48,81,89,43,34,562,..,57,67,23,19,13,7,3,0,194,..,118,200,86,89,107,62,21,8,687,..,60,230,283,365,511,536,340,156,2483,63,68,48,36,46,38,23,14,11,356,0,0,5,0,5,10,12,4,0,33,3564,2137,2696,2836,2629,2487,1936,997,334,19616
POA6055,..,46,59,13,10,7,3,0,0,137,..,55,83,27,26,39,10,4,0,247,..,46,190,118,124,183,177,108,41,976,46,49,46,13,17,34,19,8,3,234,4,6,6,0,4,15,9,4,0,53,3609,1579,3253,2631,1705,1324,807,350,101,15351,..,91,2821,3698,2082,1476,985,372,73,11591,..,316,1407,689,430,206,58,20,0,3129,..,14,198,290,286,166,55,33,21,1060,7400,..,..,..,..,..,..,..,..,7400,..,1324,..,..,..,..,..,..,..,1324,..,837,426,103,60,28,12,0,0,1453,..,228,240,86,62,119,104,56,16,919,..,83,150,47,30,14,12,4,0,340,..,106,230,93,56,76,32,7,4,596,..,85,445,309,251,339,283,168,57,1934,86,81,90,58,43,51,34,18,6,472,3,3,12,3,4,21,18,3,0,73,7492,3170,6018,5376,3308,2497,1589,681,169,30301
POA6056,..,66,31,20,13,9,5,0,0,146,..,94,90,47,78,71,45,17,3,439,..,90,219,180,285,457,587,466,229,2507,55,80,69,40,36,35,31,23,11,393,9,4,6,4,0,6,4,0,0,30,3209,2284,2608,2464,2622,2518,2063,1193,407,19364,..,66,1502,2306,2472,2641,2176,1152,231,12542,..,518,1307,760,597,443,207,72,6,3917,..,77,310,517,639,381,179,123,59,2286,6502,..,..,..,..,..,..,..,..,6502,..,1597,..,..,..,..,..,..,..,1597,..,1514,744,287,188,81,18,0,0,2836,..,255,184,68,94,157,180,102,42,1072,..,145,111,55,41,23,14,3,0,404,..,196,279,134,166,170,100,36,13,1093,..,173,538,513,708,908,986,690,315,4821,108,173,147,107,92,64,53,43,12,800,7,4,8,6,3,10,11,3,0,53,6622,4712,5125,4759,5009,4876,3916,2221,684,37927
