Date,Category,Group,Count,Estimate flag - Waitlist figure,Estimate flag - prior month,Estimate flag - prior year,Metric,Value type,Value
2021-04-30,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.26855174942465254
2021-05-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,2.0214340503554453
2021-06-30,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,1.106536157894034
2021-07-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.8171283765144679
2021-08-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.908691384379626
2021-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-2.0965990246735338
2021-10-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,-20.256179767714737
2021-11-30,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.27600392196262646
2021-12-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.13000584484129796
2022-01-31,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.8315250246153614
2022-02-28,Priority Applications,Priority,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,1.5594916878776086
2022-03-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,1.779710743559459
2022-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-1.051017407600856
2022-05-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.7122110443640874
2022-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.024330789528510977
2022-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.0409824064001274
2022-08-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-1.054002347448792
2022-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.9473303300064035
2022-10-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,1.4825937422776256
2022-11-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.9746126397905623
2022-12-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-2.3160049970949377
2023-01-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.6090124856127828
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.22158831035801985
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.06353974269378782
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.13020660632695513
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.22889981469285825
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.184207535987027
2023-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-1.189723601607417
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.09551215696395055
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.018680411814597342
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.11348912023591438
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-01-31,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-08-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,5.576798351667548
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,-1.4859631028280846
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.0
2021-03-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,3.333001307708873
2021-04-30,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.6757228220610214
2021-05-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.7774279366021961
2021-06-30,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.5235447454237345
2021-07-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.13778777754634142
2021-08-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.13543630747450308
2021-09-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.16558645909467629
2021-10-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,-5.644318913731421
2021-11-30,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.9424034587785255
2021-12-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.22748251218493287
2022-01-31,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.36116796274528884
2022-02-28,Total Applications,Total,Applications,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.8001925422052949
2022-03-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.07210378768602155
2022-04-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.5661517995098038
2022-05-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.47590396849190153
2022-06-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.2057250377961921
2022-07-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.6598806311122507
2022-08-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-1.3221323420239437
2022-09-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.7337325193883539
2022-10-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.3189440277375668
2022-11-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.42044960729502856
2022-12-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.635887680004791
2023-01-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.3104628217978087
2023-02-28,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.3559550190061005
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.4290462535680394
2023-04-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.4242200046191279
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.4706726804179531
2023-06-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.3976671384972652
2023-07-31,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,-0.37490487600318195
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.3632336058870201
2023-09-30,Total Applications,Total,Applications,,*,,Difference - 12 month rolling average (per cent),Metric change - monthly,0.29239852465169197
2021-09-30,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.6212398639811666
2021-10-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.5274131777821202
2021-11-30,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.756393433618086
2021-12-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.17918394037213958
2022-01-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.4404946247444026
2022-02-28,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,1.1025919706655087
2022-03-31,Total Individuals,Total,Individuals,,*,#,Difference - 12 month rolling average (per cent),Metric change - monthly,0.25897785425021125
