SA1_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50503130325,0,0,0,3,0,7,0,6,0,18,0,0,6,0,0,0,5,0,0,16,0,0,10,4,5,5,3,0,0,18,0,5,9,3,7,3,0,0,0,28,0,5,11,10,7,0,0,0,0,32,0,0,9,9,0,0,0,0,0,20,0,0,7,10,3,4,0,0,0,28,0,0,5,6,8,0,0,0,0,22,0,0,8,14,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,8,21,70,79,42,31,23,12,0,265
50503130326,0,3,0,3,0,0,13,5,0,23,0,0,0,5,0,3,6,4,0,23,0,6,0,0,3,0,0,4,3,23,0,6,3,0,5,4,0,0,0,20,0,5,6,6,9,9,0,0,0,30,0,0,3,7,8,6,10,0,0,36,0,0,5,4,6,0,0,0,0,18,0,0,5,4,4,3,0,0,0,12,0,0,0,8,4,8,0,0,0,28,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,5,22,34,40,47,53,43,34,15,8,296
50503130327,0,0,3,0,0,3,4,0,0,21,0,8,4,0,7,5,6,5,0,32,5,0,3,5,0,7,4,0,0,29,0,0,4,4,9,0,0,0,0,22,0,7,4,4,4,3,0,0,0,26,0,0,7,3,9,8,0,0,0,31,0,0,4,0,3,4,0,0,0,19,0,0,3,3,7,5,0,0,0,22,0,0,5,5,4,7,0,0,0,22,0,0,0,3,4,0,0,0,0,11,0,0,0,0,8,0,0,0,0,5,0,4,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,36,51,57,44,79,47,32,6,0,343
50503130328,0,0,0,0,0,5,0,7,0,11,3,0,8,5,3,3,7,0,0,26,0,3,4,0,4,0,0,0,0,21,0,5,5,7,9,3,0,0,0,26,0,0,13,7,8,5,0,0,0,43,0,0,14,10,4,6,0,0,0,42,0,0,12,13,8,5,0,0,0,28,0,0,7,7,6,0,0,0,0,20,0,0,4,18,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,5,4,6,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,22,21,98,81,54,49,26,15,5,373
50503130329,0,0,5,0,0,0,3,0,0,14,0,0,0,4,0,0,0,0,0,11,0,0,5,9,0,0,0,0,0,22,0,6,9,6,9,0,3,0,0,27,0,0,15,0,9,9,0,0,0,31,0,0,9,9,3,0,0,0,0,24,0,0,12,10,4,5,0,0,0,29,0,0,17,4,0,0,0,0,0,18,0,0,13,16,5,4,0,0,0,38,0,0,3,0,4,0,0,0,0,8,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,16,107,62,38,31,17,10,0,291
50503130330,0,0,0,3,0,5,7,0,0,20,0,0,3,3,0,0,3,8,0,22,0,3,4,6,0,0,3,0,0,19,0,6,15,9,3,0,0,0,0,30,0,0,5,8,7,4,0,0,0,25,0,0,10,0,4,5,0,0,0,17,0,0,9,7,6,0,0,0,0,19,0,0,0,0,4,0,0,0,0,12,0,0,0,9,4,6,0,0,0,20,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,26,48,60,38,32,26,16,0,254
50503130401,0,4,0,0,0,0,0,0,0,9,0,5,10,4,0,4,0,0,0,21,0,0,6,8,0,0,0,0,0,16,0,4,18,6,4,0,0,0,0,32,0,6,20,14,7,8,4,0,0,51,0,0,14,20,6,6,0,0,0,44,0,0,17,9,10,3,0,0,0,38,0,0,13,15,6,7,0,0,0,29,0,0,21,8,9,0,0,0,0,36,0,0,0,0,3,0,0,0,0,5,0,0,3,5,4,0,0,0,0,9,0,0,8,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,36,33,135,102,52,28,14,0,0,405
50503130402,0,4,0,0,0,0,0,4,0,9,4,3,3,0,4,3,3,0,0,19,0,4,3,4,11,0,0,0,0,24,0,5,9,0,12,4,0,0,0,41,0,5,3,5,7,4,0,0,0,28,0,4,7,8,4,0,0,0,0,26,0,0,8,4,3,5,0,0,0,15,0,0,4,0,4,3,0,0,0,20,0,0,3,6,16,4,0,0,0,25,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,37,40,44,28,81,55,20,8,0,319
50503130403,0,0,0,0,0,5,0,0,0,14,5,0,6,3,4,3,0,0,0,16,0,0,0,3,5,6,0,0,0,20,4,4,5,0,12,3,4,0,0,23,0,3,3,7,12,4,0,0,0,38,0,5,3,7,12,5,0,0,0,27,0,0,0,3,9,3,0,0,0,16,0,0,0,0,0,3,0,0,0,9,0,0,3,3,4,9,0,0,0,19,0,0,0,3,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,3,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,27,24,33,67,58,23,6,0,269
50503130404,3,3,3,7,0,0,0,0,0,17,3,3,9,8,0,0,5,0,0,28,0,0,3,11,3,0,0,3,0,23,0,0,15,13,10,6,0,0,0,37,0,0,8,13,8,9,0,0,0,44,0,0,18,15,11,0,0,0,0,45,0,0,14,19,13,3,0,0,0,51,0,0,9,18,4,3,0,0,0,33,0,0,9,16,12,8,0,0,0,47,0,0,3,3,4,0,0,0,0,16,0,0,0,3,3,0,0,0,0,11,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,47,18,98,151,81,43,21,4,0,461
50503130405,0,4,3,5,0,6,0,5,0,21,4,3,0,0,4,0,9,0,0,30,0,6,0,5,8,5,0,0,0,27,0,5,6,4,0,9,0,0,0,25,0,3,7,4,6,9,0,0,0,36,0,4,0,4,5,3,0,0,0,22,0,0,0,8,5,4,0,0,0,28,0,0,3,0,11,0,0,0,0,16,0,0,0,4,13,11,0,0,0,32,0,0,0,5,0,3,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,49,36,51,67,68,26,17,0,345
50503130406,0,0,0,3,0,4,8,21,4,39,0,0,0,0,4,3,3,6,4,18,3,4,0,5,0,5,6,3,0,22,0,0,6,3,3,4,0,0,0,13,0,3,4,5,4,6,0,0,0,19,0,0,7,6,3,9,0,0,0,18,0,0,0,4,5,8,4,0,0,15,0,0,0,3,4,0,0,0,0,9,0,0,3,8,6,7,0,0,0,20,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,4,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,21,23,37,32,55,46,34,15,291
50503130407,3,7,0,0,8,0,3,9,0,31,0,3,4,0,7,3,3,0,0,32,3,4,5,4,0,3,0,0,0,27,0,6,4,0,5,3,0,0,0,23,0,4,6,4,11,7,0,0,0,31,0,5,5,4,13,9,0,0,0,33,0,0,0,8,18,7,0,0,0,37,0,0,0,0,4,4,0,0,0,10,0,0,4,10,22,10,0,0,0,46,0,0,0,0,4,5,0,0,0,12,0,0,0,3,3,3,0,0,0,16,4,0,0,0,8,5,0,0,0,18,0,0,0,0,0,0,0,0,0,4,41,51,48,49,114,77,29,20,5,438
50503130408,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,4,0,0,15,0,3,4,3,4,0,0,0,0,17,0,3,10,4,0,3,0,0,0,23,0,7,16,12,10,4,0,0,0,42,0,6,10,8,4,3,0,0,0,29,0,0,8,10,3,0,0,0,0,18,0,0,12,6,4,0,0,0,0,21,0,0,10,14,3,0,0,0,0,30,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,4,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,28,27,80,78,44,22,18,8,0,303
50503130409,0,0,3,6,0,0,9,0,0,19,0,3,7,12,4,8,3,0,0,29,0,0,8,4,0,0,0,0,0,16,0,0,4,14,9,3,3,0,0,42,0,0,6,18,8,3,0,0,0,39,0,7,5,14,4,6,0,0,0,41,0,0,7,13,3,3,0,0,0,34,0,0,0,14,8,3,0,0,0,29,0,0,3,29,8,9,4,0,0,49,0,0,0,7,4,0,0,0,0,11,0,0,0,4,0,0,0,0,0,11,0,0,0,3,4,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,27,23,65,153,66,54,37,3,0,438
50503130410,4,3,4,7,3,0,3,3,0,20,0,4,4,11,0,5,0,0,0,27,0,3,4,13,8,0,3,0,0,30,0,5,7,23,0,5,0,0,0,40,0,3,15,25,5,3,0,0,0,57,0,0,15,14,7,9,0,0,0,41,0,0,7,15,6,6,0,0,0,32,0,0,11,19,5,0,0,0,0,33,0,0,14,25,16,0,0,0,0,57,0,0,0,3,6,0,0,0,0,13,0,0,0,3,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,32,35,101,178,72,37,17,11,0,496
50503130411,0,5,4,6,0,3,6,4,0,27,4,3,8,4,0,3,4,0,0,19,3,3,3,4,0,5,4,0,0,27,0,7,3,3,7,5,0,0,0,32,0,0,8,4,5,6,0,0,0,28,0,0,5,9,6,6,0,0,0,30,0,0,6,12,0,3,0,0,0,21,0,0,0,5,10,9,0,0,0,18,0,0,0,7,8,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,37,35,50,71,54,69,34,4,6,353
50503130412,0,0,5,7,0,3,0,0,0,25,0,0,7,5,0,0,0,0,0,16,0,0,5,5,0,0,3,0,0,23,0,5,11,3,5,3,0,0,0,28,0,0,13,8,7,6,0,0,0,31,0,0,19,7,0,0,0,0,0,30,0,0,14,13,8,0,3,0,0,30,0,0,7,4,4,0,0,0,0,18,0,0,13,21,3,4,0,0,0,43,0,0,0,11,4,0,0,0,0,15,0,0,5,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,108,114,41,28,15,0,4,341
50503130413,5,3,9,4,3,0,7,0,0,32,0,7,3,7,3,0,3,0,0,35,0,3,5,15,8,5,0,0,0,40,5,7,10,13,8,4,0,0,0,42,0,4,6,20,9,8,4,0,0,55,0,0,10,17,8,8,0,0,0,50,0,0,11,19,7,5,0,0,0,38,0,0,8,9,11,0,0,0,0,41,0,0,9,16,16,4,0,0,0,48,0,0,5,6,5,0,0,0,0,16,0,0,5,7,6,0,0,0,0,13,5,5,0,4,7,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,53,41,96,152,100,53,43,5,3,552
50503130414,0,7,0,0,6,0,3,5,0,26,3,0,0,0,6,5,0,0,0,20,0,10,0,11,4,0,0,0,0,34,0,3,0,6,9,7,9,3,0,28,0,4,3,10,10,3,5,5,0,32,0,4,4,7,7,10,0,0,0,34,0,0,0,3,6,11,0,0,0,29,0,0,5,11,8,0,0,0,0,19,0,0,12,11,14,9,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10,0,4,4,0,4,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,47,42,40,74,83,55,34,21,7,401
50503130415,0,4,7,4,6,0,3,0,0,28,0,3,7,5,4,0,0,0,0,22,0,3,6,11,5,0,5,0,0,35,0,0,17,18,11,3,0,3,0,51,0,3,21,14,9,4,5,0,0,55,0,6,16,28,12,4,0,0,0,57,0,0,11,16,9,4,0,0,0,42,0,0,11,12,7,8,0,0,0,34,0,0,10,13,4,7,0,0,0,39,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,11,0,3,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,40,33,129,145,79,42,34,6,0,518
50503130416,0,3,3,0,0,3,0,0,0,9,4,6,3,4,0,0,0,0,0,19,4,0,0,8,0,3,0,0,0,22,0,4,9,12,0,5,4,0,0,37,0,0,12,14,12,3,0,0,0,44,0,6,10,17,4,3,0,0,0,39,0,0,14,17,8,0,0,0,0,33,0,3,13,15,4,0,0,0,0,30,0,0,17,27,7,3,0,0,0,51,0,0,0,6,0,0,0,0,0,6,0,0,8,6,0,4,0,0,0,12,0,0,3,0,6,0,0,0,0,17,0,0,0,0,0,0,3,0,0,3,35,25,112,132,54,39,13,0,0,413
50503130417,0,5,9,0,7,0,6,0,0,21,3,8,10,6,0,6,0,0,0,33,0,5,10,7,0,0,4,3,0,26,0,3,8,17,9,3,0,0,0,41,0,5,12,12,9,5,0,0,0,42,0,0,9,4,3,7,0,0,0,27,0,0,12,20,9,4,0,0,0,41,0,0,4,10,6,6,0,0,0,17,0,0,9,12,9,0,0,0,0,27,0,0,0,4,0,0,0,0,0,8,0,0,0,3,4,0,0,0,0,10,0,0,12,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,34,38,100,107,63,47,24,6,0,427
50503130418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130419,0,8,0,0,0,5,0,5,0,28,0,11,12,8,6,6,3,4,0,49,4,11,12,18,8,11,0,0,0,61,0,15,9,16,7,7,0,0,0,61,0,11,21,17,12,4,3,0,0,66,0,3,21,16,3,4,0,0,0,52,0,0,10,8,4,13,0,0,0,38,0,0,9,7,10,3,0,0,0,39,0,0,9,10,13,4,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,6,10,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,8,61,83,128,136,90,78,29,13,0,629
50503130420,0,0,3,4,0,3,5,0,0,16,0,0,6,3,0,5,0,0,0,16,0,0,0,5,0,0,0,0,0,18,0,3,3,13,3,0,0,0,0,28,0,0,15,14,13,0,4,0,0,39,0,0,9,9,5,6,0,0,0,34,0,0,9,5,4,5,0,0,0,30,0,0,4,8,5,0,0,0,0,23,0,0,11,14,5,0,0,0,0,34,0,0,0,6,0,0,0,0,0,3,0,0,3,11,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,14,78,111,54,25,24,6,0,322
50503130421,8,3,3,0,0,0,5,0,0,29,0,8,3,6,5,6,4,3,0,31,3,4,0,0,8,7,5,0,0,22,0,4,3,3,13,7,3,6,0,45,0,8,11,8,6,12,3,0,0,52,0,3,5,3,8,8,0,0,0,24,0,3,4,4,11,5,3,0,0,27,0,0,4,4,13,10,0,0,0,25,0,0,0,13,9,10,0,0,0,33,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,4,0,0,0,8,4,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,44,44,52,50,92,93,39,19,4,447
50503130422,4,4,5,0,0,4,7,0,0,21,0,0,0,10,0,3,0,0,0,19,4,3,6,5,8,3,0,0,0,31,0,3,3,3,8,0,0,0,0,19,0,4,5,3,10,6,0,0,0,30,0,0,4,4,10,6,0,0,0,21,0,0,3,5,4,0,0,0,0,19,0,0,0,0,8,9,0,0,0,18,0,0,4,11,13,9,0,0,0,36,0,0,0,0,5,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,30,28,35,41,83,58,26,4,0,301
50503130423,0,0,3,0,0,0,3,0,0,12,0,0,5,3,4,3,0,0,0,15,0,0,6,9,3,0,0,0,0,18,0,5,4,12,0,0,0,0,0,29,0,4,19,13,3,4,0,0,0,45,0,0,19,15,0,6,0,0,0,40,0,0,22,19,5,3,0,0,0,45,0,0,17,8,3,0,0,0,0,25,0,0,7,25,5,3,0,0,0,41,0,0,4,3,0,0,0,0,0,11,0,0,6,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,128,119,34,24,8,3,0,365
50503130424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130426,0,0,0,0,0,0,0,4,0,8,0,4,0,0,3,5,0,0,0,16,0,3,0,3,6,0,0,0,0,18,0,5,0,0,10,4,0,0,0,19,0,3,5,7,5,3,0,0,0,29,0,4,0,0,6,3,0,0,0,14,0,0,3,3,6,3,0,0,0,14,0,0,0,3,9,3,0,0,0,16,0,0,0,0,9,7,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,22,25,60,39,14,9,0,228
50503130427,0,3,3,5,0,0,7,5,4,26,0,4,13,6,0,0,5,0,0,27,0,3,7,9,0,5,0,0,0,32,0,7,15,13,8,3,3,0,0,49,0,6,21,12,12,6,0,0,0,51,0,4,23,11,5,4,0,0,0,47,0,0,18,28,0,0,0,0,0,53,0,0,11,18,6,0,0,0,0,34,0,0,13,24,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,26,41,157,158,54,46,28,8,4,515
50503130428,0,0,0,0,0,6,7,0,0,10,0,0,3,4,0,0,0,0,0,8,0,6,0,3,5,4,5,0,0,22,0,0,0,3,3,0,0,0,0,17,0,4,5,3,4,7,4,0,0,23,0,0,4,5,4,0,0,0,0,15,0,0,0,3,0,0,0,0,0,13,0,0,0,4,4,3,0,0,0,15,0,0,4,4,9,6,0,0,0,25,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,18,23,20,30,37,54,25,4,0,210
50503130429,4,3,9,7,3,6,3,0,0,24,0,4,5,9,0,0,3,0,0,23,0,0,6,8,10,5,0,0,0,37,0,0,11,10,3,3,0,0,0,28,0,11,20,21,7,4,0,0,0,51,0,3,13,16,12,5,0,0,0,42,0,4,6,14,3,0,0,0,0,33,0,0,0,9,3,4,0,0,0,20,0,0,8,22,10,0,0,0,0,33,0,0,4,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,9,0,5,10,5,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,42,31,101,127,71,37,24,7,3,440
50503130430,0,9,0,0,0,6,4,4,0,25,5,3,0,0,4,4,7,0,0,22,0,3,0,3,3,0,0,0,0,14,0,4,0,8,3,4,3,0,0,24,0,4,0,4,11,6,0,0,0,29,0,3,3,0,3,0,0,0,0,12,0,0,6,3,11,3,0,0,0,20,0,0,7,6,3,3,0,0,0,13,0,0,5,8,7,5,0,0,0,19,0,0,0,5,3,3,0,0,0,8,0,0,0,6,6,3,0,0,0,12,0,3,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,35,39,29,37,70,53,20,10,5,294
50503130431,0,0,0,6,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,6,0,3,8,0,7,4,0,0,0,15,0,4,5,4,5,9,3,0,0,28,0,4,3,13,4,6,0,0,0,39,0,0,3,10,3,0,0,0,0,29,0,0,19,12,3,0,0,0,0,35,0,0,8,8,0,3,0,0,0,19,0,0,11,20,8,0,0,0,0,44,0,0,0,9,0,0,0,0,0,11,0,0,4,7,3,0,0,0,0,16,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,15,82,107,43,24,18,0,3,329
50503130432,0,0,0,4,0,0,5,3,0,23,3,7,10,3,0,0,3,3,0,29,0,8,5,0,3,6,0,0,0,34,0,9,8,10,4,6,0,0,0,39,0,7,11,5,9,7,0,0,0,37,0,4,9,9,10,3,0,0,0,42,0,3,9,12,7,0,0,0,0,31,0,0,6,9,8,0,0,0,0,22,0,0,10,10,18,11,0,0,0,45,0,0,0,0,5,0,0,0,0,9,0,0,5,0,5,0,0,0,0,7,4,5,5,7,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,44,57,76,82,95,47,23,15,0,441
50503130501,4,0,0,4,0,0,7,0,0,24,0,0,0,4,0,3,0,0,0,13,0,5,0,6,0,0,3,0,0,13,0,8,3,3,11,0,4,0,0,27,0,4,7,6,6,0,0,0,0,31,0,0,3,5,11,4,4,0,0,29,0,0,4,3,14,0,0,0,0,22,0,0,5,6,3,6,0,0,0,14,0,0,0,23,23,7,0,0,0,49,0,0,0,9,0,0,5,0,0,12,0,0,0,0,7,0,0,0,0,14,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,31,20,33,80,86,37,29,10,3,339
50503130502,0,0,3,4,5,4,0,0,0,18,0,0,3,4,3,5,0,0,0,15,0,3,0,4,6,0,3,0,0,23,0,4,0,7,9,0,0,0,0,14,0,8,6,3,9,0,0,0,0,26,0,0,4,3,9,3,0,0,0,17,0,0,3,12,3,4,4,0,0,30,0,0,0,0,9,0,0,0,0,13,0,0,0,11,19,5,0,0,0,41,0,0,0,3,0,0,0,0,0,3,0,0,0,6,8,3,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,46,33,21,51,94,31,18,4,0,310
50503130503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,21
50503130504,0,0,3,7,5,0,5,5,0,32,0,7,3,4,6,4,0,0,0,31,0,0,12,6,11,11,6,0,0,37,0,3,7,6,7,5,4,0,0,30,0,10,17,4,8,11,8,0,0,52,0,0,14,9,12,5,0,0,0,50,0,0,10,8,3,6,0,0,0,28,0,0,7,0,4,0,0,0,0,15,0,0,3,13,12,9,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,7,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,52,45,93,86,85,62,40,10,0,478
