SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50705131333,14,7,7,9,6,0,0,0,0,41,125,88,67,86,75,33,14,12,0,506
50705131334,14,3,0,6,9,0,0,0,0,33,156,60,59,94,71,32,7,9,0,489
50705131335,7,0,0,0,0,5,0,0,0,18,83,44,62,46,27,22,7,0,0,293
50705131336,23,3,11,10,5,7,3,0,0,58,173,60,137,114,45,34,16,7,0,595
50705131337,0,0,0,0,0,0,0,0,0,0,28,10,22,21,5,7,0,0,0,91
50705131338,9,0,7,9,3,6,0,0,0,30,44,30,26,24,42,27,26,14,6,234
50705131339,4,3,4,0,4,3,0,0,0,22,87,42,35,70,35,33,15,7,0,325
50705131340,9,4,0,6,3,3,0,0,0,28,105,78,40,63,93,50,18,5,0,462
50705131341,0,0,0,0,0,0,0,0,0,4,40,27,29,14,23,3,3,0,0,147
50705131342,8,6,3,9,8,0,0,0,0,27,162,44,73,101,63,22,17,0,0,488
50705131343,6,3,0,4,4,0,0,0,0,19,103,42,56,59,61,39,23,12,0,394
50705131344,7,3,6,0,5,6,0,0,0,26,230,91,81,129,88,50,28,12,0,705
50705131345,19,3,6,12,0,0,0,0,0,37,131,61,82,78,52,35,16,4,0,457
50705131346,7,4,0,0,0,0,0,3,0,11,40,34,26,24,34,47,24,12,3,240
50705131347,10,10,4,3,6,3,0,0,0,30,231,96,134,131,74,45,37,17,3,768
50705131348,3,0,4,0,0,0,0,0,0,10,153,66,75,89,50,18,6,4,3,457
50705131349,21,4,15,4,3,0,0,0,0,54,189,63,132,78,42,30,17,4,0,560
50705131350,20,13,6,12,0,3,0,0,0,53,216,106,103,134,84,66,26,6,0,734
50705131351,11,5,4,12,0,0,0,0,0,29,169,74,90,95,47,22,12,5,0,518
50705131352,14,8,9,3,4,0,0,0,0,44,198,72,135,76,50,30,15,3,0,579
50705131353,6,4,3,0,4,3,0,0,0,21,96,57,53,44,54,35,12,22,9,390
50705131354,10,0,4,3,0,0,0,0,0,15,97,44,88,42,30,23,23,8,0,361
50705131355,9,3,3,6,4,0,0,0,0,30,115,38,60,51,20,8,4,0,0,292
50705131356,4,0,0,0,0,0,0,0,0,6,40,45,15,18,53,35,17,13,0,244
50705131401,3,0,0,0,0,0,0,0,0,15,74,21,48,19,14,9,5,0,0,189
50705131402,3,6,4,5,6,3,3,5,0,32,60,67,25,33,59,46,43,17,0,356
50705131403,4,0,3,0,0,0,0,0,0,7,126,41,106,51,17,17,0,0,0,363
50705131404,7,11,0,0,4,5,0,0,0,27,69,43,17,36,61,64,49,19,8,365
50705131405,19,4,8,6,0,0,3,0,0,42,144,41,104,56,36,26,9,0,0,411
50705131406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705131407,3,3,7,0,0,0,5,0,0,18,86,38,94,41,31,30,19,3,0,348
50705131408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122501,9,0,3,3,3,3,0,0,0,32,106,48,64,77,63,60,46,30,13,496
50901122502,4,4,0,0,5,3,4,0,0,15,30,19,23,16,24,54,49,26,20,265
50901122503,0,6,0,4,15,9,6,3,3,52,66,56,51,60,77,102,74,40,27,551
50901122504,3,11,21,19,20,14,8,8,3,109,31,51,76,64,78,93,111,81,42,626
50901122506,7,3,0,3,3,4,0,3,4,18,46,43,34,45,37,40,42,30,18,325
50901122507,0,3,5,0,4,0,5,0,0,12,38,36,45,34,41,51,25,15,10,282
50901122508,6,0,0,0,4,0,0,4,5,16,36,30,32,33,43,42,55,44,14,329
50901122509,6,6,0,0,9,0,6,3,0,37,100,75,79,48,70,77,63,56,19,579
50901122510,10,0,9,4,0,4,0,8,0,39,67,35,44,30,30,42,24,45,42,356
50901122511,8,4,3,3,5,4,4,3,0,37,99,54,53,43,45,49,29,30,14,416
50901122512,9,3,10,6,3,8,0,3,6,52,98,57,49,49,47,60,73,55,63,548
50901122513,3,3,3,5,5,13,14,5,3,61,16,28,19,18,30,62,85,63,49,371
50901122514,6,5,5,5,7,7,4,0,0,24,55,45,31,39,65,53,50,18,0,361
50901122515,14,5,6,3,4,3,8,4,3,49,84,60,73,57,84,94,72,51,11,582
50901122516,0,3,0,3,3,6,0,3,0,26,64,48,38,48,43,58,38,47,9,397
50901122517,7,8,3,5,0,0,4,0,0,34,82,46,32,48,45,43,33,31,6,367
50901122518,3,4,0,3,0,3,0,3,0,29,55,53,58,42,45,60,51,44,19,435
50901122519,7,6,0,3,0,0,11,9,10,49,55,49,42,46,55,94,86,77,48,547
50901122520,6,13,3,5,5,0,0,0,0,29,29,57,29,18,29,15,25,6,4,219
50901122521,5,0,4,5,8,11,10,6,0,48,85,42,65,73,102,82,98,33,11,588
50901122522,7,0,3,4,4,3,3,4,0,31,63,47,24,55,59,49,50,57,33,436
50901122523,12,3,5,0,0,4,0,0,4,27,84,52,51,51,60,64,47,41,22,464
50901122525,4,0,6,0,0,3,4,0,0,18,78,34,55,48,45,29,39,19,5,352
50901122526,14,3,5,4,0,4,4,0,0,32,64,40,52,41,28,39,27,47,27,366
50901122527,0,0,0,0,0,7,0,0,7,18,29,17,26,14,22,29,29,53,57,278
50901122528,4,4,0,0,0,0,3,0,0,22,18,15,11,5,19,12,20,46,57,201
50901122529,0,0,0,0,0,3,0,0,0,9,33,28,21,13,17,19,5,12,8,164
50901122530,4,0,6,3,0,8,3,0,0,30,54,34,54,36,50,75,40,22,10,381
50901122531,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
50901122532,8,6,0,3,5,7,0,0,0,23,24,52,24,23,37,64,48,20,0,294
50901122533,9,7,17,11,18,12,12,6,0,92,49,49,78,65,83,116,106,43,12,598
50901122534,3,5,3,0,5,3,3,4,0,27,38,31,31,19,44,55,77,35,13,338
50901122535,0,6,16,3,12,5,4,0,0,46,31,25,64,27,56,64,70,26,9,371
50901122536,0,3,3,0,3,6,5,0,0,27,48,47,34,39,30,40,57,56,17,369
50901122537,0,0,0,0,5,7,0,3,0,28,42,33,31,27,47,58,42,34,15,325
50901122538,4,0,3,3,0,3,0,0,0,31,107,67,52,60,84,51,36,26,5,481
50901122539,5,3,5,0,0,3,3,0,0,20,96,60,27,38,37,54,39,21,5,386
50901122540,4,3,0,11,0,5,7,0,0,29,78,33,37,41,42,47,48,25,9,356
50901122601,3,5,6,5,9,3,3,6,0,37,52,20,34,23,56,64,40,23,4,322
50901122602,8,4,9,6,7,16,5,0,0,56,85,46,35,54,100,136,98,23,3,589
50901122603,14,4,4,7,6,4,0,0,3,39,73,21,28,37,50,36,40,21,9,319
50901122604,7,0,3,0,5,0,3,0,0,20,52,48,25,27,56,45,32,19,0,302
50901122605,0,14,38,12,11,10,0,4,0,97,52,42,67,43,54,74,35,18,6,387
50901122606,7,3,8,4,7,6,3,0,0,42,136,46,56,71,76,66,47,10,3,519
50901122607,20,13,3,10,4,3,5,0,0,58,143,99,42,60,65,74,76,38,4,589
50901122608,4,7,9,0,3,7,4,0,0,37,52,39,45,39,42,57,40,14,0,329
50901122609,6,0,0,0,0,6,4,0,0,11,54,17,14,27,28,48,33,13,6,248
50901122610,5,0,6,0,0,0,0,0,0,14,36,8,24,17,4,25,9,11,0,146
50901122701,3,0,0,0,0,3,0,4,0,18,41,10,27,14,29,48,24,32,9,246
50901122702,15,5,3,5,7,6,5,0,0,42,125,57,58,64,65,56,48,31,19,513
50901122703,9,6,4,3,0,0,5,0,0,34,62,35,32,40,35,58,50,24,11,350
50901122704,3,4,0,4,3,4,0,0,0,19,38,31,25,20,36,38,32,23,3,251
50901122705,13,0,5,4,3,0,3,3,0,32,109,47,59,54,77,58,52,29,8,499
50901122706,8,7,0,5,8,5,7,0,0,42,77,56,32,61,62,71,56,16,9,437
50901122707,0,0,0,0,0,0,3,0,0,3,10,7,9,0,3,3,6,0,0,47
50901122708,4,4,0,0,9,8,9,4,3,39,82,52,26,49,90,86,101,46,10,546
50901122709,0,3,3,5,0,0,0,0,0,19,58,42,25,35,46,38,34,21,0,305
50901122710,4,4,0,5,4,3,3,5,0,22,44,25,23,35,38,56,42,28,15,310
50901122711,0,6,0,0,0,3,0,5,0,18,58,58,35,37,39,53,36,15,4,346
50901122712,15,12,10,15,10,6,7,4,0,71,258,121,137,139,134,88,118,94,28,1120
50901122801,11,0,3,5,3,0,0,3,0,28,63,12,21,36,34,29,33,33,13,262
50901122802,12,7,6,4,10,4,8,6,0,56,81,33,31,52,53,49,59,35,13,415
50901122803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122806,17,3,11,12,8,12,10,0,5,72,75,16,27,43,41,53,57,15,12,347
50901122807,0,6,3,6,0,3,0,4,0,23,34,18,11,21,33,34,28,26,5,206
50901122808,3,7,8,4,9,8,9,0,0,53,54,27,27,35,43,34,27,19,5,264
50901122809,12,3,14,12,4,16,22,6,3,83,77,23,32,52,49,74,87,24,5,428
50901122810,13,4,8,7,10,9,8,5,0,61,62,31,34,49,48,77,52,21,3,385
50901122811,5,0,4,5,0,8,8,0,0,37,43,24,13,41,40,63,61,19,0,312
50901122812,8,0,0,4,11,6,9,7,0,37,64,14,20,40,59,61,61,41,4,366
50901122813,18,5,0,8,11,0,4,0,0,41,76,25,15,33,56,34,57,27,0,332
50901122814,12,11,6,5,15,14,5,9,0,92,54,130,35,51,74,80,71,40,12,551
50901122815,0,3,4,0,3,0,6,3,4,25,49,23,26,34,30,41,64,43,20,334
50901122816,0,4,0,7,0,8,3,0,0,27,51,28,19,36,42,69,39,22,7,309
50901122817,3,6,6,0,9,5,4,3,0,44,80,36,29,45,57,89,83,38,4,447
50901122818,9,0,0,0,0,7,7,8,0,29,51,16,10,21,40,53,59,28,5,289
50901122819,8,0,0,0,4,5,3,3,4,20,29,13,14,20,22,30,49,42,33,260
50901122820,7,0,0,3,9,5,5,4,3,40,97,39,33,64,62,80,66,40,14,481
50901122821,6,3,6,4,7,0,0,0,0,24,62,25,25,48,42,72,48,20,3,345
50901122901,0,0,0,3,0,0,7,0,0,10,44,14,25,29,22,20,22,5,0,180
50901122902,10,0,6,6,10,3,3,4,0,45,51,8,34,40,43,26,18,13,0,227
50901122903,0,3,0,4,0,4,4,0,0,19,57,27,33,39,36,26,28,6,0,253
50901122904,10,6,4,6,9,10,3,0,0,53,68,18,42,37,37,44,22,12,0,281
50901122905,3,6,0,11,5,6,0,0,0,31,68,26,27,51,23,27,20,0,0,246
50901122906,4,0,0,0,8,5,0,0,0,28,89,13,43,55,71,68,41,15,3,394
50901122907,3,0,0,0,5,5,4,3,0,20,18,18,21,14,15,42,56,17,9,205
50901122908,3,0,0,3,0,6,0,0,0,16,65,21,31,33,14,36,27,4,4,227
50901122909,12,4,3,5,6,5,7,10,0,52,58,32,45,51,38,40,49,14,8,336
50901122910,7,0,5,3,0,5,0,0,0,22,49,20,45,20,28,34,20,5,0,222
50901122911,10,6,3,5,8,6,3,0,0,39,46,18,40,24,39,46,22,7,0,231
50901123001,9,7,11,10,11,8,11,0,0,75,63,69,61,50,62,74,52,27,6,464
50901123002,9,0,3,3,0,4,0,8,0,28,56,13,38,24,23,27,19,25,3,228
50901123003,13,14,7,4,3,0,5,5,0,44,69,41,37,35,27,45,47,28,14,337
50901123004,26,7,12,8,3,0,0,0,0,61,71,51,39,49,36,31,26,17,3,321
50901123005,6,14,0,3,8,8,3,0,0,46,57,56,38,38,40,46,28,17,7,331
50901123006,7,3,9,5,0,0,0,3,4,32,56,28,46,29,27,30,18,13,8,253
50901123007,12,0,10,3,3,0,6,3,0,38,42,24,44,30,33,34,27,11,0,250
50901123008,17,5,4,6,4,5,4,0,0,41,85,38,37,44,47,55,40,18,5,372
50901123009,3,3,3,8,5,0,0,0,0,34,61,37,44,53,64,64,45,19,10,388
50901123010,14,4,4,9,7,11,12,3,0,57,97,37,42,49,50,81,58,16,0,430
50901123011,9,5,0,4,0,0,3,0,0,32,46,33,22,32,17,26,16,16,0,219
50901123012,12,3,8,3,5,4,6,0,0,33,59,31,41,27,24,26,29,5,4,251
50901123013,13,0,3,3,0,6,6,3,6,39,68,54,37,34,51,36,45,30,27,381
50901123014,3,0,3,0,0,0,0,0,0,14,40,38,39,31,36,20,25,18,7,254
50901123101,17,3,7,7,3,11,0,4,0,59,65,20,25,37,32,51,36,30,5,292
50901123102,3,7,0,7,9,3,12,6,0,41,81,36,26,46,60,58,65,32,4,406
50901123103,0,0,3,3,11,5,6,4,0,34,56,20,34,55,61,65,37,17,3,351
50901123104,19,7,7,6,9,3,0,0,0,48,54,41,24,29,27,45,23,28,11,277
50901123105,11,0,3,3,9,10,0,4,0,43,74,15,29,44,32,41,34,9,0,268
50901123106,14,0,0,0,0,5,4,4,0,27,40,15,22,21,21,44,34,14,0,210
50901123107,6,0,4,0,3,3,5,0,0,21,54,19,42,31,40,47,12,7,0,262
50901123109,7,6,10,8,3,3,3,3,0,45,81,35,57,59,49,62,53,41,12,456
50901123110,5,0,0,4,5,3,0,4,0,13,55,10,16,37,20,34,27,9,0,210
50901123111,10,0,0,4,0,11,7,0,0,33,67,28,19,54,33,39,22,3,0,257
50901123112,7,0,0,0,0,4,0,0,0,19,28,5,12,15,34,22,22,12,0,149
50901123113,3,0,5,4,4,9,0,0,0,36,34,13,19,26,42,47,21,29,7,228
50901123114,0,0,0,4,0,0,4,0,0,6,28,0,15,22,19,26,11,8,6,124
50901123115,10,3,6,8,0,10,3,9,3,54,68,28,38,38,38,85,46,47,29,419
50901123202,0,4,0,0,6,4,0,0,0,10,46,27,24,27,32,38,39,34,8,259
50901123203,4,0,0,4,7,0,4,0,3,26,96,52,40,55,63,65,83,33,21,493
50901123204,8,7,0,5,4,4,0,5,0,25,67,46,32,43,50,53,31,18,6,343
50901123205,0,8,0,4,0,8,5,0,0,26,40,28,13,23,34,53,47,18,3,264
50901123206,7,4,0,4,0,9,6,0,0,29,51,32,41,48,43,66,44,22,8,368
50901123208,5,0,0,0,8,11,10,0,0,34,51,24,28,27,48,71,63,21,0,339
50901123209,12,0,8,0,8,6,4,3,0,36,46,29,29,20,40,50,44,7,0,260
50901123210,0,5,0,0,0,0,0,3,0,4,8,5,7,4,4,14,7,6,0,52
50901123212,0,34,134,107,40,11,4,0,0,336,61,58,158,133,82,55,44,4,0,604
50901123213,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
50901123214,0,0,0,0,0,0,0,0,0,4,11,3,4,7,9,12,21,9,0,70
50901123215,0,0,0,4,5,4,0,0,0,23,24,25,8,21,38,43,30,19,0,206
50901123216,0,0,0,0,0,5,6,0,6,13,20,10,10,12,23,55,64,39,10,234
50901123217,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,17
50901123301,11,0,4,4,3,7,6,3,4,46,107,36,44,48,57,65,69,49,11,479
50901123302,10,0,0,7,0,9,3,4,0,27,72,51,32,42,50,80,59,30,5,418
50901123303,7,0,5,4,8,4,0,5,0,23,64,24,27,27,39,41,34,15,3,269
50901123304,4,0,0,5,9,3,11,0,0,28,38,29,19,25,44,47,49,19,3,265
50901123305,15,3,3,6,5,10,4,6,0,54,165,86,58,96,119,93,90,40,8,753
50901123306,4,3,6,7,0,8,0,0,0,35,131,55,45,80,97,88,68,16,11,598
50901123307,3,7,0,7,4,3,0,0,0,22,47,44,29,33,34,19,24,12,0,241
50901123308,20,7,16,9,10,5,11,5,0,89,126,73,99,56,79,96,67,43,9,652
50901123309,8,7,6,5,3,3,4,0,0,43,124,76,82,63,81,100,47,34,15,616
50901123310,8,12,3,9,0,5,4,3,0,50,93,72,21,65,64,47,58,25,0,451
50901123311,3,4,3,6,3,5,3,0,0,32,102,64,65,62,61,58,57,51,33,557
50901123312,15,8,6,4,7,3,5,6,3,51,139,90,88,76,87,67,53,32,13,647
50901123313,0,0,0,0,5,3,0,0,0,11,37,40,29,27,29,38,25,21,0,253
50901123315,18,5,9,4,5,6,5,0,0,56,99,54,64,59,64,62,29,11,6,449
50901123316,6,6,0,3,3,0,3,7,0,23,43,47,22,34,31,32,38,25,11,280
50901123317,3,0,6,7,7,8,7,5,0,50,83,63,57,55,57,50,57,40,17,473
50901123318,10,3,5,3,4,11,0,0,0,37,110,50,56,44,37,43,45,24,4,412
50901123319,6,0,7,0,6,6,0,0,5,33,82,41,70,44,60,55,41,30,9,435
50901123320,13,3,0,6,6,3,5,0,0,48,121,56,46,73,65,65,70,41,7,534
50901123321,8,4,3,4,5,4,0,0,0,32,150,96,108,67,59,64,27,10,0,594
50901123322,6,6,0,5,4,0,0,0,0,24,119,45,58,75,47,28,27,12,5,413
50901123323,5,0,3,0,0,4,0,0,0,10,69,22,39,45,30,33,21,14,0,270
50901123324,3,7,0,3,0,7,0,0,3,25,90,57,29,47,44,30,20,10,0,332
50901123325,0,4,3,3,0,3,0,0,0,13,42,43,29,30,34,20,18,6,9,240
50901123326,12,4,3,3,3,4,0,0,0,26,118,53,58,67,57,16,13,7,4,388
50901123401,7,0,0,3,7,0,0,0,0,21,67,24,12,32,36,25,37,18,5,266
50901123402,0,3,0,0,8,0,6,0,0,19,54,26,22,26,59,63,63,22,3,347
50901123403,8,9,3,4,8,9,5,0,0,39,55,26,40,47,47,45,28,9,0,300
50901123404,7,4,6,3,6,5,9,4,0,40,72,33,44,44,57,68,56,14,9,398
50901123405,0,0,3,3,0,0,3,0,0,11,22,5,8,15,16,18,24,8,0,119
50901123406,0,3,0,0,0,0,4,8,0,21,22,13,6,12,17,27,43,42,32,224
50901123407,13,8,4,6,4,16,6,4,0,63,68,57,36,45,45,73,51,23,10,407
50901123408,9,9,4,3,4,7,0,0,0,29,33,29,22,24,35,37,35,9,8,237
50901123409,3,5,3,3,0,10,5,4,0,35,44,18,31,26,30,52,37,16,0,248
50901123410,5,0,0,4,9,7,7,0,0,37,42,28,21,22,45,61,67,19,8,324
50901123411,10,3,5,8,5,6,9,3,0,44,74,32,25,35,34,59,50,28,8,349
50901123412,16,5,4,5,5,9,5,0,0,59,107,53,51,53,70,60,36,15,13,458
50901123413,13,7,4,3,9,10,3,0,3,55,90,47,58,35,59,51,44,15,12,409
50901123414,8,4,5,5,3,4,9,3,0,42,53,30,30,24,59,68,95,51,4,406
50901123415,11,5,0,3,5,9,3,0,0,42,57,27,17,29,50,86,69,23,4,355
50901123416,5,0,20,39,19,11,6,0,0,95,56,17,33,80,73,54,47,12,0,371
50901123501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50902123601,0,0,0,0,6,0,0,0,0,14,27,16,11,22,20,34,35,16,6,183
50902123602,7,3,3,0,3,4,0,0,0,21,54,22,19,26,51,51,30,25,3,285
50902123603,0,0,0,0,9,3,3,6,5,27,43,21,19,23,40,63,54,26,16,309
50902123604,0,0,0,0,6,9,4,0,0,29,80,57,41,50,80,75,44,22,3,461
50902123605,3,4,8,3,5,7,0,0,0,32,40,34,29,29,38,54,32,16,5,281
50902123606,0,4,0,5,5,3,4,0,0,29,63,37,38,34,66,61,43,12,7,358
50902123607,11,14,3,5,14,17,5,0,0,72,336,180,99,212,222,201,112,35,10,1409
50902123608,0,0,0,0,6,0,3,0,0,13,33,44,8,17,55,38,20,23,4,251
50902123609,14,11,3,0,10,17,5,3,0,72,130,73,58,66,101,111,41,24,4,620
50902123610,16,10,4,9,10,6,5,0,3,65,158,86,74,93,136,135,92,37,5,811
50902123611,5,4,4,8,3,0,10,3,0,39,74,51,15,35,21,38,56,26,10,320
50902123612,9,9,7,9,8,10,9,3,0,60,79,30,49,42,50,71,52,33,3,419
50902123701,9,0,0,3,3,3,5,4,0,25,24,15,11,10,19,28,22,20,4,147
50902123702,7,0,3,5,8,5,5,0,0,32,45,20,34,22,43,37,14,5,4,225
50902123703,6,3,8,4,3,5,20,10,0,58,29,16,22,17,11,37,57,30,20,238
50902123704,18,9,9,9,13,13,16,10,4,96,48,19,29,20,35,52,63,38,14,326
50902123705,10,3,7,5,7,15,10,5,0,51,70,40,44,44,55,77,72,70,29,496
50902123706,5,8,5,6,10,12,11,3,0,53,51,30,23,34,53,65,34,24,3,328
50902123707,19,4,7,9,32,24,18,0,0,117,75,10,40,37,73,67,50,17,0,369
50902123708,15,0,6,9,4,6,4,0,0,54,123,78,96,69,80,74,70,34,16,637
50902123709,3,3,4,0,7,3,3,0,0,31,35,29,36,29,46,58,43,18,6,295
50902123710,8,5,3,3,5,5,9,0,0,33,71,29,31,37,29,45,47,14,5,298
50902123711,3,19,0,3,0,0,3,0,0,29,69,150,24,40,32,30,25,9,6,382
50902123801,13,6,3,8,0,0,4,0,0,37,74,36,44,38,31,47,63,20,3,363
50902123802,3,3,0,0,4,5,4,0,0,24,62,42,45,50,45,48,33,18,10,354
50902123803,10,10,3,6,10,10,10,12,0,72,68,36,30,47,42,81,95,44,16,461
50902123804,3,10,0,5,13,9,6,0,0,54,95,43,32,68,76,76,60,18,7,477
50902123805,0,0,6,5,6,0,5,6,0,41,40,22,31,28,32,40,51,42,3,290
50902123806,0,0,0,0,0,0,0,0,0,4,37,5,10,16,19,24,12,9,3,142
50902123807,0,0,3,0,4,0,0,0,0,4,27,13,21,17,38,28,50,14,3,213
50902123808,0,0,4,0,0,7,3,0,0,19,40,15,26,29,37,46,40,13,0,240
50902123809,3,0,0,6,0,3,6,0,0,20,67,35,18,52,42,35,65,26,4,347
50902123810,12,3,3,3,10,3,6,0,0,44,79,25,32,35,54,48,52,15,6,336
50902123811,0,0,0,0,0,0,8,3,0,11,25,11,22,17,22,30,24,20,10,166
50902123812,8,5,3,5,9,7,9,0,0,41,63,18,25,42,42,44,47,27,0,314
50902123902,15,0,0,5,3,0,0,0,3,23,71,23,30,41,32,38,50,10,3,305
50902123903,0,0,0,0,0,0,8,0,0,14,31,5,23,25,23,30,50,23,13,220
50902123904,8,0,0,0,4,3,12,9,0,35,52,35,31,46,72,75,113,40,14,479
50902123905,13,3,5,12,8,8,5,6,0,64,103,65,43,67,96,75,77,54,11,601
50902123906,0,0,10,12,13,4,11,10,0,57,36,30,48,38,50,29,52,40,0,329
50902123907,8,4,7,3,0,10,4,0,5,39,84,55,74,68,77,105,61,26,7,552
50902123908,5,4,0,5,0,3,9,8,4,40,21,21,31,12,29,50,60,40,12,269
50902123909,4,0,0,0,5,4,8,5,0,28,8,3,6,5,12,18,42,9,0,105
50902123910,8,0,10,13,8,13,14,5,0,72,54,15,39,51,51,85,86,30,15,431
50902123911,0,0,0,0,6,7,12,3,0,32,69,20,47,48,43,67,72,22,6,391
50902123914,0,0,0,0,3,0,5,0,0,14,30,28,15,27,59,60,68,12,0,306
50902123915,6,25,57,36,40,37,13,0,0,212,36,44,95,92,91,101,42,11,3,515
50902123916,0,4,5,5,3,10,14,7,0,40,51,40,50,43,49,61,62,30,3,394
50902123918,0,3,9,0,0,4,0,0,0,23,45,25,35,30,40,53,34,26,0,296
50902123920,4,0,0,4,4,5,12,4,0,41,108,67,52,60,102,110,141,49,4,692
50902123921,3,5,3,3,4,8,14,0,0,32,36,26,39,28,42,60,66,19,3,315
50902123922,0,3,0,0,5,10,6,3,0,33,34,18,37,27,33,56,31,32,0,272
50902123923,9,3,4,3,7,5,0,3,0,25,58,27,21,39,27,29,31,20,6,263
50902123924,12,3,6,7,7,3,6,0,0,43,145,49,57,80,64,76,73,41,4,593
50902123925,0,0,0,0,3,0,0,0,0,9,9,7,5,4,21,33,46,19,3,154
50902123926,0,4,4,0,4,3,0,4,4,23,32,15,24,23,35,64,57,25,9,282
50902123927,0,0,0,0,0,0,5,5,0,13,24,13,33,19,11,29,38,22,6,186
50902123928,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,21
50902123929,0,0,4,0,0,4,8,0,0,18,29,6,32,15,27,35,56,23,9,240
50902123930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50902123931,3,0,9,3,0,5,0,0,0,26,19,20,52,28,31,53,51,23,13,292
50902123932,0,3,7,0,3,5,3,0,0,26,10,5,19,7,19,42,37,35,5,187
50902123933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50902123934,0,0,0,0,3,4,0,0,0,9,0,0,3,3,12,18,13,6,0,49
50902123935,6,4,4,4,3,8,3,0,0,30,32,20,50,26,24,30,38,17,6,246
50902124001,5,4,5,9,16,13,15,7,12,79,70,20,40,41,61,61,52,44,33,428
50902124002,5,10,18,8,16,10,19,12,6,113,97,48,65,62,62,73,98,58,22,582
50902124003,12,19,13,12,12,13,8,4,0,89,60,57,65,42,49,70,52,28,15,447
50902124004,0,7,0,3,9,5,6,5,0,41,34,31,30,19,40,39,48,22,4,270
50902124005,9,15,18,3,12,10,8,0,0,82,116,65,97,76,93,76,50,22,4,591
50902124006,24,13,10,12,3,11,10,0,0,90,144,83,73,83,72,90,55,20,10,627
50902124007,0,4,0,4,0,8,10,3,0,36,85,57,55,58,67,55,66,25,20,492
50902124008,5,7,4,4,12,3,0,0,0,37,37,22,18,21,45,25,21,5,0,199
50902124009,4,0,4,6,3,5,6,4,0,39,21,0,15,21,18,34,41,15,6,186
50902124010,13,3,0,3,0,6,0,5,0,29,91,22,21,49,33,55,27,14,7,314
50902124011,14,11,5,11,11,13,8,0,0,77,35,27,21,19,42,41,24,4,0,219
50902124012,3,0,0,0,0,0,0,0,0,8,46,8,20,30,20,17,10,5,0,153
50902124013,7,4,8,0,0,0,0,3,0,27,37,13,37,9,27,19,13,9,0,163
50902124014,5,4,3,0,3,5,5,0,0,26,44,9,27,26,25,26,19,9,4,182
50902124101,8,0,0,7,6,4,0,4,0,33,57,13,30,42,37,40,32,16,7,274
50902124102,3,0,3,3,7,5,0,0,0,27,27,14,17,28,24,32,13,5,0,158
50902124103,0,0,3,0,0,3,10,0,0,18,17,8,14,11,20,48,23,13,3,155
50902124104,13,11,9,9,11,8,14,7,0,88,105,58,70,56,58,84,65,21,8,530
50902124105,19,16,19,13,14,23,14,9,0,117,89,55,58,55,74,85,83,56,23,582
50902124106,0,5,4,0,5,5,0,0,0,26,24,20,12,18,38,33,15,16,3,169
50902124107,4,0,0,5,0,0,0,0,0,17,32,14,31,22,29,35,18,10,0,195
50902124108,15,0,12,8,0,8,5,3,0,53,124,73,65,54,51,65,55,18,3,499
50902124109,0,7,0,0,4,6,5,0,0,17,28,17,9,20,34,17,14,7,0,139
50902124110,9,0,3,10,9,12,20,7,0,71,51,21,23,47,47,67,48,21,4,333
50902124111,11,0,3,0,3,9,4,3,0,28,39,7,16,21,37,36,23,17,5,203
50902124112,18,10,17,20,9,14,0,8,0,96,102,40,58,74,35,57,32,38,6,438
50902124113,3,0,0,3,5,4,10,0,0,37,60,34,49,37,43,39,29,10,9,300
50902124114,19,4,5,15,13,18,10,0,0,84,69,19,30,42,29,56,33,9,6,302
50902124115,3,0,0,5,0,6,0,0,0,25,39,8,13,27,23,42,21,8,6,190
50902124201,0,13,31,32,20,18,5,0,0,121,0,27,53,64,50,47,7,0,0,250
50902124202,0,9,52,63,59,47,10,0,0,250,3,35,154,156,163,123,33,5,0,665
50902124203,0,0,4,0,0,3,0,0,0,11,18,9,16,15,5,41,10,6,0,115
50902124204,3,5,14,21,17,18,3,4,0,90,44,18,50,65,69,79,38,18,8,395
