SA1_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
50705119310,18,16,33,36,18,25,15,28,3,200
50705119311,10,13,20,17,16,10,18,17,3,114
50705119312,6,7,26,28,8,12,10,17,0,121
50705119313,9,8,22,12,7,9,11,11,0,82
50705119314,21,16,30,30,16,14,22,23,0,174
50705119315,7,6,22,17,19,12,8,17,0,103
50705119316,7,13,34,29,11,14,18,19,3,148
50705119317,14,24,41,21,11,21,13,18,0,167
50705119318,5,11,16,11,12,19,19,22,0,118
50705119319,4,11,23,13,25,6,8,6,0,94
50705119320,11,3,29,22,15,10,22,26,0,140
50705119321,5,20,28,12,25,12,22,23,4,151
50705119322,14,23,48,26,23,14,25,37,0,226
50705119323,17,23,46,27,17,17,18,25,0,180
50705119324,10,15,35,29,19,13,26,20,0,176
50705119325,23,37,60,37,26,22,18,28,0,244
50705119326,11,26,45,26,18,19,21,30,3,208
50705119327,17,18,38,29,17,14,19,20,3,181
50705119328,11,18,33,20,27,13,17,24,5,178
50705131201,19,34,34,26,27,21,19,17,3,193
50705131202,14,31,33,30,39,28,19,20,0,216
50705131203,23,28,31,27,33,19,18,17,3,205
50705131204,16,18,24,18,7,5,11,13,8,106
50705131205,25,43,59,49,44,22,24,29,3,297
50705131206,28,52,59,41,31,19,26,31,11,284
50705131207,35,49,57,45,51,18,40,31,5,328
50705131208,16,27,19,28,18,12,12,23,5,156
50705131209,0,0,0,0,0,0,0,0,0,0
50705131210,0,3,0,4,0,4,0,3,0,30
50705131211,28,46,57,38,47,25,23,21,6,297
50705131212,26,37,34,25,15,16,18,17,9,187
50705131213,23,40,59,46,45,20,29,18,5,287
50705131214,14,21,48,25,24,8,23,21,7,186
50705131215,32,40,66,62,34,19,43,47,3,339
50705131216,21,28,38,24,11,16,14,26,3,189
50705131217,27,43,61,39,42,27,34,27,0,295
50705131218,28,47,64,50,33,36,31,28,0,319
50705131219,38,47,64,44,43,20,27,40,10,337
50705131220,18,29,36,45,29,15,22,20,3,205
50705131221,4,15,12,17,11,6,9,5,6,93
50705131222,30,24,36,25,14,8,8,14,4,157
50705131223,18,19,34,21,14,22,17,14,0,157
50705131224,29,40,64,49,31,26,39,49,8,328
50705131225,36,27,35,25,29,8,36,19,9,225
50705131301,35,54,54,44,37,29,41,35,7,329
50705131302,10,35,41,28,26,18,14,16,0,186
50705131303,30,40,60,35,34,14,21,26,7,265
50705131304,25,25,30,35,24,19,22,25,0,216
50705131305,22,25,26,35,24,8,31,13,3,193
50705131306,41,72,75,66,61,46,42,43,9,443
50705131307,40,55,71,49,38,37,24,34,11,351
50705131308,20,39,51,47,34,27,26,35,0,281
50705131309,16,36,28,40,28,15,19,20,3,203
50705131310,23,28,29,16,23,14,15,13,3,162
50705131311,9,10,35,23,21,16,14,19,0,153
50705131312,24,37,48,27,33,14,14,10,0,205
50705131313,0,8,0,8,4,0,7,4,0,26
50705131314,11,13,28,17,14,0,19,4,0,111
50705131315,43,45,60,45,36,31,22,22,6,317
50705131316,25,26,28,20,27,21,14,12,6,174
50705131317,0,0,0,0,0,0,0,0,0,0
50705131318,36,50,54,31,33,27,20,18,7,271
50705131319,27,47,41,39,38,17,24,27,9,268
50705131320,21,37,38,29,29,23,21,23,0,220
50705131321,35,34,46,46,36,24,17,33,0,276
50705131322,27,52,60,41,36,29,25,19,5,293
50705131323,22,43,43,51,40,17,33,15,0,261
50705131324,28,56,59,43,51,28,20,34,5,316
50705131325,26,27,36,33,37,18,16,19,4,203
50705131326,31,50,60,47,32,37,19,18,10,297
50705131327,15,39,49,41,39,15,44,25,0,271
50705131328,22,29,35,27,20,8,11,29,0,186
50705131329,20,29,34,31,36,11,25,21,5,223
50705131330,19,22,25,17,9,3,5,7,3,121
50705131331,23,28,28,21,20,13,13,19,0,164
50705131332,19,36,39,31,25,18,13,15,12,199
50705131333,27,41,43,38,26,29,22,31,0,261
50705131334,42,31,40,33,35,26,18,23,7,248
50705131335,9,36,28,19,18,14,10,8,3,153
50705131336,28,36,40,29,42,32,29,28,4,272
50705131337,4,8,9,0,10,5,5,9,0,49
50705131338,10,15,22,11,10,10,12,14,0,106
50705131339,18,24,29,36,21,11,12,13,0,166
50705131340,36,38,41,47,37,18,23,14,5,265
50705131341,8,6,19,9,11,8,6,7,0,72
50705131342,31,47,36,36,26,19,22,18,3,245
50705131343,26,49,46,18,32,19,18,6,0,220
50705131344,38,79,69,48,45,28,27,33,5,366
50705131345,27,41,39,30,41,15,16,12,3,233
50705131346,14,22,24,20,22,8,10,14,0,131
50705131347,34,59,62,64,45,28,30,32,13,359
50705131348,20,35,34,26,19,24,17,29,4,211
50705131349,17,29,44,35,30,35,26,30,6,253
50705131350,39,52,64,51,48,40,36,36,3,378
50705131351,18,40,44,35,42,31,20,28,4,259
50705131352,15,46,45,43,42,25,36,20,7,280
50705131353,14,33,29,43,12,15,19,18,5,193
50705131354,11,19,36,38,27,17,24,16,0,178
50705131355,13,13,17,14,9,12,18,17,3,112
50705131356,28,33,20,10,18,16,6,11,6,150
50705131401,8,5,16,19,10,8,11,4,0,94
50705131402,24,15,37,17,19,16,17,24,9,185
50705131403,14,27,33,17,21,15,19,28,3,186
50705131404,21,30,34,14,16,17,15,23,4,168
50705131405,21,18,19,35,24,16,23,21,3,179
50705131406,0,0,0,0,0,0,0,0,0,0
50705131407,22,16,28,41,20,20,15,11,8,186
50705131408,0,0,0,0,0,0,0,0,0,0
50901122501,27,46,43,37,32,20,24,32,6,262
50901122502,22,33,13,21,17,12,3,10,0,131
50901122503,65,90,29,25,32,15,5,23,3,293
50901122504,21,35,42,33,20,21,14,37,0,225
50901122506,14,23,27,26,16,21,8,22,9,159
50901122507,19,24,25,17,30,16,4,23,0,158
50901122508,9,20,33,14,20,12,10,20,0,146
50901122509,22,52,33,38,17,37,22,28,5,252
50901122510,3,15,20,26,8,10,4,16,0,103
50901122511,10,22,22,32,16,16,11,22,9,147
50901122512,16,43,25,34,24,26,8,17,5,196
50901122513,21,25,16,8,15,8,5,9,4,113
50901122514,12,37,36,24,24,17,21,21,3,186
50901122515,50,86,44,37,36,24,14,28,0,314
50901122516,20,57,30,16,16,18,7,14,3,184
50901122517,18,46,16,20,15,17,9,13,5,164
50901122518,14,42,24,32,21,14,7,28,0,187
50901122519,18,54,35,36,20,17,7,18,5,206
50901122520,10,14,20,29,4,20,7,14,0,123
50901122521,42,79,46,36,51,25,14,33,0,326
50901122522,11,30,18,32,11,11,9,23,0,150
50901122523,17,38,33,40,31,29,11,19,5,225
50901122525,27,35,30,24,24,21,15,15,6,195
50901122526,11,15,15,30,9,12,15,30,0,140
50901122527,8,12,14,17,7,3,10,9,0,78
50901122528,0,4,14,4,5,8,4,0,0,42
50901122529,9,12,12,5,3,6,7,9,0,68
50901122530,24,36,31,13,24,13,13,28,0,189
50901122531,0,0,0,0,0,0,0,0,0,0
50901122532,23,35,19,18,24,15,3,15,4,155
50901122533,41,95,31,25,37,19,13,17,3,274
50901122534,29,49,15,25,26,10,3,8,3,170
50901122535,32,53,24,25,15,14,6,23,4,200
50901122536,16,37,26,19,16,17,7,25,0,149
50901122537,26,39,24,28,19,11,11,16,4,163
50901122538,23,32,36,36,26,35,19,30,4,241
50901122539,17,40,20,30,9,9,7,9,4,147
50901122540,19,31,23,17,17,15,17,13,5,146
50901122601,53,22,12,15,14,5,12,22,8,155
50901122602,61,69,33,36,22,14,6,36,0,282
50901122603,58,12,15,18,14,8,9,14,0,150
50901122604,22,39,20,13,15,13,10,17,0,151
50901122605,44,20,21,25,13,13,8,11,3,167
50901122606,53,45,41,34,23,12,22,23,0,259
50901122607,51,54,38,25,19,22,11,30,12,262
50901122608,56,10,20,14,10,4,11,22,8,153
50901122609,46,21,8,14,13,11,14,18,3,136
50901122610,34,4,0,4,6,3,7,21,0,72
50901122701,15,17,8,11,15,16,11,8,0,100
50901122702,14,26,45,35,33,20,22,30,4,222
50901122703,16,27,27,27,22,20,4,14,7,160
50901122704,10,20,18,12,19,13,14,11,0,125
50901122705,15,47,50,37,22,24,18,33,6,242
50901122706,11,43,31,32,31,21,19,27,5,214
50901122707,0,3,0,4,0,0,0,3,0,23
50901122708,29,72,37,32,21,24,15,21,0,252
50901122709,13,18,27,29,15,13,14,22,0,145
50901122710,13,33,26,14,19,11,3,17,0,138
50901122711,23,29,29,32,27,20,11,25,0,188
50901122712,62,86,73,74,57,66,27,65,10,517
50901122801,11,16,12,8,17,10,9,13,0,88
50901122802,18,30,23,21,12,9,8,22,5,146
50901122803,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0
50901122806,49,24,15,16,25,13,4,9,0,151
50901122807,7,28,9,4,9,10,0,9,0,77
50901122808,5,25,16,11,5,7,4,9,3,89
50901122809,45,45,27,13,14,4,6,12,4,171
50901122810,39,38,28,19,12,7,13,20,0,178
50901122811,61,25,14,12,11,11,4,21,4,147
50901122812,68,13,20,10,8,8,11,30,0,169
50901122813,20,30,18,14,15,3,6,9,0,119
50901122814,26,34,37,26,13,17,17,34,3,203
50901122815,4,37,21,13,13,11,9,16,0,128
50901122816,26,23,24,24,16,14,6,19,6,155
50901122817,35,41,29,21,18,17,17,29,5,209
50901122818,46,38,9,13,7,5,7,13,0,134
50901122819,9,14,9,12,8,6,0,14,0,74
50901122820,27,60,40,24,16,14,8,17,7,217
50901122821,26,45,30,19,13,11,11,14,0,168
50901122901,50,6,3,4,5,0,7,17,5,103
50901122902,68,6,3,3,7,0,13,23,0,120
50901122903,60,10,9,7,8,0,27,22,0,138
50901122904,16,18,25,7,18,10,24,19,0,132
50901122905,82,12,8,4,7,0,8,17,0,141
50901122906,109,12,18,8,18,7,11,33,0,207
50901122907,28,12,21,12,4,3,0,17,6,105
50901122908,17,8,25,7,12,0,13,13,0,96
50901122909,24,16,30,11,14,13,24,14,7,139
50901122910,66,8,18,0,12,6,12,20,0,137
50901122911,51,4,11,7,10,3,13,34,0,132
50901123001,27,29,46,16,27,19,9,57,3,229
50901123002,5,9,25,11,17,4,4,17,0,92
50901123003,8,16,19,20,11,8,11,21,0,119
50901123004,5,7,8,10,15,6,8,55,3,124
50901123005,14,12,22,18,11,15,6,34,10,145
50901123006,11,18,21,13,9,3,12,21,9,123
50901123007,11,21,19,18,9,14,4,35,0,123
50901123008,9,21,35,14,23,15,15,33,5,168
50901123009,108,28,27,13,23,11,12,21,3,244
50901123010,87,14,22,11,18,13,17,22,0,208
50901123011,11,12,3,13,5,10,8,21,3,82
50901123012,7,5,15,9,6,12,8,37,5,98
50901123013,9,22,20,11,13,14,4,49,0,147
50901123014,19,12,26,15,6,6,14,28,0,125
50901123101,11,0,10,10,3,6,20,18,7,91
50901123102,110,9,6,10,14,0,10,21,9,205
50901123103,81,12,11,9,15,0,15,55,0,206
50901123104,16,6,11,8,6,0,13,10,0,71
50901123105,72,17,12,3,10,6,0,21,0,147
50901123106,15,8,9,7,6,3,15,13,0,74
50901123107,98,20,10,6,13,3,9,19,0,172
50901123109,33,17,38,11,16,17,25,54,5,214
50901123110,66,11,6,3,9,0,0,5,5,118
50901123111,76,17,10,6,10,4,8,24,0,153
50901123112,44,9,0,3,8,8,4,11,0,93
50901123113,72,6,7,6,6,5,4,24,0,127
50901123114,5,5,14,9,10,8,10,7,4,72
50901123115,28,16,25,18,18,4,27,35,0,178
50901123202,20,19,26,13,13,17,12,7,0,122
50901123203,28,43,47,35,28,16,10,22,0,233
50901123204,19,45,38,26,19,20,13,17,3,192
50901123205,15,27,26,16,16,7,3,13,4,119
50901123206,38,37,27,17,22,17,11,9,0,183
50901123208,28,17,28,29,20,21,10,13,3,165
50901123209,21,12,25,14,15,10,6,24,0,150
50901123210,4,4,0,0,7,0,0,3,0,24
50901123212,16,23,23,14,18,11,9,10,5,134
50901123213,0,0,0,0,0,0,0,0,0,0
50901123214,3,10,3,3,0,0,0,3,0,29
50901123215,8,13,25,10,6,4,8,21,0,99
50901123216,9,38,8,11,9,9,6,7,0,93
50901123217,0,3,4,0,0,0,0,0,0,8
50901123301,31,22,28,24,23,24,16,26,0,192
50901123302,17,25,37,41,33,21,19,34,0,226
50901123303,13,21,23,12,15,10,6,13,0,124
50901123304,29,9,26,16,12,8,12,24,14,142
50901123305,55,65,62,45,51,47,21,48,6,403
50901123306,46,46,49,38,52,29,31,40,0,325
50901123307,4,15,31,21,8,12,7,11,0,101
50901123308,19,25,45,38,21,36,28,52,7,274
50901123309,26,45,52,44,24,28,34,46,0,298
50901123310,29,30,24,30,18,23,14,29,3,214
50901123311,15,13,25,33,18,30,16,54,0,204
50901123312,16,35,59,52,24,45,17,55,5,317
50901123313,3,11,27,20,8,17,8,20,3,120
50901123315,14,25,23,31,11,19,0,42,4,169
50901123316,0,8,16,12,8,10,0,28,0,92
50901123317,17,11,23,26,5,26,13,33,0,163
50901123318,13,13,18,26,17,19,15,23,0,148
50901123319,14,14,30,26,20,22,20,42,3,193
50901123320,24,21,41,38,29,29,15,36,6,246
50901123321,18,38,53,67,26,39,24,43,11,318
50901123322,22,26,35,36,29,26,14,20,0,211
50901123323,10,18,25,29,26,10,7,21,0,144
50901123324,10,7,26,23,17,24,12,29,0,147
50901123325,9,21,20,18,14,7,12,21,0,120
50901123326,23,28,43,31,27,20,14,30,0,213
50901123401,42,11,10,7,13,0,6,20,0,109
50901123402,48,23,19,16,18,10,12,35,8,182
50901123403,61,20,13,12,13,8,13,20,0,173
50901123404,43,26,31,17,17,13,10,23,3,183
50901123405,24,10,11,0,5,5,0,5,0,60
50901123406,4,16,12,3,5,10,5,15,3,62
50901123407,11,16,25,20,15,15,14,35,4,156
50901123408,42,9,14,6,14,9,6,27,4,134
50901123409,32,19,20,7,10,9,17,16,0,137
50901123410,37,26,24,21,15,10,12,11,0,150
50901123411,21,19,25,15,19,9,11,21,7,143
50901123412,8,15,19,23,15,15,20,52,8,178
50901123413,21,20,19,19,18,6,16,26,3,144
50901123414,12,14,14,19,6,6,5,30,3,116
50901123415,26,24,20,9,17,3,20,21,9,151
50901123416,69,6,7,6,6,5,12,31,3,152
50901123501,0,0,0,0,0,0,0,0,0,0
50902123601,6,12,16,10,12,0,13,5,0,79
50902123602,12,6,27,23,14,9,20,17,0,136
50902123603,19,12,21,15,12,5,14,18,0,117
50902123604,25,19,51,23,23,13,36,31,7,234
50902123605,26,19,33,12,17,3,13,13,4,139
50902123606,34,17,43,14,18,15,24,22,9,189
50902123607,94,92,166,78,109,49,60,69,9,729
50902123608,13,18,25,22,22,11,14,11,7,136
50902123609,39,34,76,33,50,23,28,26,6,318
50902123610,51,49,87,42,58,18,50,41,6,394
50902123611,34,21,9,15,4,5,11,7,0,103
50902123612,70,16,23,7,18,14,24,28,0,199
50902123701,6,3,4,3,0,5,5,10,0,36
50902123702,58,10,4,5,15,3,5,15,0,122
50902123703,29,8,7,7,4,3,9,12,0,69
50902123704,8,0,12,13,5,8,7,14,0,74
50902123705,21,19,34,26,11,7,22,30,5,170
50902123706,64,26,14,11,15,4,16,17,4,169
50902123707,67,19,13,13,15,0,4,8,0,144
50902123708,48,32,47,32,30,29,24,45,8,293
50902123709,14,9,22,18,11,12,14,34,7,137
50902123710,31,12,14,8,5,5,16,17,5,127
50902123711,72,13,15,17,12,7,7,20,8,165
50902123801,17,29,28,12,18,10,22,15,3,164
50902123802,16,17,39,19,18,20,19,33,0,180
50902123803,21,20,25,16,25,14,27,27,3,175
50902123804,109,29,31,17,20,8,17,22,6,252
50902123805,17,12,22,7,12,5,12,19,0,99
50902123806,50,3,5,3,5,0,4,8,0,86
50902123807,21,10,14,7,9,0,19,17,3,104
50902123808,65,11,6,0,4,10,12,18,3,135
50902123809,33,15,22,16,16,7,22,24,4,152
50902123810,99,7,12,15,18,0,12,15,0,174
50902123811,52,12,3,6,12,0,0,11,0,107
50902123812,57,10,20,6,16,7,17,19,3,157
50902123902,10,22,19,16,13,10,13,23,3,138
50902123903,13,20,24,10,14,0,6,9,0,103
50902123904,18,16,34,20,26,7,30,34,0,185
50902123905,21,28,45,22,25,17,26,37,0,219
50902123906,61,3,12,3,8,3,11,57,8,173
50902123907,70,20,45,16,37,13,35,73,5,309
50902123908,15,17,11,9,7,16,10,18,0,100
50902123909,6,4,4,0,6,0,0,0,0,24
50902123910,17,27,33,17,19,9,15,35,5,178
50902123911,28,33,34,17,26,15,15,13,0,180
50902123914,16,11,26,9,11,24,13,25,3,140
50902123915,63,29,32,4,17,4,45,24,5,225
50902123916,83,12,26,5,20,7,17,64,4,231
50902123918,49,19,16,4,13,8,38,18,5,182
50902123920,28,29,53,27,30,19,33,49,8,272
50902123921,58,11,14,4,12,6,13,44,3,171
50902123922,54,6,18,5,15,0,11,38,4,151
50902123923,20,14,15,3,12,8,12,25,0,117
50902123924,49,26,30,16,33,14,38,57,6,264
50902123925,8,3,8,0,6,0,6,14,3,57
50902123926,21,17,9,17,9,4,11,16,3,119
50902123927,7,4,4,0,5,5,7,43,7,85
50902123928,4,0,0,0,0,0,0,0,0,8
50902123929,14,13,16,4,16,7,9,28,0,98
50902123930,0,0,0,0,0,0,4,0,0,4
50902123931,25,9,9,7,5,3,13,74,7,152
50902123932,14,9,7,3,0,7,3,14,4,69
50902123933,0,0,0,0,0,0,0,0,0,0
50902123934,4,4,0,5,0,3,0,4,0,22
50902123935,9,7,19,9,10,4,6,40,3,124
50902124001,37,19,26,13,13,13,16,30,0,167
50902124002,30,19,46,24,17,7,34,34,0,210
50902124003,23,25,32,19,23,16,19,23,5,189
50902124004,17,20,14,11,7,7,15,16,0,105
50902124005,35,52,60,35,36,26,28,32,3,299
50902124006,25,24,46,28,27,26,41,38,8,267
50902124007,26,29,37,36,21,18,34,18,13,227
50902124008,45,9,10,3,8,5,3,6,0,98
50902124009,24,5,8,4,5,3,10,7,3,72
50902124010,55,19,21,11,8,13,14,18,0,171
50902124011,57,8,3,7,6,4,13,11,0,102
50902124012,55,6,7,3,9,0,5,4,0,92
50902124013,50,3,4,0,9,4,0,14,0,93
50902124014,61,9,12,3,3,0,4,11,0,99
50902124101,44,13,25,3,5,11,18,16,3,133
50902124102,38,7,13,4,12,0,11,13,0,88
50902124103,35,0,11,9,0,4,9,9,3,86
50902124104,26,34,40,24,29,18,30,33,4,244
50902124105,21,24,30,21,17,16,26,30,0,180
50902124106,22,15,18,5,9,9,13,8,0,108
50902124107,77,13,6,11,5,4,9,16,4,125
50902124108,22,34,38,36,34,18,30,27,4,235
50902124109,38,4,7,3,7,0,5,15,0,72
50902124110,70,11,16,17,16,6,10,34,0,170
50902124111,52,11,12,5,0,0,10,15,3,115
50902124112,39,29,32,11,29,13,17,24,0,206
50902124113,30,18,20,8,26,10,19,13,3,142
50902124114,66,11,10,7,11,3,14,15,0,146
50902124115,54,12,8,5,4,0,8,5,0,97
50902124201,5,16,51,0,3,0,28,15,0,129
50902124202,21,19,105,11,4,0,199,37,12,402
50902124203,36,4,0,3,4,0,9,8,4,67
50902124204,57,14,43,0,16,10,49,21,5,203
50902124205,18,19,26,16,7,7,13,7,0,121
50902124206,85,12,11,3,5,5,11,15,0,157
50902124207,59,6,15,6,9,0,15,20,0,134
50902124208,40,9,8,9,10,3,8,11,0,99
50902124209,49,7,15,15,9,3,15,10,0,128
50902124210,26,8,27,14,19,8,18,23,4,143
50902124211,20,14,34,6,12,5,32,28,3,163
50902124212,52,6,4,0,5,0,3,18,0,97
50902124213,50,9,17,0,8,0,29,19,4,134
50902124214,8,0,3,0,0,3,0,5,0,28
50902124301,14,27,22,24,8,15,8,27,0,139
50902124302,7,16,19,12,10,18,22,29,0,135
50902124303,25,41,20,20,24,21,12,17,0,166
50902124304,14,10,13,18,15,13,8,10,0,103
50902124305,7,15,14,16,16,7,18,23,3,116
50902124306,17,20,20,21,21,15,13,17,4,141
50902124307,10,19,11,15,16,8,11,23,0,119
50902124308,12,19,23,13,10,14,17,27,6,128
50902124309,31,32,42,21,31,19,31,20,0,209
50902124310,5,10,14,15,14,10,7,19,0,93
50902124311,11,26,17,20,21,18,7,11,0,133
50902124312,22,11,16,4,12,11,7,8,0,101
50902124313,9,16,15,17,12,13,6,22,6,113
50902124314,7,13,23,20,11,14,6,12,3,102
50902124315,17,22,9,17,12,16,11,8,0,109
50902124316,10,13,18,11,19,12,15,32,3,139
50902124317,3,10,15,12,6,18,8,12,4,95
50902124318,6,8,15,21,11,11,5,22,8,100
50902124319,4,0,5,7,4,10,6,21,3,62
50902124320,24,24,39,21,24,15,18,22,0,195
50902124321,58,53,49,47,56,23,22,17,3,322
50902124322,5,6,12,10,11,9,16,29,0,92
50902124323,18,24,21,10,13,7,14,5,0,122
50902124324,45,11,26,11,16,11,14,10,5,137
50902124325,36,19,21,19,10,15,12,22,0,148
50902124326,18,9,3,12,6,17,5,14,0,85
50902124327,42,8,6,7,8,10,3,5,0,86
50902124328,6,18,18,8,4,9,9,6,3,78
50902124329,7,17,29,5,18,15,14,18,3,140
50902124330,8,13,21,14,11,13,11,9,9,90
50902124331,3,9,17,26,14,10,17,26,5,118
50902124332,16,13,28,27,15,13,9,10,5,132
50902124333,37,26,40,31,22,17,26,18,5,209
50902124334,7,8,15,12,11,0,9,4,0,63
50902124335,9,4,27,12,15,6,16,20,7,127
50902124401,16,22,21,8,18,10,5,14,4,126
50902124402,10,23,12,14,12,3,10,11,0,98
50902124403,6,14,18,15,7,4,7,13,3,76
50902124404,19,18,31,24,24,13,17,13,4,152
50902124405,29,30,32,27,29,15,23,13,6,200
50902124406,15,15,27,14,18,15,19,14,3,142
50902124407,22,15,31,20,20,9,19,19,4,155
50902124408,21,13,15,8,11,7,15,14,0,102
50902124409,23,21,23,14,16,14,18,19,0,140
50902124410,33,18,16,18,10,14,14,15,3,142
50902124411,18,21,29,12,16,8,26,10,0,144
50902124412,4,13,19,11,8,4,19,11,3,92
50902124413,24,39,27,26,33,10,20,21,4,203
50902124501,12,8,13,10,12,4,12,12,0,76
50902124502,20,11,13,6,7,14,9,13,0,91
50902124503,0,4,11,6,5,7,11,13,4,67
50902124504,12,23,25,23,16,13,24,31,3,174
50902124505,9,17,21,16,17,9,11,7,0,105
50902124506,19,12,20,18,10,5,10,13,3,113
50902124507,17,16,12,15,15,3,4,7,4,102
50902124508,10,36,35,23,4,14,15,19,0,164
50902124509,45,28,12,11,10,14,12,3,0,135
50902124510,55,32,37,20,30,14,25,24,8,239
50902124511,53,9,19,18,23,8,6,5,0,144
50902124512,47,18,13,11,16,6,17,16,6,151
50902124513,38,7,6,4,9,3,13,12,0,91
50902124514,40,17,10,6,12,3,11,22,4,129
50902124515,16,16,25,9,21,14,17,18,3,135
50902124516,11,12,18,12,11,8,9,26,0,100
50903124601,103,21,17,6,14,8,9,19,3,205
50903124602,43,22,21,18,25,14,18,26,9,189
50903124603,14,9,20,12,5,14,13,14,5,111
50903124604,39,7,11,3,0,3,6,7,0,84
50903124605,80,9,3,5,14,4,7,15,0,137
50903124606,81,15,22,11,14,3,44,32,5,234
50903124607,84,18,13,10,15,5,4,21,0,171
50903124608,8,17,22,13,16,10,7,16,0,110
50903124609,12,5,20,13,8,5,13,15,4,94
50903124610,25,18,18,30,19,13,22,38,4,184
50903124701,7,8,15,8,3,8,12,12,3,80
50903124702,15,15,18,15,13,6,19,9,0,100
50903124703,96,10,4,0,7,3,15,16,3,166
50903124704,69,5,0,0,9,0,6,13,5,101
50903124705,34,17,30,11,17,13,14,21,4,164
50903124706,21,18,20,10,10,10,14,20,4,119
50903124707,77,10,3,5,9,0,14,9,3,140
50903124708,15,15,18,14,4,8,14,22,4,121
50903124709,92,25,6,7,12,5,3,21,0,162
50903124710,22,12,15,5,10,4,7,18,0,96
50903124711,47,5,17,4,7,9,6,10,0,112
50903124712,58,3,10,4,0,0,3,16,4,96
50903124713,58,8,4,0,9,0,12,10,0,97
50903124714,72,43,89,8,21,5,87,40,0,366
50903124715,16,8,20,18,9,9,11,12,0,97
50903124716,109,18,13,14,14,4,6,28,9,217
50903124717,22,5,22,7,10,4,12,17,7,106
50903124718,72,3,4,11,7,0,10,7,3,120
50903124801,12,18,21,22,8,3,22,20,6,136
50903124802,19,16,42,16,19,0,53,26,7,193
50903124803,20,28,35,13,17,13,54,25,0,201
50903124804,6,0,5,11,9,4,27,6,3,68
50903124806,24,8,11,4,5,4,10,5,0,57
50903124807,28,22,24,23,21,7,25,21,4,169
50903124808,8,4,0,3,4,4,6,5,0,30
50903124809,42,69,152,17,28,4,138,46,4,505
50903124901,12,20,18,20,8,10,10,12,3,104
50903124902,20,46,26,22,18,13,7,19,0,168
50903124903,34,11,10,10,14,5,5,9,3,106
50903124904,31,27,16,3,18,9,10,11,0,133
50903124905,18,15,34,23,17,18,21,39,5,189
50903124906,16,8,8,8,14,11,8,3,0,84
50903124907,16,22,19,22,12,6,9,9,4,123
50903124908,22,35,39,24,23,18,16,19,3,196
50903124909,3,17,4,13,7,3,9,3,0,54
50903124910,12,14,24,16,8,9,8,31,0,127
50903124911,36,55,39,52,33,20,21,26,0,294
50903124912,8,11,15,22,4,11,5,38,0,124
50903124913,35,49,42,28,25,7,17,38,8,250
50903125001,17,16,19,7,22,16,20,23,3,142
50903125002,33,12,22,20,16,21,23,39,0,178
50903125003,8,4,10,12,5,5,3,18,0,73
50903125004,8,11,11,11,7,7,17,17,5,90
50903125005,24,29,36,15,27,13,16,27,7,195
50903125006,16,12,20,14,5,15,13,29,5,123
50903125007,35,9,9,7,9,7,0,12,0,91
50903125008,58,10,4,9,11,3,8,15,0,113
50903125009,51,17,13,4,16,0,3,23,0,130
50903125010,36,12,11,14,13,7,7,29,3,129
50903125011,81,26,7,22,17,4,7,14,0,182
50903125012,158,38,30,11,23,0,29,45,4,345
50903125013,21,5,8,6,5,0,10,13,0,62
50903125014,93,18,12,7,8,0,12,7,0,153
50903125015,79,6,9,3,10,7,3,26,0,156
51001126201,37,39,20,12,22,19,15,17,10,188
51001126202,31,64,34,36,32,20,13,21,3,262
51001126203,23,51,35,35,44,23,13,12,6,240
51001126204,34,59,23,36,30,22,8,10,0,225
51001126205,19,47,22,12,12,9,12,19,9,153
51001126206,27,50,27,17,24,10,5,14,4,178
51001126207,24,9,19,11,12,8,10,19,7,117
51001126208,41,38,15,7,21,12,7,11,3,160
51001126209,10,14,15,10,14,0,11,10,0,84
51001126210,12,20,8,26,23,7,11,23,5,125
51001126211,11,11,14,13,12,8,14,13,9,98
51001126212,24,20,15,19,18,9,3,17,3,139
51001126213,31,60,27,36,23,23,8,24,5,247
51001126214,18,22,19,21,15,6,5,19,8,136
51001126215,127,152,55,46,73,34,27,47,11,566
51001126216,19,20,8,25,13,8,10,10,0,111
51001126217,44,63,41,64,41,27,23,27,7,337
51001126218,64,124,37,56,33,28,9,21,0,377
51001126219,38,74,49,44,52,23,15,32,9,328
51001126220,53,84,30,35,52,20,11,19,7,317
51001126221,31,30,21,15,26,8,10,17,0,159
51001126222,261,291,134,135,161,78,47,57,35,1203
51001126223,5,16,11,13,0,5,5,10,7,71
51001126224,41,83,32,49,39,20,6,22,0,298
51001126225,16,25,10,23,11,12,9,11,5,116
51001126226,22,57,20,30,20,12,8,15,8,193
51001126227,0,4,8,4,4,0,0,0,0,16
51001126228,28,62,16,42,22,21,7,21,5,233
51001126229,7,0,8,19,3,6,0,3,3,45
51001126230,63,60,51,19,43,25,14,18,9,294
51001126231,10,18,17,18,14,10,10,9,0,108
51001126232,19,19,12,30,21,14,7,13,7,136
51001126233,45,59,46,40,34,17,9,25,3,291
51001126234,40,84,52,39,49,27,7,20,10,330
51001126235,16,37,16,11,20,14,4,9,0,125
