SA1_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
50101129451,9,9,0,0,8,4,0,34,5,25,8,11,24,7,0,75,4,7,4,9,31,0,0,55,0,6,0,0,69,3,0,73,63,93,28,33,166,24,0,410
50101129452,4,8,7,0,0,0,0,19,17,33,23,12,38,3,0,125,13,17,18,16,49,6,0,123,0,0,3,0,4,5,0,19,38,62,53,26,96,14,0,288
50102100502,9,17,4,12,6,0,0,43,4,14,0,7,13,0,0,37,0,8,0,0,0,0,0,8,0,3,0,0,0,0,0,3,138,205,96,82,157,11,0,687
50102100504,6,11,8,3,9,0,0,28,0,13,9,7,11,0,0,38,6,8,9,10,4,0,0,20,0,0,0,0,4,0,0,4,28,53,22,29,47,4,0,190
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,8,6,4,0,13,25,0,62,3,4,0,0,12,10,0,30,5,0,6,0,0,6,0,14,0,0,0,0,0,0,0,0,27,25,14,7,55,67,0,196
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,7,23,8,11,14,0,0,59,4,10,6,8,17,0,0,48,0,6,0,4,7,3,0,22,4,7,3,0,0,0,0,15,47,95,39,25,63,10,0,269
50102100509,9,30,14,11,25,0,0,92,7,22,12,8,21,0,0,83,5,18,14,9,8,0,0,52,3,5,0,3,10,0,0,16,105,189,74,73,127,13,0,580
50102100510,11,29,12,10,13,3,0,74,5,7,0,8,16,0,0,35,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,221,315,110,94,207,19,0,966
50102100511,7,20,8,6,9,4,0,57,4,18,19,11,7,0,0,58,0,3,0,7,13,0,0,32,3,0,3,0,0,0,0,10,45,98,43,40,58,13,0,293
50102100512,9,14,6,0,4,0,0,32,0,13,4,4,10,0,0,35,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,39,58,20,19,31,9,0,169
50102100513,10,26,0,4,11,4,0,49,3,10,10,11,11,0,0,43,5,4,7,0,4,0,0,25,0,0,0,5,0,0,0,4,57,94,35,40,50,10,0,283
50102100514,16,16,9,3,9,5,0,50,5,6,3,0,3,0,0,18,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,109,112,42,48,83,23,0,414
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50102100516,8,18,3,6,8,0,0,47,10,10,12,4,16,0,0,48,4,3,0,0,9,0,0,21,0,0,0,0,0,0,0,0,49,61,40,21,53,3,0,230
50102100517,8,15,10,0,13,0,0,39,7,16,8,3,13,6,0,49,12,13,8,6,18,0,0,54,3,5,4,4,11,0,0,26,54,64,38,22,71,12,0,261
50102100518,14,40,23,12,22,0,0,108,10,21,5,11,26,6,0,88,11,13,9,5,14,4,0,45,0,0,4,0,0,3,0,15,134,159,86,62,132,17,0,588
50102100519,12,40,21,10,14,4,0,97,6,24,10,7,8,3,0,62,0,11,6,6,15,0,0,38,0,0,0,0,10,0,0,10,68,147,60,41,82,15,0,418
50102100520,10,15,8,3,8,0,0,54,5,14,11,8,9,0,0,38,0,10,5,3,5,0,0,26,0,0,0,0,0,0,0,0,66,73,44,29,48,4,4,261
50102100521,11,11,17,3,13,3,0,54,4,16,12,4,15,0,0,61,6,3,8,5,16,0,0,38,6,3,0,0,4,0,0,12,57,83,48,34,77,17,0,317
50102100522,8,18,10,6,5,0,0,45,4,11,5,5,14,0,0,38,0,0,3,0,9,0,0,22,0,0,0,0,0,0,0,0,43,73,38,32,49,13,0,245
50102100524,5,14,5,9,17,3,0,58,3,8,3,3,11,0,0,34,0,3,0,0,3,0,0,11,0,0,0,0,0,3,0,0,42,81,30,35,67,14,0,262
50102100525,0,12,4,5,11,3,0,29,3,12,6,6,16,3,0,42,5,4,0,4,5,0,0,23,3,0,0,0,4,0,0,5,33,53,36,30,63,17,0,233
50102100526,5,7,0,8,6,0,0,33,6,10,9,4,8,0,0,34,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,39,74,21,27,57,11,0,231
50102100527,12,14,10,8,6,0,0,48,6,13,9,7,10,8,0,56,3,4,5,0,13,3,0,31,0,3,0,0,3,0,0,4,58,75,42,37,75,20,0,306
50102100528,10,6,3,4,0,0,0,23,7,4,4,9,4,0,0,30,3,8,5,5,8,0,0,27,0,0,0,0,8,0,0,11,30,58,18,20,44,11,4,179
50102100529,3,21,6,11,19,0,0,57,5,7,13,7,7,3,0,36,3,5,0,4,7,0,0,13,0,0,0,0,3,0,0,3,48,69,38,24,76,8,0,265
50102100530,20,34,18,14,13,0,0,103,5,24,15,8,13,0,0,65,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,99,156,92,60,66,4,0,478
50102100531,11,23,11,9,12,3,0,71,3,16,14,14,8,0,0,52,0,3,9,0,3,0,0,13,0,0,0,4,4,0,0,9,72,104,59,56,50,6,0,343
50102100532,15,27,15,8,21,3,0,90,3,20,18,3,10,0,0,55,0,11,6,0,15,3,0,33,0,0,0,0,0,3,0,5,49,84,57,40,67,12,0,321
50102100533,8,29,19,9,17,3,6,85,4,22,6,8,25,5,0,74,0,3,4,3,16,0,0,25,0,0,0,0,0,0,0,0,184,281,119,103,243,30,5,964
50102100534,11,32,12,5,13,0,0,73,3,7,13,10,4,0,0,38,6,10,4,6,6,4,0,35,0,0,0,0,3,0,0,3,96,144,64,51,87,15,0,451
50102100536,4,10,4,0,3,4,0,32,3,7,5,0,0,0,0,13,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,3,43,71,32,26,47,4,0,227
50102100537,8,18,7,4,7,0,0,42,3,9,9,6,7,0,0,38,4,6,4,3,5,4,0,23,0,0,0,0,0,0,0,0,55,73,35,34,38,11,0,252
50102100538,9,25,20,7,7,3,0,72,8,24,17,8,8,3,0,69,0,3,4,0,7,0,0,16,0,0,0,0,0,0,0,4,50,110,62,37,63,8,0,329
50102100539,9,6,0,8,7,0,0,33,3,10,3,6,4,0,0,24,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,45,74,28,31,35,6,0,220
50102100540,8,26,15,18,15,0,0,79,13,17,12,9,6,0,0,54,5,0,3,6,0,0,0,14,0,0,0,0,0,0,0,4,77,93,57,48,57,5,0,338
50102100541,0,9,4,4,5,0,0,22,0,3,3,5,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,46,23,19,28,5,0,142
50102100542,4,3,0,0,6,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,8,8,25,0,0,104
50102100543,14,15,3,0,10,0,0,42,7,8,0,3,10,0,0,31,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,4,57,73,26,21,57,7,0,245
50102100544,4,7,3,4,0,3,0,24,0,5,0,5,3,0,0,9,0,5,8,0,0,0,0,18,0,3,0,0,5,0,0,5,33,62,30,26,30,4,0,187
50102100545,6,3,3,0,3,0,0,15,9,9,0,3,13,0,0,32,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,59,86,18,26,67,5,0,257
50102100546,17,11,12,6,3,0,0,50,0,5,3,0,3,0,0,10,0,4,5,0,0,0,0,11,0,0,0,0,4,0,0,4,69,80,45,26,41,12,0,267
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,13,10,5,4,9,0,0,47,0,4,3,6,11,0,0,28,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,3,76,72,34,36,74,20,0,313
50102100549,8,23,0,4,9,0,0,47,6,11,3,3,4,3,0,35,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,42,69,19,20,51,11,0,209
50102100550,4,4,6,4,4,0,0,26,0,8,5,3,4,0,0,20,0,6,0,0,4,0,0,13,0,0,0,0,0,0,0,0,58,89,38,39,48,6,0,278
50102100551,7,10,4,4,5,0,0,22,0,8,0,3,6,5,0,14,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,61,74,19,41,56,13,0,263
50102100701,12,12,3,12,8,0,0,54,0,10,3,13,11,4,0,49,0,8,5,3,3,0,0,22,0,0,0,0,0,0,0,0,50,59,25,44,46,16,0,235
50102100702,9,11,4,5,3,5,0,45,3,11,16,7,9,4,0,46,3,0,4,0,3,0,0,17,0,0,0,0,0,0,0,0,61,73,44,28,44,18,0,273
50102100704,3,24,10,14,18,4,0,72,8,9,3,7,15,6,0,50,4,5,7,7,9,6,0,35,5,3,0,5,5,0,0,16,74,106,47,52,101,24,0,401
50102100705,4,3,5,0,8,0,0,23,3,3,4,7,5,0,0,34,0,3,0,0,5,0,0,13,0,0,0,0,0,0,0,0,31,59,28,21,32,6,0,186
50102100706,15,14,8,4,3,0,0,50,5,9,4,8,12,5,0,31,3,8,0,0,6,0,0,15,0,0,0,0,0,0,0,0,52,50,35,25,36,17,0,214
50102100708,13,30,19,11,17,5,0,96,5,17,10,12,9,6,0,63,4,9,6,7,14,0,0,44,0,4,0,0,0,0,0,7,74,130,64,57,83,26,4,440
50102100709,20,33,7,5,9,0,0,72,3,13,0,11,3,0,0,41,0,5,0,4,6,0,0,14,0,0,0,0,3,0,0,5,52,93,27,38,37,14,0,263
50102100710,16,28,15,5,13,9,0,81,7,17,8,14,10,5,0,62,4,0,7,0,5,0,0,14,0,0,0,0,4,0,0,5,72,105,65,48,50,49,0,393
50102100711,4,15,8,7,5,0,0,45,0,11,4,7,10,3,0,35,0,0,10,0,5,0,0,20,0,0,0,0,0,0,0,6,47,80,44,28,55,19,0,271
50102100713,16,15,8,3,13,9,0,68,10,12,4,10,23,0,0,59,0,0,5,5,3,8,0,26,0,0,0,0,7,0,0,8,90,94,48,38,91,27,0,395
50102100714,12,12,13,9,11,0,0,45,3,7,12,11,17,3,0,50,0,4,5,7,6,3,0,26,0,0,0,0,0,0,0,5,47,92,41,42,87,19,0,323
50102100715,7,21,3,0,3,3,0,35,5,8,4,9,4,0,0,19,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,4,29,54,20,20,16,13,0,159
50102100716,0,9,3,0,6,4,0,21,5,7,8,0,14,0,0,33,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,44,63,33,17,43,4,0,198
50102100717,12,23,8,9,8,0,0,56,3,11,11,10,4,0,0,40,0,4,0,8,0,0,0,10,0,0,0,0,0,0,0,0,48,74,34,42,24,10,0,224
50102100718,4,23,9,3,0,3,0,43,4,6,7,9,3,6,0,26,0,4,0,5,4,6,0,13,0,0,0,0,0,0,0,0,27,63,25,19,20,12,0,173
50102100801,14,22,6,7,20,0,0,66,0,11,9,6,16,0,0,51,0,0,4,5,3,0,0,10,0,0,0,0,6,0,0,6,54,97,50,36,89,10,0,336
50102100802,16,38,15,4,16,0,0,87,11,13,5,10,26,0,0,75,0,10,9,8,16,5,0,39,0,0,0,0,10,3,0,18,106,125,61,42,124,22,0,482
50102100803,12,19,6,7,7,6,0,56,10,12,6,5,20,13,0,63,0,8,3,3,9,12,0,38,0,0,0,0,11,11,0,24,61,80,42,38,78,71,0,371
50102100804,4,23,12,5,9,0,0,57,5,11,11,12,9,0,0,43,4,7,3,9,6,0,0,30,0,0,0,3,3,0,0,7,75,96,51,45,81,25,0,366
50102100805,9,19,6,3,10,0,0,47,7,3,11,3,13,4,0,37,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,5,67,87,42,30,80,20,0,326
50102100806,0,0,0,0,0,30,0,30,0,0,0,0,0,15,0,15,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,513
50102100807,13,15,4,3,16,5,0,57,4,9,7,4,16,0,0,40,0,6,0,0,9,0,0,24,0,0,0,0,6,0,0,6,69,91,49,32,102,25,0,360
50102100809,17,25,16,10,28,10,0,104,3,12,3,0,27,3,0,53,0,8,5,0,11,0,0,22,3,3,0,0,4,0,0,10,99,141,58,38,185,60,0,579
50102100810,8,8,6,6,16,5,0,51,10,7,7,4,25,3,0,52,3,5,7,4,13,6,0,37,0,4,0,0,3,6,0,12,73,105,49,35,142,54,0,458
50102100811,9,9,3,3,17,0,0,47,6,6,12,0,10,0,0,37,3,7,3,6,39,0,0,53,0,4,0,0,62,5,0,67,29,62,22,20,148,9,0,290
50102100812,11,18,4,5,13,5,0,62,10,9,5,6,13,3,0,42,8,10,0,7,17,3,0,45,0,3,0,0,11,3,0,26,62,74,26,23,105,39,0,330
50102100813,12,13,3,3,9,9,0,49,4,3,4,0,10,5,0,31,0,0,5,3,5,0,0,19,0,0,0,0,4,0,0,11,78,90,41,28,96,34,0,368
50102100814,6,13,6,3,16,6,0,53,0,7,7,7,8,0,0,39,4,5,4,3,8,4,0,28,0,0,0,0,3,3,0,8,62,58,33,28,92,35,0,304
50102100815,15,13,11,3,8,6,0,66,5,13,9,7,17,0,0,51,0,6,5,5,3,4,0,19,0,0,0,0,0,0,0,9,80,108,48,38,108,52,0,435
50102100816,7,5,5,4,6,0,0,31,4,8,4,6,22,3,0,37,0,4,0,0,5,0,0,9,0,0,3,0,0,0,0,7,42,61,33,15,79,14,0,237
50102100817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100818,0,0,0,0,6,0,0,9,0,7,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,17,12,13,5,0,90
50102100901,6,14,5,0,10,0,0,38,3,10,3,4,10,3,0,36,3,4,5,5,10,4,0,25,0,0,0,0,3,0,0,6,25,60,19,21,53,14,0,196
50102100902,5,14,9,12,23,6,0,67,8,10,8,10,19,0,0,53,4,3,0,10,18,0,0,38,0,3,0,0,4,0,0,9,51,80,34,51,108,30,0,352
50102100903,6,12,7,0,5,3,0,33,4,13,11,13,10,0,0,50,0,6,4,12,10,4,0,45,0,3,5,0,0,3,0,11,54,90,45,46,56,14,0,311
50102100904,6,17,6,3,13,0,0,50,4,4,8,5,19,0,0,42,5,3,4,9,9,3,0,25,0,0,0,0,0,0,0,8,26,55,35,29,82,16,0,250
50102100905,15,29,16,7,24,13,0,105,12,21,4,4,26,8,0,77,3,0,9,5,16,3,0,30,0,0,0,0,0,0,0,5,108,123,60,51,151,80,0,578
50102100906,6,8,7,5,14,4,0,40,7,3,4,9,14,0,0,37,5,0,0,0,7,0,0,16,0,0,0,0,3,0,0,4,45,46,23,30,75,22,0,248
50102100907,8,12,13,3,10,0,0,39,4,7,5,6,5,0,0,35,0,0,0,3,4,0,0,11,0,0,0,0,4,0,0,4,37,41,36,25,46,6,0,193
50102100908,9,14,8,6,27,5,0,66,4,7,9,10,24,4,0,49,0,0,4,0,9,3,0,15,0,0,0,0,3,0,0,0,35,57,36,32,90,29,0,281
50102100909,5,20,10,5,7,0,0,52,11,7,0,11,17,3,0,47,0,7,0,4,6,0,0,21,0,0,0,0,7,3,0,10,41,77,21,31,55,27,0,252
50102100910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3
50102100911,0,8,6,9,5,0,0,27,6,3,7,6,7,0,0,22,0,3,3,4,0,0,0,14,0,0,0,0,0,0,0,3,30,51,36,27,38,20,0,197
50102100912,3,11,8,6,18,4,0,49,9,7,13,6,17,4,0,50,0,3,6,8,3,4,0,23,4,0,0,0,0,0,0,4,31,66,45,44,79,10,0,275
50102100913,6,6,5,6,10,0,0,37,0,0,4,7,11,3,0,31,0,0,0,0,3,0,0,10,0,0,0,0,3,0,0,4,26,44,19,27,65,4,0,185
50102100914,7,16,10,10,10,4,0,64,0,6,6,7,11,0,0,40,0,6,0,3,0,5,0,18,0,0,0,0,0,0,0,0,30,63,32,45,41,23,3,241
50102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
50102100916,9,18,8,8,12,4,0,62,8,16,12,20,15,6,0,74,0,4,0,5,7,19,0,42,0,4,0,0,0,34,0,46,52,95,43,59,95,88,0,425
50102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
50102100918,7,12,0,3,5,7,0,39,0,3,0,10,13,6,0,39,4,3,0,0,13,6,0,23,4,3,0,0,4,4,0,10,36,41,9,23,54,36,3,202
50102100920,3,18,11,6,16,0,0,51,9,11,14,14,15,0,0,64,3,0,5,4,6,0,0,24,0,0,0,0,0,0,0,6,67,91,42,58,90,30,0,370
50102100921,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,10
50102100922,5,5,5,7,7,4,0,30,0,5,3,8,8,0,0,33,0,0,3,3,3,0,0,17,4,0,0,0,0,0,0,6,20,38,25,24,32,6,0,146
50102100923,6,19,17,7,13,5,0,60,0,6,5,12,5,3,0,36,4,0,4,0,4,0,0,13,0,0,0,0,0,0,0,0,63,76,44,39,42,5,0,271
50102100924,4,11,8,10,12,0,0,32,4,3,5,3,3,0,0,17,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,33,41,20,21,20,0,0,137
50102100925,10,11,6,7,5,3,0,42,0,3,5,3,3,0,0,26,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,3,52,56,34,34,59,16,0,245
50102100926,12,6,6,7,3,0,0,39,3,9,4,8,11,0,0,31,0,6,3,4,0,0,0,10,0,0,0,0,0,0,0,0,37,66,26,30,52,13,0,225
50102100927,6,7,5,6,7,5,0,41,4,4,7,6,23,8,0,54,5,4,0,3,11,0,0,28,0,0,5,0,0,0,0,5,44,64,38,27,87,49,0,307
50102100928,8,10,7,7,9,4,0,45,7,14,12,14,11,3,0,62,9,5,4,8,22,4,0,47,0,0,0,0,0,6,0,7,61,78,59,49,111,34,0,387
50102100929,6,13,3,4,9,0,0,43,4,17,5,9,8,3,0,45,3,3,4,4,8,6,0,24,0,0,0,0,5,0,0,5,49,64,33,33,79,11,0,276
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,13,27,23,8,27,0,0,98,11,14,11,13,19,5,0,72,0,0,3,7,12,4,0,26,0,0,0,0,0,0,0,6,85,113,82,51,107,21,3,466
50102101001,6,18,12,5,3,3,0,49,3,19,9,10,4,6,0,44,0,0,4,0,6,0,0,11,0,0,0,0,5,0,0,5,31,81,40,28,33,17,0,228
50102101002,24,53,16,22,7,7,0,126,13,20,13,20,16,12,0,89,3,5,5,14,4,0,0,35,0,0,0,0,0,0,0,4,100,166,62,74,63,37,3,512
50102101003,14,23,11,5,13,3,0,76,6,7,5,7,3,6,0,27,0,0,3,4,0,3,0,13,0,0,0,0,5,0,0,9,75,83,54,40,41,22,0,322
50102101005,9,22,14,7,8,0,0,61,5,8,3,13,8,0,0,33,0,4,3,7,5,0,0,14,0,0,0,0,0,0,0,0,108,133,63,53,53,7,0,411
50102101006,14,16,9,8,14,14,0,80,16,15,25,17,23,14,0,106,4,10,5,10,8,12,0,49,0,0,0,0,7,0,0,11,72,89,51,49,85,63,0,414
50102101008,13,17,7,11,12,0,0,57,11,14,4,6,15,0,0,54,3,4,7,6,16,0,0,33,0,0,0,0,5,0,0,10,94,124,53,59,78,11,0,418
50102101009,7,16,13,3,0,0,0,50,12,17,6,6,14,3,0,55,0,0,4,3,7,0,0,20,0,0,6,0,0,0,0,3,59,69,50,36,44,6,0,265
50102101101,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11
50102101201,5,19,4,7,18,0,0,55,3,6,10,3,17,0,0,39,0,7,5,5,23,5,0,45,3,4,0,3,4,4,0,18,63,97,46,41,124,15,0,395
50102101202,9,15,3,8,6,5,0,47,8,15,8,16,7,5,0,47,3,3,4,3,15,6,0,39,0,0,0,0,4,0,0,4,64,104,34,40,79,32,0,353
50102101203,8,13,10,11,13,0,0,47,5,18,9,7,5,0,0,45,4,3,3,3,14,0,0,31,0,3,0,0,0,3,0,14,53,78,42,32,63,13,0,282
50102101204,12,18,5,4,11,4,0,52,10,12,3,6,5,4,0,33,0,0,0,4,9,0,0,18,0,3,0,0,0,0,0,7,61,85,18,36,64,11,0,280
50102101205,7,5,4,7,5,3,0,37,0,6,5,3,10,0,0,15,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,39,50,27,20,55,13,0,197
50102101206,3,16,4,13,3,0,0,38,0,12,3,0,10,0,0,26,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,38,66,28,30,70,7,0,240
50102101207,13,17,8,8,6,0,0,47,0,6,11,0,11,0,0,36,0,3,0,0,7,0,0,15,0,0,0,0,0,0,0,0,63,85,39,30,71,6,0,291
50102101208,9,14,5,4,8,0,0,38,0,13,4,0,5,0,0,29,0,0,3,0,4,0,0,3,3,4,0,3,0,0,0,6,41,64,18,13,39,0,0,188
50102101209,15,37,17,7,14,0,0,92,13,24,33,18,11,0,0,95,8,17,9,13,8,0,0,59,0,0,0,0,4,0,0,4,103,149,84,62,98,11,0,505
50102101210,11,21,13,0,4,11,0,59,5,11,8,5,13,7,0,43,3,9,0,6,7,0,0,19,0,0,0,0,0,0,0,0,45,61,39,25,35,35,0,234
50102101213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6
50102101214,11,25,14,16,14,0,0,78,11,17,5,18,8,3,3,54,0,6,11,5,8,0,0,22,3,0,0,0,3,0,0,3,78,89,51,48,72,14,3,361
50102101215,9,16,10,4,0,0,0,39,8,13,5,4,6,0,0,32,0,4,0,0,8,0,0,12,0,0,0,0,0,0,0,0,104,142,59,42,79,14,0,434
50102101216,12,30,9,11,17,0,0,75,6,12,15,7,7,0,0,45,6,0,6,0,7,0,0,22,0,0,0,0,0,0,0,5,84,117,65,45,95,5,0,413
50102101217,0,6,8,5,6,0,0,28,6,3,0,6,4,7,0,21,7,3,3,0,5,0,0,17,0,0,0,0,0,4,0,6,51,56,32,24,33,14,0,221
50102101218,8,12,13,4,12,0,0,58,0,10,7,6,10,5,0,38,0,5,0,3,3,0,0,16,0,0,0,0,3,0,0,3,69,99,48,40,82,14,0,349
50102101219,9,19,9,10,11,6,0,56,13,19,9,10,25,21,0,94,10,9,3,8,15,5,0,50,0,6,9,0,10,0,0,16,75,118,49,37,100,53,0,439
50102101220,13,13,7,3,15,0,0,60,3,11,7,8,8,0,0,39,4,5,5,8,4,0,0,23,4,0,0,0,0,0,0,11,79,107,37,41,95,34,0,385
50102101221,8,13,11,3,4,3,0,45,3,12,10,3,10,0,5,50,0,0,3,0,3,0,0,18,0,0,0,0,0,0,0,0,66,82,49,27,65,11,5,300
50102101222,13,26,7,7,8,0,0,60,10,16,11,9,12,3,0,52,8,14,4,0,3,0,0,29,0,6,5,0,0,0,0,5,81,113,55,36,76,15,4,385
50102101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101224,7,17,7,4,9,0,0,48,3,12,13,3,4,0,0,41,0,4,3,3,3,0,0,14,0,0,0,0,0,0,0,3,58,93,42,40,67,6,3,306
50102101225,12,34,18,7,10,3,0,83,8,13,14,4,13,0,0,54,3,3,3,3,5,6,0,30,0,0,0,0,0,4,0,4,85,172,75,53,116,15,0,513
50102101226,0,0,0,0,5,0,0,8,4,5,5,5,3,4,0,31,11,22,11,9,42,36,0,138,7,8,10,7,47,77,0,159,29,44,31,14,97,117,0,336
50102101227,7,12,5,4,10,3,0,38,8,11,7,8,15,3,0,48,0,4,4,0,3,0,0,14,0,0,0,0,0,0,0,0,83,116,53,48,109,13,0,423
50102101228,5,5,0,6,3,0,0,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,57,21,31,59,0,0,204
50102101229,5,19,4,3,10,0,0,37,3,9,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,68,96,25,38,76,4,0,310
50102101230,5,15,10,4,16,0,0,46,8,11,9,3,4,0,0,26,0,5,0,0,7,0,0,9,0,0,0,0,0,0,0,0,94,157,76,59,119,5,0,517
50102101231,5,13,3,9,6,0,0,38,0,25,14,4,15,10,0,63,3,28,9,14,21,12,0,98,5,6,3,0,11,9,0,37,70,125,54,44,116,24,0,430
50102101401,11,6,14,6,10,9,0,45,6,24,3,8,17,0,0,57,4,9,8,9,6,3,0,35,0,0,0,0,4,0,0,9,58,73,44,39,63,25,0,308
50102101402,13,19,10,6,12,0,0,66,9,8,12,9,10,12,0,57,0,5,5,0,14,0,0,27,4,0,0,0,4,0,0,3,66,90,63,39,74,39,0,369
50102101404,0,16,5,16,15,0,0,50,3,12,8,10,19,0,0,51,0,7,3,0,9,3,0,24,5,0,5,0,0,0,0,6,59,97,39,34,112,19,0,365
50102101405,11,9,7,11,7,0,0,52,4,11,11,7,11,4,0,49,4,9,4,9,9,0,0,38,3,0,0,0,5,0,0,7,46,92,38,43,91,5,3,323
50102101406,4,13,0,4,12,0,0,40,3,8,4,0,15,4,0,36,0,3,7,6,36,6,0,61,4,8,4,0,35,0,0,58,39,59,30,27,149,19,0,330
50102101407,8,10,3,3,11,8,0,49,7,16,15,9,15,6,0,68,10,8,0,5,16,7,0,51,5,0,0,6,7,6,0,22,71,87,43,36,140,44,5,425
50102101408,4,6,4,0,7,0,0,19,5,3,4,6,11,0,0,24,0,0,0,0,14,0,0,18,0,0,0,0,3,0,0,3,26,30,22,17,85,10,0,196
50102101409,8,4,4,6,3,0,0,27,7,3,8,6,10,0,0,25,0,10,4,4,12,3,0,27,0,0,0,0,0,0,0,5,30,28,20,22,63,7,0,168
