SA1_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
50101100111,0,0,0,0,5,3,0,0,7,0,0,3,0,0,0,0,0,0,0,6,11,0,4,8,0,0,34,0,0,0,3,3,7,4,0,19,7,12,18,13,14,0,0,0,59,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,7,11,20,14,14,0,0,0,71,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,12,8,17,39,22,33,19,12,0,151,0,0,0,3,7,3,0,0,12,0,0,5,0,3,0,0,0,9,0,15,15,8,8,7,0,0,49,0,7,5,0,9,0,3,0,27,0,6,9,0,0,0,0,0,23,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,10,15,0,5,0,0,0,32,0,0,0,0,0,0,0,0,4,0,3,7,0,8,0,0,0,20,4,31,48,17,33,17,6,0,159,0,0
50101100112,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,7,0,5,3,4,0,16,0,0,0,4,0,4,0,0,10,0,10,15,10,16,5,5,0,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,15,10,19,5,4,0,59,0,0,0,0,0,0,0,0,0,0,4,6,3,6,0,6,0,27,4,14,30,19,25,17,12,0,126,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,8,3,6,10,8,0,0,39,0,0,5,3,4,6,0,0,18,3,3,3,7,9,0,0,0,24,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,5,4,3,5,8,14,0,0,0,33,0,0,3,0,0,0,0,0,7,4,0,3,4,0,0,0,0,15,5,23,28,20,29,12,0,0,125,0,0
50101100113,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,6,7,5,11,4,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,7,5,11,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,10,4,8,9,16,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,0,0,0,3,0,4,0,0,11,0,4,0,0,5,0,0,0,15,0,0,0,4,0,0,0,0,7,0,0,0,0,0,3,0,0,7,0,5,0,9,8,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,3,0,11,0,5,7,17,17,14,5,0,61,0,0
50101100114,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,5,7,4,0,0,0,23,0,0,4,0,3,0,0,0,14,0,3,23,21,14,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,23,21,14,4,3,0,71,0,0,0,0,0,0,0,0,0,5,5,3,9,3,0,5,0,26,9,9,33,46,23,9,8,0,140,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,7,17,10,4,6,5,0,56,0,3,7,9,7,3,6,0,33,3,4,12,11,5,0,0,0,28,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,12,10,11,7,0,0,0,41,0,0,3,0,0,0,0,0,3,0,5,6,14,0,4,0,0,29,4,30,52,43,34,9,4,0,178,0,4
50101100115,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,5,0,0,3,4,3,3,0,0,17,0,0,0,5,5,4,0,0,16,0,7,11,5,8,8,0,0,42,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,5,9,12,10,8,0,0,47,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,8,0,11,12,20,24,29,4,0,97,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,5,10,3,3,7,0,0,30,0,0,6,0,12,6,0,0,18,0,5,6,5,6,0,0,0,29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,8,8,5,11,4,0,0,36,0,0,0,0,0,0,0,0,4,0,3,3,8,0,3,0,0,20,5,16,25,19,25,18,4,0,117,0,0
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,3,5,0,3,5,17,0,0,0,0,6,0,0,0,13,0,3,7,0,3,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,3,5,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,13,4,11,8,7,18,11,11,3,69,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,3,0,7,4,0,30,0,0,0,0,3,3,0,0,18,0,3,5,0,4,9,0,0,14,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,12,6,12,9,8,23,17,3,6,84,0,0
50101100302,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,15,0,3,4,6,0,4,0,0,16,0,5,10,6,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,6,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,20,17,15,10,0,0,74,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,6,9,10,4,0,4,0,34,0,3,4,0,4,0,0,0,14,4,4,8,4,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,4,13,4,0,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,6,11,31,19,7,8,8,0,86,0,0
50101100303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,3,0,3,0,12,0,0,3,4,0,9,4,0,20,3,0,3,3,11,10,5,0,40,6,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,5,7,0,3,3,13,11,5,0,42,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,6,4,17,14,21,20,16,0,94,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,8,8,5,4,3,0,24,0,0,6,3,3,5,0,0,14,0,0,3,5,6,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,0,0,23,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,7,0,5,17,17,16,15,3,0,79,0,0
50101100304,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,9,3,3,5,3,0,0,23,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,9,3,7,5,3,0,0,31,0,0,0,0,0,0,0,0,0,0,5,0,0,4,6,0,0,12,10,12,5,7,8,7,0,0,55,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,3,6,0,0,0,6,0,0,3,0,3,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,16,7,12,14,18,5,6,4,0,64,0,0
50101100305,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,3,4,0,0,7,0,0,12,0,0,0,0,3,4,3,0,10,5,10,0,3,6,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,0,7,6,0,0,0,31,0,0,0,0,0,4,0,0,4,0,0,7,9,0,3,3,0,24,5,10,8,18,10,11,7,4,81,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,9,0,3,3,3,3,4,0,0,21,0,0,0,0,0,6,6,0,13,5,4,4,0,9,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,4,4,0,7,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,16,8,11,11,13,15,20,7,0,80,0,0
50101100306,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,12,0,0,3,0,4,0,5,0,14,0,11,21,10,16,6,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,10,16,6,3,0,67,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,3,16,29,20,25,14,11,0,104,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,8,5,6,0,0,0,28,0,7,5,4,8,5,4,0,23,5,10,5,10,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,7,14,10,4,6,4,0,0,50,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,6,0,18,7,25,26,23,19,8,5,0,119,0,0
50101100307,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,4,5,7,7,4,3,0,34,0,0,0,3,0,0,3,0,13,0,3,10,0,7,3,8,0,29,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8,0,3,13,4,9,7,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,10,18,16,23,18,8,0,95,0,0,0,0,5,0,0,0,4,0,0,3,6,0,0,0,0,10,0,5,10,10,5,4,0,0,30,0,0,0,8,0,5,4,0,18,0,8,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,4,4,8,6,4,4,4,3,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,13,3,11,25,17,17,14,3,0,89,0,0
50101100308,0,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,0,0,26,0,0,0,0,13,6,0,0,24,0,0,6,11,9,10,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,11,9,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,8,19,22,32,29,8,0,109,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,5,3,4,8,11,13,0,4,0,45,0,5,3,6,16,3,0,0,34,0,0,0,3,4,3,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,3,6,4,3,5,0,18,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,11,8,9,26,26,31,15,12,0,123,0,0
50101100310,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,7,0,8,4,0,43,0,0,0,5,0,7,4,0,22,3,4,13,7,13,11,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,11,7,13,11,0,0,48,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,10,8,12,22,28,20,28,5,0,131,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,4,0,12,0,3,10,15,3,10,3,0,52,0,4,0,3,11,5,0,0,22,5,8,0,0,5,0,0,0,19,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,5,5,7,0,4,4,6,0,0,24,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,10,5,8,23,25,23,21,10,0,122,0,3
50101100311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,4,3,0,21,0,0,4,0,4,5,0,0,11,0,3,3,5,3,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,8,22,15,14,11,7,0,78,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,30,0,0,3,4,10,0,0,0,14,0,4,10,0,9,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,13,3,9,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,9,29,13,20,7,3,0,82,0,0
50101100312,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,5,0,5,9,3,0,0,28,0,0,3,7,4,4,0,0,21,3,4,12,10,7,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,14,10,7,8,0,0,43,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,10,18,16,20,22,9,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,11,10,4,7,4,3,37,0,0,3,6,9,6,5,0,26,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,7,0,5,4,0,0,23,0,0,0,0,0,0,0,0,0,0,7,7,5,0,13,6,0,36,0,15,25,20,18,32,17,4,133,0,0
50101100313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,18,0,3,4,0,0,0,0,0,14,5,9,5,6,8,9,0,0,33,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,6,8,9,0,0,36,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,16,3,25,24,13,10,10,9,0,92,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,7,0,11,8,6,7,3,3,0,30,0,10,5,0,0,0,0,0,15,0,0,8,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,7,30,21,9,12,10,7,0,87,0,0
50101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,5,0,0,16,0,0,0,0,3,4,0,0,12,0,6,3,4,8,7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,8,7,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,10,5,15,13,12,0,4,66,0,0,4,0,0,0,0,0,10,0,0,7,0,0,0,0,0,7,0,5,4,0,7,0,0,0,24,0,0,0,0,3,5,0,0,13,0,6,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,0,6,7,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,14,19,10,17,8,4,0,76,0,0
50101100315,0,0,0,0,4,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,7,7,7,5,0,0,34,0,0,0,4,0,3,0,0,15,5,8,6,11,14,10,0,0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,8,6,11,14,9,0,0,57,0,0,0,0,0,0,0,0,5,3,0,3,8,3,10,3,0,35,8,19,19,34,29,29,10,0,154,0,3,0,4,0,3,0,0,14,0,0,3,4,3,0,0,0,9,0,9,13,7,8,3,0,0,44,0,0,5,4,3,3,0,0,20,0,4,5,3,3,0,0,0,20,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,5,4,6,7,8,3,0,0,31,0,0,0,0,0,0,0,0,7,3,6,7,6,8,3,4,0,30,6,23,41,35,33,19,3,0,164,0,3
50101100316,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,3,0,5,4,12,3,10,3,0,33,0,4,3,3,3,3,3,0,17,0,9,7,6,5,10,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,3,5,10,0,0,33,0,4,6,0,0,0,0,0,3,0,0,5,0,0,0,0,0,10,6,17,19,21,24,25,8,0,113,0,0,0,0,0,0,0,0,7,0,0,4,5,0,0,0,0,11,0,7,15,6,5,7,0,0,43,0,5,6,0,7,3,0,0,25,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,15,26,22,22,17,0,0,109,0,3
50101100317,0,0,4,0,0,6,0,0,11,0,0,0,3,0,0,0,0,0,0,7,0,13,9,8,3,0,37,0,0,3,11,3,10,3,0,33,0,8,6,16,10,4,6,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,19,9,5,6,0,52,0,0,0,0,0,0,0,0,3,4,3,0,0,0,5,0,0,14,10,16,20,49,29,23,13,3,160,0,0,0,4,0,0,0,0,13,0,0,0,4,3,5,0,0,12,0,16,16,14,11,7,0,0,66,0,3,4,3,12,3,0,0,27,3,0,4,9,5,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,5,3,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,18,8,24,30,42,38,17,0,0,158,0,0
50101100319,0,0,0,0,4,7,6,0,14,0,0,0,0,0,0,0,0,3,0,0,6,4,9,11,6,0,23,0,0,5,0,0,0,0,0,12,0,5,5,4,3,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,8,3,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,0,10,3,12,6,11,17,27,14,3,94,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,6,0,4,8,16,4,4,4,0,40,0,3,6,0,9,8,5,0,25,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,4,0,16,3,10,8,19,20,24,17,4,104,0,0
50101100320,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,3,0,5,12,10,11,9,7,0,53,0,0,6,4,5,8,0,0,34,0,9,14,12,11,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,14,8,11,9,0,0,57,0,0,0,0,0,0,0,0,3,7,0,0,3,3,0,0,0,14,4,10,39,29,28,33,17,0,169,0,5,0,0,0,4,0,0,10,0,0,5,0,3,5,5,0,14,0,4,19,15,10,16,4,0,71,0,5,4,14,5,0,3,0,31,3,0,10,7,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,13,0,3,12,7,13,4,0,0,49,0,0,0,0,0,4,0,0,0,0,4,6,0,0,5,0,3,16,3,22,45,37,28,34,15,5,193,0,5
50101100321,0,0,0,5,4,0,0,0,13,0,0,3,0,0,0,0,0,6,0,3,3,9,0,9,3,0,26,0,0,4,5,8,0,0,0,16,6,7,8,14,7,6,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,6,7,9,20,11,6,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,7,13,26,44,21,19,6,0,130,0,0,3,8,0,0,0,0,12,0,0,4,5,0,0,0,0,14,0,3,10,13,12,11,0,0,49,0,3,8,5,0,3,0,0,27,0,0,7,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,9,5,12,37,38,23,19,0,0,141,0,0
50101100322,0,0,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,5,0,9,12,5,10,9,3,0,44,0,0,0,0,0,3,0,0,12,7,6,3,3,8,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,8,5,0,0,20,0,0,0,0,0,0,0,0,0,0,9,0,3,13,6,0,0,22,9,18,17,18,30,26,6,0,112,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,3,4,15,4,4,10,0,0,35,0,0,0,0,11,11,0,0,18,0,0,0,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,6,3,5,6,0,0,25,0,19,26,9,23,25,0,0,112,0,3
