SA1_CODE_2021,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,1_149_Family_hholds,1_149_NonFamHholds,1_149_Tot,150_299_Family_hholds,150_299_NonFamHholds,150_299_Tot,300_399_Family_hholds,300_399_NonFamHholds,300_399_Tot,400_499_Family_hholds,400_499_NonFamHholds,400_499_Tot,500_649_Family_hholds,500_649_NonFamHholds,500_649_Tot,650_799_Family_hholds,650_799_NonFamHholds,650_799_Tot,800_999_Family_hholds,800_999_NonFamHholds,800_999_Tot,1000_1249_Family_hholds,1000_1249_NonFamHholds,1000_1249_Tot,1250_1499_Family_hholds,1250_1499_NonFamHholds,1250_1499_Tot,1500_1749_Family_hholds,1500_1749_NonFamHholds,1500_1749_Tot,1750_1999_Family_hholds,1750_1999_NonFamHholds,1750_1999_Tot,2000_2499_Family_hholds,2000_2499_NonFamHholds,2000_2499_Tot,2500_2999_Family_hholds,2500_2999_NonFamHholds,2500_2999_Tot,3000_3499_Family_hholds,3000_3499_NonFamHholds,3000_3499_Tot,3500_3999_Family_hholds,3500_3999_NonFamHholds,3500_3999_Tot,4000orMore_Family_hholds,4000orMore_NonFamHholds,4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
50101129404,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,3,4,0,8,6,3,15,5,4,7,3,0,9,3,0,5,9,0,8,21,0,19,11,0,17,5,0,5,0,0,0,10,0,10,9,0,9,0,0,0,103,24,125
50101129405,0,0,5,0,0,0,0,0,0,0,0,0,0,7,7,3,0,3,14,0,14,11,0,11,9,0,10,9,3,11,11,0,11,8,0,8,11,3,19,10,0,12,9,0,9,13,0,13,0,0,0,29,0,25,4,0,4,141,24,161
50101129406,0,4,3,0,5,4,0,0,3,0,0,0,7,12,19,0,4,3,7,0,13,9,3,9,7,3,12,13,0,12,8,0,7,8,0,8,16,3,21,5,0,5,0,0,3,3,0,3,8,0,6,15,0,15,0,0,0,119,47,164
50101129407,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,4,0,3,0,0,0,0,4,5,3,0,8,5,0,5,3,0,4,4,3,7,3,0,3,3,0,3,0,0,4,7,0,7,6,0,8,0,0,3,45,24,66
50101129408,0,0,0,0,3,0,5,12,11,0,19,20,7,34,36,7,21,33,10,7,17,9,4,19,24,3,24,20,5,17,8,4,10,6,3,6,9,3,11,5,0,7,0,0,0,0,0,0,8,3,12,11,0,11,3,14,15,128,130,258
50101129409,0,0,0,0,0,0,0,0,0,0,4,4,0,6,3,4,6,6,3,0,7,6,0,9,4,0,11,7,3,12,3,0,3,8,0,8,7,0,10,11,0,11,9,0,6,0,0,0,19,3,19,7,0,10,3,3,5,88,35,121
50101129410,0,0,0,0,0,0,0,4,3,0,4,4,0,14,13,11,7,16,3,5,6,9,0,13,11,4,11,8,4,15,5,0,4,3,0,3,16,0,12,6,0,8,10,0,8,3,0,3,3,0,3,10,0,10,0,4,4,83,47,137
50101129411,0,0,0,0,0,0,0,0,0,0,7,7,0,11,8,0,17,15,11,4,20,6,4,6,7,0,9,8,7,14,4,0,9,7,3,9,11,0,11,13,4,16,4,0,4,3,0,3,5,3,7,9,0,9,0,0,0,100,53,153
50101129412,0,3,3,0,0,0,3,6,5,0,7,16,6,18,21,4,7,12,9,0,13,10,5,16,18,3,22,11,0,16,3,3,10,11,3,12,6,4,10,6,0,6,3,0,3,0,0,0,0,0,0,16,0,16,0,5,5,122,70,188
50101129413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,6,4,0,4,3,0,6,6,0,9,8,0,8,22,5,28,13,0,15,6,0,8,3,0,3,4,0,4,15,0,14,0,0,0,95,21,112
50101129414,0,0,0,0,7,4,0,3,3,0,0,3,0,19,24,4,12,11,10,7,19,10,5,11,3,0,3,4,5,5,10,0,7,3,0,6,3,0,10,8,0,11,3,0,9,3,0,3,4,0,4,4,0,9,0,8,13,69,76,147
50101129415,0,0,3,0,0,0,0,0,0,0,0,0,5,3,11,0,0,3,0,3,8,0,3,7,5,0,5,6,5,10,4,0,4,7,0,7,5,0,8,11,0,7,9,0,13,5,0,5,12,0,12,10,0,10,0,0,3,93,24,118
50101129416,6,0,6,0,4,4,5,4,4,0,0,0,0,14,14,0,11,5,6,9,13,3,7,10,9,0,9,12,0,11,8,4,9,9,0,10,14,9,19,12,0,11,7,3,9,5,0,5,11,9,16,13,0,12,0,6,7,113,79,187
50101129417,3,0,3,0,0,0,0,0,0,0,4,7,3,3,9,3,4,6,7,3,6,10,3,11,7,0,7,4,3,7,10,0,7,8,0,8,6,0,10,4,0,4,4,0,4,4,0,4,12,0,10,12,0,19,0,0,0,86,27,113
50101129418,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,3,0,3,0,0,3,11,0,9,5,0,3,7,3,6,4,0,7,7,0,7,4,0,4,4,0,4,3,0,3,18,0,22,8,0,8,0,0,0,70,20,96
50101129419,4,3,6,0,0,0,0,0,0,0,0,0,3,3,8,10,0,7,17,6,23,10,7,17,17,9,23,19,4,29,12,0,17,13,3,15,38,6,40,21,0,24,18,0,17,10,0,7,16,0,16,32,4,38,0,0,0,243,54,295
50101129420,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,7,4,4,5,8,6,6,5,4,8,4,3,9,5,0,5,4,0,4,9,6,12,7,0,7,0,0,3,0,0,0,10,0,10,3,0,3,0,0,0,60,33,97
50101129421,0,0,0,0,0,0,0,0,0,0,5,5,0,3,4,0,10,7,10,0,10,9,4,15,9,4,16,4,3,10,4,0,5,8,0,8,8,3,9,3,0,3,6,0,6,0,0,0,6,0,6,14,3,17,0,4,4,88,36,128
50101129422,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,9,7,0,7,13,0,17,3,0,8,6,5,8,5,0,6,4,5,7,12,0,13,12,0,12,11,0,11,3,0,3,7,4,8,11,0,11,4,0,4,95,26,119
50101129423,0,0,0,0,0,0,0,0,0,0,7,7,0,4,5,0,3,5,3,3,4,3,3,3,4,0,7,5,0,9,4,0,7,0,0,0,8,0,8,6,0,6,6,0,6,0,0,0,7,0,7,4,0,4,4,0,4,64,20,85
50101129424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,29,3,31
50101129425,0,4,4,0,0,0,0,4,4,0,9,9,3,13,21,7,14,23,8,11,23,7,7,19,6,11,15,15,0,17,12,4,13,0,8,4,20,4,22,8,0,8,9,0,12,0,0,0,8,5,15,7,0,11,0,5,6,112,103,218
50101129426,0,0,0,0,0,0,0,0,0,0,3,3,0,10,10,3,0,5,16,4,15,8,5,13,4,11,13,9,9,14,9,0,9,10,0,10,14,0,19,14,0,14,12,0,12,0,0,7,14,0,15,23,0,23,0,0,0,133,46,181
50101129427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,3,0,3,6,0,6,3,0,3,4,0,4,9,0,5,0,0,0,34,3,35
50101129428,0,0,0,0,0,0,4,0,4,4,4,5,5,4,5,0,3,0,6,3,11,5,3,12,7,4,11,17,4,21,3,3,7,4,5,7,11,4,14,8,0,11,9,0,10,0,0,0,7,0,12,8,0,11,0,0,8,106,36,147
50101129429,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,3,7,3,5,10,14,0,17,3,0,3,9,0,9,6,0,10,22,4,24,12,0,12,11,0,11,14,0,14,25,0,20,18,0,19,0,0,0,148,27,170
50101129430,4,0,0,0,0,0,0,0,0,0,4,7,0,8,9,7,6,17,4,4,8,4,0,6,7,3,9,6,0,9,7,3,12,10,0,9,11,3,10,0,0,8,10,4,11,3,0,3,5,0,5,9,3,10,4,0,0,98,47,147
50101129431,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,8,0,3,0,0,0,0,3,4,8,3,0,4,10,0,12,15,0,16,6,0,3,11,0,11,6,0,6,5,0,5,3,0,3,0,0,0,74,16,90
50101129432,0,3,3,0,0,0,0,3,3,0,8,13,0,9,8,0,3,8,7,3,7,4,0,9,9,4,11,5,0,5,4,0,3,5,0,5,9,0,11,4,0,9,0,0,0,0,0,0,0,3,6,3,0,3,0,5,5,63,51,112
50101129433,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,3,4,0,5,3,0,3,13,4,14,6,0,5,5,0,5,0,0,5,6,0,8,5,0,5,3,0,3,0,0,0,17,0,17,17,0,17,4,0,0,94,15,113
50101129434,0,0,0,0,0,0,0,0,0,4,0,3,6,10,18,0,3,7,14,0,13,3,9,9,8,7,17,7,0,10,3,0,5,3,0,11,4,0,7,8,0,8,4,0,4,4,0,4,0,0,0,6,5,11,0,5,6,67,49,115
50101129435,0,0,4,0,0,0,0,0,0,0,0,3,3,3,7,6,6,6,13,6,16,3,3,10,16,4,17,8,3,10,7,4,10,9,4,10,17,0,18,11,5,17,5,0,10,12,0,12,10,4,19,21,0,21,0,0,0,149,43,191
50101129436,0,0,0,0,0,0,0,0,9,0,11,14,3,22,24,5,7,7,10,0,9,8,6,16,5,4,12,10,3,11,6,5,8,4,5,9,9,6,11,7,0,11,0,0,0,0,0,0,5,0,3,8,0,8,3,8,9,81,77,160
50101129437,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,6,0,0,0,0,0,0,4,0,8,4,0,11,6,5,11,7,0,7,8,0,8,3,0,3,12,0,12,7,0,7,10,0,10,10,0,10,0,0,0,84,19,102
50101129438,0,0,0,0,0,0,0,0,0,0,9,9,0,4,11,0,4,4,4,10,9,3,5,6,4,4,8,3,4,9,4,3,6,3,0,0,3,0,8,3,0,3,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,32,48,85
50101129439,0,0,3,0,0,3,0,5,5,0,3,3,8,14,26,0,15,15,26,12,39,19,11,27,16,3,17,13,0,15,5,6,9,7,0,8,4,0,4,6,0,5,6,0,5,3,0,3,4,8,10,8,0,9,10,3,12,124,93,218
50101129440,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,7,7,10,18,6,6,11,7,3,15,23,0,21,18,0,18,9,4,10,26,4,36,12,0,15,6,7,11,7,0,7,4,0,4,23,0,23,0,0,5,163,49,209
50101129441,0,0,0,0,0,0,3,0,3,0,0,3,0,4,4,0,0,3,9,3,10,8,4,10,15,4,19,11,0,15,5,0,11,9,0,7,18,5,20,13,0,13,13,0,13,7,0,7,13,0,13,12,0,13,0,0,0,132,31,168
50101129442,0,0,0,0,0,0,0,3,3,0,3,3,5,7,9,0,3,7,10,3,13,6,6,10,14,9,24,3,0,7,3,0,6,8,3,10,13,0,15,3,0,3,8,0,13,8,0,9,6,0,6,15,0,20,0,3,11,126,47,178
50101129443,0,0,0,0,3,6,0,6,8,0,12,12,4,21,20,5,13,20,11,13,27,5,15,20,9,7,19,12,0,13,3,0,4,4,0,8,13,7,19,9,0,9,12,5,19,3,0,3,20,6,23,10,5,16,0,6,6,134,130,256
50101129444,0,0,0,0,0,0,0,0,3,0,0,4,6,10,13,7,0,3,16,3,20,7,3,11,12,8,18,9,0,10,11,3,13,14,0,12,25,0,32,28,0,28,16,0,16,8,0,8,13,0,12,17,0,20,0,0,4,172,39,216
50101129445,0,0,3,0,0,0,0,0,0,4,0,0,5,0,8,3,0,6,5,0,5,3,0,10,12,0,14,16,4,17,11,5,9,4,0,8,8,5,9,13,0,13,8,0,8,9,0,9,17,0,17,29,0,29,0,0,0,148,19,167
50101129446,4,5,3,0,0,0,0,9,10,3,9,6,0,31,35,0,22,24,17,9,32,8,8,14,8,9,17,9,0,10,3,0,7,4,3,6,7,3,9,5,5,10,3,0,3,3,0,7,3,6,6,8,0,8,0,11,11,95,122,222
50101129447,3,0,3,0,0,5,0,3,0,0,4,4,5,10,9,3,4,5,7,3,9,4,11,14,10,0,13,12,0,17,4,3,11,3,0,5,14,7,19,10,3,11,5,0,9,3,0,3,19,3,21,12,0,12,0,4,7,112,49,169
50101129448,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,6,3,6,9,0,14,8,0,12,0,0,4,14,4,18,16,0,18,20,6,25,4,0,4,10,4,19,12,4,16,0,0,0,125,27,152
50101129449,0,5,5,0,0,0,0,0,0,0,6,4,0,11,8,0,11,10,7,8,17,6,0,9,5,7,10,11,7,13,0,0,0,0,0,8,6,3,15,11,0,11,3,0,3,6,0,6,16,3,17,10,0,10,0,0,0,85,61,149
50101129450,0,0,0,0,0,0,0,4,4,0,0,0,0,3,8,0,6,11,4,0,5,0,4,4,3,6,8,8,4,8,4,0,7,0,0,0,9,4,7,6,0,6,8,0,6,0,0,0,13,0,13,9,0,11,3,0,4,75,34,106
50101129451,0,4,4,0,0,0,0,0,3,0,5,5,3,13,19,4,5,10,13,4,15,16,10,23,6,7,13,6,0,8,4,5,5,5,0,5,10,3,14,11,0,11,6,0,4,4,0,4,3,0,3,9,0,15,0,8,8,100,67,168
50101129452,4,0,4,0,0,4,0,0,0,0,5,5,3,24,31,3,39,43,26,9,40,12,7,12,12,6,19,8,4,11,0,0,3,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,7,7,84,108,195
50102100502,3,0,3,0,0,0,0,0,0,0,0,0,3,4,7,3,6,9,13,0,12,3,0,5,6,0,13,7,3,11,9,3,12,24,7,27,65,5,75,31,0,31,29,0,28,7,0,7,21,4,26,49,3,55,4,0,4,284,37,324
50102100504,0,4,4,0,0,0,0,0,0,0,0,0,5,0,5,4,0,5,0,5,8,4,4,8,9,0,12,9,0,6,0,3,3,3,0,3,12,6,12,4,0,4,6,0,5,3,0,3,6,0,6,6,0,6,0,0,0,72,27,101
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,0,0,0,0,0,0,0,0,0,0,9,9,0,4,4,0,4,4,5,0,8,3,0,5,0,4,4,0,0,0,0,10,10,0,6,6,0,21,18,0,0,0,0,7,7,0,0,0,0,15,23,5,0,5,0,40,40,18,123,141
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,0,0,0,0,0,0,0,0,3,0,6,8,3,8,8,0,12,12,7,4,14,5,0,11,6,4,11,8,0,14,0,5,5,6,0,6,12,7,19,6,0,6,5,0,5,6,0,6,4,0,3,13,0,12,4,0,7,94,57,149
50102100509,0,0,0,4,0,4,0,4,3,0,9,9,9,12,18,4,8,15,14,7,21,16,0,12,15,0,15,12,8,20,11,0,16,14,4,19,28,3,30,20,0,23,17,3,17,11,0,11,27,0,32,20,0,19,3,0,4,220,59,281
50102100510,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,5,4,6,11,0,15,8,7,12,11,10,23,17,9,22,23,4,25,18,10,23,74,9,75,57,0,57,52,5,61,21,0,21,41,0,46,41,0,44,0,0,4,389,55,446
50102100511,0,0,6,0,0,0,0,0,0,0,4,4,0,16,17,0,4,6,10,7,13,8,0,11,16,0,13,4,0,6,4,6,9,12,0,10,9,0,9,7,0,7,6,0,5,3,0,3,16,0,16,11,0,11,0,0,0,110,43,149
50102100512,3,0,6,0,0,0,0,3,4,0,0,0,0,8,7,0,0,0,0,0,5,8,3,4,10,5,13,9,6,10,3,0,5,3,4,7,5,3,4,0,0,0,0,0,0,0,0,0,4,0,11,8,0,8,0,0,0,64,30,100
50102100513,0,0,0,0,0,0,0,0,3,0,0,0,7,5,13,6,0,0,3,4,11,0,5,4,8,6,10,8,3,7,8,6,9,7,6,7,13,3,20,10,0,10,6,0,6,5,0,5,13,0,13,15,0,15,3,0,3,101,38,144
50102100514,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,5,0,3,4,5,8,6,3,9,11,3,14,11,0,11,33,9,39,18,0,18,12,0,10,9,0,9,16,0,16,38,0,38,0,0,0,163,24,185
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100516,4,0,4,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,0,4,5,4,0,9,11,0,10,12,0,9,5,0,0,7,5,8,14,4,14,11,0,11,8,0,8,6,0,6,9,3,14,9,0,9,4,0,3,89,22,113
50102100517,3,5,6,0,3,3,0,0,0,0,8,8,0,23,25,4,8,12,10,5,20,9,4,15,5,0,7,0,3,9,5,4,4,4,0,8,3,0,10,7,0,7,3,0,3,3,0,3,8,5,9,9,0,9,0,3,4,77,76,154
50102100518,3,0,3,0,0,4,0,0,0,0,0,3,5,28,29,4,11,13,16,7,18,16,4,19,22,7,29,14,6,19,9,0,8,13,0,9,25,7,30,24,0,24,19,8,20,13,0,13,25,0,25,16,4,19,0,4,11,211,89,304
50102100519,0,0,0,0,0,0,0,4,5,0,10,8,0,6,11,4,3,7,10,0,12,7,3,12,6,0,12,11,3,11,10,10,17,10,0,11,21,0,17,12,0,12,15,0,13,4,0,11,20,3,28,11,0,11,0,0,0,151,40,198
50102100520,0,5,5,0,0,0,0,0,0,0,5,4,0,3,3,0,0,0,10,7,13,6,4,8,0,3,8,9,4,11,6,0,5,13,0,15,12,0,12,7,0,8,4,0,4,7,0,7,12,0,14,9,3,12,0,0,0,96,40,131
50102100521,0,0,0,0,0,0,0,0,6,0,8,8,4,16,18,11,8,11,9,5,10,9,6,15,3,9,12,8,3,16,8,0,12,3,0,6,11,5,9,16,0,11,11,0,6,11,0,11,10,0,10,12,0,13,0,3,5,124,56,177
50102100522,4,0,4,0,0,0,0,0,0,0,0,0,4,12,13,4,5,9,3,4,7,7,4,9,8,3,11,6,0,6,4,0,5,4,0,4,15,5,13,5,0,5,8,0,8,3,0,3,6,0,6,14,0,13,0,0,0,85,33,122
50102100524,0,0,0,0,0,0,0,0,0,3,0,4,8,6,12,4,0,4,8,4,14,3,5,12,6,3,8,10,0,8,6,0,4,4,0,4,11,4,19,4,6,7,11,0,11,4,0,4,6,0,6,11,0,12,0,0,0,102,34,132
50102100525,0,0,0,0,0,0,0,0,0,0,3,3,3,8,9,7,0,8,5,4,8,11,5,15,3,0,7,13,0,13,5,0,6,5,3,8,6,4,8,10,0,10,12,0,12,0,0,0,5,0,5,7,0,3,3,4,6,88,38,125
50102100526,0,0,0,0,0,0,0,0,0,0,3,3,3,9,6,6,3,7,8,0,3,0,7,6,8,4,11,0,5,5,3,0,3,4,0,4,13,3,17,7,0,7,3,0,3,5,0,5,5,4,4,13,0,13,0,0,0,87,32,115
50102100527,0,0,4,0,0,0,0,0,0,0,0,0,7,9,12,5,4,6,12,5,12,3,0,7,9,4,13,12,3,13,7,4,7,10,0,13,12,4,15,4,0,4,11,0,11,3,0,3,14,0,14,6,0,8,0,0,0,113,46,156
50102100528,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,8,6,7,0,7,9,4,6,7,0,11,3,0,9,4,0,4,0,0,0,9,5,11,3,0,3,0,0,0,0,0,0,3,0,6,8,0,10,0,0,0,63,27,92
50102100529,0,0,0,0,0,0,4,0,3,0,0,4,5,8,10,0,0,3,12,0,16,6,7,13,12,4,14,6,0,12,5,4,7,4,0,8,13,5,18,11,0,11,3,0,10,0,0,0,3,0,3,7,0,10,0,0,0,97,31,127
50102100530,4,0,4,0,0,0,3,0,3,3,0,3,0,0,0,0,0,6,8,5,16,10,4,9,8,0,5,4,0,4,6,0,12,16,0,19,24,5,25,31,0,31,30,0,35,4,0,4,20,0,20,23,0,22,0,0,0,187,21,218
50102100531,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,4,0,0,0,10,0,10,11,0,11,4,5,10,5,0,5,14,0,14,8,0,8,24,0,24,11,0,11,27,0,27,13,0,13,0,0,0,131,12,140
50102100532,6,3,8,3,0,3,0,3,9,3,7,8,0,6,5,0,5,11,3,3,6,0,6,6,3,0,9,9,0,9,7,7,12,3,0,3,8,4,15,4,0,4,5,0,5,9,0,9,21,0,21,17,0,17,4,4,3,113,49,166
50102100533,0,5,6,4,0,4,0,0,0,3,3,3,3,0,6,3,3,6,15,0,17,3,4,11,16,4,20,23,6,26,12,6,17,27,5,33,58,15,74,50,0,53,36,4,38,20,0,20,41,5,44,58,0,61,3,0,5,384,75,459
50102100534,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,3,0,3,18,0,17,9,3,14,8,5,18,11,0,14,4,3,9,6,0,6,23,3,27,30,0,30,14,0,17,14,0,14,17,3,23,16,0,16,0,0,3,182,31,214
50102100536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,6,0,3,4,3,10,0,0,0,4,0,4,14,0,14,11,5,15,8,0,8,11,0,11,8,0,8,5,0,5,20,0,13,0,0,0,90,17,109
50102100537,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9,7,9,8,0,4,0,0,3,5,0,5,8,0,8,0,0,0,15,0,18,4,0,4,4,3,6,3,0,3,21,0,21,9,0,10,3,0,3,96,12,110
50102100538,0,0,5,6,0,6,0,0,0,0,0,0,4,3,6,0,0,0,5,0,5,3,4,7,13,0,13,5,3,7,3,0,3,10,0,10,12,0,15,13,0,13,7,0,7,6,0,6,20,0,20,21,0,21,0,0,5,129,16,143
50102100539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,3,0,3,6,0,0,0,4,3,8,6,0,8,4,0,4,13,0,12,7,0,7,4,0,4,3,0,3,18,0,18,10,0,5,4,0,4,81,12,96
50102100540,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,9,0,8,10,0,10,3,3,3,8,0,8,5,0,9,3,0,3,15,4,16,9,0,13,19,3,17,4,0,4,11,0,16,27,0,27,0,0,0,131,19,148
50102100541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,5,7,0,7,8,0,8,9,0,9,5,0,5,13,0,16,8,0,8,0,0,0,61,5,68
50102100542,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,0,6,0,0,0,6,0,4,0,0,0,3,3,7,8,0,4,9,0,9,4,0,4,0,0,0,3,0,3,5,0,5,0,0,0,46,8,54
50102100543,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,6,8,5,0,5,3,0,4,4,0,4,6,0,0,5,0,6,6,0,9,8,0,12,3,0,7,9,0,6,14,0,14,8,0,8,0,0,0,89,15,103
50102100544,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,3,0,3,0,0,0,5,0,12,3,0,7,5,0,3,3,0,3,7,0,12,5,0,5,9,0,9,0,0,0,8,0,8,12,0,12,0,0,0,81,9,87
50102100545,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,5,4,0,6,6,0,5,7,0,14,4,4,7,6,0,11,20,0,17,7,0,7,16,0,16,4,0,9,13,0,13,9,0,9,0,0,0,108,16,123
50102100546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,4,0,4,4,0,3,6,3,8,0,4,4,7,0,12,14,0,18,11,0,11,14,0,14,11,0,11,17,0,17,14,0,12,0,5,5,104,21,127
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,0,0,0,0,0,0,0,3,3,0,0,0,4,5,4,4,0,4,4,0,3,0,0,0,3,3,9,11,0,11,10,5,11,8,0,8,18,4,20,11,0,11,16,0,16,3,0,3,14,0,14,14,0,14,0,0,0,116,17,133
50102100549,0,3,3,0,0,0,0,8,8,0,8,8,0,9,11,0,3,10,4,5,5,4,0,5,11,0,10,3,3,9,5,5,8,4,0,4,8,6,10,3,0,3,11,0,11,0,0,0,6,0,5,3,0,3,0,0,0,66,43,112
50102100550,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,4,0,4,7,5,11,3,0,8,5,0,7,4,0,5,5,0,0,15,0,15,17,0,17,16,0,16,6,0,6,19,0,19,4,0,9,0,0,0,108,16,121
50102100551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,7,0,10,4,0,5,5,3,10,3,0,3,9,0,10,10,0,12,13,0,13,5,0,8,4,0,4,14,3,15,15,0,11,0,0,4,97,22,121
50102100701,0,0,0,5,0,5,0,0,0,0,5,5,0,10,6,0,0,4,11,0,11,7,0,11,11,0,8,4,6,6,6,6,9,6,0,11,7,0,10,7,0,7,10,0,9,10,0,10,4,0,4,10,0,10,3,0,3,86,41,122
50102100702,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,5,9,7,14,3,0,4,7,0,11,10,0,12,6,3,7,7,4,5,7,0,7,6,0,6,4,0,4,6,0,7,13,0,13,14,0,14,5,9,6,97,26,121
50102100704,0,4,8,0,0,0,0,4,6,0,8,8,3,15,17,3,8,13,8,3,15,11,3,10,8,4,14,11,3,12,6,6,12,11,4,18,15,0,17,7,0,10,7,0,7,0,0,0,10,0,10,15,0,16,0,0,3,137,77,211
50102100705,0,0,0,0,0,0,0,0,0,0,4,4,0,8,8,0,0,0,4,0,7,0,0,4,6,0,9,6,4,9,6,0,6,0,3,3,12,3,15,6,0,6,4,0,4,5,0,5,0,0,0,11,0,11,0,0,0,67,19,93
50102100706,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,8,4,4,8,8,0,6,7,6,9,4,0,3,5,3,9,6,0,12,12,0,12,9,0,9,0,0,5,3,0,3,12,0,12,0,0,0,74,20,96
50102100708,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,6,9,11,10,5,20,3,3,13,3,0,8,13,3,19,9,3,11,3,0,8,25,0,24,17,0,17,15,0,15,8,0,8,14,0,14,19,0,19,4,4,12,170,44,214
50102100709,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,4,3,5,5,0,5,3,0,3,10,0,10,10,0,11,5,0,5,9,0,9,9,0,10,9,0,9,13,0,15,0,0,0,99,11,113
50102100710,0,0,0,0,0,0,0,0,0,0,3,9,4,5,8,7,0,3,7,5,7,0,6,10,9,4,11,12,3,11,4,0,5,6,0,10,18,3,17,8,0,8,10,0,10,11,0,11,22,0,25,15,0,15,0,0,0,142,27,166
50102100711,0,0,0,0,0,0,0,0,0,0,6,6,3,3,6,0,4,7,4,6,7,3,0,3,4,0,3,9,0,5,7,3,10,4,4,6,15,0,14,6,0,10,12,0,19,9,0,9,4,0,4,17,4,22,0,0,5,96,28,131
