SA1_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50101129451,0,0,0,3,0,0,0,10,10,23,0,0,0,0,0,0,0,0,0,6,0,0,7,0,6,3,13,6,28,59,9,5,31,53,53,34,75,55,73,389
50101129452,0,0,0,0,0,0,0,22,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,12,0,0,0,0,0,19,125,123,19,288
50102100502,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,9,33,44,170,217,88,43,37,8,3,636
50102100504,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,10,37,34,28,38,20,4,181
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,8,9,12,20,9,5,0,71,0,10,19,23,39,62,30,14,0,196
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,0,0,0,0,0,0,9,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,8,17,20,41,37,57,48,22,15,265
50102100509,0,0,0,0,0,0,4,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,18,12,33,62,104,85,92,83,52,16,546
50102100510,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,3,0,0,0,24,52,83,301,217,138,74,35,10,0,917
50102100511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,5,0,10,3,15,29,37,46,57,58,32,10,281
50102100512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,19,27,19,32,35,9,7,163
50102100513,0,0,0,0,0,0,5,6,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,4,0,0,3,14,13,13,22,42,48,49,43,25,4,267
50102100514,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,3,3,7,3,0,0,0,25,21,30,85,89,77,50,18,4,0,374
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50102100516,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,12,4,7,18,37,36,47,48,21,0,222
50102100517,0,0,0,0,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,7,3,0,19,3,11,33,23,22,39,49,54,26,261
50102100518,0,0,0,0,0,0,8,4,6,18,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,3,4,3,22,20,19,84,100,83,105,88,45,15,558
50102100519,0,0,0,0,3,0,0,10,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,0,0,13,15,21,46,47,68,97,62,38,10,402
50102100520,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,8,19,32,37,35,54,38,26,0,246
50102100521,0,0,0,0,0,0,4,6,4,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,10,3,18,36,45,39,54,61,38,12,304
50102100522,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,13,12,30,32,37,35,45,38,22,0,238
50102100524,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,5,20,37,46,44,58,34,11,0,261
50102100525,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,17,14,16,30,39,31,29,42,23,5,227
50102100526,0,0,0,0,0,3,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,10,19,57,40,27,33,34,6,0,218
50102100527,0,0,0,0,0,0,3,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,20,5,19,33,33,50,48,56,31,4,287
50102100528,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,25,22,24,23,30,27,11,166
50102100529,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,15,15,23,38,32,37,51,36,13,3,246
50102100530,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,17,20,47,94,98,103,65,11,0,452
50102100531,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,4,15,11,14,52,79,71,52,13,9,311
50102100532,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,9,0,19,7,12,16,35,56,90,55,33,5,313
50102100533,0,0,5,4,0,8,4,3,0,21,0,0,0,0,0,0,0,0,0,0,3,0,3,9,4,6,0,0,0,24,37,57,266,228,146,82,74,25,0,917
50102100534,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,11,16,18,61,82,96,73,38,35,3,418
50102100536,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,16,31,50,45,32,13,9,0,213
50102100537,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,13,29,30,50,42,38,23,0,231
50102100538,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,7,14,8,26,49,55,72,69,16,4,316
50102100539,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,10,30,34,47,33,24,5,0,203
50102100540,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,20,34,76,79,54,14,4,317
50102100541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,25,30,25,22,12,4,0,138
50102100542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,24,26,19,11,3,0,0,99
50102100543,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,12,13,28,44,44,42,31,10,4,227
50102100544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,33,45,27,24,9,18,5,172
50102100545,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,45,56,53,15,32,8,0,241
50102100546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,9,20,25,54,64,50,10,11,4,253
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,5,0,0,18,12,29,48,54,57,47,28,10,3,294
50102100549,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,11,10,13,30,29,26,47,35,5,0,197
50102100550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,8,9,33,64,63,26,20,13,0,255
50102100551,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,15,16,14,47,79,31,22,10,15,0,239
50102100701,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,9,4,0,18,0,5,26,33,40,54,49,22,0,230
50102100702,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,0,0,24,8,9,29,46,46,45,46,17,0,257
50102100704,0,0,0,0,3,0,7,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,3,27,16,23,29,54,84,72,50,35,16,377
50102100705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,11,9,7,20,41,30,23,34,13,0,177
50102100706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,15,9,17,16,26,44,50,31,15,0,206
50102100708,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,4,9,0,28,15,24,43,67,58,96,63,44,7,423
50102100709,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,12,17,31,30,41,72,41,14,5,258
50102100710,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,8,10,10,5,0,0,54,9,19,35,73,82,81,62,14,5,374
50102100711,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,3,0,0,19,8,16,24,31,65,45,35,20,6,254
50102100713,0,0,0,0,0,0,4,0,3,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,0,7,4,27,17,26,43,69,65,68,59,26,8,380
50102100714,0,0,0,0,0,0,7,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,20,6,17,53,53,59,45,50,26,5,317
50102100715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,14,0,4,8,22,38,35,19,12,4,145
50102100716,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,41,46,30,21,33,10,0,194
50102100717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,11,8,6,26,26,41,56,40,10,0,219
50102100718,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,15,3,5,17,22,33,43,26,13,0,161
50102100801,0,0,0,0,0,3,9,3,6,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,20,24,50,46,43,66,51,10,6,321
50102100802,0,0,0,0,0,0,7,4,8,25,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,3,18,17,35,65,60,61,87,75,39,18,466
50102100803,0,0,0,0,0,0,4,3,6,14,0,0,0,0,0,0,0,0,0,3,4,8,9,0,8,3,17,10,12,68,8,38,34,43,56,56,63,38,24,359
50102100804,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,5,6,3,0,0,6,0,25,16,20,45,58,67,57,43,30,7,343
50102100805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,4,0,0,19,10,32,64,52,60,47,37,9,5,310
50102100806,0,0,4,3,0,0,0,0,0,10,0,0,3,5,12,4,0,0,0,17,0,0,24,17,12,5,0,0,0,62,0,33,172,165,90,30,15,4,0,513
50102100807,0,0,0,0,0,3,4,7,0,13,0,0,0,0,0,5,0,0,0,8,0,0,12,8,5,9,0,0,0,31,11,28,70,55,61,57,40,24,6,341
50102100809,0,0,0,0,7,0,0,10,6,27,0,0,0,0,3,0,0,0,0,4,8,4,18,9,8,6,6,0,0,69,25,51,115,103,75,105,53,22,10,563
50102100810,0,0,0,0,0,3,7,13,0,16,0,0,0,0,0,0,0,0,0,0,0,3,14,10,3,5,3,7,3,53,14,48,87,75,61,51,52,37,12,449
50102100811,0,0,0,0,0,0,0,10,10,14,0,0,0,0,0,0,0,3,7,8,0,0,0,0,4,0,0,6,3,15,4,6,24,12,33,47,37,53,67,286
50102100812,0,0,0,0,0,0,9,5,5,21,0,0,0,0,0,0,0,0,0,5,3,3,9,4,0,9,3,3,3,35,9,18,57,39,40,62,42,45,26,319
50102100813,0,0,0,0,0,0,0,8,6,16,0,0,0,0,0,0,4,0,0,0,3,0,4,3,8,0,9,0,0,33,22,41,66,55,64,49,31,19,11,354
50102100814,0,0,4,0,0,4,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,9,5,6,3,6,9,5,0,48,9,30,44,40,50,53,39,28,8,293
50102100815,0,0,0,4,4,0,5,0,4,17,0,0,0,0,0,0,0,0,0,6,8,4,6,8,12,6,0,5,0,56,13,38,89,72,70,66,51,19,9,422
50102100816,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,11,9,16,43,34,42,31,37,9,7,232
50102100817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,17,21,14,9,6,0,0,82
50102100901,0,0,0,0,0,6,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,3,9,25,25,16,38,36,25,6,191
50102100902,0,0,0,0,0,3,8,7,6,23,0,0,0,0,0,0,0,3,0,3,0,0,6,7,0,3,0,3,0,30,16,12,37,52,56,67,53,38,9,343
50102100903,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,4,17,8,22,57,29,44,33,50,45,11,295
50102100904,0,0,0,0,0,0,7,7,4,14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,6,0,21,14,21,30,19,42,50,42,25,8,238
50102100905,0,0,0,5,0,0,4,5,0,16,0,0,0,0,0,0,0,0,0,0,14,0,11,18,13,14,15,4,0,82,25,21,104,104,91,105,77,30,5,564
50102100906,0,0,0,0,0,0,9,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,25,11,11,47,40,41,40,37,16,4,240
50102100907,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,9,9,18,17,39,39,35,11,4,185
50102100908,0,0,0,0,0,4,5,3,0,10,0,0,0,0,0,0,0,0,0,3,3,0,3,9,8,6,0,3,0,26,10,23,40,30,46,66,49,15,0,279
50102100909,0,0,0,0,0,4,9,8,3,20,0,0,0,0,0,0,0,0,0,0,5,0,4,3,4,8,0,3,3,33,10,8,32,30,37,52,47,21,10,247
50102100910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3
50102100911,0,0,0,0,0,0,5,6,0,12,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,16,0,7,34,37,32,27,22,14,3,189
50102100912,0,0,0,0,0,5,6,3,5,19,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,6,5,0,18,9,27,35,38,39,49,50,23,4,269
50102100913,0,0,0,0,0,0,4,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,6,4,10,26,26,31,37,31,10,4,181
50102100914,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,4,3,3,0,24,4,17,16,33,40,64,40,18,0,229
50102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
50102100916,0,0,0,0,0,0,0,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,4,6,19,32,83,5,26,41,49,67,62,74,42,46,405
50102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
50102100918,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,6,36,6,10,30,14,25,39,39,23,10,198
50102100920,0,0,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,0,0,0,6,0,3,9,9,0,5,0,0,27,16,26,41,69,56,51,64,24,6,352
50102100921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,0,0,0,10
50102100922,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,9,4,5,23,10,18,30,30,13,6,136
50102100923,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,15,15,26,40,56,60,36,13,0,250
50102100924,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,7,23,27,32,17,3,3,130
50102100925,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,4,16,33,47,36,42,26,14,3,221
50102100926,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,12,15,14,38,30,39,39,31,10,0,217
50102100927,0,0,0,0,0,4,5,4,5,14,0,0,0,0,0,0,0,0,0,0,3,3,0,13,9,0,12,3,0,57,11,14,42,39,49,41,54,28,5,296
50102100928,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,6,4,3,4,3,0,4,4,0,28,19,25,47,62,59,43,62,47,7,367
50102100929,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,18,12,21,31,34,48,43,45,24,5,257
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,0,0,0,0,0,0,7,10,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,3,0,29,10,20,45,75,93,98,72,26,6,440
50102101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,6,0,0,12,5,12,18,34,39,49,44,11,5,220
50102101002,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,3,12,0,0,38,7,13,43,63,97,127,92,35,4,489
50102101003,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,5,0,9,4,6,3,0,19,24,18,36,29,85,76,27,13,9,307
50102101005,0,0,0,0,0,7,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,65,102,79,61,33,14,0,400
50102101006,0,0,0,0,0,0,7,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,10,12,10,3,57,13,12,16,48,72,80,106,49,11,397
50102101008,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,14,12,29,64,59,72,57,54,33,10,394
50102101009,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,5,10,22,40,53,50,55,20,3,252
50102101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11
50102101201,0,0,0,0,0,0,3,9,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,12,33,67,65,56,55,39,45,18,383
50102101202,0,0,0,0,0,4,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,7,0,28,14,25,50,61,52,47,47,39,4,344
50102101203,0,0,0,0,0,0,3,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,10,21,43,42,31,47,45,31,14,279
50102101204,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,15,26,40,53,36,49,33,18,7,268
50102101205,0,0,0,0,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,11,3,18,38,26,33,37,15,9,0,187
50102101206,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,10,9,12,49,39,50,38,26,7,0,231
50102101207,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,7,14,25,36,34,56,47,36,15,0,270
50102101208,0,0,0,0,0,5,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,22,27,27,38,29,3,6,177
50102101209,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,9,23,41,69,80,92,95,59,4,477
50102101210,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,11,7,0,0,32,8,9,23,29,28,58,43,19,0,219
50102101213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6
50102101214,0,0,0,0,0,0,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,18,11,24,50,43,51,78,55,22,3,341
50102101215,0,0,0,0,0,0,6,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,11,14,24,91,108,87,39,32,12,0,410
50102101216,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,12,20,67,70,72,75,45,22,5,396
50102101217,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,15,16,14,42,26,32,28,21,17,6,207
50102101218,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,5,0,0,11,16,25,41,73,59,58,35,16,3,330
50102101219,0,0,0,0,0,0,11,5,9,21,0,0,0,0,0,0,0,0,0,0,0,3,5,8,11,4,23,10,0,61,9,22,59,56,71,56,94,50,16,429
50102101220,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,5,4,9,7,0,6,0,3,0,3,34,21,32,60,61,68,60,39,19,11,364
50102101221,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,8,15,29,31,44,57,45,47,18,0,290
50102101222,0,0,0,0,0,0,5,13,0,19,0,0,3,0,0,0,0,0,0,3,0,0,7,6,0,0,4,0,0,17,15,24,71,51,70,60,53,29,5,377
50102101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101224,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,15,16,48,59,46,46,37,14,3,286
50102101225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,15,32,90,95,88,83,54,30,4,485
50102101226,0,0,0,0,0,0,5,17,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,79,122,0,0,0,0,0,8,31,138,161,337
50102101227,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,14,17,36,91,94,63,40,48,14,0,407
50102101228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,75,67,25,18,7,0,0,199
50102101229,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,12,84,85,37,37,16,0,3,284
50102101230,0,0,0,4,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,14,25,178,139,69,46,26,9,0,502
50102101231,0,0,0,0,0,0,0,13,8,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,17,3,29,3,26,76,39,28,38,63,98,37,411
50102101401,0,0,4,0,0,0,5,7,6,22,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,5,0,0,24,15,22,36,36,47,45,57,35,9,300
50102101402,0,0,0,0,0,0,4,3,4,15,0,0,0,0,0,0,0,0,0,0,4,0,7,8,8,6,8,3,0,40,21,13,35,55,67,66,57,27,3,349
50102101404,0,0,0,0,0,0,3,9,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,5,0,20,6,22,73,55,56,50,51,24,6,349
50102101405,0,0,0,0,0,0,4,13,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,58,38,44,52,49,38,7,301
50102101406,0,0,0,0,5,0,8,6,18,41,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,6,16,16,50,13,14,35,33,32,40,36,61,58,318
50102101407,0,0,0,0,0,3,3,18,9,34,0,0,0,0,0,0,0,0,0,3,0,0,3,6,9,8,8,9,6,49,9,29,77,53,57,49,64,51,22,407
50102101408,0,0,0,0,0,0,0,6,0,8,0,0,3,3,0,0,0,0,0,4,0,0,4,3,0,0,4,4,0,11,3,11,34,32,34,19,24,18,3,187
50102101409,0,0,0,0,0,0,3,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,6,17,19,18,29,27,25,27,5,170
