SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50702116620,12,3,15,8,16,20,0,0,4,0,0,0,12,14,22,7,12,23,0,0,0,7,0,7,18,12,25,3,0,3,0,0,0,0,4,4,0,0,5,0,0,0,3,4,3,0,0,5,0,3,3,0,3,3,0,0,0,0,0,0,0,9,13,10,10,19,0,0,0,0,0,4,0,0,0,0,0,4,13,15,37,0,0,0,60,59,119
50702116621,0,0,0,6,9,9,0,0,0,3,0,3,6,9,11,4,0,4,0,6,3,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,7,9,17,0,0,0,21,22,47
50702116622,4,4,5,21,10,30,3,0,3,4,0,6,29,8,41,11,3,16,0,0,0,0,0,0,13,3,20,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9,4,5,7,0,4,0,0,0,4,0,3,5,0,0,0,5,13,17,8,15,28,0,0,4,0,0,0,0,0,0,0,0,4,8,8,16,0,0,0,66,46,109
50702116623,0,5,5,8,10,17,0,0,3,0,0,0,9,17,20,4,5,8,4,0,5,3,5,9,9,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,4,3,0,0,0,0,3,9,0,0,0,5,12,17,5,13,20,0,0,0,0,0,0,0,0,0,0,0,0,19,18,35,0,0,0,46,59,102
50702116624,4,5,13,12,22,31,0,5,4,0,0,0,14,21,33,13,16,28,5,4,8,0,0,0,15,20,36,4,0,4,0,3,3,3,0,3,0,4,7,0,0,0,3,5,12,6,4,11,5,4,12,0,0,5,0,6,7,0,0,0,11,22,28,15,25,43,0,0,0,0,0,0,0,0,0,0,0,6,9,14,25,0,0,0,66,89,157
50702116625,7,7,8,23,16,44,0,0,6,3,5,6,30,24,51,13,16,27,3,0,4,6,4,5,18,23,38,3,0,3,4,3,3,0,0,3,5,0,0,0,0,0,8,4,11,3,4,9,4,8,10,0,4,8,3,5,13,0,0,0,12,18,35,23,26,46,0,0,0,4,3,4,0,0,0,3,3,3,33,27,61,0,0,0,115,106,217
50702116626,6,0,8,4,10,19,4,4,4,4,5,5,16,12,26,7,6,13,0,7,9,0,3,3,6,19,27,0,0,0,0,0,5,4,0,4,0,4,3,0,0,0,7,4,11,7,6,17,0,0,0,0,4,4,0,11,11,0,0,0,7,14,28,16,25,34,0,0,0,3,0,3,0,0,0,4,0,4,10,13,20,0,0,0,53,69,121
50702116627,0,3,3,4,0,5,0,0,0,0,0,0,4,0,3,3,0,8,0,0,3,0,0,0,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,4,6,0,0,0,4,4,9,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,15,19,40
50702116628,5,8,18,23,23,43,5,4,9,3,0,5,27,27,56,14,20,33,4,6,7,3,5,7,20,30,49,0,3,3,0,0,0,0,0,0,0,8,8,0,0,0,4,13,15,4,21,23,6,10,19,5,4,6,10,7,21,0,0,0,26,41,62,28,55,78,0,0,0,5,4,3,0,0,0,5,4,3,8,10,21,3,0,0,100,128,223
50702116629,3,4,9,6,14,13,5,0,5,0,0,0,7,10,21,3,6,10,4,3,6,0,0,0,14,7,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,5,3,6,12,0,4,4,0,0,0,4,0,5,0,0,0,9,9,14,10,11,20,0,0,4,5,0,5,0,0,0,4,0,4,3,7,7,0,0,0,41,42,82
50702116630,0,0,3,5,8,19,5,7,12,3,0,5,19,15,34,7,4,7,5,11,16,0,3,3,11,9,21,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,5,8,0,4,6,0,0,6,0,0,0,7,4,4,0,0,0,10,10,18,10,13,24,0,0,0,0,0,0,0,0,0,0,0,0,10,9,17,0,0,0,53,51,105
50702116631,3,3,3,4,13,13,6,6,14,0,5,3,13,17,29,0,8,11,3,4,10,3,0,3,10,7,14,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,3,8,10,0,3,4,4,4,3,0,0,0,0,4,9,0,0,0,5,8,15,9,14,27,0,0,0,0,0,0,0,0,0,0,0,0,9,5,13,0,0,0,41,52,92
50702116632,5,4,8,11,9,14,5,3,7,0,0,3,19,11,29,3,7,8,4,4,11,6,0,5,8,9,22,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,8,6,9,8,5,9,0,3,7,0,3,3,8,7,13,0,0,0,12,20,30,18,26,40,0,0,0,0,3,6,0,0,0,0,3,6,20,9,28,0,4,3,68,62,134
50702116633,5,11,17,19,14,31,8,3,14,7,0,13,31,17,53,12,8,21,4,9,17,0,0,0,22,16,39,0,0,0,0,0,0,3,0,6,3,0,7,0,0,0,3,4,9,7,13,21,0,3,7,0,3,4,0,4,8,0,0,0,10,26,36,22,24,45,0,0,0,0,0,3,0,0,0,0,0,3,6,0,4,0,0,0,80,76,160
50702116634,11,4,10,22,26,46,3,7,10,0,5,6,27,37,65,11,7,20,17,16,30,3,4,6,35,34,64,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,9,4,9,14,4,18,10,4,16,0,0,0,0,15,14,0,0,0,24,28,53,28,32,54,0,0,0,5,6,13,0,0,0,5,6,13,8,7,15,0,0,0,107,111,222
50702116635,4,8,11,8,14,26,5,3,7,0,0,0,12,20,35,6,3,13,13,10,19,0,0,0,24,10,38,0,5,0,0,4,9,4,0,0,4,0,4,0,0,0,8,5,13,0,7,6,4,8,8,0,0,0,7,11,19,0,0,0,13,24,34,18,31,46,0,0,0,3,5,8,0,0,0,5,5,8,12,14,23,3,0,3,76,83,160
50702116636,5,5,7,4,5,10,4,6,8,7,0,6,13,11,22,3,4,9,0,6,3,0,0,0,6,13,13,0,0,4,0,0,0,5,0,4,0,0,0,0,0,0,7,3,6,6,4,5,0,5,3,0,0,0,0,6,11,0,0,0,12,14,21,9,14,27,0,0,0,0,0,4,0,0,0,0,0,5,3,0,3,0,0,0,35,42,80
50702116701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50702116702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50703116904,5,5,7,9,13,24,4,0,12,3,7,15,21,24,44,3,6,9,6,3,7,4,0,4,18,13,25,3,4,6,0,0,3,3,4,3,0,5,4,0,0,0,4,8,16,0,4,4,0,0,4,0,0,0,0,9,10,0,0,0,3,14,19,17,24,33,0,0,0,0,0,0,0,0,0,0,0,9,8,11,24,0,0,0,72,75,146
50703116905,0,0,0,3,0,7,0,0,0,3,3,5,8,4,13,5,0,8,0,4,4,5,0,5,8,3,10,0,4,4,0,0,7,0,0,0,0,5,3,0,0,0,4,9,13,4,4,6,4,0,4,0,0,0,0,5,5,0,0,0,0,10,12,10,17,26,0,0,0,0,0,6,0,0,0,0,0,6,6,3,9,0,0,0,29,35,64
50703116907,10,9,12,23,22,48,6,0,14,19,12,31,46,45,86,10,12,18,5,4,12,7,7,17,23,27,46,3,3,4,0,7,12,0,0,3,0,0,3,0,0,0,11,12,20,4,10,9,3,0,3,0,0,0,0,4,4,0,0,0,7,17,20,15,27,43,0,5,7,0,6,6,0,0,0,0,3,6,8,6,17,0,0,4,107,112,216
50703116908,6,6,11,12,4,16,6,4,13,7,7,19,32,19,49,6,7,13,3,8,11,9,8,18,17,18,44,0,0,3,0,0,4,4,0,6,0,4,4,0,0,0,3,11,15,0,6,7,0,3,0,0,3,6,5,0,6,0,0,0,8,10,17,10,20,33,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,0,0,0,75,67,143
50703116910,9,6,17,29,27,54,6,4,4,8,3,13,43,33,70,14,8,21,5,0,5,4,3,12,22,12,36,0,0,0,0,0,0,0,3,5,0,4,9,0,0,0,4,9,15,6,9,17,0,3,3,0,0,0,0,3,3,0,0,0,7,14,26,11,26,37,0,0,0,0,4,4,0,0,0,0,0,7,6,6,15,0,0,0,94,87,182
50703116912,0,9,8,31,21,48,9,11,22,11,6,15,47,31,85,13,13,25,0,4,10,3,8,11,26,25,50,0,7,7,0,4,3,4,5,8,0,0,8,0,0,0,8,11,15,5,0,10,0,0,0,0,0,0,0,3,0,0,0,0,7,10,15,15,20,32,0,3,3,3,4,5,0,0,0,5,7,15,6,3,7,0,0,0,102,93,195
50703116913,3,4,12,30,20,51,5,3,3,6,3,14,40,25,64,9,4,17,7,10,12,4,4,12,19,18,36,3,0,3,0,6,6,0,0,3,0,5,8,0,0,0,7,6,14,0,4,4,0,0,3,0,0,0,6,0,3,0,0,0,5,7,18,14,16,35,0,0,0,4,0,4,0,0,0,4,0,4,3,10,12,0,3,3,85,77,163
50703116914,7,5,14,44,33,71,6,3,10,5,4,6,52,44,86,14,7,21,3,6,11,12,14,26,29,28,59,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,10,3,11,5,3,9,0,0,0,5,0,5,4,3,3,0,0,0,7,6,15,14,12,26,3,0,3,0,8,8,0,0,0,3,6,10,0,13,12,0,0,0,106,107,216
50703116916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50703116917,11,8,16,39,30,69,3,0,11,3,8,8,41,39,84,11,15,28,0,4,3,12,3,12,20,22,45,3,0,3,4,0,0,6,0,4,3,6,14,0,0,0,13,14,25,9,10,19,0,12,12,0,5,3,0,0,4,0,0,0,15,22,34,26,35,57,3,0,5,3,5,7,0,0,0,9,9,14,12,8,24,0,0,0,114,123,240
50703116918,5,9,10,29,26,60,4,3,4,0,3,7,33,32,67,13,7,23,8,0,7,10,0,14,26,11,41,0,4,4,0,5,8,0,0,0,0,6,6,0,0,0,6,18,21,0,4,8,0,7,8,0,0,0,0,3,4,0,0,0,4,15,21,7,30,38,0,0,4,0,5,4,0,0,0,0,3,8,17,13,30,0,0,0,95,103,200
50703116919,4,10,14,21,36,58,5,3,11,3,4,9,34,41,76,15,9,18,0,3,6,5,3,7,21,15,36,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,3,3,9,3,4,3,0,0,3,3,3,0,0,6,3,0,0,0,4,6,15,8,14,17,0,0,0,0,0,4,0,0,0,0,3,7,4,10,13,0,0,0,76,94,169
50703116920,5,0,5,8,0,4,4,3,8,3,10,13,13,18,31,7,5,12,0,0,0,16,7,20,21,13,33,0,0,3,0,0,0,6,0,6,0,0,0,0,0,0,6,3,11,3,0,4,0,0,0,0,0,0,0,3,7,0,0,0,6,8,10,10,7,21,0,0,0,0,0,4,0,0,0,0,0,4,3,0,6,0,0,0,58,43,99
50703116921,4,6,18,40,29,61,6,4,11,3,5,6,47,38,83,18,14,33,3,0,8,4,3,11,30,19,52,3,4,9,8,4,17,0,5,5,3,3,4,0,0,0,15,16,28,6,5,13,3,4,8,0,0,5,0,9,13,0,0,0,12,21,39,26,39,66,3,4,3,3,5,10,0,0,0,8,6,19,12,19,33,9,3,7,139,129,267
50703116925,0,0,3,27,13,41,7,6,14,5,0,5,34,22,55,9,10,20,0,0,0,5,4,3,17,15,28,0,0,0,0,0,8,5,0,7,0,3,3,0,0,0,3,7,11,0,0,6,0,4,4,0,0,0,0,0,0,0,0,0,0,9,11,9,17,21,0,0,0,0,0,0,0,0,0,0,0,5,4,9,11,0,0,0,60,64,127
50703116926,7,10,20,41,27,62,4,8,9,4,10,10,45,41,83,9,3,13,11,8,14,19,10,26,38,18,57,0,0,0,3,0,3,5,0,5,5,3,7,0,0,0,12,3,15,9,3,9,7,8,13,0,0,0,0,0,3,0,0,0,11,11,22,24,16,43,0,4,3,0,3,3,0,0,0,0,5,4,14,15,33,5,0,4,138,106,247
50703116927,6,4,11,26,30,51,5,0,8,0,0,6,31,31,62,11,5,19,7,5,10,9,7,17,23,23,43,3,0,3,0,3,0,0,0,0,0,7,9,0,0,0,6,9,11,4,4,7,0,4,4,0,0,0,0,0,0,0,0,0,4,11,16,11,22,32,0,5,6,0,0,3,0,0,0,4,11,12,3,9,14,0,0,0,80,83,164
50703116928,4,4,9,21,15,31,10,3,10,4,7,13,29,21,54,7,16,23,0,5,0,10,0,9,12,17,30,0,0,0,0,3,6,0,0,0,3,0,4,0,0,0,5,9,8,0,4,4,0,3,3,0,0,0,0,7,7,0,0,0,0,17,16,7,22,29,0,0,0,0,4,3,0,0,0,0,3,4,5,9,18,0,0,0,68,82,145
50703116929,8,9,17,29,29,58,4,10,11,9,9,17,39,46,84,10,12,20,4,3,6,6,4,12,18,17,34,0,0,0,0,3,3,4,0,0,3,6,10,0,0,0,6,11,14,3,4,4,3,8,9,0,0,0,0,4,0,0,0,0,6,11,20,16,20,41,4,0,4,0,5,5,0,0,0,4,5,6,6,7,14,0,0,0,94,107,202
50703116930,3,9,14,18,10,31,8,8,13,10,17,21,33,34,70,4,6,15,3,3,8,14,11,22,22,19,44,0,0,0,0,4,4,0,0,3,0,0,4,0,0,0,0,5,14,7,9,16,4,0,3,0,0,0,6,7,16,0,0,0,12,14,33,17,27,44,0,0,0,5,0,0,0,0,0,5,0,0,4,3,7,0,0,0,86,94,184
50703116931,10,3,15,20,9,36,8,5,14,7,10,16,37,30,65,12,6,17,3,0,8,5,10,18,27,19,47,0,5,6,0,4,5,0,8,7,4,9,12,0,0,0,6,25,32,12,12,21,0,8,10,0,5,5,3,7,11,0,0,0,14,27,40,24,50,75,0,0,0,6,4,5,0,0,0,4,4,6,15,16,27,0,0,0,112,128,242
50703116932,14,10,17,12,16,31,10,10,21,13,6,19,36,34,67,9,9,18,7,5,9,4,5,12,23,17,39,0,0,0,0,0,0,3,0,6,4,3,12,0,0,0,9,6,14,5,0,7,0,4,4,0,5,3,4,3,11,0,0,0,11,13,21,22,17,36,0,0,5,4,0,6,0,0,0,5,0,4,6,5,13,0,0,0,100,88,183
50703116933,3,11,20,22,20,43,7,0,3,0,0,3,25,25,48,5,12,19,0,0,4,0,0,0,6,13,22,0,0,0,4,0,4,0,0,0,0,3,5,0,0,0,6,8,14,0,3,3,0,5,5,0,0,0,0,4,4,0,0,0,0,11,13,6,18,26,0,0,0,0,3,3,0,0,0,0,7,7,5,8,8,0,0,0,51,76,129
50703116934,4,3,9,0,7,7,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,14,27,38
50703116935,3,11,18,25,8,32,5,3,7,3,8,9,33,16,51,5,8,15,0,0,5,3,3,6,13,13,23,0,0,0,0,7,7,0,4,3,5,3,12,0,0,0,5,17,21,6,8,18,4,9,5,0,0,0,0,0,0,0,0,0,7,17,21,16,30,48,3,0,0,0,6,6,0,0,0,3,6,8,18,21,34,0,0,4,87,99,184
50703116936,4,6,7,14,17,33,5,9,15,12,8,22,33,36,73,10,7,19,4,5,7,5,10,12,13,21,39,0,3,4,0,0,0,0,0,0,0,3,3,0,0,0,0,4,6,3,11,14,0,8,9,0,0,5,0,8,10,0,0,0,12,23,37,13,30,44,0,0,4,0,3,10,0,0,0,5,8,12,0,4,3,0,0,0,74,102,174
50703116937,8,9,17,13,22,34,12,4,15,5,0,11,28,33,61,22,12,34,11,0,13,4,4,3,30,17,49,0,0,6,0,8,8,0,0,0,9,9,12,0,0,0,11,15,31,7,14,19,0,5,6,0,0,0,3,3,7,0,0,0,14,21,31,25,36,64,0,0,3,0,0,5,0,0,0,0,0,5,19,20,33,0,0,0,114,119,232
50703116938,7,12,18,23,24,49,0,4,6,3,10,13,31,34,71,15,8,20,5,4,10,3,3,12,22,10,36,0,0,0,5,5,8,0,0,0,0,4,6,0,0,0,9,10,19,0,9,7,0,3,7,0,0,0,3,5,9,0,0,0,9,21,27,17,29,50,4,0,3,0,0,7,0,0,0,4,4,9,3,8,16,0,0,0,92,109,196
50703116939,18,13,24,25,10,33,0,11,12,9,9,18,34,35,69,8,3,15,0,0,0,4,5,3,14,9,19,0,0,4,6,0,7,0,0,0,0,9,12,0,0,0,10,9,23,7,3,6,8,3,8,0,4,3,0,4,4,0,0,0,10,10,23,19,23,44,0,0,5,0,3,3,0,0,0,0,3,7,4,5,9,0,0,0,88,89,169
50703116940,10,10,16,21,32,49,5,4,5,7,7,13,32,42,69,7,10,15,6,4,9,10,0,6,16,16,26,3,0,4,3,5,3,5,0,5,9,3,9,0,0,0,14,11,24,3,0,5,0,0,3,0,0,0,3,3,6,0,0,0,9,5,18,23,18,41,6,0,5,3,0,4,0,0,0,8,0,11,9,8,21,0,0,0,97,91,191
50703116941,9,4,10,29,20,41,3,5,8,0,7,10,32,22,53,3,10,13,0,0,7,3,4,7,13,14,26,4,0,9,0,0,0,0,4,3,0,0,6,0,0,0,10,11,12,0,3,8,6,0,6,0,0,0,4,4,9,0,0,0,8,8,17,13,19,31,0,0,0,4,9,15,0,0,0,4,9,15,8,9,22,0,0,0,78,79,154
50703116942,7,8,15,16,24,40,0,3,3,0,0,0,20,26,48,11,4,13,6,7,8,0,0,4,16,12,29,0,0,0,0,4,8,3,0,4,0,6,0,0,0,0,3,6,10,5,0,7,4,3,5,0,0,0,0,3,8,0,0,0,8,10,21,15,22,38,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,70,72,140
50703116943,16,11,21,18,25,43,3,0,4,10,13,15,34,35,70,3,9,7,0,4,4,6,3,8,10,11,22,5,0,3,5,0,3,0,0,0,0,0,0,0,0,0,7,9,13,8,5,16,0,3,9,0,0,0,9,4,9,0,0,0,16,17,29,21,21,43,4,4,6,0,4,10,0,0,0,8,3,13,11,11,21,0,0,0,89,98,190
50703116944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50703116945,0,0,0,3,4,5,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,4,3,4,4,3,5,0,0,0,0,3,4,0,0,0,3,6,10,4,12,17,0,0,0,0,0,0,0,0,0,0,0,0,8,9,11,0,0,0,16,20,36
50703116946,10,4,12,19,18,40,0,3,3,11,7,13,26,27,54,0,3,0,5,3,5,5,3,4,4,6,17,0,0,0,0,3,3,0,7,7,0,6,6,0,0,0,0,17,17,4,6,11,3,0,5,0,0,0,6,8,10,0,0,0,11,15,25,11,24,39,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,56,69,125
50703116947,0,7,5,4,0,6,4,3,8,0,5,5,5,7,18,6,0,6,0,7,7,0,4,3,11,5,17,0,0,4,0,0,0,0,0,0,6,3,3,0,0,0,8,6,13,0,3,5,0,0,0,0,0,0,0,3,4,0,0,0,0,11,10,8,11,22,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,28,42,66
50703116948,11,4,10,5,10,14,6,7,9,0,3,7,16,13,27,6,4,11,0,0,6,4,4,9,13,13,24,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,8,11,4,7,11,0,6,10,0,0,0,5,6,8,0,0,0,12,18,28,12,26,36,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,0,0,0,50,59,109
50703117001,6,3,7,29,23,53,4,3,5,3,4,5,37,27,67,21,15,38,0,5,6,4,0,9,31,19,49,4,0,3,0,5,5,0,0,0,0,5,4,0,0,0,5,9,13,0,7,8,0,0,0,0,0,0,3,0,4,0,0,0,5,4,13,14,12,29,0,0,0,0,0,0,0,0,0,0,0,0,15,12,26,0,0,0,103,83,182
50703117002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,0,0,0,7,6,13
50703117003,3,4,4,21,19,37,0,0,0,3,0,3,27,19,46,3,8,9,0,4,4,0,0,5,7,7,17,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,7,10,3,4,3,0,0,4,0,0,0,0,4,3,0,0,0,5,7,12,3,14,22,0,0,0,0,0,0,0,0,0,3,0,6,9,11,20,0,0,0,50,54,110
50703117004,0,7,7,8,11,21,0,0,0,0,7,9,13,20,26,12,11,20,0,0,0,0,0,0,12,11,20,6,0,6,0,0,4,0,0,0,4,0,4,0,0,0,7,3,7,0,0,3,0,0,0,0,0,0,0,4,6,0,0,0,0,6,9,6,16,21,0,0,0,0,0,0,0,0,0,0,4,5,6,13,19,0,0,0,36,53,93
50703117005,3,3,8,15,10,22,0,0,0,5,0,5,19,10,25,6,8,10,0,0,0,0,0,3,5,8,13,0,0,0,3,5,5,0,4,6,0,0,0,0,0,0,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,11,15,0,0,0,0,3,3,0,0,0,0,5,5,17,9,27,0,0,0,49,48,96
50703117006,0,0,3,23,7,29,4,0,3,3,0,5,29,9,40,11,14,29,0,0,0,6,4,9,18,20,42,4,0,5,0,0,0,5,0,12,5,4,6,0,0,0,14,10,22,0,0,0,4,0,3,0,0,0,0,3,3,0,0,0,4,5,7,17,17,33,0,0,0,0,4,4,0,0,0,0,3,3,32,24,55,0,0,0,101,82,182
50703117007,4,0,3,7,7,16,0,5,0,0,4,6,10,14,27,3,7,14,0,0,4,0,0,0,9,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,7,5,8,13,17,0,0,0,0,0,0,0,0,0,0,0,6,3,8,21,0,0,0,37,47,82
50703117008,4,6,8,10,15,26,0,0,0,3,8,8,20,18,34,11,9,21,0,0,0,3,3,9,18,7,34,0,6,6,0,0,0,0,0,0,3,4,3,0,0,0,3,10,9,0,4,5,3,5,4,0,0,0,0,3,7,0,0,0,4,11,15,4,17,24,0,0,0,0,0,0,0,0,0,3,0,9,16,13,36,4,0,4,74,68,140
50703117009,8,8,17,27,21,48,4,6,6,8,0,9,33,26,57,21,22,38,0,0,0,7,4,15,26,29,54,0,0,0,0,0,7,3,0,7,3,0,5,0,0,0,4,4,15,0,5,5,0,5,5,3,0,10,5,6,5,0,0,0,7,20,27,17,25,37,0,0,0,4,0,0,0,0,0,4,0,6,18,18,35,0,0,0,107,101,210
50703117010,4,5,8,10,12,24,6,5,9,4,0,5,19,19,32,6,9,16,0,0,0,4,4,4,12,15,22,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,6,7,5,6,16,0,0,0,0,0,0,0,0,0,0,3,3,18,11,29,0,0,0,51,67,117
50703117011,0,5,3,25,13,35,0,0,0,5,5,11,30,20,53,9,16,20,0,0,0,3,0,3,16,16,28,0,6,6,4,0,4,0,0,0,0,0,0,0,0,0,5,6,7,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,4,4,6,8,18,0,0,0,0,3,3,0,0,0,0,3,3,12,6,13,0,0,0,58,57,114
50703117012,7,5,16,28,19,45,4,7,8,8,8,13,43,34,76,14,18,40,6,6,7,7,0,12,28,28,52,0,0,6,0,0,0,3,0,3,3,5,4,0,0,0,12,6,16,0,4,4,0,6,6,0,4,6,0,0,0,0,0,0,0,12,13,10,14,27,5,3,5,0,0,0,0,0,0,5,3,7,15,17,30,0,0,0,104,102,207
