SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50503110502,66,41,30,45,59,34,34,14,10,317
50503110503,52,29,37,19,34,17,3,3,0,198
50503110504,71,48,30,34,59,26,8,0,0,271
50503110505,77,94,55,44,129,79,36,12,0,531
50503110506,72,74,22,44,86,97,51,11,0,465
50503110507,110,69,62,69,93,75,29,21,8,541
50503110508,65,59,42,42,58,57,35,13,0,376
50503110509,85,50,24,54,54,40,24,22,0,346
50503110510,103,119,38,51,114,92,33,11,0,567
50503110512,51,64,17,31,75,47,25,14,5,319
50503110513,41,39,21,42,38,39,28,14,7,278
50503110514,89,75,54,48,106,89,51,29,11,552
50503110515,57,33,35,25,33,25,26,13,7,246
50503110517,74,68,10,41,79,64,67,135,39,583
50503110518,85,102,32,64,128,72,29,26,3,533
50503110519,86,82,32,47,80,72,34,12,11,458
50503110520,90,81,22,52,90,54,20,10,3,413
50503110522,122,80,88,68,95,95,41,12,3,608
50503110523,102,84,34,73,112,72,32,8,4,522
50503110524,63,43,54,53,30,40,19,10,0,309
50503110526,52,76,27,33,92,72,35,6,0,401
50503110528,67,102,66,44,136,138,61,20,4,630
50503110530,79,104,42,62,104,102,51,30,13,582
50503110531,105,63,67,65,61,40,36,16,0,459
50503110532,12,14,30,4,21,12,14,4,0,108
50503110533,444,240,391,322,257,206,85,21,0,1970
50503110534,107,53,63,56,45,33,22,9,6,397
50503110536,70,32,46,54,27,34,13,0,6,279
50503110537,112,70,52,53,70,38,29,6,4,427
50503110538,70,71,32,46,64,43,29,12,5,359
50503110539,65,43,35,42,44,32,10,7,0,271
50503110540,49,39,19,30,35,18,16,39,76,315
50503110541,34,46,33,35,70,86,54,27,5,379
50503110542,64,82,31,39,96,74,30,8,0,408
50503110543,0,0,0,0,0,0,0,0,0,0
50503110544,60,74,17,41,89,59,15,4,0,361
50503110545,125,111,44,80,118,95,51,20,3,651
50503110546,72,58,23,40,70,45,22,7,3,348
50503110547,161,164,49,117,202,116,50,20,3,886
50503110548,50,65,19,29,74,61,30,22,9,364
50503110549,70,49,24,30,64,44,38,15,4,334
50503110550,63,55,22,28,63,30,18,8,0,291
50503110551,73,53,46,51,53,28,18,3,3,339
50503110552,50,38,13,32,54,39,31,11,0,271
50503110553,59,48,7,26,57,61,36,22,4,313
50503110602,0,0,0,3,0,0,0,0,0,4
50503110701,143,64,88,97,71,46,27,7,3,555
50503110703,34,40,18,23,43,47,56,29,0,293
50503110704,39,24,21,31,26,38,44,7,0,228
50503110705,63,56,28,37,57,60,39,16,6,363
50503110706,44,37,25,40,20,41,43,12,0,254
50503110707,119,66,85,65,83,64,30,20,3,532
50503110708,127,62,77,85,78,48,34,26,6,544
50503110709,0,0,0,0,5,21,103,186,76,391
50503110710,99,67,49,60,72,40,15,6,0,414
50503110711,189,85,113,129,96,55,59,15,7,746
50503110712,68,45,42,42,46,44,17,0,0,300
50503110713,98,70,36,70,60,41,18,3,0,392
50503110714,89,47,52,58,56,28,20,11,5,369
50503110719,153,78,51,102,89,41,34,8,4,557
50503110720,0,0,3,0,7,25,90,150,47,317
50503110721,148,68,85,121,90,45,32,12,0,596
50503110722,162,79,54,101,103,73,42,12,0,634
50503110723,124,60,89,83,71,55,33,17,0,543
50503110724,51,41,32,35,46,18,23,7,0,258
50503110726,88,47,30,54,42,43,14,12,3,318
50503110727,79,47,48,46,46,25,7,4,4,317
50503110728,111,76,29,71,107,33,19,8,0,456
50503110729,144,68,46,93,77,40,5,3,0,485
50503110730,182,64,74,139,48,42,18,9,0,578
50503110731,121,47,38,84,61,18,35,14,0,423
50503110732,131,56,72,81,56,38,22,8,0,466
50503110733,112,63,53,68,79,41,21,5,0,442
50503110734,87,65,35,49,61,34,11,0,0,348
50503110735,84,49,39,65,60,24,7,0,0,319
50503110736,83,61,34,54,73,37,22,3,3,375
50503110737,113,59,33,86,65,21,8,0,0,388
50503125501,78,42,45,41,42,14,4,4,0,265
50503125505,66,41,69,35,21,4,15,36,24,310
50503125510,184,56,101,116,59,46,29,14,3,598
50503125512,136,45,116,72,50,34,11,3,0,466
50503125513,38,27,42,26,33,23,12,4,0,201
50503125514,108,29,98,69,53,23,12,9,0,400
50503125515,100,46,44,63,36,16,9,5,0,322
50503125516,127,47,85,70,33,19,17,5,0,400
50503125517,129,43,128,96,55,19,10,7,0,500
50503125518,106,22,83,63,39,24,12,0,0,355
50503125519,65,30,53,48,33,15,12,4,0,257
50503125520,129,40,54,77,57,34,19,5,0,410
50503125521,40,20,45,18,26,9,7,0,0,168
50503125522,101,40,82,40,31,15,13,0,0,330
50503125523,77,45,87,45,40,17,3,3,0,328
50503125524,88,31,72,45,34,20,7,7,0,302
50503125525,178,82,136,85,45,19,15,4,0,565
50503125526,129,56,68,70,62,49,30,9,3,471
50503125527,133,51,66,73,60,44,29,9,0,468
50503125528,69,41,45,49,34,31,31,0,0,300
50503125529,82,48,73,54,37,19,18,9,0,343
50503125530,81,33,60,57,41,26,11,9,0,314
50503125531,19,30,35,26,11,12,13,4,0,143
50503125532,105,42,104,55,36,8,0,0,0,355
50503125533,82,36,77,53,34,16,7,4,0,314
50503125534,63,39,36,55,32,13,23,6,0,261
50503125535,140,61,60,105,44,43,14,5,0,492
50503125536,137,45,56,88,51,23,7,4,0,410
50503125537,150,71,109,97,74,48,20,6,3,573
50503125538,67,18,54,45,22,30,9,4,0,250
50503125539,127,30,109,70,39,22,22,8,0,439
50503125540,114,60,96,49,56,29,12,4,0,425
50503125541,134,52,73,53,66,30,13,6,0,426
50503125542,132,80,101,86,76,28,12,6,0,525
50503125543,115,49,98,41,24,26,20,0,0,383
50503125544,81,38,66,60,42,27,15,7,3,338
50503125601,23,9,14,0,23,18,8,0,0,105
50503125602,78,50,50,52,65,71,43,9,6,435
50503125603,28,24,15,19,35,45,18,6,0,187
50503125702,68,26,30,38,41,41,40,22,3,302
50503125703,57,29,27,33,45,51,57,31,6,348
50503125704,76,32,38,56,54,35,46,20,0,366
50503125706,48,23,26,24,57,41,24,21,0,263
50503125707,45,33,13,23,30,30,37,22,9,241
50503125708,114,29,41,54,36,39,28,10,0,357
50503125709,136,29,99,67,41,38,28,5,0,439
50503125710,240,103,87,120,163,130,68,17,4,929
50503125711,88,46,33,35,66,55,34,20,5,374
50503125801,155,52,61,67,68,39,63,96,79,690
50503125802,198,78,68,116,80,56,48,26,0,672
50503125803,339,136,224,168,155,144,94,44,0,1321
50503125804,49,31,37,35,45,52,38,26,4,316
50503125805,0,0,0,0,0,0,0,0,0,0
50503125806,73,39,41,42,45,80,62,29,9,430
50503125807,76,24,37,45,36,41,32,15,6,307
50503125808,396,161,186,204,166,94,74,27,0,1313
50503125809,202,115,66,120,161,96,63,27,4,845
50503125810,22,23,12,26,28,23,24,25,3,184
50503125811,71,43,32,48,52,42,37,24,3,349
50503125812,89,43,49,43,56,46,37,40,10,417
50503125813,74,40,45,40,51,39,30,14,0,332
50503125814,238,94,169,126,67,46,32,8,5,777
50503125815,396,127,168,220,166,155,118,28,10,1384
50503125816,246,70,123,115,92,63,49,16,3,782
50503125817,57,19,34,36,14,7,6,4,0,175
50503125818,65,32,42,29,26,20,16,5,0,231
50503130301,128,55,133,101,54,23,10,5,0,518
50503130302,135,55,55,103,59,28,31,8,0,477
50503130303,90,47,90,57,62,46,69,17,4,474
50503130304,153,101,65,118,109,47,39,13,7,656
50503130305,111,47,35,83,48,25,20,8,0,365
50503130306,73,47,72,51,34,33,13,5,0,327
50503130307,71,41,25,52,58,38,30,16,4,330
50503130308,168,101,95,125,128,61,36,13,3,729
50503130309,97,60,47,74,62,42,29,12,0,427
50503130310,68,59,26,28,50,76,43,10,4,370
50503130311,29,41,19,33,32,35,32,12,7,243
50503130312,15,22,9,18,17,54,124,122,26,420
50503130313,107,46,121,66,26,33,14,8,3,425
50503130314,115,55,51,84,65,54,31,15,0,472
50503130315,43,44,15,30,29,44,19,9,0,231
50503130316,81,59,55,74,58,58,60,15,10,462
50503130317,28,54,15,23,48,57,50,20,4,292
50503130318,146,99,128,109,78,59,45,13,3,684
50503130319,90,42,25,51,57,29,37,11,0,328
50503130320,67,51,28,56,54,58,17,15,7,349
50503130321,207,74,74,146,72,40,40,5,0,666
50503130322,104,51,92,75,60,69,44,21,0,519
50503130323,81,41,89,62,41,48,41,10,0,408
50503130324,37,34,28,27,40,41,9,14,0,231
50503130325,100,27,70,79,42,31,23,12,0,370
50503130326,50,48,40,47,53,43,38,15,8,344
50503130327,81,80,57,44,79,47,32,6,0,420
50503130328,121,45,98,81,54,43,26,15,5,493
50503130329,89,28,107,62,38,28,17,10,0,381
50503130330,80,39,48,60,38,32,26,16,0,336
50503130401,162,74,135,102,52,30,12,0,0,562
50503130402,62,76,44,28,81,53,20,8,0,378
50503130403,57,55,24,33,67,58,23,6,0,320
50503130404,216,59,98,151,81,44,21,4,0,671
50503130405,73,86,36,51,67,68,26,17,0,420
50503130406,67,39,23,37,32,55,46,34,15,354
50503130407,76,94,48,49,114,77,24,20,5,512
50503130408,113,50,80,78,44,22,18,8,0,414
50503130409,174,55,65,153,66,54,33,3,0,605
50503130410,237,64,101,178,72,39,18,11,0,724
50503130411,90,72,50,71,54,69,34,4,6,443
50503130412,161,30,108,114,41,28,15,0,4,509
50503130413,211,96,96,152,100,53,43,5,3,758
50503130414,109,84,40,74,83,55,34,21,7,503
50503130415,195,82,129,145,79,42,34,6,0,707
50503130416,174,62,112,132,54,39,13,0,0,587
50503130417,178,75,100,107,63,47,24,6,0,603
50503130418,0,0,0,0,0,0,0,0,0,0
50503130419,167,140,128,137,90,81,33,13,0,788
50503130420,167,32,78,111,54,25,24,6,0,489
50503130421,90,88,52,50,92,93,39,19,4,530
50503130422,67,60,36,41,83,58,26,4,0,375
50503130423,162,43,129,118,34,24,8,0,0,524
50503130424,0,0,0,0,0,0,0,0,0,0
50503130425,0,0,0,0,0,0,0,0,0,0
50503130426,49,55,22,25,60,39,14,9,0,279
50503130427,232,66,157,158,54,46,28,8,4,741
50503130428,54,43,20,30,37,54,25,4,0,267
50503130429,204,80,101,127,71,35,24,7,3,645
50503130430,50,71,29,37,70,53,20,10,5,341
50503130431,172,46,82,107,43,24,18,0,3,500
50503130432,129,99,76,82,95,47,23,15,0,561
50503130501,123,52,33,80,86,37,29,14,0,454
50503130502,76,83,21,51,94,31,18,0,0,386
50503130503,6,0,4,0,0,5,3,0,0,23
50503130504,139,97,93,86,85,62,39,10,0,613
50503130505,152,88,46,116,101,47,24,7,4,585
50503130506,126,87,61,93,107,61,63,17,8,618
50503130507,71,41,36,39,55,31,13,9,0,294
50503130508,134,104,78,106,93,55,31,14,5,623
50503130509,208,91,130,161,83,40,35,12,0,758
50503130510,132,60,53,84,92,41,46,18,8,527
50503130511,0,0,0,0,0,0,0,0,0,0
50503130512,111,84,23,79,93,53,17,6,0,476
50503130513,76,43,24,47,49,24,13,7,3,281
50503130514,93,110,52,61,93,69,31,19,3,537
50503130515,137,45,88,103,74,54,52,23,0,566
50503130516,3,12,16,4,9,0,0,4,0,44
50503130517,76,51,38,46,73,67,48,26,5,438
50503130518,11,0,4,0,0,9,0,0,0,24
50503130519,88,53,114,88,41,26,20,13,0,444
50503130520,102,85,51,80,82,40,36,19,5,497
50503130521,84,58,39,60,53,42,24,0,0,365
50503130522,107,94,20,61,88,56,13,7,0,454
50503130523,138,86,47,93,120,53,31,30,0,598
50503130524,36,34,13,38,24,20,35,72,12,277
50503130525,98,72,40,61,97,23,15,12,5,415
50503130526,125,76,54,101,99,61,50,19,3,583
50503130527,117,52,38,78,44,29,13,3,5,379
50503130528,109,81,56,82,132,84,71,34,11,658
50503130529,180,96,74,120,81,51,33,14,0,643
50503130530,135,45,65,99,65,35,49,18,4,518
50503130531,63,70,32,44,77,42,29,11,6,368
50503130532,49,17,15,27,31,26,40,142,151,496
50503130601,101,60,72,63,63,50,16,14,0,444
50503130602,94,50,58,60,51,55,47,34,10,464
50503130603,148,108,158,84,71,56,38,15,4,677
50503130604,46,35,35,36,26,24,29,4,5,243
50503130605,108,50,104,65,56,57,75,30,3,545
50503130606,214,78,109,126,76,60,23,3,0,689
50503130607,95,57,88,74,67,40,58,25,0,506
50503130608,24,30,37,20,20,38,40,17,10,234
50503130609,185,38,134,113,46,22,15,5,0,561
50503130610,78,51,47,58,62,94,60,36,6,491
50503130611,0,8,0,5,14,6,9,12,0,51
50503130612,83,43,51,48,36,43,46,28,4,375
50503130613,3,5,0,4,0,5,20,58,95,190
50503130614,61,30,34,41,20,22,23,14,3,252
50503130615,43,51,23,32,54,56,98,18,10,388
50503130616,128,52,87,94,81,84,63,39,12,635
50503130617,89,31,37,67,56,73,65,25,4,457
50503130618,88,58,73,64,57,53,40,33,6,472
50503130619,54,28,49,30,28,25,15,22,9,251
50503130620,48,33,32,26,34,53,48,28,3,312
50503130621,120,59,53,65,83,76,56,12,7,523
50503130622,155,51,82,134,56,42,25,11,6,564
50503130623,0,0,0,0,0,0,0,0,0,0
50503130624,50,35,38,49,36,23,21,15,0,270
50503130625,89,66,62,53,59,49,47,34,3,468
50503130626,78,45,57,57,44,41,22,23,4,367
50503130627,48,22,17,32,11,21,62,117,103,427
50503130628,146,49,61,111,70,34,10,4,0,494
50503130629,98,55,92,70,81,65,67,40,41,608
50503130630,105,62,80,72,64,70,48,25,10,537
50503130631,90,43,69,60,45,23,30,10,0,366
50503130632,78,49,49,58,49,40,45,30,9,408
50503130633,128,39,57,77,48,27,30,7,0,421
50503130634,109,68,28,64,72,114,77,22,6,571
50601111001,77,69,77,66,82,72,55,45,22,565
50601111002,189,101,119,99,113,83,54,20,5,787
50601111003,86,53,67,47,63,51,42,24,9,446
50601111004,130,76,69,72,67,56,33,10,0,514
50601111006,38,33,40,20,27,16,14,0,0,189
50601111007,50,40,17,32,31,33,16,8,3,232
50601111009,118,57,88,62,54,50,60,27,6,515
50601111010,49,36,29,30,39,38,31,15,0,275
50601111011,134,70,82,63,58,56,41,16,0,532
50601111013,83,47,56,33,47,52,34,3,0,356
50601111015,113,77,66,63,76,81,64,37,9,588
50601111016,79,44,38,47,43,26,33,16,4,328
50601111018,115,73,88,60,80,67,62,9,8,561
50601111019,101,71,98,63,54,42,56,57,22,568
50601111020,82,51,51,48,49,67,73,26,10,457
50601111021,103,62,61,65,58,43,40,7,0,430
50601111022,90,52,64,47,52,50,36,13,0,408
50601111023,114,59,75,71,60,62,24,18,3,491
50601111024,73,40,59,56,59,47,40,22,7,397
50601111025,44,44,39,44,43,34,51,23,18,339
50601111026,75,52,54,41,44,43,44,17,3,378
50601111027,74,39,54,33,40,54,47,14,0,365
50601111028,44,27,19,29,23,27,24,13,0,210
50601111029,142,63,65,75,57,66,35,40,0,537
50601111030,93,68,57,53,62,66,40,59,31,534
50601111031,58,42,60,42,37,48,25,11,7,330
50601111033,57,76,69,60,72,87,87,57,32,595
50601111034,62,45,51,54,43,58,58,32,6,406
50601111035,36,29,36,38,43,24,29,21,5,263
50601111036,226,87,128,128,68,45,28,11,0,722
50601111038,146,109,113,107,64,53,60,31,8,688
50601111039,3,0,6,6,7,5,0,3,0,30
50601111040,51,36,32,23,36,26,28,20,4,270
50601111041,310,112,178,194,96,45,19,7,0,967
50601111044,209,80,85,106,67,38,18,9,0,626
50601111045,0,0,0,0,0,0,0,0,0,0
50601111046,74,46,67,46,32,76,41,22,4,399
50601111047,86,59,79,52,44,43,46,14,9,434
50601111048,165,109,170,119,83,26,44,3,0,716
50601111049,195,85,139,110,64,31,16,3,0,646
50601111050,69,55,51,60,57,36,39,30,0,397
50601111051,72,47,69,42,51,32,23,8,0,351
50601111052,106,34,74,53,48,14,3,3,0,341
50601111053,168,58,119,115,53,34,13,3,0,555
50601111054,218,70,191,98,50,34,18,3,0,686
50601111055,23,17,13,18,19,22,65,107,94,379
50601111056,17,24,41,26,24,36,34,20,5,233
50601111057,121,45,146,69,32,12,4,3,0,429
50601111058,150,71,181,96,32,44,15,0,0,594
50601111059,194,67,215,121,51,28,8,7,0,699
50601111101,0,0,0,0,3,0,0,0,0,3
50601111201,52,50,50,49,43,35,42,32,12,369
50601111202,57,44,29,49,42,32,40,13,4,306
50601111203,85,28,40,39,35,54,32,15,3,338
50601111204,59,31,47,46,30,64,61,15,9,365
50601111205,76,51,42,42,41,41,37,11,0,339
50601111206,81,49,62,55,44,46,34,11,0,391
50601111207,101,68,53,49,62,50,26,22,3,439
50601111208,56,40,44,42,31,29,29,13,0,282
50601111209,79,63,53,55,43,44,28,15,4,385
50601111210,67,33,44,67,39,45,39,10,0,348
50601111211,92,56,42,49,64,62,56,19,3,442
50601111212,90,36,60,48,23,47,28,9,6,347
50601111213,39,19,38,20,52,53,31,13,3,267
50601111215,27,29,10,16,33,49,65,23,0,261
50601111216,189,100,98,146,98,101,57,22,0,816
50601111217,0,0,0,0,0,0,0,0,0,3
50601111401,54,51,38,44,54,52,42,26,7,363
50601111402,84,36,45,59,58,63,57,38,8,449
50601111403,41,55,68,45,58,55,32,14,0,376
50601111404,70,40,40,51,56,27,25,21,6,322
50601111405,99,60,64,66,59,77,42,24,5,499
50601111406,91,43,61,67,41,47,54,28,3,444
50601111407,65,49,46,53,52,73,53,13,0,402
50601111408,38,18,20,29,31,25,31,12,5,223
50601111409,91,66,66,45,56,52,36,21,4,431
50601111410,77,51,53,54,44,42,38,27,9,392
50601111411,104,90,79,86,68,48,43,26,10,561
50601111412,88,66,68,68,55,48,51,35,47,523
50601111413,95,52,72,71,50,46,38,13,5,440
50601111414,87,67,56,63,75,79,54,23,10,508
50601111415,109,55,63,70,50,52,53,18,9,470
50601111416,97,48,61,68,47,53,33,15,5,416
50601111417,94,49,75,64,62,58,84,32,3,519
50601111418,0,0,0,0,0,0,0,0,0,0
50601111419,87,45,77,61,61,41,43,18,10,438
50601111420,63,71,23,43,69,52,42,15,8,383
50601111421,62,52,29,43,45,63,60,33,7,402
50601111422,27,33,30,22,41,47,39,30,12,275
50601111423,56,41,41,51,43,54,37,13,3,335
50601111424,45,39,28,18,45,20,35,17,32,281
50601111425,55,47,63,45,41,48,70,48,18,451
50601111426,81,50,67,50,51,40,29,21,4,403
50601111501,33,22,14,16,23,15,19,10,5,155
50601111503,46,31,33,38,37,57,56,27,3,333
50601111504,77,67,32,35,67,66,61,26,5,442
50601111506,109,100,41,76,100,100,63,33,11,639
50601111507,119,56,92,79,75,86,68,48,13,645
50601111508,67,45,32,50,51,71,56,46,4,420
50601111509,0,0,0,0,0,0,0,0,0,0
50601111510,70,43,50,61,67,68,47,53,40,505
50601111511,92,53,86,64,46,69,69,34,9,517
50601111512,60,36,38,38,52,64,67,26,10,393
50601111513,52,39,25,40,37,50,44,27,0,302
50601111514,90,70,42,64,64,92,65,43,12,541
50601111515,56,46,39,45,49,74,43,35,4,389
50601111516,67,42,41,55,57,67,54,28,12,419
50601111517,134,92,48,71,123,125,58,24,0,681
50601111518,23,23,12,22,39,23,12,4,4,157
50601111519,76,45,53,52,59,59,37,15,9,395
50601111520,205,132,69,129,157,105,50,17,4,869
50601111521,18,11,5,20,16,63,84,98,30,346
50601111601,32,14,20,31,42,32,32,16,0,221
50601111602,29,23,19,27,36,36,44,9,3,233
50601111603,96,44,36,80,59,68,67,23,7,482
50601111604,68,26,36,52,59,32,25,23,0,314
50601111605,26,26,25,28,53,54,53,26,9,299
50601111606,74,77,37,46,71,59,55,12,3,434
50601111607,59,44,31,44,42,32,25,15,0,288
50601111608,86,43,49,49,64,58,72,31,9,466
50601111609,38,23,13,29,30,38,35,12,6,223
50601111610,99,56,38,74,79,97,69,16,0,531
50601111611,85,40,42,47,62,61,49,21,4,410
50601111612,71,60,39,57,69,67,87,46,9,517
50601111613,74,57,26,58,67,59,59,34,4,432
50601111614,46,30,28,22,45,46,40,21,6,283
50601111615,186,110,77,131,124,90,59,14,9,788
50601111616,104,34,55,50,70,74,76,11,3,475
50601111617,55,30,32,34,49,46,26,15,0,285
50601111618,54,39,30,40,43,53,49,23,0,335
50601111701,167,64,78,81,50,37,17,4,3,509
50601111703,109,49,65,88,44,31,12,10,0,414
50601111704,84,47,51,41,39,39,22,5,5,326
50601111706,183,103,81,88,69,54,14,3,0,600
50601111708,154,81,102,100,75,57,27,23,15,625
50601111709,149,85,74,93,62,47,38,6,3,565
50601111710,81,44,67,52,61,52,33,10,3,401
50601111711,52,24,27,32,19,24,24,12,0,222
50601111712,90,49,58,43,57,44,32,11,4,384
50601111713,155,90,84,73,89,66,43,20,3,630
50601111714,145,86,102,73,57,63,44,14,0,569
50601111715,102,65,75,56,42,51,14,10,0,409
50601111716,87,46,61,37,31,35,29,3,6,340
50601111717,93,36,70,50,38,31,18,0,0,331
50601111718,81,52,38,46,51,44,33,9,7,348
50601111719,190,73,119,124,69,43,9,3,0,637
50601111720,138,62,67,66,55,43,28,6,12,478
50601111721,138,66,78,84,54,42,28,12,0,506
50601111722,198,95,89,136,54,35,15,4,0,623
50601111723,161,60,91,126,52,28,21,10,0,544
50601111724,254,122,163,159,66,32,11,0,0,800
50601111725,102,47,37,71,53,29,25,12,0,378
50601111726,155,73,65,94,58,20,18,8,0,493
50601130701,194,42,90,148,35,21,13,0,0,546
50601130702,177,47,91,141,57,39,26,8,0,588
50601130703,183,34,84,134,36,21,7,4,0,499
50601130704,135,61,100,116,43,18,13,5,0,495
50601130705,191,70,73,147,98,63,45,6,7,696
50601130706,197,66,102,153,67,36,19,5,0,639
50601130707,179,65,66,128,94,56,17,7,0,610
50601130708,110,51,40,75,60,35,10,0,0,388
50601130709,212,62,127,175,60,39,25,4,5,714
50601130710,254,87,77,193,95,68,54,16,3,849
50601130711,230,152,89,154,157,89,40,10,0,921
50601130712,166,33,109,126,26,25,11,7,4,500
50601130713,136,62,103,117,66,48,35,8,4,575
50601130714,180,70,78,149,50,39,19,8,0,595
50601130715,159,62,65,130,72,33,25,5,0,546
50601130716,166,36,89,128,39,40,18,6,0,527
50601130717,339,89,190,281,84,64,27,3,3,1081
50601130718,8,3,8,9,4,10,15,7,0,70
50601130719,168,41,145,144,52,20,30,9,0,603
50601130801,68,33,102,61,17,9,13,4,0,305
50601130802,161,25,66,103,37,16,3,4,0,422
50601130803,54,46,64,42,12,10,0,0,0,230
50601130804,122,37,113,95,40,19,15,4,0,445
50601130805,78,40,62,51,66,65,34,20,0,428
50601130806,132,36,87,88,30,14,0,0,0,398
50601130807,78,51,81,71,39,10,7,0,0,336
50601130808,134,39,133,118,30,20,9,0,0,477
50601130809,94,35,62,75,42,19,15,3,0,353
50601130810,0,0,0,0,0,0,0,0,0,6
50601130811,201,51,79,149,66,42,21,10,0,623
50601130812,191,29,92,134,48,13,10,0,0,523
50601130813,76,48,39,46,53,70,52,20,12,421
50601130814,68,22,55,64,19,12,3,0,0,240
50601130815,184,44,71,122,55,33,14,4,0,537
50601130816,284,62,125,220,74,29,27,3,0,824
50601130817,211,68,89,164,64,48,27,4,3,680
50601130818,104,44,78,105,33,18,6,3,0,389
50601130819,177,46,165,128,39,31,17,3,0,603
50601130820,37,13,19,21,21,13,18,6,0,145
50601130821,252,59,157,192,42,28,16,9,0,750
50601130822,156,41,114,113,41,12,6,0,0,482
50601130823,113,52,111,88,28,29,8,5,0,425
50601130824,227,53,144,154,54,30,20,3,0,684
50601130825,193,46,84,142,57,30,16,0,3,564
50601130826,82,49,24,56,59,37,37,11,0,355
50601130827,142,31,79,90,34,11,3,3,0,394
50601130828,190,58,61,135,80,44,25,3,0,597
50601130829,0,0,0,0,3,0,0,0,0,4
50601130830,0,0,0,0,0,0,0,0,0,0
50601130831,131,34,131,110,23,16,5,0,0,453
50601130832,74,38,54,64,27,27,13,0,0,306
50601130833,92,30,64,67,27,11,11,0,0,311
50601130834,203,47,79,155,64,30,28,9,7,623
50601130835,117,35,102,85,34,14,7,0,0,388
50601130836,205,48,113,148,63,27,19,11,0,628
50601130837,124,38,51,100,44,21,8,5,0,396
50602111801,51,30,46,45,32,43,33,17,10,311
50602111802,92,27,63,79,59,34,9,11,0,376
50602111803,117,115,153,115,82,68,43,23,17,720
50602111804,95,76,95,99,67,69,48,21,7,585
50602111805,35,29,63,58,45,28,23,11,3,292
50602111806,94,56,79,116,97,67,36,8,0,549
50602111807,63,74,138,79,68,68,56,34,4,585
50602111808,74,52,54,51,63,67,47,30,7,437
50602111809,86,59,67,74,74,73,70,22,11,533
50602111810,107,116,147,134,147,134,87,32,8,910
50602111812,96,53,86,78,72,60,20,17,4,486
50602111813,121,62,59,76,78,52,35,19,3,508
50602111814,100,51,91,78,91,80,41,23,7,570
50602111815,142,86,87,100,99,66,41,13,3,634
50602111816,61,30,64,61,33,58,66,47,29,459
50602111818,130,76,127,138,96,84,66,34,16,769
50602111819,74,52,92,102,76,81,61,25,15,571
50602111821,80,55,131,87,56,44,31,24,8,527
50602111822,72,51,75,78,50,47,60,21,6,456
50602111823,97,88,128,74,81,50,40,16,9,577
50602111824,104,86,112,92,57,57,42,19,6,583
50602111825,105,74,147,95,78,76,67,33,23,685
50602111826,71,39,76,57,44,35,22,16,13,370
50602111827,46,41,73,43,41,21,37,58,102,471
50602111828,27,43,119,63,77,79,54,24,0,485
50602111829,37,34,43,42,62,73,64,16,6,381
50602111830,38,39,20,28,35,60,58,79,88,448
50602111831,60,45,108,56,47,34,27,14,9,405
50602111832,76,64,131,84,56,45,32,13,0,503
50602111901,80,30,52,57,43,35,20,4,5,331
50602111902,110,54,40,67,68,40,21,4,5,404
50602111903,40,31,58,34,46,23,31,14,3,282
50602111904,112,80,103,80,82,53,29,25,7,578
50602111905,0,0,0,0,0,0,0,0,0,5
50602111906,0,0,0,0,0,0,0,0,0,4
50602111907,46,33,45,43,30,24,23,15,0,264
50602111908,96,65,62,90,58,52,26,14,7,468
50602111909,57,65,227,129,63,53,34,16,3,651
50602111910,68,42,104,82,52,41,32,15,4,445
50602111911,119,66,90,106,96,62,43,19,8,604
50602111912,84,27,63,68,49,51,23,4,0,368
50602111913,64,45,60,61,54,35,15,11,6,354
50602111914,76,49,41,52,71,49,26,14,6,379
50602111915,59,52,62,53,56,38,21,13,0,357
50602111916,116,49,69,69,77,52,27,13,3,483
50602111917,94,46,68,86,50,45,30,9,7,431
50602111918,107,67,106,105,72,66,42,24,3,603
50602111919,71,35,88,76,59,45,38,25,6,441
50602111920,90,38,63,79,60,35,55,32,26,482
50602111921,49,38,45,32,37,34,28,14,4,278
50602111922,73,61,71,73,67,40,49,22,9,459
50602111923,55,46,93,57,48,33,45,14,7,391
50602111924,66,44,125,76,40,47,54,25,15,500
50602111925,75,72,131,95,39,31,18,13,3,467
50602111926,93,82,146,112,68,67,29,13,8,618
50602111927,53,25,91,55,46,44,37,7,3,375
50602111928,30,42,60,46,30,37,49,33,18,353
50602111929,53,44,63,48,40,39,32,18,7,345
50602111930,63,85,127,88,57,51,38,15,5,529
50602111931,68,67,93,74,54,47,34,11,3,449
50602111932,70,55,103,77,48,48,44,15,6,456
50602111933,76,50,111,92,57,46,29,17,8,498
50602111934,68,29,90,65,64,41,29,14,6,408
50602111935,107,99,152,129,86,58,60,25,3,722
50602111936,53,75,133,73,43,26,18,8,9,423
50602111937,47,55,103,67,41,33,21,5,4,376
50602111938,51,95,208,112,80,47,24,18,0,638
50602111939,22,50,142,45,30,15,17,9,0,324
50602111940,53,41,100,70,41,37,22,3,0,371
50602112001,0,0,0,0,0,0,0,0,0,4
50602112102,0,0,7,7,0,0,0,0,0,20
50602112301,55,26,44,52,39,28,23,8,14,287
50602112302,41,27,50,49,36,39,34,16,10,289
50602112303,101,83,84,72,83,71,41,13,7,554
50602112304,82,45,104,86,48,37,33,18,5,456
