SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50101100305,16,10,12,4,8,15,4,5,3,79,0,3,0,7,4,9,6,0,0,32,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,0,8,4,16,9,3,0,38,4,0,0,0,8,4,3,3,5,32,19,17,14,17,25,29,20,16,6,150,19,7,12,9,12,17,12,3,0,86,3,0,7,0,5,3,4,0,0,27,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,11,7,4,0,32,9,3,0,3,4,0,4,0,0,21,32,7,18,15,19,25,24,7,0,147,36,13,21,19,24,28,19,7,3,168,3,6,4,8,4,13,4,6,0,58,0,0,0,0,0,7,5,3,0,16,0,0,0,0,0,0,4,3,0,10,3,6,4,6,8,23,15,8,0,81,8,4,0,7,13,0,5,5,5,57
50101100306,33,19,16,20,20,26,12,0,0,151,6,0,5,3,7,12,7,3,0,46,0,0,0,0,0,3,6,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,5,3,10,15,12,6,3,59,0,0,0,4,0,0,0,0,0,10,41,17,26,29,25,43,30,11,3,219,40,14,15,22,19,27,10,5,0,155,0,0,3,8,6,6,9,8,0,45,0,0,0,3,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,4,5,4,8,9,10,6,15,9,0,67,5,4,6,0,4,3,0,0,0,14,52,22,26,34,35,43,22,8,0,239,80,33,36,41,36,54,20,3,0,304,3,0,11,15,7,19,21,14,0,93,0,0,0,3,0,3,8,5,4,28,0,0,0,0,0,0,0,3,0,9,4,4,8,21,20,22,28,15,0,128,5,5,5,3,3,3,0,0,0,23
50101100307,27,6,5,14,21,15,11,5,0,110,4,0,0,3,3,7,5,6,0,25,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,9,7,4,0,36,0,0,0,0,0,0,0,0,0,4,34,14,8,18,26,24,25,15,0,153,26,7,11,19,19,11,7,3,0,101,0,0,3,9,0,10,4,0,0,32,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,11,13,5,0,44,0,0,0,0,0,4,4,0,0,14,31,12,13,27,23,23,23,7,0,155,51,13,18,29,41,24,19,10,0,210,5,3,4,7,4,18,9,3,0,60,0,0,0,0,0,3,8,3,0,13,0,0,0,0,0,0,0,0,0,7,5,3,4,11,4,19,22,10,0,79,3,0,0,4,0,0,8,0,0,20
50101100308,34,10,3,12,17,27,24,8,0,131,3,0,5,0,5,8,7,6,0,34,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,5,7,6,11,8,0,0,43,0,0,4,7,0,0,0,0,0,17,42,9,9,17,27,38,33,10,0,193,25,15,4,19,24,22,21,6,0,132,0,3,0,3,9,14,7,3,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,20,10,5,0,50,8,0,3,0,0,0,3,0,0,14,32,18,13,23,32,39,25,15,0,197,60,20,4,33,41,52,43,16,0,265,10,3,7,7,15,21,14,3,0,77,0,0,0,0,0,6,0,0,0,18,0,0,0,0,0,3,0,0,0,0,10,3,9,7,13,31,19,7,0,94,5,0,5,5,4,3,3,0,0,35
50101100310,33,24,15,23,21,15,20,3,0,162,3,0,3,0,4,3,14,8,0,42,0,0,0,0,0,4,7,0,0,9,0,0,0,0,0,0,3,0,0,6,3,0,3,0,4,11,20,9,0,60,3,0,0,6,0,9,0,0,0,14,37,23,20,22,30,35,44,17,0,231,34,9,11,24,26,26,21,6,0,159,0,0,4,9,3,9,14,7,0,42,0,0,0,0,0,3,3,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,16,20,8,0,59,0,0,0,0,0,3,0,4,0,9,36,16,16,31,31,42,39,18,0,231,69,34,26,47,52,43,45,9,0,316,4,6,9,7,11,14,29,17,0,84,0,0,0,0,0,9,4,3,0,25,0,0,0,0,0,0,4,0,0,7,4,3,9,7,8,27,38,22,0,118,3,0,0,6,0,5,0,4,0,28
50101100311,37,5,7,21,17,9,6,3,0,108,4,0,0,6,0,4,4,0,0,14,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,10,5,0,29,5,0,0,0,0,0,0,3,0,5,41,3,10,25,19,20,18,12,0,141,40,9,9,26,16,15,6,0,0,122,0,0,3,0,4,4,3,5,0,30,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,7,4,4,3,5,0,40,0,0,0,0,0,0,0,0,0,5,40,9,12,35,21,23,12,6,0,162,69,10,19,46,34,31,17,5,0,231,7,0,4,7,7,7,8,4,0,42,0,0,3,0,3,0,3,3,0,15,0,0,0,0,0,0,0,5,0,4,7,0,7,4,5,10,11,10,0,64,0,0,0,3,0,0,0,3,0,11
50101100312,22,8,11,15,16,16,18,3,0,110,0,5,4,5,3,3,6,4,0,25,0,0,0,0,0,4,0,0,3,10,0,0,0,0,0,0,4,0,0,3,0,5,4,5,3,5,10,9,3,42,3,3,6,3,0,0,0,3,0,17,24,15,10,24,25,23,31,17,3,172,21,0,10,23,13,12,14,8,0,100,0,5,0,3,4,5,13,5,3,36,0,0,0,0,0,6,9,0,0,13,0,0,0,0,0,0,0,3,0,10,0,5,0,4,4,8,18,8,9,55,8,0,7,11,7,0,9,3,0,38,28,4,15,35,20,23,43,21,9,201,44,11,20,41,31,25,31,10,0,216,0,8,4,8,13,12,18,12,3,63,0,0,0,0,0,8,9,0,3,24,0,0,0,0,0,0,4,5,3,16,0,8,4,10,13,12,26,22,10,100,8,3,6,7,4,3,9,9,0,61
50101100313,19,8,23,25,14,6,13,0,0,103,0,0,0,6,0,3,6,6,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,3,8,9,3,28,0,0,13,0,0,0,0,0,0,26,29,5,31,29,13,11,20,7,4,154,31,7,16,15,5,9,6,0,4,99,0,0,10,3,3,4,9,5,5,30,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,10,10,3,5,11,3,5,41,0,0,6,0,0,0,0,0,0,11,28,10,30,27,6,19,16,6,6,154,55,14,40,38,17,17,17,0,3,203,0,0,12,6,3,7,9,11,5,52,0,0,0,4,0,0,4,0,0,10,0,0,0,0,0,0,3,3,0,8,0,0,12,14,5,10,19,13,0,74,0,0,15,0,0,0,3,0,0,34
50101100314,22,6,15,7,9,17,10,0,0,81,0,0,0,6,6,10,3,0,4,28,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,3,4,0,6,6,10,9,0,4,36,0,4,0,5,3,0,0,0,0,13,26,13,17,10,20,27,19,0,3,137,15,0,14,10,10,23,4,0,0,78,0,3,4,3,9,6,3,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,3,4,10,9,6,12,0,0,39,0,0,0,4,0,0,0,0,0,10,22,7,20,21,12,28,15,4,0,127,33,10,25,18,16,30,8,0,0,162,0,9,5,6,10,19,3,4,4,60,3,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,4,0,0,10,5,9,5,9,10,14,16,4,4,79,4,4,6,5,6,3,0,0,0,24
50101100315,40,22,17,19,28,23,20,4,0,167,5,0,3,3,10,7,10,3,0,41,0,0,0,0,4,4,5,3,0,15,0,0,0,0,0,0,0,0,0,3,5,0,3,3,12,11,14,8,0,61,11,4,0,3,8,7,10,0,0,40,53,25,26,31,46,36,41,15,0,273,40,11,18,25,21,22,17,6,0,158,0,6,3,4,8,8,6,5,0,53,0,0,0,0,6,0,5,0,0,15,0,0,0,0,0,0,6,0,0,4,0,6,3,8,11,15,16,5,0,68,17,3,6,7,6,3,6,0,0,47,61,20,25,38,41,42,39,10,3,270,75,30,34,47,50,42,36,6,0,323,7,3,11,15,12,16,15,7,0,91,0,0,0,0,6,6,11,7,0,31,0,0,0,0,0,0,0,0,0,9,7,3,11,15,21,26,31,12,0,125,22,9,3,7,18,10,15,3,0,89
50101100316,25,8,18,14,21,19,13,0,0,121,4,0,0,4,11,8,10,7,0,36,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,4,0,0,0,9,8,9,11,0,47,0,0,0,4,0,4,0,0,0,10,35,11,20,19,29,25,26,6,0,181,18,11,8,24,12,20,9,3,0,102,0,0,3,6,7,6,5,0,0,28,0,0,0,0,0,3,7,0,0,8,0,0,0,0,0,0,5,0,0,5,0,0,3,6,7,10,15,0,0,46,0,0,0,4,0,0,0,0,0,13,25,9,15,29,19,30,25,3,0,164,51,16,24,34,28,36,21,6,0,224,7,0,4,7,15,17,18,7,0,70,0,0,0,0,6,3,9,0,0,14,0,0,0,0,0,0,5,0,0,10,7,0,8,4,17,20,26,11,0,93,11,0,0,7,3,0,5,0,0,23
50101100317,48,22,11,16,40,29,18,5,3,195,8,0,3,6,10,11,11,0,0,43,0,0,0,0,0,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,8,0,3,3,10,10,14,10,0,58,0,3,3,0,7,0,0,0,0,15,58,21,18,21,54,36,40,14,6,265,37,22,21,31,38,30,17,0,0,190,4,0,4,7,4,10,7,5,0,44,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,4,0,7,7,9,17,9,4,0,52,4,3,6,0,3,8,0,0,0,28,47,22,25,31,50,50,26,4,0,264,90,39,33,46,76,58,35,5,3,386,10,3,9,10,15,15,21,3,0,87,0,0,0,0,0,0,9,5,4,19,0,0,0,0,0,0,0,3,0,6,10,3,6,10,15,20,27,14,3,111,5,3,3,0,10,11,7,0,0,43
50101100319,16,5,11,8,20,17,13,6,0,95,0,0,0,0,0,5,7,9,3,32,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,12,18,3,43,0,0,3,0,0,0,0,0,0,12,20,8,14,9,20,18,32,27,3,152,20,8,11,14,16,15,13,6,0,108,0,0,0,0,0,7,14,11,5,34,0,0,0,0,3,0,3,6,0,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,10,8,15,16,3,54,0,0,4,0,0,0,0,0,0,12,19,7,16,11,27,27,32,22,7,169,37,11,19,18,36,31,33,11,0,199,3,3,0,3,0,9,19,21,4,69,0,0,0,0,3,3,3,14,0,23,0,0,0,0,0,3,4,0,0,14,3,3,0,3,10,18,29,35,7,101,0,0,8,0,0,0,0,5,0,19
50101100320,73,13,12,42,32,20,22,7,0,214,7,0,0,3,0,12,15,8,0,44,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,3,0,0,6,7,0,0,6,0,10,26,14,0,65,4,7,0,3,3,0,0,0,0,19,79,16,16,46,36,33,47,22,0,302,62,23,25,32,38,30,26,11,3,239,10,4,3,15,6,6,19,3,3,66,0,0,0,4,0,0,5,6,0,18,0,0,0,0,0,0,0,0,0,3,12,4,3,13,6,11,18,18,7,87,5,0,6,5,6,0,7,0,0,17,78,22,31,53,43,43,52,23,5,347,133,31,41,69,73,47,49,18,4,459,14,4,11,18,4,23,31,9,3,114,0,0,0,4,0,3,10,8,0,29,0,0,0,0,0,0,4,4,0,13,14,4,11,20,4,24,48,28,7,147,10,7,4,4,6,5,3,0,0,37
50101100321,56,19,7,19,33,17,12,5,0,178,6,4,5,0,6,6,3,4,3,36,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,6,4,5,4,5,8,12,3,3,50,0,3,0,7,5,0,0,0,0,24,70,28,17,29,42,22,22,15,3,243,67,14,11,33,35,15,9,0,0,189,3,3,0,6,7,13,12,0,0,41,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,6,7,8,11,0,0,50,0,0,0,0,5,3,4,0,0,21,79,20,14,37,44,28,23,3,0,252,128,39,27,52,63,30,18,8,0,365,12,7,5,4,12,11,16,5,0,76,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,3,15,7,5,8,13,17,25,8,0,96,0,6,4,3,12,3,8,0,0,40
50101100322,21,11,11,13,13,18,16,3,0,98,0,0,0,0,4,4,8,0,0,27,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,4,0,32,4,0,9,0,3,8,4,0,0,26,19,9,18,17,19,37,27,5,0,158,18,3,16,18,12,22,12,0,0,99,0,0,0,3,0,7,15,0,0,34,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,22,4,3,43,0,0,3,10,4,8,3,0,0,29,21,11,24,26,14,33,37,3,3,170,39,13,26,27,17,42,21,6,0,197,0,0,0,3,4,13,27,4,3,60,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,11,4,16,33,5,3,77,0,4,9,11,6,16,5,0,0,59
50101100323,32,9,0,12,13,12,10,0,0,87,3,0,0,3,0,6,4,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,4,3,0,22,5,0,0,5,0,0,0,0,0,13,37,7,5,21,17,17,17,6,0,131,27,4,3,14,10,8,7,0,0,80,0,0,0,0,7,0,4,0,0,17,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,5,0,24,10,0,3,4,0,3,0,0,0,25,41,4,9,18,18,16,11,5,0,129,66,13,6,29,30,19,14,0,0,175,8,0,4,4,7,8,5,4,0,36,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,4,7,6,7,15,7,0,46,13,0,9,8,0,3,0,0,0,41
50101100324,45,18,8,16,24,19,26,10,0,166,5,0,0,9,7,10,5,3,0,32,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,3,0,0,0,4,7,3,0,9,6,18,9,3,0,51,0,0,0,0,0,0,3,0,0,6,54,20,8,21,33,38,37,11,0,224,27,14,8,26,24,20,13,4,0,137,0,7,4,6,0,9,10,4,0,41,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,6,0,0,6,0,7,4,6,3,15,13,8,0,58,0,0,0,0,0,0,0,3,0,4,29,21,16,31,27,35,30,10,0,196,70,30,20,44,48,41,38,11,0,301,4,9,4,11,8,16,9,6,0,71,0,0,0,0,4,10,11,6,0,27,0,0,0,0,0,3,6,0,0,5,6,7,4,11,9,30,25,11,0,100,0,0,0,4,3,0,7,3,0,18
50101100325,82,31,30,41,33,19,13,6,0,239,8,0,9,4,8,9,8,3,4,46,0,0,0,0,0,0,8,6,0,12,0,0,0,0,0,0,0,4,0,4,8,0,9,7,8,9,13,12,3,62,9,3,3,6,3,0,4,0,0,33,100,34,35,54,44,21,28,14,6,336,61,19,32,52,25,17,12,8,0,213,3,3,9,16,17,4,4,8,0,56,0,0,0,3,0,4,3,0,0,16,0,0,0,0,0,0,6,6,0,9,7,4,10,13,16,8,16,13,0,78,9,4,9,6,10,3,0,0,0,31,71,23,44,77,47,27,22,14,0,329,138,44,54,87,59,33,29,7,0,458,13,6,16,18,24,12,14,13,4,107,0,0,0,5,0,4,12,6,0,28,0,0,0,0,0,0,6,3,0,13,14,7,17,23,22,12,25,18,4,144,18,4,8,15,5,3,4,0,0,64
50101100326,43,19,21,30,24,12,12,3,0,169,0,3,8,3,0,0,5,7,0,24,0,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,3,3,5,0,34,4,3,3,0,6,0,0,0,0,16,50,20,28,31,28,13,17,16,0,210,49,11,29,30,20,16,11,4,0,167,4,3,8,8,6,3,6,4,0,42,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,5,11,8,5,3,12,9,0,54,0,0,0,4,0,0,8,0,0,18,53,16,38,40,28,17,28,10,0,235,86,30,48,61,44,28,25,6,0,333,6,4,17,9,6,0,11,8,0,70,0,0,0,4,0,0,6,3,0,15,0,0,0,0,0,0,0,0,0,0,6,9,15,11,5,7,18,15,0,85,11,3,6,3,3,0,5,6,0,34
50101100328,82,25,20,43,49,35,17,5,0,278,12,4,5,12,19,8,12,10,0,80,5,0,0,4,6,0,5,3,7,24,0,0,0,0,0,0,5,0,0,6,15,4,5,15,16,15,23,12,5,107,7,0,3,4,0,6,0,0,0,24,101,33,32,57,67,53,39,24,7,406,97,20,25,56,54,26,24,4,0,306,4,8,6,14,18,17,20,13,6,95,0,0,0,4,0,0,3,4,0,15,0,0,0,0,0,0,4,0,0,9,4,8,8,13,19,22,24,18,6,124,5,4,4,0,0,5,8,0,0,30,106,31,39,71,78,44,56,23,6,452,180,45,43,100,100,56,40,10,0,577,19,12,14,19,34,20,29,19,5,173,5,0,0,6,0,6,11,5,7,40,0,0,0,0,0,0,6,4,0,10,22,12,12,25,38,29,47,34,11,226,12,5,8,5,4,8,8,0,0,51
50101100329,42,21,14,23,22,17,16,9,0,164,8,0,0,5,5,0,11,9,0,41,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,6,0,0,8,0,0,5,4,4,17,9,0,56,5,3,0,6,3,0,0,3,0,29,50,22,17,36,29,20,35,25,0,239,46,14,17,35,24,20,25,10,0,186,6,3,4,9,10,6,15,10,0,58,0,0,0,0,3,3,0,0,0,11,0,0,0,0,5,3,3,0,4,13,6,3,4,12,14,13,17,13,3,80,11,5,5,8,0,9,8,3,0,39,65,24,22,48,41,36,47,25,6,312,91,35,37,57,48,38,40,15,0,348,10,5,5,12,13,10,27,12,4,101,0,0,0,0,3,4,3,5,0,14,0,0,0,0,5,3,0,4,4,17,10,5,5,17,21,13,36,24,5,126,11,9,0,9,8,9,5,7,0,69
50101100330,9,11,11,6,15,12,19,3,0,89,0,0,0,0,5,9,15,8,0,32,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,15,4,6,44,5,0,7,3,6,12,19,3,0,54,14,9,19,9,25,27,61,11,3,182,9,9,5,13,14,26,15,7,0,94,0,0,7,3,3,5,10,4,0,35,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,8,15,7,0,41,6,0,4,6,5,15,5,7,0,59,18,7,21,24,23,48,37,14,0,193,17,14,21,19,30,38,35,7,0,183,0,0,10,3,8,11,22,9,0,64,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,10,3,8,12,33,12,6,84,10,4,13,6,14,27,32,11,0,107
50101100331,73,17,43,47,29,10,12,0,0,240,3,9,8,14,3,4,7,4,0,48,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,3,9,4,13,3,4,7,4,0,55,0,0,0,3,0,0,4,0,0,15,81,25,48,61,35,12,27,4,0,303,69,15,47,54,29,16,10,4,4,244,5,6,19,5,3,9,4,0,0,50,0,5,3,0,5,0,4,0,0,14,0,0,0,0,0,0,0,0,4,3,5,5,22,5,8,9,9,0,4,63,3,0,4,4,0,0,0,0,0,18,74,19,73,70,37,24,20,3,4,326,142,32,92,101,53,26,22,5,4,483,11,10,23,18,7,11,16,6,0,94,0,6,3,0,6,0,3,0,0,20,0,0,0,0,0,3,0,0,4,8,11,14,23,19,19,11,21,6,4,116,8,0,4,10,3,0,4,0,0,29
50101100332,27,3,8,8,14,8,13,0,0,86,0,0,0,8,3,5,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,24,0,0,0,0,0,3,0,0,0,8,26,3,8,17,21,17,14,4,0,120,16,0,6,14,13,13,14,4,0,77,0,0,3,3,3,6,0,5,0,21,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,5,0,22,0,0,0,0,0,10,0,0,0,15,17,4,9,18,17,27,14,7,0,112,41,5,19,22,24,20,25,6,0,162,0,0,3,9,4,10,5,0,0,35,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,11,3,16,3,0,0,42,4,0,0,4,6,12,3,0,0,23
50101100401,47,15,10,22,26,17,7,8,0,148,5,3,0,0,5,0,5,4,0,31,0,0,0,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,0,12,4,0,37,4,4,0,0,0,0,0,0,0,12,53,18,10,25,38,21,19,11,3,202,48,20,16,26,39,13,11,5,0,165,3,0,3,12,3,7,12,0,0,44,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,3,11,9,9,11,4,0,58,8,0,0,0,5,3,0,0,0,20,54,22,20,34,46,30,26,8,3,248,98,29,22,47,62,28,21,12,4,318,5,7,3,11,11,7,14,6,0,75,0,0,0,0,3,3,6,0,0,26,0,0,0,0,0,0,0,0,0,3,5,7,8,12,14,15,24,9,4,103,11,4,0,4,4,3,0,0,0,27
50101100405,46,21,22,25,38,26,6,0,0,187,0,0,0,3,5,5,3,0,0,22,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,25,4,3,3,5,8,6,3,0,0,35,47,31,27,35,52,39,16,0,0,246,45,11,21,31,39,27,5,0,0,186,0,4,3,7,4,8,7,0,0,33,0,0,0,0,5,5,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,4,3,8,9,9,6,0,3,40,6,3,0,4,6,8,6,0,0,41,51,20,26,45,56,46,22,4,3,273,93,34,45,56,72,52,15,3,0,371,3,3,7,7,9,9,10,0,0,53,0,0,0,3,5,8,5,0,3,16,0,0,0,0,0,0,0,0,0,0,3,3,7,9,15,19,14,0,3,69,8,4,0,7,18,19,5,0,0,74
