SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
50603112401,32,1700,610,300,1774,0.8,1518,2.5
50603112402,29,1867,575,350,1333,0.9,1124,2.7
50603112403,36,1555,602,330,1604,0.8,1176,2.2
50603112404,31,1430,866,330,1937,0.8,1578,2.2
50603112405,33,1700,824,340,2053,0.7,1597,2.1
50603112406,29,1523,797,350,1875,0.8,1767,2.5
50603112407,30,1517,557,340,1292,0.8,1171,2.4
50603112408,33,1625,738,310,1812,0.8,1223,2.1
50603112410,26,1555,775,380,2017,0.7,1881,2.7
50603112411,30,1800,635,300,1545,0.8,1342,2.7
50603112412,21,0,307,0,0,0,350,0
50603112413,48,2003,748,360,2047,0.6,1625,2.4
50603112414,67,1700,693,473,1416,0.7,1050,2.1
50603112415,38,1950,884,360,2261,0.7,1970,2.5
50603112416,34,1733,780,380,1951,0.7,1819,2.6
50603112417,82,325,522,260,1062,0.9,556,1.1
50603112418,35,2000,888,303,2533,0.8,2011,2.6
50603112419,31,1684,919,313,2161,0.8,1690,2.3
50603112421,33,1848,915,300,2437,0.8,2062,2.4
50603112422,32,1755,783,350,2222,0.8,1875,2.4
50603112423,35,1972,956,325,2398,0.8,1976,2.4
50603112424,40,2167,929,430,2468,0.7,2194,2.4
50603112426,25,1300,554,375,1424,0.8,1656,3.4
50603112427,30,1785,575,355,2042,0.9,1749,3.2
50603112429,28,1517,548,355,1375,0.8,1487,2.7
50603112430,34,1861,751,310,2029,0.8,1605,2.4
50603112431,28,1712,728,320,2150,0.7,1513,2.5
50603112432,26,1400,602,330,1524,0.8,1555,3
50603112433,32,2000,733,315,1696,0.7,1520,2.6
50603112434,31,1700,728,350,2108,0.8,1779,2.7
50603112435,30,1950,716,300,1875,0.8,1792,2.7
50603112436,31,1600,624,320,1902,0.8,1542,2.5
50603112437,27,1700,637,300,1635,0.8,1225,2.8
50603112438,33,1717,717,350,2009,0.8,1631,2.6
50603112439,35,1169,552,220,1781,0.8,671,2.2
50603112440,33,2047,1042,390,2774,0.8,2349,2.6
50603112441,45,1788,819,430,2139,0.7,1812,2.5
50603112442,80,110,528,179,1009,0.8,610,1.2
50603112443,30,1647,622,320,1428,0.7,1199,2.4
50603112444,30,1647,764,310,1715,0.8,1475,2.3
50603112445,83,554,473,179,875,0.8,583,1.2
50603112446,39,2167,934,350,2697,0.7,2044,2.6
50603112447,30,1693,979,350,2137,0.7,2038,2.4
50603112501,43,2167,804,450,2694,0.7,2352,2.9
50603112502,44,2000,709,523,2250,0.8,2175,3.2
50603112504,44,2500,938,520,3390,0.8,3267,3.4
50603112505,46,2200,1062,525,3125,0.7,3107,3.1
50603112506,41,1733,752,500,2437,0.7,2323,3.1
50603112507,36,1733,776,391,2403,0.8,2050,3
50603112509,41,2184,730,550,2519,0.8,2480,3.3
50603112510,55,2160,508,350,1520,0.6,1125,2.4
50603112511,39,1950,786,450,2078,0.7,1899,2.9
50603112512,48,2000,805,460,2596,0.7,2178,2.9
50603112513,38,1890,843,450,2600,0.8,2562,3.2
50603112514,41,2383,1044,475,2833,0.8,2874,3.3
50603112515,37,1850,770,440,2568,0.8,2421,3.2
50603112516,47,3319,654,525,2062,0.7,2250,3.2
50603112517,42,1997,909,450,2534,0.8,2568,3.2
50603112518,40,2138,895,475,2681,0.7,2600,3.3
50603112519,41,2000,745,450,2135,0.8,2146,3
50603112520,33,1950,781,400,2042,0.7,1875,2.9
50603112521,34,2167,918,500,2750,0.8,2750,3.4
50603112522,40,2154,854,425,2562,0.8,2515,3.2
50603112524,44,1500,754,480,2476,0.7,2250,2.9
50603112525,39,1886,730,470,1739,0.8,1760,2.9
50603112526,40,2080,869,500,2633,0.8,2654,3.3
50603112527,44,2095,810,490,1949,0.7,1928,2.7
50603112528,42,1964,612,475,2143,0.8,2036,3.3
50603112529,39,2535,695,480,2478,0.9,2624,3.5
50603112601,57,0,949,450,0,1,1375,1.5
50603112701,34,1764,814,338,2233,0.8,1968,3
50603112702,38,1733,753,350,1854,0.8,1682,2.8
50603112704,32,1733,801,378,2073,0.8,1974,2.9
50603112707,32,2000,813,455,2227,0.8,2215,3.4
50603112708,31,1934,861,400,2430,0.8,2320,3.2
50603112714,31,1517,780,341,2009,0.8,1760,2.7
50603112715,32,1541,716,320,1687,0.8,1583,2.7
50603112716,33,1685,757,330,1818,0.9,1901,3
50603112718,31,1382,720,325,1739,0.8,1566,2.6
50603112719,30,1539,752,350,1861,0.9,1718,2.8
50603112720,31,1440,678,340,1548,0.8,1362,2.5
50603112721,33,1473,818,320,1884,0.8,1483,2.3
50603112722,32,1733,702,338,1625,0.9,1525,2.6
50603112723,31,1639,752,360,2023,0.7,1649,2.4
50603112724,32,1733,844,350,1947,0.7,1653,2.2
50603112727,32,1600,805,350,2117,0.8,1859,2.9
50603112728,37,1359,478,350,1228,0.7,684,2.2
50603112729,29,1659,843,350,2012,0.9,1886,2.9
50603112730,32,1517,648,360,1875,0.8,1666,2.8
50603112731,31,1517,652,370,1591,0.9,1512,2.8
50603112732,32,1733,775,350,1825,0.8,1666,2.8
50603112734,30,1330,817,338,1666,0.9,1449,2.6
50603112735,30,1517,811,360,1797,0.9,1772,2.7
50603112736,34,1530,765,330,1699,0.9,1481,2.3
50603112737,32,1886,784,315,1962,0.8,1663,2.7
50603112739,30,1733,833,380,2202,0.8,2053,3
50603112740,31,1663,791,350,1857,0.9,1841,2.9
50603112741,31,1625,726,350,1712,0.9,1553,2.8
50603112742,29,1535,846,360,1724,0.8,1681,2.7
50603112743,28,1733,850,345,1721,1,1609,2.7
50603112744,30,1733,837,368,2236,0.9,1931,3
50603112745,31,1500,926,322,2195,0.9,1740,2.5
50603112746,29,1500,795,350,1660,0.9,1663,2.7
50603112747,45,0,200,0,0,0.7,350,3
50603112748,29,1376,834,351,1924,1,1624,2.3
50603112749,30,1757,779,360,1931,0.9,1843,3.1
50603112750,27,1487,750,350,1724,1.1,1531,2.1
50603112751,29,1383,803,340,1819,1.1,1317,1.9
50603112752,30,1408,846,340,1816,0.9,1542,2.4
50603112753,32,1767,818,380,2022,0.8,1946,2.9
50603112754,30,1496,684,340,1447,1,1241,2.6
50603112801,38,1490,788,320,2018,0.7,1607,2.4
50603112802,41,1543,779,330,2281,0.7,1652,2.5
50603112803,39,1750,725,340,2048,0.7,1607,2.6
50603112804,42,1761,694,350,1699,0.7,1708,2.8
50603112805,43,1415,597,330,1583,0.7,1220,2.4
50603112806,38,1950,926,378,2272,0.7,1968,2.7
50603112807,37,1603,733,330,2218,0.7,1524,2.4
50603112808,0,0,0,0,0,0,0,0
50603112809,41,1800,737,350,2250,0.7,1886,2.5
50603112810,40,1495,774,350,2388,0.7,1571,2.5
50603112811,38,1400,658,315,1531,0.7,1297,2.4
50603112812,43,1733,646,320,1600,0.6,1190,2.3
50603112813,39,1664,765,280,1910,0.7,1448,2.3
50603112814,34,1700,750,310,1916,0.7,1519,2.4
50603112815,41,1600,720,360,2088,0.7,1875,2.6
50603112816,41,1572,655,340,1797,0.7,1375,2.5
50603112818,32,1570,772,360,1687,0.7,1456,2.5
50603112819,33,1550,788,350,1820,0.8,1585,2.5
50603112820,38,1500,685,350,1888,0.8,1696,2.8
50603112821,40,1667,693,320,1449,0.8,1281,2.7
50603112822,39,1365,635,318,1671,0.8,1364,2.5
50603112823,39,1474,700,370,1850,0.8,1589,2.8
50603112824,43,1517,676,350,1910,0.7,1692,2.5
50603112825,43,1700,754,355,2011,0.7,1769,2.5
50603112826,43,1600,703,340,1765,0.7,1508,2.4
50603112827,43,1733,792,395,2133,0.7,1902,2.6
50603112828,37,1691,819,350,1792,0.7,1708,2.6
50603112829,42,1610,655,350,2218,0.7,1724,2.7
50603112830,41,1733,810,345,1892,0.7,1437,2.4
50603112831,48,1800,749,388,2029,0.7,1634,2.6
50603112832,40,1683,720,343,2024,0.7,1787,2.6
50603112833,45,1517,639,300,1541,0.7,1083,2
50603112834,39,1517,752,350,1895,0.7,1444,2.6
50603112835,44,1700,739,300,1850,0.6,1605,2.3
50603112836,44,1825,807,315,1899,0.7,1696,2.4
50603112837,60,1300,628,300,1363,0.6,974,1.9
50603112901,40,2000,809,360,2296,0.8,1771,2.7
50603112902,45,3000,894,415,2843,0.7,2345,2.8
50603112903,42,2167,1028,415,2678,0.8,2218,2.7
50603112904,43,2550,795,425,3094,0.8,2718,3
50603112905,44,3250,994,585,2968,0.8,3156,3
50603112906,46,2550,954,460,3308,0.7,2791,2.8
50603112907,45,2500,945,420,3349,0.7,2536,2.9
50603112908,73,2500,479,450,2250,0.7,962,2
50603112909,41,2184,760,493,2481,0.8,2216,3.1
50603112910,36,2292,862,460,2625,0.9,2428,3.1
50603112911,35,2000,725,400,1902,0.8,1728,3
50603112912,38,2069,864,400,2220,0.8,2083,2.9
50603112913,39,2008,746,400,2242,0.8,2021,2.9
50603112914,38,1950,756,390,2017,0.8,1674,2.9
50603112915,49,3000,989,580,3399,0.7,3139,2.9
50603112916,40,2796,836,570,3285,0.9,2750,3.3
50603112917,57,3100,570,425,2449,0.7,1298,2.4
50603112918,44,2700,963,435,3583,0.7,2781,2.8
50603112919,37,2568,900,420,2457,0.8,2250,2.9
50603112920,41,2700,804,400,2353,0.8,2173,3
50603112921,39,2180,815,415,2329,0.8,2125,2.8
50603112922,39,1906,713,378,1875,0.8,1687,2.7
50603112923,39,2167,725,440,2382,0.8,1954,2.9
50603112924,39,2000,682,380,2333,0.8,1696,2.7
50603112925,38,2000,773,410,2291,0.8,1984,3
50603112926,44,2288,667,420,2211,0.7,1833,2.9
50603112927,38,1789,894,320,2488,0.8,1830,2.5
50603112928,48,2450,882,370,2562,0.7,2261,2.7
50603112929,35,2167,769,345,2225,0.8,1760,2.6
50603112930,40,3115,1149,450,3916,0.8,3416,2.9
50603112931,56,2817,900,365,2937,0.6,2291,2.4
50603112932,44,1733,877,400,2341,0.7,2108,2.6
50603112933,39,2167,464,462,1708,0.8,1542,3.4
50603113001,52,1000,1062,300,7000,0.9,1375,1.5
50603113101,40,2655,728,405,2384,0.8,2088,3
50603113102,39,2000,831,400,2515,0.8,2287,3.1
50603113103,47,2223,480,238,2160,0.8,1156,2.5
50603113104,42,2168,821,490,2916,0.7,2225,2.9
50603113105,39,2000,804,400,2632,0.8,2343,3
50603113106,39,2496,758,395,2392,0.8,2071,3.1
50603113107,36,1733,721,350,2125,1,2071,3.2
50603113108,34,2000,836,463,2378,0.9,2277,3.2
50603113109,42,1853,827,400,2613,0.8,2281,3
50603113110,40,2000,758,450,2447,0.8,2343,3.1
50603113111,38,2126,588,420,2166,0.8,1875,3.2
50603113112,40,1950,788,410,2545,0.8,2359,3
50603113113,41,1767,711,400,2208,0.8,2071,3
50603113114,43,2000,718,450,2374,0.7,2038,2.9
50603113115,41,2100,804,400,2250,0.8,2100,3
50603113116,39,1701,582,380,2025,0.8,1875,3.1
50603113117,38,2200,827,400,2575,0.9,2266,3.2
50603113118,37,2196,907,400,2692,0.9,2664,3.5
50603113119,37,2145,765,385,2326,0.9,2047,3.3
50603113120,39,1908,784,400,2263,0.8,2094,3.1
50603113121,41,2442,527,535,2321,0.8,2049,3.2
50603113122,44,2221,594,425,2295,0.8,2115,3.1
50603113123,43,2183,784,430,2526,0.8,2395,3.1
50603113124,41,1939,685,462,2395,0.8,2192,3
50603113125,41,2014,707,400,2203,0.9,2161,3.2
50603113126,40,2167,781,425,2654,0.8,2250,3.1
50603113127,40,2167,764,445,2333,0.8,2250,3.1
50603113128,43,2071,613,413,2053,0.8,1937,2.9
50603113129,38,2100,806,410,2333,0.8,2191,3.1
50603113130,39,1925,742,390,2272,0.8,1983,2.9
50603113131,41,1842,772,175,2412,0.8,1895,2.6
50603113132,39,2342,794,428,2536,0.8,2369,3.2
50603113133,38,2200,720,420,2345,0.8,2194,3.2
50603113134,43,1762,809,390,2555,0.8,2296,3
50603113135,38,1867,762,418,2542,0.9,2408,3.3
50603113136,41,2113,773,445,2661,0.8,2484,3.1
50603113137,40,2325,731,413,2221,0.8,2034,3.1
50603113138,40,2167,816,450,2368,0.8,2238,3.2
50603113139,40,2400,575,445,1952,0.9,1859,3.3
50604113201,33,1517,527,300,1361,0.8,1142,2.7
50604113202,33,1975,715,398,2077,0.9,2196,3.6
50604113204,35,1440,653,313,1454,0.7,1209,2.4
50604113205,34,1496,705,320,1836,0.9,1596,3.2
50604113206,36,1404,682,295,1508,0.7,1254,2.3
50604113207,37,1733,698,295,1660,0.7,1388,2.5
50604113208,38,1454,744,300,2027,0.7,1517,2.4
50604113209,41,0,1125,250,0,0.6,1125,1
50604113210,39,1519,832,278,1899,0.8,1515,2.4
50604113211,33,1517,701,330,1786,0.8,1523,2.7
50604113214,36,1400,671,300,1770,0.7,1542,2.6
50604113215,42,1710,575,325,1474,0.8,1267,2.7
50604113216,37,1521,695,350,1764,0.8,1521,2.9
50604113217,35,1243,553,280,1531,0.8,1222,2.6
50604113218,39,1500,589,310,1408,0.8,1206,2.6
50604113219,40,2000,730,400,1958,0.8,1859,2.9
50604113220,51,2180,632,353,1416,0.7,1333,2.6
50604113221,35,1430,647,300,1731,0.8,1593,2.9
50604113222,33,1378,710,300,1597,0.8,1485,2.8
50604113225,33,1556,869,368,2144,0.8,1985,2.7
50604113226,39,1300,516,270,1413,0.8,1159,2.5
50604113227,40,1517,469,250,1399,0.8,1125,2.6
50604113228,34,1300,494,305,1578,0.8,1208,2.6
50604113229,35,1517,700,328,1413,0.7,1289,2.4
50604113231,33,1600,729,330,1833,0.8,1735,3
50604113232,35,1412,625,330,1875,0.8,1445,2.9
50604113234,34,1643,604,323,1726,0.8,1625,3.2
50604113235,37,1517,630,315,1520,0.7,1321,2.6
50604113236,32,1540,706,300,1569,0.8,1432,2.8
50604113237,38,1620,666,300,1910,0.8,1625,2.7
50604113238,32,1649,812,360,1906,0.8,1761,2.6
50604113239,38,1517,520,343,1536,0.7,1383,2.6
50604113240,37,1800,753,350,1883,0.8,1708,2.7
50604113241,30,1571,851,310,1899,0.9,1458,2.3
50604113242,34,1733,725,370,2045,0.8,1702,3
50604113243,34,1733,619,280,1430,0.8,1347,2.6
50604113244,36,1328,644,308,1642,0.7,1375,2.4
50604113245,31,1600,646,340,1491,0.9,1531,3.2
50604113246,32,1500,589,290,1390,0.8,1312,2.8
50604113247,38,1695,749,320,1666,0.8,1442,2.6
50604113248,27,1500,819,320,1583,1,1375,2.1
50604113249,34,1733,695,350,2118,0.9,1781,3
50604113250,33,1580,779,360,1774,0.7,1636,2.6
50604113251,36,1733,725,346,1863,0.8,1669,2.8
50604113252,32,1832,863,405,2238,0.9,2166,3.4
50604113253,28,1300,893,300,1687,1.1,1468,2
50604113254,34,1645,786,360,1974,0.8,1875,2.8
50604113255,30,1950,813,355,2146,0.8,1875,2.8
50604113256,40,0,724,0,0,1,325,1
50604113257,32,2123,1086,393,2587,0.8,2439,3.1
50604113258,33,1509,833,350,2019,0.8,1682,2.6
50604113301,36,1835,900,400,2107,0.8,2028,3.1
50604113303,45,2000,787,478,2250,0.7,2191,3
50604113305,33,2000,880,400,2507,0.8,2371,3.1
50604113306,40,2400,928,530,2928,0.8,2892,3.2
50604113307,43,1759,762,450,2568,0.7,2326,3
50604113309,51,1990,738,625,2277,0.7,1971,2.7
50604113310,41,1946,841,428,2536,0.7,2426,3.1
50604113311,42,2274,1018,540,2931,0.7,2863,3
50604113312,45,2167,861,530,2468,0.7,2319,2.9
50604113313,41,2200,927,475,2896,0.8,2843,3.1
50604113316,34,1733,817,390,2073,0.8,1945,2.9
50604113317,37,2277,883,458,2613,0.8,2601,3.2
50604113322,44,2084,722,500,2307,0.8,2366,3.1
50604113323,45,1733,683,498,2277,0.7,2113,2.8
50604113324,32,1850,933,405,2245,0.8,2028,2.9
50604113325,32,2300,903,500,2515,0.9,2676,3.7
50604113326,43,2380,785,490,2392,0.7,2591,3.2
50604113327,35,2105,821,420,2299,0.8,2410,3.3
50604113328,34,1950,808,410,2295,0.9,2257,3.3
50604113329,37,1723,764,450,2525,0.9,2446,3.4
50604113331,32,1779,781,385,2100,0.8,2163,3.2
50604113332,33,1733,917,400,2384,0.8,2187,3.2
50604113334,0,0,0,0,0,0,0,0
50604113335,33,0,3500,0,0,0,0,0
50604113336,45,1980,475,420,2214,0.9,2214,3.5
50604113337,35,2100,894,395,2408,0.8,2517,3.3
50604113338,40,1800,972,450,2374,0.7,2353,3.1
50604113339,33,1647,749,425,2545,0.9,2568,3.6
50604113340,35,1702,852,380,2097,0.8,1768,2.6
50604113341,35,2111,739,475,2374,0.8,2299,3.5
50604113342,34,1850,803,410,2440,0.9,2374,3.5
50604113343,38,1759,695,400,1937,0.8,1565,2.6
50604113344,37,1950,788,500,2928,0.8,2607,3.2
50604113345,33,1975,792,445,2260,0.8,2269,3.5
50604113346,33,2000,937,420,2675,0.8,2550,3.5
50604113347,36,1950,866,405,2305,0.8,2158,2.9
50604113348,34,2000,794,450,2646,0.9,2801,3.5
50604113349,32,2210,937,450,2625,0.9,2683,3.7
50604113350,32,1625,870,400,1937,0.8,1875,2.9
50604113351,34,2000,875,435,2405,0.9,2402,3.5
50604113352,43,2115,782,450,2166,0.7,1833,2.9
50604113353,35,2050,943,420,2519,0.8,2343,3.3
50604113354,35,1918,908,400,2187,0.8,2166,3.1
50604113355,35,2029,857,480,2696,0.9,2884,3.6
50604113356,36,1871,810,455,2232,0.8,2279,3.3
50604113357,31,2058,822,450,2761,0.9,2806,3.6
50604113358,39,1733,627,325,1666,0.8,1292,2.4
50604113359,33,2000,859,423,2516,0.8,2444,3.3
50604113360,35,1900,854,410,2562,0.8,2345,3
50604113361,31,2000,970,450,2383,0.9,2463,3.4
50604113401,34,1300,489,310,1125,0.8,1018,2.7
50604113402,40,1517,627,293,1562,0.7,1125,2.4
50604113403,39,1517,722,300,1687,0.8,1507,2.7
50604113404,38,1322,687,300,1765,0.8,1514,2.6
50604113405,83,440,471,203,979,0.8,546,1.3
50604113406,29,1860,873,375,2140,0.9,2150,3.6
50604113407,35,1300,587,293,1468,0.8,1333,2.6
50604113408,58,1211,544,250,1260,0.6,833,1.8
50604113409,34,1600,659,300,1553,0.8,1388,2.6
50604113410,36,1400,575,300,1510,0.8,1359,2.7
50604113411,39,1500,714,300,1786,0.7,1607,2.7
50604113412,45,1408,767,300,1704,0.7,1522,2.4
50604113413,38,1300,510,325,1347,0.7,1273,2.6
50604113415,0,0,0,0,0,0,0,0
50604113417,36,1500,829,250,1666,0.8,1406,2.7
50604113418,40,1500,662,310,1768,0.8,1583,2.7
50604113419,40,1445,657,340,1687,0.6,1259,2.2
50604113420,38,1394,625,300,1583,0.7,1368,2.5
50604113421,34,1358,673,290,1389,0.8,1192,2.2
50604113422,36,1517,616,300,1271,0.8,1149,2.6
50604113423,41,1993,587,293,1375,0.7,1233,2.7
50604113424,31,1366,599,290,1316,0.8,1145,2.6
50604113425,36,1347,608,293,1523,0.8,1269,2.6
50604113426,38,1344,621,300,1391,0.7,1292,2.5
50604113427,37,1517,624,285,1343,0.8,1270,2.8
50604113428,35,1408,645,293,1625,0.8,1387,2.8
50604113429,34,1300,577,300,1525,0.9,1402,3
50604113430,34,1300,713,300,1762,0.9,1557,2.8
50604113431,32,1300,638,300,1696,0.8,1562,3
50604113432,37,1473,562,290,1312,0.8,1183,2.7
50604113434,38,1426,599,300,1575,0.7,1367,2.5
50604113435,33,1500,667,300,1478,0.8,1158,2.6
50604113436,41,1300,630,285,1392,0.7,970,1.9
50604113437,35,1517,537,300,1542,0.8,1341,2.9
50604113438,35,1517,682,300,1593,0.8,1471,2.7
50604113439,37,1517,709,300,1591,0.7,1408,2.6
50604113440,36,1324,745,310,1660,0.7,1432,2.5
50604113442,77,672,435,174,814,0.6,571,1.3
50604113443,37,1347,709,284,1781,0.8,1241,2.3
50604113444,36,1521,612,290,1542,0.7,1237,2.6
50604113445,35,1300,635,300,1568,0.8,1362,2.4
50604113446,36,1517,625,300,1390,0.7,1057,2.5
50604113447,30,1763,721,373,2088,0.9,1952,3.3
50604113448,34,1900,691,180,1920,0.9,1322,2.6
50604113449,35,1560,805,300,2041,0.8,1525,2.8
50604113450,43,1207,575,270,1357,0.7,955,2
50604113451,36,1733,603,280,1341,0.8,1089,2.2
50604113452,32,1755,805,380,1770,0.8,1767,3.4
50604113453,31,1909,857,325,2075,0.8,1981,3.1
50604113454,29,1556,672,350,1888,0.9,1916,3.3
50604113501,36,1528,719,325,1658,0.8,1517,2.6
50604113502,31,1754,822,400,1916,0.8,1932,3.3
50604113503,31,2000,869,400,2197,0.8,2133,3
50604113504,32,1983,891,380,2182,0.8,1962,2.9
50604113505,37,1998,779,450,2577,0.8,2583,3.4
50604113507,36,2000,832,450,2305,0.7,2075,3
50604113508,39,2089,941,465,2583,0.8,2457,3.1
50604113509,35,2000,855,430,2899,0.8,2575,3.4
50604113510,37,1625,790,350,2100,0.7,1854,2.7
50604113511,36,1491,682,320,1562,0.8,1399,2.7
50604113512,37,1487,665,330,1851,0.8,1548,2.7
50604113513,36,1517,717,320,1954,0.7,1612,2.8
50604113514,34,1500,684,320,1696,0.8,1452,2.8
50604113515,35,1647,785,364,1893,0.7,1760,2.8
50604113517,38,1800,738,330,1683,0.7,1603,2.6
50604113518,35,1600,752,370,1946,0.8,1768,2.9
50604113519,30,1950,792,350,2212,0.8,2045,3.1
50604113520,34,1453,730,360,1775,0.7,1421,2.6
50604113521,34,1733,832,338,2117,0.8,1928,2.9
50604113523,31,1950,829,380,2363,0.8,2281,3.3
50604113524,57,2210,572,400,1768,0.6,1212,2.1
50604113525,30,2100,1014,400,2441,0.9,2362,3.3
50604113527,37,1961,866,445,2573,0.9,2583,3.5
50604113528,30,2300,1024,463,2716,0.9,2711,3.7
50604113529,58,1677,900,0,1999,0.6,1312,1.6
50604113530,32,2167,919,470,2799,0.9,2777,3.7
50604113531,29,2039,741,415,2299,0.9,2264,3.6
50604113532,32,2000,905,450,2438,0.9,2509,3.6
50604113533,32,1800,804,388,2115,0.8,2047,3.3
50604113534,31,1500,764,370,1875,0.8,1625,2.5
50604113535,35,2167,984,460,2776,0.8,2736,3.5
50604113536,33,2029,664,455,2374,0.8,2321,3.5
50604113537,34,1679,725,350,2089,0.7,1839,2.9
50604113538,35,1733,879,395,2451,0.8,2336,3.2
50604113601,35,1300,658,285,1487,0.8,1343,2.6
50604113602,36,1387,553,318,1625,0.8,1325,2.9
50604113603,31,1546,555,320,1645,0.9,1583,3.2
50604113604,33,1504,566,300,1383,0.9,1375,3
50604113605,45,2300,971,450,1875,0.7,2374,2.9
50604113606,36,1408,590,300,1557,0.8,1347,2.7
50604113607,37,1291,597,300,1578,0.8,1387,2.6
50604113608,37,1370,628,300,1518,0.7,1225,2.4
50604113609,36,1330,612,300,1527,0.7,1383,2.5
50604113610,37,1300,713,270,1612,0.8,1354,2.2
50604113611,37,1270,614,300,1578,0.8,1287,2.7
50604113612,33,1492,714,315,1645,0.8,1660,3.1
50604113614,37,1300,575,300,1392,0.8,1320,2.7
50604113615,37,1300,660,280,1481,0.8,1307,2.5
50604113616,36,1343,581,290,1437,0.7,1277,2.5
50604113617,43,1452,489,215,1339,0.8,1010,2.3
50604113618,30,1476,608,310,1721,0.9,1534,3.2
50604113619,56,3284,727,240,1899,1,1053,1.8
50604113620,29,1600,665,330,1908,1,1843,3.7
50604113622,42,1142,788,325,1375,0.7,1312,2.3
50604113623,53,2580,861,350,2399,0.7,2083,2.9
50604113624,44,2050,773,380,2222,0.7,2020,2.7
50604113626,44,2800,803,350,2340,0.7,2022,2.9
50604113630,61,1517,533,280,1521,0.7,1160,2.4
50604113631,29,1600,701,322,1875,0.9,1809,3.5
50604113632,28,1800,621,355,2119,1,2095,3.9
50604113633,30,2000,902,370,2559,0.9,2533,3.7
50604113634,61,1114,504,279,1187,0.6,734,1.6
50604113635,74,1755,477,300,987,0.6,722,1.6
50604113636,29,2000,947,266,2031,0.9,1819,3
50604113637,31,2190,1145,420,2534,0.8,2463,3
50604113638,31,1322,539,265,1201,0.9,1023,2.3
50604113639,35,1728,730,350,1699,0.8,1458,2.9
50604113640,31,2167,1101,365,2643,0.8,2516,3.1
50604113641,32,1517,615,300,1823,0.9,1718,3.5
50604113642,32,1600,727,320,1660,0.8,1390,2.4
50604113701,38,2000,949,390,2547,0.7,2214,2.9
50604113702,38,1717,803,380,2250,0.7,1912,2.9
50604113703,40,1673,732,395,2125,0.7,1978,2.9
50604113704,37,1346,725,300,1366,0.7,1159,2.1
50604113705,32,1575,645,300,1708,0.8,1397,2.7
50604113706,39,1500,700,300,1833,0.8,1612,2.6
50604113707,35,1500,734,300,1649,0.8,1403,2.4
50604113708,42,1733,736,360,2152,0.7,1926,2.9
50604113709,32,1387,624,315,1515,1,1379,2.9
50604113710,44,1550,654,330,2181,0.7,1656,2.7
50604113711,43,1950,658,420,2166,0.7,2228,3.1
50604113712,44,1600,707,360,1961,0.7,1942,3.1
50604113713,59,1608,483,300,1133,0.7,824,2.2
50604113714,33,1556,725,340,1625,0.9,1605,3
50604113715,36,1415,626,250,1547,0.8,1347,2.5
50604113716,38,1517,709,330,1738,0.7,1557,2.7
50604113717,34,1517,571,298,1578,0.8,1236,2.5
50604113718,40,1733,728,415,2059,0.7,1924,3
50604113719,38,1500,625,350,1587,0.8,1465,2.8
50604113720,39,1658,633,315,1625,0.7,1268,2.5
50604113721,40,1650,753,350,2087,0.7,1666,2.5
50604113722,40,1902,748,415,2083,0.7,2019,3
50604113723,43,1733,715,328,1899,0.7,1605,2.6
50604113724,45,1799,764,365,2183,0.7,2044,2.8
50604113725,40,1625,749,340,1987,0.7,1589,2.6
50604113726,39,1408,697,348,1769,0.8,1531,2.6
50604113727,36,1733,804,325,2068,0.8,1660,2.7
50604113728,37,1452,629,330,1437,0.8,1212,2.8
50604113729,37,1500,707,330,1765,0.8,1612,2.6
50604113730,38,1517,691,340,2071,0.8,1642,2.8
50604113731,39,1539,680,310,1819,0.8,1513,2.6
50604113732,35,1500,717,300,1449,0.8,1367,2.5
50604113733,36,1412,604,320,1463,0.7,1361,2.5
50604113734,41,1400,532,268,1266,0.7,1039,2.2
50604113735,37,1300,491,323,1262,0.8,1262,2.8
50604113736,33,1700,636,350,1970,0.8,1825,3.1
50604113737,35,1500,635,333,1656,0.8,1517,2.8
50604113738,37,1613,687,350,1890,0.8,1666,2.9
50604113739,36,1600,632,310,1516,0.8,1343,2.6
50604113740,36,1511,779,320,2042,0.7,1773,2.5
50604113741,42,1733,598,375,1843,0.7,1593,2.8
50604113742,41,1717,598,350,1392,0.7,1375,2.6
50604113743,36,1818,777,405,2183,0.7,2067,3
50604113744,39,1842,766,440,2274,0.7,2100,3
50604113745,41,1798,764,390,2229,0.7,2045,2.9
50604113746,44,1849,523,430,2021,0.7,1916,2.7
50604113747,43,1659,683,307,1795,0.7,1287,2.1
50604113748,44,1613,637,368,1786,0.7,1452,2.6
50604113749,43,1519,602,360,1602,0.7,1422,2.7
50604113750,43,1733,757,415,1857,0.7,1766,2.8
