SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
50703126114,0,0,0,0,3,0,4,0,0,7,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,3,5,0,0,0,0,0,21,36,20,19,29,7,8,3,0,0,128,0,0,3,0,0,0,0,0,0,8,48,22,29,43,20,14,15,4,0,192,0,0,0,0,0,0,8,4,0,12,6,0,0,3,0,3,0,0,0,13,0,0,0,0,3,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50703126115,0,0,6,5,0,0,0,0,0,8,6,4,5,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,12,45,20,36,27,16,4,4,0,0,146,4,0,6,0,0,0,0,0,0,18,66,26,60,37,20,10,4,0,0,219,0,0,0,0,0,3,0,0,0,13,4,0,8,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
50703126116,0,0,0,0,0,0,0,0,0,3,5,0,3,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,17,78,15,50,49,19,4,3,0,0,214,10,3,6,0,0,0,0,0,0,18,100,19,71,71,28,6,5,0,0,305,0,0,0,8,0,3,3,0,0,16,4,4,12,7,4,3,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50703126117,0,0,0,0,0,0,0,0,0,5,4,0,4,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,24,52,39,16,8,3,0,0,217,0,0,4,5,0,0,0,0,0,8,82,28,58,52,25,13,4,0,0,255,0,0,0,0,4,0,0,0,0,6,0,0,5,8,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
50703126118,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,64,17,38,32,17,12,0,0,0,186,0,0,4,4,0,0,0,0,0,8,80,20,49,40,19,14,3,0,0,228,0,0,0,4,0,0,0,0,0,10,0,4,7,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50703126119,0,0,3,0,0,3,0,0,0,5,0,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,16,45,21,47,23,13,3,0,0,0,150,4,0,0,0,0,0,0,0,0,6,54,26,63,34,16,10,0,0,0,204,0,0,0,4,0,0,0,0,0,5,0,3,6,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50703126120,0,0,0,0,0,0,0,0,0,6,3,3,4,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,12,87,25,48,50,28,5,8,0,0,249,3,5,5,0,0,3,0,0,0,15,95,35,55,62,36,8,12,3,3,316,0,0,0,4,6,4,8,4,0,22,3,0,8,3,4,0,4,0,0,24,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0
50703126121,0,0,0,0,0,0,3,0,0,4,8,3,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,0,0,19,64,14,44,35,15,3,0,0,0,176,5,4,6,3,0,0,0,0,0,16,72,20,57,46,22,8,5,0,0,242,0,0,0,0,7,10,0,0,0,15,6,3,3,7,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
50703126122,0,0,0,0,4,0,0,0,0,6,4,0,3,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,29,9,29,18,3,0,6,0,0,97,0,0,0,0,0,0,0,0,0,7,30,11,42,27,17,3,4,0,0,134,0,0,0,0,0,4,0,0,0,11,0,4,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0
50704117501,0,0,0,0,5,0,4,3,0,10,4,6,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,21,14,5,14,13,19,6,10,0,105,0,0,0,0,0,0,4,0,0,3,26,18,6,18,19,26,20,19,0,152,0,0,0,0,0,0,5,3,0,13,0,5,0,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
50704117502,0,0,0,0,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,41,33,11,25,19,19,17,3,0,165,5,0,0,6,0,0,0,0,0,10,45,40,12,34,30,32,27,10,7,226,0,0,0,0,0,4,0,6,3,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0
50704117503,0,0,0,0,0,0,4,5,0,11,0,3,5,4,0,0,5,0,0,17,0,0,4,0,0,0,3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,6,0,17,0,0,0,0,0,0,12,10,3,21,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,5,0,0,7,3,7,5,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,0,0,13,25,27,43,39,27,34,12,11,0,212,10,3,3,12,6,8,3,0,3,47,32,31,59,58,37,55,44,28,11,353,0,0,0,0,0,3,6,14,3,31,0,3,0,0,0,3,4,0,0,20,0,0,0,0,3,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,3,3,0,13
50704117504,0,0,0,0,3,3,3,4,0,15,6,6,0,3,5,0,0,0,0,21,0,0,0,0,0,4,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9,0,0,0,0,0,5,7,9,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,3,0,3,4,3,3,0,0,19,46,30,27,28,21,16,20,6,0,186,0,0,0,0,0,0,0,0,0,6,49,38,29,35,26,33,34,13,3,269,0,0,0,0,0,6,10,0,9,32,0,0,3,0,0,4,6,3,0,15,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,3,3,8
50704117505,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,9,44,14,24,26,17,13,6,0,0,152,10,0,5,5,4,0,3,0,0,24,52,21,39,39,25,23,17,3,3,220,0,0,0,0,0,4,8,0,4,21,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
50704117506,0,0,0,0,0,5,4,3,0,11,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,13,12,4,11,23,12,7,0,103,0,0,0,0,3,0,0,4,0,10,23,16,15,10,16,23,26,13,5,151,0,0,0,0,0,0,3,7,0,6,0,5,5,5,3,0,0,3,0,17,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
50704117507,0,0,0,0,0,0,5,4,0,8,3,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,7,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,17,10,20,17,8,6,7,0,117,0,0,0,0,5,0,0,3,0,4,28,23,14,20,25,17,20,17,3,162,0,0,0,0,0,5,3,3,0,16,0,0,3,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0
50704117508,0,0,0,0,0,0,4,6,0,13,4,3,5,0,6,0,3,0,0,22,0,0,0,0,0,3,3,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,13,23,24,14,14,22,12,15,6,0,130,4,0,0,0,0,0,0,0,0,10,37,32,21,18,34,22,28,16,4,207,0,0,0,0,3,0,15,3,3,22,0,5,0,4,4,0,5,0,0,21,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,16,0,0,0,0,3,0,0,4,0,10
50704117509,0,0,0,0,0,4,6,6,0,10,0,4,0,0,0,0,0,3,0,11,0,0,0,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,5,5,4,17,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,4,3,0,3,5,4,3,20,21,19,19,21,21,23,21,6,0,153,4,4,0,4,3,4,5,0,0,16,25,30,24,32,29,40,33,12,13,237,0,0,0,0,7,0,12,11,5,27,0,4,3,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,6,5,10
50704117510,0,0,0,0,0,5,0,3,5,16,0,0,4,5,0,0,6,0,0,16,0,0,0,0,0,4,0,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,13,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,26,10,24,21,13,17,8,3,175,0,0,0,0,0,0,3,0,0,3,48,31,21,31,22,31,29,23,5,249,0,0,0,0,0,6,5,5,3,21,3,0,3,0,0,5,0,0,0,13,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,0,0,0,0,8,0,7
50704117511,0,0,0,0,3,4,0,4,0,16,4,3,6,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,5,9,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,0,14,43,18,18,35,19,14,13,6,0,178,3,0,0,0,5,0,0,0,0,12,54,21,30,41,36,34,18,15,5,249,0,0,0,0,0,0,6,3,0,14,5,5,0,0,0,0,5,0,0,14,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0
50704117512,0,0,0,0,0,0,4,0,0,3,4,0,0,3,0,3,0,4,0,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,14,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,0,16,36,22,26,19,20,8,10,5,0,149,6,0,0,0,0,0,0,0,0,17,45,28,28,19,26,20,28,11,7,215,0,0,0,0,0,3,5,4,0,18,0,0,3,0,5,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,9
50704117513,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,0,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,34,14,5,12,15,14,7,5,0,113,0,0,0,0,3,0,0,0,0,8,35,21,5,22,17,25,24,15,0,153,0,0,0,0,0,7,6,3,4,12,0,0,0,3,0,0,3,0,0,13,0,0,0,0,6,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50704117514,0,0,0,0,0,0,3,0,5,11,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,26,23,9,18,21,16,11,6,0,144,0,0,0,0,0,0,5,0,0,11,35,25,17,22,28,31,26,20,6,202,0,0,0,0,0,6,9,10,7,23,3,4,0,3,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7
50704117515,0,0,0,3,0,3,6,5,3,18,3,3,0,4,5,0,3,0,0,14,0,0,0,0,0,0,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,4,0,5,0,0,3,3,0,5,6,0,0,16,51,18,22,17,31,16,6,4,0,178,3,3,0,3,0,0,0,0,0,9,63,32,27,29,38,27,24,20,9,257,0,0,0,0,0,0,12,6,4,19,0,0,0,6,3,0,3,0,0,19,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,9
50704117516,0,0,0,0,0,4,7,9,0,21,0,0,0,3,0,0,3,4,0,20,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,5,0,0,11,0,0,0,0,0,3,13,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,0,0,4,0,0,0,11,0,0,0,0,0,0,4,0,0,5,4,4,0,6,0,6,6,5,0,14,45,35,31,31,29,15,5,7,0,204,0,3,5,0,6,3,0,0,0,19,54,42,38,38,35,36,33,15,5,294,0,0,0,0,0,3,9,5,0,25,0,0,4,0,0,4,0,0,0,25,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,0,0,0,0,3,0,0,9
50704117517,0,0,0,0,0,4,4,3,0,10,5,0,0,4,0,0,5,0,0,12,0,0,0,0,0,5,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,8,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,3,0,20,37,20,20,28,21,17,19,8,0,166,0,0,0,3,3,0,0,0,0,11,46,29,22,40,37,24,36,13,4,245,0,0,0,0,3,6,5,0,4,24,0,5,3,4,4,0,6,5,0,24,0,0,0,0,0,5,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0
50704117518,0,0,0,0,0,4,0,4,0,13,0,6,4,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,0,5,0,13,0,0,0,0,0,3,10,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,4,9,3,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,12,39,36,27,30,15,27,16,8,0,194,0,0,0,0,0,0,4,0,0,7,40,38,35,36,32,36,32,25,5,275,0,0,0,0,0,9,9,12,3,28,0,3,3,0,7,3,4,6,0,22,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,0,0,0,0,0,0,0,4,0,6
50704117519,0,0,0,0,0,0,5,0,0,7,4,7,0,4,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,6,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,0,0,14,38,23,22,24,26,14,12,5,0,149,0,7,0,0,0,0,3,0,0,12,49,29,27,24,28,17,23,10,0,207,0,0,0,4,0,4,7,5,0,22,0,0,0,5,0,3,7,0,0,17,0,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,0,5
