SA2_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
506021121,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,..,189,188,40,24,17,14,0,0,472,..,98,211,158,135,189,169,114,64,1132,14,39,38,14,12,10,14,6,3,142,1001,922,1611,1198,811,775,571,238,97,7228,..,49,962,1348,896,820,627,171,54,4926,..,208,805,368,182,127,76,15,0,1788,..,0,33,117,128,100,28,22,18,450,1998,..,..,..,..,..,..,..,..,1998,..,419,..,..,..,..,..,..,..,419,..,229,170,38,18,18,9,0,0,477,..,172,115,27,19,32,47,13,9,437,..,81,91,33,8,5,0,0,0,227,..,387,484,111,66,50,45,9,0,1155,..,179,468,388,329,426,324,208,83,2412,17,60,68,33,25,26,20,4,9,259,2014,1803,3188,2475,1671,1598,1179,447,173,14547
506021309,..,51,58,15,23,11,10,4,4,173,..,34,89,52,60,81,87,81,70,551,9,16,16,9,9,3,9,3,0,67,720,545,790,583,498,362,323,197,116,4131,..,19,492,673,483,311,287,153,46,2459,..,129,360,136,94,70,30,6,0,833,..,18,57,90,116,65,40,25,23,442,1407,..,..,..,..,..,..,..,..,1407,..,359,..,..,..,..,..,..,..,359,..,218,147,44,42,33,12,0,0,491,..,95,65,26,16,42,41,21,9,319,..,41,76,18,12,14,4,0,0,168,..,106,181,73,42,38,13,8,4,467,..,55,186,138,120,181,153,113,96,1032,29,26,29,18,17,12,9,9,0,145,1433,1080,1586,1216,933,770,581,333,183,8129
506021310,..,35,59,11,15,10,0,0,0,131,..,18,72,42,39,71,89,90,42,457,0,7,10,4,5,9,5,4,4,52,645,376,630,542,381,333,298,199,89,3502,..,17,428,684,454,347,278,181,46,2428,..,52,236,124,79,50,29,9,0,572,..,3,36,65,84,43,25,18,19,306,1329,..,..,..,..,..,..,..,..,1329,..,330,..,..,..,..,..,..,..,330,..,166,103,35,33,25,5,0,0,373,..,47,42,21,9,25,23,12,11,191,..,19,31,18,8,9,4,0,0,91,..,80,144,48,39,37,16,8,0,365,..,32,155,95,95,139,149,119,57,837,6,17,21,11,9,14,5,7,8,98,1340,771,1193,1096,818,686,536,356,137,6920
506021311,..,96,130,25,11,17,14,0,0,306,..,69,217,115,94,133,139,105,42,900,11,23,25,9,3,15,7,4,3,100,671,581,1265,772,490,508,356,194,73,4917,..,30,727,798,506,465,297,135,23,2996,..,189,618,244,100,81,31,3,0,1265,..,3,51,86,98,58,34,18,21,375,1371,..,..,..,..,..,..,..,..,1371,..,245,..,..,..,..,..,..,..,245,..,170,117,41,23,25,0,0,0,379,..,78,105,23,17,42,42,11,8,330,..,52,74,20,5,4,0,0,0,161,..,219,394,90,41,48,25,3,0,819,..,135,469,288,223,289,251,155,67,1872,16,31,42,29,7,27,12,8,3,181,1392,1151,2596,1632,1035,1039,694,341,117,9992
506031124,..,484,321,87,40,35,13,0,0,987,..,71,145,112,99,217,270,331,227,1460,14,48,42,5,11,11,14,7,4,161,1225,1509,1858,1240,811,795,691,566,316,8995,..,66,1207,1342,848,750,590,430,127,5364,..,249,666,270,147,71,39,15,4,1460,..,18,85,142,163,117,55,31,20,627,2507,..,..,..,..,..,..,..,..,2507,..,628,..,..,..,..,..,..,..,628,..,297,243,79,39,38,3,0,0,696,..,279,187,56,45,38,48,23,15,686,..,219,298,64,30,12,0,3,0,632,..,1249,1123,228,120,87,37,11,0,2850,..,155,339,260,230,380,423,447,306,2536,21,96,84,23,24,19,25,9,3,302,2529,3242,4234,2463,1635,1516,1227,964,479,18289
506031125,..,8,10,5,9,12,3,3,0,42,..,7,14,9,21,40,64,37,10,204,3,13,8,0,9,4,3,0,0,53,825,730,527,654,783,783,479,177,41,5010,..,14,325,888,1119,1188,743,255,35,4572,..,35,135,78,80,93,35,4,0,455,..,3,23,61,106,67,17,20,8,311,1698,..,..,..,..,..,..,..,..,1698,..,866,..,..,..,..,..,..,..,866,..,427,339,54,33,20,3,0,0,867,..,73,59,24,16,30,43,32,20,292,..,31,41,16,18,10,4,0,0,118,..,26,30,21,16,18,12,7,0,124,..,13,30,28,46,67,90,47,14,331,7,16,25,6,15,14,6,0,0,100,1711,1494,995,1188,1449,1505,955,365,81,9744
506031126,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
506031127,..,182,217,43,28,17,15,3,0,510,..,66,155,87,105,155,156,115,62,898,20,31,25,7,11,9,11,5,6,122,1800,1292,2367,1483,895,773,517,269,112,9500,..,126,2124,2044,1109,749,504,223,57,6927,..,234,561,260,124,74,20,10,0,1278,..,20,94,154,167,128,56,30,12,660,3679,..,..,..,..,..,..,..,..,3679,..,775,..,..,..,..,..,..,..,775,..,402,335,86,41,22,0,0,0,890,..,254,269,56,50,111,66,36,19,851,..,220,379,79,20,20,3,0,0,728,..,440,634,148,89,63,33,6,3,1415,..,127,370,260,221,278,266,158,69,1756,28,49,62,45,22,26,19,3,6,250,3704,2659,4821,3130,1840,1460,964,466,163,19218
506031128,..,40,40,28,11,17,10,3,0,158,..,20,55,68,70,142,210,136,76,781,10,19,7,12,9,11,16,8,0,96,1151,633,939,979,806,882,806,421,133,6743,..,22,689,1156,888,986,944,465,81,5227,..,99,356,217,155,115,57,15,0,1018,..,9,69,140,157,106,68,51,21,615,2312,..,..,..,..,..,..,..,..,2312,..,627,..,..,..,..,..,..,..,627,..,366,312,113,69,36,3,0,0,901,..,97,74,24,31,37,55,38,11,369,..,50,65,38,19,9,6,0,0,184,..,87,124,71,35,47,34,8,0,399,..,32,138,164,168,267,328,202,111,1412,28,37,25,28,19,9,26,15,6,188,2337,1422,1846,1952,1542,1621,1527,788,237,13262
506031129,..,39,23,12,3,6,9,3,0,89,..,9,27,32,28,84,163,209,102,658,10,16,9,4,11,14,14,15,5,87,1299,960,537,1047,1039,806,733,541,180,7144,..,14,397,1501,1558,1194,948,572,132,6318,..,52,151,94,81,67,48,28,0,513,..,3,14,125,170,90,34,26,19,488,2713,..,..,..,..,..,..,..,..,2713,..,1269,..,..,..,..,..,..,..,1269,..,393,266,65,48,25,3,0,0,795,..,64,44,8,8,38,57,45,21,275,..,20,31,9,7,0,7,0,0,74,..,68,66,31,18,13,11,5,0,206,..,24,51,76,80,150,235,267,132,1021,18,23,28,8,20,14,15,11,3,147,2737,1929,1049,1917,1984,1594,1368,957,303,13830
506031130,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,15
506031131,..,25,28,8,11,9,9,8,0,87,..,17,24,28,40,80,162,126,46,524,13,14,12,10,11,19,12,8,4,101,1978,1278,664,1596,1402,1056,970,408,110,9465,..,10,443,2270,2257,1463,1387,527,91,8456,..,38,135,115,115,81,36,6,0,524,..,12,21,181,220,129,59,31,18,661,4121,..,..,..,..,..,..,..,..,4121,..,1824,..,..,..,..,..,..,..,1824,..,517,482,123,54,25,6,0,0,1207,..,81,51,18,16,53,82,56,30,382,..,36,69,29,15,4,5,0,0,160,..,63,68,21,17,26,13,10,0,222,..,23,59,59,97,151,249,174,67,880,30,32,22,23,19,24,11,13,8,179,4149,2641,1349,2842,2806,1957,1849,818,213,18621
506041132,..,58,77,43,25,36,21,6,0,262,..,42,107,78,100,154,190,135,52,855,24,27,22,12,11,20,17,17,8,145,1815,1133,1594,1436,1076,934,777,386,116,9263,..,91,1261,1865,1253,933,856,392,67,6710,..,177,416,270,191,111,37,20,0,1226,..,24,122,200,230,165,105,49,27,927,3789,..,..,..,..,..,..,..,..,3789,..,918,..,..,..,..,..,..,..,918,..,637,445,144,98,38,9,0,0,1379,..,186,174,74,54,89,87,50,27,752,..,98,178,63,37,21,10,3,0,408,..,178,284,132,95,84,49,19,0,842,..,86,231,264,252,323,335,223,68,1787,42,54,53,32,33,26,18,20,7,286,3824,2463,3179,3044,2240,1802,1510,767,194,19021
506041133,..,32,47,17,8,16,5,8,0,131,..,23,52,58,57,75,131,98,35,525,14,15,19,11,14,17,16,9,0,113,2478,1489,1433,1967,1632,1168,776,326,99,11360,..,41,1174,2908,2428,1746,1153,385,81,9917,..,97,329,215,185,102,39,14,3,990,..,16,97,172,239,124,48,17,13,723,4846,..,..,..,..,..,..,..,..,4846,..,1764,..,..,..,..,..,..,..,1764,..,889,571,113,41,14,7,0,0,1646,..,148,158,48,44,72,88,37,23,629,..,55,126,28,22,17,5,0,0,259,..,63,119,53,29,35,18,10,0,318,..,44,119,138,108,140,179,126,52,908,32,35,30,32,23,24,18,14,0,196,4870,3144,2719,3707,3128,2268,1558,610,174,22186
506041134,..,41,42,37,40,33,24,15,0,230,..,35,78,83,119,236,313,304,160,1339,41,45,24,13,19,13,13,9,7,185,1963,1151,1347,1376,1152,1080,907,650,246,9869,..,62,934,1453,1098,1045,906,537,138,6169,..,223,450,357,275,146,73,25,3,1551,..,57,215,306,266,162,78,56,19,1167,4007,..,..,..,..,..,..,..,..,4007,..,831,..,..,..,..,..,..,..,831,..,697,418,152,87,30,6,0,0,1391,..,150,114,41,60,94,74,43,20,589,..,72,63,62,37,19,7,0,0,260,..,109,163,106,124,81,58,32,0,677,..,76,212,255,334,476,506,436,213,2501,79,69,64,46,36,28,30,11,10,372,4083,2348,2627,2778,2330,2087,1738,1133,400,19514
506041135,..,34,20,8,18,15,10,3,0,100,..,20,58,59,54,108,131,65,19,504,22,30,26,15,8,9,6,6,0,124,2455,1459,1437,1897,1462,991,677,232,57,10665,..,55,1151,2592,2028,1352,862,274,38,8347,..,155,528,317,225,114,39,0,0,1380,..,23,118,264,246,97,67,24,14,855,5106,..,..,..,..,..,..,..,..,5106,..,1429,..,..,..,..,..,..,..,1429,..,917,468,128,53,16,5,0,0,1579,..,138,100,41,42,89,93,46,17,567,..,64,65,32,15,8,7,4,0,201,..,63,81,24,37,23,19,8,0,261,..,38,140,135,145,196,187,90,28,964,49,57,48,26,18,17,15,10,0,238,5154,2947,2698,3562,2813,1917,1294,447,102,20931
506041136,..,37,34,23,36,19,18,5,0,160,..,25,58,56,59,115,147,135,81,666,21,21,17,13,15,11,13,9,3,117,1437,849,1035,1025,779,718,609,331,120,6907,..,37,828,1286,903,756,678,329,52,4862,..,99,277,219,147,107,51,14,4,913,..,25,109,154,166,104,53,33,20,668,2887,..,..,..,..,..,..,..,..,2887,..,746,..,..,..,..,..,..,..,746,..,512,301,97,57,32,4,0,0,998,..,82,98,46,36,68,62,31,8,441,..,51,66,35,37,13,9,0,0,215,..,98,118,80,79,57,34,16,0,481,..,43,155,201,182,265,256,195,105,1401,38,32,46,26,24,23,22,15,3,232,2930,1732,2014,2148,1624,1429,1160,634,191,13849
506041137,..,38,46,23,20,20,26,7,0,180,..,24,53,53,93,170,248,209,94,942,36,28,20,10,18,14,24,7,3,168,2186,1351,1462,1556,1460,1404,1221,623,188,11441,..,61,986,1911,1747,1727,1564,734,123,8857,..,138,536,368,264,172,89,18,0,1581,..,34,143,230,290,195,108,64,33,1090,4359,..,..,..,..,..,..,..,..,4359,..,1242,..,..,..,..,..,..,..,1242,..,863,583,204,113,42,10,4,0,1818,..,156,107,57,65,98,95,55,27,658,..,80,90,43,32,17,10,5,0,276,..,92,170,82,67,55,49,17,0,533,..,47,158,199,234,324,374,294,131,1762,63,57,48,40,38,30,45,15,3,331,4415,2763,2827,3133,2853,2660,2338,1194,325,22511
506051138,..,22,35,23,25,20,20,4,0,145,..,24,59,54,89,146,212,152,86,813,25,34,16,13,18,13,9,9,0,132,2026,1019,1295,1557,1125,1011,848,399,146,9418,..,21,929,1902,1314,1137,968,395,95,6768,..,180,629,414,282,145,77,18,0,1739,..,21,110,263,235,143,66,24,14,873,4075,..,..,..,..,..,..,..,..,4075,..,864,..,..,..,..,..,..,..,864,..,656,326,120,50,17,6,0,0,1173,..,115,95,37,52,82,85,27,14,507,..,72,64,24,28,12,0,5,0,206,..,82,103,78,60,51,37,9,0,426,..,51,150,195,222,286,332,213,116,1560,66,50,40,37,29,23,18,22,0,281,4140,2106,2451,3061,2272,1898,1587,717,245,18478
506051139,..,11,28,14,13,17,3,3,5,89,..,15,43,39,67,111,158,140,47,615,18,26,19,9,6,9,8,3,4,97,1076,682,813,798,773,702,541,344,88,5819,..,19,463,802,775,807,609,334,68,3874,..,152,471,268,174,124,43,15,0,1253,..,8,94,190,189,102,32,24,13,660,2195,..,..,..,..,..,..,..,..,2195,..,530,..,..,..,..,..,..,..,530,..,476,227,75,49,14,5,0,0,844,..,74,44,22,25,38,39,32,11,271,..,35,38,24,16,12,3,0,0,131,..,23,88,33,39,33,9,7,0,239,..,25,103,134,161,209,221,195,79,1128,38,48,34,20,16,15,6,3,4,191,2235,1400,1570,1570,1440,1357,971,611,165,11315
506051140,..,8,7,7,5,11,9,5,0,57,..,8,20,22,49,116,171,222,145,748,7,21,19,17,13,20,11,9,3,109,1210,698,621,844,1050,1024,1037,627,255,7376,..,13,395,1021,1379,1362,1430,802,177,6565,..,71,282,213,252,180,102,20,4,1120,..,3,50,120,131,97,47,43,27,516,2453,..,..,..,..,..,..,..,..,2453,..,748,..,..,..,..,..,..,..,748,..,530,244,83,80,34,12,0,0,978,..,46,25,12,12,34,57,34,30,248,..,22,29,5,7,11,5,0,0,86,..,30,27,18,25,37,20,7,0,169,..,26,60,68,116,206,259,300,188,1222,27,44,34,22,18,31,20,18,6,218,2480,1527,1146,1566,2019,1984,1942,1230,429,14326
506051141,..,10,9,10,8,15,7,3,6,57,..,11,12,6,30,65,96,117,59,395,18,20,15,4,8,13,5,11,0,86,994,642,407,675,843,730,633,389,124,5437,..,12,275,843,1145,983,963,504,100,4826,..,36,187,160,169,101,54,19,0,725,..,3,30,86,117,69,22,25,13,365,2101,..,..,..,..,..,..,..,..,2101,..,708,..,..,..,..,..,..,..,708,..,473,209,62,57,17,4,0,0,818,..,41,9,12,15,20,34,34,22,191,..,25,22,8,18,10,5,0,0,83,..,9,12,10,12,29,16,3,0,105,..,23,34,33,62,134,155,172,84,709,26,38,19,11,21,18,17,11,3,157,2127,1364,795,1229,1612,1387,1280,765,226,10789
506061142,..,21,40,13,19,14,10,3,0,112,..,25,80,71,60,112,97,35,26,498,36,31,30,11,5,10,9,4,0,139,2751,1132,1893,1610,1027,820,513,193,50,9978,..,72,1509,1983,1236,981,656,259,25,6718,..,248,934,520,268,131,32,3,0,2138,..,29,207,254,204,81,35,12,9,834,5562,..,..,..,..,..,..,..,..,5562,..,805,..,..,..,..,..,..,..,805,..,688,244,68,36,29,0,0,0,1053,..,109,83,28,38,72,60,32,21,445,..,42,53,22,19,10,0,6,0,152,..,46,75,42,39,35,13,10,0,262,..,48,218,184,131,160,138,68,30,980,69,59,52,28,20,15,13,6,0,263,5627,2147,3374,3128,1990,1518,957,388,84,19217
506061143,..,3,6,0,4,13,5,0,0,35,..,4,12,10,17,39,28,12,10,129,11,13,13,4,6,8,3,3,0,56,698,445,419,415,564,460,275,96,26,3399,..,28,289,523,694,666,416,154,27,2788,..,67,206,124,153,91,43,8,0,684,..,7,33,49,70,33,9,8,8,216,1409,..,..,..,..,..,..,..,..,1409,..,346,..,..,..,..,..,..,..,346,..,379,133,23,16,13,0,0,0,570,..,31,6,4,7,17,35,18,10,128,..,27,22,6,13,6,3,0,0,85,..,9,4,3,19,25,14,4,0,77,..,9,40,29,47,69,56,28,18,297,12,26,21,8,15,12,13,9,0,114,1422,931,747,777,1031,931,594,225,56,6723
506061144,..,3,0,0,7,5,4,0,0,19,..,9,14,9,11,32,33,35,4,137,3,11,3,4,6,4,4,0,3,40,330,227,175,232,318,313,200,122,28,1947,..,13,139,260,397,402,263,159,26,1664,..,25,76,72,97,86,26,7,4,397,..,5,15,28,40,13,19,10,4,130,721,..,..,..,..,..,..,..,..,721,..,196,..,..,..,..,..,..,..,196,..,164,63,18,23,7,4,0,0,277,..,3,4,4,4,6,17,10,5,58,..,15,5,3,3,9,0,0,0,39,..,6,0,0,11,13,9,0,0,42,..,11,13,22,38,63,58,55,11,265,4,20,9,5,10,9,9,0,3,73,725,447,337,412,619,605,403,253,53,3851
506071145,..,209,163,22,10,16,15,0,0,445,..,82,189,146,127,225,282,192,129,1380,3,34,27,9,13,13,17,4,0,127,903,905,1365,1023,765,785,744,392,195,7082,..,30,665,1146,786,709,742,346,97,4529,..,166,791,273,144,114,66,16,0,1578,..,5,29,109,155,100,28,17,17,463,1835,..,..,..,..,..,..,..,..,1835,..,510,..,..,..,..,..,..,..,510,..,207,151,50,27,19,6,0,0,451,..,196,110,26,15,26,23,23,7,434,..,46,55,8,8,6,0,0,0,124,..,384,336,60,29,31,30,5,5,877,..,150,390,287,261,372,433,266,167,2331,8,49,51,25,23,21,22,11,0,216,1844,1751,2578,1979,1448,1395,1350,699,306,13343
506071146,..,71,37,4,7,13,10,3,0,157,..,24,37,19,32,88,151,134,71,561,9,24,10,7,3,4,9,0,6,79,835,673,542,655,726,709,601,336,121,5205,..,0,351,857,975,928,760,329,67,4271,..,46,189,120,91,76,57,9,3,592,..,3,29,78,111,73,41,32,12,381,1718,..,..,..,..,..,..,..,..,1718,..,684,..,..,..,..,..,..,..,684,..,288,227,60,39,19,4,0,0,638,..,128,51,15,17,26,27,40,18,327,..,49,48,11,12,5,5,0,0,129,..,204,175,42,27,19,28,11,0,500,..,45,80,63,70,140,216,171,95,879,14,44,22,12,16,10,23,4,6,154,1728,1506,1167,1260,1351,1312,1149,598,202,10270
506071147,..,179,127,27,11,10,12,12,0,379,..,69,206,146,139,233,246,186,95,1317,7,41,35,14,12,25,12,9,0,163,1034,1025,1167,1079,1103,1077,924,433,135,7976,..,12,541,1241,1341,1235,1137,466,85,6059,..,127,596,288,207,148,104,27,0,1489,..,0,34,100,152,108,54,18,19,491,2228,..,..,..,..,..,..,..,..,2228,..,872,..,..,..,..,..,..,..,872,..,313,214,59,27,19,4,0,0,632,..,146,80,13,17,28,28,17,9,337,..,36,34,12,5,5,5,0,0,100,..,320,321,50,26,30,28,23,5,803,..,139,408,320,319,424,425,283,122,2435,17,65,73,32,29,39,26,8,4,296,2251,2027,2310,2118,2125,2026,1810,838,246,15746
507011148,..,53,58,12,8,11,7,0,0,142,..,37,100,80,67,92,118,60,23,567,32,24,17,25,12,5,5,5,0,126,2452,1363,1680,1934,1458,871,572,227,51,10613,..,37,1294,2681,2149,1206,740,290,44,8445,..,169,805,398,220,99,50,10,0,1755,..,16,104,218,229,94,33,16,3,714,4968,..,..,..,..,..,..,..,..,4968,..,1330,..,..,..,..,..,..,..,1330,..,764,341,64,35,12,0,0,0,1216,..,130,83,27,20,56,65,38,13,431,..,73,78,24,16,8,9,0,0,210,..,101,147,59,25,30,9,0,0,377,..,61,206,161,136,139,154,72,23,963,51,48,44,39,26,11,16,12,0,240,5016,2720,3101,3672,2861,1663,1081,442,89,20649
507011150,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,..,0,0,0,0,5,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,8,3,0,17
507011151,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,..,6,7,0,3,7,3,0,0,34,..,14,32,18,34,71,103,75,46,393,10,10,4,11,7,11,7,4,0,69,860,517,524,642,674,656,516,251,79,4719,..,7,329,812,924,899,690,332,61,4060,..,45,278,188,107,88,53,10,0,761,..,0,39,75,79,58,29,20,8,312,1691,..,..,..,..,..,..,..,..,1691,..,501,..,..,..,..,..,..,..,501,..,360,200,49,38,23,3,0,0,671,..,43,28,18,10,31,21,15,8,173,..,16,14,8,15,3,3,0,0,64,..,17,31,11,19,9,6,5,0,101,..,19,68,67,87,143,168,115,70,725,13,26,14,19,11,21,16,8,5,130,1702,1025,1005,1254,1285,1267,989,510,151,9186
507011153,..,68,48,17,5,14,7,0,0,172,..,28,68,52,76,96,125,116,30,593,9,15,21,11,6,4,4,9,0,87,634,491,649,592,572,475,378,265,61,4110,..,10,312,535,558,447,370,238,49,2522,..,89,389,193,140,84,36,8,4,935,..,5,42,112,132,87,42,30,6,458,1289,..,..,..,..,..,..,..,..,1289,..,357,..,..,..,..,..,..,..,357,..,255,148,64,39,26,3,0,0,539,..,50,40,17,13,36,19,16,4,190,..,29,31,14,6,10,0,4,0,89,..,122,112,39,20,24,21,4,0,348,..,55,141,126,158,192,204,171,41,1092,16,31,40,21,20,11,6,18,6,163,1308,996,1252,1120,1094,911,699,485,114,7976
507011154,..,77,82,20,28,37,14,5,0,258,..,30,87,87,121,164,181,125,87,874,10,24,22,19,6,13,7,4,4,103,824,573,846,808,712,634,557,311,141,5399,..,11,318,620,501,452,488,283,77,2754,..,120,547,327,190,117,59,11,3,1377,..,12,68,165,220,136,64,39,20,734,1617,..,..,..,..,..,..,..,..,1617,..,390,..,..,..,..,..,..,..,390,..,307,141,70,60,42,9,0,0,630,..,64,40,19,26,33,38,23,22,264,..,36,44,23,11,8,10,0,0,143,..,147,186,62,54,71,26,8,0,562,..,54,197,211,253,312,320,189,120,1660,26,40,44,36,13,26,10,14,9,213,1643,1173,1587,1545,1351,1198,1027,566,245,10334
