SA2_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
504031061,5,8,10,8,4,7,0,0,47,0,19,31,9,5,3,0,0,66,13,126,105,81,95,69,33,5,523,7,33,28,20,17,12,7,0,124,0,3,5,0,7,0,8,0,21,0,19,15,11,16,3,3,0,71,0,18,13,11,8,8,11,0,73,10,38,42,38,26,19,9,0,179,9,25,19,18,8,10,0,0,85,10,4,3,4,0,3,0,0,32,7,5,13,4,7,0,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,6,6,8,0,0,24,10,31,39,21,19,15,4,3,142,76,337,332,236,207,154,76,14,1431,4,12,15,8,8,0,0,0,47,0,0,7,5,0,0,0,0,12,3,7,17,14,0,3,0,0,42,0,5,4,0,0,0,0,0,11,4,3,0,0,6,0,0,0,10,12,63,52,31,30,18,12,3,224,3,45,43,30,47,19,7,0,197,20,81
504031062,5,14,25,18,10,5,0,0,83,4,32,81,23,10,0,0,0,160,60,252,216,186,159,92,39,5,1003,20,69,56,27,23,19,12,0,227,0,13,11,4,3,0,4,0,43,12,43,33,25,9,9,4,0,135,0,12,9,14,9,9,0,0,59,32,96,128,53,50,27,6,0,389,19,45,58,38,27,16,3,0,215,7,16,24,11,5,3,0,0,71,8,25,49,24,15,5,0,0,135,3,0,0,0,0,0,0,0,6,4,5,21,16,11,3,3,5,62,58,84,90,77,44,31,29,6,406,253,706,789,516,372,229,99,12,2973,11,31,24,19,9,3,0,0,102,0,16,14,8,4,0,0,0,48,0,28,19,9,20,6,0,0,88,4,5,3,4,0,0,0,0,16,7,5,4,5,5,0,0,0,21,42,132,106,61,37,25,19,0,421,13,96,83,57,55,21,6,0,338,41,187
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,4,3,4,5,4,4,5,0,27,3,10,4,7,3,0,0,0,36,25,69,85,101,103,60,33,6,487,6,30,14,21,25,14,11,0,125,0,3,3,8,5,7,0,0,29,0,5,10,7,6,7,0,0,32,0,6,7,5,8,11,0,0,38,13,36,19,29,26,15,4,0,150,5,16,18,11,4,13,6,0,73,8,11,8,0,6,6,0,0,30,7,12,11,7,11,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,23,16,32,38,29,35,19,16,3,198,96,224,240,242,233,162,83,14,1294,5,12,8,4,0,4,0,0,33,0,4,3,3,0,0,0,0,12,4,11,4,7,9,3,0,0,28,5,5,0,3,0,0,0,0,13,7,5,7,6,3,0,0,0,31,19,37,38,50,28,24,5,0,202,4,24,23,35,30,29,14,0,161,15,56
504031066,3,20,14,19,12,12,4,0,81,12,40,21,19,9,3,3,0,106,51,177,158,142,138,85,56,14,825,19,41,41,32,34,28,10,4,210,7,19,9,13,4,4,4,0,61,7,24,22,15,11,13,8,3,106,0,15,12,17,27,15,9,5,102,30,69,84,58,45,27,5,0,322,22,55,46,40,33,18,10,0,223,17,25,18,14,13,11,0,0,101,10,30,26,20,14,9,5,0,113,6,0,4,0,0,0,0,0,5,0,11,10,14,9,0,0,0,41,68,97,101,86,89,61,59,70,628,252,621,564,489,432,299,164,105,2922,9,21,12,15,18,4,4,0,78,5,11,4,4,0,0,0,0,25,10,12,17,10,6,3,3,3,63,3,3,7,13,0,0,0,0,31,0,11,3,6,4,3,0,0,35,49,124,79,91,58,47,23,12,480,16,40,62,52,57,47,10,0,291,45,108
504031067,0,10,4,11,3,10,0,0,42,0,15,12,14,0,6,0,0,50,36,135,111,111,114,51,16,5,577,11,30,29,25,22,8,11,0,136,7,4,5,10,7,5,0,0,33,4,9,13,4,13,0,0,0,51,3,3,6,6,12,0,0,0,44,23,22,49,38,31,15,5,0,185,12,30,23,20,18,9,0,0,102,16,13,14,4,6,0,0,0,37,8,8,13,11,20,4,4,0,58,3,0,0,0,0,0,0,0,4,4,5,6,3,9,4,0,0,28,23,41,34,38,25,16,19,4,195,143,327,318,297,260,130,55,8,1539,3,8,9,11,5,0,0,0,27,0,0,0,0,0,0,0,0,6,5,7,12,5,0,0,0,0,24,0,5,0,0,0,0,0,0,5,0,8,9,0,0,0,0,0,19,19,39,48,48,41,20,3,0,209,11,45,44,52,42,15,3,0,216,30,51
504031068,7,10,20,11,16,11,4,0,71,5,21,20,19,17,3,0,0,88,69,173,229,243,209,133,41,3,1095,28,43,52,48,50,28,15,4,273,3,11,15,15,6,9,10,0,66,3,15,26,23,19,13,7,0,110,3,10,10,25,17,18,0,0,91,27,53,114,95,90,27,15,0,427,29,35,37,39,24,23,3,0,195,11,14,17,10,3,9,5,0,63,17,21,36,27,9,12,3,0,113,0,0,0,0,0,0,0,0,5,0,11,11,12,13,9,4,0,65,36,50,66,79,42,22,5,4,310,242,463,653,645,515,319,116,12,2968,5,15,14,20,12,6,0,0,74,0,9,7,11,0,6,0,0,34,6,13,15,26,9,6,0,0,78,5,4,10,4,0,0,0,0,23,0,9,13,6,7,4,0,0,39,38,105,92,82,77,40,19,3,459,17,65,91,102,75,48,12,0,417,35,129
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,3,18,24,14,3,3,0,0,73,14,44,83,20,12,0,0,0,168,68,340,334,228,154,79,27,3,1239,34,95,68,53,14,17,7,3,301,4,13,20,17,10,3,0,0,66,12,31,36,30,10,4,3,0,128,4,23,17,26,13,4,0,0,92,40,109,185,92,38,22,13,0,489,27,55,69,50,18,14,9,0,248,18,27,31,8,3,3,0,0,92,13,64,76,17,21,3,0,0,193,4,0,0,0,0,0,0,0,0,0,13,28,9,9,0,0,0,65,47,76,106,69,28,14,14,0,357,294,907,1079,635,334,186,77,13,3509,12,37,31,8,5,0,0,0,93,4,25,18,8,4,3,0,0,55,7,37,29,13,0,0,4,0,94,3,21,8,5,0,0,0,0,41,5,16,8,4,3,0,0,0,35,50,189,168,101,60,28,9,0,598,40,137,148,97,50,11,8,0,492,83,276
504031299,0,19,23,8,7,0,0,0,57,14,53,54,23,3,0,0,0,145,80,312,237,180,91,51,22,5,967,23,80,45,18,20,8,3,0,195,3,16,16,0,5,7,0,0,50,7,39,30,13,10,8,0,0,109,3,32,16,7,8,3,3,0,74,26,140,156,48,23,13,4,0,402,13,66,51,18,12,5,0,0,166,12,25,20,5,0,3,0,0,64,13,66,71,21,12,3,0,0,182,0,0,0,0,0,0,0,0,4,0,19,26,8,6,9,0,0,63,25,82,65,41,18,11,4,0,253,221,939,813,386,207,117,45,6,2742,11,45,29,7,3,0,0,0,103,0,36,19,8,0,0,0,0,58,8,36,31,7,0,0,4,0,85,0,5,4,6,0,0,0,0,14,0,9,5,3,0,0,0,0,22,45,198,109,40,38,6,8,0,443,12,132,73,53,29,9,5,0,315,54,255
504031300,10,15,17,24,13,4,5,0,83,21,37,47,29,7,0,0,0,143,99,252,333,300,195,113,64,24,1389,43,73,73,61,45,28,19,3,341,8,12,17,18,8,0,0,0,67,5,19,35,32,13,6,4,0,128,5,19,27,16,18,14,3,0,96,48,82,159,107,57,27,15,6,503,33,53,60,49,30,10,12,3,247,25,25,20,17,3,3,0,0,95,14,33,69,35,23,12,4,0,189,4,0,0,0,0,3,0,0,9,9,14,16,14,8,4,0,0,59,87,137,131,121,56,31,29,27,624,413,757,1000,828,483,259,158,74,3974,11,17,26,13,9,0,0,0,73,0,11,17,7,6,3,0,0,54,11,22,27,16,11,3,7,0,92,6,8,11,4,3,0,0,0,29,6,13,13,3,4,0,0,0,41,81,131,124,117,76,45,13,12,597,35,123,128,117,61,31,17,5,527,88,196
505011070,3,11,19,10,10,9,3,0,60,7,32,30,21,9,3,0,0,106,30,249,212,107,146,135,44,9,931,27,141,127,54,46,32,11,6,432,6,13,17,19,10,7,0,0,65,3,26,21,28,8,12,0,0,99,5,24,15,12,17,9,3,0,86,27,62,67,57,35,27,9,0,279,16,44,41,22,13,14,5,0,159,12,24,29,17,4,6,3,0,93,7,17,20,15,14,12,0,0,93,0,0,0,0,0,3,0,0,3,4,0,8,10,0,5,0,0,35,27,75,58,45,16,25,18,3,274,171,717,665,413,332,304,96,14,2715,5,27,28,19,6,7,0,0,87,0,4,11,0,3,0,0,0,25,5,15,14,10,13,4,0,0,56,3,15,8,3,0,0,0,0,35,0,11,10,7,3,0,0,0,38,14,153,107,61,83,33,16,7,474,20,111,97,65,62,33,7,3,400,38,148
505011071,17,19,12,38,18,12,9,0,123,17,25,45,36,24,7,0,0,151,73,176,188,286,290,161,44,12,1222,35,81,89,115,112,48,11,4,487,5,7,10,20,8,7,0,0,59,16,29,22,37,28,13,4,4,148,3,17,19,25,31,9,7,0,116,45,61,96,142,103,43,15,0,508,43,53,46,49,39,14,9,0,253,28,25,25,10,5,0,0,0,95,8,15,27,34,19,13,5,0,117,0,0,0,0,0,0,0,0,4,3,13,5,4,9,6,3,0,43,43,55,52,82,37,42,12,8,335,332,577,634,877,730,368,117,27,3670,6,24,28,14,16,3,0,0,96,5,0,12,13,5,0,0,0,36,8,8,16,17,7,0,0,0,65,3,9,7,7,5,0,0,0,35,0,11,11,8,4,0,0,0,35,58,108,113,141,118,45,20,3,613,28,91,107,136,86,32,15,3,504,53,129
505011072,6,24,45,60,37,28,29,6,236,11,23,66,56,22,17,4,0,199,52,131,284,310,220,214,119,23,1357,12,83,96,90,60,47,26,8,425,4,11,23,11,20,8,0,0,83,7,34,39,56,41,28,13,4,219,4,7,32,39,38,48,21,5,206,40,71,166,197,122,163,60,7,832,30,36,53,69,49,50,20,5,304,27,14,20,19,4,7,3,0,104,4,11,19,23,17,8,8,0,85,0,0,0,0,0,0,0,0,6,0,4,12,10,12,4,13,6,58,22,41,50,64,48,32,19,12,282,230,492,916,996,694,668,332,67,4393,7,16,40,35,25,11,0,3,150,0,3,9,14,19,3,0,0,50,3,14,35,23,12,12,0,5,108,3,14,22,6,0,3,0,0,57,0,6,14,16,0,3,0,0,43,38,116,179,185,144,101,44,11,816,23,67,157,184,148,148,47,7,782,34,100
505011073,8,18,40,26,22,17,7,0,137,14,30,53,35,21,3,0,0,161,35,192,226,201,181,205,99,12,1155,22,101,108,95,53,61,30,7,469,3,17,22,11,12,6,0,3,74,16,34,21,26,21,18,5,4,143,8,12,31,40,15,33,17,0,166,34,72,105,106,62,96,50,6,532,26,48,48,55,30,35,5,0,254,18,20,30,13,15,11,0,0,114,9,12,30,29,11,3,6,0,100,0,0,0,0,0,0,0,0,6,10,3,11,7,5,7,4,0,48,32,47,77,73,45,37,23,0,342,239,594,802,707,492,545,260,35,3682,0,26,35,32,21,4,0,0,120,4,9,8,6,4,3,0,0,35,3,12,16,15,17,10,5,3,75,3,12,21,0,0,0,0,0,39,6,3,11,5,3,0,0,0,45,35,147,120,117,85,81,32,4,623,19,98,136,127,78,98,40,0,594,42,138
505011074,9,22,21,14,7,16,0,0,82,14,25,30,20,8,13,0,0,97,42,182,190,145,208,150,55,12,991,26,105,106,64,62,37,8,0,422,3,6,11,12,9,7,0,3,51,9,24,23,16,17,7,3,0,100,8,19,14,24,23,18,5,0,108,27,54,71,70,68,33,19,5,352,26,30,34,25,20,19,8,0,160,12,14,19,7,4,9,0,0,66,10,12,25,13,15,5,4,0,84,5,5,0,0,0,0,0,0,3,4,5,12,10,15,7,0,0,59,37,60,67,48,45,34,16,12,312,223,557,623,464,509,344,126,32,2886,9,10,26,18,15,0,0,0,81,0,6,3,3,10,0,0,0,20,3,8,12,4,6,5,0,0,44,0,5,4,3,4,0,0,0,18,4,6,8,0,8,0,0,0,31,29,118,81,75,82,54,15,7,464,18,78,91,91,76,48,8,0,412,40,102
505011075,9,14,17,29,31,20,9,0,132,15,18,18,32,34,9,5,0,121,46,87,168,200,233,213,70,16,1027,15,52,53,63,50,37,20,5,293,0,5,8,22,6,11,0,0,56,12,32,28,43,30,25,3,0,171,6,11,18,25,25,32,14,0,136,47,44,98,154,176,127,32,4,692,13,31,36,35,39,33,9,0,197,15,18,16,12,9,5,4,0,77,5,9,9,7,17,0,5,0,56,0,0,0,0,0,0,0,0,0,3,5,3,13,6,7,4,0,42,22,34,38,36,39,37,10,5,210,211,341,513,661,700,558,178,37,3206,18,8,26,29,16,4,3,0,111,4,0,3,11,8,0,0,0,30,4,5,13,9,8,7,0,0,62,0,12,12,4,11,0,0,0,32,0,3,7,4,7,0,0,0,22,28,78,115,104,123,83,30,7,568,24,54,90,136,132,94,22,5,554,43,73
505011076,10,9,13,20,28,9,0,0,82,8,13,35,42,35,6,0,0,136,30,84,156,240,258,147,37,5,957,17,31,43,96,78,29,7,0,302,0,9,9,6,9,0,0,0,29,13,24,27,56,35,14,0,0,175,0,6,7,17,20,9,7,3,70,40,31,93,176,138,58,10,0,551,24,17,21,42,40,21,3,0,168,17,10,7,8,8,5,0,0,51,0,9,3,10,10,9,0,0,46,0,0,0,0,0,0,0,0,5,0,0,8,11,10,8,0,0,44,23,14,37,41,39,17,9,3,176,191,246,451,764,705,330,84,18,2790,11,14,24,19,16,0,0,0,83,0,0,11,17,7,0,0,0,29,5,4,14,8,5,3,0,3,44,5,6,9,12,5,0,0,0,37,0,4,9,0,6,0,0,0,17,38,47,86,137,105,30,10,0,460,24,30,62,128,108,32,11,4,388,40,65
505011077,15,28,28,31,17,14,9,0,150,25,63,67,32,16,6,0,0,207,76,223,171,190,234,198,71,11,1175,22,76,64,74,71,57,23,3,398,8,15,18,15,21,4,9,0,79,28,50,42,31,33,10,12,0,203,5,23,26,26,38,37,3,0,164,64,95,118,93,90,64,19,4,545,43,63,45,38,47,42,8,0,290,26,29,20,9,10,12,0,0,101,14,30,28,22,27,7,0,0,134,3,0,0,0,0,0,0,0,5,12,11,6,4,11,5,3,0,53,59,75,72,73,69,45,54,54,503,401,778,709,653,684,496,222,80,4015,11,39,37,31,15,0,0,0,133,3,13,11,8,8,3,0,0,52,4,37,15,9,12,7,0,0,84,4,4,13,9,6,0,0,0,27,9,13,6,12,6,0,0,0,47,64,163,118,120,137,65,22,3,690,36,81,108,111,106,75,25,3,546,53,141
505011078,10,28,23,18,23,13,10,0,117,14,17,50,34,19,8,3,0,147,39,121,213,185,222,229,84,40,1137,15,67,110,60,81,62,11,10,416,0,8,15,14,12,7,3,0,63,11,22,30,25,25,13,6,0,134,5,19,27,26,27,36,12,5,159,43,50,137,133,120,115,26,12,630,28,35,46,45,29,29,9,0,228,17,20,16,18,13,3,0,4,91,4,7,14,22,18,10,5,3,91,0,0,0,0,0,4,0,0,4,0,7,8,10,12,3,8,0,40,26,35,36,51,49,34,19,24,274,216,430,742,631,641,580,191,100,3535,4,13,34,23,11,6,0,0,101,0,4,7,14,12,0,0,0,39,6,11,19,19,8,5,4,8,77,0,8,14,5,5,0,0,0,32,4,6,21,6,0,0,0,0,41,44,99,114,114,101,71,27,22,586,29,65,132,142,140,81,28,7,626,37,93
505011079,6,15,17,26,28,19,11,0,118,4,21,33,22,22,3,0,0,110,40,134,192,190,243,209,81,13,1104,17,67,102,88,73,52,22,0,415,5,0,5,10,16,8,4,0,37,15,22,30,32,29,22,5,0,159,10,14,24,28,33,31,21,4,160,38,41,98,104,110,75,24,6,504,16,32,30,45,25,31,6,0,190,20,11,12,14,6,7,3,0,78,9,4,14,18,15,5,6,0,67,5,0,0,0,0,0,0,0,5,0,8,19,4,5,3,9,3,51,25,36,56,39,44,26,13,10,254,207,397,625,635,652,488,197,38,3249,7,19,20,32,20,13,8,0,111,5,5,7,11,15,4,0,0,34,3,13,17,15,4,6,0,0,49,4,5,7,11,5,0,0,0,41,4,7,13,3,0,4,0,0,29,37,93,122,115,126,65,26,12,590,16,53,115,126,116,89,32,9,555,34,82
505011080,15,6,13,16,18,12,0,0,76,12,0,17,26,27,5,0,0,95,35,71,138,171,192,177,46,11,844,15,39,54,57,50,39,10,3,270,3,3,6,4,6,0,3,0,41,7,13,14,32,28,13,5,0,106,8,11,12,15,20,18,9,0,84,37,31,62,111,77,52,9,4,394,13,26,17,31,22,13,3,0,130,14,9,7,4,9,3,0,0,46,3,3,3,4,10,8,0,0,33,6,0,0,0,0,0,0,0,6,0,0,8,11,0,7,0,0,28,23,23,29,49,42,24,10,3,208,188,239,378,532,500,374,112,23,2349,9,21,13,20,14,9,3,0,97,0,3,0,4,7,4,0,0,25,0,10,9,9,4,11,5,6,49,0,4,8,7,4,0,0,0,26,0,4,4,4,5,0,0,0,17,21,49,63,73,91,55,10,3,370,12,34,61,87,70,47,12,3,329,15,50
505011081,4,13,24,13,16,12,3,0,82,8,16,25,20,16,0,0,0,83,20,155,166,128,136,127,56,6,799,10,79,88,57,30,34,16,7,311,3,7,19,12,14,3,5,0,60,4,25,33,16,10,11,0,0,102,3,16,18,15,16,10,0,3,79,17,57,81,48,35,32,16,0,281,12,21,42,35,16,16,8,0,146,20,10,15,17,5,0,0,0,66,3,12,15,19,6,13,0,0,69,0,0,0,0,0,0,0,0,4,3,0,9,7,3,0,0,0,28,9,31,49,43,28,16,4,7,188,122,436,588,434,328,279,106,22,2309,3,22,30,18,8,6,9,0,98,0,0,8,3,3,0,0,0,20,4,15,14,5,5,0,4,0,49,0,11,7,8,0,0,0,0,26,0,6,11,0,6,0,0,0,19,25,106,111,60,54,60,13,0,421,13,74,104,94,79,45,18,0,421,23,86
505011082,5,13,23,33,40,38,11,3,170,6,11,19,24,16,7,0,0,75,29,84,124,175,166,193,70,10,856,10,37,57,62,45,60,26,4,304,5,4,9,11,7,12,6,0,55,15,17,23,30,30,20,5,0,144,7,7,14,22,37,48,24,5,163,54,26,108,151,139,127,55,9,666,20,14,22,31,39,25,10,0,160,16,17,17,14,14,8,3,0,86,0,4,3,12,8,10,3,0,38,0,0,0,0,0,0,0,0,0,3,0,6,10,7,9,0,0,41,23,23,38,43,35,42,25,13,234,194,255,463,616,576,587,241,49,2996,13,18,20,32,9,12,0,0,112,0,0,6,8,8,3,0,0,27,4,10,5,16,13,7,4,0,53,0,3,6,3,8,0,0,0,22,4,11,9,7,0,0,0,0,32,32,72,101,87,126,68,31,3,522,29,30,67,126,128,121,37,8,547,33,61
505011083,15,7,17,17,21,19,4,0,103,8,10,25,33,20,7,0,0,110,58,88,146,174,214,142,60,16,901,26,30,49,51,72,40,8,4,276,4,6,11,10,8,4,0,0,37,6,17,17,27,12,13,3,4,98,4,9,12,22,43,22,5,6,124,31,29,90,111,88,55,21,10,439,19,31,35,18,23,22,4,0,153,35,16,4,7,4,3,4,0,78,3,4,15,14,22,10,0,0,67,0,0,0,0,0,0,0,0,4,3,0,8,9,12,3,0,0,34,13,19,34,25,31,16,3,3,142,228,277,459,527,563,359,122,42,2565,8,11,22,20,8,11,0,0,79,4,0,9,11,5,0,0,0,27,0,8,12,13,4,3,0,3,47,0,5,3,5,5,0,0,0,17,0,4,7,6,0,0,0,0,18,32,60,79,105,134,58,12,4,489,15,46,76,86,111,53,12,0,402,49,67
505021084,13,25,35,27,17,23,4,0,151,12,45,77,39,12,8,0,0,195,66,295,263,193,181,156,95,26,1283,23,120,145,82,49,33,37,5,501,3,13,18,13,8,7,7,0,56,13,40,40,18,20,11,9,3,151,3,36,27,26,22,22,10,3,150,37,147,176,107,61,69,38,5,647,24,56,53,47,32,26,6,0,237,18,40,30,21,14,13,4,3,137,13,32,40,31,18,19,7,0,155,0,0,0,0,0,0,0,0,4,0,10,16,12,13,8,5,0,68,42,89,97,83,51,32,53,26,471,272,959,1005,718,495,409,273,82,4208,18,47,42,25,8,5,0,0,153,3,21,16,11,0,0,0,0,53,3,34,20,11,15,8,7,8,107,7,22,16,4,0,0,0,0,52,5,10,10,0,0,4,0,0,33,47,236,130,77,79,70,33,7,684,17,111,119,105,81,91,25,0,550,57,234
