SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
504031061,10,0,0,0,10,3,0,17,222,6,7,0,241,5,0,3,242,14,3,256,308,44,5,8,366,7,4,7,379,10,5,393,56,5,8,0,69,0,0,0,69,0,0,69,0,0,0,0,4,0,0,0,4,0,4,9,595,57,20,8,679,10,5,16,693,25,7,719,3,4,0,0,6,3,0,3,12,0,0,13,11,6,0,0,11,0,0,0,11,0,0,11,16,6,0,0,22,3,0,3,23,0,0,24,604,62,20,8,705,9,5,18,714,25,3,743,146,16,10,8,181,7,0,7,189,8,0,193,0,0,0,0,0,0,0,0,0,4,0,8,757,76,33,17,884,19,5,20,903,31,7,943
504031062,40,0,0,0,44,7,0,48,557,67,21,4,643,9,0,7,649,20,6,674,750,107,4,5,865,17,0,17,881,21,3,906,116,11,5,3,139,0,0,0,139,7,0,149,10,3,0,12,23,0,0,0,23,3,0,26,1428,184,33,19,1672,26,0,26,1701,49,0,1754,18,3,0,0,26,3,0,3,27,0,0,27,13,5,0,4,26,4,0,4,27,0,0,33,38,6,0,3,45,10,0,10,55,0,0,59,1462,194,33,25,1715,32,0,34,1755,53,7,1812,430,103,9,30,582,21,0,25,605,75,6,679,4,0,0,6,8,0,0,0,9,5,10,24,1905,298,45,60,2301,51,9,58,2359,128,22,2508
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,10,0,0,0,10,0,0,11,165,32,9,0,211,0,3,6,213,10,0,224,223,34,9,0,275,4,0,4,278,13,0,292,29,6,6,0,38,0,0,0,38,0,0,42,0,0,0,4,4,0,0,0,4,3,0,5,423,73,25,3,526,3,3,4,532,24,0,566,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,16,0,0,16,16,0,0,0,16,0,0,0,16,0,0,16,437,73,25,3,548,3,3,4,556,24,0,583,123,23,5,9,158,8,0,8,164,16,0,180,0,0,0,4,4,0,0,0,4,0,0,3,563,104,29,19,708,13,3,15,722,46,0,763
504031066,14,0,0,0,14,0,0,16,202,41,0,0,239,3,0,3,242,18,0,265,350,36,7,9,402,0,0,0,402,20,0,422,23,11,6,0,41,0,0,0,43,0,0,43,4,0,0,3,4,0,0,0,4,0,0,4,573,91,21,7,689,4,0,4,699,43,0,738,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,11,0,0,0,11,0,0,11,11,0,0,0,12,0,0,0,13,0,3,13,582,91,21,7,703,4,0,4,704,46,3,750,176,41,17,10,239,10,3,15,247,41,0,289,0,3,0,0,3,0,0,0,3,0,0,0,754,138,31,20,943,19,3,21,959,84,3,1042
504031067,22,0,0,0,22,0,0,27,273,21,4,5,299,0,3,6,303,29,3,330,448,34,19,9,504,3,0,3,508,6,0,514,31,6,9,0,39,0,0,0,39,3,0,45,0,0,0,0,0,0,0,0,5,0,0,5,754,60,26,12,848,12,3,8,861,33,3,897,4,0,0,0,4,0,0,0,0,4,0,8,12,7,0,0,22,0,0,0,23,0,0,27,13,7,0,0,26,7,0,7,30,3,0,34,762,73,26,12,874,9,3,13,886,42,3,931,183,10,15,17,219,3,0,3,218,22,0,243,0,0,0,0,0,0,0,0,0,0,13,14,949,79,39,26,1092,15,3,17,1110,68,12,1187
504031068,52,0,0,0,56,6,0,60,674,60,21,10,758,10,3,17,779,39,9,815,874,66,18,0,964,14,0,9,977,37,0,1009,61,9,17,0,88,4,0,4,89,0,0,92,3,0,0,4,9,0,0,0,9,0,0,15,1617,132,56,13,1820,28,7,32,1855,69,4,1932,21,10,0,0,27,6,0,6,32,0,0,28,35,0,0,0,38,0,0,0,38,9,0,40,61,8,0,0,66,6,0,6,66,8,0,75,1678,141,56,13,1886,32,7,34,1921,78,4,2008,486,43,23,4,557,16,4,17,576,46,3,624,3,0,0,10,18,0,0,0,18,0,3,19,2169,180,78,31,2463,44,6,53,2514,126,14,2649
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,32,0,0,0,38,10,0,47,824,79,26,4,933,15,6,22,963,18,0,980,1192,121,38,13,1365,13,3,12,1375,21,7,1400,123,11,9,4,152,0,0,0,150,0,0,150,9,0,0,14,19,0,0,0,19,4,0,26,2150,214,67,34,2472,31,5,39,2510,44,11,2561,34,0,0,0,37,0,0,0,37,4,0,41,36,20,10,0,60,0,0,0,60,0,0,60,69,19,9,0,93,0,0,0,93,4,0,97,2216,232,77,38,2566,31,5,39,2606,46,11,2665,629,69,34,23,752,9,7,13,769,53,6,831,6,0,0,18,27,0,0,0,27,0,7,32,2853,302,104,77,3343,39,12,54,3400,98,21,3522
504031299,33,0,0,0,37,3,0,36,519,76,14,4,610,5,0,8,617,21,0,643,780,116,21,10,929,12,0,12,937,23,0,962,83,11,13,0,110,0,0,0,110,0,0,114,15,4,3,10,35,0,0,0,35,0,6,34,1396,208,55,27,1684,15,0,19,1701,44,5,1752,14,0,0,0,18,0,0,0,18,0,0,21,52,0,0,0,62,0,0,0,62,0,0,62,72,4,0,0,76,0,0,0,76,0,0,72,1466,209,55,27,1757,19,0,20,1777,46,5,1833,547,51,23,9,631,13,0,13,642,64,0,707,4,0,0,4,8,0,0,0,8,0,5,13,2012,261,75,43,2394,27,0,31,2425,113,13,2546
504031300,66,0,0,0,66,11,0,75,911,80,23,7,1020,11,6,12,1040,37,3,1076,1194,119,27,6,1343,31,6,34,1375,24,6,1406,107,17,17,0,141,0,0,0,141,0,3,139,8,0,0,12,17,0,0,0,17,0,0,17,2213,214,73,26,2522,38,9,50,2571,61,6,2640,39,9,0,0,46,0,0,0,50,0,0,51,57,0,7,0,67,7,0,7,75,3,0,81,96,17,7,0,119,4,0,4,119,6,0,128,2304,228,81,26,2638,50,9,56,2695,69,6,2767,628,113,25,18,796,16,14,31,825,126,0,954,8,0,0,0,7,0,0,0,7,0,19,27,2944,344,108,54,3443,64,22,86,3528,197,26,3751
505011070,22,0,0,0,25,0,0,21,277,38,4,3,327,0,3,6,337,35,0,375,664,85,18,10,772,4,0,4,779,12,3,793,105,13,23,0,145,0,0,0,145,4,0,146,21,0,0,9,32,0,0,0,32,0,3,32,1073,134,51,28,1276,6,3,13,1287,56,0,1345,0,0,0,0,4,0,0,0,4,0,0,4,22,0,0,0,22,0,0,0,22,4,0,24,25,0,0,0,28,0,0,0,28,4,0,31,1094,134,51,28,1308,6,3,13,1315,56,0,1379,282,31,9,3,320,9,0,4,330,18,0,352,4,0,0,0,3,0,0,0,3,0,0,4,1375,165,58,31,1636,14,3,15,1653,83,9,1736
505011071,105,0,0,0,103,8,0,109,671,60,10,0,749,5,3,13,759,32,3,793,987,87,16,3,1097,4,8,12,1108,28,0,1133,89,11,8,0,107,5,0,5,107,0,0,107,10,0,0,17,22,0,0,0,21,3,0,28,1752,157,40,25,1975,16,8,22,1998,68,4,2073,10,9,0,0,21,0,0,0,24,0,0,18,36,8,0,3,46,4,0,4,49,0,0,49,49,11,0,3,60,5,0,5,64,0,0,67,1798,173,40,23,2039,17,8,27,2062,65,4,2135,361,56,20,0,440,6,0,6,445,18,0,465,0,0,0,0,3,0,0,0,3,0,13,17,2162,222,63,34,2481,24,6,34,2517,92,15,2621
505011072,85,4,0,3,89,7,0,95,859,98,13,0,977,3,4,8,979,31,0,1010,1612,139,38,0,1785,11,6,15,1805,23,0,1831,148,3,8,3,162,0,0,0,164,6,0,174,10,0,3,6,16,0,0,0,16,0,0,20,2629,242,57,9,2939,20,4,27,2967,67,6,3033,8,6,5,0,17,0,0,0,17,3,0,14,38,12,0,0,47,0,0,0,47,0,0,47,45,16,5,0,61,0,0,0,61,3,0,63,2676,262,60,9,3003,20,4,27,3029,69,6,3095,468,27,27,6,528,5,0,5,532,37,0,569,0,4,0,5,6,0,0,0,6,0,5,8,3144,289,87,23,3535,30,4,30,3566,105,11,3680
505011073,51,0,0,0,49,3,0,54,538,67,15,0,618,5,0,5,624,42,0,667,947,109,27,6,1093,12,0,11,1104,24,0,1124,121,5,17,5,141,0,0,0,141,0,0,143,8,3,0,3,13,0,0,0,13,0,0,13,1607,188,53,15,1868,20,0,16,1883,66,0,1946,5,0,0,0,5,0,0,0,5,0,0,5,41,0,0,0,41,0,0,0,41,3,0,44,47,0,0,0,51,0,0,0,51,3,0,55,1655,188,60,15,1915,20,0,16,1933,65,0,2002,364,30,13,0,413,0,0,0,415,28,0,442,3,0,0,0,6,0,0,0,6,0,3,9,2025,220,78,19,2335,21,0,21,2356,94,3,2453
505011074,37,0,0,0,39,4,0,43,418,32,10,0,465,7,0,7,471,9,0,480,695,61,11,5,761,17,0,17,782,13,0,789,62,7,22,5,90,0,0,0,90,3,0,96,7,0,0,0,14,0,0,0,14,0,0,13,1183,101,35,9,1331,16,0,16,1353,31,0,1380,10,0,0,0,10,0,0,0,10,0,0,10,29,0,0,0,28,0,0,0,28,7,0,34,34,0,0,0,39,0,0,0,39,7,0,46,1227,103,35,9,1368,16,0,16,1393,39,0,1429,235,13,21,8,275,5,4,6,286,20,0,311,0,0,0,0,0,0,0,0,0,0,7,8,1456,117,59,21,1649,21,4,31,1675,62,7,1745
505011075,98,4,0,3,101,3,0,105,599,75,4,0,677,20,3,21,698,10,0,709,991,97,25,3,1113,10,0,16,1126,16,0,1144,72,7,9,0,84,0,0,0,84,0,0,84,11,0,0,4,13,0,0,0,13,0,0,15,1676,172,35,9,1888,30,3,33,1919,32,0,1949,0,0,0,0,0,5,0,5,7,0,0,7,26,0,0,0,26,0,0,0,26,3,0,27,30,0,0,0,30,5,0,5,30,3,0,34,1701,172,35,9,1917,35,3,38,1957,30,0,1985,296,25,11,0,331,3,0,7,331,27,3,362,0,0,0,0,0,0,0,0,0,0,0,0,2001,196,42,9,2248,36,3,43,2289,58,3,2348
505011076,92,4,0,4,94,12,0,102,593,49,19,0,654,11,0,11,670,15,3,691,917,73,14,4,1013,11,0,11,1021,9,0,1034,54,5,7,0,64,0,0,0,70,0,0,70,3,0,0,16,22,0,0,0,22,3,0,24,1562,124,43,22,1754,25,0,25,1784,31,9,1818,13,0,4,0,14,0,0,0,18,0,0,17,40,0,0,0,40,0,0,0,42,0,0,42,56,0,4,0,58,0,0,0,61,0,0,56,1615,124,42,22,1816,28,0,32,1840,29,9,1875,281,20,11,12,321,0,0,0,323,28,0,350,5,0,0,4,10,0,0,0,10,0,5,15,1906,143,58,37,2142,28,0,29,2173,59,9,2235
505011077,45,0,0,0,47,0,0,48,440,47,0,0,486,13,0,12,498,25,0,521,649,111,12,0,780,14,0,14,793,25,0,822,63,8,5,0,79,0,0,0,79,4,0,84,8,0,0,0,6,0,0,0,6,0,0,6,1155,171,23,3,1350,24,0,24,1376,52,0,1430,9,8,0,0,16,0,0,0,13,0,0,15,30,6,0,0,34,4,0,4,37,8,0,44,37,11,0,0,46,4,0,5,53,10,0,60,1192,177,23,3,1399,28,0,31,1425,59,0,1493,252,53,10,4,323,7,0,14,331,32,0,366,8,0,0,0,10,0,0,0,10,0,5,14,1458,232,33,11,1728,34,8,40,1771,92,8,1870
505011078,58,0,0,0,61,3,0,63,647,72,6,0,725,7,0,7,733,23,0,755,999,125,31,0,1156,13,0,13,1173,27,0,1196,79,15,18,5,114,6,0,6,116,0,0,116,6,0,0,0,11,0,0,0,11,0,4,18,1734,213,45,8,2009,25,0,25,2032,49,8,2088,12,6,0,0,14,0,0,0,14,3,0,16,37,8,0,0,39,0,0,0,39,0,0,39,44,8,0,0,52,0,0,0,52,3,0,54,1776,222,45,8,2062,25,0,25,2082,54,8,2146,296,30,18,5,347,14,0,14,357,21,0,379,0,0,0,3,3,0,0,0,3,0,0,0,2075,257,60,10,2404,41,0,41,2448,77,5,2525
505011079,69,0,0,0,69,8,0,80,611,74,10,6,708,6,4,5,710,22,0,736,955,71,19,3,1051,12,0,10,1061,29,3,1089,59,0,14,0,81,0,0,0,81,0,0,83,0,0,0,4,4,0,0,0,4,0,0,4,1626,147,48,17,1837,14,5,21,1858,51,6,1911,13,0,0,0,10,0,0,0,14,0,0,14,39,4,0,0,47,0,0,0,47,0,0,47,51,8,0,0,60,0,0,0,62,0,0,62,1682,157,48,17,1901,22,5,25,1921,49,6,1972,270,23,8,4,304,3,0,7,307,27,0,331,4,0,0,0,4,0,0,0,4,0,0,10,1954,178,50,22,2208,24,4,30,2236,76,6,2318
505011080,67,0,0,0,67,6,0,69,368,37,12,0,414,7,0,10,422,21,0,448,636,78,23,0,735,15,0,20,752,16,0,775,53,0,0,0,59,0,0,0,59,4,0,61,14,0,0,8,21,0,0,0,21,0,0,21,1074,115,33,11,1226,19,8,28,1250,45,4,1298,3,0,0,0,4,3,0,3,7,0,0,7,25,0,0,0,28,0,0,0,28,0,0,30,30,0,0,0,36,3,0,3,33,0,0,35,1100,114,32,11,1263,25,8,30,1286,40,4,1340,187,24,8,0,220,6,0,6,227,7,0,242,7,0,0,0,9,0,0,0,9,0,4,16,1300,143,43,12,1494,32,8,33,1529,52,11,1591
505011081,33,0,0,0,32,0,0,34,373,41,13,0,437,9,7,12,449,10,0,457,681,73,19,5,775,4,0,4,787,25,0,806,80,12,13,0,103,0,0,0,103,5,0,110,6,0,0,0,9,0,0,0,9,0,0,9,1137,133,46,8,1324,16,7,18,1345,30,0,1378,8,0,0,0,6,0,0,0,13,0,0,13,29,0,3,0,31,0,0,0,31,0,0,31,34,0,0,0,40,0,0,0,37,0,0,37,1168,133,52,8,1364,18,7,24,1382,30,0,1417,219,6,13,0,241,6,3,8,251,8,0,262,0,0,0,4,9,0,0,0,9,0,0,3,1395,141,55,12,1610,21,9,28,1636,41,0,1686
505011082,75,0,0,0,74,14,0,83,502,56,6,5,558,0,0,0,563,25,0,582,938,86,16,6,1044,3,0,3,1047,18,4,1066,66,11,3,0,83,0,0,0,88,3,0,92,5,0,0,3,14,0,0,0,14,0,4,16,1517,148,24,12,1700,7,0,7,1707,44,6,1757,5,3,0,0,5,0,0,0,5,0,0,5,11,4,4,0,20,0,0,0,20,0,3,23,18,9,4,0,28,0,0,0,28,0,3,32,1533,153,31,12,1728,7,0,7,1735,44,12,1786,257,26,18,3,303,9,0,9,310,19,0,328,6,0,0,0,6,0,0,0,6,0,5,10,1792,178,48,14,2041,11,0,11,2049,61,12,2124
505011083,81,0,0,0,80,3,0,87,491,46,17,0,560,3,0,8,566,12,0,580,819,75,18,10,911,10,0,8,918,18,0,943,51,0,10,0,62,0,0,0,62,0,0,63,10,0,0,0,6,0,0,0,6,0,0,9,1368,125,48,8,1547,9,3,11,1560,38,0,1597,9,0,0,0,9,0,0,0,9,0,0,9,22,0,0,0,22,0,0,0,23,0,0,23,33,0,0,0,33,0,0,0,34,0,0,34,1400,125,48,8,1578,14,3,13,1592,38,0,1630,232,15,7,0,249,3,0,3,256,16,0,275,0,0,0,0,0,0,0,0,0,0,3,8,1639,135,48,8,1835,15,3,19,1851,51,8,1916
505021084,68,0,0,0,68,3,0,76,506,84,10,6,603,3,0,3,606,26,4,643,989,142,12,3,1143,4,0,7,1157,21,0,1175,95,8,9,0,113,0,0,0,113,0,0,112,7,5,0,5,16,0,0,0,19,0,3,20,1594,231,32,14,1874,11,6,15,1891,54,3,1948,7,9,0,0,17,0,0,0,13,0,0,13,46,3,0,0,51,4,3,8,62,0,0,58,52,10,0,0,66,4,3,7,72,0,0,74,1647,249,32,14,1942,15,8,19,1962,50,3,2021,320,56,19,5,396,8,0,11,411,54,3,465,0,0,0,7,6,0,0,0,6,4,4,15,1971,302,54,21,2348,23,10,33,2381,112,8,2507
505021085,77,7,0,7,82,26,0,104,462,110,9,8,588,11,4,14,598,38,0,634,670,154,8,18,851,27,12,38,887,73,6,968,64,25,9,7,94,4,0,4,100,0,0,102,15,0,0,25,44,0,0,0,44,4,3,51,1212,285,21,55,1576,45,9,51,1631,112,13,1759,28,21,0,4,51,8,0,8,64,0,0,63,77,17,0,21,109,0,4,11,118,23,4,146,103,37,0,24,163,13,5,17,177,24,4,207,1318,322,21,78,1738,54,17,71,1811,131,16,1968,750,312,14,32,1109,56,30,83,1193,418,5,1611,4,0,0,10,17,0,0,0,17,0,30,50,2076,634,35,117,2858,107,46,151,3011,553,58,3622
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,66,4,0,4,70,10,0,76,563,66,3,0,636,7,6,16,649,39,0,695,1096,122,29,0,1250,5,3,7,1256,24,0,1277,136,15,16,0,170,0,0,0,173,6,0,176,0,0,0,4,13,3,0,3,14,0,0,16,1802,200,55,8,2068,18,7,26,2092,68,0,2166,12,4,0,0,14,0,0,0,16,0,0,18,33,0,0,0,38,0,0,0,38,0,0,38,47,5,0,0,53,0,0,0,51,0,0,51,1850,204,55,8,2115,18,6,25,2141,73,0,2215,407,45,15,4,469,7,0,7,478,50,0,529,0,3,0,0,0,0,0,0,0,0,10,18,2250,256,67,11,2594,23,6,31,2620,118,17,2761
505021089,150,4,0,4,152,5,0,156,1284,128,24,0,1445,13,0,18,1455,41,3,1503,2180,160,32,7,2381,5,0,11,2390,37,5,2429,198,16,20,0,238,0,0,0,238,7,0,246,19,0,0,12,34,0,0,0,34,0,0,35,3683,310,76,24,4092,23,0,23,4119,85,11,4213,23,0,0,0,23,5,0,5,32,0,0,32,50,0,0,4,53,0,0,0,53,5,0,56,76,0,0,4,80,5,0,5,85,5,0,88,3763,310,74,30,4176,27,0,26,4204,91,11,4301,606,46,20,5,674,14,0,8,691,45,3,731,0,0,0,0,0,0,0,0,0,0,4,4,4376,352,95,31,4853,41,6,44,4892,132,12,5038
505021090,32,5,0,5,37,11,0,44,409,103,7,0,512,6,4,10,528,37,0,569,619,172,21,0,814,3,0,0,813,42,0,857,75,9,17,0,96,0,0,0,96,0,0,100,3,0,0,14,19,0,3,3,18,0,0,24,1106,281,44,14,1446,8,3,16,1465,81,4,1551,29,7,0,0,34,7,0,7,42,0,0,42,70,6,0,0,83,11,4,20,102,9,0,107,102,16,0,0,119,19,4,22,139,5,0,149,1201,297,45,15,1559,34,9,39,1604,91,4,1697,504,168,16,17,709,40,21,60,767,160,7,939,3,0,0,11,12,3,0,3,13,0,12,27,1714,466,67,41,2284,68,30,104,2382,257,26,2665
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,5
505021092,58,0,0,0,58,3,0,61,462,70,22,0,558,0,4,3,565,24,0,585,912,113,13,3,1049,4,0,13,1060,16,0,1075,93,9,26,5,135,0,0,0,135,3,0,137,3,0,0,9,15,0,0,0,15,0,0,15,1475,200,70,16,1755,11,3,12,1771,45,0,1815,10,0,0,0,11,3,0,3,17,0,0,17,41,4,0,0,42,5,0,5,46,0,0,46,50,4,0,0,53,8,0,8,59,0,0,59,1526,199,70,16,1812,16,3,20,1833,45,0,1872,281,39,17,3,333,0,3,7,339,37,0,378,0,0,0,3,7,0,0,0,7,0,3,9,1806,238,78,24,2145,18,10,29,2176,80,4,2261
505021093,84,0,0,0,85,13,0,99,543,97,8,3,651,20,8,28,674,23,0,700,873,125,3,7,1011,7,0,7,1016,37,0,1049,83,3,9,0,100,0,0,0,103,0,0,103,9,0,0,8,15,0,0,0,15,0,0,15,1506,227,24,19,1774,28,8,36,1810,59,0,1872,16,3,0,0,19,3,0,10,23,3,0,33,30,5,0,0,32,0,0,0,32,8,3,42,46,9,0,0,50,3,0,10,64,11,4,71,1557,233,24,19,1828,36,8,39,1870,70,3,1947,368,40,5,5,424,3,9,15,434,33,0,474,3,0,0,3,5,4,0,4,9,0,7,12,1924,276,29,27,2259,40,18,60,2317,102,16,2432
