SA2_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
505011079,0,0,0,0,13,8,0,6,0,4,3,0,0,0,0,30,0,0,0,3,22,6,0,8,0,0,0,0,0,0,0,37,0,0,0,3,11,9,6,6,0,0,6,0,0,6,0,37,0,0,0,7,34,64,166,61,13,12,10,5,0,23,3,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,3,21,24,42,218,246,441,297,577,307,47,17,32,23,16,5,23,2316,0,0,4,0,7,8,12,14,0,5,0,0,3,0,0,62,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,16,4,8,39,50,67,79,125,73,4,8,5,10,7,5,9,481,43,110,345,425,816,614,1076,606,76,47,58,64,46,29,54,4408
505011080,0,0,0,4,8,7,11,5,3,6,3,0,0,0,0,32,0,0,0,5,18,4,0,0,0,0,0,0,0,0,0,32,0,0,0,7,14,15,14,0,0,0,0,0,0,0,0,56,0,0,0,7,18,80,158,50,12,4,11,15,4,0,0,366,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,9,25,139,187,304,236,521,207,23,10,24,22,12,9,23,1749,0,0,4,6,11,6,8,0,0,4,0,0,4,0,0,45,0,0,0,11,26,0,7,9,0,0,0,0,3,0,0,51,0,7,31,35,68,72,107,38,4,13,9,9,11,0,5,400,17,64,223,351,647,526,978,406,59,48,49,62,38,16,37,3525
505011081,0,0,0,6,4,5,15,10,0,0,0,0,0,0,0,43,0,0,0,0,16,0,0,8,3,0,0,3,0,0,0,32,0,0,0,8,8,8,4,0,0,0,0,0,0,0,0,29,0,0,0,8,12,26,65,25,3,3,9,10,0,0,0,165,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,6,4,0,0,0,4,0,0,3,26,6,14,135,184,172,107,275,189,20,13,6,14,4,0,20,1162,0,0,0,0,3,0,7,5,0,3,0,0,3,0,0,28,0,0,0,4,3,0,7,0,0,0,0,0,0,0,4,25,0,4,17,35,47,68,108,53,4,6,15,5,0,0,7,378,19,60,206,329,402,331,694,486,43,40,36,46,21,3,47,2752
505011082,0,0,0,0,6,6,3,0,0,0,0,0,0,0,0,12,0,0,0,0,16,11,7,0,0,0,0,0,0,0,0,42,0,0,3,9,12,3,10,0,0,0,0,0,0,0,0,45,0,0,10,11,30,58,103,32,10,8,5,11,16,0,0,297,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,11,63,170,156,175,133,205,125,15,20,12,8,3,0,9,1105,0,0,0,4,3,7,16,0,0,0,0,8,0,3,0,50,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,21,4,15,24,57,63,45,83,35,5,7,17,0,3,0,9,359,33,146,293,367,470,386,569,270,40,39,56,34,29,7,33,2777
505011083,0,0,0,5,12,0,10,3,0,0,0,0,0,0,0,32,0,0,0,3,11,4,0,6,0,0,0,0,0,0,0,34,0,0,0,0,7,0,3,4,0,0,0,0,0,0,0,25,0,0,5,6,22,16,154,85,7,17,10,7,4,0,0,337,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,5,6,0,0,0,0,0,0,0,16,12,39,215,210,288,187,576,261,10,20,12,4,3,0,14,1862,0,0,0,7,6,0,8,7,0,0,0,0,0,3,0,24,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,14,5,6,32,28,68,31,102,39,8,0,4,11,3,0,0,326,21,75,323,350,573,341,1105,588,41,56,38,34,25,9,19,3605
505021084,0,0,3,7,15,11,34,32,13,20,0,7,0,5,0,144,3,0,0,0,18,10,6,5,0,0,0,0,0,0,0,52,0,0,5,6,9,8,20,3,0,0,0,0,0,0,0,47,0,0,0,5,14,30,63,17,9,0,5,6,0,0,6,159,0,0,3,4,8,0,4,7,0,0,0,9,0,0,0,40,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,29,0,0,0,3,7,0,15,23,0,3,8,3,0,0,3,62,15,42,173,129,137,59,147,92,11,7,9,6,0,3,21,865,0,0,4,10,3,10,11,16,0,5,0,0,3,0,4,60,0,0,0,32,49,29,17,12,8,10,4,0,0,0,7,171,11,14,86,52,90,142,207,179,47,40,38,51,13,5,21,992,89,411,657,449,597,508,1008,925,188,127,146,167,58,12,197,5534
505021085,0,0,0,4,30,21,118,110,23,13,20,21,9,0,6,373,3,0,0,13,53,9,11,6,0,0,0,0,0,0,0,89,0,8,3,5,12,8,19,10,0,0,0,0,0,0,0,72,0,0,0,8,23,14,31,16,0,4,0,5,0,0,0,103,0,3,0,6,14,0,33,16,3,0,6,19,0,0,0,108,0,0,0,0,0,0,11,20,0,7,4,0,0,0,0,41,0,0,0,4,12,16,84,40,17,7,10,4,0,0,5,202,10,42,210,123,82,38,55,22,0,3,7,0,0,0,22,619,0,0,0,3,0,7,4,5,0,0,3,0,0,0,0,33,0,0,0,38,260,199,232,159,37,29,25,40,16,5,30,1089,8,8,96,89,156,508,1183,617,222,204,200,254,83,16,74,3711,38,123,454,449,952,1190,2753,1750,469,441,476,607,209,34,242,10186
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,3,0,21,15,20,19,8,3,4,5,7,4,0,112,0,6,3,8,39,3,6,11,0,0,4,0,0,0,6,81,0,0,0,3,19,19,54,9,0,4,0,0,4,0,0,116,0,0,3,11,30,85,129,61,5,5,15,12,0,0,0,358,0,0,3,4,5,3,19,13,0,0,0,4,5,0,0,56,0,0,0,0,3,0,8,3,6,5,4,0,0,0,0,30,0,0,0,0,0,4,20,10,3,7,0,0,0,0,0,49,24,38,183,158,225,153,301,240,19,25,20,10,12,0,27,1445,0,0,3,7,14,10,21,11,3,3,5,3,5,0,0,87,0,0,0,14,18,19,6,9,0,0,0,0,4,0,4,65,7,12,36,58,119,156,312,219,34,47,40,49,24,0,10,1144,72,157,343,366,749,730,1500,1208,147,159,166,179,86,8,97,5970
505021089,0,0,3,3,10,6,8,10,9,0,3,0,0,0,0,59,7,4,0,3,24,5,12,7,7,0,0,0,0,0,4,62,0,4,9,7,14,22,21,5,0,6,0,0,0,0,11,110,0,0,11,30,50,96,185,78,17,19,29,29,8,0,4,552,0,5,4,4,5,4,5,0,0,0,0,0,0,0,3,24,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,11,0,0,0,0,0,3,8,3,0,4,0,6,3,0,0,36,33,90,319,269,351,225,470,226,22,12,29,29,16,6,61,2155,0,0,9,14,15,11,20,20,0,9,0,3,14,0,0,113,0,0,0,21,29,7,7,5,0,0,6,0,0,0,0,65,13,23,56,82,130,113,256,127,14,10,17,27,7,0,16,901,106,304,599,660,1016,755,1485,775,115,101,130,143,75,14,148,6426
505021090,0,0,0,3,26,39,132,128,34,13,21,15,9,0,6,423,3,6,0,0,34,18,19,12,0,0,0,0,0,0,3,92,0,0,8,10,14,17,37,8,0,0,0,0,0,0,0,101,0,0,3,5,23,27,84,16,5,0,0,3,0,0,7,177,0,0,0,6,5,4,39,18,4,0,11,0,0,0,0,85,0,0,0,0,0,0,18,24,4,6,4,13,0,0,0,70,0,0,0,7,15,18,39,25,12,4,7,3,6,0,3,142,17,36,132,89,108,73,127,78,12,6,3,10,9,0,9,705,0,0,0,4,0,9,10,20,3,0,6,0,0,0,0,62,0,0,0,35,142,79,118,89,27,21,11,16,5,0,22,558,8,5,50,64,107,280,630,516,224,147,111,158,36,8,49,2408,57,173,411,400,756,888,2342,2088,599,412,466,605,215,33,182,9620
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,3,0,0,0,21,0,0,3,0,3,9,20,21,3,4,8,6,7,3,5,95
505021092,0,0,0,5,5,3,16,8,7,3,0,3,0,0,5,61,0,0,0,6,14,0,3,18,0,7,0,0,0,0,3,57,0,0,0,3,12,15,19,3,4,3,5,4,0,5,3,68,0,0,12,8,33,94,138,55,11,3,14,14,6,5,6,407,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,14,5,0,3,0,0,3,0,0,33,13,41,174,177,206,170,363,278,28,31,41,49,31,12,27,1638,0,0,5,5,14,13,27,28,7,8,7,10,11,0,4,134,0,0,0,5,11,0,0,3,0,0,0,3,0,0,0,24,6,6,32,41,91,103,273,250,67,96,94,120,51,6,15,1256,50,133,296,377,590,595,1285,1048,176,205,205,312,154,54,100,5568
505021093,0,0,0,3,10,14,22,28,5,6,3,9,3,3,0,100,0,0,0,6,37,15,3,0,0,0,0,0,0,0,0,64,0,0,3,10,22,6,44,12,0,3,0,3,6,0,0,108,0,0,0,11,27,49,76,31,7,0,0,0,0,0,0,205,0,0,3,0,11,10,5,8,3,0,0,11,8,0,0,59,0,0,0,0,17,13,3,10,6,0,3,3,0,0,0,61,0,0,0,0,4,8,13,23,0,0,0,0,0,0,0,51,4,22,105,100,96,71,163,77,11,11,4,6,10,0,12,693,0,0,6,3,0,8,13,7,0,0,0,5,0,4,6,51,0,0,0,33,83,28,29,15,7,9,0,0,3,0,8,211,10,11,64,53,86,143,238,209,64,81,104,213,69,4,16,1361,57,309,603,425,665,709,1265,906,203,206,224,365,170,16,104,6231
505021094,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,10,3,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,4,7,0,3,0,0,0,0,0,24,0,0,4,13,20,51,64,16,3,0,10,7,3,6,6,197,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,4,0,0,0,0,0,19,9,42,157,107,134,83,136,68,8,5,4,9,6,0,5,782,0,3,0,5,12,10,14,10,0,0,4,0,5,0,0,76,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,11,3,10,34,24,39,28,50,38,15,3,7,6,12,0,9,283,29,118,252,221,322,249,369,210,45,19,23,38,31,9,37,1970
505021095,0,0,0,0,14,9,28,22,0,5,4,6,4,0,0,102,0,4,3,0,16,6,12,13,0,0,0,0,0,0,0,58,0,0,0,8,13,15,12,10,0,3,0,4,0,0,0,63,0,0,4,10,20,42,51,27,0,10,0,0,6,0,0,172,0,0,0,4,8,3,3,12,9,4,3,10,5,0,0,59,0,0,0,0,0,5,6,20,6,0,0,8,0,0,0,33,0,0,0,0,10,4,16,11,7,0,0,0,0,0,0,52,8,31,125,101,134,77,138,80,18,12,17,9,14,0,18,776,0,0,0,0,7,8,19,11,0,0,0,0,0,0,0,44,0,0,0,25,62,24,17,11,4,0,4,5,0,0,3,154,10,13,35,50,76,151,221,190,77,95,100,160,72,3,14,1263,54,200,338,321,567,532,1004,965,215,241,262,306,145,12,78,5246
505021096,0,0,0,0,0,4,16,3,3,0,0,0,0,0,0,37,4,0,0,9,14,3,6,0,0,0,0,0,0,0,0,44,3,3,3,14,29,29,53,12,0,3,3,0,9,0,6,166,0,0,4,21,59,54,170,49,13,12,5,6,10,5,0,418,7,0,0,6,11,11,19,13,0,0,0,5,5,0,0,75,0,0,0,3,10,3,3,8,8,0,4,0,0,0,0,42,0,0,0,0,9,4,12,4,0,0,0,3,0,0,0,30,15,49,160,152,191,156,268,143,20,6,24,14,13,3,23,1235,0,0,8,5,8,16,28,17,0,3,0,9,10,0,0,107,0,0,0,26,19,6,4,11,4,0,0,0,0,0,0,63,20,13,23,41,72,117,181,125,24,35,28,32,11,4,13,754,77,175,284,386,736,691,1352,754,129,122,120,163,96,29,86,5185
505021097,0,0,0,0,17,9,17,35,0,3,6,0,3,0,0,88,5,0,0,3,34,3,6,14,3,0,0,0,0,0,0,74,0,3,9,16,20,13,23,5,0,3,4,4,0,0,3,112,0,0,5,47,115,122,123,38,0,4,6,0,4,0,8,476,0,0,0,0,11,8,19,7,0,0,3,22,0,0,4,75,0,0,0,0,0,0,3,17,0,7,0,0,0,0,4,35,0,0,0,0,12,3,19,15,0,0,0,0,4,0,0,61,19,73,224,166,181,103,165,86,7,8,15,8,4,0,39,1090,0,0,5,4,5,9,7,9,0,0,4,0,3,0,0,57,0,0,0,39,78,32,31,33,8,7,7,12,7,4,16,257,27,23,62,70,102,194,244,190,48,56,69,79,45,11,26,1241,128,336,546,534,813,747,1152,910,178,167,223,243,105,23,154,6268
505021301,0,0,0,4,17,15,16,17,6,0,4,8,0,0,0,83,3,6,0,8,28,3,3,4,0,0,0,0,0,0,0,59,0,5,0,6,14,18,17,0,0,0,0,0,0,0,0,68,0,0,4,16,71,87,112,14,4,0,0,0,0,3,4,321,0,0,5,10,7,7,3,0,0,0,0,9,0,0,0,41,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,11,0,0,0,6,0,6,6,7,0,0,0,3,0,0,0,32,8,38,115,87,87,46,66,28,7,0,4,0,0,0,11,497,0,0,9,0,7,4,9,6,0,0,0,6,0,0,0,48,0,0,0,129,284,104,54,45,5,6,6,8,8,0,28,678,20,16,62,100,108,140,164,96,19,5,25,17,4,0,16,786,88,321,491,587,971,719,838,492,83,51,56,126,41,11,109,4983
505021302,0,0,0,5,21,14,24,39,7,5,9,3,9,0,0,142,12,0,8,5,23,6,6,7,0,0,3,0,0,0,6,75,0,0,3,9,13,6,23,5,0,0,3,0,0,0,0,78,0,3,7,26,79,83,128,28,0,5,0,4,0,0,7,373,0,0,6,7,3,3,7,18,3,0,5,6,5,0,0,68,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,36,0,0,0,0,8,4,16,11,0,0,0,3,3,3,0,54,11,39,161,120,137,73,115,62,8,5,4,5,0,7,12,751,0,0,0,0,4,9,11,0,0,0,0,0,0,0,0,42,0,0,0,49,91,40,37,35,6,12,12,16,7,0,16,312,16,27,53,68,92,168,227,104,21,26,32,24,10,0,25,890,84,242,427,420,712,618,1049,710,118,130,134,134,70,19,105,4964
505031098,0,0,0,0,29,16,28,22,3,6,0,3,3,0,0,127,3,0,0,7,13,5,5,4,0,0,0,0,0,0,0,37,0,0,0,5,14,9,6,8,4,0,0,0,0,0,3,53,0,0,5,5,12,11,26,8,4,0,0,0,0,0,0,69,0,0,0,7,5,3,8,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,17,0,0,0,0,12,8,61,38,10,0,13,3,0,0,0,157,5,27,198,121,66,52,55,24,0,5,0,0,0,0,14,574,0,0,0,0,4,5,3,3,0,0,0,0,0,0,0,24,0,0,0,28,242,158,145,111,17,18,10,9,8,0,19,779,9,4,76,77,146,201,481,202,55,35,32,43,8,0,22,1391,25,83,398,401,736,680,1239,736,126,124,98,142,37,22,105,4957
505031099,0,0,0,6,14,22,121,114,13,12,5,11,9,3,5,336,0,0,3,0,29,10,11,8,0,0,0,0,0,0,0,54,0,0,3,7,5,10,24,3,0,0,0,0,0,0,4,59,0,0,0,8,20,40,422,195,19,10,34,35,3,6,9,800,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,4,0,0,0,0,6,0,0,0,10,0,0,0,0,4,6,38,17,3,0,6,3,0,0,3,80,24,61,365,407,501,395,1544,646,51,30,28,38,16,7,113,4239,0,5,9,0,9,12,23,17,0,4,0,0,0,0,0,67,0,0,0,0,11,5,9,15,3,10,0,0,0,3,0,58,3,13,35,70,102,101,563,178,40,20,23,28,20,3,26,1226,46,127,496,622,950,954,3574,1718,169,129,146,183,105,44,223,9487
505031100,0,0,0,0,11,16,186,154,33,24,15,16,7,0,7,475,0,0,0,0,18,3,7,6,0,0,0,0,0,0,3,37,0,0,0,0,6,8,26,13,0,4,0,0,4,0,0,69,0,0,0,10,16,58,382,153,15,14,14,0,7,0,9,671,0,0,0,0,0,3,7,13,0,0,0,3,0,0,0,28,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,21,0,0,0,0,0,8,32,15,0,4,0,0,0,0,0,62,0,13,183,226,391,315,1358,569,44,33,12,19,17,4,38,3217,0,0,3,3,4,0,13,3,0,0,0,0,0,0,0,34,0,0,0,3,22,16,31,21,0,0,0,4,4,0,0,110,0,4,23,31,64,110,570,201,15,18,31,13,26,3,20,1134,4,43,244,337,729,761,3282,1663,157,135,107,112,95,14,111,7796
505031101,0,0,0,0,22,13,87,75,11,12,7,21,8,0,0,257,0,0,0,5,39,3,10,9,0,0,0,0,0,0,0,71,0,0,0,6,15,19,28,9,6,0,0,0,0,0,0,83,0,0,0,3,12,41,265,119,7,18,11,16,0,0,4,507,0,0,0,0,0,0,5,5,0,0,0,5,5,0,0,22,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,19,0,0,0,0,0,4,25,19,5,4,0,6,0,0,5,71,0,27,150,180,259,272,672,354,22,11,15,25,8,4,32,2032,0,0,6,5,5,6,12,17,0,3,0,0,0,0,3,53,0,0,0,0,8,22,18,20,6,4,0,3,0,0,0,91,4,0,27,52,116,98,332,130,27,24,30,27,12,0,9,890,15,46,224,320,660,708,2043,1158,147,124,127,167,73,17,89,5914
505031102,0,0,0,0,4,19,98,63,11,0,4,10,9,0,6,231,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,9,3,4,4,0,0,0,0,0,0,0,30,0,0,0,4,3,0,16,5,0,0,0,0,0,0,0,30,0,0,3,3,0,0,9,5,0,0,0,4,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,5,11,40,33,16,5,8,5,0,0,3,128,9,29,132,80,56,35,35,11,7,0,0,6,0,0,15,414,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,0,0,0,17,113,94,121,77,15,29,16,31,6,4,25,562,9,3,56,49,59,192,370,166,38,28,48,29,14,12,27,1096,25,62,290,256,365,488,960,548,119,96,129,120,39,25,121,3636
505031104,0,0,0,9,25,21,56,23,8,6,4,3,0,0,5,162,0,0,0,4,19,11,0,5,0,0,0,0,0,0,0,44,0,0,4,6,6,9,12,0,0,0,0,0,0,0,0,39,0,0,0,5,15,5,16,17,0,0,0,0,0,0,3,69,0,0,3,3,6,4,9,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,8,11,24,11,0,0,0,0,0,0,4,69,9,27,146,95,104,37,58,24,0,0,0,0,0,0,10,523,0,0,0,3,0,4,11,0,0,0,0,0,4,0,0,18,0,0,0,43,244,184,128,83,12,6,19,13,12,0,47,792,0,8,56,68,128,175,232,120,12,7,23,8,4,3,17,857,22,115,352,401,787,665,835,444,57,42,72,64,32,8,140,4037
505031105,0,0,0,3,19,10,14,15,6,0,3,3,0,4,0,79,0,0,0,10,22,8,6,19,0,0,0,0,0,0,0,71,0,0,0,8,3,16,24,0,0,0,0,0,4,0,0,67,0,0,4,23,26,75,586,393,54,44,45,46,30,25,9,1334,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,14,0,0,0,3,4,0,0,44,19,40,338,363,609,611,2372,1036,122,69,68,61,46,9,75,5834,0,0,4,14,12,10,27,11,0,0,0,0,3,0,0,81,0,0,0,0,12,7,10,0,0,0,0,0,0,0,0,34,5,8,59,60,118,121,263,126,10,24,9,16,6,0,8,831,42,94,482,581,1055,1075,3725,1919,226,163,147,178,110,50,117,9958
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,12,12,28,14,7,4,7,7,3,0,0,86,0,0,0,0,9,4,6,0,0,0,0,0,0,0,0,32,0,0,0,4,0,7,17,5,0,0,0,0,0,0,0,43,0,0,0,7,18,61,253,114,7,14,7,15,3,6,0,516,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,10,6,0,4,5,0,0,0,37,16,33,236,253,398,279,1094,396,50,32,31,31,0,0,44,2884,0,0,0,9,0,3,7,8,0,0,0,0,0,0,0,33,0,0,0,3,17,21,13,9,0,0,0,0,0,0,4,76,6,8,21,19,49,80,291,70,5,11,11,4,9,0,0,593,28,66,327,373,649,615,2191,963,110,86,103,95,36,8,78,5736
505031255,0,0,0,0,7,10,76,69,4,9,3,3,0,0,4,194,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,16,0,0,0,0,3,8,19,17,4,0,0,0,0,0,0,51,0,0,3,3,14,28,262,221,35,33,24,20,17,0,3,669,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,13,0,0,0,0,3,3,11,10,0,4,6,0,0,6,0,39,3,15,114,108,216,256,1063,854,91,65,58,45,15,12,40,2952,0,0,3,0,3,8,11,8,0,0,0,0,0,0,0,31,0,0,0,0,3,4,6,6,0,0,0,0,0,0,0,19,0,0,5,13,44,57,348,160,34,24,27,27,7,4,11,766,3,34,150,167,410,517,2268,1779,214,192,159,152,62,21,92,6217
