SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
506051139,13,16,24,110,59,170,0,0,0,0,0,0,10,5,21,2289,2013,4300,151,129,272,61,4,62,9,0,9,15,5,21,96,22,120,25,24,49,2767,2290,5058,9,11,13,0,0,0,0,0,0,13,15,35,4,0,4,0,0,0,21,22,47,0,0,0,0,0,0,0,3,7,4,6,13,6,0,12,16,17,30,24,12,38,59,48,112,3,9,9,0,0,4,0,0,0,8,8,15,116,193,311,320,404,723,15,15,26,3286,2959,6237
506051140,15,17,32,97,47,143,0,0,6,0,0,0,9,4,13,2521,2232,4747,123,132,248,64,0,69,30,5,31,20,5,24,65,12,77,47,30,75,2975,2485,5465,12,8,14,0,0,0,0,0,0,28,18,45,0,0,0,0,0,0,39,23,58,0,0,0,0,0,0,7,9,18,7,6,5,6,0,9,15,13,27,27,18,42,76,50,128,3,3,5,3,0,3,0,0,6,4,3,9,309,427,738,405,551,957,18,12,26,3789,3527,7320
506051141,16,15,30,51,30,80,0,0,0,0,0,0,8,0,8,1935,1783,3723,98,93,197,66,0,66,13,0,13,16,5,18,50,17,63,67,48,119,2320,1985,4307,0,5,3,0,0,0,0,0,0,20,16,32,0,0,0,0,0,0,23,21,42,0,0,0,0,0,0,9,8,12,0,6,7,6,0,5,17,7,24,19,8,30,55,41,99,3,0,10,0,0,0,0,0,0,9,5,13,246,306,556,302,402,706,16,4,16,2950,2750,5698
506061142,32,59,86,119,32,149,0,4,6,0,0,0,9,8,24,3664,3253,6919,198,229,425,94,8,103,12,0,12,12,0,12,145,40,182,47,50,96,4339,3688,8018,15,18,35,0,0,0,0,0,0,50,39,94,9,7,17,0,0,0,78,72,150,0,0,0,0,0,0,0,6,4,4,3,3,10,0,17,15,11,24,54,21,71,142,100,246,12,29,42,3,3,4,4,0,4,23,28,52,184,364,549,592,697,1286,20,20,44,5299,4894,10196
506061143,24,20,42,17,6,29,0,0,0,0,0,0,0,0,0,1251,1109,2359,79,64,147,106,8,108,9,0,9,7,0,6,29,19,52,47,24,80,1576,1251,2827,0,5,5,0,0,0,0,0,0,19,19,40,0,0,0,0,0,0,19,22,45,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,3,3,20,7,25,42,28,72,3,4,10,0,0,0,3,0,3,4,4,10,135,241,374,217,262,483,14,9,24,1992,1794,3791
506061144,6,4,5,22,7,22,0,0,0,0,0,0,0,0,0,629,602,1235,49,32,83,34,3,35,4,0,3,0,0,0,30,13,41,34,26,62,806,682,1487,0,0,0,0,0,0,0,0,0,13,6,21,0,0,3,0,0,0,13,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,21,3,23,32,14,52,3,0,0,0,0,3,0,0,0,0,4,7,98,163,259,158,131,282,16,12,24,1104,1003,2109
506071145,93,80,173,325,306,628,0,0,3,0,0,0,18,13,32,2343,2347,4685,109,199,309,5,0,5,15,0,16,65,18,92,57,23,78,36,76,115,3068,3071,6134,54,33,90,0,0,0,0,0,0,8,11,19,3,3,9,0,3,3,66,52,121,0,0,0,0,0,0,8,4,11,0,16,22,8,3,9,13,24,44,27,18,47,113,98,208,13,14,27,0,5,9,5,0,5,17,18,37,344,372,714,361,549,911,22,6,29,3930,4108,8036
506071146,52,30,79,104,89,198,0,0,0,0,0,0,16,6,22,1868,1499,3368,104,162,265,15,0,15,15,0,15,48,6,58,42,13,47,47,33,84,2312,1843,4154,49,38,86,0,0,0,0,0,0,16,15,25,8,8,16,8,0,8,77,54,128,0,0,0,0,0,0,6,3,11,5,11,12,3,3,11,15,18,33,21,11,28,111,88,188,14,20,27,3,0,3,4,0,4,17,19,32,284,292,580,246,350,596,25,13,36,2994,2605,5601
506071147,5,3,14,425,353,776,21,18,39,0,0,0,23,42,60,2791,2443,5239,156,281,439,20,0,20,19,3,20,155,40,200,91,27,114,97,92,186,3804,3304,7111,25,39,66,3,0,4,0,0,0,5,15,16,0,0,0,0,0,0,33,49,85,12,3,10,0,0,0,13,14,25,6,11,21,12,5,20,44,38,79,27,23,53,111,110,214,10,14,20,3,4,8,0,4,0,11,24,34,532,549,1083,385,599,983,15,11,28,4859,4591,9450
507011148,303,242,546,86,29,118,0,0,3,0,0,0,11,12,19,4004,3586,7587,260,267,529,59,0,60,18,0,19,20,5,22,106,34,140,33,58,93,4898,4228,9127,80,104,186,0,0,0,0,0,0,99,73,170,13,24,36,8,0,13,200,203,407,0,0,0,0,0,0,6,0,13,0,4,3,5,0,8,16,6,23,42,27,67,253,233,497,46,43,88,3,5,8,4,0,4,53,45,105,360,543,903,547,847,1395,21,8,32,6138,5913,12048
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,27,33,57,36,33,69,3,0,3,0,0,0,3,8,12,1874,1596,3468,96,102,194,24,0,24,17,0,19,4,4,8,51,14,65,18,15,27,2149,1801,3951,15,16,25,0,0,0,0,0,0,36,22,60,0,0,0,0,0,0,47,44,87,0,0,0,0,0,0,0,3,4,0,0,0,4,5,4,8,3,9,21,10,33,75,56,135,11,4,13,0,0,3,0,0,0,6,8,13,151,243,391,291,362,647,9,5,14,2686,2466,5154
507011153,20,30,54,56,44,100,0,0,0,0,0,0,10,9,17,1497,1377,2878,71,90,169,20,0,20,16,0,16,19,3,23,38,8,47,14,13,27,1766,1583,3351,40,31,73,0,0,0,0,0,0,26,29,53,3,4,5,0,0,4,68,65,132,0,0,0,0,0,0,3,5,8,0,0,4,0,0,0,7,7,15,9,13,25,83,86,169,9,12,24,3,0,3,0,0,0,15,14,33,103,184,287,213,305,516,9,9,19,2199,2178,4376
507011154,31,29,69,77,86,163,0,0,0,0,0,0,22,5,31,1756,1691,3447,102,127,227,23,0,20,21,5,24,38,9,54,65,16,82,33,35,69,2177,2005,4187,25,31,56,0,0,0,0,0,0,25,28,58,5,10,17,3,0,3,59,71,133,0,0,0,0,0,0,3,10,8,0,8,10,3,0,0,7,13,25,24,17,40,94,99,194,6,12,18,0,5,3,4,0,4,13,13,24,147,250,395,296,400,697,10,14,27,2742,2781,5525
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
507011158,14,11,29,14,9,17,0,0,0,0,0,0,0,0,0,711,650,1358,27,51,81,5,0,5,10,0,10,13,6,15,26,9,32,19,21,41,832,756,1595,15,7,17,0,0,0,0,0,0,15,15,31,4,0,6,0,0,3,33,28,58,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,5,0,8,8,4,11,42,32,75,4,8,8,0,0,0,0,0,0,5,8,7,117,113,231,94,128,224,0,0,0,1091,1043,2134
507011159,89,96,186,57,39,93,0,0,4,0,0,0,19,6,25,2182,1799,3985,147,158,311,26,0,30,11,0,12,16,6,21,57,8,69,26,35,67,2638,2155,4788,62,65,121,0,0,0,0,0,0,24,28,52,3,10,13,5,3,5,91,102,190,0,0,0,0,0,0,6,0,5,0,3,7,6,0,4,11,7,20,35,20,56,139,128,270,19,12,34,3,0,0,0,0,0,20,15,40,145,195,337,301,392,687,9,9,21,3256,2893,6145
507011160,27,29,56,61,66,129,0,0,0,0,0,0,7,8,22,2026,1769,3794,129,146,268,21,0,21,15,7,19,14,3,21,56,13,73,18,32,56,2378,2073,4453,18,20,42,0,0,0,0,0,0,20,28,48,0,3,8,0,0,0,47,51,95,0,0,0,0,0,0,3,0,6,3,4,9,3,3,6,13,9,21,23,7,33,78,71,149,7,10,16,0,0,0,0,0,0,7,10,17,118,193,309,251,320,570,13,7,20,2850,2681,5524
507011161,224,211,439,92,41,132,0,0,0,0,0,0,12,9,28,3235,2934,6166,172,217,387,30,0,37,13,0,13,11,4,16,107,26,136,38,34,74,3945,3486,7428,110,104,220,0,0,0,0,0,0,60,56,113,14,9,23,10,0,10,193,173,367,0,0,0,0,0,0,8,3,12,3,6,11,0,0,0,17,12,25,45,34,73,254,215,468,31,40,69,6,0,6,0,0,0,36,40,74,268,360,633,481,609,1096,21,13,25,4997,4724,9721
507011163,41,37,82,29,18,44,0,0,0,0,0,0,6,4,6,1457,1237,2695,85,102,184,20,0,20,9,0,8,7,0,9,44,11,56,22,15,33,1725,1425,3150,18,17,29,0,0,0,0,0,0,18,20,39,5,0,5,4,0,4,42,41,84,0,0,0,0,0,0,0,3,7,4,4,7,0,0,0,5,8,13,19,8,24,64,55,120,7,10,19,4,0,4,0,0,0,12,11,23,91,134,231,169,255,424,8,4,10,2078,1884,3960
507011259,49,67,118,51,28,79,0,0,0,0,0,0,9,11,17,1999,1771,3771,99,147,248,42,0,46,10,0,12,3,0,9,55,13,73,24,16,40,2351,2050,4393,28,31,54,0,0,0,0,0,0,31,31,63,7,9,11,0,0,0,67,69,131,0,0,0,0,0,0,0,3,3,3,3,13,6,11,6,3,15,18,26,8,30,93,90,186,19,13,35,3,0,3,0,0,0,18,13,35,135,194,331,285,387,675,8,13,16,2892,2750,5640
507011260,19,10,31,11,0,8,0,0,0,0,0,0,0,0,5,494,448,937,31,36,67,9,0,9,0,0,0,6,0,4,16,0,19,3,3,6,582,502,1082,6,0,6,0,0,0,0,0,0,16,6,23,0,0,0,0,0,0,21,9,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,5,4,27,14,40,0,3,3,0,0,0,0,0,0,0,3,3,55,67,118,49,62,115,3,0,10,715,655,1371
507021164,28,17,46,72,57,131,0,0,0,0,0,0,13,3,13,1185,1198,2385,57,69,122,5,0,5,10,5,17,35,5,43,15,8,23,42,62,102,1464,1425,2884,25,24,53,0,0,0,0,0,0,7,11,22,0,4,8,4,0,4,43,44,86,0,0,0,0,0,0,0,7,5,3,4,7,3,0,0,4,7,12,19,4,18,63,52,120,8,8,9,0,0,0,3,0,3,10,10,19,227,292,512,188,285,474,6,4,7,1961,2060,4016
507021165,196,177,368,142,136,276,0,5,11,0,0,0,9,9,21,2250,2311,4560,114,177,292,13,0,13,28,7,35,159,81,248,71,41,116,264,255,521,3252,3202,6453,80,59,140,0,0,0,0,0,0,31,39,66,4,8,15,14,10,21,131,118,242,0,0,0,0,0,0,3,9,13,4,9,16,4,4,11,10,22,34,35,22,60,179,159,333,4,16,19,6,0,6,4,3,7,15,22,31,530,575,1101,450,604,1057,24,16,40,4443,4575,9016
507021166,60,64,117,101,106,208,0,0,4,0,0,0,16,19,31,2219,2129,4354,137,174,314,35,3,39,36,9,37,104,54,157,51,15,67,93,107,199,2852,2675,5532,84,52,138,0,0,0,0,0,0,34,40,76,9,3,6,14,5,19,137,105,240,0,0,0,0,0,0,0,7,9,5,4,6,7,4,13,17,13,31,31,28,57,188,143,329,10,8,16,7,0,5,5,0,5,25,7,30,327,427,753,416,571,988,19,16,36,3827,3842,7674
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
507031169,272,315,586,105,59,168,3,0,3,0,0,0,17,4,16,3127,2491,5613,206,224,435,35,0,35,20,0,23,9,0,5,127,35,160,40,27,64,3953,3155,7107,105,173,274,0,0,0,0,0,0,52,50,96,14,22,39,5,3,8,173,248,417,0,0,0,0,0,0,4,0,4,6,3,8,4,5,3,9,5,17,39,19,61,223,273,494,38,76,112,3,0,8,0,0,0,42,79,116,167,273,437,474,573,1045,24,17,41,4884,4359,9239
507031170,41,41,89,46,37,78,0,0,0,0,0,0,9,3,5,1058,850,1910,75,85,162,21,0,21,11,0,7,10,0,10,36,10,43,15,11,25,1317,1034,2353,16,23,41,0,0,0,0,0,0,13,17,31,3,3,4,0,0,0,30,48,78,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,8,19,3,21,54,53,107,7,21,26,3,0,3,0,0,0,13,20,31,42,83,128,167,180,350,15,7,19,1596,1385,2981
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,24,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,18,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,21,21,36
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12
507031174,45,63,110,49,27,79,0,0,0,0,0,0,17,8,20,1719,1351,3067,134,131,266,28,0,31,10,0,10,6,0,10,67,18,83,24,38,64,2086,1637,3730,41,44,84,0,0,0,0,0,0,21,15,41,3,3,4,0,0,0,66,64,132,0,0,0,0,0,0,4,0,6,4,8,15,4,0,4,14,11,21,18,8,30,95,90,187,5,30,37,7,0,4,9,0,9,16,30,47,51,116,168,290,294,583,18,11,26,2557,2177,4741
507031261,48,70,123,26,13,34,0,0,0,0,0,0,0,0,0,1520,1315,2837,82,78,162,35,0,35,5,0,6,3,0,3,61,5,68,18,14,34,1806,1500,3307,30,34,60,0,0,0,0,0,0,28,27,56,3,4,7,0,0,3,69,67,133,0,0,0,0,0,0,4,0,3,0,0,0,0,6,6,9,0,6,20,11,31,91,81,171,6,14,20,3,0,3,3,0,3,14,16,29,115,202,313,240,303,540,0,6,10,2263,2108,4369
507041175,20,14,38,208,154,367,0,0,0,0,0,0,10,10,15,1848,1593,3436,86,158,248,11,0,11,13,0,13,60,16,71,25,10,39,45,56,103,2321,2007,4334,45,59,103,0,0,0,0,0,0,6,4,11,0,0,0,0,0,0,55,62,115,0,0,0,0,0,0,4,0,11,5,5,5,4,0,3,11,10,20,5,8,14,70,79,153,4,7,6,3,0,3,0,0,3,10,7,17,355,376,732,236,399,641,6,3,14,3001,2882,5884
507041176,74,40,120,13,7,21,0,0,0,0,0,0,0,3,4,571,514,1084,42,51,97,7,0,7,0,0,0,12,0,17,11,0,11,9,12,23,750,633,1381,23,9,36,0,0,0,0,0,0,5,8,11,5,4,6,5,0,4,32,23,62,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,5,7,44,31,69,8,5,10,0,0,0,0,0,0,8,0,12,98,103,205,86,121,206,7,0,9,991,887,1877
507041177,26,23,47,158,122,275,3,0,3,0,0,0,6,4,13,2429,2494,4925,111,154,266,17,0,21,27,7,31,57,24,82,66,13,76,46,49,95,2945,2886,5834,44,37,80,0,0,0,0,0,0,17,21,35,3,4,6,0,0,5,63,62,130,0,0,0,0,0,0,3,10,20,3,12,12,8,0,8,17,21,38,30,10,38,111,93,203,12,7,20,3,0,3,4,0,6,13,14,28,280,397,682,366,604,971,8,8,19,3725,4002,7736
507041178,92,88,178,189,105,299,0,0,0,0,0,0,14,9,19,2469,2223,4696,146,210,357,27,0,27,8,0,11,57,13,75,48,15,67,40,32,65,3086,2697,5782,63,60,124,0,0,0,0,0,0,16,12,27,6,5,10,7,0,9,95,75,166,0,0,0,0,0,0,6,5,10,4,0,7,3,3,8,12,14,26,21,15,34,126,108,228,13,10,29,0,0,3,0,0,0,12,18,27,420,441,861,329,493,823,19,13,30,3995,3763,7758
507041179,79,44,121,33,18,47,0,0,0,0,0,0,3,3,4,1060,994,2058,56,90,144,6,0,6,6,0,5,25,5,26,21,6,26,9,28,38,1291,1183,2477,104,73,169,0,0,0,0,0,0,11,21,31,3,4,6,3,0,5,121,95,213,0,0,0,0,0,0,0,0,3,5,4,4,0,0,0,9,4,11,19,9,23,142,107,252,14,7,23,0,0,0,0,0,0,14,9,23,199,158,364,146,211,356,5,7,11,1807,1669,3477
507041180,113,84,202,36,27,64,0,0,0,0,0,0,5,5,12,1818,1662,3479,100,137,235,26,0,24,10,3,14,33,7,39,31,5,39,18,30,48,2196,1960,4155,88,56,147,0,0,0,0,0,0,42,19,54,0,9,13,3,0,5,135,79,216,0,0,0,0,0,0,0,4,6,5,0,8,5,0,6,10,10,15,20,12,33,168,106,267,24,15,36,6,0,5,0,0,0,24,17,40,278,287,563,269,421,691,8,3,10,2952,2784,5736
507041181,27,18,43,213,127,337,0,0,0,0,0,0,10,6,23,2896,2728,5619,137,193,324,15,0,15,32,0,30,57,11,68,66,11,73,44,54,97,3489,3151,6638,74,49,128,0,0,0,0,0,0,15,13,33,4,5,8,0,0,4,90,71,169,0,0,0,0,0,0,17,12,27,0,3,8,0,0,0,18,20,32,36,19,50,145,109,252,10,4,12,3,0,3,0,0,0,8,3,15,405,527,934,428,659,1081,6,11,17,4483,4455,8939
507041182,74,69,143,65,55,124,0,0,0,0,0,0,3,15,16,2055,1822,3875,93,170,258,7,0,14,14,0,12,31,6,36,51,12,59,37,35,71,2440,2173,4612,93,84,173,0,0,0,0,0,0,28,25,58,9,0,5,0,0,4,135,110,243,0,0,0,0,0,0,0,0,7,0,0,3,3,0,5,7,6,14,27,13,43,171,128,300,26,19,44,0,4,4,0,0,0,26,25,48,214,239,452,283,441,725,10,15,28,3149,3018,6167
507041183,10,17,26,25,22,54,0,0,0,0,0,0,5,5,6,843,842,1678,47,58,112,7,0,7,12,0,7,12,0,14,24,5,33,23,10,33,1011,962,1970,20,12,30,0,0,0,0,0,0,20,17,31,0,4,3,0,0,0,39,32,67,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,8,6,11,8,19,54,42,97,5,9,10,0,0,0,4,0,4,3,9,12,80,112,188,119,200,321,9,10,21,1280,1334,2612
507041184,44,25,67,24,9,39,0,0,0,0,0,0,3,4,8,956,831,1785,59,80,143,7,0,7,5,0,5,12,7,14,20,3,22,12,8,21,1144,969,2111,65,31,95,0,0,0,0,0,0,20,9,32,0,8,14,0,0,0,84,49,138,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,6,14,8,6,18,105,64,167,8,13,20,0,0,4,0,0,0,9,12,20,177,163,338,127,219,346,3,3,4,1563,1430,2988
507051186,37,42,85,52,21,68,0,0,0,0,0,0,0,3,3,1192,919,2111,88,95,183,22,0,22,9,0,9,8,0,8,38,13,52,23,28,56,1468,1124,2590,28,23,48,0,0,0,0,0,0,9,10,22,0,3,3,0,3,6,40,36,78,0,0,0,0,0,0,4,0,4,0,5,3,0,0,0,4,5,12,16,11,22,61,45,110,10,9,15,7,0,4,4,0,5,13,7,22,38,85,125,236,248,486,11,4,14,1824,1518,3338
507051187,39,61,101,93,43,133,0,0,0,0,0,0,0,6,6,2043,1874,3918,166,144,308,37,5,47,12,0,8,11,0,10,94,9,110,32,30,64,2526,2174,4699,31,37,65,0,0,0,0,0,0,27,25,50,9,10,19,0,0,0,64,69,126,0,0,0,0,0,0,0,3,8,4,4,6,3,0,3,12,8,15,39,8,44,113,80,189,18,22,43,6,0,3,4,0,4,27,21,51,136,216,351,462,490,954,17,6,26,3283,2987,6278
507051188,53,84,135,74,46,120,0,0,0,0,0,0,12,5,11,2280,2014,4289,167,159,323,31,0,37,26,4,29,25,7,35,147,47,192,139,78,218,2952,2448,5402,30,53,83,0,0,0,0,0,0,20,26,53,4,4,8,4,3,4,58,82,148,0,0,0,0,0,0,0,0,4,0,0,0,6,0,6,6,0,8,32,17,54,97,108,206,16,22,35,3,0,3,0,0,0,18,22,42,149,192,342,395,437,837,23,22,44,3637,3230,6870
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,59,59,113,50,28,77,0,0,0,0,0,0,10,0,6,1633,1570,3201,110,84,200,21,0,31,10,0,12,9,10,18,93,16,110,26,32,55,2021,1804,3825,26,27,50,0,0,0,0,0,0,17,32,52,4,11,14,4,0,4,57,67,118,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,10,3,9,30,9,39,89,76,166,18,19,34,3,0,5,5,3,8,21,22,44,163,213,374,349,354,706,19,9,26,2663,2475,5138
507051191,105,105,211,183,58,245,0,0,0,0,0,0,7,7,13,3663,3575,7240,292,250,541,55,0,54,19,0,19,18,7,21,210,34,241,46,62,109,4590,4100,8697,33,30,65,0,0,0,0,0,0,97,76,175,9,9,14,0,0,0,135,120,252,0,0,0,0,0,0,4,3,4,3,3,3,10,0,15,14,10,24,69,20,91,221,152,370,19,28,48,8,0,11,0,0,0,30,29,56,250,430,680,880,834,1717,30,20,50,5996,5574,11568
507051192,78,61,135,72,28,100,0,0,0,0,0,0,6,4,8,1870,1652,3519,134,123,258,34,0,35,17,0,17,14,5,18,99,23,116,23,19,40,2340,1917,4254,26,36,63,0,0,0,0,0,0,30,30,55,3,6,9,0,3,5,64,65,129,0,0,0,0,0,0,8,3,3,6,7,16,0,0,3,16,16,22,28,15,42,111,92,204,20,24,46,7,4,7,0,0,0,26,31,56,100,168,265,405,416,831,14,17,27,2987,2641,5633
507051193,43,57,90,62,23,90,0,0,0,0,0,0,5,3,10,1574,1405,2977,131,118,248,15,0,15,10,0,10,8,0,13,76,15,92,29,17,51,1958,1645,3604,40,37,79,0,0,0,0,0,0,16,13,29,4,9,7,4,0,5,61,59,118,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,7,5,9,30,9,33,88,69,158,11,15,25,5,0,7,0,0,0,16,16,28,96,151,245,304,317,620,14,8,23,2483,2207,4682
507051312,35,56,95,60,20,87,0,0,0,0,0,0,10,10,14,1898,1753,3649,130,137,265,22,0,22,9,0,9,12,0,10,119,33,152,28,20,51,2323,2039,4360,19,38,52,0,0,0,0,0,0,43,25,64,8,6,8,0,0,3,65,67,132,0,0,0,0,0,0,0,0,0,4,0,6,6,0,6,8,0,9,31,7,37,101,74,179,11,20,34,9,3,7,0,0,0,15,24,41,106,198,304,374,382,757,19,9,26,2932,2725,5657
507051313,105,127,234,153,51,197,0,0,0,0,0,0,16,10,18,4222,3964,8185,296,241,542,57,0,57,25,3,25,14,3,18,235,45,278,67,63,136,5187,4507,9695,76,89,166,0,0,0,0,0,0,69,77,146,10,16,26,0,0,0,157,184,337,0,0,0,0,0,0,6,9,14,4,7,6,7,0,3,17,12,25,72,23,92,244,215,456,36,33,71,15,0,15,0,0,0,50,39,87,256,513,773,839,933,1771,23,14,38,6599,6220,12818
507051314,3,3,11,5,3,6,0,0,0,0,0,0,0,0,0,335,299,637,24,28,46,6,0,6,0,0,0,0,0,0,16,0,26,17,10,30,414,351,763,0,0,5,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,14,6,19,4,3,13,0,0,0,0,0,0,11,3,16,27,68,89,73,74,143,0,0,0,539,500,1035
