SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
505031255,..,0,0,0,0,0,..,89,19,109,0,111,..,18,0,18,0,18,..,73,0,73,5,78,..,47,0,51,0,55,..,14,0,14,0,14,..,0,0,0,0,0,..,37,10,42,0,42,..,48,8,50,0,50,..,0,0,0,0,0,..,102,5,103,0,104,..,8,0,8,0,8,..,18,0,18,0,18,..,11,0,7,0,7,..,217,19,238,0,237,..,36,3,39,0,40,..,13,9,21,4,24,..,6,0,5,0,5,..,17,10,25,0,25,..,16,0,15,0,15,..,8,0,8,0,8,..,3,0,6,0,6,..,18,0,21,0,21,..,106,4,110,5,114,..,23,0,25,0,25,..,0,4,6,0,6,..,8,0,8,0,8,..,80,0,80,0,80,..,31,0,34,0,40,..,78,3,79,0,79,..,42,4,44,0,44,..,229,8,234,0,241,..,73,9,82,0,82,..,27
505031256,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,5,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,5,0,3,0,3,..,7,0,7,0,7,..,0
505031257,..,0,0,0,0,0,..,6,0,9,0,9,..,5,0,5,0,5,..,3,0,3,0,3,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,12,..,9,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,6,0,6,..,6,0,4,0,4,..,4,0,4,0,4,..,19,0,14,0,14,..,5,0,5,0,5,..,0
505031258,..,0,0,0,0,0,..,23,15,42,0,41,..,9,0,9,0,9,..,31,3,35,0,35,..,44,0,50,0,50,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,7,0,7,0,7,..,0,0,0,0,0,..,8,0,12,0,13,..,6,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,41,0,41,0,42,..,36,0,34,0,34,..,12,0,12,0,12,..,9,3,9,0,9,..,9,6,20,0,20,..,4,0,5,0,5,..,4,4,7,0,7,..,4,0,4,0,4,..,13,0,20,0,20,..,23,3,27,0,27,..,11,0,11,0,11,..,4,0,4,0,4,..,0,0,3,0,3,..,15,0,18,0,18,..,15,0,15,0,15,..,31,0,33,0,33,..,16,0,14,0,14,..,74,11,79,0,79,..,48,0,51,0,51,..,4
505031303,..,7,4,8,0,8,..,146,39,182,0,178,..,42,3,43,0,43,..,48,0,48,0,48,..,33,0,33,0,33,..,28,5,32,0,32,..,25,4,26,0,26,..,255,11,269,3,267,..,69,4,73,0,77,..,3,0,3,0,3,..,63,4,69,0,69,..,15,0,15,0,15,..,21,4,22,0,22,..,9,0,7,0,7,..,451,33,479,4,487,..,142,12,158,0,158,..,11,4,15,0,15,..,3,7,9,0,9,..,24,4,32,0,32,..,50,4,55,0,55,..,9,0,9,0,9,..,45,0,50,0,55,..,48,5,50,0,50,..,23,0,30,0,30,..,30,6,40,0,40,..,5,0,5,0,5,..,10,4,15,0,15,..,100,0,110,0,110,..,47,3,49,0,49,..,101,0,102,0,106,..,29,3,36,0,36,..,283,14,291,0,296,..,60,7,68,4,71,..,27
505031304,..,12,0,12,0,12,..,226,58,283,0,285,..,25,0,24,0,24,..,41,0,41,0,41,..,24,0,24,0,24,..,43,0,47,0,47,..,9,0,10,0,10,..,868,92,955,6,961,..,130,8,141,0,139,..,14,0,17,0,17,..,124,11,135,0,133,..,23,0,23,0,23,..,59,0,65,0,65,..,15,0,9,0,9,..,1228,119,1353,8,1360,..,161,13,166,0,166,..,14,4,16,0,16,..,35,18,47,0,47,..,12,10,19,0,19,..,332,25,359,0,360,..,38,5,39,0,39,..,84,14,98,0,98,..,57,0,60,0,60,..,44,3,48,0,48,..,14,0,14,0,14,..,8,0,14,0,14,..,96,17,108,0,108,..,96,4,99,3,105,..,32,0,34,0,32,..,85,0,87,0,91,..,64,12,72,0,72,..,275,17,292,7,297,..,73,8,80,0,80,..,46
505031305,..,26,6,29,0,29,..,371,77,450,0,450,..,59,12,67,0,67,..,40,0,40,0,40,..,21,0,18,0,20,..,34,0,35,0,35,..,12,0,16,0,16,..,692,50,742,5,754,..,86,9,92,0,92,..,31,0,29,0,32,..,53,6,60,0,60,..,10,0,10,0,10,..,33,0,38,0,38,..,36,0,37,0,37,..,958,68,1029,7,1036,..,166,10,178,0,175,..,0,0,3,0,3,..,24,6,34,0,34,..,21,0,20,0,20,..,368,31,405,0,408,..,13,0,13,0,13,..,66,8,71,0,71,..,51,0,51,0,51,..,28,0,26,0,26,..,17,5,21,0,21,..,4,0,4,0,4,..,81,9,83,0,83,..,38,0,40,0,40,..,24,5,31,0,31,..,48,0,48,0,48,..,84,11,91,0,89,..,190,15,207,0,211,..,94,11,106,0,103,..,21
505031306,..,11,0,11,0,11,..,135,48,187,0,189,..,9,0,13,0,13,..,48,0,57,0,57,..,56,0,63,0,63,..,14,6,17,0,17,..,5,0,5,0,5,..,126,6,135,0,135,..,57,6,59,0,59,..,6,0,6,0,6,..,53,8,59,0,59,..,21,0,21,0,21,..,10,0,10,0,10,..,3,0,10,0,10,..,278,16,294,0,294,..,81,0,88,0,85,..,10,0,7,0,7,..,8,3,11,0,11,..,11,3,12,0,12,..,36,0,37,0,37,..,14,0,14,0,14,..,32,3,36,0,36,..,30,0,33,0,33,..,29,0,29,0,29,..,10,3,14,0,14,..,0,0,0,0,0,..,13,0,13,0,13,..,47,0,50,0,50,..,25,0,25,0,25,..,56,0,56,0,56,..,43,11,52,0,52,..,172,9,184,0,184,..,53,7,60,0,60,..,10
506011110,..,11,0,11,0,11,..,185,42,229,6,231,..,7,4,11,0,11,..,63,4,70,0,70,..,45,3,44,0,44,..,6,0,6,0,9,..,15,0,22,0,22,..,32,3,34,0,34,..,108,11,114,0,118,..,23,0,23,0,23,..,152,14,162,3,167,..,73,9,77,0,81,..,57,6,66,0,66,..,21,9,31,0,31,..,481,43,529,6,533,..,58,10,75,0,75,..,21,9,34,0,34,..,9,7,15,0,15,..,18,3,24,0,24,..,5,0,6,0,6,..,202,21,223,0,225,..,34,9,40,0,40,..,19,0,23,4,23,..,19,0,19,0,19,..,16,4,20,0,20,..,34,7,44,0,40,..,4,0,10,0,10,..,179,17,190,0,192,..,97,4,98,0,98,..,318,19,336,0,333,..,151,8,153,0,153,..,731,47,778,0,782,..,79,14,85,0,85,..,168
506011111,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
506011112,..,4,0,4,0,4,..,54,10,60,0,60,..,0,0,0,0,0,..,11,0,11,0,11,..,7,0,7,0,14,..,7,0,7,0,7,..,4,0,5,0,5,..,5,0,5,0,5,..,13,0,15,0,15,..,5,0,5,0,5,..,65,4,62,0,65,..,19,0,18,0,18,..,24,4,21,0,21,..,0,0,6,0,6,..,124,11,133,0,134,..,8,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,3,4,3,0,3,..,0,0,0,0,0,..,42,0,44,0,44,..,6,0,6,0,6,..,5,0,5,0,5,..,9,0,9,0,9,..,11,0,11,0,11,..,0,0,3,0,3,..,0,0,0,0,0,..,34,0,34,0,31,..,11,0,14,0,14,..,51,4,57,0,57,..,19,0,21,0,21,..,114,7,126,0,127,..,9,0,9,0,9,..,31
506011114,..,0,0,0,0,0,..,39,12,51,0,51,..,0,0,0,0,0,..,15,4,12,0,20,..,17,0,17,0,17,..,9,0,9,0,9,..,19,0,19,0,19,..,10,0,10,0,10,..,30,0,30,0,30,..,5,0,5,0,5,..,72,4,76,0,75,..,12,0,17,0,17,..,27,3,33,0,32,..,0,0,0,0,0,..,175,13,188,4,186,..,68,6,71,0,76,..,4,0,4,0,4,..,3,0,3,0,3,..,0,3,4,0,4,..,0,0,3,0,3,..,16,3,22,0,22,..,11,0,12,0,11,..,16,0,12,0,12,..,11,0,10,0,10,..,3,0,3,0,3,..,5,0,5,0,5,..,5,0,5,0,10,..,33,0,33,0,33,..,32,4,43,0,43,..,48,0,52,0,52,..,34,4,41,0,41,..,158,10,164,0,164,..,19,0,24,0,24,..,60
506011115,..,0,0,0,0,0,..,40,4,45,0,41,..,9,0,11,0,11,..,16,0,16,0,16,..,58,0,58,0,58,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,25,0,25,..,45,0,54,4,55,..,8,0,7,0,8,..,0,0,0,0,0,..,0,7,5,0,5,..,0,0,0,0,0,..,24,6,27,0,27,..,8,4,10,0,10,..,15,0,15,0,15,..,5,0,5,0,5,..,10,0,8,0,8,..,4,0,4,0,4,..,5,0,5,0,5,..,8,0,6,0,6,..,20,0,20,0,20,..,10,0,10,0,10,..,15,0,15,0,15,..,49,0,52,0,52,..,17,0,14,0,14,..,0
506011116,..,5,0,5,0,5,..,33,8,40,0,40,..,0,0,0,0,0,..,32,0,32,0,32,..,30,0,35,0,35,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,60,0,63,0,63,..,11,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,5,0,5,..,16,0,17,0,17,..,7,0,9,0,9,..,5,8,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,5,4,6,0,6,..,0,0,0,0,0,..,13,0,13,0,13,..,17,4,22,0,22,..,23,0,23,0,23,..,0
506011117,..,0,0,0,0,0,..,63,9,69,0,69,..,7,0,5,0,5,..,43,0,43,0,43,..,15,3,17,5,22,..,3,0,3,0,3,..,8,0,7,0,7,..,26,3,26,0,26,..,70,5,79,0,79,..,7,0,12,0,12,..,150,10,156,0,157,..,55,0,56,0,56,..,30,3,29,0,34,..,13,0,13,0,13,..,354,25,378,6,386,..,20,0,22,0,22,..,17,0,20,0,20,..,16,3,24,0,23,..,13,0,11,0,13,..,0,0,0,0,0,..,137,12,147,0,147,..,21,9,32,0,32,..,10,0,10,0,10,..,0,0,0,0,0,..,7,0,7,0,7,..,19,0,19,0,19,..,0,0,0,0,0,..,155,6,155,0,161,..,54,3,63,0,60,..,229,5,234,0,234,..,71,10,83,0,83,..,508,26,533,5,536,..,31,6,38,3,38,..,175
506011307,..,26,9,24,0,24,..,715,156,861,9,877,..,5,0,0,0,0,..,28,0,28,0,28,..,15,0,15,0,15,..,7,0,7,0,7,..,33,0,32,0,33,..,192,23,215,0,215,..,232,11,247,0,251,..,22,0,24,0,24,..,730,69,799,7,813,..,224,18,245,4,252,..,141,8,144,4,149,..,86,3,95,0,98,..,1660,138,1797,24,1825,..,30,6,36,0,37,..,20,0,24,0,24,..,4,0,3,0,3,..,79,26,111,3,113,..,7,0,7,0,7,..,388,26,413,8,421,..,31,4,33,0,33,..,18,0,18,0,18,..,15,3,16,0,16,..,21,4,22,0,22,..,0,0,0,0,0,..,11,0,11,0,11,..,80,0,80,0,80,..,126,9,129,3,134,..,140,0,136,4,139,..,80,0,77,0,77,..,416,11,423,5,431,..,62,7,68,0,68,..,405
506011308,..,33,4,33,0,33,..,792,178,969,21,991,..,10,0,12,0,12,..,67,0,67,0,66,..,9,0,12,0,12,..,0,0,0,0,0,..,52,0,52,0,52,..,209,28,231,6,234,..,343,13,360,0,359,..,45,3,51,0,51,..,945,116,1069,22,1093,..,245,15,261,0,261,..,165,4,171,0,171,..,112,8,119,0,116,..,2117,193,2313,33,2347,..,55,7,58,0,57,..,40,6,44,0,44,..,13,4,14,0,14,..,100,43,146,4,149,..,0,0,0,0,0,..,697,49,749,9,756,..,42,3,42,0,41,..,8,0,8,0,9,..,40,3,46,0,46,..,11,5,17,0,17,..,14,0,14,0,12,..,24,0,24,0,24,..,217,5,221,6,229,..,153,10,163,3,169,..,207,0,206,0,209,..,175,7,183,3,187,..,751,27,781,13,787,..,97,8,105,4,106,..,337
506021118,..,29,3,33,0,33,..,634,191,825,10,835,..,17,0,17,0,17,..,54,5,54,0,57,..,37,0,36,0,36,..,6,0,9,0,9,..,49,5,50,0,50,..,7,0,7,0,7,..,153,3,158,0,160,..,81,7,87,0,86,..,119,5,125,5,126,..,97,5,99,4,100,..,118,12,133,0,133,..,10,0,10,0,10,..,635,44,671,7,678,..,125,10,133,0,133,..,46,0,46,0,49,..,8,3,4,0,4,..,47,29,75,0,75,..,7,0,6,0,6,..,47,8,53,0,54,..,53,12,60,0,63,..,32,3,36,0,36,..,39,0,39,0,38,..,20,3,23,0,23,..,20,0,23,0,23,..,26,4,30,0,28,..,115,4,122,0,118,..,102,11,111,0,112,..,130,3,134,0,141,..,65,0,64,0,71,..,410,22,435,4,439,..,78,13,94,0,94,..,29
506021119,..,34,0,35,0,40,..,628,129,763,10,776,..,14,3,17,0,17,..,80,9,88,0,90,..,79,8,78,0,84,..,21,0,22,0,22,..,25,4,29,0,30,..,12,0,12,0,12,..,115,3,115,0,115,..,189,11,201,0,207,..,109,10,122,0,122,..,54,3,60,0,60,..,96,6,97,0,97,..,21,0,19,0,19,..,629,38,667,0,666,..,205,32,234,0,236,..,69,8,78,0,80,..,8,5,13,0,13,..,84,35,119,0,118,..,4,0,4,0,4,..,61,3,68,0,71,..,62,10,72,0,72,..,41,0,41,0,41,..,58,6,61,0,62,..,33,0,33,0,33,..,0,0,0,0,0,..,16,0,19,0,19,..,43,0,51,0,51,..,148,14,162,0,162,..,102,0,103,0,101,..,40,7,54,0,55,..,338,24,359,5,361,..,124,12,131,3,139,..,43
506021120,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
506021121,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
506021123,..,27,4,30,0,30,..,707,135,837,9,843,..,17,0,17,0,17,..,84,0,82,0,82,..,66,0,67,6,65,..,32,0,32,0,32,..,60,6,70,0,70,..,29,6,29,0,29,..,194,14,206,0,204,..,309,11,319,6,323,..,79,6,89,4,88,..,76,7,84,0,83,..,71,0,69,0,71,..,47,0,47,0,47,..,867,48,914,11,924,..,232,19,253,4,253,..,85,7,91,0,95,..,11,0,11,0,11,..,103,23,125,0,128,..,6,0,5,0,5,..,39,0,41,0,41,..,59,10,69,0,73,..,36,4,38,0,38,..,75,0,80,3,81,..,45,0,48,0,49,..,5,0,5,0,5,..,23,0,27,0,27,..,54,0,54,0,54,..,153,16,166,6,174,..,67,3,71,0,71,..,90,3,99,0,99,..,368,23,389,6,395,..,144,17,164,4,167,..,45
506021309,..,12,4,17,0,17,..,331,115,446,10,454,..,11,0,14,0,14,..,46,0,46,0,48,..,14,0,14,0,14,..,7,0,7,0,7,..,45,0,52,4,49,..,19,0,19,0,19,..,77,4,84,3,85,..,78,7,84,0,84,..,124,9,133,3,132,..,55,6,62,0,59,..,95,5,102,6,102,..,10,0,14,0,14,..,504,32,539,12,548,..,69,9,74,3,79,..,20,4,25,0,25,..,5,0,10,0,10,..,39,17,58,0,58,..,0,4,0,0,0,..,62,4,60,0,65,..,33,14,42,0,42,..,32,7,40,0,40,..,32,0,32,0,32,..,15,4,11,0,11,..,5,0,3,0,3,..,8,0,8,0,8,..,157,0,153,0,153,..,59,5,62,0,62,..,208,4,213,0,217,..,60,3,65,0,65,..,483,18,496,0,501,..,46,4,46,0,46,..,25
506021310,..,18,0,18,0,18,..,333,120,451,6,455,..,6,0,7,0,7,..,33,0,34,0,34,..,8,0,15,0,15,..,18,0,13,0,13,..,183,18,199,3,204,..,12,3,13,0,13,..,71,7,73,0,71,..,31,4,34,0,38,..,69,4,66,0,66,..,37,4,41,0,41,..,201,26,231,5,234,..,19,0,18,0,18,..,613,66,679,11,688,..,105,7,118,4,119,..,18,5,25,0,19,..,3,0,3,0,5,..,34,6,42,0,42,..,9,0,11,0,11,..,19,0,19,0,19,..,20,3,23,0,23,..,30,0,31,0,31,..,22,0,22,0,22,..,12,3,15,0,15,..,9,0,9,0,9,..,4,0,4,0,4,..,70,0,72,0,72,..,62,3,65,0,64,..,99,0,103,0,103,..,60,0,65,0,65,..,295,7,307,3,307,..,26,4,26,0,25,..,17
506021311,..,19,5,25,0,25,..,604,177,779,9,786,..,24,0,24,0,24,..,59,0,59,0,57,..,25,0,26,0,26,..,7,0,9,0,9,..,21,0,25,0,25,..,14,0,20,0,20,..,104,11,113,0,113,..,107,12,115,0,114,..,96,7,103,0,103,..,72,6,78,0,78,..,112,5,120,0,125,..,17,0,16,0,16,..,536,47,584,6,589,..,100,16,113,0,112,..,29,13,43,0,42,..,11,7,13,0,13,..,95,30,125,0,127,..,20,0,20,0,20,..,15,0,17,0,19,..,57,12,67,0,67,..,26,5,32,0,33,..,50,4,50,0,58,..,26,0,31,0,31,..,0,0,4,0,4,..,9,0,9,0,9,..,58,0,64,6,64,..,82,4,88,0,92,..,86,0,92,3,90,..,64,0,65,0,65,..,289,12,308,7,317,..,100,13,114,0,118,..,23
506031124,..,68,11,78,0,78,..,1634,356,1988,25,2008,..,16,0,16,0,16,..,73,0,76,0,77,..,51,6,52,0,53,..,10,0,15,0,15,..,71,0,75,0,75,..,46,0,46,0,46,..,187,13,200,3,207,..,267,8,276,0,276,..,282,16,301,10,305,..,125,4,134,0,134,..,387,9,400,7,406,..,27,0,27,0,27,..,1396,57,1457,15,1466,..,169,26,194,6,197,..,54,10,65,0,65,..,36,10,46,0,46,..,163,76,242,0,242,..,6,0,6,0,6,..,160,9,168,3,174,..,69,13,81,0,84,..,39,4,39,0,44,..,56,0,57,0,59,..,25,3,31,0,31,..,17,0,17,0,17,..,11,0,11,0,11,..,111,4,117,0,117,..,379,43,417,13,425,..,124,0,120,0,120,..,155,3,157,0,162,..,770,44,816,12,828,..,100,17,109,0,109,..,84
