SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
505011071,0,0,0,0,0,9,0,3,0,13,35,4,0,5,21,71,37,179,10,361,3,9,11,10,64,87,35,34,0,247,3,0,0,6,21,22,4,13,0,69,22,31,54,54,104,253,80,191,13,799,6,8,4,5,33,35,20,32,0,139,13,83,33,19,53,53,18,27,6,303,3,84,26,10,20,19,5,19,4,193,3,6,10,13,35,61,25,31,0,196,0,8,0,7,5,19,0,4,0,46,6,0,3,6,25,30,5,21,0,102,0,5,3,3,9,6,7,12,0,38,4,16,18,12,58,128,25,56,0,322,6,18,7,9,32,23,10,13,0,125,22,3,15,13,77,109,36,25,0,300,0,18,8,7,36,47,13,32,0,164,3,21,20,24,64,29,15,11,0,186,0,23,4,5,12,15,4,10,0,62,0,5,11,8,38,42,17,39,0,161,6,7,8,7,42,55,17,36,20,193
505011072,0,0,0,0,3,3,7,6,0,23,24,9,10,3,28,106,49,173,0,403,6,17,9,8,38,63,28,45,0,218,0,0,0,0,12,18,11,14,0,60,20,32,32,26,67,176,60,201,4,620,0,4,6,3,16,40,13,20,0,113,7,84,30,9,23,43,21,40,3,263,11,93,25,4,14,22,4,17,0,188,3,9,8,4,26,42,18,28,0,147,0,5,3,0,9,11,7,7,0,46,3,8,3,4,20,48,11,27,0,122,0,4,3,6,9,16,9,16,0,58,15,40,24,26,100,188,61,107,0,562,4,19,13,4,11,19,16,18,0,103,19,12,12,17,52,95,31,33,0,267,5,44,12,9,35,58,31,49,5,240,6,29,12,18,56,47,16,24,0,201,0,30,7,4,9,9,5,7,0,75,7,18,7,9,20,38,8,22,0,122,4,23,14,10,22,53,9,21,15,165
505011073,0,0,0,0,3,3,0,5,0,16,32,13,5,3,22,60,33,146,6,315,3,11,9,9,43,50,17,40,4,191,0,3,0,0,7,19,9,15,0,55,31,38,35,50,92,220,72,195,8,740,8,8,4,9,18,45,12,21,0,114,4,68,31,14,50,52,9,28,0,260,4,58,25,9,11,16,14,15,3,155,8,12,14,8,24,47,19,39,0,171,0,11,6,5,12,8,0,8,0,44,3,0,0,0,23,28,5,22,0,92,0,9,0,3,4,9,7,3,0,32,15,17,17,7,58,101,29,62,0,305,9,11,12,3,15,19,3,9,0,84,14,11,12,12,72,80,12,23,0,242,4,27,7,13,37,47,19,35,0,193,10,22,20,9,46,29,14,15,4,168,0,15,10,7,10,12,7,7,0,65,3,15,11,11,14,43,17,26,0,137,3,10,4,3,35,34,14,29,18,156
505011074,0,0,0,0,0,0,3,4,0,12,32,10,5,3,18,40,31,143,8,281,3,9,7,8,27,48,14,40,0,162,6,0,4,0,13,14,6,19,0,62,28,22,25,34,99,207,83,148,9,654,7,3,4,5,26,28,6,11,0,90,8,42,19,19,38,43,20,19,0,196,0,50,23,9,13,12,5,18,0,134,3,8,17,11,25,34,11,38,0,155,3,4,0,4,12,6,0,3,0,34,0,3,0,4,15,18,3,11,0,49,0,4,4,0,3,11,0,10,0,34,3,9,3,12,38,71,17,36,0,185,5,12,15,4,17,28,10,15,0,99,8,15,6,3,52,56,16,20,0,172,3,25,12,7,33,38,12,12,0,139,3,16,12,14,32,25,6,7,0,113,0,8,3,5,6,8,6,7,0,42,4,3,8,7,24,49,10,20,0,134,5,7,10,13,21,27,15,24,23,134
505011075,0,0,5,0,0,0,0,0,4,8,24,11,11,9,21,67,34,122,3,302,5,13,3,10,27,29,19,38,0,142,0,0,0,0,14,9,3,7,0,34,16,26,18,29,54,156,42,145,5,491,5,4,4,0,14,30,13,27,0,102,5,53,28,15,15,25,10,30,0,178,7,70,21,7,9,11,4,20,0,152,6,6,11,8,12,30,10,31,0,115,0,5,4,0,3,15,0,7,0,41,0,10,10,3,30,41,8,29,0,135,0,4,8,0,4,14,8,17,0,59,8,20,23,20,52,118,24,88,0,356,6,14,0,10,3,23,0,15,0,69,7,7,7,0,43,71,23,35,0,198,7,17,14,5,24,39,8,23,3,149,0,20,13,11,43,42,22,26,0,175,0,22,5,9,8,5,9,7,0,58,0,7,7,4,6,19,5,24,0,83,3,15,6,3,18,50,13,20,9,143
505011076,0,0,0,0,0,4,0,8,0,17,30,9,5,0,15,62,37,129,8,292,6,6,9,9,33,42,26,44,4,167,0,0,3,0,11,9,9,14,0,45,16,28,32,16,69,148,48,153,6,507,0,0,5,3,14,29,9,33,0,93,0,55,31,15,31,39,11,20,0,200,3,66,19,6,13,5,4,13,0,130,5,10,6,4,8,28,11,34,3,117,0,7,0,0,4,13,0,0,0,29,0,0,4,4,20,38,11,35,0,115,0,3,3,6,4,12,8,7,0,43,4,20,15,13,55,116,29,87,0,339,0,7,11,7,10,10,3,13,0,60,12,5,9,5,34,57,25,30,0,184,0,17,12,3,28,28,7,20,0,122,0,16,8,14,33,44,10,31,0,161,0,17,5,3,5,8,0,3,4,47,4,9,5,4,20,20,5,24,0,92,0,9,4,0,29,41,14,26,18,141
505011077,0,3,3,3,6,6,0,3,0,32,27,8,12,4,31,57,20,161,3,317,9,11,14,9,51,67,22,39,0,217,0,0,0,3,25,20,6,4,0,67,19,42,39,28,85,209,61,142,7,632,3,8,6,4,24,29,13,24,0,106,5,91,33,21,49,52,15,28,0,293,7,68,32,13,33,22,5,23,0,192,13,13,19,8,28,50,9,26,5,177,0,0,0,0,6,7,7,4,0,27,0,0,3,0,29,45,4,8,0,96,0,12,0,9,6,8,0,9,0,41,11,21,15,8,71,101,25,41,0,289,0,21,17,11,24,19,7,14,0,119,18,15,8,10,90,95,24,35,0,288,14,28,18,13,51,50,17,39,0,227,9,28,23,16,75,41,12,15,0,226,0,19,10,3,16,8,5,3,0,55,3,12,9,14,25,50,19,30,4,159,6,11,13,8,49,60,11,23,16,206
505011078,0,0,4,0,0,0,0,0,0,9,27,9,3,6,16,51,24,135,0,272,4,12,11,3,42,44,15,35,0,174,3,0,0,0,13,22,3,9,0,63,19,23,38,24,82,177,75,188,8,632,3,4,9,3,28,40,11,20,0,117,3,63,31,17,35,42,11,22,0,226,8,62,25,6,11,10,0,24,0,148,10,11,15,4,24,50,7,32,6,154,0,5,5,6,13,14,4,6,0,47,7,4,5,6,26,44,8,27,0,119,0,3,4,0,6,10,4,13,0,39,11,26,8,16,48,127,26,49,0,317,4,15,11,4,15,20,8,14,0,99,12,17,12,14,56,86,28,17,0,241,8,32,9,8,28,45,18,29,0,181,3,16,16,13,41,27,17,12,0,138,3,28,4,0,10,14,4,12,0,73,0,13,10,9,26,31,9,13,0,126,6,6,11,9,28,33,17,21,13,140
505011079,0,0,4,0,0,4,0,0,0,11,38,3,0,4,21,57,36,144,0,300,6,13,9,6,35,40,13,38,0,151,0,0,0,6,15,19,6,18,0,51,11,36,33,35,91,196,77,175,10,669,0,3,4,0,20,31,16,33,0,105,10,58,25,11,35,27,4,32,0,197,5,56,19,10,13,12,4,6,0,132,9,8,7,7,17,31,7,22,0,106,0,6,3,0,13,15,0,5,0,49,0,4,6,0,17,35,6,21,0,91,0,0,5,3,4,13,8,16,0,55,5,28,16,3,37,90,24,59,0,267,3,14,10,6,8,17,6,18,0,82,5,14,7,7,43,73,20,29,0,201,3,19,17,5,41,45,13,36,3,181,6,17,11,14,32,31,11,12,0,142,0,12,8,3,6,11,0,5,0,51,5,7,10,7,14,27,13,16,0,99,8,8,9,10,21,37,9,36,13,146
505011080,0,0,0,0,0,3,0,0,0,8,19,10,3,4,16,42,22,119,0,242,4,7,5,0,20,37,12,27,0,121,0,0,3,0,11,19,0,7,0,33,8,18,18,27,54,124,50,129,0,431,0,6,0,5,18,14,5,11,0,50,0,57,30,6,22,22,11,26,4,171,0,46,19,13,7,5,0,16,0,101,10,11,5,0,17,30,11,25,0,97,0,5,3,0,5,3,6,0,0,26,0,6,0,0,10,12,0,10,0,54,0,0,5,0,3,6,3,10,0,35,6,11,12,17,32,79,18,47,0,216,5,17,4,5,7,22,8,14,0,79,8,11,3,0,32,53,15,22,3,146,0,19,5,3,18,18,7,23,0,99,3,8,11,15,23,13,10,11,0,93,0,17,0,0,4,0,0,7,0,38,4,8,5,0,9,21,10,17,0,77,0,16,4,0,20,27,11,22,6,110
505011081,0,4,0,0,0,0,0,0,0,10,16,6,5,3,15,35,29,101,0,221,3,6,8,4,40,48,19,23,0,151,3,0,0,0,5,9,3,14,0,39,9,15,21,22,63,162,57,136,7,494,0,4,0,3,7,35,7,16,4,83,0,32,16,11,23,25,9,18,0,124,0,41,9,8,9,9,0,11,0,96,4,12,12,5,13,25,12,10,3,95,0,6,0,0,5,4,0,4,0,19,4,0,5,0,14,17,0,10,0,50,0,4,0,0,3,6,4,9,0,24,8,8,3,4,43,69,29,35,0,205,3,13,8,0,9,17,7,10,0,61,3,10,8,8,45,57,9,17,0,149,0,23,14,5,22,36,13,22,0,137,5,3,9,7,24,26,4,3,0,102,0,13,3,0,12,3,0,11,0,43,4,10,8,4,16,22,14,18,0,83,8,3,3,9,30,36,16,23,15,132
505011082,0,0,0,0,0,5,7,9,0,27,11,10,7,4,27,62,28,96,5,248,3,12,6,4,19,26,12,30,0,112,0,0,0,3,9,12,5,4,0,33,5,33,26,23,55,128,29,118,3,412,0,3,12,0,11,33,11,30,0,99,8,66,25,10,18,24,15,27,0,194,3,53,17,4,10,8,8,18,0,120,6,12,8,7,9,28,15,15,0,110,0,5,8,3,12,15,5,7,0,45,0,7,8,0,15,41,14,19,0,112,0,6,6,4,3,14,7,15,0,61,7,27,19,10,43,100,37,89,0,339,6,9,3,3,4,9,6,9,0,52,12,3,4,3,40,49,15,23,0,153,5,32,19,14,23,25,16,32,0,159,3,27,18,13,24,25,4,18,0,135,0,18,4,4,0,5,3,8,0,46,0,12,6,4,9,16,0,18,0,60,3,13,10,4,10,33,13,28,6,113
505011083,0,0,0,0,0,7,0,0,0,10,24,5,6,3,16,41,27,93,0,214,3,8,7,10,37,54,17,24,0,168,0,3,6,5,14,16,7,14,0,61,17,14,13,32,52,129,54,114,0,425,4,9,6,3,25,35,8,22,0,114,4,64,35,10,22,21,15,26,0,201,6,65,19,6,15,15,3,14,0,139,12,10,9,11,21,35,6,24,0,126,0,0,0,5,6,9,0,5,0,30,4,11,7,0,22,22,6,15,0,78,0,0,0,0,0,6,5,3,0,23,0,22,12,8,46,97,31,47,0,268,0,12,9,6,14,15,7,11,0,82,12,5,7,11,57,64,22,27,0,201,8,26,11,6,28,34,13,22,0,156,3,20,7,13,28,27,8,10,0,123,0,18,0,0,4,6,3,3,0,47,3,5,14,0,14,22,4,18,0,92,4,10,8,4,16,38,6,16,6,107
505021084,0,0,0,0,6,6,5,5,0,30,28,3,8,4,16,46,25,119,10,258,7,13,19,5,44,64,16,40,0,208,0,0,0,3,23,15,8,6,0,54,29,33,35,33,106,266,77,224,11,820,4,5,0,4,30,47,9,24,0,132,3,76,43,21,72,52,17,42,5,328,3,49,34,12,27,37,10,24,6,201,9,21,24,25,43,51,26,50,0,244,0,4,3,0,10,18,4,10,0,49,0,4,0,0,31,27,12,11,0,78,0,4,4,4,6,8,9,7,0,36,8,19,13,12,81,141,29,60,0,369,3,25,22,10,29,31,16,5,0,144,13,13,15,10,81,69,29,27,0,241,10,30,19,13,40,43,20,35,0,207,4,13,20,26,64,38,15,13,0,187,0,13,5,12,12,14,0,13,0,68,4,12,10,10,44,60,13,24,0,178,8,20,12,9,41,71,16,33,33,242
505021085,0,4,3,5,16,11,0,8,0,53,17,7,3,7,9,29,18,131,6,234,7,27,19,14,197,115,33,55,3,475,0,5,0,4,7,9,0,9,0,32,19,36,43,41,104,191,49,121,14,624,0,7,4,3,46,52,8,24,4,155,16,76,68,39,92,68,15,30,5,413,11,98,72,27,66,39,15,36,6,369,13,52,87,55,84,117,52,80,19,560,0,0,0,6,17,11,3,0,0,46,4,0,5,0,14,13,3,12,0,48,4,0,0,0,7,8,0,5,0,31,6,22,11,10,55,79,14,20,0,213,9,40,30,11,43,36,15,24,5,206,8,24,19,9,61,57,19,28,3,232,0,19,20,8,38,33,3,11,0,132,12,38,48,46,90,52,13,37,9,336,3,8,16,6,20,11,0,0,0,73,4,23,26,12,53,57,25,22,4,229,8,28,38,25,111,81,15,40,91,435
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,3,6,0,3,5,4,15,0,30,41,11,9,5,43,113,91,268,3,584,6,11,8,4,38,83,28,45,0,223,0,4,0,4,27,25,4,21,0,84,15,34,38,38,114,211,78,242,4,775,5,6,4,7,37,49,9,29,0,152,14,78,25,23,48,65,23,44,4,331,9,74,37,20,38,35,13,35,3,275,14,24,8,15,31,61,17,43,0,218,0,9,0,5,12,14,5,13,0,58,3,5,0,4,32,56,20,26,0,155,0,3,7,9,12,15,11,25,0,89,11,22,18,12,113,212,75,118,4,581,4,17,24,11,19,28,4,16,0,125,13,13,9,7,74,89,26,44,0,281,6,33,17,15,62,71,23,48,0,274,7,21,18,29,81,76,17,30,0,287,6,18,7,5,21,27,5,13,0,103,5,11,14,12,18,37,16,32,0,154,13,24,4,19,28,64,18,47,25,245
505021089,0,7,7,0,3,7,5,14,0,41,32,10,13,8,40,152,66,240,5,561,6,12,9,7,48,80,27,58,0,244,7,3,0,0,25,33,11,11,0,96,29,45,39,34,89,256,85,238,4,828,3,8,4,3,38,52,17,36,0,162,3,117,53,24,46,57,22,45,0,369,6,123,33,14,19,29,3,33,0,265,4,17,16,14,38,65,29,35,3,217,0,4,5,4,20,21,6,16,0,78,6,3,4,11,52,69,34,55,0,237,4,5,14,5,19,31,8,23,0,100,18,47,50,33,103,287,90,175,0,805,6,31,16,10,15,39,11,22,0,142,11,22,16,10,92,110,33,53,0,343,7,58,14,16,52,84,29,46,0,320,13,21,35,25,68,63,21,43,0,292,8,47,10,0,16,22,4,11,0,120,3,23,20,6,27,37,21,36,3,171,4,23,17,6,38,80,18,43,26,257
505021090,0,0,0,4,9,8,0,0,0,26,19,6,3,3,25,58,29,157,3,310,9,18,14,11,100,102,31,48,0,335,3,3,3,4,15,24,6,14,0,62,21,32,40,34,120,208,64,162,9,687,5,12,11,0,35,45,7,15,0,131,9,70,60,42,102,71,28,43,5,440,8,87,83,23,80,62,18,43,9,408,16,51,82,43,85,107,40,87,10,516,0,9,6,4,20,22,4,8,0,73,3,4,3,3,41,24,10,8,0,110,0,0,3,4,12,7,9,10,6,40,7,12,27,21,105,142,40,57,8,413,0,30,33,23,39,34,9,23,0,178,7,19,25,11,104,66,22,41,9,298,3,31,29,16,43,27,8,22,4,182,7,38,39,42,116,70,22,40,8,381,5,18,10,9,25,19,5,8,0,98,3,24,23,13,47,48,21,29,4,219,7,35,30,13,73,73,17,34,63,344
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,6,0,4,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
505021092,0,4,5,0,3,5,4,0,0,23,68,16,21,11,51,121,74,342,6,712,6,5,11,14,35,54,17,41,0,196,0,0,3,3,22,15,5,15,0,62,28,42,49,37,104,242,79,247,4,842,4,11,4,6,13,29,14,35,0,104,10,53,38,9,32,41,18,40,0,254,8,67,42,16,36,46,14,47,0,289,16,19,22,6,37,48,20,35,12,211,0,6,6,6,22,15,8,15,0,72,6,7,4,12,38,56,13,39,0,167,5,6,5,5,14,22,10,36,0,97,17,30,27,24,101,204,59,126,4,586,8,17,14,12,22,33,10,29,4,145,16,15,8,8,62,89,26,56,0,284,5,51,17,22,44,63,32,46,0,290,14,19,26,28,73,85,22,41,0,310,8,27,26,11,26,23,4,16,0,128,3,11,17,19,27,31,11,23,0,149,4,26,18,16,37,66,25,55,40,277
505021093,0,3,0,3,5,8,0,3,0,27,18,4,5,0,17,65,38,103,8,267,7,5,11,12,52,64,29,44,0,219,4,0,0,0,26,24,7,7,0,70,11,23,32,28,80,178,68,161,9,590,3,10,4,4,29,38,12,24,0,119,3,90,56,34,70,67,19,42,5,386,3,56,41,20,51,47,5,39,6,268,6,17,20,12,31,64,14,36,0,209,0,0,0,0,11,13,3,6,0,41,0,3,8,7,29,48,5,28,0,128,0,10,9,0,10,19,3,19,5,72,13,16,27,11,77,154,46,77,0,426,0,30,44,16,22,18,7,12,0,151,9,9,9,10,74,65,14,19,0,213,7,26,12,9,47,50,3,17,0,188,9,34,29,32,66,69,25,28,0,286,0,16,8,3,16,10,5,7,0,60,4,16,13,6,42,32,6,28,3,151,0,27,23,13,53,52,8,24,21,225
505021094,0,5,3,0,3,7,0,3,0,23,13,3,5,3,13,46,32,66,0,185,0,9,0,9,16,14,12,28,0,83,0,0,0,3,6,5,6,4,0,35,14,26,16,16,31,115,29,125,0,372,0,11,7,4,8,7,3,14,0,51,0,34,16,8,9,26,5,24,0,128,9,53,15,0,5,7,3,11,0,105,4,8,5,3,0,17,5,13,0,53,4,3,0,0,7,8,0,5,0,23,0,6,8,11,9,25,9,25,0,97,0,4,0,0,4,17,6,20,0,59,9,28,17,10,29,71,26,75,0,262,0,7,3,4,9,12,4,9,0,40,6,8,10,11,21,40,16,16,0,119,0,19,10,5,11,27,14,24,0,116,7,17,15,14,27,24,7,18,0,125,0,18,10,4,5,11,3,4,0,54,3,7,5,0,4,17,3,12,0,59,4,8,11,6,12,26,8,19,14,101
505021095,0,0,0,3,0,14,0,0,0,18,16,0,0,3,22,64,34,120,8,272,5,4,13,3,45,61,12,26,0,173,0,0,3,0,21,13,7,4,0,52,9,14,21,24,64,139,45,121,4,436,3,3,4,4,20,34,5,11,0,81,0,64,50,23,70,49,28,37,4,334,5,42,39,20,41,37,13,33,0,237,4,13,26,18,44,60,16,38,3,227,0,3,3,3,18,20,5,5,0,55,6,3,4,5,17,41,17,20,0,113,3,6,3,0,11,12,0,10,0,60,7,12,18,10,89,153,36,59,0,400,3,17,40,11,27,30,4,20,0,149,6,18,11,6,73,64,14,22,0,219,4,16,21,8,43,43,27,24,4,188,5,26,32,31,82,46,23,28,0,264,0,12,3,8,16,18,9,9,0,76,6,11,18,10,33,25,21,14,0,138,5,17,16,7,38,41,15,18,30,180
505021096,0,3,3,0,3,0,0,10,0,25,18,12,11,8,34,96,49,155,6,382,6,7,10,3,20,40,19,33,0,138,0,0,0,0,10,22,3,6,0,58,16,19,24,27,47,133,36,129,4,431,6,9,0,5,21,30,9,23,0,105,0,99,37,14,28,42,17,34,0,277,10,79,23,12,20,18,9,20,0,183,7,13,12,14,12,27,13,22,0,115,0,3,3,5,14,13,0,13,0,47,0,4,10,4,30,47,16,31,0,139,4,7,6,5,7,19,10,35,0,90,6,50,34,28,97,190,59,127,3,586,3,13,10,3,10,23,0,12,0,84,6,11,5,13,48,68,19,31,0,202,13,55,12,15,36,66,15,56,0,266,8,31,25,17,53,84,32,43,3,303,0,23,12,6,10,20,3,11,0,90,0,11,11,3,13,12,5,17,0,69,8,22,10,8,23,35,7,44,21,186
505021097,0,0,4,0,0,4,0,6,0,9,13,3,6,0,23,73,40,136,4,305,4,14,14,4,46,63,28,42,0,213,4,0,6,3,23,15,6,18,0,68,16,31,21,23,62,164,63,158,10,545,0,7,5,4,26,26,11,31,0,114,4,84,43,28,66,61,13,57,7,365,0,77,58,13,40,44,18,44,6,301,9,34,30,18,33,50,27,38,6,248,0,4,4,8,14,10,7,4,0,65,5,6,4,3,46,58,15,42,0,186,0,4,10,5,14,17,7,24,0,86,10,39,27,14,109,214,41,127,0,584,4,29,16,11,25,35,11,29,0,161,9,12,14,7,98,67,25,33,0,269,3,37,19,16,43,57,12,33,0,214,5,27,38,33,95,81,31,52,5,379,0,27,12,5,17,18,4,12,0,93,3,19,4,4,40,33,15,33,4,170,5,24,14,4,38,37,6,38,29,198
505021301,0,0,0,0,3,0,0,0,0,10,3,6,7,4,18,33,16,67,0,165,0,13,9,5,49,53,12,43,0,188,0,3,0,0,5,10,5,5,0,32,7,19,26,16,76,128,36,117,9,435,0,3,3,4,24,36,11,25,0,108,4,88,46,24,35,45,16,63,6,333,6,41,34,14,28,28,8,47,4,209,0,12,21,12,36,33,12,26,0,153,0,6,5,0,13,7,0,3,0,34,0,4,5,0,34,36,7,9,0,99,0,3,4,6,4,5,7,14,0,43,5,27,15,11,53,99,23,71,0,307,0,15,13,14,11,31,5,14,0,98,4,11,8,5,53,55,7,15,0,165,0,18,16,3,28,31,18,13,0,133,6,26,18,19,47,46,10,30,3,208,0,17,8,0,12,12,0,0,0,54,0,13,25,9,24,32,8,26,7,143,0,19,12,8,30,40,13,24,19,167
505021302,0,3,0,0,3,0,0,0,0,15,15,5,8,4,13,36,27,98,6,210,0,12,9,12,50,39,29,33,3,189,3,0,3,0,15,7,0,3,0,30,15,23,16,16,55,153,50,96,4,427,0,0,7,0,26,39,12,17,0,105,6,72,45,19,56,42,15,36,0,294,3,60,29,16,28,27,12,24,0,200,4,18,17,15,36,57,20,31,3,204,5,0,4,8,14,8,0,7,0,51,3,3,5,0,29,31,10,18,0,101,0,6,0,4,3,15,7,14,0,51,8,19,25,16,83,128,31,76,0,371,0,13,19,0,21,24,3,14,0,101,8,12,15,5,62,67,16,28,4,211,0,33,11,9,29,36,11,16,0,150,6,32,27,16,52,52,10,30,0,232,4,19,3,10,8,17,8,6,0,80,7,19,4,18,24,28,7,29,0,129,5,16,13,7,24,43,12,25,30,183
