SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
507051188,4,0,0,0,0,0,13,5,13,0,0,0,0,14,5,90,8,24,4,0,130,44,56,28,29,9,0,160,112,4,9,57,11,0,200,292,14,13,155,49,0,520,492,9,6,185,48,0,735,431,3,5,118,15,0,582,99,0,0,20,3,0,127,14,0,0,3,0,0,21,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,3,24,8,3,71,1525,212,62,624,149,15,2582
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3,6,0,6,0,0,19,0,10,0,0,0,0,15,4,50,0,5,0,0,64,30,12,4,23,0,0,64,58,5,0,27,3,0,95,136,3,4,67,28,0,235,211,8,0,106,12,0,337,188,0,0,74,4,0,271,39,0,0,5,0,0,43,13,0,0,4,0,0,18,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,24,4,3,43,691,98,10,346,54,7,1211
507051191,0,0,0,0,0,0,5,0,3,0,0,0,0,6,0,11,0,4,0,0,17,0,4,0,10,0,0,16,0,10,0,19,3,0,34,17,10,0,21,28,0,82,241,10,0,105,9,0,364,557,0,0,129,9,0,694,144,0,0,27,0,0,173,44,0,0,10,0,0,49,13,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,14,4,0,35,1032,46,3,343,60,5,1486
507051192,0,0,0,3,0,0,9,0,8,0,0,0,0,4,4,21,0,7,0,0,34,7,30,0,9,0,0,53,3,18,4,7,0,0,31,44,23,0,34,16,0,117,239,14,4,103,13,0,377,242,0,0,81,15,3,339,35,0,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,9,0,4,41,591,129,10,264,50,3,1041
507051193,0,4,0,0,0,0,5,0,3,4,0,0,0,5,3,33,9,3,0,0,48,4,25,18,13,3,0,60,6,12,3,16,0,0,30,52,16,4,49,5,0,118,251,17,0,118,13,0,392,209,6,0,80,5,0,302,14,0,0,6,0,0,18,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,21,3,3,43,549,116,34,304,23,3,1031
507051312,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,4,3,0,10,3,8,0,4,7,0,30,14,0,4,3,6,0,33,20,6,0,18,40,0,86,153,0,0,57,15,0,225,337,0,0,72,4,0,421,52,0,0,10,3,0,67,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,13,7,4,38,614,22,8,188,91,10,927
507051313,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,3,0,13,23,3,0,14,4,0,44,8,0,0,18,4,0,25,20,0,0,20,41,0,86,276,0,0,106,11,0,390,736,0,0,195,12,0,934,193,0,0,36,8,0,237,36,0,0,4,0,0,35,7,0,0,0,0,0,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,11,5,4,37,1311,11,8,406,91,5,1828
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,12,3,0,32,51,0,0,10,4,0,58,15,0,0,8,0,0,17,4,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,0,34,13,0,131
509011225,0,10,4,0,0,0,15,0,14,3,5,0,0,17,10,90,26,21,5,4,153,9,52,72,45,13,7,192,14,13,13,49,3,0,90,80,34,27,76,15,0,237,383,23,15,168,25,7,617,354,3,12,117,26,0,511,75,3,0,23,4,0,102,10,0,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,9,13,9,0,54,930,251,184,527,105,18,2012
509011226,0,0,0,3,5,0,10,0,0,0,4,0,0,4,8,0,0,17,0,0,20,5,0,0,13,0,0,17,0,0,0,17,8,0,21,5,0,0,18,5,0,29,8,0,0,18,0,0,31,16,0,0,6,0,0,22,5,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,15,49,0,0,114,27,0,190
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,14,0,12,0,3,0,0,25,0,6,0,8,0,0,13,0,7,3,6,0,0,20,34,22,0,35,6,0,96,101,3,0,33,0,0,140,24,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,0,16,157,62,16,104,12,0,355
509011228,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,31,8,11,3,0,52,4,13,11,12,8,0,50,0,7,0,12,4,0,29,6,13,11,25,4,0,60,68,9,0,58,10,3,143,39,0,0,49,3,0,102,16,0,0,10,0,0,30,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,0,20,142,78,28,194,37,4,484
509011229,0,0,0,4,6,0,14,0,4,0,6,10,0,17,0,10,6,12,15,0,39,3,11,3,18,6,0,48,4,5,0,13,10,0,32,3,4,6,25,9,0,33,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,30,3,44,12,36,16,90,86,5,242
509011230,0,3,0,0,0,0,10,0,5,0,0,4,3,10,18,22,10,16,7,0,74,44,24,7,26,9,0,110,20,10,0,20,8,0,58,29,20,0,23,6,0,79,30,7,0,20,3,0,68,4,3,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,8,0,22,159,112,22,113,44,4,459
509011231,0,0,0,6,10,0,12,0,9,0,4,5,0,11,4,11,9,16,20,0,57,13,12,16,35,10,0,92,11,5,0,20,9,0,48,4,3,3,18,0,0,35,4,9,0,21,4,0,35,0,0,0,8,4,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,23,0,37,43,48,26,147,86,4,349
509011232,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,18,32,0,0,9,8,0,51,4,0,0,12,4,0,22,9,3,0,20,3,0,32,27,0,0,7,0,0,40,11,0,0,4,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,87,3,0,69,29,0,183
509011233,0,4,6,0,0,0,7,0,8,0,0,0,0,16,0,94,16,9,0,5,119,0,40,16,16,9,0,86,9,35,7,16,5,0,64,27,28,16,34,14,0,124,109,36,6,121,18,0,303,163,11,0,48,9,0,227,33,0,0,11,0,0,50,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,3,16,0,0,54,364,272,65,275,58,8,1051
509011234,0,0,0,7,3,0,12,0,3,0,0,0,0,5,3,12,0,17,5,0,40,25,6,15,23,4,0,80,21,3,3,16,6,0,49,63,6,0,23,8,4,103,28,5,0,14,9,0,48,3,0,0,13,5,0,17,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,14,0,27,152,41,22,128,47,5,382
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,9,0,0,16,0,0,0,9,0,0,9,4,0,0,5,5,0,15,14,0,0,18,0,0,33,14,0,0,17,0,0,34,12,0,0,4,0,0,17,10,0,0,5,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,56,3,5,84,11,0,158
509021237,0,0,5,5,0,0,17,0,3,0,0,3,0,9,0,16,15,17,16,0,67,15,13,8,22,0,0,62,6,7,3,19,0,0,34,9,3,0,26,4,0,46,7,0,0,11,0,0,16,0,0,0,4,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,7,9,0,27,33,61,33,117,43,0,283
509021238,0,0,0,6,13,0,21,0,0,0,0,4,0,10,0,10,17,32,10,0,78,9,17,21,37,7,0,90,8,3,0,24,3,0,44,3,5,5,28,3,0,45,5,0,3,7,0,0,17,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,39,31,50,43,159,69,4,352
509021239,0,3,0,3,9,0,16,0,4,0,6,5,0,13,4,3,4,20,20,0,53,3,4,0,19,5,0,26,7,3,0,20,4,0,36,34,9,5,38,12,0,89,55,16,0,53,18,0,141,73,0,0,47,10,0,132,5,0,0,12,3,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,23,21,0,58,195,42,12,246,101,7,601
509021240,0,4,0,4,8,0,11,0,3,0,5,4,0,11,6,23,18,21,12,0,79,17,24,20,29,15,0,108,10,9,0,25,12,0,49,19,16,0,33,11,0,82,24,7,0,17,7,0,55,11,0,0,8,4,0,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,20,89,99,39,138,86,5,454
509021241,0,3,0,4,0,0,10,0,6,0,0,5,0,17,3,20,6,19,12,0,56,0,10,0,23,13,0,47,4,15,0,26,11,0,54,9,17,0,35,11,0,85,6,8,3,19,3,0,43,0,0,0,10,3,0,15,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,3,39,27,81,14,150,80,5,361
509021242,0,8,0,8,11,0,31,0,6,9,3,3,0,26,0,17,6,20,11,0,54,10,5,11,21,13,0,58,3,3,0,14,3,0,30,0,4,0,6,0,0,12,0,0,0,4,0,0,9,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,12,13,0,36,16,49,28,89,61,6,254
509021243,4,0,0,0,0,0,7,0,7,5,0,0,0,17,0,68,4,14,7,0,88,13,47,0,30,12,0,97,28,16,0,39,4,0,89,110,33,3,76,9,0,231,112,19,3,71,19,0,221,61,10,0,41,5,0,117,16,0,0,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,12,5,0,47,352,212,14,296,59,6,944
509021244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,14,0,4,0,3,4,0,8,0,4,0,8,8,0,22,7,0,0,22,0,3,29,35,0,0,19,6,0,61,17,0,0,20,0,0,41,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,10,76,12,0,98,14,3,199
509021245,0,0,0,3,3,0,4,0,7,0,0,0,0,7,0,18,0,15,3,0,41,6,12,7,11,0,0,34,5,6,0,22,0,0,36,23,12,0,22,3,0,51,43,5,0,24,0,0,75,25,0,0,13,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,4,15,102,58,7,119,20,3,311
509031246,0,5,0,0,3,0,10,0,5,5,0,0,0,9,0,18,23,5,11,0,54,3,5,5,20,3,0,43,3,7,0,37,4,0,50,4,8,9,16,7,0,42,6,5,0,10,4,0,23,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,13,0,40,26,52,36,110,48,4,276
509031247,0,0,0,6,15,0,27,0,4,0,4,11,0,17,0,12,3,18,8,0,54,3,16,12,33,8,0,75,0,5,0,24,5,0,34,0,0,0,20,8,0,29,0,3,0,5,8,0,11,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,43,17,45,26,121,91,3,297
509031248,0,3,0,0,3,0,6,0,0,0,0,7,0,5,0,3,0,6,4,0,10,0,0,3,0,3,0,12,8,0,0,7,5,0,16,13,0,9,8,0,0,34,32,4,0,17,6,0,59,27,0,0,15,0,0,45,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,11,0,22,76,17,13,69,35,0,213
509031249,0,0,0,0,0,0,0,5,3,0,0,0,0,9,0,46,3,14,0,0,64,8,19,9,14,6,0,56,23,20,0,32,5,0,79,57,19,5,43,11,0,131,48,15,3,35,9,0,105,27,5,0,11,0,0,47,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,4,3,3,0,21,164,116,30,156,38,11,517
509031250,0,0,0,16,8,0,25,0,6,0,0,4,0,12,3,11,7,22,6,0,50,6,14,17,27,11,0,73,7,0,0,32,4,0,45,19,3,4,24,8,0,51,11,5,0,18,4,0,31,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,3,33,53,33,30,159,57,8,341
510011262,4,15,0,0,7,0,22,0,21,3,0,4,0,31,4,139,5,5,34,0,187,7,138,15,19,46,0,225,6,62,6,10,36,3,120,18,105,10,23,58,0,216,89,111,17,49,50,0,308,154,38,9,68,28,0,296,165,10,0,50,23,0,246,120,3,0,35,3,0,168,89,0,0,37,9,0,132,56,3,0,20,4,0,86,26,0,0,13,0,0,48,33,0,0,12,0,0,40,30,60,10,11,43,11,168,801,708,79,347,352,23,2299
510011263,0,196,98,0,57,0,363,0,89,123,0,21,3,241,0,118,59,3,38,0,230,0,57,33,5,29,0,127,0,20,3,13,8,0,46,14,39,12,12,19,0,94,27,20,0,11,3,0,65,28,3,3,11,0,0,47,7,4,0,5,0,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,19,0,25,0,97,93,597,355,70,202,13,1328
510011264,0,134,64,0,9,0,200,0,91,38,0,7,0,132,0,87,42,0,20,0,147,0,39,10,0,9,3,57,0,10,0,0,4,0,15,0,19,4,0,3,0,26,0,19,3,0,3,0,28,0,5,0,0,0,0,4,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,5,12,0,45,0,412,169,7,67,6,663
510011265,0,24,63,0,3,0,95,0,14,50,5,11,0,85,0,55,42,6,30,0,142,5,76,14,5,40,0,142,7,50,6,11,43,0,113,11,51,8,14,34,0,117,21,28,27,35,22,0,133,70,19,7,50,29,3,171,40,6,6,34,12,0,86,24,0,0,15,7,0,47,9,3,0,12,0,0,30,0,0,0,3,0,0,9,0,0,0,5,0,0,3,0,0,0,0,5,0,7,3,28,8,11,35,0,100,201,351,224,208,280,10,1275
510011266,0,36,23,0,0,0,60,0,61,31,0,3,0,91,0,58,37,0,0,0,95,0,22,9,0,4,0,31,0,11,3,4,0,0,18,0,25,3,0,0,0,28,0,0,0,0,3,0,11,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,3,12,0,49,0,228,124,14,29,0,392
510021267,0,20,104,0,6,0,132,0,11,20,0,4,0,32,0,13,29,0,4,0,42,0,9,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,7,6,20,0,38,5,59,167,9,34,0,269
510021268,0,0,0,0,164,0,169,0,0,0,0,23,0,21,0,12,0,0,350,0,367,0,30,0,0,33,0,61,4,22,0,5,34,0,53,5,5,0,0,7,0,13,20,0,0,0,5,0,26,47,0,0,10,0,0,56,59,0,0,6,4,0,73,35,0,0,3,0,0,41,13,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,10,64,0,99,206,68,4,36,687,0,998
510021269,10,0,0,3,175,0,188,0,5,0,0,13,0,16,0,13,0,0,128,0,142,0,9,0,0,20,0,28,6,10,5,6,31,0,49,4,17,0,0,20,0,46,4,7,0,0,7,0,23,39,0,0,3,9,0,55,64,0,0,11,5,0,83,40,0,0,0,3,0,45,31,0,0,0,0,0,38,25,0,0,0,0,0,28,17,0,0,4,4,0,21,43,0,0,8,5,0,56,24,8,0,3,72,0,107,300,72,10,46,503,0,931
510021270,26,18,0,6,234,0,279,0,25,0,0,29,0,61,0,72,4,8,303,6,388,9,82,0,4,58,0,161,13,60,5,3,37,0,124,25,87,20,10,56,0,197,59,67,18,14,35,0,194,136,30,8,24,20,0,226,168,10,0,13,14,0,196,99,0,0,6,9,0,114,52,0,0,0,0,0,55,24,0,0,0,3,0,27,34,0,0,0,0,0,34,16,0,0,0,8,0,21,38,42,9,8,99,9,199,691,488,70,109,900,12,2274
510031271,16,13,29,0,706,8,774,0,5,4,0,29,0,33,0,29,6,3,56,0,93,0,14,3,0,20,0,36,0,11,0,3,15,0,31,5,4,0,0,12,0,20,6,6,0,0,3,0,17,19,3,0,11,5,0,31,11,0,0,8,0,0,21,11,0,0,0,0,0,16,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,3,0,14,7,4,9,7,85,3,110,79,88,54,36,940,8,1201
510031272,11,8,0,0,422,0,442,0,6,0,0,17,0,25,5,55,0,0,74,0,145,8,26,0,3,56,0,104,16,57,0,7,77,0,155,20,86,0,13,122,0,242,66,114,4,15,134,0,328,134,20,6,43,84,0,277,176,7,0,25,52,0,263,179,0,0,12,30,0,227,133,4,0,10,18,0,172,97,6,0,17,16,0,135,73,0,0,6,15,0,97,115,0,0,4,30,0,155,56,33,0,18,166,3,281,1094,422,18,177,1314,5,3035
510031273,3,6,15,0,110,0,136,0,3,5,0,78,0,86,5,32,8,5,86,0,128,0,24,6,6,104,0,141,0,16,0,3,10,0,27,6,15,0,3,13,0,33,9,17,0,7,8,0,44,28,6,0,11,3,0,42,19,0,0,7,7,0,31,9,0,0,3,0,0,16,7,0,0,0,6,0,17,10,0,0,3,0,0,17,12,0,0,0,0,0,14,8,0,0,6,3,0,21,0,6,0,3,23,0,41,114,118,30,61,465,5,793
511011274,0,11,0,4,4,0,21,0,5,0,3,0,0,14,8,65,24,24,11,0,132,34,24,13,44,9,3,128,37,19,4,47,9,0,119,79,43,4,80,22,0,232,134,9,6,141,13,0,304,133,0,0,114,7,0,256,23,0,0,12,3,0,41,4,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,18,10,3,55,466,190,49,499,95,18,1314
511011275,0,0,0,0,0,0,3,0,0,0,3,3,0,11,0,7,0,14,10,0,35,3,0,0,10,11,0,30,3,5,0,7,5,0,28,20,5,0,19,3,0,50,18,0,0,19,6,0,41,13,0,0,3,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,24,53,0,90,67,24,3,105,95,6,306
511021276,0,4,18,0,8,0,33,0,13,13,0,3,0,32,0,47,4,13,17,0,88,16,43,25,16,21,4,121,12,16,0,24,15,0,67,22,27,4,39,33,0,125,26,18,4,33,11,0,98,20,11,0,21,12,0,61,5,0,0,6,4,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,10,14,11,0,50,116,192,74,164,142,6,697
511021277,0,9,3,0,9,0,23,0,9,0,0,12,0,27,0,24,8,3,11,0,59,8,16,11,5,22,5,67,8,15,5,6,14,0,41,12,26,10,9,29,0,92,19,6,6,11,6,0,45,35,0,9,32,3,0,83,40,0,0,25,3,0,70,22,0,0,3,0,0,31,8,0,0,3,0,0,16,4,0,0,0,0,0,10,0,0,0,4,0,0,0,4,0,0,8,0,0,13,9,10,9,5,30,3,65,167,133,61,117,148,6,637
511031278,0,3,0,0,0,0,4,0,3,0,6,0,0,3,5,31,3,9,6,0,53,14,11,0,15,3,0,52,20,14,0,20,6,0,55,71,5,0,39,3,0,118,159,11,0,59,12,0,242,121,3,0,38,8,0,163,34,0,0,10,0,0,43,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,7,3,0,19,437,79,3,205,38,5,767
