SA2_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,0,0,3,0,8,4,0,12,10,99,8,132,5,0,33,23,141,14,221,3,0,5,9,16,0,39,4,0,19,25,177,6,228,0,0,4,10,40,5,67,4,0,11,13,72,5,97,0,0,3,11,37,0,55,0,0,12,14,69,9,104,0,0,3,0,3,0,8,0,4,8,0,4,0,16,0,0,0,5,8,0,11,0,4,26,16,27,0,66,5,0,5,0,21,7,35,3,3,13,28,59,6,114,6,4,5,9,11,0,34,5,0,15,10,29,5,58,0,0,3,3,8,0,18,0,0,4,10,54,0,68,3,6,9,11,52,4,76,42,24,198,205,930,67,1462,0,0,3,0,9,0,11,0,0,5,6,17,0,30,6,0,14,12,24,3,56,0,0,0,0,3,0,8,0,0,6,11,27,0,38,0,0,0,5,10,0,13,0,3,15,27,94,6,136,3,0,13,16
507031261,0,0,0,0,13,0,16,13,0,35,19,126,0,198,6,4,28,9,108,0,156,4,0,7,3,17,0,30,6,0,21,27,193,5,246,0,0,13,8,40,3,67,7,0,22,23,36,5,95,0,0,11,3,21,0,37,4,0,25,24,33,3,85,0,0,4,5,6,0,14,7,0,15,5,12,0,33,0,0,3,5,9,0,20,15,0,52,19,28,0,117,3,0,8,5,14,0,34,11,6,28,20,46,3,109,14,5,35,4,13,0,71,6,8,39,20,20,0,97,0,0,6,5,13,0,21,0,0,8,8,62,0,74,4,0,12,9,54,10,88,107,27,366,216,868,33,1610,0,0,0,0,0,0,5,0,0,24,10,14,0,47,4,3,15,13,26,0,56,0,0,9,0,0,0,10,5,4,17,10,30,4,66,0,0,5,9,5,3,15,4,0,24,9,58,3,102,0,0,17,5
507041175,4,0,4,0,0,0,13,77,5,108,20,44,0,259,26,4,52,11,28,3,117,7,5,17,6,4,0,35,22,4,90,39,86,7,252,15,0,24,13,16,0,68,13,0,63,20,30,3,126,4,0,29,18,20,6,73,16,3,31,11,18,7,89,7,0,7,6,4,0,24,13,5,54,15,3,0,91,11,0,36,16,17,0,84,88,15,249,29,21,3,402,6,0,23,3,15,5,51,21,13,51,13,20,0,116,32,16,42,13,14,0,111,79,14,134,6,9,10,248,4,0,12,0,8,0,34,7,4,17,3,19,0,52,23,3,47,9,22,10,116,472,100,1090,250,393,62,2366,5,0,3,3,0,0,9,18,3,63,11,6,0,106,5,3,26,10,4,3,49,3,4,15,0,5,0,21,7,0,28,9,8,0,56,4,0,16,4,8,0,34,10,3,62,19,25,5,125,9,0,29,16
507041176,0,0,0,0,0,0,3,14,0,36,9,22,0,82,6,0,10,3,21,0,50,0,0,4,0,4,0,20,0,3,17,7,42,0,75,3,0,8,0,5,0,14,4,0,13,6,13,0,35,5,0,3,10,14,3,27,6,6,10,4,10,0,35,0,0,0,3,3,0,7,9,0,15,8,0,0,29,0,0,4,0,0,0,8,28,6,84,9,11,4,131,3,0,5,3,0,0,14,8,3,22,10,5,0,50,28,4,23,9,4,0,75,18,0,27,10,11,0,68,0,0,4,0,3,0,11,6,0,7,0,7,0,27,3,0,14,3,4,4,33,152,27,324,96,178,20,792,0,0,0,0,0,0,0,8,0,15,0,0,0,21,0,3,12,6,4,0,22,4,0,4,0,0,0,9,0,0,7,3,0,0,15,0,0,4,0,0,0,12,0,0,17,11,4,0,34,0,0,13,7
507041177,5,0,7,0,7,0,19,41,7,104,26,102,9,290,24,8,44,18,105,4,211,0,5,9,7,6,0,27,19,4,95,46,237,12,412,7,0,29,16,31,6,80,5,0,33,20,53,5,113,0,4,31,21,33,0,84,15,7,47,32,53,3,154,5,6,11,0,4,0,25,5,7,38,19,8,6,87,5,6,21,17,22,3,74,51,12,174,48,24,7,317,6,5,16,9,23,0,57,24,15,65,38,40,4,186,68,26,111,15,24,4,249,56,11,130,18,27,0,235,9,0,17,6,8,4,39,3,3,17,11,41,0,79,4,5,37,22,39,11,121,336,124,1037,387,899,69,2858,0,0,5,0,7,0,8,14,7,51,10,10,3,93,10,0,31,10,17,4,64,0,4,0,5,0,0,15,0,10,36,14,23,7,87,0,0,22,13,15,0,49,8,9,64,35,50,6,171,4,3,40,22
507041178,4,0,4,0,0,0,16,82,22,140,22,60,4,330,30,4,57,20,61,4,172,8,3,14,9,8,0,41,25,8,96,44,143,11,321,15,0,42,18,22,6,97,11,5,76,13,51,5,154,8,0,46,21,28,0,108,20,4,50,22,26,6,128,0,0,14,6,4,0,21,21,16,53,26,6,5,131,10,0,33,23,16,0,81,115,25,285,48,39,4,518,10,6,19,14,18,0,66,35,20,68,42,27,6,196,64,23,70,16,12,0,187,78,23,116,26,18,7,265,0,0,12,8,12,5,38,3,0,20,3,39,0,69,26,0,70,17,40,19,176,565,167,1292,387,644,91,3140,0,0,3,0,0,0,7,29,9,49,11,15,3,111,13,6,29,12,16,5,79,13,3,18,7,0,0,38,8,0,35,11,10,3,68,5,0,17,4,5,0,38,21,5,89,31,43,5,181,11,4,37,17
507041179,3,0,0,0,0,0,5,34,6,79,9,26,3,161,13,7,26,4,34,0,85,0,3,15,0,4,0,29,18,0,47,18,61,5,143,6,0,10,0,17,0,32,6,0,32,8,19,0,63,0,0,16,6,12,0,44,6,7,18,11,22,0,63,0,0,9,0,0,0,17,13,0,17,8,0,7,50,0,0,9,0,0,0,11,73,16,116,15,11,0,232,6,0,15,8,4,0,33,22,7,33,7,12,4,85,52,18,35,8,8,3,115,35,11,64,8,8,6,138,3,0,16,3,4,0,22,0,3,13,8,16,0,36,12,0,29,6,17,6,71,316,73,587,138,276,37,1432,0,0,4,0,0,0,7,10,4,30,6,0,0,51,6,7,13,4,10,0,38,4,0,4,0,0,0,7,4,0,17,10,0,0,34,0,0,5,7,4,0,18,9,5,39,9,15,3,82,6,0,17,8
507041180,0,0,4,0,5,0,6,39,9,74,26,62,7,209,13,6,40,19,80,0,147,4,0,15,4,14,0,45,16,0,41,24,147,4,226,6,0,18,13,27,0,72,9,7,36,15,36,4,101,3,0,11,13,25,5,56,9,0,38,23,37,3,100,0,0,4,6,5,0,17,21,3,14,18,14,3,73,4,0,15,4,13,0,36,57,12,164,33,42,8,321,0,0,10,5,25,0,50,16,13,66,32,33,3,163,59,19,73,11,17,4,185,34,14,84,15,22,4,175,3,0,18,7,18,0,47,10,6,15,10,35,0,65,14,0,33,14,41,3,103,310,95,771,283,680,58,2195,0,0,3,0,0,0,12,17,0,34,10,3,3,72,0,0,22,13,11,0,44,0,0,0,0,0,0,8,0,0,16,14,12,0,44,4,0,10,3,9,3,31,4,5,41,18,35,4,109,0,0,27,10
507041181,4,0,6,0,5,0,19,57,19,138,39,107,8,374,21,3,66,30,103,3,228,0,0,14,8,19,0,47,16,8,92,65,271,20,473,15,4,40,17,49,0,123,8,8,42,20,58,11,142,7,0,28,13,31,5,89,9,9,42,37,62,13,160,5,0,14,4,9,4,34,12,9,53,33,9,4,124,7,0,36,22,14,0,72,82,17,277,54,37,4,465,10,3,22,14,39,4,84,28,22,70,32,50,0,204,53,34,93,16,18,3,214,51,24,141,17,33,3,271,3,3,14,5,15,0,41,0,0,23,10,52,8,95,19,4,50,17,62,6,158,415,169,1261,457,1029,99,3430,0,0,10,4,8,0,14,23,8,70,13,17,0,128,9,0,49,14,18,3,96,4,3,13,0,3,0,25,12,7,31,23,20,5,90,3,0,22,8,10,0,49,8,5,76,41,65,12,202,4,0,35,20
507041182,0,0,7,0,3,0,15,33,4,68,25,79,3,210,10,4,39,25,81,3,159,5,0,9,6,8,0,32,10,3,49,38,192,4,294,11,3,11,11,29,0,67,15,0,52,23,43,8,133,8,0,30,15,20,11,80,12,5,36,19,36,0,119,6,0,14,0,3,0,29,8,0,34,7,6,0,60,4,0,6,11,7,0,30,47,21,167,40,28,4,303,8,0,15,3,15,3,48,23,7,58,30,36,10,162,56,21,78,10,18,0,175,39,8,72,22,20,4,180,5,0,15,10,5,3,36,7,0,14,4,59,3,93,8,8,49,10,45,13,128,317,94,823,312,738,70,2346,0,0,6,0,0,0,8,3,8,19,6,5,0,38,9,0,20,8,14,3,55,3,4,13,3,0,0,20,0,0,25,9,7,5,50,0,0,8,3,0,0,21,10,3,62,29,47,17,164,5,0,47,17
507041183,0,0,0,0,0,0,4,9,7,31,10,30,0,80,3,0,16,14,29,0,63,0,0,8,5,4,0,16,6,0,23,17,102,0,153,0,0,8,6,5,0,21,5,0,15,10,23,3,52,0,0,5,7,10,4,32,3,0,9,10,16,4,47,4,0,3,0,0,0,10,0,0,16,5,7,0,25,0,0,0,0,0,0,10,17,8,45,18,5,0,95,0,0,4,0,15,0,19,6,3,31,13,17,0,72,12,10,27,7,6,0,68,5,7,29,9,0,0,53,0,0,8,0,4,0,21,0,0,6,9,26,0,32,9,0,8,9,25,8,47,86,38,301,139,330,24,920,0,0,7,0,0,0,5,3,3,8,3,5,0,28,0,0,11,0,9,0,19,0,0,3,0,4,0,10,0,0,5,10,8,0,25,3,0,6,0,3,5,18,0,3,26,16,24,4,78,4,0,13,14
507041184,0,0,3,0,0,0,8,23,8,54,7,23,0,115,3,4,34,15,25,0,80,4,0,16,4,6,0,31,13,5,23,15,49,0,112,5,0,13,5,6,0,33,10,0,28,10,17,4,73,8,0,18,12,15,3,51,6,0,33,12,13,4,63,3,0,6,3,5,0,19,3,4,17,10,7,0,44,6,0,12,0,9,0,31,50,12,102,14,3,5,178,0,0,5,3,0,0,19,20,17,37,18,3,0,88,29,13,36,0,8,0,86,29,5,46,3,8,4,95,0,0,9,0,4,0,17,3,0,12,3,14,3,30,15,5,24,3,17,6,63,213,68,534,143,232,40,1232,0,0,0,0,0,0,3,10,0,13,3,0,0,29,8,0,14,8,12,0,39,3,0,10,0,0,0,13,4,0,9,9,6,0,31,4,3,7,0,0,0,13,15,5,34,22,11,4,85,5,0,26,9
507051186,0,0,0,0,5,0,5,5,0,5,13,88,4,115,0,0,4,14,106,0,129,0,0,0,0,12,0,14,0,0,4,15,150,5,171,0,0,0,3,32,0,41,0,0,8,7,41,0,55,0,0,3,11,27,0,46,0,0,7,5,34,6,52,0,0,4,0,5,0,10,0,0,0,6,0,0,8,0,0,0,0,7,0,7,0,3,10,6,16,0,44,0,0,10,5,25,0,37,0,6,9,24,57,4,102,3,3,8,7,21,3,43,0,0,10,11,25,0,56,0,0,0,0,9,0,8,0,3,0,0,42,0,52,3,0,3,9,47,7,71,20,13,90,144,748,44,1054,0,0,0,3,0,0,3,0,0,0,5,17,0,28,0,3,3,6,12,0,28,0,0,3,5,0,0,11,0,0,4,3,6,0,18,0,0,3,0,0,0,10,4,0,5,10,56,3,77,0,0,0,12
507051187,0,0,0,6,8,0,14,3,0,13,41,227,0,288,4,4,11,47,205,9,279,0,0,4,5,33,3,41,0,4,16,30,290,21,354,0,0,3,9,50,0,57,0,0,14,19,67,3,104,0,0,7,3,39,3,45,3,4,3,25,74,4,108,0,0,0,3,4,0,15,0,0,5,9,3,0,18,0,0,3,0,12,0,15,8,5,25,30,41,5,113,0,0,0,5,42,0,47,7,0,27,79,102,6,223,8,5,34,9,18,0,78,11,5,10,17,25,0,68,0,0,3,4,5,4,16,3,0,3,5,63,5,76,0,5,5,6,87,10,116,57,34,190,341,1379,76,2075,0,0,0,0,6,4,11,4,5,9,12,31,0,52,0,0,16,14,23,0,50,0,0,0,5,0,0,5,0,0,0,16,23,0,41,0,0,4,7,9,0,23,0,0,14,31,117,16,174,0,0,12,14
507051188,0,0,0,0,0,0,3,8,4,16,22,156,9,214,9,0,19,34,185,14,255,0,0,0,5,35,0,45,3,0,15,38,276,12,344,0,0,4,10,38,0,53,0,0,9,14,61,4,85,0,0,12,4,58,6,72,6,0,8,24,85,7,121,0,0,7,6,3,0,10,3,0,8,4,0,0,18,0,0,3,0,17,0,24,6,5,23,13,34,0,80,0,0,5,9,30,4,53,30,17,77,114,282,22,532,10,11,39,19,12,3,79,12,3,22,15,28,3,88,0,0,0,4,13,0,21,0,0,8,10,50,0,69,5,0,17,10,78,20,130,98,42,290,352,1441,103,2321,4,0,4,0,9,0,14,0,4,17,10,19,0,54,5,3,12,20,43,3,81,0,0,3,5,5,0,16,0,0,9,10,23,3,47,0,0,0,8,9,0,22,4,0,24,25,96,9,166,0,0,13,27
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,0,8,0,16,4,3,19,24,155,3,218,4,0,18,27,169,7,229,5,0,5,6,32,0,46,5,4,21,33,255,14,335,0,0,10,5,21,0,38,0,0,9,17,51,4,82,0,0,5,10,29,0,38,3,0,8,10,51,5,82,0,0,5,5,8,0,10,0,0,7,7,5,0,21,0,0,4,11,17,0,28,19,3,44,34,27,6,133,0,0,4,0,19,0,24,17,4,37,42,100,11,210,10,8,39,7,23,0,85,16,0,34,16,23,7,94,0,0,0,0,9,0,8,0,0,10,11,48,0,70,0,0,17,12,74,16,111,83,28,291,281,1112,68,1873,0,0,0,0,5,0,6,0,0,13,9,22,0,48,0,3,12,10,31,3,65,0,0,0,4,5,0,16,0,0,8,15,20,9,58,0,0,4,7,4,3,18,0,0,22,23,56,12,121,0,0,14,11
507051191,0,3,0,5,11,0,25,10,9,58,86,481,20,672,13,0,42,66,328,7,455,3,0,15,16,57,0,84,6,4,42,81,616,18,763,5,3,11,14,72,3,108,6,0,13,19,106,7,152,0,3,10,17,77,10,110,3,0,12,41,106,5,173,0,0,7,7,20,0,35,0,0,13,16,18,0,50,0,0,5,3,25,0,31,13,9,66,52,78,8,229,0,3,9,13,44,0,72,21,19,75,120,193,13,446,29,14,81,29,36,0,193,14,3,55,23,43,0,147,0,5,7,9,20,3,41,5,0,5,8,95,5,115,3,0,18,35,137,25,220,141,74,541,663,2563,132,4122,0,0,3,0,0,0,10,5,0,25,31,48,5,111,3,0,18,23,66,5,121,0,0,4,0,13,0,17,0,0,20,32,51,4,111,0,0,13,6,15,0,33,0,0,51,48,173,13,295,0,0,15,24
507051192,0,0,0,0,3,0,8,6,4,23,33,196,7,277,5,0,15,26,183,8,239,0,0,5,9,22,0,37,0,0,15,26,279,12,331,0,0,0,3,28,0,38,3,0,6,18,72,5,100,0,0,7,8,37,0,49,0,0,5,19,44,5,80,0,0,3,4,3,0,11,4,0,10,3,3,0,21,0,0,0,7,5,0,14,3,3,37,21,45,5,103,0,0,8,11,38,0,57,7,10,22,60,112,8,211,7,7,24,9,27,7,82,9,6,27,18,23,0,82,0,0,0,3,13,0,17,0,0,9,3,65,3,78,4,0,7,13,60,8,89,48,34,221,293,1267,68,1935,0,0,3,0,4,0,10,0,0,5,9,23,0,37,0,0,16,11,18,0,55,0,0,0,0,4,0,5,0,0,8,9,30,4,50,0,0,0,0,16,0,19,0,0,18,29,95,11,157,0,0,12,12
507051193,0,0,0,0,7,0,9,0,0,12,13,159,7,194,3,0,14,17,149,0,187,0,0,0,0,35,0,37,0,0,7,21,231,8,272,0,0,0,4,33,5,45,0,0,0,8,39,7,60,0,0,8,0,47,0,54,0,0,14,7,58,4,90,0,0,0,0,7,0,17,0,0,4,0,0,0,7,0,0,0,3,9,0,14,3,6,24,19,31,4,84,0,0,0,13,26,0,35,4,5,18,41,75,4,152,5,14,28,6,22,0,73,9,3,14,10,22,0,56,0,0,4,0,7,0,16,0,0,3,0,60,0,64,3,0,3,11,59,13,90,33,28,153,183,1086,56,1536,0,0,0,0,3,0,3,0,5,4,3,19,4,33,0,0,11,16,20,0,48,0,0,0,0,7,0,12,0,0,7,6,16,0,31,0,0,0,4,11,3,17,0,0,10,29,71,5,126,0,0,3,12
507051312,0,0,0,0,10,0,6,11,3,20,38,213,11,296,6,0,29,32,154,5,223,0,0,5,6,12,0,28,5,0,18,24,249,3,295,3,0,10,9,48,0,69,0,0,15,9,48,0,78,3,0,4,11,39,0,63,3,0,21,24,54,0,106,0,0,5,3,5,0,17,4,0,3,3,7,0,11,0,0,0,0,12,0,16,14,9,27,26,25,5,103,0,0,5,3,31,4,43,3,4,28,65,129,3,232,7,7,36,8,12,0,73,0,4,22,12,17,0,57,0,0,6,0,8,0,19,0,0,9,6,70,4,90,0,0,12,8,65,10,99,61,31,272,293,1218,45,1925,0,0,0,0,5,0,9,0,3,14,7,37,4,58,3,5,14,0,31,0,50,0,0,4,0,10,0,14,0,0,6,10,28,0,47,0,0,0,9,8,0,19,3,0,28,26,93,3,149,4,0,10,27
507051313,0,0,4,0,13,3,23,16,3,55,71,486,9,651,10,8,49,67,347,17,489,5,0,11,22,53,0,86,7,4,36,64,544,21,676,6,0,20,30,84,8,148,9,0,34,28,120,9,200,4,0,16,14,92,0,131,15,4,32,49,128,8,235,4,0,7,5,10,0,26,0,0,13,14,12,0,44,0,0,3,15,15,0,38,25,12,77,66,84,15,277,0,0,11,17,63,6,93,24,10,84,142,213,11,481,29,17,61,16,40,11,168,23,13,57,36,64,0,196,0,0,8,7,18,0,30,5,0,7,20,136,5,170,9,5,23,28,126,18,211,189,81,624,702,2649,139,4375,0,0,0,3,15,0,15,7,0,23,25,63,3,126,0,6,25,27,66,6,131,0,0,5,3,16,0,29,0,0,20,29,66,6,119,0,0,4,10,21,0,44,9,6,53,75,217,8,363,4,0,27,29
507051314,0,0,0,0,3,0,0,0,0,3,7,45,4,56,0,0,6,11,36,0,56,0,0,0,0,0,0,5,0,0,7,5,54,6,65,0,0,0,4,9,0,14,0,0,0,0,9,0,10,0,0,0,0,3,0,9,0,0,0,3,10,0,20,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,5,5,3,0,12,0,0,0,0,5,0,8,0,0,0,10,14,3,31,0,0,8,0,4,0,9,0,0,6,0,0,0,10,0,0,0,0,6,0,8,0,0,0,0,14,0,20,0,0,0,4,11,0,17,11,9,29,55,229,16,344,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,6,0,10,0,0,0,0,0,0,3,0,0,0,0,6,3,21,0,0,0,0,0,0,0,0,0,6,3,18,4,34,0,0,6,6
509011225,10,3,22,7,53,6,93,5,0,8,10,42,0,68,0,4,13,16,88,10,133,0,0,3,8,25,0,32,5,5,17,24,262,3,311,0,0,12,11,41,0,60,0,3,18,16,100,10,145,0,0,21,30,73,6,129,0,0,13,17,70,0,106,3,0,13,0,9,0,24,0,0,12,11,16,0,35,0,0,6,9,18,0,29,21,5,59,25,12,5,125,0,0,4,6,28,0,47,8,3,39,41,69,9,169,17,31,76,20,37,3,184,49,15,95,35,52,4,249,0,0,6,5,12,0,28,5,8,10,8,76,4,103,0,0,6,8,30,13,59,126,73,437,308,1115,87,2135,4,0,13,0,12,4,30,0,0,0,0,3,0,8,0,0,5,13,25,5,46,0,0,4,4,0,0,6,0,0,10,11,20,0,45,0,0,0,0,8,0,12,0,4,22,21,116,7,176,0,3,39,25
509011226,8,0,30,25,86,5,151,0,0,3,0,32,0,34,0,0,0,8,18,3,30,0,0,0,0,4,0,8,0,0,3,13,55,8,76,0,0,0,5,13,0,18,0,0,7,3,18,0,35,0,0,0,0,3,0,9,0,0,4,8,20,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,6,0,10,9,0,13,7,0,0,26,0,0,0,5,9,0,12,0,0,4,16,21,0,46,9,7,19,9,0,0,40,3,0,17,7,8,0,35,0,0,3,0,0,0,0,0,0,0,5,20,0,22,0,0,3,0,11,0,17,26,13,113,98,335,23,600,3,0,21,17,35,12,94,0,0,0,0,0,0,4,0,0,0,3,8,0,15,0,0,0,0,6,0,6,0,0,5,7,9,0,17,0,0,4,0,0,0,8,0,0,12,6,22,7,39,0,0,10,10
