SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
503011033,10,77,0,6,14,3,0,0,5,120,3,21,0,0,4,0,0,0,0,23,127,533,8,55,112,25,0,8,13,871,0,0,0,0,0,0,0,0,0,0,16,29,3,20,29,9,0,6,0,114,7,22,4,10,18,9,0,3,0,75,14,4,11,20,27,10,0,3,0,88,0,0,0,0,0,0,0,0,0,11,3,0,0,0,10,4,0,0,0,30,7,3,0,0,3,0,0,0,0,13,6,8,0,3,0,0,0,0,6,26,259,940,34,131,247,54,4,22,23,1730,0,9,3,0,0,0,0,0,0,15,25,151,0,0,4,0,0,0,3,183,187,345,5,15,34,4,0,9,8,596,14,21,0,0,0,0,0,0,0,32,37,116,3,4,20,3,0,0,5,188,8,28,0,0,4,0,0,0,0,41,374,1020,35,77,153,47,9,16,22,1752,0,0,0,0,0,0,0,0,0,0
503011034,13,74,0,17,15,0,0,0,0,111,4,18,0,3,0,0,0,0,0,28,138,547,19,78,107,40,3,18,19,963,0,0,0,0,0,0,0,0,0,0,18,26,3,30,22,8,0,6,0,113,22,12,3,26,24,10,0,7,0,103,14,3,10,45,25,12,0,5,0,131,0,3,3,9,5,0,0,0,0,20,4,0,0,4,8,3,0,0,0,24,4,13,3,0,5,0,0,0,0,16,8,8,0,4,6,0,0,0,8,29,304,995,51,230,245,82,9,46,27,1989,0,7,0,0,0,0,0,0,0,13,18,179,7,0,0,0,0,0,6,204,193,383,7,21,43,15,4,9,12,692,12,11,0,3,0,0,0,0,0,31,40,113,4,14,19,0,4,4,0,195,6,23,0,8,0,0,0,0,0,39,405,1045,55,126,150,83,16,49,36,1969,0,0,0,0,0,0,0,0,0,0
503011035,31,117,6,7,21,7,0,0,0,196,4,18,0,0,12,0,0,0,0,32,213,944,25,150,237,84,3,27,20,1708,0,0,0,0,0,0,0,0,0,0,30,48,10,13,28,12,0,4,4,147,16,26,9,22,33,18,0,3,0,143,14,13,11,53,23,20,0,8,0,140,0,4,0,16,3,9,0,0,0,37,0,4,0,3,9,8,0,0,0,27,0,17,0,8,3,0,0,0,3,40,6,15,0,8,5,0,0,4,8,45,458,1849,80,319,459,173,9,57,47,3450,5,23,0,0,0,0,0,0,0,26,74,604,4,6,15,0,0,3,10,726,304,800,16,44,94,21,16,27,17,1335,15,47,0,0,0,3,0,0,0,67,70,195,5,12,31,7,0,0,0,329,10,30,0,4,10,0,0,0,0,54,625,2000,80,223,335,156,32,65,51,3568,0,0,0,0,0,0,0,0,0,0
503011036,27,68,0,4,13,4,0,0,0,116,3,12,0,0,3,0,0,0,0,20,139,571,20,55,109,34,6,5,0,937,0,0,0,0,0,0,0,0,0,0,17,33,4,17,30,12,4,0,0,114,12,16,4,18,21,6,0,0,0,78,13,0,20,27,25,9,0,9,3,104,0,0,0,0,7,0,0,0,0,16,5,10,0,3,12,3,0,0,0,36,3,3,0,3,0,0,0,0,0,12,3,8,0,4,5,0,0,0,0,25,315,985,52,138,253,81,9,19,10,1861,0,11,0,0,0,0,0,0,0,10,30,175,3,3,0,0,0,0,0,219,208,351,11,10,49,4,0,0,3,632,8,20,0,0,4,0,0,0,0,37,42,102,4,10,17,4,0,0,0,178,12,14,0,0,3,0,0,0,0,28,394,1097,38,94,138,61,14,16,20,1889,0,0,0,0,0,0,0,0,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
503021038,24,135,3,12,14,5,0,4,0,194,8,28,0,3,0,0,0,0,0,49,194,858,20,80,142,37,4,19,11,1370,0,0,0,0,0,0,0,0,0,4,19,61,11,19,29,15,0,0,0,152,20,27,11,49,50,17,5,6,3,189,26,24,31,60,48,28,3,8,0,235,4,0,0,11,9,10,0,0,0,32,5,3,3,19,16,4,0,6,0,62,0,5,4,6,3,0,0,0,0,12,0,10,0,8,8,0,0,7,3,43,407,1526,91,282,358,125,14,50,19,2870,0,19,0,0,0,0,0,0,0,21,27,158,6,0,9,0,0,0,0,201,172,501,22,26,49,16,3,3,5,792,6,28,0,0,4,0,0,0,0,36,47,218,5,8,24,3,6,4,0,312,18,49,0,3,0,0,0,0,0,80,453,1560,55,133,203,77,24,40,23,2560,0,0,0,0,0,0,0,0,0,0
503021039,33,173,0,22,21,8,0,3,0,252,8,39,0,3,6,4,0,0,0,60,255,1018,41,134,221,88,3,34,16,1812,0,0,0,0,0,0,0,0,0,6,20,70,12,41,45,17,4,7,0,212,46,43,22,96,57,28,3,12,0,312,35,44,61,94,87,43,3,10,3,387,4,7,0,14,21,11,0,0,0,53,12,11,3,18,29,6,5,4,0,86,3,6,0,5,3,3,0,0,0,26,8,14,3,8,10,5,0,5,3,63,544,1845,162,452,548,227,23,87,32,3919,9,14,0,0,0,0,0,0,0,25,31,191,3,0,9,0,0,0,0,241,221,596,33,33,61,21,6,18,11,999,4,21,0,0,6,0,0,0,0,31,68,254,5,24,29,5,0,9,0,398,20,50,3,5,10,7,0,4,0,92,610,1963,112,215,343,136,42,63,22,3521,0,0,0,0,0,0,0,0,0,3
503021040,14,111,0,13,10,6,0,0,0,153,9,27,0,0,3,0,0,5,0,41,176,657,30,80,125,36,0,22,6,1131,5,0,0,0,0,0,0,0,0,0,16,38,6,20,27,3,0,6,0,110,26,27,10,40,23,21,0,8,0,147,15,22,31,50,49,24,0,11,0,202,9,4,0,3,9,0,0,0,0,29,0,7,5,6,18,0,0,0,0,37,0,9,0,0,4,0,0,6,0,19,4,9,0,0,11,0,0,0,0,29,326,1166,85,229,302,101,9,58,14,2285,0,10,0,0,0,0,0,0,0,8,14,113,0,0,10,0,0,0,0,127,135,347,10,18,39,4,0,5,5,565,6,15,0,0,0,0,0,0,0,18,37,177,11,9,15,4,0,0,0,251,11,38,3,4,3,0,0,4,0,66,387,1238,86,137,180,69,14,35,14,2155,5,0,0,0,0,0,0,0,0,3
503021042,34,165,5,15,22,8,0,0,9,248,3,36,0,0,9,0,0,0,0,47,228,1186,33,144,218,77,3,33,20,1943,0,0,0,0,0,0,0,0,0,0,23,66,13,30,38,12,5,4,0,192,24,31,18,37,50,15,0,9,0,195,19,23,38,51,58,25,4,11,7,238,0,0,0,9,8,7,0,0,0,30,10,7,3,11,19,8,0,5,0,66,5,18,3,3,5,3,0,0,3,44,4,15,4,8,15,10,0,3,0,59,483,2261,127,357,494,177,18,74,40,4025,0,22,0,0,0,0,0,0,0,23,61,443,3,3,5,3,0,0,0,529,261,988,24,36,77,33,4,15,15,1453,11,25,0,0,0,0,0,0,0,42,70,267,3,18,25,10,0,0,7,408,8,54,3,0,7,0,0,0,0,78,591,2226,98,210,319,124,22,77,36,3695,0,0,0,0,0,0,0,0,0,5
503021043,19,141,4,18,16,3,0,0,0,213,8,43,0,0,3,4,0,0,0,60,242,1121,55,229,232,87,5,101,10,2081,0,0,0,3,0,0,0,3,0,5,25,65,19,46,45,10,3,25,4,239,19,47,27,98,51,23,0,36,6,313,17,28,37,132,64,26,11,36,7,357,0,6,0,6,14,10,0,0,0,33,10,6,3,28,20,9,0,6,0,78,4,20,5,9,5,3,0,11,0,52,7,13,6,17,14,12,0,10,8,80,489,2020,187,691,558,206,33,291,47,4512,8,22,0,0,4,0,0,0,0,34,31,265,10,0,3,0,0,7,5,314,276,764,60,131,113,60,58,170,19,1645,17,40,0,4,3,0,0,9,3,71,46,220,6,28,22,3,0,3,7,331,21,54,0,0,7,5,0,0,0,89,624,2082,167,314,327,153,111,263,25,4065,0,0,0,3,0,0,0,3,0,5
503021295,14,33,0,4,17,0,0,0,3,76,5,15,0,0,5,0,0,0,0,31,156,575,46,142,185,49,7,56,3,1216,0,0,0,0,0,0,0,0,0,8,18,33,15,15,32,12,0,5,0,130,27,37,25,81,44,20,6,16,3,257,31,20,39,67,50,29,8,13,0,258,3,4,0,8,10,5,0,0,0,34,0,3,0,13,14,3,0,0,0,41,4,12,4,10,3,5,0,0,0,37,0,11,0,6,14,3,0,5,5,51,335,1113,145,381,428,145,24,122,31,2720,0,10,0,0,3,0,0,0,0,17,19,153,0,0,6,0,3,0,0,179,192,579,46,53,96,24,15,32,7,1054,3,22,0,3,5,0,0,0,0,38,25,75,0,8,21,0,0,0,3,145,11,22,3,6,6,0,0,5,0,46,383,1328,132,217,277,91,45,119,23,2614,0,0,0,0,0,0,0,0,0,7
503021296,18,93,3,10,22,3,0,0,0,149,11,25,4,0,4,4,0,0,0,50,140,656,48,119,183,46,3,58,10,1257,0,0,0,0,0,0,0,0,0,4,22,29,16,28,30,10,0,6,3,131,28,38,33,69,41,17,0,18,5,257,22,16,39,84,69,24,8,11,5,267,3,0,0,11,12,0,0,3,0,30,3,7,3,9,14,0,0,0,0,40,4,3,4,10,8,3,0,0,0,37,4,10,0,9,5,4,0,3,10,46,311,1259,172,367,424,117,14,108,39,2806,3,11,0,0,0,0,0,0,0,18,14,155,3,0,9,0,0,4,0,178,122,569,35,40,63,19,7,11,13,871,3,9,0,0,4,0,0,0,0,19,34,168,6,15,29,3,0,0,0,256,16,47,6,4,10,5,0,0,0,84,359,1376,131,183,272,97,25,104,26,2571,0,0,5,3,0,0,0,0,0,7
503021297,15,48,0,11,5,6,0,9,0,90,3,23,0,0,6,0,0,0,0,34,145,582,69,163,167,60,10,81,18,1288,0,0,0,3,0,0,0,0,0,3,22,24,16,20,19,10,0,6,0,121,40,38,31,75,40,12,5,21,8,275,31,26,31,64,51,13,8,14,0,232,4,4,4,6,11,5,0,0,0,34,3,3,3,6,10,4,0,3,0,44,4,14,4,4,6,0,0,3,0,39,10,11,0,7,3,0,0,8,6,45,341,1119,175,394,377,135,29,155,32,2760,0,8,0,0,0,0,0,0,0,16,7,174,0,0,7,0,0,0,0,194,163,645,33,46,91,26,6,21,6,1044,0,15,0,0,0,0,0,0,0,26,33,93,3,13,10,6,0,8,0,175,8,32,0,3,6,0,0,0,0,53,351,1403,172,236,278,109,46,147,41,2779,0,0,3,6,0,0,0,0,0,14
504011044,17,112,3,23,17,5,0,0,0,179,14,25,0,4,4,0,0,0,0,53,146,594,32,109,136,46,6,19,11,1099,0,0,0,0,0,0,0,0,0,8,29,61,18,30,30,11,0,5,0,178,42,53,24,71,72,20,0,8,4,296,32,37,88,155,128,59,15,32,7,546,3,4,7,11,24,9,5,8,0,76,10,6,5,25,31,11,0,3,0,91,0,3,0,3,3,0,0,0,0,19,0,8,0,11,15,10,0,4,10,62,344,1135,186,469,491,174,28,78,34,2937,3,11,0,0,0,0,0,0,0,15,9,64,5,3,3,0,0,0,0,92,106,293,14,11,36,17,3,4,4,502,0,10,0,0,5,0,0,0,0,19,31,175,3,32,17,5,0,0,0,260,19,45,5,4,10,0,0,0,0,77,274,1024,86,162,186,74,28,48,12,1900,0,0,0,4,0,0,0,0,0,9
504011045,35,203,6,18,20,8,0,0,0,291,16,53,0,4,8,5,0,0,0,84,276,1119,65,192,275,73,4,46,15,2072,0,0,0,0,0,0,0,0,0,8,48,81,26,57,61,19,3,6,0,305,70,83,40,121,96,22,5,15,8,459,55,50,100,223,153,57,7,40,3,691,8,5,6,17,35,17,5,7,0,88,6,6,8,21,44,13,3,3,0,104,4,16,0,11,5,6,0,0,0,43,9,21,4,12,18,9,0,6,8,82,656,2070,265,710,775,226,41,140,42,4936,7,15,0,0,5,0,0,0,0,32,19,155,0,0,3,0,3,0,0,183,216,579,26,49,92,25,16,11,10,1018,6,27,0,5,6,0,0,0,0,42,69,308,5,23,29,10,10,0,5,453,43,80,0,10,14,5,0,0,0,147,606,2061,187,276,415,118,59,105,28,3858,0,0,0,0,0,0,0,0,0,6
504011046,17,100,3,15,15,0,0,0,0,151,6,27,4,3,4,0,0,0,0,46,164,724,50,121,169,63,8,41,17,1350,4,0,0,0,0,0,0,0,0,3,18,38,16,37,34,3,3,5,0,160,36,46,26,83,71,21,3,18,0,301,29,33,61,137,91,30,15,26,7,422,6,6,6,17,16,12,0,6,0,56,7,3,3,13,15,6,3,7,0,63,7,7,0,9,3,0,0,3,0,31,5,18,0,8,10,3,0,0,10,53,365,1303,177,470,476,155,34,120,47,3152,4,8,0,4,0,0,0,0,0,15,13,104,0,0,4,0,0,0,0,124,144,441,20,47,65,33,13,23,8,794,10,16,0,0,5,3,0,0,0,31,33,145,8,22,23,5,0,3,0,240,16,46,5,8,7,0,0,0,4,76,347,1381,134,208,247,97,57,93,34,2602,4,0,0,0,0,0,0,0,0,5
504011047,12,73,3,25,5,0,0,0,0,120,13,18,0,3,0,0,0,0,3,34,117,624,43,152,196,69,13,45,21,1276,0,0,0,3,0,0,0,0,0,7,13,41,19,47,52,11,5,5,4,191,47,53,26,146,106,41,9,22,10,449,44,40,101,230,170,59,16,49,8,716,11,9,8,25,26,13,0,15,0,101,7,12,10,24,48,12,4,7,0,125,5,10,3,6,4,7,0,4,0,43,0,17,4,28,19,9,3,10,18,115,311,1130,231,732,672,242,44,163,73,3598,3,5,0,0,0,0,0,0,0,11,13,59,4,0,4,0,0,0,3,79,107,343,37,60,53,30,13,22,14,680,3,24,0,0,0,0,0,0,0,22,18,110,4,27,12,10,3,0,0,182,17,20,0,7,0,0,0,0,3,47,285,1131,148,224,292,121,79,103,34,2418,0,0,0,3,5,0,0,0,0,12
504011048,3,38,0,5,8,0,0,0,0,55,3,7,0,0,4,0,0,0,0,12,30,252,13,46,80,27,4,5,3,458,0,0,0,4,0,0,0,0,0,3,3,26,4,18,23,11,0,0,0,87,22,17,12,30,35,7,0,4,0,133,15,11,30,71,63,14,4,13,0,221,4,0,0,8,9,10,0,4,0,38,4,0,6,9,13,4,0,7,0,35,0,3,0,3,8,0,0,0,0,12,0,0,0,11,9,0,0,4,4,29,100,424,67,198,266,82,10,36,8,1194,6,4,0,0,0,0,0,0,0,9,3,23,0,0,0,0,0,0,0,29,33,95,16,6,15,12,6,0,0,178,3,8,0,0,0,0,0,0,0,7,9,53,3,5,9,6,0,0,0,87,9,8,0,0,3,0,0,0,0,16,102,480,37,59,107,40,17,21,7,867,0,0,0,4,0,0,0,0,0,6
504021049,6,13,0,4,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,7,10,58,6,9,7,10,0,0,0,99,0,0,0,0,0,0,0,0,0,0,6,10,0,0,6,0,0,0,0,34,7,11,3,18,7,0,0,4,0,53,13,11,19,38,36,10,8,8,6,142,3,0,0,3,6,3,0,0,0,20,0,4,0,10,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,8,0,9,0,3,3,0,0,0,0,15,55,134,27,92,81,20,14,19,4,457,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,9,12,21,0,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,10,16,0,4,0,0,0,0,0,30,4,0,0,7,3,0,0,0,0,9,21,77,4,15,7,7,3,0,0,139,0,0,0,0,0,0,0,0,0,0
504021050,7,56,0,7,9,0,0,0,0,81,4,21,0,0,0,0,0,0,0,26,60,325,25,40,57,11,3,3,3,534,0,0,0,0,0,0,0,0,0,0,16,38,3,17,34,11,0,0,0,124,12,21,14,30,26,10,4,5,0,119,21,19,25,65,57,8,0,11,3,209,0,0,0,4,4,5,0,0,0,15,5,0,3,4,20,7,0,0,0,38,0,4,0,3,4,0,0,0,0,9,3,7,0,9,5,0,0,3,3,30,164,608,67,193,215,56,7,28,20,1361,6,7,0,0,0,0,0,0,0,11,18,60,4,4,0,0,0,0,0,81,65,152,3,7,10,4,0,0,3,247,0,11,0,0,0,0,0,0,0,15,19,90,7,6,8,0,0,0,4,135,8,28,0,0,0,0,0,0,0,48,164,562,38,62,78,18,5,13,13,944,0,0,0,0,0,0,0,0,0,0
504021051,5,34,0,4,0,0,0,0,0,48,3,4,0,5,0,0,0,0,0,14,22,172,8,26,20,12,4,3,3,272,0,0,0,0,0,0,0,0,0,0,0,26,4,15,19,8,0,0,0,66,8,23,6,23,36,10,0,6,0,127,13,8,28,66,70,18,11,11,3,233,0,0,3,10,12,10,0,0,4,37,7,0,0,3,8,8,0,0,0,30,0,0,0,0,5,0,0,0,0,9,3,5,0,8,8,4,0,0,0,27,77,316,55,160,181,65,16,29,13,906,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,23,21,49,0,8,5,0,0,0,0,81,6,8,0,0,0,0,0,0,0,9,12,42,0,3,4,0,0,0,0,62,11,11,0,0,4,0,0,0,0,28,61,277,19,31,31,14,9,7,6,449,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,6,62,0,13,11,0,0,0,0,89,8,18,0,0,3,3,0,0,0,32,57,409,18,59,68,18,4,9,5,653,0,0,0,0,4,0,0,0,0,0,18,58,8,33,37,9,3,3,8,177,30,31,14,76,62,11,8,10,7,244,47,33,81,168,142,50,15,39,9,572,6,0,3,11,12,14,0,7,0,59,12,5,6,31,22,11,0,7,0,95,0,5,0,0,6,0,0,0,0,23,7,7,3,14,16,4,0,5,7,69,228,747,134,410,390,122,28,79,31,2167,7,10,0,0,0,0,0,0,0,15,4,36,0,0,3,0,0,0,0,46,40,129,3,5,3,0,0,0,3,187,0,3,0,0,0,0,0,0,0,10,21,92,3,17,15,0,0,0,0,142,10,25,0,9,3,3,0,0,0,52,140,617,42,86,94,25,14,19,11,1047,0,0,6,0,4,0,0,0,0,9
504021054,4,33,0,16,4,0,0,0,4,61,0,14,0,0,0,0,0,0,0,27,43,244,19,57,65,19,0,14,8,467,0,0,0,0,0,0,0,0,0,3,9,32,7,22,36,8,3,5,0,116,29,38,12,79,57,20,3,12,0,247,44,34,78,198,109,48,15,26,7,561,3,3,10,19,26,13,0,13,0,89,9,9,4,18,16,9,0,6,0,68,9,4,0,4,8,0,0,0,0,23,4,4,4,18,11,3,3,6,12,65,172,483,144,437,339,123,30,79,32,1840,0,3,0,0,0,0,0,0,0,9,6,25,0,0,0,0,0,0,0,30,35,71,4,7,9,5,3,0,0,135,0,6,0,0,6,0,0,0,0,10,3,44,0,19,9,3,0,0,4,86,3,21,5,0,4,0,0,0,0,34,88,392,63,78,91,29,15,21,5,782,0,0,0,0,0,0,0,0,0,3
