SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
509011234,10,14,22,335,363,693,0,0,0,97,106,203,0,0,3,219,246,464,4,3,9,3,4,8,17,23,37,16,9,22,6,11,22,0,0,0,7,11,18,4,8,15,28,34,63,3,7,7,16,21,39,41,64,110,107,99,206,0,0,0,908,1001,1908,9,0,11,63,48,108,0,0,0,0,0,0,0,0,0,17,10,27,17,10,27,1349,1195,2542,12,6,20,0,13,12,1362,1215,2573,416,324,736,2775,2610,5388
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,9,18,27,406,494,903,0,0,0,25,36,56,0,0,0,451,503,948,0,6,9,14,14,24,6,7,10,0,3,6,6,5,11,0,0,0,10,13,19,21,18,39,39,32,72,10,5,15,17,16,33,45,46,97,68,103,175,3,9,7,1113,1311,2424,10,6,19,10,8,16,4,0,4,0,0,0,0,0,0,0,8,6,4,8,12,1499,1286,2783,7,0,8,0,4,4,1507,1293,2794,356,277,631,3005,2924,5930
509021237,7,12,18,275,306,581,0,0,0,27,19,44,52,46,105,241,252,492,0,4,4,0,0,0,9,11,18,4,0,5,0,3,8,0,0,0,9,6,18,9,8,15,20,24,46,9,6,15,8,13,20,98,109,210,37,43,84,0,0,0,808,859,1665,4,7,15,0,0,0,0,0,0,0,0,0,3,4,8,4,4,8,9,9,17,797,671,1469,4,0,4,3,6,5,804,676,1482,303,286,588,1934,1853,3789
509021238,5,9,13,359,352,713,0,0,0,16,25,37,0,0,0,285,276,561,7,5,6,0,0,0,8,10,25,5,6,8,8,4,11,4,0,3,9,9,22,10,7,16,30,24,52,0,4,3,0,0,0,88,83,172,59,57,112,0,4,4,889,853,1738,4,0,6,4,0,5,0,0,0,0,0,0,0,0,5,6,10,17,9,14,20,857,729,1585,0,3,3,8,5,12,869,735,1603,236,184,420,2008,1796,3801
509021239,26,65,83,650,701,1356,0,0,0,49,47,91,0,0,0,642,649,1290,9,4,13,14,14,31,23,21,39,3,13,19,20,15,33,0,0,5,13,20,37,25,25,45,73,94,171,6,7,8,24,8,30,115,124,247,120,134,254,6,4,4,1783,1878,3662,10,11,22,17,11,23,0,0,0,0,0,0,3,0,4,14,13,26,16,12,31,2263,1838,4100,11,8,17,3,4,6,2276,1849,4127,574,402,976,4702,4231,8929
509021240,7,6,17,307,363,670,0,0,0,11,10,17,0,0,0,364,386,750,54,52,110,10,0,6,15,19,35,0,0,0,0,7,8,0,0,0,5,3,8,9,4,12,26,21,46,15,9,23,53,59,109,75,107,177,64,63,124,0,0,0,990,1110,2095,4,7,12,14,4,16,0,0,0,0,0,3,0,0,4,5,7,9,8,7,18,1099,892,1997,5,6,7,6,6,11,1111,903,2012,390,331,721,2529,2367,4893
509021241,0,4,10,328,370,697,0,0,0,48,59,109,53,53,104,364,377,741,3,0,0,0,3,4,4,0,0,4,3,5,7,8,12,3,5,4,0,8,11,0,0,0,15,21,35,0,0,0,4,8,11,76,72,150,59,62,119,5,0,6,976,1047,2030,0,0,0,0,4,0,0,0,6,10,9,13,0,0,0,0,7,5,6,13,17,951,791,1740,5,0,4,0,3,0,956,796,1754,340,319,658,2295,2177,4471
509021242,5,5,12,216,196,414,0,0,0,15,12,23,0,0,0,289,248,545,33,34,67,0,3,10,8,9,13,0,5,5,4,6,3,0,3,4,6,0,11,0,0,0,14,15,27,0,0,0,5,10,14,48,63,117,46,42,88,9,0,10,700,655,1350,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,4,3,3,9,676,459,1138,4,3,3,0,6,5,680,465,1149,303,171,480,1702,1305,3005
509021243,22,42,58,649,769,1420,0,0,0,56,77,130,67,78,140,923,1023,1949,43,48,90,14,15,29,50,60,112,8,13,19,10,26,37,4,3,6,25,22,45,14,14,33,47,55,101,19,21,38,23,31,57,93,132,226,136,187,326,4,6,11,2188,2586,4775,16,14,37,33,30,61,0,3,3,0,0,3,3,0,3,21,29,48,30,30,56,2450,2268,4720,13,14,27,12,28,39,2479,2313,4787,979,606,1581,5744,5619,11358
509021244,17,25,41,311,350,663,0,0,0,35,30,72,0,0,3,269,275,548,6,9,15,3,3,6,21,20,44,4,0,5,11,8,20,0,0,0,6,9,16,0,4,4,38,20,54,5,6,11,8,12,23,36,48,85,56,72,134,0,3,3,824,877,1702,0,0,0,5,7,10,0,0,0,0,0,0,0,0,0,7,26,36,7,26,36,1150,1003,2152,8,0,10,6,11,17,1158,1013,2172,359,281,636,2370,2229,4601
509021245,5,15,19,508,527,1035,0,0,0,22,33,52,0,0,0,263,320,585,19,23,40,14,19,28,12,20,31,0,0,3,3,11,13,5,0,4,16,11,25,6,12,15,35,45,80,15,24,35,3,3,6,86,91,177,59,64,125,5,6,3,1059,1213,2269,0,8,9,5,7,8,0,3,3,0,0,4,0,0,0,11,15,20,10,20,26,1167,1028,2191,7,8,8,6,8,7,1174,1037,2210,338,266,608,2589,2568,5158
509031246,5,7,10,334,341,674,0,0,0,42,43,87,0,0,0,186,206,394,5,12,18,0,0,0,14,25,35,0,3,5,5,6,11,0,0,0,5,3,6,10,7,13,30,41,75,0,5,5,4,11,13,81,78,157,35,47,82,0,0,0,748,823,1568,7,6,15,3,0,5,0,0,0,0,0,0,3,3,3,3,4,5,5,7,10,836,685,1516,4,0,5,0,4,4,834,691,1525,199,179,373,1796,1710,3504
509031247,0,5,4,353,332,684,0,0,0,19,20,35,0,0,0,273,331,600,10,3,7,0,0,5,7,7,17,0,0,5,3,5,6,0,0,0,5,8,14,7,7,15,44,32,75,4,3,8,4,5,8,95,94,181,62,48,112,6,4,5,886,901,1781,0,4,6,3,3,9,0,0,0,0,0,0,0,0,0,8,3,7,8,3,7,1036,820,1853,4,3,11,3,3,4,1041,825,1867,314,258,568,2253,1996,4249
509031248,8,13,23,173,177,347,0,0,0,15,21,38,0,0,0,134,166,300,0,0,0,3,0,7,3,0,5,0,0,0,5,11,9,0,0,0,4,0,9,0,4,3,9,14,23,0,0,0,8,9,16,14,23,39,30,32,64,0,0,0,402,465,866,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,10,5,4,14,648,536,1190,4,0,0,0,8,3,648,546,1197,144,121,270,1215,1156,2376
509031249,7,15,25,265,319,586,0,0,0,68,95,165,0,0,0,340,418,760,0,0,0,4,3,6,23,39,57,9,6,19,8,13,16,0,0,0,5,3,11,6,14,18,28,24,50,10,15,24,10,12,28,75,90,164,60,72,132,0,4,3,922,1127,2051,10,14,23,12,8,18,0,3,3,0,0,0,9,6,13,8,7,14,9,14,26,900,792,1691,7,3,10,0,5,7,909,802,1706,277,244,519,2148,2227,4370
509031250,8,13,21,366,404,764,0,0,0,56,70,127,0,0,0,297,318,611,4,4,7,0,4,0,15,7,21,0,4,4,8,13,22,0,0,0,9,3,4,12,12,24,26,31,56,4,7,10,12,9,17,109,114,217,65,74,135,0,0,0,968,1060,2028,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,10,14,10,10,14,1196,960,2151,5,0,4,6,3,8,1205,961,2170,315,306,623,2500,2358,4859
510011262,49,132,178,381,434,814,0,0,0,57,61,119,0,0,0,1418,1720,3140,0,4,4,10,11,27,24,28,53,6,6,7,3,19,22,4,0,4,20,36,57,40,44,80,48,59,104,0,11,11,19,19,30,69,96,165,86,118,210,0,4,3,2183,2664,4848,33,24,58,47,38,83,4,3,3,8,15,29,5,10,12,19,18,36,35,46,79,3462,3434,6895,18,13,31,7,17,25,3482,3471,6957,1272,1180,2458,7108,7553,14660
510011263,7,19,27,99,114,216,0,0,0,26,34,59,0,0,0,372,403,779,5,10,15,6,0,6,5,4,5,0,0,3,3,5,8,0,0,0,346,389,731,33,45,80,28,12,42,3,5,8,13,21,35,56,100,154,198,220,419,3,5,5,1199,1370,2569,10,5,14,23,12,28,0,0,0,45,33,84,0,0,3,10,6,17,62,44,103,1032,921,1947,3,9,14,8,0,8,1041,923,1965,1212,1119,2327,3548,3492,7045
510011264,4,7,11,29,30,55,0,0,0,21,12,31,0,0,0,555,603,1162,0,0,0,3,0,3,0,0,3,0,0,3,3,4,8,0,0,0,179,193,368,110,139,250,6,9,8,0,0,0,0,5,6,58,58,116,96,76,167,0,0,0,1065,1123,2187,0,6,7,3,4,9,0,0,0,52,53,100,0,0,0,4,3,5,54,58,106,345,312,660,5,0,6,0,0,0,353,312,664,316,304,620,1797,1806,3603
510011265,18,41,62,208,221,430,0,0,0,36,46,81,0,0,0,653,794,1449,3,5,3,7,5,8,4,7,12,0,5,3,6,13,21,0,0,3,28,31,62,48,66,116,26,27,46,5,0,5,3,7,7,62,81,142,116,151,269,0,0,4,1206,1461,2664,20,12,32,10,12,22,0,5,5,50,51,107,0,0,5,7,5,19,55,66,124,1604,1464,3064,5,4,18,0,3,0,1617,1469,3088,768,716,1483,3699,3775,7477
510011266,4,7,6,41,56,102,0,0,0,10,14,23,0,0,0,417,434,852,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,23,39,41,80,9,0,5,0,0,0,0,0,0,8,9,19,80,79,160,0,0,0,618,660,1276,0,0,0,4,0,4,0,0,0,4,3,8,0,0,0,0,0,0,4,3,8,361,326,688,0,0,0,0,0,0,361,331,689,166,155,319,1151,1151,2310
510021267,27,11,39,157,50,209,0,0,0,56,53,104,0,0,0,453,135,589,4,0,9,14,0,14,4,0,3,3,0,8,74,72,148,5,0,5,13,5,13,29,12,36,31,8,39,4,0,4,53,50,112,21,7,29,151,119,267,3,0,4,1077,512,1595,43,8,46,48,14,61,4,0,4,100,81,182,7,0,5,9,6,17,115,91,209,1335,539,1874,4,3,8,9,12,21,1347,555,1899,1612,448,2055,4274,1636,5910
510021268,21,50,79,129,119,247,0,0,0,57,54,111,0,0,0,347,335,686,7,5,9,12,16,31,3,0,3,0,0,0,0,4,4,4,0,4,9,11,23,22,18,40,16,8,26,0,0,0,5,7,9,28,23,45,66,78,138,3,0,3,703,689,1390,17,12,30,15,19,38,0,0,0,0,5,3,5,5,6,9,4,4,10,9,22,1097,967,2064,3,5,6,0,0,3,1103,973,2078,315,291,608,2191,2047,4239
510021269,16,40,59,168,154,322,0,0,0,22,24,50,0,0,0,394,364,755,0,3,3,9,7,15,7,17,23,0,3,4,7,3,12,3,0,5,13,8,23,21,29,47,7,12,16,0,0,0,5,9,19,21,24,45,55,55,110,0,0,3,731,711,1447,20,18,37,25,24,51,4,0,4,0,0,0,6,8,16,11,12,24,18,23,33,1062,908,1975,13,3,16,5,0,4,1076,916,1996,332,292,630,2230,2027,4253
510021270,57,99,157,249,295,549,0,0,0,74,74,147,0,0,0,926,927,1854,19,21,40,22,22,40,31,40,75,33,37,64,11,12,23,0,0,0,21,21,40,50,82,140,49,37,81,0,3,8,24,39,60,65,64,132,166,173,340,3,3,7,1746,1852,3596,87,80,171,234,198,429,5,0,5,5,11,17,5,5,9,15,5,23,28,18,48,2533,2172,4706,14,3,15,3,8,7,2549,2181,4732,1087,817,1906,5801,5249,11046
510031271,39,57,99,258,209,463,0,0,0,53,30,87,0,0,0,634,460,1094,0,4,5,13,8,21,9,9,17,10,13,25,10,9,16,0,0,0,3,9,11,13,14,24,37,24,60,0,0,3,11,9,22,50,25,79,86,70,156,0,4,6,1194,896,2088,16,15,31,33,26,56,0,4,3,47,51,89,3,0,3,3,12,15,50,58,106,1957,1476,3430,7,4,14,4,4,4,1965,1478,3447,989,565,1557,4297,3096,7391
510031272,115,179,301,506,497,1003,0,0,0,129,140,267,0,0,0,1403,1374,2780,13,11,24,38,40,79,27,26,53,26,23,54,24,14,40,0,0,0,39,36,75,38,32,69,53,49,101,3,10,15,19,25,44,74,101,173,172,207,375,14,11,27,2572,2603,5169,160,134,294,123,93,216,5,5,16,9,7,17,22,23,42,11,20,32,42,49,93,4360,3717,8085,26,15,38,4,10,13,4394,3744,8137,1566,1227,2798,8976,8036,17013
510031273,20,24,38,150,149,298,0,0,0,23,15,41,0,0,0,335,259,595,5,3,6,4,4,12,5,7,14,0,4,7,3,5,6,0,0,0,10,9,16,0,5,4,17,14,26,0,3,5,0,0,3,30,22,53,86,87,171,0,0,0,673,576,1253,14,14,25,8,5,10,5,3,4,37,26,63,0,0,0,8,3,6,44,28,72,1307,1004,2311,6,8,10,5,0,5,1316,1003,2320,992,478,1467,3058,2130,5187
511011274,28,58,87,610,686,1291,0,0,0,87,102,193,0,0,4,622,740,1365,15,28,44,3,6,12,53,73,119,4,7,5,51,71,122,0,6,4,34,43,79,40,32,74,66,82,148,3,9,11,26,29,57,143,200,341,271,291,560,9,4,17,2048,2409,4456,6,4,15,9,7,18,0,0,0,3,3,9,0,0,5,8,10,18,11,17,33,3079,2821,5905,14,6,24,6,10,17,3099,2840,5942,783,679,1459,5987,6019,12003
511011275,7,8,11,215,229,444,0,0,0,16,25,40,0,0,0,253,221,475,0,4,9,3,0,0,0,4,7,0,0,0,31,27,64,0,0,6,5,8,17,8,24,28,47,42,89,0,5,3,11,9,14,67,63,129,81,83,162,5,0,5,751,739,1483,0,0,0,3,6,11,0,3,3,0,0,0,3,5,5,4,6,7,3,8,20,1062,886,1952,3,7,7,0,3,5,1066,900,1963,272,195,467,2108,1863,3966
511021276,53,53,106,204,189,391,0,0,0,9,22,32,0,0,0,548,551,1097,39,57,99,8,4,11,11,19,35,0,0,3,6,3,3,0,0,0,12,13,20,10,11,20,36,26,66,0,3,4,3,10,15,29,37,71,69,57,124,0,3,4,986,1006,1994,17,13,26,24,10,37,3,0,4,13,5,16,0,0,0,7,9,10,19,14,31,924,794,1724,9,0,9,5,5,6,933,800,1740,508,430,936,2545,2334,4879
511021277,24,35,54,223,228,449,0,0,0,19,19,38,0,0,0,276,304,577,8,3,10,4,7,10,5,0,8,0,0,0,5,5,11,0,0,0,10,17,28,9,3,14,14,23,32,0,0,3,7,7,11,26,25,42,51,52,105,0,0,0,645,695,1345,7,3,11,7,0,9,0,4,4,3,0,3,0,0,0,5,4,12,6,4,15,1378,1234,2613,3,4,7,0,4,4,1389,1241,2626,339,264,606,2417,2247,4659
511031278,25,44,70,214,199,416,0,0,0,67,61,127,0,3,5,534,507,1039,16,27,46,4,6,10,16,21,35,28,24,54,23,17,41,0,0,0,25,25,50,20,17,38,29,30,62,9,7,11,11,14,27,33,38,71,103,128,228,3,13,17,1144,1141,2281,10,6,19,18,15,35,0,0,0,0,0,0,0,3,9,10,19,25,9,22,31,1787,1434,3225,3,3,7,7,4,7,1797,1448,3245,903,564,1470,3910,3242,7150
511031279,55,102,154,477,479,957,0,0,0,118,125,244,0,4,5,1286,1272,2558,40,55,93,24,21,46,29,30,60,61,72,131,24,17,48,4,7,12,67,57,122,72,70,141,84,82,169,11,17,21,41,42,80,85,108,189,288,324,615,10,9,20,2723,2786,5512,141,130,267,97,54,146,0,0,6,0,0,0,40,38,79,19,22,40,59,58,118,3026,2498,5527,15,15,32,6,15,15,3050,2528,5576,788,646,1435,6909,6302,13213
511031280,35,57,88,316,337,654,0,0,0,65,81,147,0,0,0,823,854,1677,9,16,26,3,15,20,9,19,23,23,38,60,12,18,31,0,0,0,28,37,63,29,39,72,51,55,108,4,5,12,17,15,30,72,85,157,170,219,390,8,10,14,1637,1852,3489,47,34,86,53,43,98,0,0,0,0,5,4,3,4,10,9,5,15,13,17,26,2226,1909,4137,7,9,12,3,11,11,2237,1922,4165,416,340,759,4446,4263,8711
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,17,29,46,211,173,385,0,0,0,26,31,56,0,0,0,252,235,481,22,24,50,15,8,18,16,15,30,10,12,18,12,5,13,0,0,0,9,13,24,14,15,24,22,18,47,0,4,4,6,14,23,14,33,50,61,61,120,0,9,11,696,656,1353,10,0,11,6,10,15,0,0,0,0,0,0,3,0,9,5,8,12,12,9,17,1056,804,1854,5,0,3,4,3,7,1057,805,1866,628,451,1081,2428,1963,4389
511031283,16,12,27,96,59,155,0,0,0,17,13,29,0,0,0,229,143,368,62,80,143,6,0,10,0,0,0,8,4,12,26,16,41,0,0,0,19,25,45,9,8,11,21,19,36,0,0,0,4,7,15,20,23,49,228,202,434,0,8,7,756,605,1362,12,5,13,20,8,32,0,0,3,85,91,170,0,0,0,6,3,11,87,96,182,989,678,1671,6,3,11,0,3,6,999,686,1681,1053,444,1495,2948,1857,4804
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,28,102,131,666,832,1499,0,0,0,56,40,96,0,0,0,1169,1423,2589,14,14,26,13,13,25,36,44,83,4,11,13,14,28,42,0,0,0,33,41,78,53,80,128,51,58,106,14,16,29,30,37,61,104,158,259,127,172,302,5,7,6,2378,2964,5348,39,28,64,97,109,207,0,0,0,0,0,0,10,10,19,15,23,43,30,37,67,2435,2240,4675,9,13,26,12,16,25,2450,2267,4720,692,671,1357,5724,6172,11888
511041286,27,44,72,389,456,842,0,0,0,44,49,92,0,0,0,795,820,1615,9,0,10,3,0,7,12,24,36,10,4,14,12,18,28,0,0,0,8,16,27,68,87,153,26,26,47,6,8,18,24,22,48,67,73,135,95,118,217,0,3,4,1567,1724,3293,5,4,6,36,48,85,0,0,0,0,4,0,0,0,0,8,15,24,10,15,27,1657,1499,3158,4,4,15,0,0,3,1668,1503,3173,704,476,1178,4015,3813,7824
511041287,13,25,42,475,525,998,0,0,0,38,49,83,0,0,0,817,997,1814,6,4,11,8,7,23,24,39,66,4,3,5,10,20,27,0,0,3,11,12,27,47,57,103,32,35,65,3,6,11,30,21,50,47,79,127,108,114,226,5,3,6,1661,1974,3635,13,7,17,35,34,67,0,0,3,0,0,0,0,6,3,3,15,19,8,16,26,2069,1815,3886,15,3,21,5,14,11,2090,1827,3915,440,401,836,4253,4291,8546
511041288,37,61,100,567,706,1274,0,0,0,41,42,90,0,0,0,1157,1407,2568,9,9,11,7,3,16,25,39,62,0,6,17,16,27,41,0,0,0,21,26,46,77,94,175,43,38,87,4,6,14,14,12,32,103,129,240,124,152,278,0,0,0,2224,2717,4937,40,43,84,102,107,210,3,6,7,0,0,0,6,0,6,13,14,31,19,14,34,2213,1975,4181,4,10,15,4,6,8,2222,1988,4210,397,347,745,5043,5285,10333
511041289,3,21,27,296,384,686,0,0,0,16,5,19,0,0,0,249,277,523,0,0,0,5,3,7,0,0,0,0,0,0,10,14,16,0,0,0,3,6,15,3,6,14,32,22,51,0,0,0,6,7,16,48,72,118,23,33,53,0,0,0,685,839,1525,0,3,4,3,6,9,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,861,754,1620,3,3,8,6,7,6,869,761,1628,266,212,481,1831,1851,3680
511041290,13,14,20,128,65,189,0,0,0,7,15,23,0,0,0,225,151,379,7,0,11,6,0,12,0,3,4,5,0,5,6,4,3,0,0,0,5,0,3,0,0,0,19,4,25,0,4,5,51,75,137,24,14,33,32,37,69,0,0,3,526,376,901,6,0,5,7,0,5,0,0,0,6,3,10,0,0,0,10,3,12,13,9,22,638,415,1053,8,0,11,0,0,0,645,415,1063,723,410,1131,1927,1225,3153
511041291,4,11,16,324,318,651,0,0,0,11,10,23,0,0,0,259,255,521,4,0,8,3,0,3,0,0,4,0,0,0,8,8,19,0,0,0,13,6,17,7,0,6,21,28,48,5,4,8,9,12,20,58,68,129,29,28,60,0,0,0,760,753,1516,4,6,10,6,8,14,0,0,0,0,0,0,0,0,0,4,8,10,6,7,12,889,655,1546,3,5,5,5,0,5,900,659,1556,442,324,763,2116,1764,3876
511041292,21,27,47,459,491,951,0,0,0,16,13,29,0,0,0,559,545,1102,6,3,9,5,3,4,7,8,14,0,0,0,23,15,39,0,0,0,8,5,16,7,12,14,28,23,60,0,3,3,9,14,20,68,70,142,42,52,97,4,4,8,1228,1269,2502,0,0,5,0,0,6,3,0,0,3,0,4,0,0,0,10,14,21,14,11,25,1183,938,2117,3,3,8,6,0,5,1188,941,2135,521,441,965,2980,2696,5679
597979799,5,3,11,16,3,20,0,0,0,8,0,8,0,0,0,70,11,77,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,112,14,124,4,0,4,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,21,144,0,0,0,0,0,0,123,21,144,196,23,227,455,58,514
599999499,27,16,48,212,179,396,0,0,0,25,26,50,0,0,0,306,315,617,0,5,4,3,4,8,3,7,10,8,9,9,8,10,20,0,0,0,17,10,25,21,21,45,30,28,62,6,5,10,6,9,10,37,49,92,88,89,178,3,0,7,772,780,1550,17,8,23,33,27,57,10,7,14,0,4,5,0,5,6,16,18,30,17,24,40,1412,1177,2591,21,11,30,9,9,23,1452,1197,2652,2311,1361,3674,4639,3416,8055
