SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
507011148,616,649,306,199,252,147,85,2256,122,109,75,56,63,24,14,472,199,150,83,55,85,29,19,615,551,587,366,244,265,109,38,2158,3,9,0,0,0,0,0,18,1489,1505,825,557,666,312,158,5516,15,50,34,23,25,13,10,166,11,27,32,14,22,9,3,116,4,13,18,16,11,5,3,72,72,109,83,59,66,21,7,417,4,5,0,0,0,0,0,8,110,199,163,112,126,48,20,781,1607,1700,992,671,797,351,177,6297
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,107,100,60,38,57,31,10,395,53,61,32,20,18,15,13,227,84,82,37,25,33,15,4,277,229,288,172,111,137,55,36,1029,0,0,0,0,0,0,0,3,471,535,304,192,249,113,64,1931,10,16,10,3,3,0,4,42,0,12,8,7,6,0,5,42,6,10,5,0,5,0,4,28,21,31,27,14,23,12,5,133,0,3,0,0,0,0,0,4,43,70,49,27,41,12,16,257,518,603,348,219,286,130,82,2194
507011153,84,80,39,30,35,27,10,302,68,54,32,10,21,8,5,194,60,42,14,12,11,8,4,158,164,142,94,58,75,30,16,577,5,6,0,0,0,0,0,4,380,319,180,111,143,72,39,1233,5,13,16,11,20,3,5,74,7,16,11,7,9,0,0,64,5,12,8,7,6,4,0,43,36,61,35,38,36,9,3,218,5,3,4,3,0,0,0,17,58,112,69,67,71,29,13,414,436,430,254,176,208,98,46,1649
507011154,141,92,46,31,47,17,11,376,57,54,30,19,22,11,3,193,90,71,47,20,18,5,6,252,192,141,81,56,51,19,10,553,0,0,0,0,0,0,0,0,477,358,201,124,137,54,25,1381,11,18,13,15,21,13,5,92,13,19,13,20,25,7,4,88,10,24,9,10,11,8,6,73,56,92,69,47,57,20,9,352,5,3,4,3,0,0,0,14,96,151,108,95,112,40,17,622,576,507,305,218,250,93,46,2002
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,37,23,22,12,15,14,13,141,21,18,5,7,6,4,0,66,33,26,13,7,8,7,4,98,63,63,39,29,42,17,9,260,0,0,0,0,0,0,0,0,153,129,75,55,72,49,23,566,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,5,3,0,0,0,0,0,3,5,8,4,5,3,0,0,21,0,0,0,0,0,0,0,0,12,13,7,5,3,3,0,37,167,137,83,61,83,51,23,601
507011159,197,160,91,57,80,38,29,654,60,37,23,7,19,5,6,160,72,63,30,14,18,3,6,209,243,174,128,65,84,31,19,752,0,0,0,0,0,0,0,7,572,441,283,144,207,78,62,1785,6,25,12,10,19,3,12,97,4,15,16,7,12,6,5,61,9,13,10,8,5,0,0,46,48,78,53,35,39,8,3,270,8,5,0,0,0,0,0,10,77,139,95,59,81,23,20,492,654,579,369,202,283,101,85,2277
507011160,150,121,60,30,45,21,29,456,74,51,25,17,16,9,3,197,67,53,20,12,26,12,3,190,247,168,130,78,88,24,22,763,0,0,0,0,0,0,0,0,548,398,230,131,178,71,52,1603,7,32,19,13,17,5,9,105,17,18,17,3,15,3,0,72,7,20,16,13,10,6,6,68,46,55,33,35,44,6,9,227,4,8,0,0,0,0,0,13,79,136,85,68,82,16,18,486,627,533,314,201,257,90,72,2094
507011161,542,559,278,159,207,99,82,1928,135,129,53,30,35,3,7,387,140,118,74,37,34,13,3,425,501,430,217,136,136,33,15,1472,6,4,0,0,0,0,0,18,1325,1245,620,360,415,147,102,4222,26,60,37,26,38,13,15,213,28,42,22,7,18,4,4,126,11,22,14,7,11,4,0,67,50,117,74,44,56,14,8,357,3,4,5,0,0,0,0,10,125,237,144,88,116,36,27,770,1450,1486,766,443,533,181,133,4990
507011163,99,113,56,34,40,22,21,380,56,44,17,19,16,14,8,167,38,54,22,15,14,12,4,156,273,204,106,74,76,20,10,769,0,3,0,0,0,0,0,4,470,414,213,137,144,61,38,1480,13,13,9,3,6,4,8,53,9,14,10,4,11,0,0,49,7,12,5,4,8,5,6,38,42,73,34,19,17,7,0,198,6,0,0,0,0,0,0,8,69,105,63,43,48,12,12,347,537,522,272,182,191,78,50,1826
507011259,232,181,95,63,109,49,26,750,80,69,30,15,28,5,4,233,81,77,26,29,12,4,3,235,311,244,153,99,112,33,15,960,0,0,0,0,0,0,0,3,707,568,304,213,253,84,47,2183,9,11,12,11,9,5,3,66,18,15,7,7,3,9,0,61,6,14,8,11,4,0,0,44,52,73,48,38,47,8,0,270,5,3,0,0,3,0,0,11,84,124,82,70,67,22,12,457,788,691,389,284,322,107,55,2638
507011260,14,23,21,20,22,17,3,129,6,19,5,5,3,7,3,50,19,10,5,0,8,0,0,40,44,52,38,29,46,19,6,227,0,4,0,0,0,0,0,4,89,100,72,53,78,41,17,443,3,0,0,4,4,3,0,9,0,5,0,0,0,0,0,10,0,6,0,0,0,0,0,14,0,9,4,8,5,0,0,26,0,0,0,0,0,0,0,0,8,15,5,10,12,4,5,60,95,117,75,64,97,43,19,511
507021164,52,75,35,26,27,17,7,240,50,53,39,27,47,19,12,238,55,60,30,19,31,14,3,216,162,189,146,110,165,73,32,888,0,0,0,0,0,0,0,5,327,381,258,182,269,122,51,1591,9,4,7,5,8,0,0,37,9,14,4,4,8,0,0,34,0,6,6,11,14,3,3,33,13,28,31,16,34,9,6,144,0,0,0,0,0,0,0,0,24,60,50,38,59,20,6,250,353,435,305,224,324,145,61,1842
507021165,107,80,47,34,52,19,15,362,99,75,42,35,57,22,16,344,112,67,42,33,37,27,9,332,328,262,126,90,108,64,20,994,0,0,0,0,0,0,0,5,645,484,257,200,257,137,65,2031,8,10,21,11,13,4,0,74,5,8,14,11,10,7,0,61,8,20,20,8,17,4,4,80,32,59,54,33,52,31,15,277,0,4,0,0,0,0,0,3,54,109,101,61,99,42,19,492,692,594,361,260,357,176,83,2530
507021166,162,111,53,41,53,33,10,452,123,121,69,39,53,19,16,434,136,106,54,46,46,21,15,425,378,294,151,123,133,55,40,1175,4,0,3,0,0,0,0,13,803,631,337,236,288,124,74,2493,8,7,14,16,14,7,8,76,13,25,18,12,14,4,7,100,9,9,9,5,12,3,5,58,40,68,46,34,43,14,16,269,9,0,3,0,0,0,0,18,89,117,87,69,88,36,33,516,893,750,421,305,376,152,108,3007
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,775,740,351,182,241,141,65,2498,124,93,47,39,28,8,9,343,139,97,50,34,20,0,3,339,479,396,234,105,124,22,9,1363,4,8,0,0,0,0,0,16,1527,1329,682,364,414,170,80,4561,37,40,33,15,24,11,18,182,27,33,23,11,19,4,0,119,21,32,19,9,12,4,0,93,121,152,90,59,58,8,4,478,6,0,0,0,0,0,0,4,207,256,159,97,112,29,23,887,1727,1582,839,460,528,197,105,5447
507031170,72,84,47,45,58,9,6,323,35,52,17,11,14,0,0,138,41,46,14,10,11,0,3,118,127,164,92,56,50,13,3,501,0,0,0,0,0,0,0,5,276,352,169,118,130,26,12,1081,8,12,11,9,13,10,0,62,20,20,11,4,3,0,0,62,3,9,6,5,3,0,0,33,81,121,46,42,42,3,0,341,5,5,0,3,0,0,0,11,118,170,76,65,64,16,4,516,393,521,244,185,194,41,18,1593
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,145,134,82,48,78,43,23,555,45,56,20,17,16,8,0,160,64,40,18,23,21,3,4,174,226,218,125,94,93,12,7,781,0,3,3,3,0,0,0,13,479,455,258,180,205,64,35,1673,18,37,34,20,23,15,5,154,26,22,20,13,10,3,3,97,17,28,9,4,3,0,0,67,129,126,81,76,57,8,3,483,11,12,4,0,0,0,0,32,193,224,148,120,94,29,11,828,679,678,400,299,302,96,48,2503
507031261,233,230,79,50,61,26,23,697,91,33,15,12,12,6,3,173,94,37,14,13,9,0,4,183,315,198,99,75,76,28,13,797,0,0,0,0,0,0,0,0,733,499,213,145,162,61,37,1848,17,15,15,14,11,5,0,80,21,11,4,6,5,0,0,50,4,4,5,0,0,0,0,22,26,38,28,17,21,6,5,126,0,0,0,0,0,0,0,7,71,67,48,37,38,11,5,282,799,565,260,187,204,70,47,2131
507041175,183,301,179,101,147,85,39,1030,65,68,43,28,41,24,11,277,78,75,53,22,22,23,14,273,167,197,126,92,118,79,48,830,0,3,4,0,0,0,0,10,488,647,394,245,327,209,114,2423,8,23,21,16,22,7,9,106,3,12,7,9,7,5,5,42,4,9,4,6,6,4,3,34,13,31,32,23,26,14,7,133,0,8,0,3,0,0,0,18,20,76,67,55,63,27,21,334,509,726,465,302,392,238,135,2762
507041176,64,92,62,42,62,44,19,391,24,28,3,4,11,8,0,83,27,34,15,9,13,9,3,104,44,69,53,33,45,25,15,292,0,3,4,0,0,0,0,5,171,228,136,88,127,82,44,874,8,0,7,7,8,14,7,51,0,0,0,4,0,5,0,11,0,0,0,0,0,0,0,10,3,10,11,12,7,0,3,43,0,0,0,0,0,0,0,0,15,13,18,19,16,22,9,113,182,241,153,104,144,103,55,987
507041177,127,120,67,50,54,34,17,473,81,96,50,40,46,31,14,350,112,116,52,25,39,16,6,362,405,398,194,128,183,105,49,1468,0,0,0,0,0,0,0,0,719,731,368,246,328,183,83,2663,9,10,11,20,25,5,3,90,11,24,13,9,18,11,7,98,5,17,7,8,15,8,4,62,36,42,37,36,59,13,19,241,4,3,3,0,0,0,0,16,63,106,81,74,111,43,34,504,786,832,449,311,440,232,112,3164
507041178,232,344,223,152,191,111,60,1306,85,79,49,34,47,18,6,319,87,117,62,53,61,33,20,429,222,285,188,130,171,85,40,1129,0,0,0,0,0,0,0,7,624,822,516,370,471,244,135,3186,0,24,24,22,33,26,11,152,5,13,5,12,9,12,4,59,5,17,9,5,16,5,0,59,27,45,37,26,37,16,5,201,0,0,0,0,0,0,0,8,41,99,78,68,105,58,21,475,664,926,592,439,575,303,160,3661
507041179,163,338,174,99,124,96,47,1047,13,26,29,13,23,8,7,127,41,54,35,18,23,8,6,176,62,91,90,55,66,31,17,408,0,0,0,0,0,0,0,8,287,511,335,190,231,143,74,1771,9,20,25,21,14,9,10,103,4,0,0,9,3,0,0,20,6,4,0,5,8,0,0,24,6,12,15,9,17,5,5,68,0,0,0,0,0,0,0,0,22,39,48,40,45,16,13,223,309,547,381,226,278,163,88,1992
507041180,177,193,129,78,124,71,46,816,55,65,41,31,38,26,12,270,75,69,50,29,34,25,10,295,210,237,176,118,129,63,29,963,0,0,0,0,0,0,0,0,514,558,401,246,324,192,101,2343,0,18,12,8,8,10,6,67,8,10,13,10,8,0,0,53,3,8,6,4,9,0,0,31,10,18,30,21,36,9,12,131,0,0,0,0,0,0,0,3,22,52,65,48,62,23,20,292,543,612,463,295,387,213,122,2630
507041181,133,182,127,84,103,67,29,733,115,148,92,54,55,43,20,525,109,113,81,53,56,30,11,454,462,520,328,234,324,154,82,2104,0,0,0,0,0,0,0,8,824,963,625,428,537,295,147,3820,3,21,15,10,24,7,5,98,19,12,24,23,18,14,0,104,3,18,10,13,9,4,6,64,22,49,51,58,62,32,17,293,0,0,0,0,0,0,0,3,43,95,110,109,116,63,30,566,866,1064,731,535,659,361,172,4388
507041182,166,163,89,68,89,68,39,691,59,36,24,14,25,11,7,178,61,54,30,29,29,20,14,234,192,153,91,82,112,56,44,725,0,5,0,0,0,0,0,0,487,406,234,189,261,156,104,1830,12,17,17,14,17,11,4,95,6,7,5,0,8,3,0,30,0,7,4,6,9,3,4,41,15,31,26,23,19,12,7,135,0,4,4,0,0,0,0,8,32,65,57,48,56,29,16,305,515,472,298,237,309,183,121,2141
507041183,40,54,22,16,28,13,5,180,36,31,14,14,20,5,0,120,33,34,13,6,14,0,4,109,156,143,75,48,50,15,4,489,0,0,0,0,0,0,0,3,264,260,128,89,112,31,16,904,0,12,9,8,12,3,0,52,6,5,10,0,9,0,0,34,3,7,6,4,10,3,0,35,22,53,34,21,19,8,0,157,0,8,0,0,0,0,0,12,34,86,56,36,45,19,4,284,303,344,185,125,163,45,20,1186
507041184,86,148,92,48,72,72,36,566,23,32,20,9,19,9,8,117,20,35,22,26,25,11,10,153,78,93,77,59,74,41,26,448,3,4,0,0,0,0,0,10,215,306,212,147,190,137,84,1290,6,7,8,9,14,11,5,56,4,4,3,0,4,0,3,17,0,3,0,0,10,0,0,16,7,8,12,14,23,0,4,66,0,0,0,0,0,0,0,0,15,20,21,26,43,20,7,158,227,332,235,174,236,151,89,1449
507051186,50,75,48,27,31,12,10,261,33,35,25,12,16,4,0,130,41,26,20,13,13,9,6,119,172,149,92,64,93,10,6,595,8,0,4,0,0,0,0,12,305,292,188,114,153,31,23,1109,8,9,17,14,12,3,5,58,13,14,16,12,4,5,0,66,9,12,14,14,8,5,0,51,77,104,70,52,51,6,8,370,5,0,0,0,0,0,0,8,114,141,116,82,75,15,8,556,417,431,305,197,232,45,28,1664
507051187,127,156,126,109,112,53,24,714,90,89,43,36,50,10,4,327,84,75,41,36,30,14,3,287,344,312,233,162,185,42,19,1304,5,7,11,5,0,0,0,25,654,638,461,351,378,119,51,2654,16,32,22,21,24,11,7,132,24,43,20,21,13,9,0,125,16,18,19,12,15,7,3,84,110,124,106,76,80,16,10,514,3,3,4,0,4,0,0,21,167,222,171,123,140,35,20,875,826,861,632,468,512,155,75,3525
507051188,103,95,76,54,62,30,4,425,47,50,24,14,25,0,0,174,78,77,36,27,21,3,0,240,223,217,157,86,101,26,12,817,3,4,0,0,5,0,0,12,445,454,294,182,209,62,24,1669,6,14,15,9,24,11,7,83,23,17,16,10,7,8,3,89,5,22,23,6,5,0,0,65,92,85,54,46,52,10,0,351,8,3,0,0,0,0,0,19,137,143,116,75,100,32,10,607,582,596,409,251,308,96,32,2274
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,76,98,62,43,60,20,9,370,68,78,38,11,25,8,11,244,70,68,34,18,24,10,0,226,266,258,180,89,105,36,19,954,0,5,0,0,0,0,0,5,484,518,316,170,216,68,33,1806,5,13,9,12,12,0,6,56,9,11,19,12,10,0,4,68,4,14,12,13,12,0,0,59,62,104,53,46,49,9,0,322,4,5,0,0,0,0,0,9,79,139,105,81,90,12,11,515,564,657,421,249,305,82,46,2315
507051191,240,358,262,209,271,91,53,1489,183,137,87,59,76,15,0,559,186,221,134,80,71,17,8,704,647,713,470,308,317,99,25,2583,6,0,0,0,4,0,0,11,1252,1431,947,650,739,227,86,5337,18,45,45,37,38,11,9,200,37,48,28,20,31,12,5,170,21,22,17,19,19,8,4,109,136,225,156,126,120,17,14,786,7,5,6,0,0,0,0,30,218,346,253,196,207,49,26,1294,1474,1784,1202,851,943,270,109,6630
507051192,81,142,113,71,105,43,27,586,73,68,34,24,25,9,5,235,89,90,49,26,34,8,7,298,289,313,197,120,146,25,17,1111,0,0,0,0,0,0,0,0,539,613,390,242,305,81,53,2228,16,26,21,13,24,0,0,103,19,30,27,9,8,0,0,88,12,21,8,16,13,0,0,80,94,129,74,64,50,12,6,437,5,0,0,0,0,0,0,10,139,209,129,98,105,20,12,716,679,822,520,343,415,102,61,2945
507051193,60,91,59,38,55,12,17,334,63,50,32,22,25,6,0,204,60,58,36,17,29,12,3,209,306,275,146,105,111,23,8,976,4,3,3,0,0,0,0,14,491,479,275,184,221,50,34,1739,5,15,14,13,11,8,3,74,34,44,24,9,10,3,0,130,3,26,6,8,9,4,0,63,106,143,87,68,65,5,0,478,4,9,8,0,0,0,0,22,152,239,140,108,106,17,14,767,645,712,421,288,326,67,45,2503
507051312,262,259,137,99,108,21,17,897,112,95,29,16,19,9,0,279,128,94,39,16,26,0,0,311,461,357,154,119,105,14,7,1205,0,0,0,0,0,0,0,7,958,806,356,250,263,41,24,2690,20,22,19,13,24,10,3,117,28,30,14,9,11,0,3,93,17,14,10,3,3,0,0,48,87,117,59,39,40,6,5,364,0,0,0,0,0,0,0,0,152,186,95,72,89,17,18,624,1115,983,455,318,343,63,44,3317
507051313,498,631,369,238,318,109,50,2215,266,251,134,64,71,11,6,805,220,210,97,57,72,16,5,671,857,853,512,302,354,66,30,2980,8,8,0,4,0,0,0,22,1847,1952,1112,665,823,208,83,6693,50,66,55,40,60,14,8,292,52,80,54,29,34,6,4,256,27,40,26,16,15,7,4,135,149,217,156,103,99,13,12,744,8,3,4,0,3,0,0,18,275,415,298,188,207,42,27,1456,2127,2367,1410,854,1031,246,115,8150
507051314,33,23,19,11,13,0,0,102,14,17,10,7,3,0,0,59,25,14,6,4,9,0,0,58,103,69,37,26,31,5,4,278,0,0,0,0,0,0,0,0,183,128,70,54,54,9,3,501,0,3,5,0,0,0,0,13,5,0,0,0,0,0,0,9,3,5,0,3,0,0,0,14,13,18,14,10,7,0,0,69,4,0,0,0,0,0,0,4,22,34,17,16,17,0,0,106,208,165,89,65,65,10,4,610
509011225,67,71,38,33,43,13,9,262,37,54,23,10,29,5,0,156,57,54,29,21,24,3,0,186,324,316,194,146,179,14,0,1168,0,0,0,0,0,0,0,4,477,498,278,206,274,32,9,1777,0,10,16,5,12,0,0,43,8,11,21,8,16,0,0,66,8,24,18,13,14,0,0,70,86,133,94,75,93,5,7,488,5,13,4,0,0,0,0,26,108,187,146,95,137,10,7,681,581,686,426,308,411,43,11,2458
509011226,7,9,10,6,4,0,0,40,9,23,13,15,10,3,0,68,17,19,14,14,10,3,0,78,115,161,74,41,59,6,0,460,6,0,0,0,0,0,0,5,152,210,114,75,85,9,0,652,4,0,0,0,0,0,0,3,0,6,5,3,6,5,0,14,0,0,0,0,0,0,0,7,20,21,16,8,8,0,0,71,0,0,0,0,0,0,0,4,17,24,21,9,16,4,0,93,172,236,134,91,100,17,0,744
509011227,16,15,20,19,24,4,0,87,24,15,7,5,6,0,0,70,33,28,18,18,10,0,0,113,148,167,103,85,94,7,0,610,0,0,0,0,0,0,0,0,224,227,154,127,140,12,0,879,6,4,0,0,3,0,0,14,4,7,0,3,4,0,0,22,0,6,8,3,4,0,0,27,24,64,30,24,36,4,0,190,0,0,0,0,0,0,0,3,36,75,45,40,51,4,0,251,260,304,195,166,190,18,3,1128
509011228,21,30,11,11,12,0,0,95,26,28,24,6,14,0,0,96,29,38,19,15,19,0,0,112,153,176,115,77,83,7,0,612,4,0,0,0,0,0,0,6,230,275,171,103,131,11,0,921,0,4,0,6,5,0,0,17,7,7,3,0,6,0,0,25,0,3,9,3,3,0,0,23,21,34,24,21,39,0,0,146,5,0,0,3,0,0,0,12,34,54,45,39,48,6,0,223,265,327,210,140,183,12,4,1138
509011229,19,15,12,0,4,0,0,44,14,12,0,4,0,0,0,28,23,17,7,0,4,0,0,45,153,129,73,19,17,0,0,401,0,0,0,0,0,0,0,0,197,168,92,25,26,0,0,521,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,20,16,0,4,0,0,46,0,0,0,0,0,0,0,0,17,20,16,0,5,0,0,57,217,189,103,29,30,0,0,574
509011230,54,45,24,15,22,0,4,167,25,17,19,6,4,0,0,67,18,17,10,0,5,0,0,40,124,112,84,42,53,0,0,407,0,3,0,4,5,0,0,20,224,196,131,66,84,0,0,704,10,9,9,3,0,0,0,31,3,4,4,0,0,0,0,9,0,0,0,0,0,0,0,10,34,37,23,16,25,3,0,134,6,4,5,0,0,0,0,12,51,52,33,20,29,0,0,194,273,253,163,81,114,9,5,894
509011231,16,25,8,5,4,0,0,54,9,8,4,5,0,0,0,28,20,14,3,4,5,0,0,50,139,190,103,25,17,0,0,479,0,0,0,0,0,0,0,3,186,235,132,34,24,0,0,618,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,11,0,3,3,8,0,0,0,15,14,26,20,16,15,0,0,99,3,4,3,0,0,0,0,8,21,42,35,26,18,0,0,138,211,280,169,58,39,6,0,758
509011232,0,13,8,9,13,0,0,42,12,3,5,8,10,0,0,34,23,3,6,11,4,0,0,55,79,111,71,66,59,7,0,406,0,0,0,0,5,0,0,5,114,141,95,93,85,10,0,536,0,3,0,0,0,0,0,6,0,0,0,4,3,0,0,13,0,3,0,4,0,0,0,8,8,17,8,11,7,0,0,63,0,0,0,0,0,0,0,3,10,23,16,15,17,0,0,81,124,161,107,110,109,11,0,620
509011233,69,74,60,57,60,10,0,325,36,42,31,15,30,4,0,160,26,43,37,29,19,0,0,154,442,391,255,187,179,21,0,1468,7,3,0,0,0,0,0,7,572,546,383,288,291,33,3,2117,6,9,4,10,6,0,0,31,3,11,0,7,8,0,0,32,3,12,10,8,9,0,0,38,87,137,90,76,63,3,0,467,0,3,0,0,0,0,0,8,102,172,106,97,82,8,7,572,678,718,492,383,373,44,9,2691
509011234,16,29,21,16,24,0,0,105,8,12,8,16,13,0,0,60,17,22,9,0,11,0,0,65,145,163,80,55,67,4,0,518,0,6,5,0,0,0,0,11,187,225,124,88,118,6,3,756,0,0,0,0,4,0,0,9,0,4,0,3,4,0,0,11,0,3,3,3,4,0,0,15,19,60,24,24,16,4,0,146,0,9,0,3,0,0,0,9,28,67,30,37,27,6,0,196,216,300,150,126,142,17,3,951
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,19,27,32,18,32,13,7,159,34,26,11,7,21,0,0,101,52,33,23,18,11,0,0,139,145,196,154,71,92,11,7,678,0,0,0,3,0,0,0,10,247,293,217,126,158,26,18,1086,3,6,0,0,0,0,0,13,0,4,0,0,0,0,0,15,8,3,6,0,5,0,0,21,23,26,26,15,23,0,3,115,0,3,0,0,0,0,0,4,33,41,39,19,32,0,4,168,279,331,260,148,190,30,20,1257
