SA2_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
505021096,3,0,0,0,7,10,0,0,0,25,0,16,40,132,121,60,15,0,0,382,5,13,15,23,43,29,4,4,0,138,0,0,9,20,19,17,0,0,0,58,22,41,80,120,87,63,19,0,0,431,4,4,11,24,34,21,8,0,0,105,62,60,30,35,42,44,10,0,0,277,67,35,27,17,13,12,7,0,0,183,4,9,18,27,35,21,9,0,0,115,0,5,3,12,19,10,0,0,0,47,4,7,16,35,44,30,4,4,0,139,0,7,6,24,21,19,7,5,5,90,5,37,67,150,184,109,31,9,0,586,6,14,12,23,13,16,3,0,0,84,0,9,29,44,49,59,6,0,0,202,19,33,30,44,48,61,19,3,0,266,8,22,56,70,82,42,22,5,0,303,14,20,15,20,17,9,3,0,0,90,5,9,10,8,12,15,8,0,0,69,12,19,28,32,53,29,9,7,0,186
505021097,0,0,0,6,0,0,0,0,0,9,3,13,88,90,72,28,8,0,0,305,3,17,55,47,43,36,6,3,0,213,0,0,16,19,13,15,5,0,0,68,13,43,149,136,109,75,21,5,0,545,3,12,19,33,25,16,6,0,0,114,46,53,87,58,53,42,23,5,0,365,52,58,75,53,30,29,4,0,0,301,4,18,65,47,47,55,14,5,0,248,0,3,27,13,5,12,5,0,0,65,0,9,43,55,50,19,6,4,0,186,0,4,14,6,15,20,18,0,0,86,4,34,136,165,125,74,32,0,6,584,0,12,47,40,27,22,9,0,0,161,0,21,64,53,64,53,18,0,0,269,3,16,56,45,45,37,17,0,0,214,3,24,90,89,76,65,27,0,0,379,15,10,27,13,11,8,0,5,0,93,9,11,48,41,25,23,11,0,0,170,4,12,50,55,43,30,11,6,0,198
505021301,0,0,0,0,0,3,0,0,0,10,0,5,34,47,40,25,4,0,0,165,4,11,23,28,42,49,25,0,0,188,0,6,4,7,8,13,0,0,0,32,22,26,99,95,97,80,18,4,0,435,0,5,13,23,33,28,8,5,0,108,58,74,51,45,54,34,18,0,0,333,37,25,21,26,38,44,5,0,0,209,0,7,36,28,33,36,14,0,0,153,0,3,6,10,8,3,0,0,0,34,0,15,13,29,32,16,7,0,0,99,0,3,7,7,13,15,4,6,0,43,7,28,47,72,67,56,24,4,0,307,0,7,19,18,27,19,6,0,0,98,0,13,31,31,39,39,11,0,0,165,7,7,21,23,36,26,5,0,0,133,3,14,36,43,43,38,27,5,0,208,3,11,9,10,3,0,3,0,0,54,4,8,23,25,31,35,15,6,0,143,7,15,37,27,35,32,15,0,0,167
505021302,0,0,3,3,3,0,0,0,0,15,0,5,56,73,41,23,4,0,0,210,6,17,49,35,43,33,14,0,0,189,0,0,3,9,6,9,0,0,0,30,15,26,105,93,94,70,17,0,0,427,0,5,19,27,37,13,4,0,0,105,40,61,62,41,38,30,14,3,0,294,36,35,44,29,33,18,3,0,0,200,3,3,38,43,55,39,16,0,0,204,4,0,15,14,9,10,6,0,0,51,0,0,28,26,24,16,3,0,0,101,0,0,7,13,10,9,7,3,0,51,3,15,86,115,78,49,17,0,0,371,5,4,14,23,25,17,5,0,0,101,0,17,48,38,47,49,13,4,0,211,0,18,30,34,31,19,14,6,0,150,3,15,51,41,55,50,14,5,0,232,0,12,21,14,16,10,5,0,0,80,4,17,29,27,31,15,11,3,0,129,6,26,46,41,28,26,8,0,0,183
505031098,0,0,7,0,9,4,7,0,0,23,0,6,33,27,37,27,8,0,0,142,10,21,58,44,69,63,10,3,0,286,0,0,4,6,9,10,0,0,0,35,15,59,128,118,106,93,17,3,0,541,0,10,21,27,23,15,3,0,0,100,25,43,60,45,34,31,9,0,0,246,47,28,25,20,14,12,3,0,0,154,8,16,40,42,59,49,19,0,0,234,0,4,3,9,7,0,0,0,0,29,0,4,18,10,4,5,0,0,0,50,0,0,3,5,4,8,0,0,0,25,0,22,31,39,20,18,6,0,0,141,3,10,17,27,22,21,7,0,0,102,3,8,25,33,31,43,4,0,0,153,6,3,14,23,17,31,13,0,0,107,0,18,22,36,29,25,13,0,0,140,0,15,9,7,0,3,0,0,0,39,3,7,30,32,28,21,5,3,0,140,6,28,49,37,42,33,7,0,0,217
505031099,3,0,10,13,11,8,5,0,0,46,3,42,159,169,188,89,13,0,0,657,10,28,68,101,117,50,13,3,0,381,5,6,14,19,31,12,4,0,0,96,50,114,278,260,225,119,22,0,0,1070,5,10,33,40,36,20,0,0,0,155,63,92,120,77,62,34,6,4,0,466,141,67,68,35,34,17,7,0,0,368,9,26,35,85,94,75,25,0,0,339,0,12,13,13,15,4,0,0,0,59,0,3,11,17,16,13,0,0,0,57,0,0,3,14,13,8,4,0,0,43,4,25,59,81,60,28,7,0,0,261,9,35,44,37,39,24,10,0,0,193,7,20,58,69,94,40,13,0,0,300,11,17,38,37,46,22,7,3,0,173,0,16,46,61,56,36,12,0,0,228,13,14,14,6,11,0,0,0,0,62,9,29,61,51,57,29,0,0,0,236,21,40,73,78,62,39,3,0,0,327
505031100,0,3,20,12,8,4,4,0,0,61,4,23,158,153,134,62,4,0,0,535,13,23,69,108,101,41,7,0,0,358,0,5,18,15,15,18,0,0,0,69,46,85,243,254,182,111,16,0,0,937,0,9,45,51,29,20,5,0,0,166,61,66,97,70,50,35,18,0,0,393,109,48,38,34,18,15,0,0,0,270,11,21,60,80,75,71,9,0,0,322,4,9,16,10,12,3,0,0,0,50,0,5,21,23,23,4,7,0,0,83,0,5,3,11,15,9,0,0,0,36,5,21,68,85,69,27,9,0,0,288,9,13,29,34,33,15,9,0,0,136,0,8,63,78,86,41,13,0,0,303,5,7,35,49,49,27,3,0,0,174,6,17,56,58,49,39,10,0,0,240,11,7,20,14,8,0,0,0,0,66,11,34,62,52,44,30,3,0,0,242,21,37,75,85,66,28,3,0,0,324
505031101,0,3,3,18,11,3,4,0,0,41,0,18,91,95,81,45,8,0,0,339,14,23,63,64,64,34,9,0,0,260,0,3,13,16,12,5,3,0,0,56,25,66,207,149,111,89,14,0,0,674,6,8,24,33,22,20,4,0,0,110,30,42,82,57,44,25,11,0,0,293,64,33,31,43,15,18,4,0,0,213,4,12,42,55,48,43,16,0,0,229,0,0,11,16,4,4,0,0,0,44,0,4,14,23,19,5,5,0,0,72,4,0,9,5,7,10,5,0,0,34,0,3,75,70,38,22,0,0,0,211,6,12,39,26,23,15,3,0,0,116,0,9,59,51,64,41,9,0,0,231,0,8,31,32,22,26,9,0,0,125,4,14,39,47,33,33,9,0,0,186,8,15,14,14,9,3,0,0,0,66,8,21,41,35,21,15,5,0,0,147,6,21,55,34,39,26,6,3,0,192
505031102,0,0,10,4,4,5,4,0,0,23,0,4,21,33,15,6,0,0,0,87,5,16,44,59,38,42,0,0,0,213,0,0,9,5,8,3,0,0,0,25,10,27,104,91,51,39,3,0,0,331,0,10,18,14,23,6,0,0,0,71,19,29,49,24,30,12,0,0,0,173,34,17,32,26,13,13,0,0,0,131,6,10,30,29,28,31,13,6,0,138,3,6,3,0,4,0,0,0,0,14,0,0,7,11,5,0,0,0,0,33,0,3,3,9,3,0,0,0,0,14,0,7,33,22,13,3,10,0,0,93,0,6,27,19,21,8,4,0,0,83,0,7,14,25,22,25,5,0,0,97,5,0,6,14,16,9,3,0,0,47,0,9,24,29,29,16,8,0,0,115,0,3,4,5,9,0,4,0,0,26,0,11,24,16,23,12,6,0,0,97,6,24,45,49,47,18,7,0,0,192
505031104,0,0,6,10,6,8,0,0,0,32,0,13,32,37,31,15,0,0,0,125,9,19,45,49,48,52,11,0,0,225,0,0,9,9,7,6,0,0,0,36,21,48,128,107,95,76,5,0,0,485,0,0,13,18,21,15,0,0,0,77,37,61,47,31,33,27,13,4,0,244,33,25,13,20,20,12,0,0,0,132,0,18,34,48,52,47,13,0,0,213,0,0,7,4,3,3,0,0,0,20,0,3,3,16,9,3,0,0,0,33,0,3,4,0,3,0,5,0,0,15,0,14,36,38,23,18,0,0,0,136,3,13,19,17,22,16,7,0,0,93,4,10,24,29,35,25,14,0,0,135,3,3,16,16,13,22,11,0,0,87,0,13,18,25,24,26,10,0,0,116,4,0,11,8,3,9,5,0,0,42,9,7,31,35,31,29,8,0,0,141,9,21,51,47,39,23,7,0,0,199
505031105,0,7,3,16,17,11,8,5,0,59,7,42,115,175,218,133,16,0,0,701,16,24,32,62,89,74,15,0,0,310,5,0,8,16,27,20,3,0,0,70,62,131,244,235,367,271,33,0,0,1339,0,10,35,31,40,34,0,0,0,161,97,92,52,47,65,47,16,3,0,413,153,72,31,15,17,21,4,0,0,315,14,13,29,42,65,76,23,0,0,265,7,6,4,0,19,8,0,0,0,46,0,6,14,20,39,36,5,0,0,124,3,0,9,15,15,19,3,0,0,62,7,26,57,82,129,87,18,0,0,410,7,15,23,28,43,50,8,0,0,185,6,16,42,58,107,72,12,3,0,318,4,21,24,44,62,61,6,0,0,226,9,25,35,34,61,57,11,4,0,238,14,13,13,6,15,6,8,3,0,75,15,24,30,31,52,40,6,3,0,212,24,47,47,55,77,64,10,0,0,328
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,5,4,8,10,4,8,9,0,0,51,5,20,74,119,89,54,9,0,0,372,11,13,39,45,58,44,11,0,0,222,5,3,12,21,22,17,0,0,0,68,49,59,154,206,186,91,22,0,0,764,5,15,17,35,32,20,10,0,0,121,55,58,39,56,48,32,21,3,0,312,71,26,25,12,15,13,3,0,0,170,0,9,30,57,43,34,6,3,0,183,0,6,4,17,13,0,0,0,0,45,0,5,9,19,19,10,0,0,0,56,5,3,9,12,7,3,0,0,0,31,0,12,27,72,57,31,9,0,0,218,0,10,19,24,28,16,5,0,0,102,0,9,26,61,84,38,13,0,0,225,6,12,27,31,29,15,14,0,0,127,0,16,21,33,48,26,4,4,0,156,21,15,8,11,8,3,6,0,0,64,16,14,33,38,40,19,5,0,0,174,8,24,48,55,36,33,4,3,0,213
505031255,0,0,14,13,6,4,0,0,0,31,0,30,192,171,96,49,4,0,0,545,3,9,53,50,50,24,11,0,0,205,0,6,13,16,9,5,0,0,0,55,25,58,292,192,118,49,4,0,0,736,5,7,41,23,31,13,4,0,0,125,34,57,98,60,27,18,0,0,0,286,47,26,37,40,14,8,3,0,0,170,4,7,45,45,34,24,5,3,0,161,0,0,10,14,7,3,3,0,0,43,0,0,20,26,14,4,3,0,0,59,0,4,6,5,5,3,0,0,0,26,0,6,56,60,40,9,8,0,0,181,7,10,35,36,17,4,4,0,0,118,0,16,68,71,60,23,10,0,0,245,0,8,34,28,22,13,4,0,0,107,0,13,40,48,35,22,4,0,0,171,0,10,8,14,10,3,3,0,0,52,6,7,53,41,24,16,0,0,0,147,9,24,59,52,24,16,6,0,0,180
505031256,0,0,10,6,12,12,9,0,0,43,0,0,0,4,0,6,0,0,0,11,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,5,11,10,0,0,0,36,0,0,0,0,6,0,0,0,0,6,3,0,3,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,10,0,0,3,0,4,0,4,0,0,8,0,0,0,0,3,4,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,0,0,0,12,0,3,0,0,3,0,0,0,0,15
505031257,0,3,11,6,6,5,0,0,0,41,0,6,43,49,65,28,0,0,0,193,0,5,5,5,11,12,3,0,0,42,0,0,0,0,9,8,0,0,0,18,14,19,36,36,51,39,12,0,0,201,0,0,8,12,3,0,0,0,0,24,3,9,16,6,6,4,0,0,0,45,7,0,0,4,0,4,0,0,0,21,0,0,5,4,9,12,0,0,0,32,0,0,0,0,6,0,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,10,8,3,5,0,4,0,22,0,3,4,3,10,9,4,0,0,27,0,3,3,6,15,8,7,0,0,38,0,3,4,9,9,11,6,0,0,32,0,0,3,3,10,4,0,0,0,26,0,0,0,0,3,0,0,0,0,10,0,3,6,5,7,6,0,0,0,31,0,6,7,5,9,3,0,0,0,39
505031258,3,6,28,7,8,13,0,0,0,64,3,22,107,143,102,54,0,0,0,432,8,12,23,32,42,13,5,4,0,139,0,5,3,5,11,7,0,0,0,26,21,51,146,134,103,79,12,0,0,546,4,5,18,16,18,10,0,0,0,74,18,26,35,26,32,14,3,3,0,155,38,16,25,19,12,11,3,0,0,120,4,0,21,18,33,28,5,0,0,107,0,3,5,5,0,4,0,0,0,19,0,0,6,9,7,6,0,0,0,30,0,0,5,4,9,4,3,0,0,30,0,6,19,19,24,14,5,0,0,95,3,5,16,11,18,20,3,0,0,73,0,3,31,35,52,12,7,0,0,136,6,4,6,16,25,22,0,0,0,80,8,5,9,31,27,28,8,0,0,102,7,4,3,7,4,5,0,0,0,29,0,6,24,17,12,19,4,0,0,81,7,17,33,21,31,10,5,0,0,133
505031303,4,0,9,5,7,11,15,5,0,54,0,14,74,79,94,37,8,0,0,315,9,26,49,67,57,44,7,0,0,264,0,4,11,18,13,12,0,0,0,64,32,63,174,190,133,99,30,3,0,721,5,10,14,31,30,17,4,0,0,116,37,49,51,50,37,24,9,0,0,249,56,22,26,22,13,11,0,0,0,153,3,10,35,39,63,66,19,0,0,245,0,0,11,7,6,7,0,0,0,39,0,4,11,26,17,8,4,0,0,71,0,0,0,7,7,9,0,0,0,29,0,20,45,84,54,24,12,0,0,242,3,13,23,19,19,9,6,0,0,95,3,6,53,61,52,34,9,3,0,220,9,10,26,38,32,23,4,0,0,134,0,13,32,39,28,24,6,0,0,142,0,13,20,12,5,4,0,0,0,49,9,24,35,32,32,26,9,4,0,160,12,28,49,61,40,32,6,0,0,225
505031304,0,3,3,11,10,7,0,0,0,29,0,11,82,124,82,48,7,0,0,356,5,15,62,102,88,64,3,0,0,340,0,5,23,24,19,10,0,0,0,86,23,61,163,215,148,96,4,4,0,715,4,7,40,37,36,34,5,0,0,159,74,76,69,116,63,31,5,3,0,442,71,30,35,43,27,23,6,3,0,238,5,17,57,92,59,59,15,0,0,308,0,5,11,17,9,3,0,0,0,49,0,9,33,33,34,15,4,0,0,122,0,0,8,13,13,6,0,0,0,47,3,39,74,112,49,33,5,0,0,322,0,10,27,29,23,19,9,0,0,127,0,13,49,62,66,46,6,0,0,247,8,11,25,30,28,13,7,0,0,120,3,17,53,60,41,26,3,0,0,198,9,13,8,9,8,3,0,0,0,63,9,19,46,36,42,27,14,0,0,187,12,26,48,59,48,30,5,0,0,223
505031305,0,0,0,7,9,10,8,0,0,34,0,12,59,107,92,30,5,0,0,316,7,19,32,53,97,55,8,3,0,277,0,6,7,17,17,11,3,0,0,59,30,60,102,175,162,64,17,0,0,608,10,3,23,33,40,15,7,0,0,132,66,79,44,49,77,29,12,5,0,362,86,40,25,19,25,23,0,0,0,215,14,11,30,56,72,60,14,0,0,251,3,8,8,20,5,0,0,0,0,45,0,8,22,45,41,12,4,0,0,133,0,0,5,11,9,5,5,0,0,42,9,25,43,104,97,24,12,0,0,315,3,7,12,17,26,20,9,0,0,95,0,8,31,62,80,43,9,0,0,234,4,11,31,23,41,21,0,0,0,141,0,21,30,56,47,23,6,0,0,186,11,18,11,0,10,3,0,0,0,52,7,12,26,38,32,17,6,0,0,133,12,28,35,50,51,27,7,0,0,205
505031306,0,5,5,15,10,13,0,0,0,46,7,16,80,101,74,54,7,0,0,336,5,25,58,66,59,59,19,0,0,289,0,0,11,12,15,9,7,0,0,53,22,73,214,208,135,101,15,4,0,769,4,12,20,28,27,28,11,0,0,130,34,50,62,54,35,21,17,0,0,272,50,21,40,24,10,6,3,0,0,163,4,10,34,42,47,43,20,0,0,211,0,4,3,10,9,10,0,0,0,42,4,0,19,14,14,5,0,0,0,52,0,7,7,4,5,8,0,0,0,27,4,14,33,71,32,30,9,0,0,187,3,9,25,23,19,20,10,0,0,114,0,6,54,63,40,41,15,0,0,231,4,7,24,32,25,20,8,6,0,115,4,13,26,29,30,27,14,0,0,143,13,9,16,5,7,3,0,0,0,57,7,22,37,32,44,36,15,0,0,187,11,25,66,65,36,42,9,0,0,251
506011110,0,5,6,8,8,7,10,0,0,38,3,32,108,117,75,58,0,0,0,395,11,70,137,145,110,60,12,3,0,556,4,3,15,15,15,24,3,0,0,72,34,83,233,173,106,80,24,4,0,730,0,24,81,56,56,31,3,0,0,247,39,63,149,76,62,35,15,0,0,428,81,45,51,36,21,9,0,0,0,245,6,41,117,122,95,96,25,0,0,508,0,6,15,4,6,6,0,0,0,42,0,0,12,17,3,5,0,0,0,38,0,5,13,10,6,13,5,0,0,53,0,22,57,52,29,18,5,0,0,190,8,16,40,39,26,36,0,0,0,173,0,15,70,61,67,29,15,3,0,261,3,8,36,29,22,26,9,3,0,140,3,10,60,64,53,44,7,0,0,239,0,4,12,9,4,10,3,0,0,47,5,25,77,59,40,22,6,0,0,240,11,39,102,97,85,29,6,0,0,378
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,6,3,0,7,3,0,0,21,0,7,15,29,17,21,0,0,0,92,4,12,25,35,25,33,3,0,0,144,0,0,6,5,5,7,0,0,0,17,6,22,39,45,31,25,11,0,0,186,0,0,6,9,11,15,0,0,0,52,7,18,26,28,17,15,0,0,0,111,19,3,15,10,4,4,0,0,0,51,3,9,24,46,26,34,12,0,0,150,0,0,4,0,5,0,0,0,0,7,0,0,0,6,0,0,0,0,0,6,0,0,4,3,4,0,0,0,0,14,0,11,11,13,10,7,0,0,0,64,7,0,12,5,12,12,0,0,0,58,0,5,12,16,9,8,3,0,0,63,0,3,0,3,9,12,5,0,0,40,0,0,17,11,12,9,0,0,0,54,0,3,8,3,0,0,0,0,0,13,4,9,9,11,11,13,3,0,0,62,3,11,33,25,21,15,5,0,0,112
506011114,0,0,4,7,4,7,4,0,0,23,0,4,48,61,42,37,3,0,0,204,13,18,36,36,41,40,10,0,0,206,0,0,12,5,11,5,4,0,0,39,25,46,90,97,75,74,18,0,0,424,0,9,34,24,20,25,3,0,0,114,33,41,50,28,28,21,9,7,0,208,46,13,19,11,11,5,0,0,0,115,3,21,39,41,49,62,15,0,0,226,0,0,10,0,4,0,0,0,0,15,0,0,3,3,0,0,0,0,0,14,0,4,0,7,6,5,4,0,0,24,0,4,25,30,25,19,3,0,0,109,0,3,15,18,13,19,3,0,0,76,0,3,19,32,43,39,8,3,0,148,0,7,21,18,23,19,7,0,0,99,0,13,30,19,23,23,15,0,0,130,0,8,3,5,5,7,0,0,0,29,10,19,32,25,27,21,3,0,0,130,9,13,47,35,41,36,6,0,0,195
506011115,0,3,6,3,3,5,3,3,0,28,5,15,28,57,63,47,0,0,0,212,11,21,22,44,54,47,6,5,0,211,0,0,3,8,13,11,0,0,0,41,23,37,80,78,82,79,24,0,0,399,3,5,19,24,19,27,3,3,0,105,29,17,18,23,20,15,5,0,0,135,34,9,9,3,3,4,0,0,0,69,4,7,17,25,41,51,20,0,0,166,0,0,4,0,4,0,0,0,0,11,0,0,0,4,12,8,0,0,0,19,0,5,5,3,8,6,6,0,0,40,0,18,21,28,34,23,6,4,0,130,3,4,6,8,12,14,0,0,0,51,0,8,11,27,25,44,7,0,0,131,0,0,3,18,20,26,7,0,0,75,0,6,14,17,23,40,10,0,0,103,5,3,0,4,0,3,0,4,0,22,10,14,5,18,27,22,7,0,0,106,13,7,24,26,35,25,6,0,0,139
506011116,0,6,0,7,17,12,13,8,0,61,4,9,39,56,68,35,11,0,0,221,8,12,17,47,24,45,12,0,0,176,0,0,5,11,12,6,0,0,0,39,16,23,64,77,72,73,14,4,0,336,0,8,12,25,28,14,7,0,0,91,31,26,30,10,17,18,7,0,0,141,21,5,4,4,4,0,4,0,0,56,0,6,11,31,27,45,13,0,0,136,0,0,0,4,5,6,0,0,0,21,0,0,0,4,9,5,0,0,0,18,0,0,5,0,8,10,8,3,0,34,0,4,9,35,43,22,11,3,0,132,0,0,9,6,16,7,4,0,0,46,6,3,16,14,29,42,7,0,0,117,0,5,15,7,21,22,9,0,0,89,3,6,7,12,15,22,7,0,0,76,4,3,0,4,10,3,3,0,0,27,7,4,18,26,14,12,5,0,0,89,6,11,16,19,35,17,5,0,0,118
