SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
505011079,0,9,49,940,2173,473,73,17,3736,0,4,71,149,15,0,0,7,249,0,10,44,11,9,7,0,9,90,0,17,113,163,26,7,0,14,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,168,1109,2197,476,72,24,4088
505011080,0,3,16,393,1660,413,72,26,2589,0,17,26,45,8,0,0,0,91,0,0,0,6,12,0,0,0,18,0,17,26,49,20,0,0,0,107,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,440,1688,412,72,28,2703
505011081,0,3,50,1325,1380,168,24,23,2967,0,0,36,194,13,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,36,194,13,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82,1520,1395,168,20,22,3215
505011082,8,10,48,592,1706,468,63,19,2913,0,10,72,127,29,3,0,4,249,0,0,15,150,75,13,0,0,257,0,8,90,281,106,16,0,3,500,21,31,28,43,0,0,0,39,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,21,30,31,43,0,0,0,39,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,42,168,920,1818,483,63,59,3584
505011083,0,4,19,536,2212,320,25,18,3134,0,0,122,113,7,0,0,3,240,0,0,0,0,0,0,0,0,0,0,0,122,113,7,0,0,3,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,139,650,2223,318,25,23,3386
505021084,0,13,126,2095,1691,229,35,36,4235,0,118,520,1352,60,0,0,39,2095,0,25,54,101,32,0,0,4,218,0,143,577,1454,94,0,0,40,2318,0,0,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11,0,4,19,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,154,724,3554,1793,233,38,74,6580
505021085,6,40,249,3827,1085,152,32,141,5520,0,228,406,928,38,0,4,45,1651,0,12,24,85,6,0,0,4,140,0,242,431,1016,43,0,4,51,1788,0,20,100,47,0,0,0,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,25,107,53,0,0,0,3,180,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,5,304,781,4896,1126,153,30,196,7496
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,3,30,438,2290,1034,168,27,31,4016,0,141,470,1638,40,3,0,37,2334,0,66,235,649,147,6,0,8,1110,3,208,707,2289,186,11,0,46,3442,0,60,190,0,0,0,0,5,256,0,0,8,0,0,0,0,0,11,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,198,10,0,0,0,5,272,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,299,1340,4586,1221,178,29,87,7740
505021089,3,22,192,1964,3682,641,68,55,6617,3,55,210,290,45,6,3,4,614,0,14,24,54,82,8,0,3,183,3,66,239,343,123,9,3,9,801,0,27,25,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,39,110,8,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,63,137,6,0,0,0,7,213,5,28,5,7,5,0,0,3,52,0,0,0,0,0,0,0,0,3,14,176,565,2327,3809,651,70,72,7684
505021090,0,49,364,3291,444,49,19,65,4284,4,190,499,2512,73,6,0,51,3338,0,27,178,225,44,0,0,10,476,4,219,674,2735,114,7,0,56,3813,0,6,48,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,13,3,271,1085,6033,561,58,19,120,8165
505021091,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,0,0,0,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,0,0,0,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,51,0,0,0,0,5,112
505021092,0,13,251,1548,797,99,14,32,2752,0,70,1021,1028,46,0,0,26,2193,0,29,298,895,194,9,0,17,1434,0,95,1314,1922,240,10,3,42,3627,3,100,366,39,0,0,0,11,529,0,51,159,9,0,0,0,3,224,0,53,150,102,0,0,0,5,314,0,30,42,78,6,0,0,0,159,0,0,0,0,0,0,0,0,0,3,245,722,227,7,0,0,21,1227,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,8,3,360,2287,3708,1042,108,16,102,7622
505021093,4,11,85,966,2044,343,36,30,3512,0,45,706,675,55,3,6,14,1508,0,4,32,106,20,0,0,6,166,0,54,740,780,70,3,4,17,1668,0,171,194,23,6,0,0,5,393,0,70,70,11,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,247,266,37,6,0,0,7,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,306,1087,1781,2116,348,37,58,5741
505021094,0,11,127,884,919,191,29,16,2177,0,34,209,190,30,9,0,8,473,0,8,110,107,24,11,0,0,262,0,43,320,291,52,12,3,7,737,0,10,8,3,0,0,0,0,22,0,6,69,31,0,0,0,3,108,0,0,10,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,85,35,0,0,0,3,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,77,533,1216,975,203,33,26,3061
505021095,0,30,234,1234,463,63,14,19,2055,4,92,1237,1267,80,4,0,40,2724,0,35,209,223,70,0,0,8,546,4,129,1444,1497,145,3,0,46,3267,0,144,424,20,0,0,0,4,595,0,33,79,12,0,0,0,0,121,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,504,30,0,0,0,3,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,339,2178,2757,608,69,14,72,6041
505021096,0,8,113,1166,1873,485,65,25,3735,0,13,229,347,91,9,0,14,706,0,7,31,158,71,12,0,4,289,0,19,264,508,166,22,0,12,995,6,37,360,49,0,0,0,0,456,0,0,78,19,0,0,0,0,95,0,22,46,13,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,55,485,80,0,0,0,5,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,81,868,1752,2043,506,72,41,5370
505021097,0,29,259,1486,1214,288,37,17,3331,0,49,640,963,54,3,0,9,1729,3,7,149,362,159,12,0,0,692,4,58,795,1321,214,12,5,15,2422,5,209,788,194,10,0,4,23,1239,0,22,33,0,0,0,0,0,54,0,7,70,26,0,0,0,5,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,244,899,219,11,0,4,30,1406,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,11,332,1943,3031,1437,300,42,66,7163
505021301,0,8,51,859,2047,500,80,34,3585,0,59,196,155,16,5,5,11,450,0,47,51,8,0,0,0,3,121,6,108,248,165,18,3,4,17,569,0,36,63,8,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,11,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,155,376,1033,2068,505,85,54,4278
505021302,0,22,228,1867,1074,147,37,37,3408,0,45,540,1014,82,10,0,26,1718,0,0,26,86,33,0,0,0,145,0,45,564,1101,114,10,0,24,1858,0,69,156,47,0,0,0,12,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,156,47,0,0,0,12,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,955,3012,1188,158,41,67,5551
505031098,3,11,49,1331,1842,219,35,43,3533,0,89,87,167,18,3,3,14,381,0,0,0,29,6,0,0,0,28,0,89,87,197,18,3,3,14,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,98,140,1534,1859,230,40,57,3949
505031099,0,28,478,2569,3979,355,44,102,7558,0,28,299,281,6,0,0,15,622,0,24,44,4,0,0,0,0,74,0,50,339,284,6,0,0,15,694,0,8,26,6,0,0,0,0,38,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,5,0,0,8,0,18,30,6,0,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,95,845,2864,3984,355,44,122,8312
505031100,3,10,99,1574,3762,305,49,69,5861,0,16,66,71,12,0,0,8,171,0,0,17,3,0,0,0,0,23,0,16,82,75,12,0,0,7,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,9,0,4,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,28,191,1646,3777,303,47,70,6070
505031101,3,13,48,1769,2436,165,11,47,4500,0,30,110,197,25,0,0,13,376,0,21,70,23,3,0,0,0,118,0,54,182,217,29,0,0,12,494,0,0,0,0,0,0,0,0,8,0,6,23,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,6,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,255,1995,2475,162,13,63,5039
505031102,6,14,80,1711,559,75,20,42,2510,0,65,130,326,11,5,0,20,555,0,0,11,164,0,0,0,3,178,0,69,140,497,11,5,0,21,733,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,14,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,84,233,2210,572,77,20,67,3269
505031104,0,8,39,1154,1728,191,44,41,3205,0,31,41,187,28,4,0,9,305,0,0,15,0,0,0,0,0,11,0,31,58,187,27,4,0,9,319,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,12,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,111,1346,1756,194,44,48,3543
505031105,4,17,98,1356,4246,692,79,63,6552,0,13,133,123,24,0,3,3,304,0,0,22,42,0,0,0,0,67,0,13,159,158,28,0,3,8,370,0,0,0,3,0,0,0,0,6,0,14,43,8,0,0,0,0,64,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,8,0,24,51,8,5,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,49,308,1527,4283,696,88,66,7016
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,69,426,592,2927,278,49,37,4369,0,0,3,144,11,0,0,0,154,0,0,0,3,0,0,0,0,3,0,0,3,148,11,0,0,0,159,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,22,18,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,446,736,2931,280,51,38,4571
505031255,5,15,86,1856,2527,128,13,39,4666,0,0,6,34,10,0,0,0,54,0,0,15,23,0,0,0,0,37,0,0,18,59,13,0,0,0,90,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,15,104,1922,2533,130,15,40,4764
505031256,0,4,19,55,96,31,13,3,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,21,55,96,31,13,0,222
505031257,0,3,93,478,608,112,22,23,1340,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,92,481,614,112,21,26,1350
505031258,0,6,123,1212,2015,200,24,52,3629,0,0,45,32,0,0,0,4,77,0,0,0,17,0,0,0,0,17,0,0,45,49,6,0,0,4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,10,162,1258,2015,200,24,55,3737
505031303,0,10,48,1059,2544,261,74,40,4041,0,4,95,343,39,0,0,12,492,0,0,18,9,0,0,0,0,29,0,4,112,356,42,0,0,16,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,163,1414,2589,260,79,52,4572
505031304,0,3,26,634,3412,382,53,26,4532,0,0,0,89,7,0,0,0,106,0,0,0,3,3,0,0,0,10,0,0,0,95,10,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,29,725,3428,377,53,26,4647
505031305,3,14,116,879,2759,289,24,34,4121,0,0,60,175,27,0,0,0,268,0,4,9,59,19,0,0,0,92,0,4,67,230,49,4,0,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,7,0,0,0,0,5,40,0,0,0,0,0,0,0,3,8,17,38,192,1113,2802,292,27,45,4527
505031306,4,20,90,1725,2584,278,50,61,4807,0,62,189,207,10,0,0,16,492,0,0,0,3,0,0,0,0,3,0,62,189,213,10,0,0,16,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,10,0,3,7,3,0,0,0,0,10,10,52,48,4,3,0,0,9,124,0,0,0,0,0,0,0,0,0,15,133,328,1948,2595,281,53,86,5435
506011110,4,35,287,3538,2560,253,45,114,6840,3,148,472,955,47,4,3,47,1677,0,8,6,8,0,0,0,0,21,3,156,480,959,47,4,3,47,1704,0,15,35,5,0,0,0,6,58,0,0,25,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,18,63,7,0,0,0,6,96,0,0,0,9,0,0,0,0,7,0,0,3,0,0,0,0,0,7,10,211,827,4511,2617,261,45,170,8651
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,7,74,1155,613,98,19,27,2004,0,3,24,38,0,0,0,0,66,0,0,0,5,0,0,0,0,5,0,3,24,43,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,4,0,0,0,0,0,7,6,15,0,0,0,0,0,5,24,0,0,6,0,0,0,0,0,6,7,32,104,1195,613,99,19,31,2110
506011114,7,24,134,1730,1174,193,48,42,3346,0,24,140,434,13,0,0,18,623,0,0,3,3,0,0,0,0,11,0,26,136,443,15,0,0,18,639,0,19,35,0,0,0,0,4,54,0,0,17,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,23,47,9,0,0,0,4,84,4,19,0,0,0,0,0,0,30,0,0,0,5,0,0,0,0,9,12,88,324,2179,1185,197,48,70,4102
506011115,3,16,85,795,1395,339,67,28,2733,0,0,3,38,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,46,0,0,3,16,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,16,0,0,0,0,25,8,34,86,22,0,0,0,8,162,0,0,0,0,0,0,0,0,4,11,57,182,871,1393,339,72,39,2972
506011116,3,11,127,730,1348,257,50,14,2539,0,21,10,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,138,730,1351,263,50,13,2585
506011117,4,11,42,1052,2032,181,29,44,3391,0,43,13,135,0,0,0,9,197,0,0,0,0,0,0,0,0,0,0,43,13,135,0,0,0,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,58,1188,2037,181,29,52,3591
506011307,0,3,19,1193,2132,144,16,30,3535,0,0,7,32,15,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,7,32,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,1222,2147,144,16,30,3588
506011308,0,6,58,1301,3213,207,40,40,4876,0,0,0,47,6,0,0,0,56,0,0,0,10,0,0,0,0,7,0,0,0,58,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,60,1360,3226,209,45,40,4946
506021118,5,56,483,2076,1571,158,25,57,4434,0,127,157,274,35,4,0,9,605,4,24,171,216,35,3,0,9,461,4,147,325,482,66,10,0,27,1064,3,59,64,58,0,0,0,0,180,0,5,12,0,0,0,0,0,19,0,33,25,26,0,0,0,0,83,0,14,27,27,0,0,0,0,67,0,5,0,0,0,0,0,0,7,3,109,129,115,5,0,0,0,362,5,5,3,0,0,0,0,0,8,0,0,0,6,0,0,0,4,8,13,319,941,2677,1639,168,31,86,5881
