SA2_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
504031298,1107,2198,671,44,4016,750,124,4884,74,94,36,0,210,90,4,310,5,12,11,0,30,7,3,37,80,108,48,3,243,96,11,348,7,0,4,0,9,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,9,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,2303,722,49,4264,862,134,5260
504031299,845,1705,356,38,2941,509,87,3535,11,21,3,4,39,19,0,61,0,0,0,0,3,12,0,12,7,24,4,4,43,31,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,858,1728,361,41,2988,553,90,3623
504031300,1134,2452,872,54,4503,894,118,5517,147,36,35,3,226,213,6,445,31,9,15,5,64,53,3,120,182,44,48,8,286,270,7,564,7,0,0,0,6,4,0,12,14,11,17,3,42,46,8,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,21,13,18,3,51,54,8,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1335,2511,934,60,4844,1221,134,6199
505011070,1038,1243,493,42,2822,830,131,3786,65,46,54,5,168,166,19,348,0,0,0,0,0,3,0,4,67,46,54,5,168,165,19,353,6,3,3,0,13,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,3,0,8,5,5,3,0,15,16,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,1292,550,48,3000,1019,147,4169
505011071,1217,2017,517,40,3790,533,61,4378,45,20,30,7,101,116,0,218,0,0,0,0,0,0,3,5,45,18,35,7,105,116,5,222,20,4,9,0,26,30,6,61,23,6,13,0,46,54,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,44,8,20,0,74,87,3,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1306,2046,573,46,3967,739,76,4778
505011072,1476,2358,466,37,4330,682,74,5087,68,32,34,0,136,161,10,309,13,6,11,0,25,15,3,45,81,44,38,0,161,178,10,349,11,6,8,0,23,42,8,71,5,0,0,0,4,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,9,0,10,19,6,14,0,34,57,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1575,2406,517,37,4532,919,92,5543
505011073,1423,1684,535,39,3691,925,113,4734,87,57,47,8,191,159,14,360,7,7,9,0,23,20,0,41,93,61,55,8,210,181,14,404,0,0,0,0,5,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,4,0,10,15,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1523,1749,594,44,3911,1123,129,5168
505011074,1065,1284,424,27,2800,672,100,3571,49,34,31,3,119,117,12,247,33,17,22,0,71,68,3,141,79,53,56,7,192,185,11,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,1336,479,39,2998,853,106,3966
505011075,1172,1566,313,26,3073,391,52,3523,69,16,18,0,108,105,0,217,36,23,12,0,72,43,0,115,108,40,27,0,177,145,4,323,12,6,5,0,20,43,0,61,0,0,0,0,7,9,0,11,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,7,5,0,27,49,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,4,1298,1614,345,28,3283,604,58,3941
505011076,960,1648,178,8,2791,235,13,3041,8,10,0,0,16,0,0,19,3,9,3,0,18,0,0,18,17,14,3,0,34,0,0,31,14,0,0,0,16,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,16,3,0,24,5,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,990,1660,185,10,2850,243,13,3102
505011077,1181,1324,378,27,2911,671,104,3687,72,20,27,0,115,146,14,278,134,57,66,5,249,154,67,472,201,71,96,4,370,298,78,750,11,4,7,0,19,17,6,44,83,13,26,4,135,171,32,335,109,39,49,12,204,222,42,469,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,9,207,59,89,15,364,415,75,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,11,3,5,16,5,8,0,0,11,3,5,16,3,0,0,0,0,5,0,11,1597,1457,557,49,3655,1395,264,5312
505011078,1251,1741,363,26,3381,622,51,4051,146,57,67,4,273,294,7,580,9,4,14,0,26,54,0,85,158,61,77,8,300,355,7,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,18,3,3,0,26,54,0,83,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,27,59,0,85,4,0,0,0,4,0,0,4,1427,1799,442,36,3712,1038,62,4808
505011079,1209,1626,294,26,3147,529,62,3736,71,49,27,0,143,95,6,249,23,9,5,0,37,52,0,90,94,59,30,0,179,145,6,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8,4,0,12,4,5,0,0,8,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,1680,324,25,3338,682,72,4088
505011080,832,1202,219,15,2265,272,46,2589,21,13,3,0,37,51,6,91,11,6,4,0,19,0,0,18,31,16,9,0,58,52,6,107,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,1220,230,9,2323,335,48,2703
505011081,852,1113,360,36,2358,540,75,2967,54,34,34,3,127,108,5,239,0,0,0,0,0,0,0,0,54,34,34,3,127,108,5,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,1151,390,39,2486,649,77,3215
505011082,966,1354,206,30,2546,335,28,2913,75,42,19,0,140,102,8,249,106,60,15,6,188,62,5,257,178,103,38,8,325,163,8,500,30,0,0,0,28,133,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,30,0,0,0,32,135,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,1457,247,29,2904,641,36,3584
505011083,974,1431,314,18,2736,367,27,3134,73,16,18,0,103,131,5,240,0,0,0,0,0,0,0,0,74,16,16,0,107,136,3,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1053,1441,331,17,2843,507,34,3386
505021084,1222,1448,473,52,3193,937,102,4235,437,312,225,26,1002,1005,90,2095,60,49,16,6,129,84,7,218,495,358,241,30,1129,1094,99,2318,0,0,7,0,7,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,11,4,3,7,0,12,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,1726,1812,715,84,4331,2045,198,6580
505021085,1085,1824,895,132,3944,1294,284,5520,250,301,257,27,832,734,88,1651,30,29,23,0,80,41,11,140,280,323,280,24,910,776,97,1788,37,13,20,0,69,97,6,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,35,14,23,0,75,98,6,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,1408,2165,1196,162,4931,2175,392,7496
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,1034,1354,432,37,2852,943,216,4016,558,360,254,28,1195,1000,142,2334,303,265,102,12,683,335,89,1110,864,624,356,37,1878,1336,228,3442,49,3,13,0,73,171,17,256,0,0,0,0,0,7,4,11,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,16,0,75,179,15,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,1981,807,80,4807,2462,466,7740
505021089,1871,3159,491,46,5566,929,122,6617,147,100,69,3,317,273,24,614,61,56,8,0,124,53,0,183,206,151,74,5,442,330,28,801,16,0,0,0,16,34,0,56,0,0,0,0,0,0,0,0,56,0,0,0,58,95,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,75,0,0,0,77,131,0,213,12,5,0,0,15,20,3,40,4,0,0,0,7,0,0,7,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,19,5,0,0,24,25,3,52,0,0,0,0,0,0,0,3,2172,3317,570,48,6114,1415,153,7684
505021090,988,1088,559,88,2725,1303,246,4284,748,745,400,52,1938,1209,196,3338,115,92,60,9,278,168,32,476,859,836,460,62,2216,1374,221,3813,12,7,11,3,29,25,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,11,3,29,25,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,1870,1937,1022,151,4977,2714,476,8165
505021091,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,4,3,45,57,6,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,4,3,45,57,6,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,4,3,45,63,6,112
505021092,748,956,287,26,2017,591,151,2752,523,296,201,24,1042,987,169,2193,463,265,135,16,878,415,142,1434,982,564,331,39,1922,1404,312,3627,123,21,22,6,175,302,49,529,51,7,13,4,76,132,24,224,107,34,18,7,164,134,20,314,62,19,7,0,87,60,17,159,0,0,0,0,0,0,0,0,342,82,60,12,493,632,107,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,2071,1602,671,78,4431,2628,563,7622
505021093,1072,1475,292,38,2876,575,66,3512,364,254,96,30,743,685,74,1508,46,37,23,0,107,41,12,166,410,287,121,38,859,729,87,1668,121,44,8,6,186,202,10,393,41,18,7,3,70,76,9,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,165,61,20,14,256,279,18,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1646,1829,428,78,3989,1581,168,5741
505021094,722,899,138,20,1773,344,59,2177,129,70,43,0,244,209,21,473,92,39,18,0,146,105,13,262,217,107,61,0,395,311,32,737,4,0,0,0,9,16,0,22,17,0,4,3,28,82,3,108,3,0,0,0,4,5,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,30,7,3,3,44,100,6,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,968,1017,204,24,2215,755,99,3061
505021095,561,598,203,22,1392,563,100,2055,638,384,215,25,1266,1338,124,2724,150,86,44,5,286,230,29,546,787,472,259,34,1550,1562,152,3267,154,55,25,7,241,316,34,595,23,13,5,4,43,76,8,121,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,64,28,7,283,391,40,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,1526,1138,491,71,3223,2520,296,6041
505021096,1001,1787,322,25,3132,535,65,3735,148,193,90,3,429,240,32,706,57,102,41,0,205,74,9,289,212,295,130,5,637,317,35,995,82,45,30,6,163,276,17,456,24,8,14,0,48,45,6,95,18,11,8,0,40,29,7,77,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,129,65,55,6,257,355,24,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,2147,508,39,4033,1207,128,5370
505021097,914,1295,261,32,2501,712,117,3331,479,233,131,25,870,789,64,1729,196,192,72,10,476,185,33,692,671,426,202,38,1342,979,101,2422,227,108,104,16,456,728,47,1239,17,11,0,0,24,30,0,54,40,4,4,0,51,56,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,285,118,106,16,530,818,52,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,0,5,1874,1838,577,92,4378,2506,273,7163
505021301,1005,1581,336,37,2959,552,68,3585,99,66,38,7,212,217,20,450,14,3,0,0,24,96,0,121,111,67,42,7,233,317,18,569,18,3,5,0,24,89,0,115,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,6,0,26,95,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1136,1651,385,47,3225,969,86,4278
505021302,917,1059,370,41,2387,890,129,3408,315,270,195,33,812,825,82,1718,45,36,10,5,96,42,10,145,360,308,202,37,905,862,87,1858,57,11,9,3,83,183,14,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,11,9,3,83,182,14,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,1378,583,84,3380,1937,237,5551
505031098,864,1367,544,61,2849,604,84,3533,65,40,67,0,179,193,7,381,6,0,5,0,16,10,3,28,74,44,73,7,196,205,9,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,943,1415,625,64,3047,817,91,3949
505031099,1645,2764,1349,103,5859,1504,187,7558,222,19,35,0,276,341,8,622,11,0,16,0,24,50,0,74,233,12,54,0,301,391,8,694,4,0,5,0,22,21,0,38,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,8,0,8,11,5,5,0,26,29,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1890,2789,1406,102,6188,1931,197,8312
505031100,1247,2805,841,63,4944,796,121,5861,27,23,31,0,79,84,12,171,3,3,8,0,15,6,5,23,27,31,36,0,92,86,11,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,3,0,9,3,0,4,0,9,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1279,2837,877,61,5051,892,129,6070
505031101,1034,1595,794,57,3488,867,147,4500,70,46,62,0,187,169,19,376,21,10,16,4,53,64,9,118,97,58,76,4,236,228,27,494,0,0,0,0,4,0,0,8,11,8,4,0,15,21,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,21,22,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,1660,879,62,3744,1119,176,5039
505031102,541,765,434,44,1785,612,117,2510,83,66,99,6,261,262,29,555,19,27,35,4,91,78,9,178,107,98,134,13,349,347,47,733,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,650,865,563,55,2130,971,163,3269
505031104,760,1253,467,59,2540,589,79,3205,54,46,31,5,135,163,8,305,5,0,0,0,5,8,0,11,59,46,31,5,146,166,8,319,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,3,0,0,8,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1303,503,63,2691,758,90,3543
505031105,1862,3007,707,45,5629,835,94,6552,123,42,18,3,177,119,3,304,34,4,0,0,39,26,3,67,151,40,24,3,216,148,3,370,0,0,0,0,3,0,0,6,20,5,6,0,27,35,0,64,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,5,4,0,0,10,3,0,8,26,9,9,0,41,43,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2047,3058,740,54,5895,1028,97,7016
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
