SA2_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,12,0,41,0,0,6,39,42,50,23,12,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,6,4,3,5,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,14,18,3,0,64,0,3,0,0,5,0,4,0,0,8,0,7,10,29,27,13,9,0,0,94,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,4,8,8,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,4,10,11,5,4,0,35
504021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,8,4,4,22,0,9,26,61,42,40,23,14,3,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,13,3,16,49,101,49,13,13,7,0,249,0,0,0,7,0,0,6,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,3,0,36,0,0,0,0,3,3,6,0,0,14,0,0,5,9,8,8,6,0,0,45,0,0,4,3,3,0,0,0,0,16,0,0,0,3,0,0,0,0,0,5,0,0,6,18,10,4,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,16
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,7,10,4,0,37,0,8,17,68,28,19,16,8,3,167,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,4,8,3,13,5,21,35,69,38,43,15,5,0,228,0,0,0,20,14,10,10,4,0,61,0,6,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,14,27,57,41,21,17,6,0,175,0,0,0,3,0,17,13,0,4,41,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,21,15,0,0,49,0,3,0,11,11,25,17,0,0,68,0,0,5,22,20,24,10,11,0,94,0,0,3,5,0,12,8,3,0,33,0,0,0,14,4,0,0,0,0,20,0,3,11,19,19,8,4,0,0,57,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,4,3,0,0,17
504031057,0,0,0,0,0,0,0,0,0,0,0,0,9,47,9,17,6,4,0,90,0,5,10,71,41,34,31,11,4,200,0,0,3,11,0,0,0,0,0,17,0,0,0,0,0,0,3,0,5,12,7,16,35,100,42,49,11,12,0,263,0,0,5,13,0,3,0,0,0,23,0,10,9,27,4,4,0,0,0,54,0,0,9,4,0,0,0,0,0,6,5,32,79,189,106,42,30,11,0,488,0,0,0,7,3,0,0,6,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,13,8,0,51,0,4,3,11,5,5,7,7,0,50,0,3,6,50,16,13,5,11,0,107,0,0,3,29,9,4,6,0,0,68,0,0,0,12,0,0,0,0,0,17,0,10,12,33,15,18,0,0,0,86,0,0,0,3,0,0,0,0,0,3,0,4,0,7,0,3,0,0,0,13
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14,0,0,5,20,18,22,13,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,10,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12,7,0,0,37,0,0,0,0,0,4,0,0,0,6,0,0,0,3,3,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,5,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,5,8,0,7,5,0,24,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
504031061,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,10,0,0,0,5,0,0,0,0,0,6,0,0,0,0,4,0,0,9,0,15,0,0,13,37,20,23,14,5,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,26,4,0,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,8,0,0,27,0,0,0,5,0,0,0,0,0,8,0,0,6,18,3,5,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,10
504031062,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,7,0,0,32,0,0,5,24,11,9,9,9,0,69,0,0,3,29,0,0,0,0,0,38,0,0,0,4,0,0,3,0,0,16,0,6,11,63,39,32,15,10,3,162,0,0,0,7,0,0,4,0,0,10,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,29,84,48,29,11,4,0,229,0,0,0,3,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,15,18,3,0,46,0,3,7,11,6,3,7,0,0,37,0,0,4,25,15,10,7,0,0,58,0,3,4,16,6,0,6,0,0,38,0,0,0,9,0,0,0,0,0,8,0,0,10,21,3,6,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,9,10,32,12,21,8,0,0,97,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,22,35,21,16,6,0,0,97,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,4,0,14,0,0,0,0,0,6,0,0,0,9,0,0,0,5,0,4,0,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
504031066,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,4,0,11,0,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,4,0,3,12,0,6,18,63,59,49,20,5,3,230,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,6,0,18,27,96,32,29,9,3,0,212,0,0,0,3,0,5,4,3,6,21,0,0,0,0,0,0,0,0,0,3,0,0,5,7,8,11,10,4,0,41,0,0,0,0,3,3,0,0,0,13,0,0,3,16,13,11,0,0,0,47,0,0,0,14,0,0,4,0,0,16,0,3,0,9,0,0,0,0,0,14,0,0,0,13,14,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,24
504031067,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,6,43,17,30,13,7,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,9,24,14,7,3,0,0,58,0,0,0,7,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,20,0,0,0,0,0,0,0,0,0,6,0,5,3,8,6,7,0,0,0,24,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,13
504031068,0,0,0,0,0,0,0,0,0,5,0,0,5,7,0,4,0,0,0,16,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,11,0,0,22,0,22,16,96,37,40,16,6,0,232,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,35,17,6,5,0,0,81,0,0,0,9,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,8,19,18,33,14,3,5,99,0,0,0,9,6,3,4,4,0,30,0,8,20,51,52,28,12,8,0,181,0,5,0,3,5,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,3,11,4,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,6,3,7,6,3,4,0,25
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,4,0,3,31,0,0,5,8,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,40,45,166,59,56,22,0,0,389,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,22,30,98,26,9,0,0,0,193,0,0,0,10,8,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,19,16,12,13,4,0,73,0,0,4,21,4,3,4,0,0,35,0,16,24,77,39,19,4,5,0,195,0,0,6,9,4,0,0,0,0,19,0,0,0,6,0,0,0,0,0,6,0,3,7,26,7,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11
504031299,0,0,0,0,0,0,0,0,0,0,0,0,9,31,6,3,0,0,0,49,0,0,0,6,5,0,0,0,0,20,0,0,0,14,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,11,23,95,32,21,7,0,0,188,0,0,0,3,0,0,0,0,0,7,0,0,5,17,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,6,5,30,63,155,55,26,3,0,0,343,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,3,6,0,27,0,3,0,12,5,0,0,0,0,28,0,6,6,35,11,6,3,5,0,75,0,0,0,12,0,0,0,0,0,19,0,0,0,10,0,0,0,0,0,10,0,0,8,19,5,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,0,0,0,19
504031300,0,0,0,0,0,0,0,0,0,6,0,3,0,19,8,3,4,5,0,44,0,0,0,19,4,3,7,0,0,43,0,0,0,3,0,0,0,0,0,3,0,0,3,6,0,0,8,13,4,28,0,38,53,158,80,67,25,10,0,446,0,0,0,3,4,0,0,0,0,9,0,0,9,14,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,8,0,7,31,55,33,17,9,0,0,145,0,0,0,0,0,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,4,12,12,13,16,9,9,88,0,0,4,25,5,11,5,3,0,50,0,8,32,59,46,28,9,3,0,193,0,0,5,4,11,4,9,0,0,32,0,0,0,0,4,0,0,0,0,8,0,8,12,33,15,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,16
505011070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,4,6,3,16,3,8,10,79,30,35,10,10,0,178,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,9,11,13,7,0,0,43,0,0,0,0,3,10,8,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,23,7,10,17,5,0,72,0,0,0,3,5,3,3,0,0,7,0,6,9,44,13,18,10,3,0,107,0,4,0,7,0,0,4,0,0,19,0,0,0,4,0,0,0,0,0,4,0,0,0,15,5,5,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,18
505011071,0,0,0,0,4,4,0,0,0,3,0,0,0,4,0,3,0,3,0,9,0,0,0,0,3,5,5,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,15,0,9,21,52,40,39,12,4,0,184,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,5,4,19,15,10,15,0,0,67,0,0,3,11,0,10,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,23,53,45,55,22,18,5,238,0,0,0,9,9,21,14,0,3,52,3,37,59,109,96,62,23,10,4,396,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,6,0,0,0,5,0,0,8,11,5,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,14
505011072,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,4,3,26,0,6,10,43,35,38,22,9,0,165,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,11,5,6,10,5,0,31,0,0,0,12,6,5,11,0,3,44,0,0,0,0,0,0,0,0,0,0,0,9,13,22,26,23,35,17,5,149,0,0,4,6,3,9,11,6,0,33,0,21,41,69,71,53,18,20,6,292,0,0,0,4,0,0,0,4,0,6,0,0,0,4,0,0,3,0,0,13,0,0,0,12,10,4,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,7,8,21,6,0,6,0,0,50
505011073,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,3,4,6,0,13,0,0,0,4,0,0,0,0,0,4,0,0,4,4,0,6,6,4,0,26,0,9,23,56,30,18,33,3,0,165,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,3,0,15,0,6,5,0,0,36,0,0,0,5,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,17,10,13,20,11,6,78,0,0,4,4,9,8,11,0,0,40,0,0,15,54,21,17,7,0,0,120,0,0,0,4,0,0,4,6,0,16,0,0,0,10,0,0,0,0,0,9,0,0,0,18,7,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,4,10,3,0,32
505011074,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,14,0,0,0,0,4,4,5,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,11,10,0,22,0,0,8,51,27,25,19,3,0,133,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,0,0,0,30,0,0,0,5,4,10,12,0,0,27,0,0,0,0,0,0,0,0,0,3,0,5,4,25,11,24,24,11,0,107,0,0,0,3,0,4,3,0,0,14,0,13,16,49,46,24,11,9,0,168,0,0,0,5,0,0,3,0,0,6,0,0,0,5,0,0,0,0,0,9,0,6,3,12,9,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,15
505011075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,5,0,20,3,8,3,17,31,19,14,0,0,98,0,0,0,4,4,7,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,7,7,0,0,20,0,0,0,10,4,10,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,6,16,23,26,20,4,6,105,0,4,3,4,4,4,13,0,0,27,0,20,46,53,62,47,15,9,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,8,0,0,0,3,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,4,10,10,0,10,0,0,40
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,4,0,17,0,0,3,21,17,24,11,0,0,88,0,0,0,0,0,7,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,10,9,10,3,0,0,29,0,0,0,4,7,8,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,13,24,34,45,20,0,0,147,0,0,0,11,10,10,0,0,0,38,4,31,72,105,116,64,14,5,0,419,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,6,5,3,7,8,0,0,0,36
505011077,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,10,0,0,0,5,6,0,3,3,0,17,0,0,0,9,0,0,0,0,0,9,0,0,0,0,6,3,9,12,9,41,4,6,13,69,27,54,20,12,0,205,0,0,0,3,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,4,0,0,5,30,15,12,4,0,0,68,0,0,4,7,11,4,9,4,5,42,0,0,0,0,0,0,0,0,0,0,0,3,10,20,22,35,30,13,4,136,0,0,4,11,5,10,8,0,0,41,0,3,34,88,49,32,23,11,4,250,0,0,6,12,0,0,0,0,0,30,0,0,0,14,0,0,0,0,0,17,0,6,7,12,19,6,0,0,0,51,0,0,0,6,0,0,0,0,0,6,0,4,6,8,0,9,0,0,0,29
