SA1_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
50704117901,6,0,0,4,0,0,23,0,4,5,0,3,5,0,0,15,5,7,16,13,7,7,0,0,56,0,0,0,5,6,3,0,0,22,0,0,4,0,5,0,3,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,7,3,7,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,14,14,11,30,26,23,22,11,0,144
50704117902,18,15,8,3,3,0,56,0,0,5,0,4,5,0,0,11,6,12,18,14,15,21,3,0,81,0,0,9,0,8,12,0,0,30,6,0,0,3,8,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,11,7,3,0,33,0,0,0,0,0,0,0,0,0,4,0,3,0,4,4,0,0,24,12,20,46,36,46,53,14,7,238
50704117903,13,20,5,0,0,0,54,0,0,5,5,0,0,0,0,8,4,15,44,14,9,13,3,0,107,0,3,6,8,8,11,6,0,46,3,0,5,9,9,13,3,0,46,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,11,3,10,12,9,11,3,0,58,0,0,0,0,0,0,0,0,10,0,0,6,0,0,4,0,0,14,14,38,82,66,35,40,13,3,295
50704117904,9,5,3,3,0,0,30,0,6,0,0,0,0,0,0,9,0,9,22,8,12,7,5,0,58,0,0,0,0,5,3,0,0,12,0,0,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,14,22,49,8,8,36,17,29,27,25,25,169
50704117905,18,25,10,5,5,0,70,0,0,10,6,4,4,0,0,26,3,17,48,31,24,14,3,0,134,0,3,6,18,7,11,3,0,57,0,3,7,8,4,4,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,3,9,10,10,6,3,0,43,0,0,0,0,0,0,0,0,5,7,0,6,0,3,0,0,0,21,16,31,99,89,56,41,17,0,356
50704117906,7,9,7,5,0,0,30,0,0,0,0,0,0,0,0,11,3,14,23,20,9,7,9,0,88,0,0,3,12,7,0,5,0,25,10,11,8,11,9,6,7,0,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,9,11,9,9,7,6,3,0,56,0,0,5,3,0,0,3,0,14,0,3,0,0,4,0,4,0,15,18,30,51,45,32,29,21,5,230
50704117907,0,0,0,0,6,0,11,0,0,0,0,0,0,0,5,3,0,0,0,0,0,17,20,5,46,0,0,0,0,0,11,36,23,75,0,0,0,0,0,11,20,10,44,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,5,0,17,0,0,0,0,0,23,30,11,62,0,0,0,0,0,0,0,0,8,0,0,0,0,4,14,25,29,75,0,0,0,0,4,67,131,73,282
50704117908,9,19,17,4,4,0,51,0,0,7,3,0,0,0,0,13,10,25,19,25,16,14,4,0,116,0,5,6,5,5,6,5,0,34,5,7,9,3,6,8,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,3,6,8,3,0,45,0,0,0,4,0,0,3,0,5,0,0,4,0,6,3,0,0,18,17,42,48,59,45,41,20,4,272
50704117909,12,3,13,6,0,0,32,0,0,0,0,9,0,0,0,11,9,31,17,11,10,11,0,0,84,0,4,6,5,0,10,5,0,31,6,0,5,0,7,5,0,0,31,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,4,3,0,7,10,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,15,46,41,33,37,33,9,0,210
50704117910,7,9,6,9,0,0,40,0,0,0,4,7,4,0,0,13,11,24,17,15,22,21,0,0,104,0,0,0,5,10,14,0,0,28,0,0,3,4,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,0,3,4,9,7,0,0,26,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,9,17,34,31,37,49,52,4,0,225
50704117911,16,11,9,6,0,0,47,0,4,3,3,4,0,0,0,15,6,12,25,26,18,16,8,0,106,0,3,4,10,5,6,8,3,45,5,0,4,13,6,3,0,0,34,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,9,6,0,9,13,4,3,3,0,43,0,0,0,0,0,0,0,0,9,0,0,3,3,3,7,10,13,46,12,26,58,65,34,48,35,24,302
50704117912,14,7,7,4,0,0,35,0,0,5,12,0,0,0,0,20,10,27,39,21,15,18,14,0,141,5,4,7,11,5,11,6,0,45,6,13,10,14,13,13,11,0,63,7,0,0,0,0,0,0,0,5,0,0,0,0,3,7,0,0,6,5,10,10,15,9,11,11,0,76,0,0,0,0,0,0,0,0,8,7,0,0,3,4,8,0,4,29,28,55,67,64,47,56,28,12,358
50704117913,18,10,8,5,0,0,53,0,0,4,8,4,0,0,0,20,13,28,37,24,18,10,10,0,142,0,5,12,12,6,7,3,0,55,3,3,9,14,6,5,6,0,51,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,3,9,16,6,5,6,0,56,0,0,0,0,0,0,0,0,10,3,4,0,0,0,0,3,0,16,30,47,72,75,49,38,32,3,339
50704117914,13,4,6,0,0,0,28,0,5,0,4,3,3,0,0,19,11,13,32,14,15,10,8,0,100,0,0,8,4,4,5,6,0,27,0,0,10,9,4,8,4,0,33,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,10,5,9,10,7,4,9,9,0,39,0,0,0,0,0,0,0,0,6,0,3,5,0,4,0,7,0,12,16,31,63,33,30,30,24,3,236
50704117915,9,5,10,0,3,0,37,0,0,0,0,0,0,0,0,3,5,15,20,15,10,15,4,0,86,0,0,11,4,0,6,0,3,30,4,5,12,0,8,8,0,0,34,3,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,7,8,5,12,7,9,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,14,25,54,38,29,38,14,3,208
50704117916,24,21,11,5,3,0,74,0,0,5,3,9,4,0,0,15,9,12,52,19,15,13,0,3,118,6,4,0,9,11,12,8,5,39,6,4,9,8,16,8,0,0,48,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,3,4,8,13,13,13,0,0,61,0,0,5,0,0,0,0,0,8,5,0,0,0,7,7,5,0,24,15,30,99,63,68,48,14,9,345
50704117917,24,12,7,5,0,0,53,0,0,7,8,3,7,0,0,24,3,21,51,32,11,11,6,0,132,0,0,15,10,14,11,4,3,50,9,3,8,8,12,10,3,0,50,4,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,9,13,5,9,12,17,10,3,0,63,0,0,0,0,0,5,0,0,3,3,0,7,3,0,5,0,3,29,24,39,104,79,62,47,8,10,358
50704118001,0,3,0,0,0,0,10,0,0,5,5,0,0,0,0,14,8,13,14,8,7,7,6,0,55,0,5,4,5,3,8,0,0,23,7,0,5,9,9,12,0,0,43,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,10,0,3,8,10,12,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,33,29,24,30,11,0,155
50704118002,7,3,5,0,0,0,15,0,0,6,5,0,6,0,0,16,3,6,20,4,5,9,0,0,42,0,5,3,0,3,9,0,0,30,5,6,6,3,3,5,5,0,36,0,0,0,0,0,0,0,0,4,5,0,0,0,4,3,0,0,11,6,6,6,9,7,7,3,0,48,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,7,15,24,43,11,31,30,5,0,159
50704118003,3,5,5,3,0,0,22,0,0,4,0,0,5,0,0,13,5,7,12,9,13,15,8,0,69,0,0,7,9,11,14,9,5,43,0,0,6,8,3,7,4,0,37,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,4,0,5,0,0,11,8,7,14,6,0,48,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,5,6,21,5,16,37,29,37,57,21,10,221
50704118004,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,6,11,15,15,8,4,0,0,58,0,0,0,3,0,0,0,0,12,4,5,9,7,3,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,3,5,9,10,11,10,0,0,48,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,0,19,13,21,33,35,26,23,0,0,152
50704118005,8,0,0,7,0,0,17,0,0,4,3,0,0,0,0,3,3,9,14,11,5,12,0,0,53,0,0,3,0,5,7,0,0,21,3,0,4,4,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,6,8,0,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,10,19,32,23,21,27,3,0,125
50704118006,8,7,3,4,0,0,28,0,0,0,6,0,0,0,0,11,0,14,30,15,21,14,0,0,92,0,3,3,4,4,17,3,0,42,8,11,7,8,14,5,0,0,51,4,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,12,6,8,12,8,17,12,0,0,62,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,3,0,14,11,37,59,37,54,51,9,0,253
50704118007,7,3,8,6,0,0,25,0,0,0,0,0,0,0,0,0,5,8,15,11,4,7,0,0,51,0,4,0,10,4,9,0,0,27,10,3,8,9,9,3,0,0,42,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,6,11,9,14,11,3,0,0,52,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,14,27,36,37,29,25,3,0,165
50704118008,13,4,5,5,0,0,32,0,0,11,6,8,0,0,0,19,9,16,19,18,21,12,0,0,98,0,4,10,11,10,5,0,0,37,5,5,7,9,15,4,0,0,45,3,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,6,10,6,7,7,13,13,0,0,65,0,0,0,4,0,0,0,0,4,0,4,3,0,3,5,0,0,21,19,35,54,58,55,39,7,3,274
50704118009,4,4,5,0,3,0,22,0,4,3,0,4,6,0,0,10,4,18,24,15,5,7,4,0,82,0,3,0,3,10,10,0,0,26,3,4,6,14,9,8,0,0,47,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,5,10,6,14,9,8,0,0,52,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,3,0,18,25,33,44,37,29,28,8,4,213
50704118010,5,3,5,5,0,0,21,0,3,5,0,0,8,0,0,10,0,14,13,11,14,12,0,0,69,0,0,3,5,6,3,0,0,22,0,3,9,0,4,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,12,0,9,3,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,28,40,19,32,32,7,3,169
50704118011,5,9,4,4,3,0,23,0,0,0,0,3,4,0,0,13,3,7,13,18,13,15,8,0,77,4,10,4,6,9,10,0,0,43,6,6,7,3,7,10,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8,6,4,7,11,12,11,0,0,49,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,6,15,33,27,42,43,40,13,3,212
50704118012,11,11,3,6,0,0,34,0,0,6,0,3,8,0,0,14,6,19,19,18,27,19,0,0,112,3,0,10,10,12,13,4,0,51,0,3,4,7,9,8,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,4,3,15,10,0,0,36,0,0,0,0,0,0,0,0,0,4,3,0,0,5,4,0,0,23,13,35,54,52,63,50,4,0,273
50704118013,9,0,5,7,0,0,29,0,0,0,3,7,0,0,0,16,0,4,9,14,18,8,0,0,56,0,0,5,6,6,11,3,0,26,0,0,6,8,5,8,0,0,31,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,11,3,0,11,9,9,6,0,0,45,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,5,14,30,39,52,38,8,0,179
50704118014,6,4,0,0,0,0,14,0,0,3,0,0,0,0,0,6,8,17,9,7,8,8,0,0,59,0,3,5,4,9,6,0,0,30,3,4,5,7,4,4,0,0,35,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,10,7,13,4,7,5,0,0,49,0,0,0,0,0,0,0,0,7,0,0,3,0,7,0,0,3,17,14,29,36,26,27,21,7,3,172
50704118015,8,10,4,5,0,0,40,0,11,5,3,0,6,0,0,26,3,35,31,14,9,17,6,0,114,3,8,6,9,8,11,4,0,56,3,13,16,9,10,19,5,0,73,5,0,0,4,0,0,0,0,9,0,0,0,3,5,0,0,0,13,9,14,16,12,19,23,5,0,97,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,24,75,71,54,45,61,18,4,340
50704118016,9,9,0,0,3,0,24,0,7,0,0,4,4,0,0,19,6,28,26,10,11,5,3,0,90,0,0,3,10,5,9,0,0,27,3,9,9,3,16,9,3,0,51,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,8,9,9,3,13,8,3,0,61,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,8,13,45,57,39,33,34,9,0,231
50704118017,10,12,7,4,4,0,40,0,4,0,3,0,5,0,0,16,4,28,18,16,7,10,0,0,88,0,8,5,9,3,10,6,0,41,3,8,12,11,8,8,9,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,10,14,14,9,12,0,69,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,17,7,55,49,60,34,44,21,3,276
50704118018,0,5,0,0,0,0,4,0,0,5,0,7,0,0,0,12,4,6,13,7,8,4,0,0,40,0,0,9,8,7,0,0,0,30,0,4,3,5,11,4,0,0,26,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,4,3,8,11,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,9,14,20,30,24,16,5,0,121
50704118019,3,11,6,7,0,0,23,0,0,0,0,5,3,0,0,10,3,13,14,11,7,7,0,0,60,0,0,9,6,10,7,0,0,36,3,4,7,7,11,5,11,0,50,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,7,0,6,10,7,15,10,14,0,60,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,13,23,35,42,41,39,10,0,212
50704118020,11,9,4,9,0,0,39,0,0,6,8,4,0,0,0,21,6,16,33,17,21,11,0,0,104,0,3,7,12,8,9,3,0,50,5,21,8,10,14,8,8,0,68,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,10,12,20,8,15,21,10,9,0,89,0,0,0,0,0,4,0,0,8,0,0,0,0,3,0,0,0,10,15,51,68,59,60,52,12,3,316
50704118021,10,3,9,4,0,0,42,0,0,6,0,13,0,0,0,17,9,21,23,30,22,16,0,0,116,0,0,0,10,3,11,0,0,31,0,3,4,5,13,0,0,0,34,3,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,7,0,4,4,7,16,4,0,0,46,0,0,0,3,0,3,0,0,4,0,4,0,0,0,0,0,0,4,14,37,44,59,60,35,5,0,255
50704118022,11,0,10,3,0,0,25,0,0,0,0,4,0,0,0,4,7,10,23,11,10,3,0,0,65,0,0,3,10,11,7,0,0,29,3,4,5,0,10,7,5,0,33,0,0,0,0,4,0,0,0,5,0,0,5,0,4,4,0,0,8,4,9,6,0,9,12,5,0,52,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,11,14,27,42,27,45,28,9,0,182
50704118023,4,0,0,0,0,0,5,0,0,0,4,3,0,0,0,12,9,4,9,12,5,3,0,0,47,0,4,6,9,0,8,0,0,21,0,3,8,6,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,6,4,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,12,28,30,24,14,0,0,115
50704118024,0,3,4,0,0,0,9,0,0,0,5,0,0,0,0,5,0,13,13,10,9,3,0,0,52,0,0,6,3,10,5,0,0,23,0,9,4,6,3,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,6,10,4,3,0,32,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,13,26,21,25,24,18,4,0,132
50704118025,4,0,3,0,0,0,9,0,4,0,0,5,0,0,0,9,0,3,3,8,6,3,0,0,25,0,0,3,0,6,7,0,0,15,4,3,9,4,3,3,0,0,25,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,9,4,3,3,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,18,11,20,17,4,6,93
50704118026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50704118027,0,7,0,0,0,0,19,0,0,4,0,0,0,0,0,4,0,7,6,4,8,7,0,0,36,0,0,3,5,6,4,0,0,15,6,3,6,11,7,4,0,0,29,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,6,11,8,4,0,0,35,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,5,14,20,20,27,20,21,3,0,123
50704118028,5,0,0,0,0,0,16,0,3,0,6,3,0,0,0,9,5,9,16,7,6,6,0,0,54,0,3,0,4,5,7,4,0,30,6,0,3,11,7,8,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,11,8,3,5,0,35,0,0,0,0,0,0,3,0,7,0,0,0,0,7,0,0,0,11,10,23,34,35,33,23,5,0,165
50704118029,9,8,10,0,3,0,32,0,0,0,0,3,3,0,0,5,9,16,25,31,30,10,0,0,117,0,0,4,7,17,3,0,0,36,7,4,8,3,14,7,3,0,48,3,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,12,12,10,8,10,13,7,8,0,65,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,3,0,8,22,34,46,61,72,29,12,0,274
50704118030,0,3,4,3,0,0,15,0,0,0,0,0,0,0,0,6,5,10,19,15,7,3,0,0,53,0,6,5,4,0,3,0,0,20,0,4,5,5,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,5,6,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,12,15,31,26,21,17,3,0,132
50704118031,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,10,15,5,4,0,0,0,40,0,3,4,4,0,4,0,0,21,6,3,16,9,8,3,4,0,40,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,9,14,9,8,3,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,14,4,30,45,19,17,9,6,0,142
50704118032,4,0,6,5,0,0,23,0,0,0,0,0,0,0,0,7,7,19,3,15,12,9,3,0,58,0,0,11,9,6,3,5,0,30,0,4,8,5,3,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,4,8,10,3,9,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,29,28,27,27,27,12,0,163
50704118101,16,10,4,4,0,0,44,0,0,0,3,0,0,0,0,13,8,45,21,14,18,17,3,0,130,0,6,13,7,12,5,0,0,43,7,9,9,8,16,8,3,0,67,3,0,0,0,0,0,0,0,5,0,0,0,3,5,0,3,0,12,11,12,15,11,17,8,4,0,78,0,0,0,0,0,0,0,0,0,4,3,4,3,8,3,0,0,31,28,86,56,53,58,29,14,4,337
50704118102,7,6,5,3,0,0,28,0,3,10,7,5,0,0,0,17,3,21,24,16,10,7,4,0,87,0,3,6,4,7,3,0,0,30,11,7,8,11,14,10,0,0,59,3,0,0,0,0,0,0,0,4,0,0,0,5,3,4,0,0,12,15,3,8,20,24,9,0,0,81,0,0,0,0,0,0,0,0,4,0,4,3,4,3,0,0,0,19,18,39,60,59,57,27,4,3,262
50704118103,9,14,0,3,0,0,38,0,0,4,6,3,0,0,0,22,3,15,13,19,23,7,3,0,96,0,3,12,10,9,7,4,0,52,3,7,4,10,3,8,4,3,40,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,4,0,11,5,7,12,10,5,8,7,3,54,0,0,0,0,0,3,0,0,5,0,4,0,4,0,6,5,0,20,14,35,46,65,53,36,25,10,283
50704118104,0,11,5,4,5,0,31,0,0,0,8,7,0,4,0,22,8,14,21,26,21,7,10,0,110,8,4,7,15,14,5,6,3,60,3,0,9,11,13,0,3,0,49,5,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,12,8,0,9,21,16,5,6,0,63,0,0,0,0,0,0,3,0,8,0,0,6,4,4,0,4,0,19,21,16,45,90,68,31,39,6,314
50704118105,5,0,7,4,3,0,26,0,4,0,3,0,3,3,0,17,5,19,9,9,9,12,7,3,70,0,5,4,8,4,6,9,4,39,3,13,7,6,7,9,0,0,39,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,4,13,11,9,4,9,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,20,12,47,32,28,23,34,21,12,222
50704118106,6,6,10,0,3,0,38,0,3,5,7,5,0,0,0,19,6,19,31,17,10,6,9,0,100,0,6,9,15,6,10,7,3,58,4,11,6,12,9,3,0,0,44,0,0,0,0,0,6,0,0,6,0,0,0,3,0,0,0,0,11,4,11,6,17,12,9,5,4,55,0,0,0,0,0,0,0,0,3,0,0,0,4,4,6,8,3,21,7,46,64,67,49,32,28,11,297
50704118107,7,14,6,6,5,0,41,0,6,4,0,10,3,0,0,19,12,14,25,44,34,6,7,8,154,3,0,5,9,15,3,3,4,48,6,0,0,11,10,6,4,4,45,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,14,0,0,11,12,9,4,4,53,0,0,0,0,0,0,0,0,6,4,4,3,0,9,0,0,0,20,31,23,53,82,85,37,15,19,349
50704118108,7,8,5,7,0,0,38,0,0,0,3,5,0,0,0,15,3,13,25,28,22,14,5,0,115,0,9,6,9,12,7,6,0,30,4,5,4,15,10,7,0,0,43,3,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,7,13,5,3,16,17,7,0,0,56,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,10,12,27,48,68,60,28,17,3,271
50704118109,3,7,4,5,0,0,26,0,3,9,7,4,0,0,0,17,6,21,34,20,14,5,4,0,113,3,0,7,6,14,9,0,0,39,5,11,13,6,10,8,5,0,58,6,0,0,0,0,0,0,0,6,0,0,3,6,4,0,0,0,13,11,11,15,14,12,8,5,0,75,0,0,0,3,0,0,0,0,4,0,3,9,0,3,3,0,0,18,20,45,78,57,54,30,12,7,292
50704118110,11,9,9,5,3,0,41,0,4,8,4,4,3,0,0,26,4,32,39,15,12,4,6,0,117,4,6,6,3,7,8,0,0,36,6,15,3,9,8,4,0,0,54,0,0,0,0,0,0,4,0,4,0,0,3,6,5,0,0,0,14,9,15,8,18,10,6,4,0,68,0,0,0,0,0,3,0,0,10,0,3,3,5,5,0,4,0,19,13,72,76,58,46,29,16,7,314
50704118111,17,15,6,4,0,0,58,0,6,5,4,4,0,0,0,16,0,27,35,42,17,7,8,0,140,7,3,7,11,10,13,3,0,52,8,6,12,13,16,8,3,0,69,0,0,0,0,0,0,0,0,8,0,3,0,8,6,0,0,0,6,6,8,17,19,23,9,3,0,79,0,0,0,0,0,0,0,0,0,0,7,4,6,0,6,0,0,17,18,64,83,93,60,43,14,5,374
50704118112,11,7,9,7,0,0,41,0,6,8,6,3,0,0,0,23,3,26,36,23,34,12,4,0,140,0,0,8,7,8,5,0,0,41,11,5,10,7,17,7,3,4,68,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,4,7,14,5,10,13,19,16,6,6,79,0,0,0,0,0,0,0,0,0,0,0,12,7,6,4,4,5,32,21,51,89,69,84,37,18,13,373
50704118113,9,8,6,8,5,0,45,0,0,0,10,10,5,0,0,23,6,22,37,30,18,9,7,0,126,3,5,10,18,6,7,10,0,60,0,9,12,6,12,9,4,0,56,4,0,5,0,0,0,0,0,7,0,0,0,6,3,3,0,0,14,4,9,17,9,16,12,7,0,81,0,0,0,0,0,0,0,0,5,0,0,7,5,7,4,3,5,24,18,44,78,83,63,44,21,5,362
