SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
50702116518,40,2327,1007,495,2980,0.8,2336,2.5
50702116519,41,1925,1003,313,2386,0.8,1412,1.8
50702116520,38,1517,667,250,1937,0.7,916,1.8
50702116521,44,1300,975,350,2583,0.9,1542,2
50702116522,41,2167,1156,390,3062,0.9,2020,2.2
50702116524,47,2600,1618,610,3892,1,3185,1.9
50702116525,33,0,1112,113,2340,0.8,2042,1.9
50702116526,39,2167,892,278,2516,0.8,1701,2.3
50702116527,41,1976,1025,310,2433,0.9,1968,2.4
50702116528,50,2492,689,170,2673,0.8,1529,2.2
50702116529,40,2184,1072,350,2772,0.9,1857,2.4
50702116530,41,2253,931,355,2772,0.9,2150,2.5
50702116531,51,2865,1241,600,3115,0.9,2905,2.3
50702116532,41,2809,952,278,2856,0.8,1976,2.4
50702116533,37,1873,1323,335,3031,0.9,1858,1.6
50702116534,41,1733,792,343,2303,1,1198,1.4
50702116601,53,1517,919,129,1687,1.2,1406,1.7
50702116602,37,1775,923,283,2295,0.9,1713,2.4
50702116603,37,1674,817,348,2136,0.8,1562,2.2
50702116604,37,433,416,150,779,0.8,588,1.8
50702116605,42,2118,1030,335,2763,0.8,2050,2.4
50702116606,0,0,0,0,0,0,0,0
50702116607,54,2659,804,260,2349,0.8,1515,2
50702116608,44,2544,1023,500,2905,0.8,2304,2.4
50702116609,47,2232,975,450,2750,0.8,1937,2.2
50702116610,52,2600,859,350,2349,1,1507,2
50702116611,39,2000,1269,535,2812,0.8,2409,2.3
50702116612,46,2000,965,500,2818,0.8,2028,2.2
50702116613,46,2600,957,368,2578,0.8,2048,2.4
50702116614,44,1950,728,413,2017,0.7,1901,2.6
50702116615,57,2016,616,318,2091,0.6,907,1.9
50702116616,42,1900,735,372,2416,0.7,2096,2.7
50702116617,40,2000,937,430,2446,0.8,2143,2.7
50702116618,47,1928,745,350,2077,0.7,1890,2.6
50702116619,69,1690,553,385,1916,0.7,974,2
50702116620,36,1950,760,240,1687,0.9,1465,2.5
50702116621,47,1500,844,328,2281,0.7,2028,2.7
50702116622,37,1823,696,238,2542,0.8,1512,2.4
50702116623,41,2300,794,350,2229,0.8,1850,2.4
50702116624,36,1950,934,350,2461,0.9,1792,2.5
50702116625,39,1974,794,241,2154,0.8,1375,2.3
50702116626,40,1881,869,380,2407,0.8,2100,2.5
50702116627,41,1863,1047,290,2437,0.8,1843,2.1
50702116628,35,1987,1064,350,2479,0.9,2162,2.6
50702116629,43,2167,749,460,2307,0.7,2230,2.8
50702116630,41,2400,1011,300,2949,0.8,1875,2.4
50702116631,41,2236,853,320,2416,0.7,1694,2.4
50702116632,40,2162,993,375,2387,0.8,1989,2.4
50702116633,39,2305,746,400,2321,0.8,1906,2.7
50702116634,46,2400,1087,380,2839,0.7,2015,2.4
50702116635,44,2485,760,433,2562,0.8,1593,2.3
50702116636,39,2289,1071,398,2812,0.7,2125,2.5
50702116701,62,0,1125,381,0,0.8,1125,1
50702116702,48,0,1124,389,0,1.3,625,1.3
50703116904,33,1889,913,360,2194,0.8,2163,3
50703116905,40,1600,725,350,1791,0.7,1649,2.2
50703116907,33,1733,890,355,2079,0.8,1974,2.9
50703116908,41,2167,889,458,2666,0.7,2430,2.9
50703116910,32,1690,904,373,2221,0.8,2139,3.1
50703116912,32,1777,974,388,2261,0.8,2356,3.3
50703116913,32,1600,812,350,2112,0.7,1981,2.9
50703116914,30,1755,922,395,2294,0.8,2225,3.4
50703116916,0,0,0,0,0,0,0,0
50703116917,31,1517,833,320,1913,0.8,1600,2.6
50703116918,30,1733,892,370,2087,0.8,2055,3.2
50703116919,30,1733,991,360,2328,0.8,2470,3.4
50703116920,43,2200,762,520,2288,0.7,2077,2.9
50703116921,31,1559,838,309,1947,0.8,1485,2.6
50703116925,22,1701,745,360,2156,0.9,1946,3.6
50703116926,31,1700,924,380,2092,0.8,2175,3.3
50703116927,28,1649,866,360,2277,0.8,2193,3.3
50703116928,33,1600,873,330,1899,0.8,1668,2.6
50703116929,30,1764,922,360,2011,0.8,1967,3.2
50703116930,32,1950,1064,395,2769,0.8,2583,3.2
50703116931,28,2000,914,380,2282,0.8,2181,3.3
50703116932,30,2167,1045,400,2540,0.8,2471,3.4
50703116933,29,1723,935,360,1949,0.8,1854,3.1
50703116934,29,1833,1228,460,2428,0.7,2535,2.8
50703116935,30,1733,945,335,1978,0.8,1660,2.5
50703116936,32,2013,922,350,2460,0.9,2312,3.3
50703116937,30,1928,949,380,2228,0.9,2160,3.1
50703116938,29,1924,1039,370,2243,0.9,2207,3.3
50703116939,30,1950,994,390,2395,0.8,2345,3.2
50703116940,29,1900,1017,368,2200,0.9,2172,3.4
50703116941,29,2011,1156,313,2402,0.8,2330,3
50703116942,31,1950,1125,370,2324,0.7,2143,2.9
50703116943,29,1950,888,360,2156,0.8,2125,3.2
50703116944,0,0,0,0,0,0,0,0
50703116945,29,1138,947,300,1666,0.9,1300,1.5
50703116946,29,1931,1253,253,2566,0.8,2412,3
50703116947,32,1710,960,330,1963,0.8,1647,2.5
50703116948,29,1907,951,330,2194,0.9,2162,3.1
50703117001,31,1517,725,315,1602,0.8,1508,3
50703117002,0,0,0,0,0,0,0,0
50703117003,69,1452,465,175,1083,0.7,729,1.9
50703117004,42,1300,571,275,1718,0.7,1262,2.4
50703117005,38,1013,522,260,1111,0.8,954,2.2
50703117006,43,1190,611,270,1575,0.7,989,2
50703117007,44,1300,653,275,1625,0.7,1093,1.9
50703117008,41,1127,613,260,1348,0.7,1091,2.1
50703117009,33,1500,642,320,1428,0.8,1303,2.9
50703117010,34,1300,654,300,1763,0.8,1575,2.9
50703117011,33,1500,743,300,1611,0.8,1489,2.8
50703117012,26,1695,854,355,2144,0.9,2184,3.6
50703117013,35,1539,640,270,1625,0.8,1542,2.7
50703117014,38,1500,643,273,1608,0.7,1484,2.6
50703117016,38,1276,635,270,1395,0.7,1176,2.2
50703117017,63,0,350,760,0,0.9,350,2.5
50703117018,44,1517,583,265,1531,0.7,1025,2.2
50703117019,42,1300,588,255,1562,0.7,1062,2.2
50703117201,0,0,0,0,0,0,0,0
50703117202,52,833,880,350,1875,0.7,1749,2.8
50703117301,56,1334,450,300,900,0.8,1124,1.7
50703117401,39,1083,682,220,1352,0.7,1279,2.1
50703117402,34,1300,737,275,1406,0.7,1275,2.4
50703117404,33,1410,553,245,1392,0.7,1259,2.5
50703117405,0,0,0,0,0,0,0,0
50703117406,33,1600,821,350,2210,0.7,2062,3
50703117407,32,1733,777,250,2177,0.8,1962,2.9
50703117408,39,1148,565,290,1444,0.7,1341,2.6
50703117409,34,1472,756,348,1874,0.7,1687,3
50703117410,37,1300,518,290,1307,0.7,1240,2.4
50703117411,44,1120,479,280,1323,0.7,1050,2.3
50703117412,40,1600,758,350,1875,0.7,1829,2.9
50703117413,33,1600,817,350,1731,0.7,1645,2.9
50703117414,37,1300,590,300,1551,0.7,1271,2.6
50703117415,38,1243,696,260,1462,0.7,1341,2.1
50703117416,39,1257,543,280,1354,0.7,912,2.4
50703117417,39,1213,542,300,1196,0.7,1108,2.4
50703117418,45,1274,502,300,1258,0.7,971,2.3
50703117419,35,1323,540,225,1625,0.8,1125,2.5
50703117420,33,1528,789,310,2052,0.7,1916,2.9
50703117421,40,1462,654,273,1578,0.7,1351,2.3
50703117422,39,1200,557,220,1302,0.7,934,2.1
50703117423,39,1250,696,276,1437,0.7,1197,2.4
50703117424,39,1118,592,220,1208,0.8,906,2.1
50703117425,41,1257,554,288,1343,0.7,1159,2.3
50703117426,43,1113,505,230,1333,0.8,938,2.1
50703117427,38,1224,657,243,1442,0.7,1191,2
50703117428,43,1196,642,235,1431,0.7,1181,2.1
50703117429,31,1751,790,300,1636,0.9,1547,2.8
50703126102,45,2342,878,500,2750,0.7,2575,3
50703126103,53,2284,747,550,2156,0.7,2139,2.8
50703126104,44,1950,772,399,1937,0.8,1797,2.7
50703126105,41,2568,814,475,2539,0.8,2618,3.4
50703126107,46,2000,742,378,2018,0.8,2062,3
50703126108,34,0,225,0,0,0,0,0
50703126109,31,1939,1183,265,2562,0.7,2277,2.4
50703126110,42,2356,914,500,2769,0.8,2772,3.2
50703126111,45,2554,1010,580,2545,0.8,2772,3.1
50703126112,31,2123,1175,411,2575,0.7,2480,2.7
50703126113,30,1950,1220,405,2457,0.7,2228,2.6
50703126114,33,2167,1080,420,2388,0.8,2341,2.9
50703126115,28,2000,1042,330,2210,0.7,2150,2.9
50703126116,31,2000,1146,400,2508,0.8,2318,2.9
50703126117,28,1863,1080,373,2258,0.8,2023,2.9
50703126118,30,2167,1262,410,2513,0.8,2374,3
50703126119,29,1950,1310,400,2654,0.7,2291,2.6
50703126120,31,2000,1155,405,2633,0.8,2453,3
50703126121,29,1925,1036,395,2203,0.8,2195,3.1
50703126122,30,1756,1100,385,2170,0.7,2065,2.6
50704117501,52,4333,1243,850,3749,0.6,3042,2.7
50704117502,43,3649,1316,770,4062,0.7,3583,2.8
50704117503,44,2105,1242,498,2718,0.8,1962,1.9
50704117504,43,3000,1049,463,3416,0.7,2399,2.6
50704117505,37,2621,1083,450,2767,0.8,2161,2.5
50704117506,47,5000,1612,360,4639,0.7,3392,2.7
50704117507,46,2550,1139,470,3156,0.7,2250,2.3
50704117508,47,2000,1105,390,3305,0.7,2396,2.4
50704117509,48,2500,1091,400,2874,0.7,2187,2.3
50704117510,44,3500,1292,595,4094,0.7,3718,3
50704117511,39,2384,1105,470,3594,0.8,3088,2.7
50704117512,40,2875,1141,565,3899,0.8,3035,2.8
50704117513,47,2700,1110,550,3031,0.7,2154,2.5
50704117514,47,3000,1081,355,3225,0.7,2150,2.4
50704117515,43,2850,1178,480,3266,0.7,2795,2.8
50704117516,41,2448,1089,450,2750,0.7,2181,2.4
50704117517,43,2809,1016,475,2659,0.7,2161,2.5
50704117518,41,2200,804,450,2365,0.8,1807,2.5
50704117519,38,3033,955,500,3077,0.8,2675,2.9
50704117520,43,3017,875,490,2795,0.8,2125,2.8
50704117521,40,3000,937,510,2974,0.8,2555,3
50704117522,42,2700,1144,450,3405,0.8,2750,2.8
50704117523,42,2580,1182,570,3700,0.7,3118,2.8
50704117524,41,2500,1161,460,3583,0.7,3094,2.8
50704117601,35,2250,819,350,2650,0.9,2071,2.9
50704117602,43,2793,665,345,2687,0.8,2225,2.7
50704117603,45,2167,846,430,2616,0.7,2096,2.7
50704117604,45,1746,795,468,2594,0.7,1983,2.6
50704117605,38,2145,778,430,2463,0.7,2291,2.8
50704117606,42,2709,922,470,2678,0.7,2470,2.9
50704117607,43,2000,995,433,2625,0.7,2368,3
50704117608,37,2500,968,428,3083,0.8,2874,3
50704117609,40,2275,868,450,2544,0.8,2368,3
50704117701,44,2167,945,360,2250,0.7,1557,2.1
50704117702,45,2664,1016,475,3250,0.7,2266,2.6
50704117703,47,2300,789,262,2250,0.8,1190,1.9
50704117704,45,2350,963,375,2600,0.7,2112,2.3
50704117705,43,3000,966,320,3772,0.8,2700,2.7
50704117706,47,2167,1056,378,2874,0.7,2118,2.3
50704117707,39,1600,957,350,2437,0.8,1426,2
50704117708,42,2006,961,333,2328,0.7,1511,2.1
50704117709,36,1831,982,350,2524,0.8,1740,2.2
50704117710,36,2000,1114,355,2769,0.8,2029,2.4
50704117711,40,2000,1156,333,2924,0.7,2250,2.3
50704117712,39,2100,1030,360,2788,0.8,1875,2.2
50704117713,53,3225,1141,660,3365,0.7,2931,2.6
50704117714,36,1950,930,390,2295,0.7,1542,2.3
50704117715,54,2800,796,400,2613,0.7,1687,2.5
50704117716,45,2633,1178,495,3892,0.8,3326,2.9
50704117717,45,2003,1148,410,2949,0.7,2354,2.4
50704117718,40,2817,1170,380,3227,0.8,2681,2.7
50704117719,47,2084,862,350,2384,0.7,1256,1.9
50704117720,38,2400,806,380,2250,0.8,1447,2.3
50704117721,36,2132,1198,380,2827,0.7,2121,2.2
50704117722,31,1509,1050,420,2315,0.8,1816,2
50704117723,43,1996,612,176,1625,0.7,782,1.9
50704117724,38,2139,1021,350,3011,0.8,2109,2.5
50704117725,37,2167,914,360,2568,0.8,1962,2.5
50704117726,36,2250,1109,360,2986,0.8,2211,2.5
50704117727,41,2000,1119,360,2434,0.7,1955,2.3
50704117728,42,2000,1029,350,2315,0.7,1690,2.2
50704117729,39,1850,915,340,2318,0.7,1353,1.7
50704117730,40,2006,1003,400,2465,0.7,1712,2.1
50704117801,40,2506,1023,465,3052,0.8,2654,3
50704117802,54,2500,858,405,2250,0.7,2014,2.6
50704117803,39,2230,825,500,2562,0.8,2230,2.9
50704117804,41,2383,896,380,2639,0.7,1954,2.6
50704117805,41,2200,900,415,2463,0.8,1992,2.5
50704117806,41,2600,890,400,2916,0.8,1771,2.5
50704117807,40,2000,762,350,2513,0.8,1410,2.3
50704117808,47,3800,1295,775,4312,0.7,3856,2.9
50704117809,40,2216,954,380,2676,0.8,1978,2.4
50704117810,41,2200,857,450,2583,0.7,2235,2.7
50704117812,44,3450,932,390,2392,0.7,1884,2.4
50704117813,41,3000,857,423,2412,0.7,1819,2.3
50704117814,38,2600,725,430,2750,0.8,2062,2.9
50704117815,47,2919,765,450,2700,0.7,2230,2.7
50704117816,42,2407,917,400,2360,0.8,2163,2.6
50704117817,63,2800,611,468,1981,0.7,831,1.9
50704117818,42,2909,1141,450,3349,0.7,2916,2.7
50704117819,43,3700,1125,635,4536,0.8,3714,3
50704117820,46,3017,1038,520,3365,0.7,3087,2.8
50704117821,42,3000,1125,465,3471,0.7,2482,2.5
50704117822,42,2600,989,450,3531,0.7,2383,2.5
50704117823,43,3181,1108,540,2921,0.7,2515,2.6
50704117824,45,3070,1024,515,2899,0.8,2542,2.9
50704117825,43,2650,1266,475,3818,0.7,2924,2.7
50704117826,46,3250,1162,485,3365,0.7,2839,2.6
50704117827,40,2450,1059,400,2833,0.8,2262,2.5
50704117828,51,2990,1028,450,4062,0.7,2750,2.5
50704117829,42,2869,1014,410,2937,0.8,2359,2.8
50704117830,34,2185,696,317,2031,0.7,1642,2.5
50704117831,35,1950,725,320,2096,0.8,1604,2.4
50704117832,51,2400,1158,450,2125,0.8,1676,1.7
50704117833,37,2133,1347,498,2562,1,2054,1.7
50704117834,48,3550,1146,533,4166,0.7,3416,2.9
50704117901,43,2070,784,550,2437,0.7,2281,3
50704117902,47,2162,825,460,2750,0.7,2295,2.6
50704117903,40,2000,957,400,2640,0.8,2381,2.9
50704117904,49,2167,1012,525,3050,0.8,2928,3.1
50704117905,41,2587,819,450,2625,0.8,2578,3.2
50704117906,41,2200,803,430,2408,0.7,2125,2.7
50704117907,81,538,463,140,1076,0.8,682,1.3
50704117908,45,1868,838,350,2433,0.7,2011,2.7
50704117909,40,1842,738,480,2324,0.7,2083,2.9
50704117910,44,3000,843,550,2523,0.7,2270,3.1
50704117911,47,2260,636,445,2849,0.8,1833,2.6
50704117912,42,2167,758,405,2273,0.7,1600,2.5
50704117913,40,2383,868,430,2466,0.8,2112,2.9
50704117914,40,2262,773,430,2265,0.7,1875,2.8
50704117915,41,2000,933,423,2392,0.7,2214,2.8
50704117916,41,2000,736,400,2065,0.8,1897,3
50704117917,40,2063,948,410,2761,0.8,2455,2.9
50704118001,46,2375,788,495,2468,0.7,2437,2.9
50704118002,43,2308,964,485,3020,0.7,2905,2.9
50704118003,58,2167,742,510,2269,0.6,1579,2.3
50704118004,38,2200,875,435,2863,0.7,2650,3.1
50704118005,42,2221,1009,480,2611,0.7,2343,2.8
50704118006,45,2167,963,470,2643,0.7,2294,2.7
50704118007,41,2250,1011,495,3143,0.8,3042,3.3
50704118008,44,2300,885,500,2589,0.7,2363,2.8
50704118009,41,2167,1051,420,2589,0.7,2143,2.6
50704118010,42,2300,959,440,2821,0.7,2535,2.7
50704118011,46,2074,883,455,2583,0.7,2382,2.9
50704118012,42,2167,961,500,2957,0.8,2774,3.1
50704118013,50,1842,828,470,2571,0.6,2269,2.6
50704118014,36,2000,880,395,2805,0.7,2274,2.9
50704118015,39,2167,983,460,2625,0.7,2441,2.8
50704118016,39,2062,1074,400,2367,0.7,2118,2.7
50704118017,42,2167,903,360,2269,0.7,1989,2.6
50704118018,44,1517,762,430,2374,0.7,2374,2.9
50704118019,46,1900,844,420,2159,0.7,1968,2.6
50704118020,43,2000,749,440,2518,0.7,2250,2.8
50704118021,43,2053,1060,453,2949,0.7,2550,2.9
50704118022,44,2000,869,460,2687,0.7,2536,2.8
50704118023,41,2412,989,480,3036,0.7,2833,3.1
50704118024,36,1997,1054,408,2843,0.7,2250,2.8
50704118025,39,2167,795,400,2113,0.7,1875,2.7
50704118026,0,0,0,0,0,0,0,0
50704118027,42,2179,868,515,2750,0.7,2583,2.9
50704118028,41,2167,850,450,2295,0.7,2139,3
50704118029,45,2167,1009,465,2714,0.7,2433,2.8
50704118030,40,2200,881,418,2471,0.7,2318,2.8
50704118031,39,1910,837,420,2326,0.8,2363,3
50704118032,44,2167,875,400,3019,0.7,2405,2.7
50704118101,39,1842,1048,380,2236,0.8,1654,2
50704118102,42,2058,885,400,3173,0.7,1839,2.5
50704118103,46,2550,955,500,3068,0.7,2520,2.7
50704118104,47,3000,1138,440,3440,0.7,3144,2.7
50704118105,48,1917,1004,400,2416,0.6,1647,1.8
50704118106,43,2737,982,438,2874,0.7,2012,2.4
50704118107,47,3200,1139,625,4321,0.8,3750,3
50704118108,44,3225,1134,488,4457,0.8,3687,3
50704118109,39,2500,970,370,2718,0.8,2103,2.6
50704118110,38,2221,1189,440,3066,0.8,2363,2.4
50704118111,40,2254,953,475,3059,0.8,2528,2.8
50704118112,41,2769,1166,520,3553,0.8,3150,2.9
50704118113,40,2687,1107,400,3343,0.8,2571,2.7
50704118114,37,2600,1031,500,3474,0.8,3042,3.1
50704118115,43,3000,1053,493,3549,0.8,3083,3
50704118116,37,2464,917,450,2833,0.8,2368,2.8
50704118117,36,2000,1066,380,2791,0.8,2196,2.6
50704118118,36,2051,941,445,2740,0.8,2380,2.7
50704118119,67,2167,673,380,2291,0.7,993,1.8
50704118120,39,2700,913,450,2856,0.8,2399,2.8
50704118121,42,2154,887,458,3094,0.7,2283,2.6
50704118122,39,2250,845,465,2617,0.8,2163,2.7
50704118123,38,2787,1030,455,3824,0.8,3139,3
50704118124,42,2500,982,450,3083,0.7,2588,2.7
50704118125,38,2600,1198,450,2825,0.7,2472,2.6
50704118126,44,2500,1059,385,3312,0.7,2468,2.6
50704118127,64,2154,812,365,2083,0.7,1390,2
50704118128,45,2167,1054,450,2708,0.8,1974,2.5
50704118129,44,2600,1017,490,3100,0.7,2281,2.5
50704118130,42,1788,996,355,2349,0.7,1618,2
50704118131,40,4767,982,875,4208,0.7,3937,3
50704118132,46,3034,985,700,3750,0.7,3524,3
50704118201,43,1733,774,360,1812,0.7,1542,2.4
50704118202,48,2225,906,390,2395,0.7,1941,2.5
50704118203,44,2167,814,420,2089,0.7,1766,2.3
50704118204,52,2041,792,500,2729,0.7,2285,2.6
50704118205,45,2167,905,525,2656,0.7,2531,2.8
50704118206,37,1784,710,398,2033,0.7,1800,2.6
50704118207,40,1910,748,410,1971,0.7,1769,2.4
50704118208,38,2167,709,430,2316,0.7,1875,2.6
50704118209,37,1919,780,355,2045,0.7,1676,2.3
50704118210,40,2090,922,430,2569,0.7,2234,2.7
50704118211,36,1600,754,390,1812,0.7,1350,2.3
50704118212,38,1975,739,460,2220,0.7,2116,2.9
50704118213,72,400,439,126,1171,0.7,868,1.4
50704118214,36,1539,714,323,1821,0.8,1537,2.3
50704118215,37,2084,842,373,2042,0.7,1797,2.5
50704118216,40,2305,812,450,2203,0.7,2042,2.6
50704118217,38,2000,751,425,2163,0.7,1989,2.6
50704118218,44,1939,810,375,2062,0.7,1812,2.5
50704118219,52,2275,908,460,2687,0.7,2295,2.6
50704118220,47,2700,936,393,2687,0.7,2531,3
50704118221,53,2263,854,500,2932,0.7,2966,2.8
50704118222,48,2050,804,400,2327,0.7,2210,2.7
50704118223,43,2113,840,490,2639,0.7,2200,2.7
50704118224,41,1905,723,430,2112,0.7,1916,2.7
50704118225,36,2230,685,420,2166,0.7,1812,3.1
50704118226,38,1500,717,450,2214,0.7,1974,2.8
50704118227,45,2167,755,486,2420,0.7,2411,3
50704118228,51,2167,834,430,2558,0.7,2204,2.7
50704118301,33,2038,875,300,2340,0.8,1694,2.4
50704118302,43,2000,844,370,2631,0.8,2215,2.5
50704118303,39,1800,860,330,2250,0.8,1320,2
50704118304,34,2000,1058,400,2803,0.8,2342,2.6
50704118305,36,1950,1042,395,2444,0.7,1863,2.2
50704118306,37,2035,709,205,2250,0.7,1399,2.3
50704118307,41,1939,486,141,1228,0.7,753,2
50704118308,37,1892,634,183,2288,0.8,1083,2.3
50704118309,35,2137,759,241,2312,0.8,1897,2.6
50704118310,35,1859,949,200,2515,0.8,2046,2.4
50704118401,44,2383,762,500,2799,0.7,2549,3
50704118402,41,2167,742,480,2208,0.7,2321,3
50704118403,46,2800,679,545,2187,0.7,2092,3
50704118404,45,2691,737,540,2263,0.7,2289,3
50704118405,48,2167,939,650,2750,0.7,2666,3.1
50704118406,48,1293,546,605,1850,0.7,1937,3.1
50704118407,0,0,0,0,0,0,0,0
50704118408,45,2167,956,521,2366,0.7,2235,2.9
50704118409,46,2492,694,510,1847,0.7,1843,2.8
50704118410,39,2167,734,500,2687,0.8,2536,3.3
50704118411,43,2200,871,560,2708,0.7,2716,3.1
50704118412,51,2300,783,498,3187,0.7,2750,2.8
50704118413,41,2358,777,550,2666,0.7,2550,3.1
50704118414,49,2167,865,525,2788,0.7,2538,2.8
50704118415,46,2200,657,505,2437,0.7,2277,3
50704118416,46,1867,871,535,2750,0.7,2416,2.9
50704118417,44,2600,945,490,2714,0.7,2750,2.9
50704118418,42,2800,665,640,2233,0.7,2250,3.2
50705118601,46,1386,536,300,1274,0.7,1158,2.3
50705118602,43,1300,621,290,1448,0.7,1317,2.5
50705118603,41,1270,533,278,1302,0.7,1191,2.5
50705118604,50,1300,530,293,1343,0.7,1104,2.2
50705118605,40,1300,596,300,1471,0.7,1335,2.5
50705118606,45,1539,635,300,1484,0.6,1375,2.5
50705118607,42,1289,631,300,1607,0.7,1402,2.6
50705118608,48,1312,595,280,1350,0.6,945,2.1
50705118609,52,1506,664,310,1738,0.6,1396,2.4
50705118610,37,1517,575,280,1598,0.7,1284,2.6
50705118611,42,1300,554,348,1604,0.7,1357,2.7
50705118612,42,1414,652,300,1523,0.7,1348,2.5
50705118613,41,1300,699,308,1906,0.7,1068,2.3
50705118614,33,1415,738,300,1562,0.7,1241,2.5
50705118615,47,1070,526,250,1562,0.7,936,2.1
50705118616,41,1300,595,295,1597,0.7,1287,2.4
50705118617,41,1300,645,300,1597,0.6,1227,2.3
50705118618,47,1310,520,282,1231,0.7,1102,2.3
50705118619,40,1300,590,315,1430,0.7,1187,2.3
50705118620,36,1300,608,295,1512,0.7,1181,2.3
50705118621,41,1300,538,275,1261,0.7,1149,2.3
50705118701,32,1586,593,295,1781,0.8,1625,2.9
50705118702,35,1733,739,350,2577,0.7,2518,3.1
50705118703,31,1517,850,350,2205,0.8,2069,3.1
50705118704,32,1600,749,370,1974,0.7,1827,2.9
50705118705,33,1714,715,350,1928,0.7,1712,2.7
50705118706,33,1390,711,285,1875,0.7,1562,2.7
50705118707,35,1509,819,330,1949,0.7,1906,2.8
50705118708,33,1552,733,325,2036,0.7,1718,2.8
50705118709,31,1712,937,350,2250,0.7,2195,3
50705118710,36,1517,692,350,1704,0.7,1510,2.7
50705118711,30,1692,714,360,2035,0.7,1721,3
50705118713,32,1450,664,330,1798,0.8,1583,3
50705118714,33,1559,861,328,1968,0.7,1722,2.8
50705118715,29,1733,777,351,2073,0.8,1958,3.1
50705118716,43,1925,822,395,2444,0.7,2431,2.9
50705118717,48,1948,727,370,2083,0.7,1937,2.7
50705118718,76,1528,463,345,1028,0.8,755,2
50705118719,36,1733,818,360,2269,0.7,2042,2.8
50705118720,38,1904,922,375,2660,0.7,2416,2.8
50705118722,0,0,0,0,0,0,0,0
50705118723,45,2115,1042,368,2874,0.8,3100,2.7
50705118724,58,1400,749,400,2250,0.7,1749,2.3
50705118725,40,1772,696,405,2204,0.7,2071,2.9
50705118726,38,1517,700,323,1850,0.7,1731,2.6
50705118727,39,1800,773,343,2017,0.7,2105,2.9
50705118728,39,1550,909,400,2225,0.7,1767,2.5
50705118729,36,1900,780,340,2312,0.8,2088,2.9
50705118730,33,1490,717,330,1910,0.7,1625,2.9
50705118731,42,1733,678,360,2050,0.7,1781,2.7
50705118732,40,1600,804,380,2316,0.6,2092,2.7
50705118734,36,1872,839,400,2250,0.8,2220,3.1
50705118735,49,1854,900,545,2457,0.7,2549,2.9
50705118736,31,1445,827,350,2166,0.7,2083,2.9
50705118737,33,2000,795,380,2283,0.8,2270,3.4
50705118738,35,2119,978,380,2758,0.8,2741,3.2
50705118739,32,1733,779,350,2066,0.8,2011,3
50705118740,44,1907,758,400,2549,0.7,2270,3
50705118801,0,0,0,0,0,0,0,0
50705118802,38,1352,610,310,1487,0.8,1287,2.5
50705118803,47,1975,1127,353,2159,0.8,1585,1.7
50705118805,67,1767,473,305,1671,0.6,1437,2.4
50705118806,80,0,468,260,820,0.6,632,1.4
50705118807,53,1731,830,330,2036,0.6,1290,1.9
50705118808,43,1733,715,255,1694,0.7,1177,2
50705118809,44,1690,887,250,2055,0.7,1199,1.9
50705118810,41,1408,722,310,1591,0.6,1271,2.2
50705118811,55,910,541,250,924,0.7,640,1.4
50705118812,51,1300,536,300,1424,0.7,1023,2.3
50705118813,48,1330,639,300,1404,0.7,1307,2.4
50705118814,47,1300,571,260,1326,0.7,900,1.9
50705118815,54,2149,676,322,2134,0.7,1476,2.4
50705118816,60,1083,522,250,956,0.6,619,1.4
50705118817,49,0,899,0,0,1,725,1
50705118818,52,1517,642,230,1687,0.8,1012,2
50705118819,24,0,1443,0,0,0,0,0
50705118820,48,1500,690,300,1843,0.6,1361,2.2
50705118821,45,1997,688,247,2014,0.7,1671,2.5
50705118822,44,1275,647,275,1462,0.7,1069,2.2
50705118823,62,780,551,278,900,1,640,1.4
50705118824,46,1538,587,330,1513,0.6,1325,2.4
50705118825,53,1633,643,350,1631,0.6,1396,2.4
50705118826,40,1300,590,300,1471,0.7,1194,2.3
50705118827,41,1273,662,316,1474,0.7,1089,2.2
50705118828,44,1625,866,395,2374,0.7,2025,2.6
50705118830,51,1481,686,320,1489,0.7,1154,1.8
50705118831,42,1975,694,310,1974,0.8,1449,2.4
50705118832,54,2148,924,330,1962,0.6,1343,1.8
50705118833,60,1419,466,150,900,0.7,459,1.2
50705118834,42,1373,659,300,1833,0.7,1462,2.4
50705118835,43,1733,842,378,2312,0.7,1906,2.5
50705118836,57,1822,555,368,1387,0.6,1214,2.3
50705118837,60,1517,549,245,1274,1,780,1.6
50705118838,28,1300,916,330,1600,0.8,1190,1.5
50705118839,45,1960,921,338,2229,0.7,1784,2.1
50705118840,49,1921,983,340,2547,0.7,1875,2.1
50705118902,0,0,0,0,0,0,0,0
50705118903,77,0,274,0,450,1,450,2
50705119001,47,1660,732,300,1600,0.7,1292,2.2
50705119002,41,1900,787,335,1958,0.7,1769,2.7
50705119003,42,1636,704,320,1578,0.6,1323,2.4
50705119004,45,1647,771,343,1875,0.6,1557,2.3
50705119005,44,1517,838,320,1899,0.6,1666,2.3
50705119006,45,2167,821,350,2125,0.7,1821,2.6
50705119007,41,1653,689,280,1722,0.7,1240,2.3
50705119008,41,1683,714,310,1946,0.7,1346,2.4
50705119009,56,1842,716,290,1625,0.6,1289,2
