SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
50201102403,3,7,9,51,92,50,29,50,29,302
50201102404,0,0,7,54,83,28,24,75,22,292
50201102405,4,0,8,49,101,42,27,52,24,302
50201102406,8,0,20,85,149,60,59,115,27,490
50201102407,0,0,9,66,110,45,64,94,11,395
50201102408,30,6,56,127,189,132,96,281,49,867
50201102409,7,0,16,75,101,40,45,131,24,418
50201102410,4,0,6,69,125,38,41,93,18,388
50201102411,4,0,5,68,104,39,53,88,8,356
50201102412,0,0,7,40,59,20,27,62,13,230
50201102413,3,5,17,55,87,39,39,71,16,305
50201102414,5,0,7,60,86,49,34,81,20,329
50201102415,10,0,15,61,93,55,48,104,10,366
50201102416,0,0,6,135,205,116,66,187,25,738
50201102417,0,0,3,95,113,65,55,98,27,449
50201102418,0,0,0,0,0,0,0,0,0,0
50201102419,5,0,9,63,64,35,26,86,19,286
50201102420,31,6,53,39,72,40,39,123,26,339
50201102421,0,0,0,84,113,41,49,86,9,377
50201102422,3,0,3,55,74,49,28,95,15,309
50201102423,8,0,15,86,113,47,26,108,28,407
50201102424,4,0,9,50,86,39,17,59,14,265
50201102425,0,0,9,57,88,44,45,105,13,355
50201102426,6,0,14,58,77,48,37,78,9,311
50201102427,0,0,5,283,343,123,116,293,81,1236
50201102428,4,0,13,52,86,43,41,88,23,328
50201102429,9,0,19,237,364,184,151,401,63,1396
50201102430,5,5,11,102,138,52,52,100,45,488
50201102431,3,0,8,39,67,42,27,48,9,246
50201102432,9,0,21,68,117,58,53,123,23,447
50201102433,0,5,9,105,167,62,47,154,36,578
50201102434,10,39,54,44,57,41,28,67,72,317
50201102436,5,0,3,57,77,33,30,77,14,286
50201102437,5,3,13,63,89,63,52,97,22,388
50201102438,42,10,107,58,76,59,33,135,25,383
50201102439,0,0,3,73,90,31,33,86,27,334
50201102440,0,0,0,84,125,48,48,143,39,488
50201102441,0,0,0,0,0,0,0,0,0,0
50201102501,4,3,14,85,101,36,22,132,41,423
50201102503,3,0,10,37,56,32,30,120,48,318
50201102504,12,4,30,56,95,50,44,152,51,448
50201102505,3,0,11,88,135,55,60,121,27,487
50201102506,6,0,9,62,80,38,44,76,9,312
50201102507,9,3,18,69,97,63,38,114,33,420
50201102508,5,3,9,68,76,35,30,120,24,346
50201102509,3,3,6,52,50,33,28,79,19,265
50201102510,40,69,132,51,67,40,35,161,182,537
50201102511,4,9,20,65,97,45,41,149,50,462
50201102512,3,0,7,55,89,33,31,112,36,360
50201102513,6,0,18,57,73,42,29,107,50,362
50201102514,3,0,8,54,63,36,43,115,52,367
50201102515,6,0,13,63,89,46,38,131,39,408
50201102516,3,0,13,79,106,46,40,168,51,486
50201102517,4,7,9,62,81,34,36,98,45,352
50201102518,3,3,9,59,108,43,51,115,56,433
50201102519,3,0,12,46,73,41,30,120,35,345
50201102520,9,6,20,97,155,50,47,161,62,564
50201102522,0,0,0,17,24,7,10,30,7,90
50201102523,9,0,20,132,202,78,50,156,53,678
50201102524,0,0,0,0,0,0,0,0,0,0
50201102525,0,0,0,0,0,0,0,3,0,7
50201102526,0,0,15,69,127,56,38,159,81,529
50201102601,0,0,4,38,40,25,23,66,12,200
50201102602,3,0,8,68,75,56,37,86,24,339
50201102603,0,0,6,92,116,71,66,127,45,510
50201102604,0,0,8,67,113,69,52,111,37,450
50201102605,0,3,14,84,111,52,56,89,34,422
50201102606,4,0,14,40,71,35,36,97,11,298
50201102607,0,0,3,44,92,36,34,62,21,290
50201102608,0,0,9,40,75,35,29,57,22,271
50201102609,0,0,3,48,91,52,29,65,14,296
50201102611,4,0,8,32,66,20,30,69,12,233
50201102612,0,0,4,33,49,13,15,83,42,240
50201102613,16,8,31,88,116,54,58,172,50,547
50201102614,3,0,10,57,92,71,45,76,29,369
50201102615,0,0,5,23,44,14,21,46,22,172
50201102616,0,0,3,38,49,28,18,47,19,187
50201102618,0,0,0,0,0,0,0,0,0,4
50201102619,0,0,0,97,145,80,61,116,35,538
50201102620,0,0,5,38,51,28,33,55,20,220
50201102705,11,3,16,62,77,43,43,112,23,356
50201102706,0,0,5,62,72,31,23,72,9,268
50201102707,58,0,68,53,67,33,40,177,30,392
50201102708,3,0,6,92,124,64,44,143,24,495
50201102709,4,0,15,69,132,55,64,68,29,422
50201102710,5,0,5,64,75,35,35,73,21,304
50201102712,5,0,3,50,56,16,25,64,10,220
50201102713,127,15,208,65,81,34,40,232,31,478
50201102716,0,0,0,128,174,90,63,120,22,588
50201102717,3,0,8,71,83,42,32,97,30,361
50201102720,5,0,17,31,49,31,14,40,17,187
50201102721,4,0,7,103,153,72,47,98,19,484
50201102722,3,0,3,60,77,34,32,94,25,322
50201102723,0,0,12,50,106,57,53,119,37,419
50201102724,4,0,4,88,110,59,46,102,33,441
50201102725,0,0,6,69,128,64,48,71,13,394
50201102726,0,3,5,14,18,14,8,66,10,129
50201102727,0,0,0,69,109,47,31,89,31,373
50201102728,0,0,0,152,227,96,71,157,37,750
50201102729,0,0,3,69,102,33,49,103,32,388
50201102730,0,0,5,87,130,42,53,115,19,445
50201102731,0,0,0,80,101,35,30,85,30,367
50201102732,0,0,0,80,97,45,34,73,19,349
50201102733,0,0,0,74,85,24,45,80,7,322
50201102734,0,0,0,44,63,31,19,41,8,203
50201102735,0,0,3,98,126,68,39,145,40,527
50201102736,3,0,0,38,52,25,20,69,19,227
50201102737,0,0,5,84,120,40,33,95,10,390
50201102738,0,0,0,64,100,34,39,104,17,364
50201102739,0,0,3,67,88,35,21,85,17,321
50201102740,7,0,3,102,145,43,34,127,27,482
50201102741,0,0,0,0,0,0,0,0,0,0
50201102743,0,0,0,57,77,36,28,63,8,264
50201102744,0,0,3,78,82,40,27,95,22,344
50201102746,0,0,0,128,152,72,87,187,41,672
50201102747,0,0,0,0,0,0,0,0,0,0
50201102748,0,0,0,37,75,30,30,61,7,245
50201102749,15,4,17,67,136,75,61,114,40,491
50201102750,0,0,0,71,99,47,40,98,12,373
50201102751,3,0,6,101,116,50,42,138,19,460
50201102752,0,0,0,105,172,67,34,93,25,498
50201102753,0,0,0,83,99,42,35,79,14,350
50201102754,0,0,5,38,51,30,21,38,14,210
50201102755,6,0,6,60,87,44,27,78,18,309
50201102756,3,0,7,106,129,32,39,110,26,441
50201102801,3,0,3,50,66,30,26,114,25,307
50201102802,0,0,4,33,46,15,20,87,41,242
50201102804,0,0,10,84,89,45,47,126,29,419
50201102805,5,0,10,64,91,42,40,125,33,400
50201102807,0,0,0,29,51,20,14,59,11,178
50201102808,0,0,5,45,93,39,35,100,18,328
50201102809,9,0,10,79,122,71,46,95,18,435
50201102811,13,6,29,82,144,56,68,98,20,470
50201102812,8,0,13,106,170,93,85,162,46,664
50201102813,7,0,13,87,144,76,67,118,40,534
50201102814,7,0,15,45,78,37,37,99,11,312
50201102815,24,3,51,72,114,55,41,182,25,487
50201102816,39,20,75,63,131,64,49,129,45,477
50201102817,5,4,15,69,88,37,28,141,35,396
50201102818,10,5,22,49,81,37,34,82,15,299
50201102819,5,5,14,73,101,40,49,113,24,402
50201102820,32,5,38,47,74,34,34,123,23,343
50201102821,3,4,18,75,111,50,45,98,50,417
50201102822,6,0,3,33,57,36,30,67,12,230
50201102823,0,0,0,0,0,0,0,0,0,0
50201102824,33,11,53,41,48,28,15,162,52,348
50201102825,9,0,11,87,102,58,51,113,38,443
50201102826,0,0,7,33,63,42,20,68,27,253
50201102827,0,0,0,0,0,0,0,0,0,0
50201102828,77,5,76,44,61,41,27,181,12,362
50201102829,3,0,6,33,47,31,37,118,42,304
50201102830,0,0,0,118,191,78,50,142,31,613
50201102901,39,9,86,44,59,40,29,118,15,314
50201102904,0,0,0,20,37,30,28,40,13,167
50201102905,0,0,3,35,52,15,15,31,16,152
50201102907,4,0,4,36,52,23,33,46,23,210
50201102909,0,0,4,61,94,47,50,107,37,384
50201102910,12,0,20,91,140,76,83,167,64,627
50201102912,0,0,5,74,119,74,64,84,51,461
50201102913,0,0,6,75,120,62,45,91,35,422
50201102914,17,0,31,77,133,78,68,185,46,581
50201102915,8,0,15,55,74,40,45,105,32,352
50201102916,4,41,52,53,71,47,35,83,121,419
50201102917,0,0,5,40,65,32,43,48,34,255
50201102919,7,0,8,64,109,43,32,133,24,395
50201102920,0,0,0,12,18,18,0,30,10,86
50201102921,0,0,0,35,51,28,25,41,29,212
50201102922,0,0,0,51,71,33,34,78,19,285
50201102923,0,0,0,115,191,84,74,156,38,650
50201102924,0,0,6,68,108,44,50,104,23,402
50201102925,0,0,3,64,87,49,38,70,11,318
50201102926,0,0,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0,0,0
50201102928,0,0,0,60,90,38,40,72,45,346
50201102929,0,0,3,66,99,53,39,55,12,329
50201102930,0,0,3,24,38,21,18,30,0,139
50201102931,0,0,0,51,58,31,43,59,20,255
50201102932,0,0,9,89,103,66,67,76,29,433
50301103001,42,3,108,80,108,46,26,96,26,382
50301103002,3,0,12,61,83,54,35,41,8,278
50301103003,0,0,0,0,0,0,0,0,0,0
50301103004,0,0,0,15,5,0,0,8,0,29
50301103005,0,0,0,0,0,0,0,0,0,0
50301103006,0,0,0,0,0,0,0,0,0,0
50301103007,4,0,22,99,111,55,52,68,8,393
50301103008,6,0,14,125,128,54,33,78,21,440
50301103009,4,0,9,107,105,67,36,77,10,406
50301103010,10,0,27,128,114,87,56,76,15,472
50301103011,10,0,20,145,179,80,66,103,37,604
50301103012,5,0,10,78,87,61,30,52,6,306
50301103013,10,0,17,115,127,64,41,82,5,439
50301103014,4,0,14,57,64,36,30,27,3,214
50301103015,0,0,15,130,152,84,53,55,18,489
50301103016,9,0,14,114,132,65,48,89,4,451
50301103017,6,3,18,66,90,39,23,41,9,268
50301103018,10,0,20,84,128,72,51,66,16,420
50301103101,4,0,8,40,48,30,17,46,5,186
50301103102,0,0,0,0,0,0,0,0,0,0
50301103104,3,0,9,74,79,42,36,52,17,305
50301103105,0,5,17,56,110,45,31,53,19,312
50301103106,65,8,92,127,131,68,35,147,21,531
50301103107,9,0,19,59,87,35,26,46,18,266
50301103108,10,0,28,118,161,66,46,82,26,500
50301103109,4,0,8,62,83,40,27,25,9,246
50301103110,7,0,10,53,61,25,23,90,4,250
50301103111,0,0,3,111,117,35,15,88,20,385
50301103112,4,0,7,70,107,29,23,29,11,264
50301103113,4,0,8,82,100,53,31,57,13,333
50301103114,8,0,33,132,174,66,51,94,31,546
50301103115,5,0,17,108,140,52,36,53,9,399
50301103117,9,0,7,109,116,47,31,67,25,394
50301103118,3,4,10,111,99,33,22,100,43,411
50301103119,56,24,122,101,95,49,26,129,45,445
50301103120,4,0,5,117,141,33,28,65,26,410
50301103121,4,0,13,130,145,70,42,98,31,514
50301103122,12,0,20,136,146,44,14,92,40,474
50301103123,0,0,3,101,94,22,8,79,38,347
50301103124,5,0,17,102,121,43,34,85,31,411
50301103125,0,0,0,0,0,0,0,0,0,0
50301103201,3,0,14,92,84,39,23,48,16,299
50301103202,23,39,60,75,81,40,26,77,59,358
50301103203,9,3,18,82,122,48,20,60,24,362
50301103204,0,0,6,59,98,46,22,64,13,297
50301103205,0,0,0,89,117,56,45,50,11,362
50301103206,4,0,10,68,89,47,23,58,10,293
50301103207,0,0,5,115,126,31,30,57,38,389
50301103208,0,0,7,72,83,53,17,43,8,273
50301103209,4,0,10,153,145,80,51,66,23,517
50301103210,0,0,13,96,128,42,32,40,15,354
50301103211,0,0,10,104,136,62,45,75,19,429
50301103212,3,0,11,80,106,31,22,63,19,317
50301103213,4,0,7,100,130,63,37,79,17,421
50301103214,4,0,4,90,101,52,38,53,19,350
50301103215,4,0,15,114,156,53,27,92,28,473
50301103216,3,0,6,81,78,42,19,35,6,263
50301103217,0,0,9,92,117,28,35,37,23,332
50301103218,0,0,8,108,127,75,41,64,20,432
50301103301,0,0,11,70,72,61,16,20,3,246
50301103302,9,0,8,65,88,44,33,41,5,269
50301103303,3,3,14,108,121,70,40,54,14,410
50301103304,3,0,8,62,93,45,18,62,4,275
50301103305,0,0,3,105,136,80,34,41,3,398
50301103306,0,0,3,82,116,52,31,40,5,326
50301103307,3,0,11,85,121,52,34,52,10,350
50301103308,0,0,0,0,0,0,0,0,0,0
50301103309,4,0,6,71,66,37,23,34,0,240
50301103310,0,0,7,64,87,46,23,39,4,255
50301103311,0,0,0,58,65,35,19,48,6,224
50301103312,3,0,10,91,137,63,37,53,5,389
50301103313,3,0,11,56,62,31,26,21,6,198
50301103314,0,4,5,216,257,94,45,108,43,764
50301103315,5,0,19,113,110,49,53,64,3,400
50301103316,0,0,4,80,87,48,28,21,0,263
50301103317,0,0,12,48,88,43,30,27,8,237
50301103318,4,0,9,66,68,36,33,29,4,232
50301103319,3,0,8,64,92,43,22,24,12,257
50301103320,4,3,13,138,145,76,47,54,9,460
50301103321,0,0,9,68,101,42,24,45,0,276
50301103322,0,0,4,70,75,44,14,32,20,256
50301103401,3,0,7,82,43,27,13,78,18,262
50301103402,3,0,17,52,47,33,18,43,16,206
50301103403,0,5,17,111,152,85,52,85,29,512
50301103404,7,0,9,87,87,42,32,50,11,308
50301103405,6,0,9,87,125,74,34,62,19,410
50301103406,9,0,17,109,124,64,50,81,18,445
50301103407,5,0,4,127,125,60,53,59,27,448
50301103408,0,0,0,75,103,53,31,37,16,310
50301103409,19,0,29,90,108,56,37,71,10,378
50301103410,8,0,6,102,146,73,42,143,35,535
50301103411,0,0,0,64,63,30,27,64,14,265
50301103412,5,0,3,63,59,43,31,41,12,249
50301103413,0,0,0,135,154,49,27,139,34,541
50301103414,0,0,0,79,92,51,17,78,17,335
50301103415,0,0,0,98,117,28,18,106,47,420
50301103416,4,0,14,77,105,48,36,43,14,320
50301103417,24,0,30,64,85,48,29,125,11,363
50301103418,7,0,10,50,60,29,36,65,5,243
50301103419,0,0,3,47,78,33,19,37,5,214
50301103420,5,5,5,113,130,47,26,70,16,403
50301103421,5,0,6,168,165,74,36,158,64,667
50301103422,0,0,6,82,97,44,27,36,13,302
50301103423,3,0,3,74,102,51,30,47,4,304
50301103424,12,29,50,120,127,31,20,141,66,510
50301103501,0,0,4,54,58,39,30,42,0,220
50301103502,0,0,0,0,0,0,0,0,0,0
50301103503,3,0,17,88,111,48,37,57,13,358
50301103504,0,0,0,99,119,26,24,118,43,417
50301103505,0,4,16,114,135,41,20,94,21,424
50301103506,0,0,0,79,93,28,21,99,20,345
50301103507,0,0,0,76,69,23,13,79,4,267
50301103508,0,0,0,9,23,5,3,8,5,44
50301103509,0,0,8,41,50,29,11,25,6,157
50301103510,6,0,15,106,153,62,50,86,26,479
50301103511,4,0,11,92,124,59,34,69,7,383
50301103512,11,4,16,138,170,86,46,99,55,585
50301103513,11,0,20,111,168,92,47,82,16,513
50301103514,4,0,13,112,144,51,39,74,11,422
50301103515,5,0,9,68,80,46,34,31,13,265
50301103516,3,0,14,89,102,37,35,67,19,352
50301103517,3,0,6,90,111,58,38,48,10,359
50301103518,0,0,3,84,87,46,36,53,7,305
50301103519,0,0,9,78,76,26,37,23,9,249
50301103520,3,0,10,91,81,52,35,45,6,309
50301103521,0,5,17,186,221,74,38,111,44,678
50301103522,0,0,0,367,163,21,6,413,47,1017
50301103523,15,0,35,128,172,70,33,104,30,537
50301103524,0,0,0,205,75,12,15,281,33,616
50301103525,3,0,8,83,152,73,36,70,13,421
50301103526,0,0,6,57,95,42,18,35,7,257
50301103527,4,0,13,80,85,62,32,67,6,324
50301103528,5,0,12,114,119,49,54,85,13,442
50301103529,6,0,18,66,71,47,36,49,10,270
50301103530,0,0,9,64,85,36,30,56,4,278
50301103531,3,0,7,75,76,57,45,57,11,321
50301103532,4,0,13,127,155,70,54,101,15,516
50301103533,3,0,16,152,190,94,67,135,20,658
50301103534,89,11,118,28,59,29,16,172,21,322
50301103535,0,0,14,138,150,78,37,64,10,470
50301103536,6,0,14,108,134,54,36,64,14,411
50301103537,0,0,0,76,91,51,40,44,16,322
50301103538,0,0,6,115,125,64,38,56,6,403
50301103539,4,0,3,90,138,62,31,67,9,395
50301103540,0,0,11,87,124,61,42,52,10,377
50301103541,0,0,10,99,113,71,39,54,25,394
50301103601,0,0,0,0,0,0,0,0,0,0
50301103602,8,41,64,95,136,56,38,69,95,484
50301103603,5,0,8,91,118,53,27,68,6,362
50301103604,0,0,4,71,68,29,24,51,6,250
50301103605,6,0,21,77,87,58,21,44,14,309
50301103606,14,5,32,103,135,49,33,76,18,420
50301103607,0,0,0,0,4,0,0,0,18,22
50301103608,3,0,15,75,89,47,20,43,9,281
50301103609,4,0,16,120,159,77,46,59,11,473
50301103610,0,0,0,50,68,31,12,23,4,191
50301103611,0,0,8,184,212,95,52,150,37,731
50301103612,3,0,10,131,168,74,46,61,15,494
50301103613,0,0,8,54,79,44,23,37,3,245
50301103614,3,0,3,101,144,44,37,45,12,374
50301103615,0,0,0,23,35,22,20,22,0,125
50301103616,0,0,4,98,133,53,34,51,5,370
50301103617,0,0,4,125,139,54,42,88,18,474
50301103618,0,0,4,84,98,31,30,46,7,294
50301103619,5,3,14,115,137,68,45,105,18,477
50301103620,0,0,3,71,91,37,38,32,6,289
50301103621,3,0,7,76,99,49,25,61,16,329
50301103622,0,0,0,0,0,0,0,0,0,0
50301103623,0,0,6,91,106,48,38,76,22,383
50301103624,9,7,43,85,97,48,20,55,13,316
50301103625,0,0,0,0,0,0,0,0,0,0
50302103701,5,0,4,8,6,4,4,13,14,48
50302103801,0,0,11,74,124,32,15,51,16,313
50302103802,88,5,101,96,111,40,16,190,30,483
50302103803,0,0,6,140,161,45,14,54,6,416
50302103804,0,0,3,80,82,32,22,32,11,253
50302103805,4,0,8,83,125,33,23,47,13,330
50302103806,0,0,3,173,173,54,22,109,50,587
50302103807,4,0,7,120,117,31,25,66,65,419
50302103808,0,0,0,125,120,15,13,65,24,372
50302103809,3,0,6,124,129,31,18,118,47,459
50302103810,5,0,5,93,130,56,33,61,13,394
50302103811,0,0,9,93,125,57,28,66,22,389
50302103812,0,0,0,0,0,0,0,0,0,0
50302103813,0,0,0,101,154,66,46,55,15,434
50302103814,4,0,4,57,86,22,21,65,17,272
50302103815,0,0,4,83,92,48,28,32,5,287
50302103816,0,0,3,71,98,35,10,37,0,254
50302103817,0,0,10,101,177,58,49,63,9,455
50302103818,0,0,4,46,91,36,19,46,7,247
50302103819,9,0,9,56,82,23,21,45,0,228
50302103820,0,0,0,68,98,34,25,30,7,272
50302103821,5,0,5,68,74,34,19,25,5,226
50302103822,5,0,8,118,198,61,32,60,7,487
50302103823,0,0,10,64,91,37,22,29,0,242
50302103824,0,0,8,70,109,60,31,55,3,325
50302103825,3,0,3,63,65,33,22,47,13,246
50302103826,5,0,11,136,154,73,39,106,21,541
50302103827,0,0,4,62,80,24,27,48,10,252
50302103828,5,0,9,115,124,46,26,65,13,395
50302103901,3,0,4,61,68,28,17,26,3,207
50302103902,0,0,4,99,136,45,34,55,16,381
50302103903,0,0,13,118,140,51,31,65,15,422
50302103904,0,0,0,0,0,0,0,0,0,0
50302103905,0,0,5,106,116,36,20,57,25,349
50302103906,0,0,0,81,96,38,26,51,6,303
50302103907,0,0,0,75,107,43,32,52,16,326
50302103908,5,4,13,120,148,55,26,86,31,473
50302103909,3,4,11,80,84,26,7,48,19,260
50302103910,4,0,11,171,164,52,42,104,27,558
50302103911,6,0,11,89,128,43,20,65,16,361
50302103912,4,0,8,117,147,29,21,95,12,430
50302103913,4,0,3,80,121,26,19,50,5,314
50302103914,5,6,18,98,105,34,11,108,59,416
50302103915,19,0,22,46,76,20,9,93,14,259
50302103916,0,0,8,107,114,50,31,44,14,360
50302103917,0,0,0,118,117,35,20,88,30,409
50302103918,8,0,10,112,127,65,36,68,6,417
50302103919,5,0,5,128,101,25,15,76,10,354
50302103920,4,0,10,105,125,53,32,62,22,400
50302103921,5,0,8,105,145,66,30,50,3,407
50302103922,0,0,4,119,155,56,22,79,17,451
50302103923,39,4,46,111,110,41,20,165,20,466
50302103924,21,5,33,121,145,39,25,133,22,488
50302103925,9,0,13,117,146,52,26,91,23,449
50302103926,0,0,3,78,105,28,15,47,8,273
50302103927,0,0,13,72,87,38,26,70,20,307
50302103928,0,0,6,97,132,65,19,59,3,372
50302103929,4,0,9,159,191,72,29,84,25,554
50302103930,3,0,7,149,193,50,31,134,31,589
50302103931,4,0,12,78,86,35,22,51,4,276
50302103932,0,5,5,134,145,56,41,86,25,479
50302103933,6,4,19,102,144,56,30,113,25,471
50302103934,3,0,9,71,98,41,20,52,5,285
50302103935,5,25,39,82,114,47,22,156,94,512
50302103936,5,0,8,71,108,38,20,43,17,292
50302103937,0,0,4,69,106,36,29,42,11,288
50302103938,4,0,7,40,107,32,28,42,0,255
50302103939,5,0,3,50,91,39,21,48,8,262
50302104001,0,0,7,129,134,46,43,75,19,446
50302104002,3,0,12,147,194,57,28,106,31,567
50302104003,9,0,10,119,157,59,32,66,17,448
50302104004,0,0,0,63,84,32,12,61,8,255
50302104005,8,0,18,114,119,60,37,105,39,469
50302104006,4,0,6,128,192,53,36,105,36,554
50302104007,0,0,8,101,158,51,26,61,17,411
50302104008,3,0,8,60,127,25,32,25,15,282
50302104009,0,0,11,100,135,41,25,65,19,393
50302104010,3,12,21,121,128,45,25,80,51,460
50302104011,4,0,13,98,129,54,28,90,24,423
50302104012,0,0,4,82,64,28,12,53,12,260
50302104013,9,0,9,87,120,43,26,69,8,364
50302104014,0,0,0,101,142,34,20,57,10,369
50302104015,0,0,3,85,116,28,7,88,14,332
50302104016,63,4,74,66,72,23,17,117,19,303
50302104017,0,0,12,134,153,43,26,65,16,437
50302104018,0,0,7,93,103,28,30,52,9,312
50302104019,8,0,13,75,120,49,24,63,17,342
50302104020,3,0,8,83,94,36,21,69,21,331
50302104021,0,0,4,81,130,31,18,136,29,434
50302104201,6,0,9,88,124,57,35,69,14,388
50302104205,5,0,11,143,149,40,16,107,19,471
50302104206,3,0,9,115,136,61,48,70,9,439
50302104207,5,0,3,71,134,49,29,36,9,331
50302104208,0,0,4,151,189,58,27,114,28,575
50302104209,5,33,38,77,76,30,21,28,93,328
50302104210,0,0,7,88,120,46,28,57,23,356
50302104211,0,3,7,75,98,43,17,37,19,292
50302104212,17,6,31,77,91,52,26,95,27,352
50302104213,3,0,6,92,128,58,23,41,5,350
50302104214,0,0,9,76,77,36,24,49,8,269
50302104215,0,0,8,67,151,61,26,56,16,379
50302104216,0,0,5,58,111,62,28,34,3,300
50302104217,0,0,4,101,144,59,37,28,10,383
50302104218,4,0,5,42,59,26,11,24,7,164
50302104219,0,0,3,82,124,55,39,35,0,342
50302104220,3,0,9,75,122,48,24,36,3,305
50302104221,5,0,11,96,135,72,24,57,5,383
50302104222,0,0,10,76,148,48,28,62,13,374
50302104223,6,0,12,112,165,68,30,62,9,448
50302104224,0,0,0,70,140,48,28,48,7,345
50302104225,0,0,4,89,114,62,34,36,10,352
50302104226,3,25,25,83,102,51,21,55,71,381
50302104227,4,0,4,9,0,7,0,51,9,72
50302104228,0,0,4,67,79,31,15,46,14,253
50302104229,3,0,5,97,95,26,17,43,57,329
50302104230,0,0,5,113,112,41,19,46,16,346
50302104231,14,0,15,105,143,38,19,165,36,498
50302104232,7,0,10,69,87,12,13,54,15,247
50302104233,4,0,4,174,216,48,37,98,39,613
50302104234,0,0,0,118,156,53,26,61,34,448
50302104235,4,0,4,65,103,35,19,42,10,276
50302104236,0,0,0,117,136,29,12,82,31,399
50302104237,76,3,130,43,80,47,21,132,29,351
50302104238,6,0,11,109,154,69,25,82,13,448
50302104239,0,0,5,56,72,34,14,42,6,228
50302104240,6,0,16,168,183,65,31,118,46,608
50302104241,0,0,6,107,118,31,11,72,13,344
50302104242,0,0,5,123,128,41,18,65,32,409
50302104243,0,0,0,99,125,22,8,66,7,333
50302104244,0,0,0,74,67,12,11,43,39,250
50302104301,6,0,6,75,68,18,13,99,9,272
50302104303,4,0,4,85,98,24,16,145,34,399
50302104304,42,3,47,103,117,42,25,191,32,502
50302104305,0,0,8,68,77,19,7,179,27,376
50302104306,3,0,9,121,142,48,27,115,29,485
50302104307,0,0,3,57,81,23,6,69,25,254
50302104308,6,5,12,94,134,29,24,93,13,374
50302104309,0,0,0,0,0,0,0,3,0,3
50302104310,3,40,49,105,142,46,16,75,103,489
50302104311,0,0,0,0,0,0,0,0,0,0
50302104313,0,0,0,128,110,33,25,199,31,524
50302104314,3,0,11,81,117,15,15,161,21,409
50302104315,0,0,0,68,59,19,18,148,23,334
50302104316,3,0,7,135,120,50,32,111,10,461
50302104317,0,0,9,135,182,103,41,71,23,558
50302104318,0,0,3,72,103,46,26,56,7,317
50302104319,3,0,10,101,144,60,37,63,13,418
50302104320,47,0,55,89,132,58,51,125,11,456
50302104321,6,0,17,126,155,64,41,85,18,497
50302104322,0,0,6,73,119,46,21,56,7,325
50302104323,4,0,6,122,131,58,36,41,10,402
50302104324,127,13,183,82,109,47,38,225,25,522
50302104325,3,0,10,106,104,60,33,50,12,359
50302104326,0,0,6,62,96,48,23,39,3,270
50302104327,3,0,6,72,91,38,34,42,0,276
50302104328,5,0,12,90,120,53,41,34,8,343
50302104329,3,0,5,120,146,74,47,63,10,459
50302104330,6,5,9,99,165,63,35,75,8,454
50302104331,4,0,13,121,176,76,45,71,21,499
50302104332,36,0,42,90,76,34,28,91,7,339
50302104333,11,0,20,92,102,33,31,81,10,344
50302104334,0,0,4,109,159,52,32,46,9,415
50302104335,0,0,0,110,154,46,35,71,19,433
50302104337,0,0,0,117,152,41,21,100,25,459
50302104338,9,0,4,101,112,26,23,50,16,322
50302104339,3,0,9,121,164,58,29,58,24,457
50302104340,0,0,0,56,49,35,26,200,16,378
50302104341,0,0,0,71,60,25,14,131,16,308
50302104342,0,0,0,70,74,18,6,140,17,326
50302104343,4,0,4,53,61,21,13,76,28,245
50302104344,0,0,0,96,116,8,7,59,22,320
50302104345,0,0,0,82,100,26,15,65,24,309
50302129501,3,0,3,146,222,55,26,133,32,615
50302129502,0,0,0,115,152,29,34,154,33,511
50302129503,0,0,0,125,122,29,19,141,47,483
50302129504,0,0,6,68,109,32,13,47,20,303
50302129505,0,0,0,154,172,32,29,175,42,607
50302129506,21,0,22,87,102,17,21,184,27,438
50302129507,0,0,0,83,84,31,14,97,57,371
50302129508,0,0,0,176,170,53,29,200,91,724
50302129509,3,0,4,96,113,32,25,74,49,391
50302129510,0,0,8,91,83,19,11,114,52,379
50302129511,0,0,0,96,89,18,9,131,34,377
50302129512,0,0,4,68,65,9,9,39,13,211
50302129513,0,0,0,186,194,46,30,304,55,814
50302129514,0,0,0,0,0,0,0,0,0,0
50302129515,0,0,0,189,169,42,20,176,31,632
50302129516,0,0,6,107,130,41,21,133,42,475
50302129517,0,0,0,97,113,26,7,147,88,470
50302129518,11,3,23,111,128,34,30,189,45,535
50302129519,5,0,5,66,88,40,12,63,20,290
50302129520,5,0,3,74,106,28,12,101,24,342
50302129521,0,0,0,75,84,26,18,88,20,305
50302129522,0,0,0,123,175,39,21,147,64,570
50302129523,3,0,6,78,79,14,12,235,75,498
50302129524,0,0,0,59,70,5,8,89,34,263
50302129525,0,0,6,73,98,43,15,44,12,291
50302129601,15,0,16,105,114,31,21,119,17,398
50302129602,3,0,4,150,179,49,21,104,59,561
50302129603,0,0,0,122,130,18,16,84,16,392
50302129604,0,0,0,101,129,36,20,64,33,392
50302129605,7,0,8,147,172,40,19,93,41,509
50302129606,4,0,8,169,171,31,32,143,54,592
50302129607,0,0,0,80,67,22,13,65,22,265
