SA1_CODE_2021,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50702116634,94,79,37,4,507
50702116635,65,38,14,8,379
50702116636,35,20,4,3,182
50702116701,0,0,0,0,0
50702116702,0,0,0,0,0
50703116904,24,11,11,0,259
50703116905,25,15,12,0,160
50703116907,31,15,14,3,314
50703116908,51,47,10,0,289
50703116910,29,21,0,0,274
50703116912,25,9,6,0,296
50703116913,11,19,0,8,205
50703116914,26,6,0,0,230
50703116916,0,0,0,0,0
50703116917,30,10,5,0,354
50703116918,19,5,0,0,216
50703116919,10,4,3,0,211
50703116920,42,21,8,3,212
50703116921,26,12,4,0,389
50703116925,7,5,3,0,112
50703116926,20,14,0,0,289
50703116927,4,7,0,0,210
50703116928,22,8,3,0,258
50703116929,17,0,3,0,248
50703116930,35,10,3,0,267
50703116931,15,0,3,0,316
50703116932,21,3,0,0,255
50703116933,10,9,0,0,200
50703116934,5,4,0,0,77
50703116935,19,8,0,0,329
50703116936,28,7,0,0,235
50703116937,18,13,5,0,367
50703116938,8,5,0,0,291
50703116939,15,10,0,0,281
50703116940,11,3,0,0,250
50703116941,3,0,0,0,239
50703116942,18,10,0,0,233
50703116943,16,8,7,0,232
50703116944,0,0,0,0,0
50703116945,8,0,0,0,104
50703116946,9,6,0,0,226
50703116947,9,0,6,0,119
50703116948,9,4,0,0,193
50703117001,33,7,3,0,219
50703117002,0,0,0,0,0
50703117003,25,32,48,27,237
50703117004,37,11,4,3,151
50703117005,23,19,3,5,153
50703117006,49,33,25,9,338
50703117007,26,10,4,0,152
50703117008,46,25,5,4,285
50703117009,31,23,3,0,244
50703117010,18,16,0,0,114
50703117011,25,13,4,0,130
50703117012,23,5,0,0,216
50703117013,26,15,4,0,155
50703117014,31,16,4,0,188
50703117016,41,17,15,7,293
50703117017,0,0,0,0,8
50703117018,12,24,9,0,128
50703117019,23,14,11,7,160
50703117201,0,0,0,0,0
50703117202,8,9,0,0,37
50703117301,3,0,0,0,13
50703117401,11,5,8,0,132
50703117402,11,8,3,0,101
50703117404,25,16,0,0,125
50703117405,0,0,0,0,0
50703117406,25,4,5,3,208
50703117407,22,6,9,0,244
50703117408,22,10,0,0,108
50703117409,9,10,6,0,91
50703117410,26,17,3,0,153
50703117411,24,21,12,6,191
50703117412,37,15,7,0,184
50703117413,21,6,0,0,200
50703117414,50,21,8,8,281
50703117415,14,15,6,0,126
50703117416,10,12,9,0,92
50703117417,11,16,3,0,122
50703117418,25,32,4,6,200
50703117419,25,12,3,0,108
50703117420,37,21,6,0,302
50703117421,27,16,10,5,165
50703117422,44,25,15,7,299
50703117423,27,20,7,0,204
50703117424,24,19,4,5,168
50703117425,19,16,5,0,144
50703117426,27,18,10,7,171
50703117427,14,15,10,3,170
50703117428,17,25,9,0,184
50703117429,19,12,3,0,250
50703126102,48,19,10,0,211
50703126103,36,30,5,0,140
50703126104,30,17,8,0,139
50703126105,42,37,12,0,235
50703126107,49,15,4,0,151
50703126108,4,3,0,0,101
50703126109,3,5,0,0,68
50703126110,57,24,8,0,269
50703126111,33,13,0,4,107
50703126112,12,5,0,0,200
50703126113,7,7,5,0,179
50703126114,12,10,7,0,211
50703126115,6,3,5,0,219
50703126116,14,9,0,0,349
50703126117,20,3,0,0,286
50703126118,20,6,0,0,243
50703126119,16,6,0,0,285
50703126120,15,12,3,0,339
50703126121,12,0,0,0,232
50703126122,12,0,0,0,159
50704117501,40,31,27,3,204
50704117502,45,47,11,3,253
50704117503,95,75,31,9,509
50704117504,57,53,18,11,352
50704117505,35,25,11,8,293
50704117506,52,30,17,4,218
50704117507,47,36,11,5,243
50704117508,42,57,25,6,289
50704117509,77,59,25,8,337
50704117510,52,55,32,8,300
50704117511,50,38,16,0,309
50704117512,33,41,18,0,281
50704117513,41,47,12,0,195
50704117514,46,48,20,8,269
50704117515,46,44,30,9,308
50704117516,53,50,25,9,386
50704117517,51,60,20,4,344
50704117518,62,49,18,4,373
50704117519,34,33,17,0,257
50704117520,44,68,34,6,358
50704117521,30,20,10,6,222
50704117522,54,21,11,3,223
50704117523,73,34,15,8,343
50704117524,32,20,16,4,194
50704117601,25,17,13,3,217
50704117602,25,18,10,15,241
50704117603,39,54,26,0,282
50704117604,30,25,16,0,191
50704117605,23,18,5,0,119
50704117606,59,53,16,4,306
50704117607,76,62,27,5,406
50704117608,25,12,8,0,144
50704117609,41,36,22,4,311
50704117701,38,31,13,4,244
50704117702,58,41,14,10,302
50704117703,51,47,43,25,372
50704117704,56,36,9,5,252
50704117705,45,23,21,4,222
50704117706,47,50,18,11,261
50704117707,28,28,13,7,241
50704117708,56,35,18,9,313
50704117709,37,23,11,0,294
50704117710,31,32,13,0,262
50704117711,36,17,4,4,204
50704117712,24,21,10,4,232
50704117713,109,115,25,15,455
50704117714,28,18,10,0,183
50704117715,52,52,32,23,283
50704117716,68,44,23,6,305
50704117717,77,46,22,3,321
50704117718,50,41,12,3,350
50704117719,52,39,35,22,348
50704117720,43,37,18,5,295
50704117721,29,27,13,0,283
50704117722,30,12,8,6,292
50704117723,25,26,15,11,223
50704117724,32,25,14,4,316
50704117725,38,27,14,0,276
50704117726,31,17,6,9,267
50704117727,47,23,6,12,268
50704117728,61,43,18,7,382
50704117729,31,38,23,4,290
50704117730,51,38,27,4,350
50704117801,59,40,21,3,357
50704117802,64,63,26,6,266
50704117803,21,19,15,7,190
50704117804,50,29,16,3,272
50704117805,60,30,17,9,345
50704117806,58,22,24,4,288
50704117807,53,41,17,7,356
50704117808,43,37,23,4,232
50704117809,54,34,22,16,381
50704117810,45,31,11,8,218
50704117812,67,64,27,10,366
50704117813,47,31,34,7,305
50704117814,23,19,11,0,156
50704117815,63,72,25,38,415
50704117816,33,22,15,10,188
50704117817,27,30,41,43,238
50704117818,41,22,12,3,218
50704117819,21,15,5,3,151
50704117820,52,56,33,10,323
50704117821,30,28,10,0,211
50704117822,46,59,16,3,334
50704117823,46,43,13,6,258
50704117824,48,54,22,6,311
50704117825,58,43,21,5,294
50704117826,81,52,16,9,373
50704117827,72,66,24,13,509
50704117828,24,16,7,6,117
50704117829,41,37,9,6,281
50704117830,24,18,7,8,198
50704117831,31,18,8,10,296
50704117832,34,50,30,6,243
50704117833,22,13,8,0,190
50704117834,42,32,12,3,164
50704117901,23,22,11,0,144
50704117902,46,53,14,7,238
50704117903,35,40,13,3,295
50704117904,29,27,25,25,169
50704117905,56,41,17,0,356
50704117906,32,29,21,5,230
50704117907,4,67,131,73,282
50704117908,45,41,20,4,272
50704117909,37,33,9,0,210
50704117910,49,52,4,0,225
50704117911,34,48,35,24,302
50704117912,47,56,28,12,358
50704117913,49,38,32,3,339
50704117914,30,30,24,3,236
50704117915,29,38,14,3,208
50704117916,68,48,14,9,345
50704117917,62,47,8,10,358
50704118001,24,30,11,0,155
50704118002,31,30,5,0,159
50704118003,37,57,21,10,221
50704118004,26,23,0,0,152
50704118005,21,27,3,0,125
50704118006,54,51,9,0,253
50704118007,29,25,3,0,165
50704118008,55,39,7,3,274
50704118009,29,28,8,4,213
50704118010,32,32,7,3,169
50704118011,43,40,13,3,212
50704118012,63,50,4,0,273
50704118013,52,38,8,0,179
50704118014,27,21,7,3,172
50704118015,45,61,18,4,340
50704118016,33,34,9,0,231
50704118017,34,44,21,3,276
50704118018,24,16,5,0,121
50704118019,41,39,10,0,212
50704118020,60,52,12,3,316
50704118021,60,35,5,0,255
50704118022,45,28,9,0,182
50704118023,24,14,0,0,115
50704118024,24,18,4,0,132
50704118025,20,17,4,6,93
50704118026,0,0,0,0,0
50704118027,20,21,3,0,123
50704118028,33,23,5,0,165
50704118029,72,29,12,0,274
50704118030,21,17,3,0,132
50704118031,17,9,6,0,142
50704118032,27,27,12,0,163
50704118101,58,29,14,4,337
50704118102,57,27,4,3,262
50704118103,53,36,25,10,283
50704118104,68,31,39,6,314
50704118105,23,34,21,12,222
50704118106,49,32,28,11,297
50704118107,85,37,15,19,349
50704118108,60,28,17,3,271
50704118109,54,30,12,7,292
50704118110,46,29,16,7,314
50704118111,60,43,14,5,374
50704118112,84,37,18,13,373
50704118113,63,44,21,5,362
50704118114,46,24,11,5,237
50704118115,42,22,22,7,259
50704118116,29,25,17,8,294
50704118117,14,10,5,4,161
50704118118,49,25,21,6,400
50704118119,45,49,63,96,402
50704118120,54,42,18,9,377
50704118121,51,35,22,15,319
50704118122,53,25,11,4,306
50704118123,44,18,12,4,286
50704118124,81,42,18,16,411
50704118125,65,24,16,10,402
50704118126,57,44,18,12,313
50704118127,26,25,33,40,175
50704118128,40,21,15,7,254
50704118129,45,36,26,5,270
50704118130,55,43,33,10,412
50704118131,57,60,18,12,286
50704118132,49,30,23,9,256
50704118201,50,34,18,3,275
50704118202,57,44,13,0,256
50704118203,29,32,13,3,179
50704118204,41,38,17,9,209
50704118205,33,13,12,0,171
50704118206,40,30,17,4,252
50704118207,34,28,16,4,249
50704118208,22,19,8,8,225
50704118209,31,23,11,0,256
50704118210,57,31,15,4,302
50704118211,13,9,12,3,181
50704118212,31,48,3,6,236
50704118213,14,65,168,179,652
50704118214,40,17,16,5,305
50704118215,19,15,14,3,181
50704118216,29,28,16,0,228
50704118217,40,26,15,5,292
50704118218,34,44,16,4,249
50704118219,41,30,15,4,183
50704118220,54,43,12,3,238
50704118221,96,37,22,5,292
50704118222,43,27,7,0,180
50704118223,56,33,15,7,272
50704118224,52,61,24,8,379
50704118225,34,30,0,3,178
50704118226,27,28,6,0,183
50704118227,74,54,23,15,373
50704118228,73,27,10,6,215
50704118301,23,23,4,0,302
50704118302,47,24,31,38,443
50704118303,33,25,36,7,291
50704118304,23,15,5,3,273
50704118305,30,15,9,5,258
50704118306,48,25,18,5,299
50704118307,23,20,13,0,160
50704118308,35,24,17,8,335
50704118309,18,20,6,0,200
50704118310,39,17,9,0,314
50704118401,30,21,7,0,155
50704118402,33,21,9,0,155
50704118403,41,45,25,5,274
50704118404,49,48,20,0,269
50704118405,36,33,10,0,143
50704118406,27,33,3,4,156
50704118407,0,0,0,0,0
50704118408,34,43,10,10,197
50704118409,64,50,19,9,305
50704118410,51,25,4,3,273
50704118411,36,23,21,3,212
50704118412,29,26,6,0,126
50704118413,29,35,4,5,189
50704118414,40,32,15,3,198
50704118415,28,21,11,4,149
50704118416,31,25,4,0,153
50704118417,35,31,6,0,178
50704118418,57,66,27,6,356
50705118601,28,19,9,4,150
50705118602,34,36,11,3,221
50705118603,18,24,9,5,152
50705118604,51,33,29,37,271
50705118605,38,20,17,0,242
50705118606,40,23,14,0,187
50705118607,24,12,4,0,126
50705118608,17,19,4,0,113
50705118609,48,29,17,13,243
50705118610,37,15,5,3,183
50705118611,32,23,11,0,156
50705118612,23,15,10,0,139
50705118613,24,15,7,5,136
50705118614,18,9,0,3,106
50705118615,28,11,14,0,131
50705118616,32,21,14,4,222
50705118617,29,20,9,0,175
50705118618,33,15,3,0,110
50705118619,21,25,9,5,164
50705118620,31,18,13,0,242
50705118621,36,29,15,3,219
50705118701,16,7,4,0,107
50705118702,23,3,0,0,121
50705118703,20,10,5,0,163
50705118704,12,15,3,0,217
50705118705,30,8,5,3,215
50705118706,13,6,9,0,107
50705118707,38,14,5,3,239
50705118708,15,6,0,0,121
50705118709,25,3,0,0,213
50705118710,27,16,15,3,183
50705118711,18,9,3,0,178
50705118713,28,10,8,0,197
50705118714,25,10,0,0,157
50705118715,22,0,6,0,170
50705118716,29,14,4,0,153
50705118717,59,33,12,0,229
50705118718,9,28,60,73,245
50705118719,52,20,9,5,227
50705118720,40,20,0,0,187
50705118722,0,0,0,0,0
50705118723,19,9,0,0,73
50705118724,3,8,0,0,11
50705118725,27,13,0,0,149
50705118726,31,19,10,0,182
50705118727,23,15,3,0,143
50705118728,14,6,7,5,123
50705118729,36,10,4,0,143
50705118730,22,18,6,0,140
50705118731,30,10,3,0,126
50705118732,56,13,12,0,213
50705118734,32,13,3,4,223
50705118735,36,18,9,0,128
50705118736,28,4,0,0,127
50705118737,22,6,4,0,161
50705118738,38,15,5,0,226
50705118739,29,14,6,0,182
50705118740,45,18,10,0,196
50705118801,0,0,0,0,0
50705118802,18,21,11,7,126
50705118803,93,57,19,9,403
50705118805,46,51,56,66,295
50705118806,11,28,33,28,108
50705118807,67,67,26,7,357
50705118808,63,50,23,3,367
50705118809,23,35,6,5,207
50705118810,33,42,21,5,270
50705118811,56,50,27,8,314
50705118812,23,26,14,3,142
50705118813,41,30,12,4,179
50705118814,25,39,20,5,238
50705118815,51,45,30,28,267
50705118816,32,37,34,8,222
50705118817,3,0,0,0,3
50705118818,65,36,26,9,298
50705118819,0,0,0,0,631
50705118820,37,10,14,0,122
50705118821,56,36,22,3,302
50705118822,28,30,15,8,211
50705118823,14,18,13,0,73
50705118824,23,24,10,0,161
50705118825,72,69,30,3,345
50705118826,22,21,20,5,190
50705118827,23,15,6,5,163
50705118828,38,18,22,0,190
50705118830,45,34,15,7,247
50705118831,55,22,18,8,269
50705118832,76,30,19,5,268
50705118833,0,0,0,0,8
50705118834,29,17,21,0,167
50705118835,63,44,19,5,296
50705118836,46,46,23,6,200
50705118837,43,36,14,6,141
50705118838,12,15,9,3,248
50705118839,47,21,8,4,175
50705118840,37,22,15,0,169
50705118902,0,0,0,0,0
50705118903,0,0,0,0,0
50705119001,59,35,24,3,264
50705119002,55,31,16,0,285
50705119003,36,36,7,3,226
50705119004,41,35,16,0,199
50705119005,19,22,6,4,147
50705119006,41,36,8,5,220
50705119007,45,35,23,6,323
50705119008,43,47,19,4,303
50705119009,66,51,26,7,279
50705119010,37,18,9,3,168
50705119011,49,34,16,4,244
50705119012,44,26,19,0,225
50705119013,55,24,18,10,253
50705119014,46,30,17,0,187
50705119015,47,40,50,10,285
50705119016,17,11,5,0,96
50705119017,39,30,16,5,223
50705119018,42,10,13,0,179
50705119019,25,17,14,8,155
50705119020,32,20,8,0,138
50705119021,35,26,21,8,186
50705119022,42,26,17,3,208
50705119023,52,47,64,94,359
50705119024,39,25,24,4,199
50705119025,79,59,36,12,334
50705119027,20,18,5,0,151
50705119028,21,10,6,3,123
50705119029,26,16,10,3,159
50705119030,27,18,12,0,169
50705119102,30,11,11,4,192
50705119103,44,22,13,6,293
50705119104,45,17,6,0,215
50705119105,34,16,9,0,174
50705119106,24,11,3,0,203
50705119108,48,13,4,0,144
50705119109,36,17,4,0,241
50705119114,46,8,3,0,246
50705119115,27,6,0,0,159
50705119118,46,9,11,0,285
50705119119,30,14,5,0,180
50705119120,53,15,0,0,385
50705119123,37,15,3,0,173
50705119124,59,25,13,0,320
50705119125,37,10,7,0,205
50705119126,34,17,14,0,259
50705119128,39,14,5,0,232
50705119129,39,25,14,0,365
50705119130,46,23,6,0,317
50705119131,34,11,5,0,295
50705119132,13,6,4,0,182
50705119133,9,5,0,0,135
50705119134,32,5,0,0,224
50705119135,23,6,0,0,237
50705119136,26,7,0,0,211
50705119137,54,12,0,0,279
50705119138,12,3,0,0,161
50705119139,20,9,5,0,151
50705119140,7,3,0,0,158
50705119141,14,12,0,0,214
50705119142,50,20,9,3,305
50705119143,13,6,6,0,256
50705119144,24,4,0,0,169
50705119145,21,13,0,0,256
50705119146,29,10,3,0,190
50705119147,24,7,0,0,217
50705119148,45,9,0,0,201
50705119149,25,10,0,0,308
50705119150,32,18,3,3,227
50705119151,27,7,0,0,179
50705119152,31,5,0,0,195
50705119153,13,14,3,0,253
50705119154,17,21,13,3,125
50705119155,24,10,5,0,204
50705119156,29,19,4,0,310
50705119157,11,6,0,0,209
50705119158,17,11,0,0,164
50705119201,27,17,8,0,136
50705119202,52,13,11,0,193
50705119203,38,13,0,4,159
50705119204,48,31,17,10,262
50705119205,36,29,9,0,210
50705119206,64,33,14,0,255
50705119207,35,16,0,0,182
50705119208,15,7,6,6,112
50705119209,24,13,0,0,116
50705119211,14,14,4,3,142
50705119212,67,29,11,5,389
50705119213,38,18,6,4,228
50705119214,22,12,5,0,150
50705119215,22,8,3,0,115
50705119216,33,19,25,27,206
50705119217,47,26,12,4,315
50705119218,64,17,9,0,476
50705119219,31,22,7,3,222
50705119220,51,45,16,5,291
50705119221,13,13,5,0,109
50705119222,37,13,8,0,169
50705119223,21,11,6,0,152
50705119224,41,29,9,0,190
50705119225,58,27,14,0,289
50705119226,32,34,8,0,171
50705119227,18,21,15,0,155
50705119228,60,21,4,7,204
50705119229,15,11,7,0,108
50705119230,25,15,3,0,124
50705119301,27,22,4,3,196
50705119302,45,23,17,4,207
50705119303,27,18,3,4,151
50705119304,54,16,11,0,176
50705119305,73,26,20,3,261
50705119306,32,23,8,0,128
50705119307,28,11,0,0,190
50705119308,21,5,10,5,122
50705119309,25,10,7,0,180
50705119310,25,20,11,0,193
50705119311,28,14,13,0,141
50705119312,21,7,5,0,142
50705119313,10,6,3,0,74
50705119314,29,10,13,5,177
50705119315,19,17,7,0,135
50705119316,27,12,3,0,144
50705119317,25,16,6,0,172
50705119318,31,9,12,0,139
50705119319,23,6,5,0,93
50705119320,22,9,3,4,123
50705119321,24,10,6,0,149
50705119322,36,15,7,0,220
50705119323,29,28,12,5,200
50705119324,25,24,0,0,186
50705119325,56,31,12,0,278
50705119326,60,18,10,0,242
50705119327,35,12,5,5,187
50705119328,34,18,10,0,184
50705131201,9,3,5,0,171
50705131202,21,13,9,0,207
50705131203,16,8,0,0,218
50705131204,13,0,4,0,118
50705131205,29,9,4,0,301
50705131206,14,5,3,0,268
50705131207,20,0,3,0,313
50705131208,10,11,3,0,162
50705131209,0,0,0,0,0
50705131210,24,80,82,8,195
50705131211,27,18,0,0,278
50705131212,37,25,17,0,191
50705131213,7,4,0,0,241
50705131214,12,10,0,5,174
50705131215,23,8,0,0,324
50705131216,20,4,3,0,195
50705131217,24,12,0,0,291
50705131218,11,0,0,0,273
50705131219,17,24,23,3,320
50705131220,13,3,0,0,170
50705131221,5,0,0,0,90
50705131222,28,17,4,0,156
50705131223,17,6,0,0,164
50705131224,27,13,9,0,304
50705131225,47,17,7,0,195
50705131301,22,13,0,0,294
50705131302,28,6,5,0,177
50705131303,9,6,0,0,238
50705131304,24,6,4,0,159
50705131305,8,4,4,0,179
50705131306,32,15,11,0,395
50705131307,21,9,0,0,317
50705131308,20,4,4,0,303
50705131309,11,9,0,0,203
50705131310,24,16,8,0,168
50705131311,7,7,0,0,144
50705131312,25,5,0,0,199
50705131313,10,70,68,11,160
50705131314,7,5,0,0,104
50705131315,47,25,9,0,300
50705131316,14,48,53,10,260
50705131317,0,0,0,0,0
50705131318,48,15,5,3,255
50705131319,16,15,5,0,231
50705131320,14,11,5,0,206
50705131321,26,3,4,0,222
50705131322,37,12,9,0,261
50705131323,45,20,5,0,285
50705131324,19,8,0,0,302
50705131325,42,15,6,0,201
50705131326,19,16,10,0,274
50705131327,21,0,0,0,257
50705131328,24,12,10,3,170
50705131329,18,21,7,0,214
50705131330,18,10,12,6,132
50705131331,53,24,6,0,177
50705131332,41,14,6,0,200
50705131333,25,8,4,0,227
50705131334,21,6,0,0,228
50705131335,14,5,0,0,153
50705131336,17,11,5,0,249
50705131337,4,0,0,0,48
50705131338,15,16,11,0,127
50705131339,27,16,0,0,163
50705131340,30,8,3,0,223
50705131341,7,0,0,0,73
50705131342,14,7,0,0,230
50705131343,36,10,5,0,208
50705131344,30,17,7,0,342
50705131345,18,7,0,0,226
50705131346,38,10,5,0,128
50705131347,30,20,7,4,364
50705131348,11,4,4,0,189
50705131349,13,8,0,0,248
50705131350,48,16,3,0,344
50705131351,18,3,0,0,209
50705131352,17,0,0,0,270
50705131353,27,6,10,4,191
50705131354,16,9,4,0,166
50705131355,4,0,0,0,106
50705131356,36,14,4,0,135
50705131401,3,3,0,0,97
50705131402,25,39,9,0,187
50705131403,10,0,0,0,154
50705131404,47,26,10,7,189
50705131405,5,3,0,0,172
50705131406,0,0,0,0,0
50705131407,15,11,0,0,166
50705131408,0,0,0,0,0
50901122501,52,23,19,4,275
50901122502,32,29,16,9,154
50901122503,55,51,18,22,264
50901122504,41,48,33,13,229
50901122506,32,21,15,0,175
50901122507,31,11,7,4,142
50901122508,25,27,24,6,179
50901122509,54,36,22,12,285
50901122510,30,17,11,17,169
50901122511,30,18,9,13,175
50901122512,40,38,35,26,262
50901122513,18,36,21,19,141
50901122514,35,28,8,0,190
50901122515,72,67,38,7,396
50901122516,44,34,20,3,247
50901122517,34,26,9,5,198
50901122518,38,28,19,13,216
50901122519,60,51,30,14,270
50901122520,7,16,6,0,102
50901122521,65,62,17,0,335
50901122522,30,21,22,11,208
50901122523,44,24,15,17,234
50901122525,22,23,7,3,186
50901122526,24,15,22,20,177
50901122527,17,17,29,23,133
50901122528,15,13,17,20,87
50901122529,8,13,4,0,77
50901122530,54,29,10,3,223
50901122531,0,0,0,0,4
50901122532,42,45,9,0,183
50901122533,78,76,28,8,317
50901122534,44,54,19,8,208
50901122535,38,50,12,3,214
50901122536,21,31,31,8,196
50901122537,32,23,23,10,181
50901122538,19,17,11,0,218
50901122539,45,32,14,5,204
50901122540,29,27,13,4,167
50901122601,39,21,12,0,165
50901122602,100,69,20,0,343
50901122603,24,23,9,3,156
50901122604,27,26,11,0,152
50901122605,47,31,11,3,218
50901122606,53,39,3,0,275
50901122607,51,50,16,0,263
50901122608,39,17,10,4,167
50901122609,28,18,4,0,111
50901122610,14,5,3,0,69
50901122701,35,16,27,4,122
50901122702,35,30,9,4,238
50901122703,33,30,16,4,172
50901122704,32,19,8,0,138
50901122705,49,27,11,8,242
50901122706,50,33,9,5,223
50901122707,3,7,0,0,15
50901122708,68,64,31,12,333
50901122709,24,20,10,0,141
50901122710,35,16,13,6,161
50901122711,44,27,15,0,204
50901122712,58,68,52,11,558
50901122801,16,16,13,3,103
50901122802,43,51,26,10,251
50901122803,0,0,0,0,0
50901122804,0,0,0,0,0
50901122805,0,0,0,0,0
50901122806,42,44,11,6,204
50901122807,14,31,16,4,113
50901122808,23,20,6,3,136
50901122809,54,50,23,3,220
50901122810,52,39,14,0,213
50901122811,53,36,13,8,181
50901122812,43,37,20,4,179
50901122813,34,48,20,0,213
50901122814,49,38,25,6,242
50901122815,35,40,34,7,206
50901122816,52,34,9,3,191
50901122817,77,57,22,4,279
50901122818,41,43,16,4,166
50901122819,19,34,21,15,137
50901122820,69,41,35,11,292
50901122821,55,37,11,3,211
50901122901,7,12,0,0,74
50901122902,13,13,6,0,110
50901122903,10,6,3,0,93
50901122904,24,3,5,0,117
50901122905,17,5,0,0,100
50901122906,35,18,5,3,178
50901122907,22,17,12,3,97
50901122908,25,11,0,0,83
50901122909,26,22,4,3,136
50901122910,20,4,0,0,88
50901122911,19,14,0,0,96
50901123001,26,29,10,4,173
50901123002,9,10,11,0,88
50901123003,26,17,4,9,126
50901123004,11,11,4,0,110
50901123005,27,11,11,0,125
50901123006,10,4,3,6,106
50901123007,21,14,8,0,108
50901123008,23,17,7,3,158
50901123009,35,14,5,0,196
50901123010,40,40,12,0,208
50901123011,16,4,8,5,72
50901123012,9,11,0,0,94
50901123013,17,17,7,5,128
50901123014,13,0,5,0,70
50901123101,22,12,12,5,113
50901123102,29,29,15,3,188
50901123103,41,16,9,3,178
50901123104,19,10,7,0,103
50901123105,22,19,3,0,121
50901123106,24,18,10,0,90
50901123107,18,9,4,0,120
50901123109,26,20,20,4,192
50901123110,12,17,4,0,88
50901123111,23,19,0,0,125
50901123112,9,16,3,0,75
50901123113,27,14,17,0,126
50901123114,4,3,0,0,42
50901123115,32,20,20,18,167
50901123202,28,24,21,6,157
50901123203,42,53,21,9,274
50901123204,42,16,5,0,191
50901123205,47,40,15,7,156
50901123206,39,27,12,4,185
50901123208,48,48,8,6,201
50901123209,36,31,8,0,146
50901123210,13,3,4,0,30
50901123212,36,28,0,0,175
50901123213,0,0,0,0,0
50901123214,6,20,4,0,45
50901123215,20,14,9,0,99
50901123216,50,61,21,3,183
50901123217,0,0,0,0,10
50901123301,39,37,19,5,211
50901123302,53,30,15,3,213
50901123303,31,19,3,0,126
50901123304,23,34,6,0,135
50901123305,55,53,23,3,362
50901123306,45,31,6,6,274
50901123307,16,11,7,0,127
50901123308,46,18,14,0,250
50901123309,60,19,17,4,280
50901123310,33,28,16,0,206
50901123311,24,27,20,16,206
50901123312,46,27,15,3,305
50901123313,23,13,3,0,89
50901123315,29,21,5,3,194
50901123316,15,21,15,3,117
50901123317,27,13,14,4,191
50901123318,24,28,12,0,161
50901123319,32,13,9,7,175
50901123320,43,32,16,3,268
50901123321,37,20,0,0,273
50901123322,16,10,5,0,185
50901123323,12,9,6,0,132
50901123324,17,6,9,3,134
50901123325,10,6,3,0,90
50901123326,20,11,8,0,190
50901123401,19,24,8,0,112
50901123402,39,43,20,0,189
50901123403,34,21,0,0,159
50901123404,51,35,12,4,213
50901123405,15,17,4,0,73
50901123406,17,16,22,28,126
50901123407,42,22,7,5,185
50901123408,20,15,0,0,115
50901123409,32,25,6,0,131
50901123410,45,44,16,0,201
50901123411,30,22,11,5,159
50901123412,30,25,17,0,191
50901123413,26,31,11,0,174
50901123414,43,54,27,3,183
50901123415,51,36,12,0,171
50901123416,30,18,3,0,161
50901123501,0,0,0,0,0
50902123601,23,25,7,5,116
50902123602,39,18,12,0,143
50902123603,45,22,17,4,155
50902123604,30,22,11,0,195
50902123605,32,12,9,0,142
50902123606,30,14,5,0,166
50902123607,154,64,20,8,737
50902123608,28,16,14,0,149
50902123609,80,28,21,0,335
50902123610,102,46,23,5,406
50902123611,18,26,15,5,112
50902123612,42,33,29,0,226
50902123701,3,9,5,0,44
50902123702,29,3,0,3,121
50902123703,22,35,11,9,128
50902123704,38,34,18,9,160
50902123705,30,23,23,16,174
50902123706,44,17,14,5,186
50902123707,33,33,8,0,194
50902123708,35,22,13,5,248
50902123709,26,18,7,0,116
50902123710,18,21,8,0,123
50902123711,23,10,6,4,116
50902123801,21,33,10,0,153
50902123802,21,21,7,4,149
50902123803,44,40,12,4,191
50902123804,39,33,3,0,228
50902123805,16,23,14,0,125
50902123806,7,5,3,0,43
50902123807,14,14,8,0,84
50902123808,23,13,5,3,102
50902123809,12,36,13,5,132
50902123810,23,24,0,4,141
50902123811,18,13,9,3,74
50902123812,29,18,7,0,138
50902123902,22,25,10,0,135
50902123903,18,21,14,5,123
50902123904,53,73,33,6,284
50902123905,48,44,24,3,300
50902123906,18,18,18,0,142
50902123907,51,29,12,5,219
50902123908,29,34,14,6,129
50902123909,9,31,7,0,63
50902123910,34,30,13,0,165
50902123911,53,44,14,0,235
50902123914,35,34,7,0,145
50902123915,25,18,7,0,167
50902123916,31,28,14,0,168
50902123918,24,15,15,6,137
50902123920,66,75,29,9,335
50902123921,37,38,9,3,159
50902123922,31,21,17,0,160
50902123923,16,11,9,0,109
50902123924,45,38,23,0,276
50902123925,20,28,4,0,93
50902123926,32,20,19,0,112
50902123927,24,22,17,5,79
50902123928,0,4,3,0,10
50902123929,14,30,0,0,104
50902123930,0,0,0,0,0
50902123931,31,23,11,7,142
50902123932,24,12,20,3,97
50902123933,0,0,0,0,0
50902123934,7,6,0,0,21
50902123935,18,17,7,0,134
50902124001,35,19,23,20,171
50902124002,44,38,26,9,229
50902124003,43,19,4,4,216
50902124004,13,18,19,0,126
50902124005,47,25,10,3,258
50902124006,34,19,12,0,226
50902124007,19,23,9,10,189
50902124008,14,8,0,0,104
50902124009,22,27,13,0,100
50902124010,31,20,6,5,151
50902124011,28,16,0,0,132
50902124012,9,13,7,0,73
50902124013,12,0,4,0,63
50902124014,7,11,7,0,81
50902124101,14,13,10,5,115
50902124102,13,4,3,0,80
50902124103,21,12,4,0,75
50902124104,47,30,7,0,224
50902124105,26,39,27,18,227
50902124106,14,8,4,0,71
50902124107,17,13,0,0,101
50902124108,37,25,7,4,207
50902124109,10,0,3,0,50
