SA1_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
50704118213,7,7,8,47,22,51,8,24,8,185
50704118214,24,77,27,41,26,26,15,29,5,274
50704118215,17,48,30,18,26,8,6,18,3,165
50704118216,25,54,30,29,18,12,14,15,7,202
50704118217,27,82,43,26,29,16,11,16,10,257
50704118218,30,59,34,29,29,11,11,16,9,223
50704118219,31,45,17,14,33,15,6,9,0,175
50704118220,36,66,17,21,35,19,11,14,0,219
50704118221,52,80,31,26,45,32,4,22,0,290
50704118222,19,52,24,20,29,12,7,4,8,181
50704118223,36,79,41,30,35,19,5,20,6,265
50704118224,35,99,33,31,60,25,11,19,3,314
50704118225,12,50,16,11,15,13,0,5,5,130
50704118226,9,46,16,19,19,16,14,16,7,158
50704118227,30,119,32,33,33,24,17,31,3,316
50704118228,19,53,27,26,34,24,15,13,4,208
50704118301,24,79,45,38,35,14,19,19,5,281
50704118302,45,114,59,37,51,27,33,20,6,384
50704118303,29,74,35,24,32,13,18,22,3,252
50704118304,34,81,39,37,20,24,13,19,10,267
50704118305,28,73,41,28,33,20,10,22,3,261
50704118306,32,71,31,31,46,31,13,26,10,281
50704118307,10,37,19,7,6,15,0,15,0,102
50704118308,37,91,31,37,33,26,16,25,3,298
50704118309,26,51,27,19,20,11,14,15,0,189
50704118310,50,82,43,26,28,28,16,17,0,291
50704118401,20,43,7,6,19,12,4,7,0,122
50704118402,18,50,11,14,16,10,7,10,0,138
50704118403,39,88,16,17,32,23,9,5,0,228
50704118404,43,83,15,14,31,16,0,12,6,213
50704118405,21,51,15,8,12,14,0,8,0,118
50704118406,21,35,13,8,10,13,11,11,3,130
50704118407,0,0,0,0,0,0,0,0,0,0
50704118408,33,51,8,12,21,9,6,5,0,151
50704118409,44,90,12,20,38,27,8,10,7,257
50704118410,31,93,34,26,42,27,11,15,4,280
50704118411,22,71,19,18,29,22,3,8,0,197
50704118412,16,41,10,10,10,10,0,7,0,110
50704118413,17,57,19,16,19,19,4,12,5,170
50704118414,32,67,18,16,21,17,5,9,0,183
50704118415,18,54,16,8,13,9,5,9,0,133
50704118416,19,47,11,16,15,17,4,9,3,142
50704118417,24,49,13,15,19,16,0,5,3,153
50704118418,44,111,21,24,41,17,0,8,9,272
50705118601,17,4,25,17,13,15,24,21,0,138
50705118602,7,23,41,34,25,22,34,26,0,211
50705118603,8,5,33,11,19,8,17,21,3,123
50705118604,19,24,35,34,19,14,22,32,4,191
50705118605,16,18,55,40,22,19,26,36,3,231
50705118606,5,25,27,35,15,19,16,36,0,179
50705118607,12,19,20,23,11,7,17,14,0,130
50705118608,9,14,16,17,10,0,11,16,0,90
50705118609,26,25,45,25,18,18,20,29,3,200
50705118610,16,17,39,32,10,19,23,26,5,186
50705118611,16,18,23,21,19,12,12,18,0,147
50705118612,12,16,23,21,15,11,22,18,0,141
50705118613,5,10,24,32,13,8,24,16,0,138
50705118614,12,9,12,8,17,10,18,12,3,103
50705118615,11,14,26,16,13,5,18,9,6,111
50705118616,18,16,38,31,22,22,32,49,5,232
50705118617,11,6,22,31,27,20,23,30,3,171
50705118618,8,7,17,17,5,11,13,18,5,102
50705118619,10,19,27,18,13,5,17,15,0,124
50705118620,4,34,44,31,25,16,21,35,4,210
50705118621,20,19,31,36,17,13,20,19,4,181
50705118701,5,12,23,7,7,11,22,26,6,119
50705118702,17,19,29,24,20,11,7,12,0,137
50705118703,19,23,24,23,18,14,34,21,3,172
50705118704,15,22,37,33,24,30,24,30,9,237
50705118705,20,21,42,35,22,23,29,39,0,224
50705118706,16,6,26,8,9,16,10,10,0,105
50705118707,13,19,60,37,33,27,29,32,9,259
50705118708,12,16,32,24,15,10,25,19,0,146
50705118709,22,35,40,39,24,38,18,29,10,245
50705118710,14,18,30,34,16,6,25,36,4,186
50705118711,14,23,37,37,17,26,21,22,6,203
50705118713,12,16,32,31,15,28,25,37,7,204
50705118714,17,28,34,19,22,19,29,23,4,187
50705118715,18,20,34,30,15,17,20,21,5,186
50705118716,16,18,34,27,20,18,14,8,0,159
50705118717,27,37,45,35,24,22,22,10,4,228
50705118718,8,15,10,11,7,3,16,13,5,84
50705118719,14,32,42,25,33,27,28,33,3,238
50705118720,22,23,47,29,22,23,15,15,5,195
50705118722,0,0,0,0,0,0,0,0,0,0
50705118723,14,11,12,8,7,8,4,9,0,68
50705118724,0,3,7,0,0,0,0,0,0,15
50705118725,4,15,29,15,24,19,14,24,6,150
50705118726,6,15,41,24,24,26,14,22,3,167
50705118727,14,13,33,14,17,10,17,25,3,145
50705118728,8,29,29,18,14,8,15,15,3,129
50705118729,20,15,46,20,14,14,11,15,0,154
50705118730,10,11,39,24,23,24,18,17,3,165
50705118731,14,13,33,19,19,6,18,13,0,135
50705118732,17,32,50,27,24,22,23,22,0,214
50705118734,33,32,52,33,21,27,33,27,5,259
50705118735,17,25,20,17,12,15,12,6,4,123
50705118736,11,15,29,20,17,14,16,15,4,137
50705118737,23,24,32,33,28,23,10,24,6,199
50705118738,25,36,75,41,36,24,23,23,4,283
50705118739,19,16,42,29,20,17,17,23,0,195
50705118740,18,38,33,26,28,27,19,12,3,210
50705118801,0,0,0,0,0,0,0,0,0,0
50705118802,4,11,26,18,12,12,14,15,3,109
50705118803,61,63,69,54,54,19,23,21,7,369
50705118805,15,16,30,18,17,13,8,23,5,143
50705118806,0,3,0,5,5,3,0,3,0,12
50705118807,34,49,60,56,34,19,21,16,4,297
50705118808,33,38,56,55,34,20,20,40,8,304
50705118809,16,30,32,26,18,3,14,25,0,177
50705118810,16,22,47,45,32,31,24,30,8,256
50705118811,12,18,26,40,23,21,30,32,8,207
50705118812,5,10,25,23,7,19,8,16,0,116
50705118813,14,8,25,24,23,17,22,34,5,184
50705118814,7,26,39,29,25,23,22,47,3,219
50705118815,21,29,34,27,30,21,21,21,3,214
50705118816,3,17,23,27,10,12,12,34,6,155
50705118817,0,0,0,0,0,0,0,0,0,0
50705118818,21,35,49,30,33,18,21,26,3,232
50705118819,34,21,129,158,10,0,4,3,0,356
50705118820,8,20,24,25,13,10,11,16,3,124
50705118821,22,45,59,48,26,18,17,26,3,262
50705118822,4,19,34,23,10,10,23,25,4,154
50705118823,3,0,8,10,0,4,5,6,0,39
50705118824,27,0,30,22,27,10,12,15,3,151
50705118825,29,47,41,39,37,23,27,39,4,284
50705118826,13,19,31,22,16,17,14,27,0,164
50705118827,9,16,33,21,12,7,11,34,3,157
50705118828,20,31,35,25,28,20,16,18,3,200
50705118830,27,23,35,27,29,15,28,21,0,204
50705118831,29,26,58,45,41,15,21,35,6,282
50705118832,30,38,48,35,38,14,19,17,5,236
50705118833,0,0,0,3,0,0,0,0,0,7
50705118834,11,19,38,27,15,11,11,31,7,162
50705118835,42,44,47,43,44,31,20,43,0,313
50705118836,24,19,26,20,23,13,19,21,0,170
50705118837,11,8,15,10,10,9,17,12,5,94
50705118838,13,32,38,56,16,18,19,13,0,216
50705118839,22,26,21,24,19,10,18,10,4,151
50705118840,24,13,29,20,22,8,20,15,0,150
50705118902,0,0,0,0,0,0,0,0,0,0
50705118903,0,0,0,0,0,0,0,0,0,0
50705119001,24,37,32,26,26,20,19,21,9,221
50705119002,32,40,50,33,34,21,16,14,0,251
50705119003,11,34,36,40,31,16,19,28,9,226
50705119004,15,30,48,17,24,16,16,17,0,183
50705119005,16,28,28,25,16,9,9,6,0,125
50705119006,16,29,34,16,19,12,19,17,0,170
50705119007,24,32,59,42,31,15,27,30,5,272
50705119008,22,36,48,41,28,23,19,30,7,252
50705119009,28,45,33,31,33,9,11,19,0,204
50705119010,15,16,37,21,24,17,8,15,0,152
50705119011,20,38,33,36,23,17,33,24,4,227
50705119012,22,31,32,33,10,12,22,30,6,198
50705119013,8,29,30,30,12,12,20,24,3,173
50705119014,20,31,39,22,17,17,18,8,0,170
50705119015,23,48,40,30,28,16,15,20,3,227
50705119016,3,15,24,11,11,8,6,5,0,86
50705119017,16,36,43,24,19,14,22,20,10,208
50705119018,15,20,33,20,20,17,12,15,3,155
50705119019,10,20,20,21,19,15,8,20,5,138
50705119020,12,26,16,15,13,9,11,15,0,112
50705119021,14,26,32,23,19,15,17,19,0,163
50705119022,14,37,34,21,28,19,17,13,0,178
50705119023,11,24,25,12,18,18,10,17,4,144
50705119024,26,36,20,19,20,9,4,13,4,151
50705119025,38,53,36,33,23,22,9,18,5,237
50705119027,10,27,21,28,16,10,13,7,0,130
50705119028,7,16,32,16,10,7,5,7,0,103
50705119029,17,20,41,13,23,17,7,5,5,144
50705119030,12,20,33,11,16,11,10,19,5,138
50705119102,25,27,47,25,20,9,17,13,4,199
50705119103,25,48,70,40,24,15,24,23,12,285
50705119104,17,41,51,33,26,16,15,17,6,223
50705119105,17,28,38,29,13,15,18,22,4,180
50705119106,15,30,58,30,22,20,17,21,0,220
50705119108,22,25,38,21,21,24,8,13,4,185
50705119109,20,50,48,47,26,27,20,25,7,277
50705119114,29,45,65,41,32,32,22,23,0,286
50705119115,29,20,31,28,24,20,10,12,5,182
50705119118,29,58,52,52,35,29,22,28,4,308
50705119119,17,33,32,30,15,17,12,15,0,185
50705119120,45,75,99,57,49,42,38,42,3,446
50705119123,12,29,37,25,22,13,8,5,6,153
50705119124,50,59,56,48,39,46,10,30,4,341
50705119125,29,50,35,36,31,26,14,13,0,245
50705119126,32,34,67,32,40,20,23,29,5,278
50705119128,24,37,37,39,20,25,27,30,3,240
50705119129,34,77,88,43,42,39,35,35,8,396
50705119130,33,52,73,43,33,25,22,30,8,318
50705119131,31,41,81,59,36,31,33,24,4,333
50705119132,23,28,42,45,21,15,10,25,3,219
50705119133,21,19,42,19,22,13,9,10,0,160
50705119134,23,49,56,34,30,24,20,25,4,258
50705119135,28,54,48,27,27,22,29,24,3,256
50705119136,31,39,42,38,32,19,24,32,0,256
50705119137,64,55,50,47,37,29,12,14,9,320
50705119138,7,15,50,20,21,10,17,26,7,177
50705119139,31,26,20,22,15,17,5,15,0,156
50705119140,11,26,33,22,14,10,13,11,5,159
50705119141,17,27,47,33,23,16,15,23,3,211
50705119142,29,57,65,41,39,35,23,34,11,326
50705119143,32,42,54,41,30,17,31,21,8,280
50705119144,17,26,41,23,25,24,26,17,0,201
50705119145,33,41,63,39,35,26,25,25,9,294
50705119146,32,43,43,27,27,15,15,11,4,224
50705119147,42,50,34,29,31,32,18,19,8,259
50705119148,37,51,34,27,27,19,5,16,3,227
50705119149,38,37,79,51,33,26,25,37,3,332
50705119150,14,38,47,29,37,15,26,17,0,223
50705119151,18,42,40,28,20,19,25,18,0,221
50705119152,29,54,49,38,29,13,12,12,0,229
50705119153,22,21,56,48,22,25,29,29,3,255
50705119154,11,20,11,19,12,8,8,10,0,106
50705119155,26,33,24,29,36,17,24,37,0,223
50705119156,27,57,62,55,32,20,29,31,5,318
50705119157,23,33,30,35,17,30,25,33,13,236
50705119158,21,36,40,23,14,16,12,16,5,181
50705119201,9,36,34,22,17,9,7,13,0,150
50705119202,9,29,43,22,16,18,13,15,0,175
50705119203,11,14,35,20,19,15,12,20,10,160
50705119204,10,45,46,21,28,4,22,11,4,203
50705119205,32,36,23,27,22,15,5,10,3,184
50705119206,28,45,50,34,34,17,17,17,9,242
50705119207,15,10,34,29,18,21,24,26,6,177
50705119208,3,3,23,7,10,14,23,19,3,105
50705119209,6,8,19,22,6,8,19,22,0,122
50705119211,6,16,33,22,17,9,11,29,3,147
50705119212,48,57,83,59,56,36,33,49,9,418
50705119213,10,17,45,23,22,15,37,37,7,219
50705119214,9,14,27,27,12,18,23,26,0,157
50705119215,5,15,23,22,10,12,15,15,0,113
50705119216,10,27,31,22,16,9,18,14,0,138
50705119217,35,39,73,47,25,34,42,46,7,343
50705119218,47,79,114,72,58,46,33,53,13,517
50705119219,16,15,36,32,23,22,29,34,0,210
50705119220,22,49,63,30,28,19,25,27,0,260
50705119221,5,6,16,11,10,13,17,14,3,101
50705119222,5,18,31,14,13,16,21,21,0,133
50705119223,18,19,36,27,16,21,11,30,0,172
50705119224,14,37,33,23,18,12,20,17,0,173
50705119225,18,38,56,52,36,23,28,26,5,289
50705119226,13,20,26,22,29,18,17,15,0,165
50705119227,11,32,17,15,16,9,11,9,5,134
50705119228,20,34,41,23,27,14,21,23,0,203
50705119229,12,8,25,11,11,7,14,18,0,101
50705119230,11,11,28,26,6,6,23,16,0,116
50705119301,15,34,45,17,25,16,17,20,6,185
50705119302,20,34,39,10,25,22,22,24,0,198
50705119303,17,15,29,18,20,7,13,16,3,133
50705119304,24,27,29,17,19,8,7,7,4,140
50705119305,28,43,42,37,28,28,24,18,5,258
50705119306,9,16,19,12,10,10,8,13,6,101
50705119307,16,39,33,20,22,16,12,35,0,183
50705119308,8,7,19,22,9,16,11,21,5,120
50705119309,9,25,43,40,17,21,27,28,4,216
50705119310,21,14,29,34,18,29,26,28,8,206
50705119311,10,13,22,13,21,11,17,19,3,120
50705119312,6,7,30,23,8,12,12,20,3,127
50705119313,9,4,20,14,7,9,11,10,0,79
50705119314,21,14,29,25,24,14,25,29,0,187
50705119315,13,7,24,16,14,12,13,12,0,111
50705119316,6,13,38,29,13,12,16,21,3,152
50705119317,14,21,46,21,15,21,10,22,0,175
50705119318,6,16,23,11,10,15,26,29,0,128
50705119319,4,14,19,14,19,6,8,6,0,94
50705119320,11,3,34,19,16,14,20,26,0,145
50705119321,9,20,25,14,25,12,25,21,4,160
50705119322,16,23,53,29,23,14,31,40,0,233
50705119323,9,29,45,29,17,16,21,28,0,185
50705119324,10,21,40,27,19,13,25,20,0,179
50705119325,21,37,63,39,29,18,21,32,4,262
50705119326,11,31,48,26,25,20,24,34,7,225
50705119327,17,18,37,30,17,14,19,20,3,185
50705119328,11,21,35,22,26,16,17,27,5,184
50705131201,21,32,42,30,27,21,21,17,3,202
50705131202,18,31,40,31,39,27,21,18,0,228
50705131203,22,32,39,27,33,22,23,22,3,223
50705131204,11,20,29,18,12,5,12,17,8,122
50705131205,25,39,62,46,47,22,40,26,3,315
50705131206,30,48,59,43,31,19,31,31,11,297
50705131207,31,49,60,55,51,18,40,33,3,337
50705131208,21,26,24,23,18,12,17,27,5,164
50705131209,0,0,0,0,0,0,0,0,0,0
50705131210,0,3,0,3,0,4,0,3,0,28
50705131211,34,47,56,38,47,28,26,30,6,312
50705131212,24,37,34,27,15,16,18,19,5,193
50705131213,23,41,64,43,47,20,28,19,5,294
50705131214,14,24,47,25,27,10,22,21,7,192
50705131215,32,34,68,64,34,22,45,41,3,350
50705131216,24,37,39,22,11,18,16,26,3,194
50705131217,30,42,66,41,49,29,36,27,0,316
50705131218,29,47,70,50,34,37,30,24,6,333
50705131219,38,44,69,42,44,23,30,45,10,346
50705131220,18,33,37,48,21,15,17,15,3,210
50705131221,9,22,17,14,11,4,13,14,6,104
50705131222,31,28,38,24,14,8,9,14,4,165
50705131223,18,15,33,20,14,24,21,17,0,161
50705131224,32,37,67,49,31,26,43,49,9,345
50705131225,36,35,37,22,32,8,34,20,8,229
50705131301,35,60,62,44,34,29,46,37,7,337
50705131302,10,38,42,33,26,16,11,16,0,189
50705131303,30,39,63,41,35,17,22,22,7,274
50705131304,25,23,35,34,24,19,23,25,0,225
50705131305,18,32,27,36,22,8,35,16,3,198
50705131306,42,79,76,60,65,46,41,41,9,456
50705131307,42,56,78,47,31,38,27,34,11,363
50705131308,20,40,58,50,33,25,31,39,0,300
50705131309,16,39,32,43,30,15,21,20,3,205
50705131310,23,30,36,20,17,14,16,15,3,173
50705131311,9,10,35,23,21,16,18,21,0,158
50705131312,24,37,46,27,33,14,15,10,0,208
50705131313,0,4,0,8,4,0,4,4,0,27
50705131314,7,10,32,24,18,0,19,7,0,120
50705131315,47,50,63,46,36,33,22,27,6,332
50705131316,22,26,29,20,27,21,14,13,6,178
50705131317,0,0,0,0,0,0,0,0,0,0
50705131318,32,53,57,34,29,30,18,21,9,287
50705131319,27,49,41,34,37,17,28,31,7,263
50705131320,26,37,42,29,29,19,21,24,0,223
50705131321,35,34,52,47,36,24,22,33,4,286
50705131322,26,53,57,47,38,27,25,16,5,300
50705131323,22,39,48,47,40,18,34,22,0,272
50705131324,28,59,58,50,48,26,26,33,5,330
50705131325,29,34,37,33,37,17,13,18,4,219
50705131326,34,51,64,48,32,33,19,19,10,301
50705131327,20,35,60,41,42,17,49,24,0,288
50705131328,28,29,37,26,22,7,6,30,0,195
50705131329,22,31,36,30,37,11,26,22,5,218
50705131330,19,23,21,18,9,3,10,7,0,124
50705131331,24,26,32,25,19,18,13,17,0,170
50705131332,23,35,41,30,25,18,13,16,12,204
50705131333,26,45,48,36,28,28,25,31,0,265
50705131334,42,35,41,29,33,26,21,19,10,261
50705131335,9,36,29,19,18,14,9,8,3,158
50705131336,28,34,44,29,42,32,27,29,4,275
50705131337,11,8,10,0,10,10,5,9,0,57
50705131338,10,16,28,11,12,10,12,14,0,103
50705131339,16,25,31,33,21,11,11,18,0,180
50705131340,36,42,47,49,37,20,30,14,5,272
50705131341,8,6,20,9,14,8,6,11,0,86
50705131342,31,50,42,36,26,19,29,24,0,255
50705131343,27,53,50,17,32,19,18,6,0,227
50705131344,41,79,75,48,46,27,23,34,3,375
50705131345,27,40,39,26,35,13,25,17,3,239
50705131346,14,22,24,24,22,8,10,12,0,142
50705131347,34,59,71,64,45,25,33,38,13,375
50705131348,20,35,43,27,19,22,16,29,3,217
50705131349,18,28,51,41,31,35,30,31,6,274
50705131350,46,57,70,55,48,42,38,38,8,410
50705131351,20,43,51,42,44,34,23,26,4,276
50705131352,19,46,53,46,43,25,36,21,7,294
50705131353,10,33,33,40,18,15,18,24,5,201
50705131354,11,19,37,36,27,19,27,16,0,190
50705131355,13,13,18,24,7,12,18,16,3,120
50705131356,27,32,23,11,19,16,6,8,6,147
50705131401,8,5,19,16,10,11,17,7,4,101
50705131402,24,16,37,17,24,21,17,25,9,192
50705131403,15,27,34,17,20,16,21,26,6,195
50705131404,27,33,39,13,19,17,14,22,4,180
50705131405,21,18,25,39,24,14,24,21,3,184
50705131406,0,0,0,0,0,0,0,0,0,0
50705131407,22,15,30,38,20,20,15,14,8,191
50705131408,0,0,0,0,0,0,0,0,0,0
50901122501,24,45,44,34,37,27,25,28,6,268
50901122502,28,41,16,13,12,12,3,13,0,139
50901122503,52,64,19,21,19,10,4,17,6,209
50901122504,14,14,27,23,17,21,11,30,0,158
50901122506,14,27,28,28,16,21,9,19,9,161
50901122507,19,21,25,16,22,16,0,23,6,155
50901122508,14,20,36,20,22,12,14,20,0,149
50901122509,22,55,33,42,17,35,25,24,5,256
50901122510,9,15,20,24,8,10,4,15,0,107
50901122511,10,23,23,35,16,14,11,25,9,154
50901122512,21,39,29,37,18,26,8,13,5,191
50901122513,21,12,11,7,5,8,5,11,0,80
50901122514,16,36,36,31,24,21,19,24,3,202
50901122515,56,91,46,34,34,28,9,29,0,323
50901122516,26,59,32,21,18,19,6,20,3,203
50901122517,22,51,23,19,17,17,5,17,5,175
50901122518,9,36,22,31,19,16,7,31,0,187
50901122519,26,51,34,39,18,9,4,15,4,204
50901122520,10,12,20,29,4,20,7,14,0,121
50901122521,37,79,45,40,45,23,16,37,0,326
50901122522,8,31,18,29,15,9,13,26,0,158
50901122523,20,41,37,41,28,24,14,18,4,237
50901122525,31,36,31,27,17,24,18,15,6,194
50901122526,11,20,15,30,9,17,12,25,0,133
50901122527,4,12,15,12,7,3,10,9,0,76
50901122528,0,4,9,10,3,8,3,0,0,41
50901122529,11,12,10,5,3,3,7,6,0,72
50901122530,20,39,32,17,24,12,13,35,0,199
50901122531,0,0,0,0,0,0,0,0,0,0
50901122532,27,43,15,21,20,10,5,12,4,152
50901122533,40,85,26,21,27,8,4,18,0,232
50901122534,33,50,17,25,26,7,6,9,3,170
50901122535,30,52,20,22,12,11,11,24,3,177
50901122536,16,33,24,17,19,16,7,20,0,147
50901122537,27,36,24,28,19,16,11,15,4,167
50901122538,25,36,36,42,26,30,17,30,4,244
50901122539,21,42,18,31,8,12,7,14,4,160
50901122540,17,34,25,21,15,15,17,14,3,158
50901122601,48,22,13,13,12,5,9,26,4,158
50901122602,61,67,38,36,19,9,9,34,4,268
50901122603,61,15,11,21,14,11,10,14,0,151
50901122604,23,38,24,16,14,14,10,21,0,161
50901122605,43,23,32,23,16,10,12,19,3,179
50901122606,54,46,45,34,22,12,27,21,0,272
50901122607,51,64,45,17,23,23,9,28,7,262
50901122608,65,12,19,12,16,4,5,22,6,162
50901122609,50,22,9,10,11,9,14,18,3,144
50901122610,34,11,4,4,12,3,10,18,0,85
50901122701,15,16,6,8,13,16,12,8,0,103
50901122702,14,25,46,40,36,21,18,36,4,238
50901122703,12,27,29,23,19,17,6,14,7,155
50901122704,12,26,27,18,19,15,15,11,0,137
50901122705,19,47,52,39,27,27,22,33,0,262
50901122706,15,41,33,32,34,21,19,28,5,227
50901122707,0,3,0,4,0,0,0,3,0,23
50901122708,39,69,40,34,20,21,15,26,4,270
50901122709,11,16,22,23,13,13,14,23,0,137
50901122710,16,35,27,12,18,10,3,12,0,141
50901122711,19,34,29,32,24,23,11,25,0,193
50901122712,57,92,75,79,59,65,34,60,10,530
50901122801,7,18,19,12,15,6,8,13,0,81
50901122802,13,32,25,25,12,14,12,22,5,155
50901122803,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0
50901122806,43,24,22,16,18,9,5,12,0,146
50901122807,6,19,11,0,6,6,3,11,0,75
50901122808,6,26,14,13,5,7,3,7,3,96
50901122809,39,43,25,12,15,0,3,15,0,161
50901122810,38,32,29,19,12,10,8,22,0,158
50901122811,57,23,16,15,11,12,4,15,0,147
50901122812,68,8,21,11,8,11,10,30,0,165
50901122813,27,35,21,15,15,3,6,9,5,127
50901122814,23,34,27,23,14,11,17,35,6,183
50901122815,12,35,22,20,15,16,3,15,6,139
50901122816,26,23,30,24,9,14,10,20,6,155
50901122817,35,43,33,17,20,18,15,28,5,221
50901122818,43,28,12,12,7,5,5,16,0,127
50901122819,15,11,16,14,8,6,9,13,0,79
50901122820,27,57,44,20,17,13,8,17,7,212
50901122821,21,37,28,17,15,11,10,14,0,160
50901122901,55,4,5,0,5,0,10,18,5,96
50901122902,66,11,8,3,7,0,13,22,0,122
50901122903,56,11,4,9,8,6,25,22,6,137
50901122904,12,15,16,7,17,10,21,19,0,115
50901122905,86,11,8,4,7,0,8,21,0,150
50901122906,110,14,17,5,17,3,14,35,0,211
50901122907,28,4,22,11,9,5,10,21,0,101
50901122908,17,8,27,7,11,3,13,13,0,100
50901122909,24,19,27,5,18,12,15,14,4,138
50901122910,65,5,11,0,12,5,10,20,0,135
50901122911,49,9,8,7,10,3,12,35,0,141
50901123001,23,25,40,16,24,19,10,57,3,218
50901123002,5,9,20,12,19,6,4,17,0,95
50901123003,11,15,19,20,11,8,7,21,0,119
50901123004,5,7,8,10,13,6,8,53,7,121
50901123005,16,16,22,18,13,15,0,33,10,146
50901123006,11,21,21,12,9,3,10,27,6,124
50901123007,12,17,19,18,10,11,4,35,0,120
50901123008,17,18,31,13,23,15,17,33,5,169
50901123009,109,29,31,17,20,9,12,17,3,253
50901123010,89,16,16,14,18,11,19,25,3,210
50901123011,7,12,3,11,5,10,8,21,3,80
50901123012,7,4,14,9,6,12,8,38,5,97
50901123013,9,17,21,9,12,14,8,49,0,141
50901123014,13,10,21,16,6,6,14,31,0,120
50901123101,11,0,11,10,5,6,14,21,7,95
50901123102,126,11,6,13,18,4,14,25,5,230
50901123103,86,12,9,11,18,3,13,48,0,205
50901123104,17,6,17,8,6,0,12,10,0,71
50901123105,72,15,6,3,10,6,0,21,0,147
50901123106,15,3,11,11,6,0,15,13,0,76
50901123107,106,21,10,8,9,0,9,19,0,175
50901123109,33,20,41,11,18,17,30,53,5,217
50901123110,71,11,4,7,9,0,3,10,5,123
50901123111,75,20,9,5,9,4,7,24,0,151
50901123112,56,12,0,5,3,3,4,17,0,99
50901123113,68,6,9,6,6,5,4,24,0,127
50901123114,5,5,14,9,10,8,10,7,4,74
50901123115,23,13,25,26,17,4,24,40,0,181
50901123202,20,23,21,14,18,17,12,7,0,129
50901123203,31,48,46,31,30,15,11,25,0,246
50901123204,19,43,37,25,19,17,15,17,3,197
50901123205,15,32,26,16,12,7,5,18,4,122
50901123206,38,26,30,19,22,15,15,12,0,176
50901123208,35,16,33,28,16,20,10,13,3,175
50901123209,25,18,24,18,12,10,6,24,0,151
50901123210,4,4,0,0,9,0,0,3,0,28
50901123212,21,25,20,18,18,8,14,9,3,134
50901123213,0,0,0,0,0,0,0,0,0,0
50901123214,3,9,3,3,0,0,5,3,0,26
50901123215,15,13,27,10,6,4,13,21,0,105
50901123216,6,44,8,12,13,9,6,8,0,106
50901123217,0,3,4,0,0,0,0,0,0,8
50901123301,33,17,29,30,21,24,20,24,0,200
50901123302,17,22,40,44,35,23,22,29,0,234
50901123303,19,28,24,12,19,10,9,13,0,131
50901123304,30,11,26,16,12,9,11,24,14,148
50901123305,54,67,66,50,52,48,22,46,6,415
50901123306,55,45,51,35,49,32,32,38,0,343
50901123307,4,11,33,22,10,12,4,15,0,111
50901123308,15,22,44,40,19,28,29,48,7,246
50901123309,26,42,57,39,29,28,36,50,0,307
50901123310,35,36,33,30,20,22,14,28,3,218
50901123311,15,11,26,34,18,28,15,49,0,198
50901123312,15,33,67,51,26,52,30,57,5,324
50901123313,3,13,20,19,8,17,14,20,3,127
50901123315,13,20,23,28,11,23,4,42,4,171
50901123316,0,7,19,14,8,8,0,27,6,99
50901123317,7,11,26,29,5,25,18,32,0,162
50901123318,15,13,21,24,17,19,13,20,0,148
50901123319,16,17,31,25,21,22,21,41,3,195
50901123320,28,25,46,43,32,28,23,41,6,267
50901123321,24,37,54,65,25,36,31,52,11,330
50901123322,23,27,34,35,34,27,17,22,0,228
50901123323,10,18,28,30,25,14,7,20,0,144
50901123324,12,11,25,24,19,19,12,35,0,158
50901123325,10,21,18,13,14,7,10,21,0,123
50901123326,19,31,39,32,27,16,16,29,0,217
50901123401,42,9,8,13,17,0,9,18,0,113
50901123402,48,24,18,23,15,8,5,31,8,178
50901123403,61,12,14,11,15,12,13,18,0,176
50901123404,47,28,34,17,18,13,17,18,3,198
50901123405,23,12,11,0,8,5,6,9,0,68
50901123406,4,12,6,3,7,11,3,12,3,62
50901123407,11,13,29,19,15,18,15,39,4,161
50901123408,49,9,11,3,12,9,4,28,4,140
50901123409,39,26,21,10,13,9,18,15,0,146
50901123410,39,28,21,17,15,10,14,18,0,160
50901123411,21,19,24,14,19,9,19,16,7,145
50901123412,9,14,21,24,15,15,23,48,8,181
50901123413,21,23,21,19,18,9,15,36,3,153
50901123414,12,10,19,22,4,6,5,38,4,129
50901123415,31,21,18,8,18,3,23,18,10,155
50901123416,71,10,8,8,6,5,12,34,4,149
50901123501,0,0,0,0,0,0,0,0,0,0
50902123601,5,12,19,10,12,0,13,7,0,86
50902123602,21,11,24,25,14,9,26,17,0,151
50902123603,19,21,22,15,12,6,17,20,0,125
50902123604,22,24,57,21,21,13,42,27,7,245
50902123605,27,17,25,12,20,3,13,16,4,142
50902123606,37,19,36,13,18,15,24,22,9,196
50902123607,99,91,180,76,113,50,71,67,8,771
50902123608,13,17,28,18,22,11,19,11,9,148
50902123609,43,37,79,34,48,26,24,27,6,323
50902123610,51,46,93,35,60,18,55,39,5,407
50902123611,33,15,9,10,4,5,4,9,0,95
50902123612,67,20,19,15,19,13,25,34,0,203
50902123701,8,0,3,3,0,5,0,10,0,32
50902123702,62,14,8,10,19,4,10,15,0,129
50902123703,25,7,3,12,4,3,5,10,0,73
