SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
50101100310,5,0,5,0,5,3,0,3,7,0,0,0,8,0,5,8,9,23,0,3,4,5,0,5,0,3,4,3,0,3,0,4,4,7,10,15,0,0,3,0,0,3,3,5,8,3,0,3,8,3,9,19,7,24,3,0,4,4,4,11,6,4,3,3,0,3,4,0,4,17,10,22,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,4,3,0,0,0,5,3,7,0,0,0,7,4,11,4,0,4,4,0,4,0,0,0,0,0,4,0,3,10,11,6,16,0,3,5,0,3,7,0,4,4,5,0,5,4,0,4,10,13,22,0,3,0,6,6,6,0,5,3,0,7,5,6,4,8,10,19,25,0,0,6,0,7,3,3,0,3,3,3,14,5,3,3,12,20,31,6,4,13,0,0,3,0,4,4,3,3,9,3,0,3,15,12,28,8,0
50101100311,0,9,9,4,0,3,7,0,11,0,0,0,0,0,0,9,13,17,3,3,9,5,3,3,4,3,7,0,6,4,5,4,3,15,21,36,3,0,6,4,3,10,7,6,9,0,0,3,0,0,0,15,13,33,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,4,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,7,6,10,0,0,5,0,6,6,3,4,9,8,10,28,0,4,6,0,5,3,0,0,4,0,4,12,0,3,3,11,14,23,0,9,8,0,10,8,0,7,3,3,0,3,0,0,5,15,20,34,4,3,6,0,0,5,4,0,4,4,3,7,0,0,0,8,12,20,5,4,4,3,0,6,5,3,4,0,4,6,4,0,3,20,8,25,0,5
50101100312,0,0,0,0,3,3,3,3,4,0,0,4,0,0,0,5,9,15,3,4,5,3,5,3,0,0,0,0,5,6,0,0,3,7,10,21,0,0,0,8,0,6,0,4,4,0,4,5,0,0,7,6,12,21,4,0,5,4,0,4,0,0,0,4,0,4,0,0,3,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,5,9,0,4,5,0,0,0,3,0,6,0,0,0,0,0,4,7,4,12,0,3,7,0,0,0,5,3,7,0,0,0,4,0,4,7,8,15,0,6,3,7,5,7,3,0,8,0,0,0,5,5,5,16,11,25,3,5,3,3,3,8,5,4,8,0,5,5,3,3,4,12,15,28,0,5,5,7,0,9,0,0,0,0,0,0,4,3,8,9,4,20,3,0,4,3,3,4,5,0,0,0,0,0,0,8,6,16,9,24,0,0
50101100313,4,3,6,3,3,8,0,8,8,0,3,3,0,5,8,7,17,30,3,5,6,0,3,0,3,4,6,0,0,0,0,4,6,10,9,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,7,0,0,0,0,4,4,0,0,0,0,0,4,0,4,4,6,11,13,0,0,0,0,0,5,0,3,3,5,0,6,0,0,5,12,10,18,3,5,5,9,0,12,6,3,10,0,3,6,5,3,9,19,22,41,0,0,3,0,4,9,0,0,5,3,0,3,4,0,10,13,9,28,5,8,10,4,0,6,7,0,3,0,0,4,0,0,0,17,10,26,0,3,0,0,0,4,0,0,3,4,0,5,3,0,3,11,6,14,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,4,6,0,0
50101100314,0,0,7,0,0,0,3,0,4,5,0,0,4,3,9,16,8,20,3,0,8,0,0,0,3,0,3,0,0,4,0,0,5,9,11,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,10,0,6,4,4,0,4,4,0,4,0,0,0,4,0,4,11,4,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,8,0,0,0,0,0,0,4,0,3,5,6,10,0,0,0,3,3,4,3,0,3,0,4,9,0,0,0,10,8,19,0,0,0,0,4,4,0,3,3,0,0,3,3,3,4,4,10,15,0,0,0,3,0,0,0,0,6,0,5,4,0,0,0,4,6,11,7,0,7,3,5,9,0,0,0,0,0,0,0,8,8,12,3,19,0,0,0,4,0,4,3,0,4,0,4,3,0,0,0,4,11,11,5,5
50101100315,0,0,0,0,4,4,5,5,9,0,0,0,3,0,3,10,13,13,5,0,6,0,6,6,6,6,11,0,4,5,4,4,11,22,15,36,3,6,7,3,5,5,3,0,5,5,4,6,8,7,12,25,17,46,5,0,5,0,0,3,4,7,9,3,0,0,0,0,4,12,6,20,4,4,4,3,3,10,0,0,3,5,0,5,0,0,4,14,9,22,0,4,4,0,0,6,3,0,5,4,0,4,0,0,4,10,9,17,0,0,0,0,0,5,4,0,4,0,3,10,4,0,4,5,9,17,3,5,5,4,3,7,4,0,4,0,3,5,5,7,10,15,16,31,3,5,10,0,0,5,8,3,9,0,0,6,0,7,10,11,22,33,0,0,0,7,8,13,3,4,5,4,5,4,3,9,8,18,16,32,3,8,10,3,4,3,5,4,8,6,0,10,9,0,4,20,19,40,4,4
50101100316,0,7,6,0,0,0,0,0,5,3,0,3,6,0,3,9,5,12,7,0,9,0,0,3,4,0,4,0,0,0,0,4,6,10,8,17,0,0,4,3,6,7,4,5,5,4,5,5,0,5,7,14,15,23,3,0,8,0,0,0,0,3,8,0,0,0,0,0,0,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,0,0,3,6,8,12,0,0,4,0,0,5,0,4,4,5,0,10,0,5,5,8,11,19,0,0,4,3,3,5,0,5,7,3,0,3,0,5,4,5,18,23,4,0,5,3,4,10,0,0,4,0,3,7,0,0,0,8,11,22,0,0,0,3,3,5,4,4,5,5,3,4,3,5,10,12,12,23,0,5,3,6,0,3,8,0,6,5,3,9,0,0,0,18,6,24,6,7
50101100317,3,0,5,3,0,7,3,0,5,0,0,5,3,0,3,12,8,21,6,4,9,5,6,6,3,0,4,0,4,4,4,7,12,20,16,35,6,0,5,4,4,7,3,3,8,10,4,8,0,3,3,19,19,37,3,4,8,7,5,11,0,5,0,3,0,6,3,0,0,17,14,32,0,4,0,0,0,0,0,0,10,0,0,0,0,0,4,7,8,20,4,0,5,0,0,0,0,0,0,3,5,5,0,5,5,7,12,14,0,0,3,0,5,4,0,0,0,0,0,3,5,0,5,3,9,17,0,0,0,0,3,6,0,3,4,0,4,6,0,3,5,4,16,21,0,3,3,0,4,9,0,0,3,0,0,4,0,0,0,10,11,29,0,0,8,7,7,16,6,4,8,4,8,12,8,7,15,24,28,51,9,5,10,10,5,13,5,3,9,4,0,4,7,0,5,28,17,50,10,0
50101100319,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,7,9,14,3,3,4,0,0,0,0,0,0,0,0,4,0,0,0,6,4,5,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,6,7,12,4,0,4,3,4,8,0,0,0,5,0,5,3,0,5,7,3,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,7,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,7,10,0,0,0,7,0,3,0,0,0,0,4,3,0,0,0,6,9,9,0,0,0,0,0,0,0,0,3,0,3,3,0,4,6,9,11,17,6,3,9,0,0,0,0,4,4,4,3,3,0,0,0,13,13,23,5,0
50101100320,3,3,7,7,6,14,9,5,14,5,3,4,7,9,11,27,20,45,0,8,10,10,4,12,3,3,9,5,5,5,6,9,12,24,31,59,8,6,13,3,6,8,7,5,11,0,4,6,0,10,12,25,25,48,5,6,8,0,8,8,0,5,6,0,3,6,0,0,0,13,16,30,0,5,5,0,0,0,6,0,4,0,0,0,4,4,8,12,6,17,0,3,5,0,0,3,0,6,8,0,0,0,4,0,3,6,22,24,0,0,5,4,4,9,0,4,3,0,4,4,0,4,4,10,18,27,3,5,8,0,6,12,8,9,16,3,4,8,9,12,18,26,31,57,9,7,17,3,3,8,8,6,13,4,7,7,3,5,7,23,30,55,0,4,7,3,4,9,0,3,4,7,5,13,5,0,6,20,27,49,0,6,7,5,4,13,3,6,12,7,4,9,4,0,7,18,13,36,0,5
50101100321,3,0,3,0,5,7,0,3,3,0,4,4,3,9,9,7,12,25,10,4,10,4,3,9,7,8,16,7,5,12,3,10,15,29,33,66,4,7,11,9,9,16,6,8,13,6,9,14,6,3,11,31,39,67,16,3,16,4,0,3,3,8,13,0,0,9,0,0,0,31,17,38,0,3,3,0,0,0,3,0,3,0,0,0,0,0,3,7,3,8,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,3,3,0,0,0,0,5,5,3,5,7,6,12,17,0,3,3,0,0,4,3,5,9,4,3,7,5,3,9,17,20,36,5,4,11,3,4,12,5,4,11,5,7,12,3,7,10,21,24,47,9,10,19,5,11,16,7,5,8,11,0,13,3,7,8,35,25,59,7,7,16,8,6,13,3,0,0,6,3,3,6,5,7,21,20,44,3,0
50101100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,11,0,3,3,0,0,3,5,3,4,6,0,6,0,0,0,7,3,19,0,0,6,0,0,5,0,0,0,4,3,6,3,0,3,10,10,20,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,5,5,4,3,8,6,3,15,0,5,4,0,0,0,0,3,4,0,0,0,0,0,0,5,6,10,0,5,8,0,3,7,0,0,0,0,0,0,0,0,4,5,10,13,0,0,0,0,5,5,0,0,0,3,0,3,0,3,4,3,9,15,0,0,0,0,0,3,5,6,3,4,0,4,0,0,0,3,4,11,6,0,6,0,0,5,0,0,0,4,0,4,0,0,4,13,4,13,0,0
50101100323,0,0,0,0,0,0,0,6,6,0,3,3,7,0,3,8,4,13,6,4,6,3,4,12,0,0,3,7,0,10,4,4,9,22,10,32,4,3,12,4,4,11,3,0,9,3,4,4,0,3,3,13,19,35,0,0,0,3,0,6,0,0,3,0,0,3,7,0,5,9,3,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,12,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,8,6,3,6,3,0,0,0,0,4,3,3,4,3,0,4,3,11,17,26,6,0,7,4,0,3,4,0,5,5,7,6,0,0,0,16,7,25,5,5,5,0,4,5,7,0,6,0,7,3,3,3,7,14,9,24,0,3,9,0,0,0,0,3,3,0,6,4,3,3,3,13,13,19,0,4
50101100324,0,0,0,4,0,4,0,0,6,0,0,3,7,0,4,13,6,18,3,0,3,0,7,9,3,0,3,7,4,5,4,3,9,19,10,36,3,0,3,6,3,12,0,0,5,0,4,6,7,0,7,20,12,28,3,4,10,0,0,0,5,0,10,0,3,8,0,0,0,15,6,24,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,12,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,7,0,0,0,0,0,0,0,0,4,3,0,0,3,6,5,6,9,18,0,0,0,6,3,5,0,0,0,0,8,3,8,0,7,4,16,22,4,0,3,4,6,9,8,0,7,0,3,8,0,0,0,14,15,27,3,4,11,0,4,4,3,0,6,5,5,4,0,0,0,14,17,31,4,4,6,5,0,5,4,10,13,0,3,3,6,4,4,12,17,33,6,4
50101100325,6,0,7,3,8,12,10,0,11,0,5,10,3,5,13,27,22,48,11,0,11,8,9,14,3,3,8,7,0,11,9,8,16,37,27,65,7,3,8,8,13,20,9,5,11,9,4,8,4,4,11,37,22,65,12,0,13,4,0,8,4,0,5,0,4,10,0,4,7,21,13,36,0,3,6,4,0,4,3,0,4,8,0,9,0,0,3,11,5,16,0,0,0,0,3,3,0,0,5,4,3,6,0,5,7,8,8,16,12,3,15,0,4,9,7,10,18,4,4,15,12,6,17,33,32,65,6,9,15,3,11,16,3,12,16,6,11,12,3,8,15,25,43,67,6,5,11,9,8,15,14,6,16,4,10,15,3,10,10,36,40,70,5,3,9,6,13,20,3,3,11,3,0,8,12,10,21,37,25,65,3,3,11,6,5,8,3,5,10,0,5,8,0,0,4,18,26,36,0,8
50101100326,3,5,8,4,4,7,0,3,7,5,0,5,0,0,6,14,21,35,3,4,0,3,6,6,3,0,7,0,0,7,6,4,6,11,15,24,6,4,10,9,4,10,3,0,8,3,5,9,3,3,11,20,21,47,8,0,9,6,0,6,0,0,0,0,7,7,0,3,6,15,10,25,0,0,5,0,0,0,3,7,8,3,3,3,0,0,0,6,4,12,0,0,0,3,8,4,0,3,3,0,4,0,3,0,8,11,11,21,8,0,8,7,3,9,3,5,15,3,3,6,3,6,12,26,23,49,3,4,6,8,3,6,3,8,13,0,6,4,4,4,4,13,24,34,3,5,6,3,6,4,0,8,7,7,4,13,11,0,10,23,23,39,4,0,5,3,4,6,0,6,9,0,0,5,0,4,3,15,16,32,7,7,10,7,3,8,3,4,7,4,0,8,5,0,8,21,16,31,8,0
50101100328,3,5,11,6,11,12,7,8,14,0,8,12,5,14,15,19,39,57,6,6,13,8,4,11,7,8,17,8,5,16,9,7,16,40,32,68,5,5,8,19,18,31,5,9,8,8,11,18,10,3,9,47,41,83,15,8,14,3,8,7,4,6,12,6,5,7,7,3,3,25,19,48,0,3,6,5,0,7,0,3,3,0,0,0,3,3,4,17,10,22,0,6,6,3,0,4,0,0,0,0,4,6,5,0,3,12,7,19,7,0,10,3,15,13,9,8,16,7,6,19,0,0,8,31,29,56,9,7,6,6,10,16,5,8,14,6,13,15,8,9,11,34,33,61,6,10,13,11,9,18,3,4,11,9,10,18,0,8,14,33,44,77,6,10,15,5,14,16,3,8,11,10,6,20,13,8,18,38,42,88,10,7,14,5,11,15,9,6,12,5,7,12,3,0,10,29,36,65,10,6
50101100329,5,8,13,0,4,5,3,11,13,0,6,5,0,0,3,10,21,35,8,4,9,4,3,10,0,3,3,6,3,7,5,3,9,16,15,40,3,4,9,4,6,10,3,3,8,8,8,12,8,5,9,21,24,46,6,7,12,0,3,7,0,0,4,0,6,5,6,0,9,13,19,34,0,8,8,0,3,3,0,4,4,3,0,3,0,0,0,8,12,21,0,0,0,0,3,7,4,0,0,0,0,4,0,0,0,5,6,16,0,0,3,0,5,5,5,10,7,5,3,7,0,5,7,12,20,29,4,6,8,3,0,8,0,11,13,5,4,5,6,0,11,19,19,39,4,4,5,0,3,5,3,4,10,5,0,5,9,13,20,23,32,52,5,3,10,3,4,10,0,4,5,5,6,11,0,11,19,12,26,43,3,0,4,6,0,4,8,4,11,10,3,13,3,4,3,25,14,36,5,0
50101100330,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,3,0,0,3,0,4,5,3,0,3,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,3,0,0,0,0,4,4,0,3,7,0,0,0,0,0,0,0,6,11,0,0,4,0,4,3,5,0,5,0,0,0,0,0,0,3,3,6,0,0,0,0,0,5,0,0,3,4,3,3,5,0,5,8,7,15,0,6,9,0,0,0,0,0,0,0,0,4,0,0,0,8,10,16,0,0
50101100331,9,3,12,5,3,8,4,6,7,9,4,12,9,3,9,26,23,47,11,15,21,3,0,7,8,4,16,7,3,14,7,7,7,32,35,64,10,9,20,13,6,12,0,8,6,0,0,0,3,0,4,22,23,48,5,6,9,0,0,3,0,0,4,0,0,4,3,0,7,15,12,24,5,0,5,5,4,5,0,0,0,0,4,4,0,5,8,13,13,20,3,4,8,5,3,4,8,3,14,5,8,10,9,7,16,27,26,51,8,9,15,7,11,22,10,6,18,9,11,20,0,5,10,33,49,80,8,6,11,3,12,15,11,3,15,7,5,13,9,16,21,39,34,76,8,6,13,12,10,16,7,5,9,5,7,9,9,6,8,27,29,58,6,7,14,5,5,15,5,5,8,5,5,11,4,6,11,32,27,51,4,0,4,0,5,0,3,0,3,0,3,4,5,4,7,13,13,26,0,0
50101100332,0,0,0,0,0,0,5,0,4,0,0,0,4,0,5,10,7,12,0,5,5,5,3,4,3,0,3,0,0,3,0,0,0,12,4,15,3,0,3,3,0,3,0,0,0,0,3,3,0,3,5,12,8,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,5,4,7,0,3,6,0,0,3,0,0,0,5,0,8,3,0,6,12,8,23,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,7,3,0,7,0,0,0,0,0,5,7,0,3,0,0,0,7,3,19,0,3,7,0,0,0,0,0,8,0,0,4,0,0,0,11,4,9,0,0
50101100401,0,0,0,3,0,0,4,0,5,3,4,6,0,4,7,8,11,20,3,6,6,3,0,7,4,3,9,5,5,8,4,6,11,17,15,36,6,4,13,3,8,17,0,6,15,5,6,10,7,9,19,25,37,66,0,4,4,9,9,11,0,4,9,3,0,3,0,0,6,16,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,6,8,0,0,0,0,0,3,0,0,4,6,0,8,0,5,4,9,10,20,3,0,0,5,3,3,0,0,0,6,8,12,4,3,4,16,17,30,9,9,15,3,3,4,0,0,6,0,9,14,0,6,3,19,25,38,0,5,8,6,10,18,0,0,8,4,10,15,6,8,18,22,37,60,0,8,12,7,0,9,4,0,7,4,3,6,9,6,13,25,14,44,0,5
50101100405,5,4,3,0,0,0,0,0,0,5,7,5,0,0,0,6,11,18,3,0,9,0,9,11,4,7,6,3,3,8,4,0,4,14,23,35,5,4,4,10,3,11,7,3,13,8,3,6,9,5,12,25,26,51,0,0,4,7,4,11,3,5,8,3,0,3,5,0,5,18,17,34,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,13,0,16,5,3,4,0,0,0,0,5,7,3,3,3,4,0,5,13,15,20,3,6,6,0,10,9,0,0,4,6,0,6,4,0,6,17,17,32,8,4,9,0,4,4,0,0,3,5,0,5,4,4,10,12,13,24,9,0,9,3,6,10,0,4,7,9,3,9,5,11,12,20,31,48,4,12,14,8,8,17,0,5,10,6,10,17,9,3,11,36,36,66,3,9,15,9,3,18,8,9,13,4,3,9,6,0,6,26,25,55,0,5
50101100406,12,0,10,0,6,0,0,3,3,5,7,8,0,0,0,10,13,22,5,5,7,0,5,5,0,3,0,3,0,6,8,0,8,7,10,26,0,3,3,0,0,0,3,4,7,4,3,6,3,8,9,12,18,27,6,0,10,5,5,8,8,0,9,3,4,5,0,0,0,23,7,32,0,3,5,0,3,3,0,0,7,0,0,5,0,7,7,8,12,21,0,0,0,0,0,0,0,4,9,0,0,4,11,4,10,16,10,24,4,6,8,5,9,5,0,0,3,10,3,10,7,3,9,20,19,41,3,3,5,4,5,5,4,7,5,4,8,10,0,0,0,11,21,31,9,5,12,4,3,9,7,6,13,5,3,8,6,0,0,21,16,39,5,6,6,6,4,10,9,4,11,4,7,12,3,0,3,25,17,35,9,3,10,4,3,9,5,0,8,0,7,9,3,5,8,25,17,47,0,5
50101100407,0,0,0,0,5,4,0,0,0,3,0,3,0,0,0,8,5,13,0,0,4,5,0,6,0,3,3,3,4,5,0,0,0,12,9,20,0,0,0,3,0,3,4,0,5,5,0,5,3,0,5,7,3,9,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,8,0,11,6,0,5,0,3,5,0,0,9,0,0,0,4,5,12,12,16,29,0,4,4,0,3,3,0,0,5,4,0,8,6,3,8,8,12,23,0,7,5,0,4,3,0,0,5,0,0,4,6,7,12,7,15,27,4,7,8,0,5,10,0,5,5,4,0,4,6,0,6,12,8,24,0,4,6,0,0,4,0,0,0,4,5,10,4,5,3,12,6,21,3,0,9,0,0,0,0,0,5,3,3,5,0,0,0,12,4,22,0,0
50101100408,0,4,4,0,0,0,0,0,0,0,0,0,0,4,7,0,6,13,0,0,6,0,0,0,0,0,0,3,0,3,0,3,3,0,8,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,0,7,0,4,5,0,5,5,5,8,18,0,0,0,4,0,3,0,0,0,4,0,4,0,6,6,11,7,16,3,0,3,10,3,8,4,3,6,0,0,0,9,0,4,19,6,24,0,4,4,8,4,7,4,3,6,0,0,0,4,0,3,8,11,19,4,0,0,0,3,7,0,5,5,0,6,4,4,0,4,4,9,16,5,0,9,4,0,6,5,0,5,8,7,7,0,3,6,20,8,31,0,0,4,0,0,0,0,0,0,6,0,0,5,3,8,9,7,16,0,0,6,6,0,6,0,0,0,0,3,3,0,0,0,12,10,14,3,4
50101100410,18,8,20,11,9,21,6,11,18,8,5,16,16,6,22,57,40,97,10,15,20,8,12,17,5,10,18,9,16,22,12,12,25,42,53,97,7,10,19,5,5,15,9,6,15,5,4,11,3,3,12,41,37,73,6,8,9,10,11,18,9,9,10,6,4,16,6,5,5,26,30,57,5,3,3,3,4,6,3,6,12,11,4,11,5,6,7,26,25,50,3,9,13,3,13,18,19,7,22,9,14,17,12,11,22,44,44,92,13,14,24,6,10,16,12,11,18,8,16,26,12,11,22,55,53,109,14,11,24,5,12,21,12,11,25,8,10,23,9,14,31,62,62,121,4,7,15,5,6,12,13,12,21,3,12,15,8,7,17,39,45,80,12,5,14,6,10,18,9,9,15,5,10,13,12,6,12,43,33,75,3,0,10,9,4,17,4,6,12,3,6,9,0,4,10,24,20,47,0,0
50101100411,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,5,6,0,0,0,4,0,0,4,10,13,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,8,9,3,6,7,0,6,6,3,0,3,3,0,3,0,0,0,6,8,16,0,0,0,6,0,5,0,4,4,5,0,5,0,0,0,17,3,15,0,0,0,7,0,7,4,0,4,5,0,5,6,3,11,24,3,27,8,0,7,8,0,8,4,4,6,3,0,3,4,3,9,20,9,30,0,3,0,5,0,4,3,3,3,4,0,9,0,0,4,9,8,23,0,4,5,5,4,8,8,0,8,7,0,3,0,3,3,22,10,26,6,0,10,4,0,4,6,4,7,0,4,5,6,0,11,22,12,34,0,0,0,0,0,5,0,0,0,3,3,3,3,3,4,11,12,21,0,0
50101100412,0,3,3,0,0,0,5,0,5,3,0,0,0,3,3,3,9,13,5,0,7,0,0,4,0,3,3,0,4,6,3,0,7,9,17,26,4,0,0,4,3,8,0,0,0,0,3,4,0,5,4,13,14,25,4,4,8,3,7,6,3,0,6,6,3,3,0,4,4,21,18,37,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,5,8,0,0,3,3,0,5,0,4,4,0,0,0,0,0,0,5,4,10,0,0,4,0,0,0,6,5,8,0,0,0,0,0,0,4,3,9,4,10,5,0,4,4,4,0,4,0,0,0,5,0,5,13,10,23,5,3,11,3,0,8,0,0,8,0,0,3,0,0,0,15,13,23,4,5,9,8,3,10,0,8,11,0,4,7,5,5,6,18,22,39,0,4,10,0,0,4,9,3,9,5,0,5,0,0,0,15,10,25,3,0
