SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
50101100111,6,0,11,4,0,0,32,0,4,11,4,3,0,0,0,22,0,4,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,13,0,8,0,0,0,23,4,29,50,20,33,18,6,0,161,0,3,6,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,5,7,8,3,8,3,0,41,0,3,4,0,3,0,0,0,17,0,0,6,0,4,0,0,0,18,0,0,10,4,9,5,0,0,32,0,0,4,6,8,3,4,0,36,0,7,7,3,10,7,5,0,39,0,4,10,10,5,0,0,0,32,0,8,5,0,4,0,0,0,13,0,3,7,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,11,4,7,21,4,12,0,0,0,47,9,50,99,50
50101100112,6,11,9,0,0,0,15,0,0,0,5,0,0,0,0,11,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,19,10,11,26,20,25,18,0,0,111,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,8,3,7,10,0,0,38,0,0,0,3,4,0,0,0,8,0,0,3,6,0,0,5,0,17,0,0,7,3,5,4,3,0,24,0,6,6,0,4,4,0,0,27,0,4,4,8,8,3,0,0,26,0,3,0,5,8,0,0,0,17,3,0,3,4,0,0,0,0,3,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,15,14,8,6,0,0,48,15,28,55,46
50101100113,0,3,0,3,0,0,12,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,3,0,14,0,5,7,18,18,11,5,0,64,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,18,0,0,6,4,0,0,0,0,11,0,0,0,5,0,0,0,0,3,0,0,4,4,3,4,0,0,12,0,0,0,0,0,0,3,0,7,0,0,0,4,0,7,0,0,15,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,5,5,30,0,10,13,30
50101100114,11,0,10,0,0,0,25,3,3,13,4,4,0,0,0,34,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,11,14,0,5,0,0,31,9,28,51,43,29,16,7,0,180,0,0,10,7,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,11,18,8,7,5,4,0,45,0,4,4,6,7,0,0,0,22,0,0,0,6,6,0,0,0,14,0,3,9,3,11,3,6,0,30,0,4,0,11,8,3,0,0,29,0,8,5,8,10,0,0,0,36,3,3,14,11,4,0,0,0,33,0,0,0,3,0,6,0,0,13,0,0,8,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,17,20,8,9,5,0,62,15,43,89,86
50101100115,4,4,3,3,0,0,12,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,16,0,18,23,19,20,20,4,4,115,0,0,5,6,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,8,5,5,8,3,0,0,32,0,0,4,0,3,5,0,0,14,0,0,11,7,0,0,0,0,20,0,0,5,5,3,9,0,4,26,0,3,3,7,0,4,0,0,20,0,0,4,3,3,6,0,0,16,0,8,0,0,3,0,3,0,17,0,0,8,0,0,0,0,0,9,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,9,0,3,0,0,28,9,25,44,43
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,4,0,0,7,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,3,12,10,6,11,5,6,7,66,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,14,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,3,5,0,7,0,0,0,16,0,0,0,4,4,3,0,0,13,0,6,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,9,0,6,0,27,11,18,20,12
50101100302,10,3,0,6,0,0,18,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,11,27,23,11,8,12,0,84,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,14,0,0,7,8,0,0,0,0,18,0,0,7,3,0,0,0,0,7,0,3,6,3,0,0,3,0,11,0,0,3,6,3,3,0,0,21,0,4,5,13,3,5,4,0,36,0,0,5,0,0,0,0,0,11,0,0,0,6,0,0,0,0,7,0,5,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,3,0,5,0,20,5,16,47,41
50101100303,0,3,5,0,0,0,17,0,0,0,4,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,3,7,14,19,22,15,10,0,85,0,0,4,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,6,0,3,5,9,8,4,0,35,0,0,3,9,0,0,0,0,13,0,0,0,0,3,0,0,0,10,0,0,4,3,10,6,4,0,24,0,0,0,0,0,0,0,0,11,0,0,4,8,4,7,3,0,31,0,0,4,4,5,6,0,0,24,0,0,0,0,0,4,0,0,9,0,0,5,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,4,4,0,0,18,9,11,28,41
50101100304,3,4,3,0,0,0,14,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,0,0,16,7,9,14,18,8,4,4,0,66,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,0,16,0,7,4,0,0,3,0,0,17,0,5,0,3,0,4,0,0,9,0,6,0,0,3,0,0,0,11,5,0,0,0,3,0,0,0,8,0,0,3,7,3,3,0,0,19,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,9,5,0,0,30,16,22,16,24
50101100305,0,4,3,3,0,0,16,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,5,3,0,0,4,0,0,16,8,14,14,10,15,15,0,0,84,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,3,10,0,3,0,28,0,6,0,0,0,0,0,0,8,4,3,3,0,3,0,0,0,15,3,0,7,5,0,0,0,0,21,0,0,0,3,0,0,0,0,4,0,6,4,9,3,3,0,0,24,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,5,4,5,10,0,5,3,0,40,15,29,31,27
50101100306,0,6,4,0,0,0,23,4,0,4,3,9,0,0,0,22,0,4,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,0,0,0,17,14,27,25,27,24,8,0,0,125,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,14,12,8,5,3,0,44,0,0,0,0,0,4,0,0,17,0,5,12,4,7,0,3,0,25,0,4,5,7,5,0,0,0,22,0,0,6,0,4,0,0,0,17,5,9,6,10,6,3,0,0,38,4,0,8,3,3,0,0,0,27,0,4,0,0,0,6,0,0,10,0,3,3,9,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,12,0,4,0,32,11,42,55,46
50101100307,10,0,4,8,0,0,22,0,0,4,0,0,5,0,0,11,0,3,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,12,4,16,18,20,18,18,3,0,102,0,0,0,4,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,0,27,0,3,6,3,5,5,0,0,19,0,0,0,3,0,0,0,0,12,0,3,3,3,11,4,4,0,34,0,0,3,7,5,0,0,0,16,0,8,11,5,10,10,0,0,36,0,0,11,3,0,5,0,0,17,0,3,0,0,0,0,0,0,9,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,5,0,10,5,4,3,0,0,20,11,25,37,36
50101100308,6,5,6,0,0,0,28,0,0,5,0,3,3,3,0,13,0,0,3,6,3,0,0,0,10,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,0,0,0,18,9,9,26,31,34,15,9,0,129,0,0,0,6,0,7,0,0,13,0,0,4,0,0,0,0,0,4,0,0,8,12,13,8,0,0,42,0,0,0,5,12,4,0,0,21,0,0,0,6,3,0,0,0,11,0,0,0,3,10,3,4,0,30,0,0,3,3,3,6,0,0,23,0,0,9,10,14,4,6,0,47,0,0,5,4,5,3,3,0,23,0,0,3,6,3,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,7,10,4,3,3,0,34,5,20,48,57
50101100310,7,5,7,4,0,0,24,0,0,0,9,4,0,0,0,17,0,4,4,3,0,0,3,0,8,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,8,6,12,17,26,22,24,8,0,111,0,0,0,6,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5,3,7,9,0,0,30,0,5,4,5,6,4,0,0,16,0,0,0,3,0,0,0,0,9,0,0,8,3,8,5,3,0,30,0,0,3,0,0,8,0,0,12,3,6,8,15,5,12,3,0,45,0,0,4,9,4,0,0,0,21,0,0,4,7,0,0,3,0,12,0,5,9,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,8,0,0,0,7,0,3,0,25,12,24,37,50
50101100311,4,8,4,0,0,0,21,0,3,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,13,0,8,34,13,20,7,7,0,94,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,3,5,4,3,3,0,28,0,3,0,4,4,0,3,0,11,0,0,7,0,0,0,0,0,8,0,0,7,0,3,0,0,0,11,0,0,6,4,7,4,0,0,23,0,6,6,9,10,0,0,0,28,0,4,7,0,0,3,0,0,18,0,0,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,3,3,11,4,0,35,0,19,53,35
50101100312,6,0,5,8,3,0,28,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,14,3,13,18,15,18,19,11,4,98,0,5,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,4,8,5,7,8,4,0,36,0,0,9,3,4,4,0,0,28,0,0,0,0,3,0,3,0,11,0,0,0,5,5,6,0,0,22,0,6,4,5,0,6,3,0,21,0,7,6,4,8,5,5,0,37,4,0,3,3,4,0,0,0,16,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,5,3,5,3,25,6,20,45,30
50101100313,3,5,0,0,0,0,15,0,4,4,0,3,0,0,0,11,0,0,4,0,0,0,0,0,11,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,4,0,0,14,0,31,22,8,12,8,4,0,80,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,21,0,3,3,0,0,5,0,0,15,0,3,4,0,0,0,0,0,4,0,5,9,5,4,0,0,0,15,0,6,9,0,5,0,3,0,19,0,4,7,3,0,0,0,0,17,0,5,4,0,3,0,0,0,14,0,6,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,0,0,0,4,0,0,27,8,51,41,18
50101100314,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,0,11,13,8,14,5,4,0,65,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,18,0,7,0,0,4,6,0,0,12,0,0,0,3,3,0,0,0,15,0,0,3,0,4,5,0,0,12,0,0,0,0,7,5,3,0,10,4,0,3,3,0,3,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,0,6,0,0,0,20,9,17,23,23
50101100315,10,7,7,0,0,0,24,0,0,3,5,5,0,0,0,14,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,15,6,13,35,30,26,14,4,0,135,0,0,4,3,6,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,4,11,0,8,3,0,27,5,5,6,4,0,0,0,0,15,3,3,3,7,3,0,0,0,26,0,3,7,4,7,6,0,0,25,0,0,4,5,8,6,5,0,30,0,3,11,7,12,0,0,0,37,0,0,3,5,5,0,0,0,15,0,3,0,0,0,0,0,0,3,4,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,10,3,11,5,0,46,18,30,56,54
50101100316,4,4,0,0,0,0,15,0,7,6,0,3,0,0,0,16,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,12,3,18,23,21,27,15,0,0,113,0,4,0,9,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,7,4,13,0,0,27,0,3,0,5,6,5,0,0,19,0,0,0,3,4,0,0,0,5,0,0,7,5,12,11,0,0,31,0,0,3,5,5,3,0,0,17,0,7,4,3,10,7,3,0,34,0,7,6,0,6,0,0,0,19,0,0,3,0,0,8,0,0,11,0,3,4,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,3,5,7,4,0,0,23,12,35,39,45
50101100317,0,3,7,3,0,0,17,0,0,5,5,6,3,0,0,20,0,3,0,0,0,0,0,0,9,0,0,0,3,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,0,0,0,0,12,8,18,24,41,35,11,6,0,140,0,5,0,5,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,12,4,4,4,0,38,0,4,0,4,5,3,4,0,22,0,3,0,3,0,0,0,0,11,0,0,7,6,11,0,0,0,33,0,0,4,12,5,5,3,0,23,3,0,0,13,16,9,0,0,44,0,0,4,10,10,3,0,0,23,0,5,5,4,6,8,0,0,23,0,0,5,5,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,14,5,0,0,0,29,16,24,38,89
50101100319,3,0,0,4,0,0,16,0,0,0,4,7,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,4,0,14,3,13,8,17,19,26,11,4,107,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,6,0,26,0,5,6,6,0,4,3,0,18,0,0,0,0,3,0,0,0,3,0,3,0,3,9,9,5,0,33,0,0,0,0,6,6,0,0,26,0,3,9,0,3,7,6,0,34,0,0,0,4,9,5,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,4,6,3,3,24,3,21,17,29
50101100320,9,8,10,0,0,5,40,0,3,4,3,6,8,0,0,32,0,3,0,4,0,4,3,0,8,4,0,0,4,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,17,6,23,52,38,38,36,13,5,206,0,0,8,5,0,7,0,0,13,0,0,0,0,0,0,0,0,6,0,7,10,11,12,6,8,0,41,0,3,7,8,3,3,0,0,30,0,0,0,4,0,0,0,0,6,0,6,11,10,8,10,7,0,55,0,4,10,5,3,14,12,0,48,0,3,18,7,9,7,3,5,62,0,6,11,4,13,10,0,0,52,0,0,5,0,0,4,3,0,14,4,3,9,9,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,7,0,13,8,9,7,0,0,41,13,39,98,75
50101100321,15,11,3,3,0,0,30,0,0,3,6,5,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9,5,6,43,41,27,19,3,0,152,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,6,12,10,9,0,0,48,0,4,9,12,6,0,0,0,27,0,0,3,4,0,0,0,0,14,0,6,8,8,7,4,3,0,34,0,0,11,9,15,9,0,0,43,0,7,15,14,3,6,7,0,51,3,0,4,6,4,3,3,0,27,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,8,4,9,0,0,33,9,21,74,89
50101100322,3,0,4,0,0,0,10,0,0,3,0,0,5,0,0,7,0,3,0,0,4,4,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,16,0,11,16,8,15,20,4,0,69,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,6,0,4,3,0,0,12,0,0,0,0,0,4,0,0,6,0,4,9,3,8,3,0,0,26,0,0,3,0,3,8,0,0,16,0,3,3,0,4,4,5,0,18,0,3,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,8,3,5,0,0,24,12,14,19,20
50101100323,6,9,7,3,0,0,18,0,0,0,9,3,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,0,0,0,16,0,11,23,20,16,7,0,0,74,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,7,7,0,0,28,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,5,3,3,0,0,19,0,0,5,6,3,4,0,0,15,0,0,7,5,7,3,0,0,24,0,0,3,9,0,4,0,0,14,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,9,0,0,0,36,5,17,43,36
