SA1_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
51003127112,3,0,0,0,0,0,8,6,0,0,0,0,0,7,10,5,0,0,7,9,24,13,5,5,0,11,9,47,9,0,0,0,7,10,30,4,3,3,0,3,4,20,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,20,5,8,34,39,150,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,7,3,7,8,3,25,3,3,6,3,3,5,35,3,8,0,7,6,0,19,0,0,3,3,0,0,12,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,12,22,26,18,99,4,0,0,0,0,9,18,3,0,0,0,3,0,13,15,7,3,7,16,12,54,18,12,8,9,13,16,71,13,6,0,10,12,12,47,4,4,0,6,8,10,31,0,0,0,0,4,5,15,0,0,0,0,0,0,0,0,0,0,0
51003127113,3,0,0,0,0,0,4,0,0,0,0,0,0,4,9,6,3,0,7,3,33,4,11,4,0,0,8,28,4,4,0,3,7,0,15,0,4,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,24,28,13,8,16,18,101,3,0,0,0,0,0,3,9,0,0,0,0,0,8,8,10,4,11,0,5,26,6,4,4,8,3,4,28,4,11,0,0,0,0,14,0,5,3,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,9,18,7,16,94,8,0,0,0,3,0,11,5,0,0,0,0,0,10,11,16,6,10,6,9,54,6,12,12,7,4,11,58,5,11,3,3,3,4,30,0,14,4,3,0,6,24,0,0,0,0,0,0,6,0,0,0,0,0,4,6,0,0,0,0
51003127114,8,0,0,0,10,3,16,5,0,0,0,3,3,6,5,9,0,0,3,4,20,5,7,0,0,3,6,27,0,7,0,0,3,4,23,0,3,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,4,4,26,19,109,0,0,0,0,0,4,5,0,0,0,0,0,0,4,3,3,3,12,0,3,24,0,8,3,3,0,6,25,3,3,5,0,4,5,15,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,17,19,10,16,82,8,5,0,0,6,5,20,3,0,0,0,3,3,14,9,6,4,12,7,3,40,3,15,5,3,3,13,58,7,12,4,0,6,10,34,3,9,3,0,8,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51003127115,8,0,0,0,0,7,15,4,0,0,0,11,16,27,7,15,0,3,14,25,53,16,23,6,3,14,28,88,15,7,4,4,13,25,68,15,5,3,0,5,11,47,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,50,17,7,64,110,312,4,0,0,0,4,0,7,6,3,0,0,4,4,15,0,11,5,13,8,11,45,5,8,8,8,7,11,46,0,8,5,4,0,9,37,0,7,3,4,0,3,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,20,23,23,41,169,7,0,0,0,3,3,22,9,6,0,0,16,14,42,7,18,5,9,20,33,96,17,29,15,10,24,44,136,11,21,9,6,19,39,109,15,9,6,4,5,22,65,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0
51003127116,3,0,0,0,0,0,3,0,0,0,0,3,6,8,14,15,0,4,4,0,39,13,12,7,4,4,10,52,0,12,5,0,0,8,31,14,5,3,0,3,3,22,0,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,50,41,20,5,21,27,166,0,0,0,0,0,0,4,6,3,0,0,0,0,3,3,21,11,9,4,7,54,4,11,11,3,3,4,32,3,9,9,0,0,3,29,4,3,0,0,0,3,22,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,31,23,10,21,152,3,0,0,0,0,0,6,0,5,0,0,4,6,15,21,31,13,13,10,13,94,15,19,13,7,8,9,83,10,17,9,4,3,8,50,17,9,8,0,3,7,44,6,9,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
51003127117,5,0,0,0,0,5,9,4,0,0,0,0,0,10,12,11,4,0,0,4,27,12,14,8,4,4,14,58,7,10,0,3,0,4,26,3,5,5,0,0,4,19,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,13,6,14,35,150,7,7,0,0,0,3,16,0,5,0,0,0,0,9,0,13,12,8,5,13,48,0,20,11,10,6,13,63,3,3,4,4,0,7,18,0,3,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,28,23,10,42,163,9,7,0,0,0,8,26,3,3,0,0,0,0,14,12,20,13,8,6,17,76,12,34,22,11,3,27,117,9,11,0,9,0,9,44,3,9,3,0,4,8,34,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
51003127118,0,0,0,0,0,0,0,3,0,0,0,4,7,11,3,0,0,0,11,16,24,8,7,3,0,0,6,26,5,5,4,0,4,3,22,7,12,0,0,5,13,35,0,4,3,0,6,0,13,0,0,0,0,4,0,7,0,0,0,0,0,0,0,32,32,10,0,28,34,141,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,4,0,9,0,13,34,7,3,6,4,3,16,38,4,6,3,0,0,6,30,7,8,0,0,0,3,20,0,4,0,0,0,6,16,0,0,7,0,5,0,6,0,0,0,0,4,0,4,24,30,16,17,19,44,151,0,0,0,0,0,0,0,3,0,0,0,4,7,15,14,4,0,9,12,23,65,12,15,9,4,7,18,66,15,13,7,0,4,13,50,15,18,0,4,7,12,58,5,8,3,3,3,6,28,0,0,7,5,0,0,15,0,0,0,0
51003127120,0,0,0,0,0,0,7,3,0,0,0,3,0,5,3,5,0,0,0,5,18,3,4,0,3,10,6,26,0,4,3,0,0,3,16,6,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,5,10,19,14,85,5,0,0,0,0,0,4,5,0,0,0,0,0,5,0,8,0,0,0,4,21,0,7,0,3,0,0,12,0,5,0,0,4,6,12,0,3,3,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,5,16,10,9,75,3,0,0,0,0,0,6,4,0,0,0,8,0,11,8,18,0,3,0,5,40,6,8,4,12,10,8,39,0,3,0,3,4,7,21,4,7,3,4,0,0,16,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0
51003127121,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,10,12,27,0,4,0,0,4,3,8,3,4,0,0,9,3,16,4,0,0,0,0,4,11,0,0,0,0,0,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,18,3,3,0,22,31,81,0,0,0,0,0,0,0,3,0,0,0,0,0,5,7,0,0,0,4,7,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,13,10,42,0,0,0,0,0,0,0,3,0,0,0,0,0,4,12,0,4,0,11,19,47,0,0,0,0,3,3,12,3,4,0,0,7,3,21,5,0,0,0,4,6,18,0,0,0,0,4,0,8,0,0,0,0,5,0,5,0,0,0,0
51003127122,0,0,0,0,4,5,7,4,5,0,0,3,0,9,18,26,4,0,23,5,80,19,26,9,0,14,0,65,8,9,8,0,9,0,36,10,3,3,0,8,0,30,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,74,27,4,61,10,234,3,0,0,0,0,0,5,6,0,0,5,3,6,23,6,20,16,25,10,4,93,6,18,11,9,3,0,52,5,6,5,4,0,0,18,0,8,4,0,3,0,17,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,55,35,45,34,10,213,4,0,0,0,4,5,11,7,10,0,5,8,6,29,23,45,21,27,36,11,164,23,35,23,9,21,0,121,15,18,11,4,14,0,53,13,13,4,0,14,4,47,0,4,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0
51003127123,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,5,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,5,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,21,4,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,5,3,3,3,0,3,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
51003127124,0,0,0,0,7,8,9,0,4,5,0,19,14,40,24,17,0,3,88,71,201,9,23,4,5,61,48,157,19,15,3,0,46,42,122,4,7,5,0,42,30,80,0,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,59,16,6,265,213,635,0,0,0,0,4,0,6,0,3,0,0,10,9,23,4,0,0,0,26,18,48,5,0,0,0,5,11,24,0,5,0,0,6,5,18,0,0,0,0,10,3,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,6,61,54,142,0,0,0,0,8,5,16,0,4,5,0,27,24,59,28,23,0,5,108,84,257,17,23,5,7,70,60,183,19,18,3,0,55,47,146,4,7,5,3,48,32,91,0,0,0,0,15,7,19,0,0,0,0,0,0,0,0,0,0,0
51003127125,3,0,0,0,8,0,9,0,0,0,0,0,0,5,5,10,0,0,7,4,21,6,12,9,3,4,3,43,9,7,3,0,4,3,26,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,8,4,22,12,117,7,0,0,0,4,0,11,0,0,0,0,0,0,0,3,6,6,12,3,6,33,9,10,9,10,3,0,36,3,13,3,8,5,4,25,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,21,22,11,10,119,13,3,0,0,9,3,26,0,0,0,0,0,0,5,10,17,11,7,11,10,60,12,29,13,8,9,4,75,9,19,3,4,8,3,53,4,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
51003127126,5,0,0,0,4,0,6,0,0,0,0,3,0,0,3,8,0,0,3,0,24,13,5,0,0,3,3,25,10,3,5,0,5,0,21,8,4,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,7,4,32,3,107,0,0,0,0,3,0,5,0,4,0,0,3,0,13,0,4,0,3,3,0,16,0,4,7,7,3,4,35,0,5,5,0,6,0,17,0,6,3,0,7,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,20,12,24,9,101,8,0,0,0,3,0,18,5,4,0,0,4,0,10,3,16,6,5,7,0,35,12,9,9,7,10,6,59,13,11,12,4,6,0,43,7,5,5,0,16,3,34,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
51003127201,3,0,0,0,3,4,14,0,0,0,0,0,0,0,9,5,0,0,7,5,27,8,7,0,0,4,0,26,6,0,0,0,3,0,11,0,4,0,0,0,0,4,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,4,4,26,8,97,0,0,0,0,5,0,5,0,0,0,0,3,0,0,3,4,13,0,3,4,22,0,5,5,4,4,0,23,0,11,4,5,4,0,21,0,0,0,0,3,0,6,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,18,6,21,3,85,3,0,0,0,11,4,15,0,7,0,0,3,0,10,10,12,15,0,13,10,57,9,18,5,4,10,3,54,5,10,3,3,6,0,33,4,3,0,0,6,0,13,0,6,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0
51003127202,7,0,0,0,4,3,12,0,0,0,0,3,0,6,5,5,0,0,0,7,21,7,15,4,0,4,9,40,12,5,0,0,3,0,27,0,3,0,0,3,4,11,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,10,0,28,21,122,0,5,0,0,3,0,7,0,0,0,0,4,0,3,0,4,6,8,6,4,23,0,9,13,14,0,8,45,0,10,0,0,3,0,17,4,0,5,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,20,27,13,11,117,9,5,0,0,9,3,19,0,0,0,0,8,0,10,6,12,11,8,7,8,45,7,32,12,17,3,14,87,9,13,5,0,7,3,42,4,3,5,0,5,4,25,0,4,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0
51003127203,0,0,0,0,4,0,8,0,0,0,0,0,0,8,9,9,0,0,6,0,25,8,8,6,0,3,0,30,3,3,0,0,7,0,15,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,7,5,20,4,87,4,0,0,0,6,0,4,4,0,0,0,0,0,10,0,6,5,6,5,0,20,0,9,0,10,5,0,22,4,5,5,0,4,0,15,0,0,4,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,15,11,15,3,80,6,0,0,0,4,0,13,8,3,0,0,0,0,13,9,16,5,6,11,0,41,14,18,8,9,7,0,53,8,15,5,0,6,0,32,3,0,5,0,0,3,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
51003127204,3,0,0,0,6,0,14,0,0,0,0,6,3,4,3,0,0,0,3,7,18,13,18,0,4,7,14,51,11,11,0,0,10,12,47,6,9,0,0,4,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,4,0,36,42,164,4,0,0,0,4,0,13,0,0,0,0,0,0,4,4,7,0,5,0,5,23,0,12,8,7,0,0,34,7,11,8,0,4,6,33,3,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,18,9,18,19,112,9,0,0,0,10,4,21,3,0,0,0,6,4,6,9,8,0,5,6,13,43,12,26,8,12,8,17,85,20,17,10,0,14,24,78,6,9,4,0,7,7,36,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0
51003127205,5,0,0,0,0,0,12,5,3,0,0,7,3,21,7,3,0,0,6,4,23,12,13,4,0,5,15,48,3,10,0,0,8,4,22,0,4,0,0,9,3,19,6,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,36,8,5,33,36,153,0,0,0,0,0,6,14,0,5,0,0,3,0,4,9,16,3,0,3,13,46,0,6,7,12,0,14,38,0,8,0,4,4,6,18,3,5,0,0,0,6,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,16,18,11,45,140,7,3,0,0,4,10,22,7,4,0,0,12,4,27,11,16,5,3,9,22,70,13,27,10,17,5,29,93,5,13,3,4,5,3,44,5,10,5,0,7,8,29,6,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0
51003127206,0,0,0,0,0,0,7,3,3,0,0,5,6,14,3,0,0,0,14,13,28,3,0,0,0,10,12,28,3,3,5,0,4,3,19,4,4,0,0,6,3,14,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,3,0,33,40,113,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,4,0,0,0,10,0,0,3,0,4,0,9,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8,3,12,14,49,0,0,0,0,0,5,8,3,3,0,0,0,6,18,7,0,0,0,14,22,43,4,3,0,0,11,14,36,3,3,3,0,9,9,34,3,9,0,0,9,3,22,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
51003127207,4,0,0,0,4,0,7,4,0,0,0,0,4,13,8,11,4,0,3,5,30,7,11,0,0,4,6,21,0,15,0,0,0,3,24,5,3,0,0,0,3,11,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,0,0,0,0,0,24,38,4,0,14,17,104,3,0,0,0,3,4,8,3,3,0,0,0,3,9,0,10,3,6,4,0,30,0,9,7,8,0,4,23,3,4,0,0,5,4,15,0,5,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,34,23,14,10,19,110,4,0,0,0,5,3,11,6,0,0,0,0,4,20,10,20,11,6,6,9,61,7,18,10,8,4,7,43,3,16,0,0,5,9,36,7,9,0,0,0,3,17,0,3,6,0,6,0,13,0,0,0,0,7,0,8,0,0,0,0
51003127208,0,0,0,0,3,0,6,3,0,0,0,0,3,10,6,9,0,0,9,0,18,0,7,0,0,4,5,18,4,0,0,0,0,5,9,5,4,0,0,3,4,15,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,3,0,24,27,75,3,0,0,0,3,3,9,0,0,0,0,0,0,5,0,6,4,0,3,4,18,0,5,0,3,0,11,17,0,4,0,0,0,4,11,0,5,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,5,8,14,26,72,3,0,0,0,4,3,15,3,0,0,0,3,6,13,6,4,4,0,12,9,33,0,7,0,3,9,13,29,4,6,8,0,0,10,22,6,11,0,0,9,3,25,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0
51003127209,6,0,0,0,0,0,6,0,0,0,0,4,0,8,3,4,0,0,4,0,14,5,10,5,0,5,9,22,4,6,0,0,3,5,18,0,3,3,0,4,0,13,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,10,3,22,18,86,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,3,4,0,5,4,22,0,5,4,7,4,4,22,4,3,4,0,0,9,15,0,3,0,0,5,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,6,6,16,19,77,6,0,0,0,0,0,6,0,5,0,0,4,4,13,6,7,0,4,9,4,35,3,12,3,3,4,13,46,9,10,0,0,4,8,36,4,7,3,0,7,0,20,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
51003127210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51003127211,6,0,0,0,5,0,9,3,0,0,0,0,0,11,0,7,0,0,0,0,11,3,8,4,0,4,10,25,7,11,5,0,3,0,25,4,5,0,0,4,0,10,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,3,3,22,11,101,4,0,0,0,0,5,9,0,0,0,0,0,0,5,3,7,0,0,0,3,21,0,7,4,3,0,0,21,4,10,4,0,9,0,25,3,5,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,8,8,10,11,88,14,0,0,0,11,5,22,10,0,0,0,0,5,15,3,15,0,4,5,3,30,8,17,5,4,9,9,46,10,20,4,0,9,0,47,3,3,0,3,4,3,20,0,6,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
51003127212,0,0,0,0,3,5,7,0,4,0,0,0,0,5,10,3,0,0,8,4,26,3,6,0,0,8,10,26,0,7,3,3,5,8,24,3,6,0,0,0,0,15,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,4,3,32,23,106,3,0,0,0,3,0,9,0,0,0,0,3,0,6,5,4,8,3,3,3,34,0,4,6,4,9,6,21,0,0,3,8,3,0,16,0,3,0,6,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,17,15,22,15,90,5,0,0,0,11,4,18,0,7,0,0,3,0,16,11,12,9,3,10,9,55,5,12,6,4,13,11,47,0,10,0,4,8,9,39,4,3,0,6,0,5,18,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
