SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50705119157,111,73,98,76,48,23,13,6,0,451
50705119158,117,50,30,64,59,32,23,4,0,385
50705119201,76,32,30,47,38,43,28,15,3,316
50705119202,83,37,36,58,41,79,32,23,9,396
50705119203,79,41,49,39,48,52,30,14,8,347
50705119204,98,36,69,60,62,59,48,42,19,494
50705119205,82,36,42,42,58,54,45,13,5,377
50705119206,82,72,62,43,62,83,60,23,8,489
50705119207,112,54,58,53,69,57,37,7,0,449
50705119208,62,42,36,34,28,32,20,8,9,269
50705119209,62,42,36,29,55,44,40,10,6,316
50705119211,74,55,50,29,60,35,23,13,4,336
50705119212,161,109,96,114,128,115,51,18,4,808
50705119213,108,53,89,60,58,74,56,27,8,541
50705119214,94,47,45,48,46,37,26,13,0,361
50705119215,57,39,23,21,39,37,21,12,5,252
50705119216,50,40,29,32,47,54,39,31,29,356
50705119217,145,90,97,105,110,81,60,30,11,725
50705119218,218,140,129,145,168,95,50,21,4,966
50705119219,102,61,67,66,73,57,44,23,3,504
50705119220,113,61,53,57,93,73,71,32,11,566
50705119221,46,21,38,29,40,33,27,10,3,251
50705119222,92,39,35,51,63,48,37,17,9,390
50705119223,86,61,54,49,70,46,18,10,0,397
50705119224,83,29,40,54,42,69,50,29,6,393
50705119225,84,59,91,82,61,102,50,25,8,568
50705119226,52,51,25,39,55,53,53,19,4,352
50705119227,64,41,30,46,43,40,38,39,8,339
50705119228,62,53,38,34,60,89,38,9,11,389
50705119229,52,43,29,26,40,37,22,6,0,246
50705119230,89,27,45,42,42,38,30,13,0,326
50705119301,77,45,45,56,58,46,33,15,3,373
50705119302,68,59,40,51,58,71,44,33,13,436
50705119303,57,28,48,42,34,41,29,16,11,305
50705119304,47,38,24,30,38,68,35,10,3,292
50705119305,56,65,40,40,79,106,45,30,9,472
50705119306,46,23,37,31,29,41,35,11,3,250
50705119307,101,56,55,59,66,46,28,11,4,420
50705119308,80,52,42,42,36,38,14,20,8,340
50705119309,115,69,70,65,64,47,30,24,0,485
50705119310,124,91,59,70,59,57,50,28,10,540
50705119311,63,41,38,35,42,51,25,26,4,321
50705119312,72,46,55,44,38,35,20,10,0,325
50705119313,63,40,36,37,22,33,11,7,0,242
50705119314,124,44,72,51,64,60,40,27,3,493
50705119315,55,31,23,55,45,39,38,19,3,309
50705119316,70,35,45,25,57,49,29,10,4,333
50705119317,81,73,56,49,48,42,35,6,4,391
50705119318,58,33,42,34,31,46,17,18,8,291
50705119319,44,19,31,25,15,29,21,10,0,201
50705119320,77,39,44,47,37,49,26,9,4,335
50705119321,86,42,45,47,48,52,25,9,0,364
50705119322,133,66,78,66,77,69,23,18,3,538
50705119323,69,49,60,51,55,41,39,21,15,400
50705119324,95,47,60,55,49,41,46,13,5,409
50705119325,101,69,60,68,97,94,45,24,7,569
50705119326,97,54,58,69,63,92,40,31,4,517
50705119327,77,50,52,43,58,61,32,22,10,409
50705119328,68,45,36,45,61,65,48,21,3,389
50705131201,95,35,85,73,34,24,11,5,0,355
50705131202,79,61,87,68,55,34,25,18,0,428
50705131203,143,46,99,91,47,28,22,0,0,486
50705131204,57,19,56,38,30,19,9,0,0,228
50705131205,200,89,132,132,67,49,26,8,0,705
50705131206,145,61,182,91,24,22,16,7,0,552
50705131207,191,56,204,90,60,40,10,7,0,659
50705131208,127,51,61,63,37,22,21,12,0,389
50705131209,0,0,0,0,0,0,0,0,0,0
50705131210,0,0,0,0,0,44,157,145,16,372
50705131211,168,83,114,90,78,47,28,6,0,621
50705131212,64,52,21,45,62,65,51,20,5,380
50705131213,122,63,165,65,41,30,12,0,0,496
50705131214,96,41,70,57,54,30,19,6,5,365
50705131215,252,87,155,126,71,43,19,8,0,763
50705131216,125,39,76,65,58,32,3,8,3,416
50705131217,221,60,182,83,50,32,19,0,4,652
50705131218,172,80,156,112,48,26,5,0,0,601
50705131219,188,93,151,109,53,41,52,39,8,734
50705131220,109,44,117,60,20,17,11,0,0,389
50705131221,36,30,62,18,15,12,0,0,0,170
50705131222,51,50,14,36,63,46,26,5,0,294
50705131223,105,59,53,75,44,36,17,5,0,396
50705131224,226,79,114,148,76,54,33,10,0,746
50705131225,73,57,42,44,82,86,56,13,8,462
50705131301,191,87,119,135,72,41,26,14,3,688
50705131302,79,41,28,47,76,37,13,8,4,343
50705131303,187,49,101,117,51,27,13,0,0,552
50705131304,131,61,56,62,62,39,14,7,3,435
50705131305,120,39,73,73,44,19,16,9,5,397
50705131306,276,106,158,163,117,53,28,13,0,913
50705131307,226,91,147,150,50,29,19,0,0,712
50705131308,195,83,126,126,68,31,17,6,0,650
50705131309,116,55,108,71,29,23,4,0,0,411
50705131310,71,31,65,46,41,24,34,9,0,333
50705131311,99,37,101,33,29,15,10,0,0,333
50705131312,140,34,83,77,42,31,25,4,0,438
50705131313,0,0,0,3,7,29,144,158,26,372
50705131314,47,26,60,32,25,11,9,8,0,215
50705131315,149,80,52,91,125,75,48,19,5,631
50705131316,90,37,57,76,35,34,100,123,32,586
50705131317,0,0,0,0,0,0,0,0,0,0
50705131318,134,72,51,86,82,65,40,16,5,558
50705131319,174,80,63,107,77,25,16,8,0,550
50705131320,106,58,39,68,89,31,16,8,0,423
50705131321,178,78,67,107,67,48,12,5,0,563
50705131322,121,74,63,75,101,51,28,12,3,537
50705131323,165,71,114,87,53,54,38,17,0,605
50705131324,185,79,74,122,112,30,15,3,0,626
50705131325,106,53,34,71,57,69,30,13,0,440
50705131326,174,76,71,102,86,45,29,16,0,599
50705131327,190,53,180,83,34,30,11,4,0,580
50705131328,76,63,13,58,73,41,28,20,4,378
50705131329,136,45,70,93,46,32,38,10,0,462
50705131330,59,40,16,32,50,31,19,33,0,277
50705131331,50,58,29,24,63,83,34,7,0,350
50705131332,66,46,36,34,76,65,25,15,0,372
50705131333,124,91,71,92,71,37,10,12,0,513
50705131334,159,66,62,99,71,36,7,9,0,506
50705131335,83,44,63,51,31,22,13,0,0,309
50705131336,179,61,137,115,48,38,22,7,0,611
50705131337,33,10,27,26,5,6,0,0,0,100
50705131338,47,30,24,24,43,30,38,19,6,255
50705131339,88,43,38,74,39,34,20,7,0,337
50705131340,105,78,46,67,94,55,18,5,0,471
50705131341,45,27,40,17,23,7,3,0,0,165
50705131342,160,45,78,107,68,22,15,0,0,498
50705131343,103,46,55,59,61,48,23,6,0,408
50705131344,228,95,81,136,88,55,29,16,0,726
50705131345,131,63,82,77,52,38,13,4,0,464
50705131346,40,35,22,23,34,53,24,12,3,250
50705131347,230,93,143,135,75,55,33,17,3,797
50705131348,153,66,78,92,55,15,6,9,3,468
50705131349,183,62,140,97,46,32,16,4,0,577
50705131350,219,113,116,143,85,75,25,6,3,788
50705131351,171,72,96,111,52,33,15,9,0,551
50705131352,200,80,156,81,45,31,15,3,0,608
50705131353,97,61,51,47,68,38,16,22,9,404
50705131354,94,46,97,51,30,33,23,8,0,379
50705131355,114,40,59,52,25,8,4,0,0,302
50705131356,42,45,15,15,59,40,19,10,0,247
50705131401,74,21,56,24,10,9,5,0,0,198
50705131402,58,67,25,42,59,42,59,17,0,376
50705131403,127,39,110,51,22,21,0,0,0,373
50705131404,69,47,22,31,63,71,48,21,8,374
50705131405,140,36,106,60,34,26,10,0,0,411
50705131406,0,0,0,0,0,0,0,0,0,0
50705131407,94,37,99,44,36,30,19,3,0,358
50705131408,0,0,0,0,0,0,0,0,0,0
50901122501,101,45,62,74,64,68,52,45,12,522
50901122502,28,21,22,21,26,61,54,27,20,285
50901122503,71,42,37,46,53,72,79,46,36,476
50901122504,30,46,38,30,59,67,89,79,44,481
50901122506,52,39,35,46,37,45,41,30,19,349
50901122507,35,34,44,31,43,49,30,17,11,291
50901122508,36,32,37,33,43,43,59,50,14,349
50901122509,101,79,73,49,75,78,67,50,19,592
50901122510,67,40,42,29,35,45,30,45,45,374
50901122511,99,55,52,43,46,47,30,27,17,424
50901122512,104,56,45,48,50,59,68,59,59,546
50901122513,10,20,16,13,25,32,67,63,49,285
50901122514,53,43,32,42,69,62,51,15,9,380
50901122515,88,61,77,63,89,102,92,63,11,639
50901122516,65,47,47,49,55,66,50,43,9,436
50901122517,77,46,35,47,54,46,32,31,10,381
50901122518,55,52,57,47,43,65,57,44,19,434
50901122519,55,40,48,39,55,92,115,59,27,528
50901122520,24,46,33,18,29,19,26,6,8,212
50901122521,83,35,68,70,101,84,108,39,11,605
50901122522,66,46,24,52,63,43,49,62,40,446
50901122523,86,56,53,49,62,75,59,44,19,497
50901122525,77,34,60,48,50,33,39,19,5,366
50901122526,66,39,51,42,29,39,29,46,27,376
50901122527,29,17,25,14,16,28,30,53,57,275
50901122528,18,16,10,6,15,20,22,47,63,216
50901122529,33,29,21,17,22,18,17,7,8,171
50901122530,54,34,58,40,51,80,50,21,8,399
50901122531,0,0,0,0,0,0,0,0,0,4
50901122532,31,46,20,26,43,57,57,22,0,308
50901122533,54,46,57,49,57,104,108,39,22,538
50901122534,35,33,26,18,51,55,81,34,10,341
50901122535,35,20,51,27,46,54,72,24,5,345
50901122536,53,46,34,36,28,45,69,63,22,394
50901122537,45,32,31,24,58,61,43,30,15,333
50901122538,107,66,51,60,83,52,34,23,5,483
50901122539,97,50,34,43,39,54,44,22,6,390
50901122540,74,30,34,41,40,51,53,25,9,364
50901122601,48,21,35,18,56,68,41,21,4,314
50901122602,86,40,33,45,94,125,100,24,3,556
50901122603,62,20,32,37,59,37,45,22,9,324
50901122604,51,55,18,30,58,53,34,19,0,320
50901122605,60,34,60,38,43,73,43,19,4,378
50901122606,133,52,56,72,88,71,58,12,3,543
50901122607,103,71,40,62,68,72,72,36,0,520
50901122608,55,30,41,38,40,57,38,16,0,328
50901122609,57,22,20,30,36,52,34,15,6,269
50901122610,42,9,32,17,9,37,9,11,0,161
50901122701,38,14,27,18,29,50,34,34,9,252
50901122702,125,57,65,65,76,60,67,26,19,547
50901122703,61,28,32,46,36,51,55,34,13,350
50901122704,44,36,29,21,40,42,34,24,7,268
50901122705,114,54,63,55,80,74,57,31,8,541
50901122706,80,53,28,59,61,80,63,20,9,449
50901122707,10,7,9,0,3,3,6,0,0,47
50901122708,82,59,33,54,97,96,104,50,14,584
50901122709,58,44,20,37,36,41,37,21,4,307
50901122710,42,23,29,34,39,59,41,28,20,315
50901122711,63,56,35,45,45,54,48,17,0,365
50901122712,260,119,137,147,145,101,135,99,28,1178
50901122801,57,16,15,32,28,21,28,28,13,241
50901122802,80,33,35,60,51,54,80,39,13,447
50901122803,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0
50901122806,76,17,27,36,41,56,59,19,9,341
50901122807,28,13,13,28,31,28,40,19,5,199
50901122808,53,29,20,34,42,35,30,20,4,266
50901122809,73,21,17,44,49,69,67,28,5,366
50901122810,57,35,28,38,53,67,54,22,3,355
50901122811,45,24,13,35,47,71,57,24,3,325
50901122812,61,19,21,39,58,73,70,41,4,379
50901122813,73,26,15,37,54,43,66,27,0,347
50901122814,49,111,26,37,56,74,67,41,15,484
50901122815,47,26,33,35,35,38,67,44,17,345
50901122816,52,31,13,35,49,72,45,17,6,326
50901122817,79,37,29,45,62,105,83,35,4,489
50901122818,51,14,11,24,38,52,59,29,5,279
50901122819,29,18,19,22,25,35,53,43,29,269
50901122820,105,40,31,54,59,86,65,47,8,503
50901122821,61,27,19,50,43,75,49,21,3,352
50901122901,47,15,20,29,21,19,19,5,0,174
50901122902,57,11,31,35,43,24,15,7,0,231
50901122903,63,33,23,42,40,25,18,10,0,260
50901122904,71,27,37,33,27,42,22,8,0,265
50901122905,70,31,30,57,26,37,18,0,0,268
50901122906,93,20,48,49,68,69,43,14,3,412
50901122907,21,16,22,17,17,42,58,21,9,211
50901122908,65,21,32,34,21,39,27,4,4,234
50901122909,63,30,41,52,41,45,47,14,8,339
50901122910,48,18,43,22,31,35,24,5,0,227
50901122911,39,16,40,25,45,48,28,7,0,247
50901123001,63,61,56,49,63,64,48,21,6,422
50901123002,56,18,38,24,25,27,26,25,3,242
50901123003,63,38,39,29,27,48,49,30,13,341
50901123004,75,53,36,48,38,35,31,17,3,325
50901123005,56,49,37,41,35,45,28,17,7,320
50901123006,56,29,47,29,24,28,21,13,8,260
50901123007,45,18,44,30,33,37,29,10,0,255
50901123008,81,39,38,41,50,56,43,18,5,368
50901123009,72,36,45,61,68,63,50,18,10,418
50901123010,99,33,43,49,52,84,61,22,3,448
50901123011,45,34,22,30,17,26,18,16,0,215
50901123012,55,28,46,30,27,31,29,11,4,258
50901123013,72,53,38,35,53,29,43,31,31,376
50901123014,46,38,38,31,35,25,24,17,7,250
50901123101,68,19,21,30,29,46,33,29,5,288
50901123102,94,46,34,49,68,62,71,32,8,457
50901123103,59,24,32,52,59,69,35,19,3,353
50901123104,56,42,21,26,24,42,25,26,8,281
50901123105,73,16,28,44,31,44,34,8,0,279
50901123106,40,15,22,19,21,40,37,14,4,211
50901123107,58,23,41,31,43,56,19,8,0,281
50901123109,86,35,58,61,56,62,53,39,16,461
50901123110,57,14,16,39,25,31,30,16,0,227
50901123111,69,30,25,49,32,38,22,6,0,272
50901123112,28,14,12,15,33,17,24,15,0,160
50901123113,34,17,17,26,38,52,27,23,5,238
50901123114,26,6,14,22,19,24,11,8,6,126
50901123115,73,32,36,40,39,82,47,41,30,414
50901123202,46,27,26,27,33,45,47,35,5,278
50901123203,94,46,37,54,69,68,91,33,21,515
50901123204,70,45,39,48,51,54,31,21,6,355
50901123205,44,29,13,23,33,62,61,29,11,294
50901123206,46,30,46,38,50,67,62,22,11,370
50901123208,50,23,36,29,53,75,67,21,0,356
50901123209,43,28,24,19,39,49,44,13,0,270
50901123210,8,5,8,4,4,14,9,6,0,52
50901123212,64,56,156,139,85,67,44,8,0,619
50901123213,3,0,0,0,0,0,0,0,0,4
50901123214,11,3,4,6,9,13,22,9,0,76
50901123215,24,25,8,19,37,47,33,17,0,220
50901123216,22,14,11,12,23,62,74,37,10,258
50901123217,0,4,0,0,0,0,3,0,0,10
50901123301,107,41,44,50,56,71,82,50,8,511
50901123302,71,50,33,42,53,81,65,31,12,449
50901123303,62,21,27,21,41,43,37,16,4,284
50901123304,38,30,18,29,44,45,50,15,3,278
50901123305,164,80,61,96,124,99,110,46,8,800
50901123306,133,68,49,80,95,102,79,20,11,635
50901123307,47,42,31,41,30,23,29,12,0,253
50901123308,135,70,94,55,69,84,52,41,15,611
50901123309,121,74,83,64,87,101,50,31,12,625
50901123310,94,67,22,66,69,52,57,26,0,452
50901123311,106,69,62,62,61,60,59,54,36,561
50901123312,143,92,91,74,94,62,56,33,10,657
50901123313,37,44,36,27,31,41,28,24,5,267
50901123315,98,54,66,55,69,59,34,11,6,451
50901123316,43,48,23,34,26,34,38,20,11,280
50901123317,83,66,54,51,61,46,47,38,17,469
50901123318,102,48,55,45,41,42,53,24,4,409
50901123319,80,45,69,44,59,57,43,30,9,436
50901123320,120,60,52,77,74,72,68,38,7,571
50901123321,155,102,113,75,66,62,33,10,0,622
50901123322,117,44,66,80,51,37,28,11,5,441
50901123323,66,27,35,49,27,31,22,9,4,272
50901123324,88,56,34,51,50,30,15,10,0,338
50901123325,46,43,31,35,28,21,27,12,9,245
50901123326,115,46,59,73,55,29,17,7,4,407
50901123401,64,25,12,39,36,32,37,15,0,264
50901123402,50,27,19,27,62,61,58,27,3,342
50901123403,54,26,43,44,47,50,33,9,0,303
50901123404,67,34,39,46,57,81,67,20,9,419
50901123405,20,7,13,22,20,18,35,10,0,143
50901123406,20,16,8,14,14,26,38,39,32,219
50901123407,74,59,37,45,51,74,56,28,10,429
50901123408,38,32,24,34,37,45,37,4,8,253
50901123409,39,15,30,20,45,59,37,16,0,269
50901123410,42,29,17,28,50,69,66,24,8,336
50901123411,67,31,31,34,37,57,49,32,8,355
50901123412,105,55,46,55,66,59,47,24,16,474
50901123413,89,54,51,30,63,52,53,15,11,422
50901123414,52,32,29,24,53,75,101,53,4,422
50901123415,54,22,16,30,52,96,71,25,4,372
50901123416,54,22,40,82,72,56,41,8,0,374
50901123501,0,0,0,0,0,0,0,0,0,0
50902123601,31,14,18,28,26,34,47,18,6,214
50902123602,48,33,24,23,64,58,33,25,3,309
50902123603,45,21,24,23,44,64,55,28,17,317
50902123604,77,56,42,55,85,76,48,22,3,470
50902123605,40,31,26,30,46,60,36,20,5,291
50902123606,63,31,40,37,68,56,45,9,7,365
50902123607,339,192,122,225,225,226,113,36,8,1498
50902123608,33,48,9,21,66,39,20,20,4,273
50902123609,127,80,64,67,111,124,43,32,3,645
50902123610,159,80,79,100,137,135,97,39,5,835
50902123611,66,48,13,30,20,36,49,32,10,299
50902123612,79,29,51,43,54,74,52,39,3,423
50902123701,24,14,6,12,19,21,26,19,4,146
50902123702,50,20,34,22,47,42,10,3,7,244
50902123703,35,16,19,13,19,41,65,29,22,257
50902123704,45,17,21,24,29,56,76,38,13,323
50902123705,70,44,37,51,50,72,70,68,35,501
50902123706,51,36,25,42,54,66,34,23,6,340
50902123707,73,13,44,41,74,66,50,17,0,376
50902123708,123,85,101,69,84,75,74,40,25,661
50902123709,32,33,36,28,43,66,44,18,6,305
50902123710,65,26,31,45,29,50,46,17,5,314
50902123711,72,86,28,46,27,34,28,6,6,331
50902123801,73,30,47,38,32,50,70,21,3,365
50902123802,63,32,45,55,44,46,41,18,10,362
50902123803,67,34,34,49,43,75,91,49,20,463
50902123804,102,40,36,68,77,82,63,23,7,494
50902123805,39,17,28,32,32,41,60,42,4,304
50902123806,37,4,16,16,19,26,16,9,3,150
50902123807,27,13,12,18,39,38,44,16,0,213
50902123808,40,20,25,27,39,52,40,13,0,263
50902123809,74,29,22,49,35,38,71,30,4,357
50902123810,82,29,28,34,56,50,51,10,6,356
50902123811,25,16,20,14,21,27,22,19,3,166
50902123812,63,18,29,41,42,42,47,20,0,309
50902123902,69,20,32,35,33,49,59,16,3,325
50902123903,31,11,18,28,27,31,57,30,13,249
50902123904,58,37,35,56,84,91,120,44,14,530
50902123905,107,72,53,72,106,78,89,52,11,639
50902123906,30,36,50,37,51,27,36,25,0,299
50902123907,82,56,73,70,79,114,55,27,7,568
50902123908,25,21,24,11,32,48,65,35,13,266
50902123909,9,3,10,8,7,15,44,10,4,107
50902123910,41,21,33,36,38,66,43,27,15,327
50902123911,75,23,53,53,54,76,86,21,0,437
50902123914,35,31,16,39,62,60,70,16,0,335
50902123915,38,19,55,50,34,49,36,11,4,289
50902123916,54,27,44,38,53,57,55,26,6,359
50902123918,45,30,34,28,41,53,34,31,0,292
50902123920,115,72,52,72,125,126,146,55,8,764
50902123921,45,26,31,23,52,57,68,21,8,333
50902123922,35,18,46,27,31,51,35,32,0,284
50902123923,66,26,21,43,29,32,31,18,4,276
50902123924,148,46,71,83,67,78,79,46,4,624
50902123925,3,7,5,4,34,35,48,21,3,162
50902123926,27,8,14,18,25,52,31,31,9,222
50902123927,22,4,18,6,6,38,33,24,5,158
50902123928,0,0,4,0,0,3,3,3,0,21
50902123929,38,14,38,19,22,35,60,26,8,256
50902123930,0,0,0,0,0,0,0,0,0,0
50902123931,20,24,52,32,33,57,53,25,13,297
50902123932,10,7,20,7,25,44,37,41,5,195
50902123933,0,0,0,0,0,0,0,0,0,0
50902123934,3,0,3,3,11,12,13,4,0,48
50902123935,38,24,46,25,30,30,41,16,6,253
50902124001,71,22,38,38,48,63,58,45,36,423
50902124002,97,45,44,51,57,72,110,65,25,564
50902124003,65,60,64,46,43,75,53,28,15,463
50902124004,31,26,30,19,29,37,56,30,4,261
50902124005,115,65,91,64,86,76,51,22,4,566
50902124006,144,79,82,80,74,84,54,22,8,626
50902124007,87,53,54,61,58,47,55,27,20,462
50902124008,37,28,18,24,51,28,27,5,0,217
50902124009,21,7,19,20,19,39,40,20,6,188
50902124010,92,20,22,59,37,60,29,14,8,335
50902124011,35,30,21,22,46,47,26,4,0,239
50902124012,46,8,19,30,21,23,22,10,0,180
50902124013,40,12,40,10,27,28,17,9,3,179
50902124014,38,16,23,21,17,30,20,14,4,192
50902124101,59,20,35,42,42,41,33,16,7,287
50902124102,27,13,19,29,32,32,10,5,0,160
50902124103,20,20,20,14,26,49,32,13,3,192
50902124104,102,61,70,54,58,90,72,27,7,544
50902124105,96,45,52,50,62,70,72,59,33,529
50902124106,24,17,12,11,36,27,20,16,3,158
50902124107,40,17,26,24,27,37,20,14,0,206
50902124108,121,78,73,55,54,67,54,19,5,516
50902124109,24,18,3,18,29,20,15,4,0,137
50902124110,58,21,25,44,49,63,38,25,4,317
50902124111,37,4,9,18,49,34,23,21,5,192
50902124112,107,44,61,73,32,44,27,30,9,420
50902124113,56,30,48,33,38,37,26,14,10,293
50902124114,70,24,37,42,30,55,26,9,6,306
50902124115,43,10,16,30,21,38,24,8,14,195
50902124201,0,0,9,17,15,12,7,0,0,63
50902124202,3,13,69,53,58,32,23,5,0,252
50902124203,21,0,24,15,10,40,9,5,0,126
50902124204,46,16,32,30,24,46,38,19,6,248
50902124205,48,25,35,30,31,36,30,30,11,284
50902124206,72,17,24,35,45,47,34,14,0,291
50902124207,46,20,31,32,37,70,24,11,13,282
50902124208,33,33,17,20,37,46,44,14,4,255
50902124209,26,27,34,16,38,61,47,29,0,298
50902124210,52,20,39,28,49,51,37,16,6,299
50902124211,26,8,23,31,44,37,33,18,4,221
50902124212,28,8,14,31,36,26,20,5,3,171
50902124213,9,17,20,19,51,27,12,6,0,158
50902124214,5,0,11,9,7,14,4,0,0,51
50902124301,52,47,39,39,42,47,26,19,0,308
50902124302,84,67,48,48,47,81,46,21,8,444
50902124303,73,43,46,36,35,65,28,12,3,343
50902124304,41,24,25,30,35,32,35,21,7,249
50902124305,59,35,30,43,44,44,47,29,21,352
50902124306,40,36,26,23,55,45,35,7,8,274
50902124307,61,40,46,34,41,38,40,24,6,328
50902124308,55,40,46,27,36,39,58,37,8,355
50902124309,81,30,57,39,79,80,89,50,0,505
50902124310,78,41,38,38,37,30,32,19,0,301
50902124311,64,36,33,33,35,38,32,14,6,288
50902124312,52,19,24,28,20,36,34,18,8,237
50902124313,74,39,35,36,55,69,49,29,4,385
50902124314,42,27,38,19,45,35,34,23,12,288
50902124315,36,23,26,25,23,50,47,25,48,305
50902124316,79,37,41,54,39,32,35,16,0,342
50902124317,43,41,16,29,28,21,35,16,11,237
50902124318,52,38,29,27,42,40,34,19,7,290
50902124319,52,32,25,32,36,37,30,22,9,273
50902124320,74,47,66,36,49,55,55,23,12,402
50902124321,154,77,47,97,81,92,78,37,14,675
50902124322,40,42,17,22,39,31,22,13,4,244
50902124323,35,28,15,22,54,66,53,29,4,301
50902124324,47,47,142,126,76,72,57,12,8,588
50902124325,54,33,24,47,32,50,39,12,4,305
50902124326,24,25,13,21,31,41,27,20,0,185
50902124327,51,15,15,23,28,37,34,9,3,219
50902124328,35,18,13,22,23,42,56,12,0,225
50902124329,44,35,27,31,43,62,37,13,4,285
50902124330,62,18,27,38,35,37,33,24,0,278
50902124331,82,42,39,39,40,52,27,22,3,337
50902124332,40,31,25,33,55,26,65,13,0,292
50902124333,103,42,46,64,71,60,48,22,5,469
50902124334,33,13,12,17,28,21,12,8,0,152
50902124335,49,22,33,31,39,55,43,16,4,303
50902124401,61,32,28,30,41,72,83,31,17,389
50902124402,71,24,29,30,25,49,59,41,11,337
50902124403,17,16,26,17,25,36,41,28,11,225
50902124404,39,27,19,43,51,89,86,29,0,380
50902124405,77,46,32,46,62,90,85,37,9,485
50902124406,42,25,32,29,41,77,38,19,4,312
50902124407,48,35,22,28,80,74,60,19,4,365
50902124408,32,14,10,22,37,47,36,16,0,213
50902124409,51,28,20,36,63,92,62,35,8,406
50902124410,61,22,25,35,61,48,45,17,0,322
50902124411,33,24,20,24,82,88,74,30,4,393
50902124412,33,21,16,26,37,61,55,20,6,276
50902124413,68,34,44,43,60,127,87,34,5,497
50902124501,25,25,15,18,20,46,66,39,15,267
50902124502,39,19,20,37,32,36,78,51,25,337
50902124503,37,14,19,24,32,52,54,31,12,264
50902124504,92,23,41,55,51,85,131,60,3,535
50902124505,36,24,15,16,43,51,44,14,4,240
50902124506,38,15,27,24,40,66,76,44,20,356
50902124507,45,22,22,28,35,45,60,59,26,340
50902124508,39,24,25,26,34,59,69,72,26,375
50902124509,35,20,21,23,27,62,53,32,4,278
50902124510,83,33,29,75,50,109,85,33,8,501
50902124511,53,12,18,29,36,63,47,22,0,279
50902124512,46,29,30,42,41,63,65,15,5,329
50902124513,34,8,18,17,27,35,30,13,0,182
50902124514,33,28,20,24,68,58,59,30,4,311
50902124515,42,28,30,31,39,44,65,27,6,309
50902124516,31,23,26,19,28,46,60,16,5,249
50903124601,77,22,29,48,72,61,65,24,8,401
50903124602,61,28,46,43,39,50,64,33,22,387
50903124603,24,26,19,18,25,35,48,26,11,230
50903124604,36,14,13,24,23,25,16,6,4,162
50903124605,46,19,24,35,29,35,28,3,0,218
50903124606,79,49,47,57,96,84,72,48,9,535
50903124607,57,25,27,35,50,57,44,21,0,312
50903124608,57,25,27,26,46,64,58,66,17,382
50903124609,55,33,34,35,33,61,64,26,11,346
50903124610,88,46,41,55,61,73,70,68,39,532
50903124701,22,4,12,17,21,20,11,3,0,118
50903124702,18,18,9,26,34,17,25,8,9,161
50903124703,47,19,22,46,52,40,26,11,0,258
50903124704,36,18,13,26,22,33,22,3,0,180
50903124705,66,35,45,35,29,28,20,11,6,284
50903124706,32,22,22,24,19,24,22,17,5,194
50903124707,43,15,27,21,38,49,25,15,0,229
50903124708,61,16,31,37,36,39,38,25,9,294
50903124709,63,15,28,39,49,42,32,11,4,288
50903124710,48,24,29,15,23,49,33,31,5,266
50903124711,62,7,22,31,33,37,34,15,5,242
50903124712,24,23,15,22,28,39,16,9,0,184
50903124713,40,15,18,28,30,27,18,5,0,186
50903124714,57,17,25,43,31,41,15,16,6,245
50903124715,35,11,30,24,37,36,39,26,0,238
50903124716,106,29,42,69,50,68,57,16,0,441
50903124717,34,16,22,20,38,43,32,11,10,226
50903124718,41,22,16,23,26,35,35,13,6,215
50903124801,53,17,33,33,47,64,57,21,9,332
50903124802,86,23,49,49,59,79,51,22,3,422
50903124803,140,47,62,69,49,63,43,23,3,511
50903124804,35,18,26,19,37,28,28,8,0,201
50903124806,25,9,10,14,23,11,14,7,5,118
50903124807,62,29,25,35,59,49,55,16,4,335
50903124808,13,3,7,12,14,4,6,0,0,61
50903124809,73,32,29,51,61,72,54,23,4,397
50903124901,40,26,26,26,27,32,28,10,8,223
50903124902,47,29,46,35,27,51,54,22,14,333
50903124903,22,63,10,18,20,38,19,4,5,193
50903124904,41,29,9,34,34,39,33,30,5,255
50903124905,109,70,58,74,76,68,65,28,7,565
50903124906,26,16,22,18,29,26,15,29,3,179
50903124907,43,31,33,24,25,26,16,7,3,203
50903124908,48,43,56,36,48,52,47,25,0,364
50903124909,27,31,14,8,11,7,13,3,0,119
50903124910,60,42,35,39,43,39,34,17,3,317
50903124911,100,73,66,59,73,85,73,61,73,655
50903124912,89,69,61,49,54,62,58,27,0,467
50903124913,91,43,61,55,63,71,60,44,30,500
50903125001,64,25,35,36,49,75,76,27,5,384
50903125002,107,23,53,61,39,48,38,29,13,424
50903125003,34,23,26,20,30,36,50,22,10,253
50903125004,34,21,22,20,31,50,38,22,0,247
50903125005,62,43,59,46,45,71,87,59,30,504
50903125006,54,27,26,37,26,63,44,20,3,307
50903125007,50,16,18,28,30,27,35,14,0,226
50903125008,46,24,19,29,36,24,30,4,0,214
50903125009,31,17,17,13,36,40,24,15,3,203
50903125010,48,33,19,24,57,46,53,22,7,314
