SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
51103127912,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,14,0,5,0,3,6,0,0,0,0,11,0,3,0,3,5,4,0,0,0,25,0,0,4,9,4,0,0,0,0,18,0,0,3,0,5,0,0,0,0,5,0,0,3,5,8,0,0,0,0,14,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,0,3,0,0,3,0,0,0,0,11,17,14,21,43,33,23,0,0,0,157,13,4,0,3,4,4,0,0,0,29,9,0,0,3,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6
51103127913,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,5,0,0,4,0,0,0,0,10,0,0,4,0,0,0,0,0,0,6,0,5,5,4,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,5,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,8,9,16,32,12,9,15,11,0,0,99,3,5,3,0,0,0,4,0,0,15,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,0,15,0,10,4,0,0,0,0,0,0,17,0,4,12,0,0,0,0,0,0,17
51103127914,0,4,0,0,0,0,0,0,0,11,0,0,4,0,4,0,5,0,0,13,0,0,7,3,0,3,0,0,0,15,0,3,0,0,0,0,0,0,0,13,0,3,0,4,6,0,0,0,0,17,0,0,3,0,3,5,0,0,0,18,0,0,0,7,5,3,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,15,17,10,37,35,32,26,9,7,3,176,12,0,0,3,0,3,6,4,0,35,6,0,0,6,0,0,0,3,0,12,3,3,3,0,3,0,5,6,0,24,0,4,0,0,0,3,8,0,3,12,0,0,4,4,3,3,4,0,4,24,3,0,7,5,0,3,4,0,0,23
51103127915,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,5,6,18,30,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,6,3,4,3,0,0,0,19,0,0,4,4,6,3,0,0,0,14,0,3,0,0,0,4,0,0,0,4,0,0,6,0,4,3,0,0,0,14,0,0,5,0,3,0,0,0,0,5,0,0,7,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,7,4,19,41,3,11,36,19,31,26,21,16,39,197,6,0,3,3,5,7,0,0,0,24,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,5,0,3,18,0,0,6,4,0,4,8,13,18,48,3,0,0,5,3,0,0,3,0,21
51103127916,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,10,0,0,0,4,0,0,4,0,0,7,0,0,6,3,0,0,0,0,0,14,3,0,0,0,0,0,3,0,0,12,0,0,10,4,9,3,4,0,0,24,0,3,5,6,3,0,0,0,0,16,0,0,3,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,10,0,0,3,6,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0,0,0,12,13,13,36,39,19,24,21,3,0,163,10,3,9,0,6,5,4,0,0,38,3,4,0,0,0,0,3,0,0,13,5,0,0,4,0,0,0,0,0,9,4,0,0,0,0,3,5,0,0,8,0,0,0,0,0,3,3,0,0,14,4,0,0,4,0,0,4,0,0,15
51103127917,0,0,0,0,0,0,0,0,0,6,4,0,0,3,3,0,0,0,0,13,0,0,0,4,3,9,3,0,0,19,0,0,3,7,3,0,0,0,0,14,0,0,8,0,3,0,0,0,0,16,0,5,8,4,5,4,0,0,0,22,0,0,0,0,4,0,0,0,0,13,0,0,0,5,3,0,0,0,0,15,0,0,5,0,4,0,0,0,0,8,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,5,0,0,0,0,17,16,18,36,35,43,32,11,3,0,198,10,3,12,4,5,8,0,0,0,42,6,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,7,0,0,3,3,0,8,0,0,21,0,0,0,4,3,9,7,5,0,21
51103127918,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,7,0,4,0,0,0,0,9,0,3,4,0,7,0,0,0,0,14,0,0,3,0,0,0,0,0,0,10,0,0,5,4,4,0,0,0,0,11,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,3,0,3,0,24,4,10,35,20,20,12,4,0,4,113,6,0,4,3,0,0,5,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,6,0,0,0,3,0,6,0,0,0,16,0,0,0,5,0,0,0,0,0,9,0,7,0,5,0,0,0,0,0,12
51103127919,0,0,3,0,0,0,6,0,0,10,0,0,0,0,0,0,0,4,0,13,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,13,0,5,6,3,0,0,0,0,0,11,0,3,5,0,0,4,0,0,0,13,0,0,6,0,3,5,0,0,0,16,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,9,0,0,0,0,0,11,9,11,41,24,21,28,10,3,0,143,3,0,0,3,6,6,0,0,0,23,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,4,4,0,7,0,0,0,3,4,0,16,0,0,0,3,4,0,5,3,0,19,0,0,3,0,0,0,0,0,0,7
51103127920,0,0,0,5,4,3,0,3,0,15,0,0,0,0,0,4,4,5,0,14,0,0,3,0,4,3,0,0,0,15,3,0,9,3,0,4,0,0,0,18,4,4,0,5,6,3,0,0,0,24,0,4,6,0,9,7,0,0,0,23,0,0,5,0,0,0,0,0,0,11,0,0,6,3,5,0,0,0,0,18,0,0,0,4,0,0,0,0,0,7,0,0,3,9,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,0,0,22,17,20,41,40,46,31,10,10,3,221,5,4,4,3,7,3,3,0,0,35,6,0,0,0,0,6,5,0,0,16,4,0,3,0,0,0,5,0,0,17,0,0,6,5,3,6,5,7,0,23,3,0,0,0,0,7,5,10,0,26,0,4,4,0,4,3,3,0,0,16
51103127921,0,0,0,0,0,0,6,0,0,10,0,0,0,3,0,5,0,3,0,14,0,0,0,0,0,0,3,0,0,9,0,6,3,0,0,0,0,3,0,12,0,6,10,4,0,8,0,0,0,26,4,0,9,5,3,6,0,0,0,29,0,9,3,3,6,3,0,0,0,26,0,0,6,0,6,0,0,0,0,19,0,0,4,3,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,15,23,26,54,30,39,26,19,10,4,223,5,5,3,0,7,8,5,0,0,35,10,0,0,0,0,0,4,0,0,15,7,3,3,0,0,0,0,0,0,17,0,0,6,0,0,5,6,0,9,25,0,0,0,0,4,4,0,0,0,21,4,0,5,0,0,0,6,0,0,12
51103127922,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,3,0,0,6,0,0,6,11,0,7,0,0,0,15,0,0,0,4,3,0,0,0,0,15,0,3,5,4,3,0,0,0,0,18,0,0,3,6,3,4,0,0,0,21,0,0,0,0,5,0,0,0,0,5,0,0,0,9,7,5,0,0,0,26,0,0,5,5,6,0,0,0,0,13,0,0,3,7,0,3,0,0,0,11,0,0,0,0,6,0,0,0,0,9,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,23,3,36,67,54,25,6,0,0,220,16,0,11,11,3,3,3,0,0,43,17,0,0,0,5,0,0,0,0,21,3,0,0,0,0,0,0,0,0,10,0,4,0,0,0,4,0,0,0,14,0,0,0,0,3,0,3,0,0,9,5,0,6,11,0,7,0,0,0,19
51103127923,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,10,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,10,3,3,0,0,0,5,0,0,0,15,17,7,12,15,34,35,12,5,0,131,6,0,0,3,0,3,4,0,0,21,7,0,0,0,0,0,0,0,0,14,6,0,0,3,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,6,0,0,3,0,5,4,0,0,10,0,4,0,0,5,3,5,0,0,18
51103127924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,6,0,0,0,9,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,19,22,10,0,0,0,82,0,0,0,0,0,3,0,0,0,12,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,9
51103127925,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,5,7,0,15,0,0,3,0,0,0,0,0,0,12,0,3,0,0,0,0,4,0,0,13,0,0,0,3,4,0,0,0,0,9,0,0,0,0,10,0,0,0,0,18,0,0,6,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,6,0,19,14,7,25,34,23,19,20,18,0,162,11,6,3,0,6,3,0,0,0,31,6,0,0,0,0,0,0,0,0,13,5,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,7,3,0,12,0,0,0,3,0,0,9,5,0,16,0,0,3,0,0,5,0,0,0,14
51103127926,0,0,0,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,4,5,0,0,0,0,0,0,13,0,3,3,6,3,0,0,0,0,15,0,0,6,4,5,6,0,0,0,15,0,0,3,5,3,0,0,0,0,15,0,5,3,0,0,4,0,0,0,21,0,0,4,4,0,0,3,0,0,11,0,3,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,24,19,33,40,28,28,4,0,0,182,15,4,3,7,3,8,0,0,0,35,5,3,0,0,0,0,0,0,0,12,4,3,3,0,0,6,0,5,0,15,0,3,0,7,4,3,4,0,0,22,0,0,0,0,0,3,3,4,0,17,0,6,5,0,0,0,0,0,0,11
51103127927,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,0,0,4,0,3,5,0,0,0,11,0,3,3,7,5,0,0,0,0,17,0,0,0,3,6,0,0,0,0,12,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,3,5,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,7,0,0,0,0,0,19,14,9,27,40,26,16,8,5,0,142,11,0,4,6,0,4,6,0,0,34,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,7,0,0,3,0,3,0,0,0,0,11
51103127928,0,0,0,0,0,0,0,0,0,6,0,5,6,0,0,6,6,0,0,23,0,0,9,0,3,3,0,0,0,23,0,4,4,10,8,4,0,0,0,26,0,5,8,5,3,0,0,0,0,25,0,3,10,0,7,6,0,0,0,21,0,0,7,3,0,6,0,0,0,13,0,0,4,0,3,0,0,0,0,11,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,5,3,3,0,0,0,0,22,19,19,62,32,34,40,17,5,0,216,14,4,5,3,0,7,8,0,0,47,6,0,0,0,0,0,0,4,0,16,0,0,5,0,0,8,0,3,0,14,0,0,3,4,0,0,3,0,0,15,0,3,3,7,5,6,5,0,0,29,0,4,14,0,4,3,3,0,0,28
51103127929,0,0,0,5,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,7,3,4,0,0,0,0,12,0,0,4,6,0,0,0,0,0,20,0,8,8,6,9,0,0,0,0,35,0,0,3,7,5,4,0,0,0,22,0,0,3,4,0,3,0,0,0,17,0,4,15,6,3,0,0,0,0,29,0,4,6,0,5,0,0,0,0,13,0,0,9,3,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,4,0,0,0,32,8,27,70,61,43,28,11,6,0,256,9,0,7,3,0,4,3,0,0,30,7,0,0,0,0,0,0,0,0,11,0,0,5,9,0,0,0,0,0,13,0,0,0,5,8,0,5,0,0,20,0,0,4,0,5,0,0,0,0,12,4,0,7,0,4,0,3,3,0,17
51103127930,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,6,0,0,0,4,0,3,0,4,5,3,0,0,0,13,0,0,0,0,0,5,0,0,0,12,0,0,3,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,7,0,0,0,3,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,21,8,20,23,34,24,7,0,0,140,4,3,0,0,7,0,0,0,0,22,12,0,0,0,0,0,0,0,0,17,0,0,4,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,3,0,0,6,0,0,0,11,4,3,0,4,5,3,0,0,0,21
51103127931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103127932,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,15,0,0,0,5,0,0,0,0,0,9,0,3,5,0,3,5,0,0,0,20,4,0,4,3,5,0,0,0,0,16,0,6,5,0,0,0,0,0,0,13,0,0,0,4,3,0,0,0,0,11,0,0,3,0,0,4,0,0,0,8,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,4,18,13,30,31,32,20,12,3,0,152,12,0,7,0,4,0,3,0,0,28,9,0,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,3,0,13,5,0,5,5,0,0,0,0,0,17
51103128001,0,0,0,0,4,0,0,0,0,10,0,0,5,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,3,0,0,0,12,0,0,0,0,4,0,0,0,0,9,4,0,8,9,4,0,0,0,0,25,0,0,9,8,7,4,0,0,0,21,0,0,5,15,6,3,0,0,0,24,0,0,7,6,0,0,0,0,0,10,0,4,8,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,23,18,23,48,39,38,28,10,3,0,208,9,5,9,3,0,9,0,0,0,34,3,0,3,0,0,0,0,0,0,6,0,0,5,3,0,0,0,0,0,12,6,0,0,0,4,0,5,0,0,15,0,0,5,0,0,0,3,0,0,16,4,0,4,0,0,0,6,0,0,11
51103128002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128003,0,0,0,5,0,0,7,0,0,5,0,0,5,0,0,4,3,0,3,16,0,0,6,5,0,3,0,0,0,14,0,0,4,0,6,0,0,0,0,12,0,3,3,0,3,0,0,0,0,10,0,0,5,3,8,0,0,0,0,15,0,0,0,6,0,4,0,0,0,14,0,0,4,3,3,0,0,0,0,12,0,0,0,4,4,0,0,0,0,9,0,0,4,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,3,5,0,22,15,10,34,45,23,23,10,3,0,174,15,3,10,9,0,4,4,0,0,37,7,0,0,0,0,0,0,0,0,7,6,0,4,0,6,0,0,0,0,15,0,0,0,5,3,0,6,0,0,16,0,0,0,0,0,3,3,3,3,23,0,0,6,5,4,3,4,0,0,24
51103128004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,0,6,17,20,5,8,7,6,0,74,0,0,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,9,0,0,0,7,0,0,3,0,0,7,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,3,7,3,0,12
51103128005,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,10,0,0,0,3,0,0,0,0,0,7,0,0,4,4,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,3,3,5,3,6,0,0,0,14,0,0,3,4,0,0,0,0,0,13,0,0,0,3,5,0,0,0,0,3,0,0,3,5,3,0,0,0,0,13,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,5,10,28,25,19,12,8,0,4,108,0,4,4,3,4,8,0,0,0,23,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,4,0,0,9,0,0,3,3,0,4,0,0,0,8
51103128006,0,0,0,0,5,0,0,0,0,9,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,7,8,20,24,19,17,4,4,0,103,4,0,4,0,4,3,3,0,0,21,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,4,3,0,0,10,0,0,0,3,0,3,0,0,0,11
