SA2_CODE_2021,Emp_Worked_FT_A_15_24_y_M,Emp_Worked_FT_A_25_34_y_M,Emp_Worked_FT_A_35_44_y_M,Emp_Worked_FT_A_45_54_y_M,Emp_Worked_FT_A_55_64_y_M,Emp_Worked_FT_A_65_and_over_M,Emp_Worked_FT_Tot_M,Emp_Worked_PT_A_15_24_y_M,Emp_Worked_PT_A_25_34_y_M,Emp_Worked_PT_A_35_44_y_M,Emp_Worked_PT_A_45_54_y_M,Emp_Worked_PT_A_55_64_y_M,Emp_Worked_PT_A_65_and_over_M,Emp_Worked_PT_Tot_M,EAfW_A_15_24_y_M,EAfW_A_25_34_y_M,EAfW_A_35_44_y_M,EAfW_A_45_54_y_M,EAfW_A_55_64_y_M,EAfW_A_65_over_M,EAfW_Tot_M,Emp_Tot_Age_15_24_y_M,Emp_Tot_Age_25_34_y_M,Emp_Tot_Age_35_44_y_M,Emp_Tot_Age_45_54_y_M,Emp_Tot_Age_55_64_y_M,Emp_Tot_A_65_over_M,Emp_Tot_Tot_M,Unemp_A_15_24_y_M,Unemp_A_25_34_y_M,Unemp_A_35_44_y_M,Unemp_A_45_54_y_M,Unemp_A_55_64_y_M,Unemp_A_65_over_M,Unemp_Tot_M,Tot_LF_Ag_15_24_y_M,Tot_LF_Ag_25_34_y_M,Tot_LF_Ag_35_44_y_M,Tot_LF_Ag_45_54_y_M,Tot_LF_Ag_55_64_y_M,Tot_LF_Ag_65_and_over_M,Tot_LF_Tot_M,Not_in_LF_Age_15_24_y_M,Not_in_LF_Age_25_34_y_M,Not_in_LF_Age_35_44_y_M,Not_in_LF_Age_45_54_y_M,Not_in_LF_Age_55_64_y_M,Not_in_LF_A_65and_over_M,Not_In_LF_Tot_M,LF_stat_NS_A_15_24_y_M,LF_stat_NS_A_25_34_y_M,LF_stat_NS_A_35_44_y_M,LF_stat_NS_A_45_54_y_M,LF_stat_NS_A_55_64_y_M,LF_stat_NS_A_65and_over_M,LF_status_NS_Tot_M,Tot_Age_15_24_y_M,Tot_Age_25_34_y_M,Tot_Age_35_44_y_M,Tot_Age_45_54_y_M,Tot_Age_55_64_y_M,Tot_A_65_and_over_M,Tot_Tot_M,Emp_Worked_FT_A_15_24_y_F,Emp_Worked_FT_A_25_34_y_F,Emp_Worked_FT_A_35_44_y_F,Emp_Worked_FT_A_45_54_y_F,Emp_Worked_FT_A_55_64_y_F,Emp_Worked_FT_A_65_and_over_F,Emp_Worked_FT_Tot_F,Emp_Worked_PT_A_15_24_y_F,Emp_Worked_PT_A_25_34_y_F,Emp_Worked_PT_A_35_44_y_F,Emp_Worked_PT_A_45_54_y_F,Emp_Worked_PT_A_55_64_y_F,Emp_Worked_PT_A_65_and_over_F,Emp_Worked_PT_Tot_F,EAfW_A_15_24_y_F,EAfW_A_25_34_y_F,EAfW_A_35_44_y_F,EAfW_A_45_54_y_F,EAfW_A_55_64_y_F,EAfW_A_65_over_F,EAfW_Tot_F,Emp_Tot_Age_15_24_y_F,Emp_Tot_Age_25_34_y_F,Emp_Tot_Age_35_44_y_F,Emp_Tot_Age_45_54_y_F,Emp_Tot_Age_55_64_y_F,Emp_Tot_A_65_over_F,Emp_Tot_Tot_F,Unemp_A_15_24_y_F,Unemp_A_25_34_y_F,Unemp_A_35_44_y_F,Unemp_A_45_54_y_F,Unemp_A_55_64_y_F,Unemp_A_65_over_F,Unemp_Tot_F,Tot_LF_Ag_15_24_y_F,Tot_LF_Ag_25_34_y_F,Tot_LF_Ag_35_44_y_F,Tot_LF_Ag_45_54_y_F,Tot_LF_Ag_55_64_y_F,Tot_LF_Ag_65_and_over_F,Tot_LF_Tot_F,Not_in_LF_Age_15_24_y_F,Not_in_LF_Age_25_34_y_F,Not_in_LF_Age_35_44_y_F,Not_in_LF_Age_45_54_y_F,Not_in_LF_Age_55_64_y_F,Not_in_LF_A_65and_over_F,Not_In_LF_Tot_F,LF_stat_NS_A_15_24_y_F,LF_stat_NS_A_25_34_y_F,LF_stat_NS_A_35_44_y_F,LF_stat_NS_A_45_54_y_F,LF_stat_NS_A_55_64_y_F,LF_stat_NS_A_65and_over_F,LF_status_NS_Tot_F,Tot_Age_15_24_y_F,Tot_Age_25_34_y_F,Tot_Age_35_44_y_F,Tot_Age_45_54_y_F,Tot_Age_55_64_y_F,Tot_A_65_and_over_F,Tot_Tot_F,Emp_Worked_FT_A_15_24_y_P,Emp_Worked_FT_A_25_34_y_P,Emp_Worked_FT_A_35_44_y_P,Emp_Worked_FT_A_45_54_y_P,Emp_Worked_FT_A_55_64_y_P,Emp_Worked_FT_A_65_and_over_P,Emp_Worked_FT_Tot_P,Emp_Worked_PT_A_15_24_y_P,Emp_Worked_PT_A_25_34_y_P,Emp_Worked_PT_A_35_44_y_P,Emp_Worked_PT_A_45_54_y_P,Emp_Worked_PT_A_55_64_y_P,Emp_Worked_PT_A_65_and_over_P,Emp_Worked_PT_Tot_P,EAfW_A_15_24_y_P,EAfW_A_25_34_y_P,EAfW_A_35_44_y_P,EAfW_A_45_54_y_P,EAfW_A_55_64_y_P,EAfW_A_65_over_P,EAfW_Tot_P,Emp_Tot_Age_15_24_y_P,Emp_Tot_Age_25_34_y_P,Emp_Tot_Age_35_44_y_P,Emp_Tot_Age_45_54_y_P,Emp_Tot_Age_55_64_y_P,Emp_Tot_A_65_over_P,Emp_Tot_Tot_P,Unemp_A_15_24_y_P,Unemp_A_25_34_y_P,Unemp_A_35_44_y_P,Unemp_A_45_54_y_P,Unemp_A_55_64_y_P,Unemp_A_65_over_P,Unemp_Tot_P,Tot_LF_Ag_15_24_y_P,Tot_LF_Ag_25_34_y_P,Tot_LF_Ag_35_44_y_P,Tot_LF_Ag_45_54_y_P,Tot_LF_Ag_55_64_y_P,Tot_LF_Ag_65_and_over_P,Tot_LF_Tot_P,Not_in_LF_Age_15_24_y_P,Not_in_LF_Age_25_34_y_P,Not_in_LF_Age_35_44_y_P,Not_in_LF_Age_45_54_y_P,Not_in_LF_Age_55_64_y_P,Not_in_LF_A_65and_over_P,Not_In_LF_Tot_P,LF_stat_NS_A_15_24_y_P,LF_stat_NS_A_25_34_y_P,LF_stat_NS_A_35_44_y_P,LF_stat_NS_A_45_54_y_P,LF_stat_NS_A_55_64_y_P,LF_stat_NS_A_65and_over_P,LF_status_NS_Tot_P,Tot_Age_15_24_y_P,Tot_Age_25_34_y_P,Tot_Age_35_44_y_P,Tot_Age_45_54_y_P,Tot_Age_55_64_y_P,Tot_A_65_and_over_P,Tot_Tot_P
506011110,16,48,22,24,9,0,117,15,8,3,4,4,0,31,4,5,0,0,0,0,14,29,61,28,26,17,4,166,17,8,3,0,0,0,37,54,67,34,30,13,4,196,38,28,13,21,10,18,130,7,5,0,3,0,4,14,99,102,44,47,27,23,345,15,17,10,16,3,0,59,27,14,13,9,8,0,64,0,0,0,0,0,0,8,42,30,27,28,11,0,132,18,9,3,5,0,0,41,60,37,30,23,11,0,170,61,43,27,22,25,30,214,0,0,6,0,4,0,12,122,82,58,51,42,30,388,27,58,34,33,13,4,173,37,24,19,11,10,0,101,4,4,0,0,6,0,21,75,88,56,50,26,3,296,39,21,10,7,0,0,73,113,109,63,50,27,3,366,103,76,35,40,37,48,342,11,5,5,0,4,3,26,224,185,104,97,70,54,733
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,11,3,4,7,3,0,20,4,0,0,0,0,0,11,0,0,0,0,0,0,0,16,4,4,7,5,0,35,0,8,0,3,0,0,11,16,11,9,9,5,0,45,13,7,4,6,5,3,35,3,0,0,0,0,0,3,30,19,9,19,10,3,89,0,5,3,7,0,0,21,7,0,0,0,0,0,12,0,0,0,4,0,0,3,10,9,3,12,5,0,35,3,3,0,0,3,0,11,13,18,3,10,4,0,47,5,10,5,4,0,6,30,0,0,0,0,0,0,3,21,22,12,16,8,6,79,10,13,11,13,6,0,46,9,0,0,0,0,0,19,0,7,0,4,0,0,4,18,12,13,13,5,0,67,6,13,0,5,3,0,22,29,24,15,19,15,0,93,19,17,7,9,8,7,66,5,0,0,0,0,0,3,46,40,25,26,19,7,167
506011114,3,3,10,10,8,0,36,4,6,0,0,0,0,10,6,0,4,0,0,0,7,12,10,17,12,8,0,61,7,6,0,0,4,0,18,20,18,16,12,12,0,82,8,3,10,3,6,6,39,0,0,0,0,0,0,4,34,28,22,14,19,9,128,0,5,8,3,0,0,21,6,6,10,0,6,0,20,0,0,0,0,0,0,8,8,12,18,4,10,4,52,4,3,0,0,0,0,16,15,19,20,4,10,4,67,12,18,6,12,7,7,67,0,0,0,0,0,0,3,28,32,32,16,22,10,136,6,15,18,12,13,0,66,7,9,9,0,6,0,33,8,3,4,3,0,0,14,22,27,26,13,21,4,112,15,15,5,0,4,0,32,35,38,30,14,19,4,146,26,21,18,11,11,19,110,0,0,0,0,0,4,11,63,62,49,32,38,22,261
506011115,6,0,3,6,3,0,22,0,6,0,0,0,0,10,0,0,0,0,0,0,0,9,4,4,6,3,0,27,4,0,0,0,0,0,11,8,8,8,6,3,0,34,0,0,5,0,0,0,6,0,0,0,0,0,0,0,13,10,12,4,6,0,44,0,3,0,0,4,0,11,3,3,0,0,0,0,7,0,0,0,0,0,0,0,3,8,0,0,0,0,15,0,0,0,0,0,0,0,9,8,0,0,0,0,18,0,4,0,5,3,6,17,0,0,0,0,0,0,5,8,8,0,7,9,6,36,8,3,6,6,4,0,27,3,9,0,0,0,0,19,0,0,0,0,0,0,0,13,15,6,6,6,0,39,3,0,0,0,0,0,11,15,17,8,6,10,0,55,0,0,7,8,7,6,26,0,0,0,0,0,0,5,24,20,10,9,15,5,82
506011116,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,15,0,0,0,0,0,0,0,0,8,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,18,0,0,0,0,4,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,4,0,11,0,0,0,0,0,0,0,3,5,3,0,4,0,13,4,0,0,0,0,0,5,0,0,0,0,0,0,0,9,5,3,0,0,0,14,0,3,4,0,3,0,15,4,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4,3,3,3,0,25,0,0,0,0,0,0,0,4,8,3,3,3,0,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,5,3,3,5,0,34
506011117,9,18,5,7,7,0,46,0,9,3,0,0,0,7,0,0,0,0,0,0,0,10,26,10,7,6,0,60,11,9,5,0,0,0,21,20,33,20,9,6,0,82,15,3,8,10,6,0,40,4,0,0,0,0,0,5,40,36,21,15,10,3,132,3,5,4,8,3,0,20,9,6,6,5,0,0,26,3,0,0,0,0,0,4,14,10,8,11,3,0,57,3,3,3,4,0,0,18,20,14,12,14,3,0,69,19,21,6,0,8,12,57,0,4,0,0,0,0,3,35,34,12,18,12,12,134,9,25,15,12,7,0,67,8,10,10,7,0,0,38,3,0,0,0,0,0,8,26,35,23,18,15,0,113,12,10,8,4,0,0,40,42,46,31,26,15,0,156,39,21,5,7,14,18,103,4,7,0,3,0,0,15,77,77,40,30,28,16,266
506011307,7,3,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,0,0,0,26,3,0,0,0,0,0,4,9,8,10,0,0,0,27,5,0,0,0,0,0,9,0,0,0,0,0,0,0,12,8,9,0,0,0,38,0,6,0,6,0,0,16,4,0,0,0,0,0,3,0,0,0,0,0,0,8,7,9,11,6,0,0,30,0,0,0,0,0,0,0,7,9,11,6,0,0,25,5,0,6,0,0,0,13,0,0,0,0,0,0,0,11,17,11,3,3,0,41,3,12,12,0,3,0,39,4,0,0,0,0,0,3,0,3,4,0,0,0,11,15,17,20,0,3,0,55,3,0,0,0,0,0,4,15,20,20,0,3,0,59,7,9,4,0,0,0,20,0,0,0,0,0,0,0,20,24,19,8,4,3,81
506011308,3,18,5,6,0,0,27,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,22,6,6,0,0,38,0,0,0,0,0,0,4,6,22,12,6,0,0,36,8,4,0,0,0,0,11,0,0,0,0,0,0,0,15,22,10,5,3,0,49,5,4,0,0,0,0,12,0,6,0,0,0,0,15,0,0,0,0,0,0,0,3,11,3,0,3,0,23,3,0,0,0,0,0,5,7,11,3,6,3,0,22,4,10,0,3,0,0,11,0,0,0,0,0,0,0,8,11,3,8,3,0,41,5,19,6,5,3,0,37,0,4,5,0,0,0,17,0,0,0,0,0,0,3,9,25,17,0,0,0,56,0,0,0,0,0,0,7,14,25,15,8,0,0,63,12,14,0,3,0,0,30,0,0,0,0,0,0,0,23,37,16,11,3,0,89
506021118,15,18,10,9,6,0,54,6,0,0,0,0,0,13,0,4,4,0,0,0,15,22,24,15,16,8,0,77,7,0,3,4,4,0,20,25,27,23,17,5,0,95,20,16,6,5,5,10,65,0,3,0,6,0,0,9,52,43,29,24,16,9,174,4,4,11,11,3,0,38,11,5,5,0,0,0,27,0,0,0,0,0,4,8,19,16,15,15,4,3,79,3,9,6,3,0,0,24,24,17,28,17,9,3,94,12,23,0,5,13,13,76,0,4,0,0,0,4,3,36,50,29,27,24,19,180,18,19,26,23,10,0,93,17,13,5,5,0,0,41,0,5,4,0,5,4,25,40,36,35,29,11,5,157,9,8,12,0,4,0,38,54,45,43,32,16,5,199,33,41,12,16,22,24,143,0,3,6,6,0,0,19,88,85,54,52,41,28,358
506021119,8,10,9,4,4,3,39,0,3,0,0,0,0,9,0,0,0,0,0,0,3,8,15,10,6,8,6,57,3,3,3,0,0,0,12,16,18,11,7,9,6,68,10,11,6,7,15,5,55,4,0,0,0,9,4,13,34,31,14,20,28,13,142,7,9,3,10,4,0,34,6,3,3,0,0,0,21,0,0,0,0,0,0,0,18,16,11,10,11,0,55,5,3,3,3,0,0,20,19,16,9,16,13,0,74,10,15,4,11,3,10,58,0,0,0,0,3,11,13,32,32,19,30,15,16,143,17,19,11,10,7,3,72,6,13,3,3,5,0,32,0,0,0,0,0,0,7,26,33,18,21,14,6,114,10,8,4,9,3,0,29,39,36,19,24,21,6,143,23,27,10,18,17,14,116,0,0,0,0,13,12,32,60,63,31,42,48,32,283
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,4,13,12,0,3,0,39,9,9,0,0,0,0,24,0,6,0,0,0,0,3,14,22,16,3,8,0,64,0,4,0,0,0,0,6,15,24,16,3,8,0,68,6,6,0,0,5,3,24,0,0,0,0,0,0,0,24,30,20,10,9,6,95,6,8,6,8,0,0,29,9,3,3,0,0,0,23,5,3,0,0,0,0,3,18,12,9,9,3,3,51,0,0,0,0,0,0,5,19,12,9,11,6,3,56,0,3,3,4,3,6,18,0,0,0,0,0,0,0,26,21,13,18,10,9,76,9,23,16,6,6,0,65,15,11,9,0,4,0,39,3,3,0,0,0,0,12,34,34,23,16,10,4,121,3,4,0,0,0,0,11,35,34,23,11,8,4,128,13,14,4,9,5,3,40,0,0,0,0,0,0,0,50,50,26,17,15,9,171
506021309,7,6,0,6,0,0,29,8,0,9,0,0,0,18,0,0,0,0,0,0,6,13,12,8,6,4,0,52,0,4,0,0,0,0,6,18,15,8,6,4,0,53,17,7,7,5,0,8,42,0,0,0,0,0,0,0,33,20,13,15,8,8,90,7,5,0,0,4,0,22,8,0,3,3,3,0,15,8,0,0,0,0,0,10,13,9,9,5,8,0,46,0,0,0,0,0,0,0,14,10,6,4,8,0,52,11,11,5,3,11,11,43,0,0,0,0,0,0,7,29,24,9,14,14,12,100,14,15,4,9,4,0,55,13,4,8,3,4,0,33,4,0,0,0,3,0,7,34,22,12,10,12,0,94,6,4,0,0,0,0,9,37,25,18,12,11,0,104,30,16,11,7,7,15,85,0,0,0,0,0,0,7,62,39,24,23,19,15,191
506021310,0,4,9,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,3,0,21,0,0,0,0,0,0,0,6,0,7,4,3,0,21,9,5,0,0,5,0,12,0,0,0,0,0,0,0,12,10,7,0,7,0,34,0,6,3,3,4,0,16,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,8,3,8,3,4,29,0,0,0,0,0,0,4,6,10,3,8,3,4,32,4,0,0,6,0,0,16,0,0,0,0,0,0,0,14,11,3,8,3,3,43,3,6,9,8,3,0,29,7,7,3,0,0,0,14,0,0,0,0,0,0,3,7,15,11,8,4,4,46,3,0,0,0,0,0,7,12,10,13,8,4,4,50,14,8,0,3,5,0,28,0,0,0,0,0,0,0,24,18,13,11,7,6,76
506021311,3,8,3,10,4,0,32,0,7,0,0,6,0,14,0,0,0,4,0,0,9,11,16,3,14,7,0,56,0,3,4,0,0,0,8,11,21,8,15,7,0,62,10,4,4,8,0,3,27,0,0,0,0,0,0,0,19,17,6,19,13,6,93,0,13,4,5,4,0,33,13,6,0,3,0,0,22,0,0,0,0,0,0,5,16,18,10,9,3,0,57,4,0,0,4,0,0,6,14,17,13,10,3,0,64,3,5,10,3,10,9,48,0,0,0,0,0,0,3,21,27,17,16,21,13,116,3,18,9,12,7,6,66,12,9,0,5,0,0,38,0,0,0,10,0,0,13,22,34,9,22,11,5,112,5,3,3,3,0,0,17,30,33,13,24,16,5,124,20,7,14,10,14,15,71,0,0,0,0,3,4,8,40,46,25,35,29,24,203
506031124,17,13,10,5,3,0,43,6,8,0,4,0,0,25,0,3,0,0,0,0,6,22,28,13,5,3,0,68,10,5,3,4,4,0,19,31,27,16,9,4,0,87,26,16,9,18,8,8,76,3,0,0,0,0,0,6,64,42,25,28,12,10,180,7,7,10,7,5,0,38,16,4,10,3,0,0,37,0,0,0,0,0,0,4,22,14,13,8,9,0,76,4,3,4,0,0,0,13,30,19,18,10,9,0,84,23,28,23,15,7,10,105,0,0,0,0,0,0,3,58,46,39,26,11,10,196,17,28,18,11,5,0,76,25,12,6,10,0,0,57,0,3,0,0,0,0,12,45,37,26,19,9,0,140,16,3,7,7,4,0,38,59,44,32,25,8,0,177,50,44,30,32,16,21,184,5,0,0,5,0,0,9,117,86,67,58,26,21,373
506031125,5,0,6,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,3,0,20,0,0,0,0,0,0,0,4,0,5,3,3,0,16,9,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,5,3,3,0,27,5,4,0,4,0,0,11,3,0,3,0,0,0,6,0,0,0,0,0,0,0,3,3,0,6,0,0,19,0,0,0,0,0,0,0,8,3,0,3,0,0,21,5,4,0,0,0,3,10,0,0,0,0,0,0,0,10,5,0,6,0,3,29,5,4,3,4,8,0,19,3,0,3,0,0,0,7,0,0,0,3,0,0,3,7,5,4,3,10,0,33,0,0,0,0,0,0,4,10,5,12,9,10,0,35,4,4,0,0,0,3,16,0,0,0,0,0,0,0,21,8,12,4,10,3,56
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,7,11,3,3,0,0,26,5,0,0,0,4,0,13,0,4,0,0,0,0,9,7,16,7,5,3,0,38,4,0,4,0,0,0,14,16,15,11,4,5,0,55,17,4,7,3,0,8,33,0,0,0,0,0,0,0,32,25,17,11,5,9,94,6,10,10,4,5,6,30,7,4,0,3,4,0,11,0,0,0,0,0,0,5,12,16,10,14,3,6,53,3,3,0,0,0,0,15,20,14,11,8,4,5,62,16,9,11,8,6,12,65,4,0,0,0,0,0,5,39,26,16,17,15,20,130,10,20,10,14,3,6,56,13,4,0,9,6,0,25,0,3,0,0,0,0,8,20,34,13,13,7,5,92,8,5,4,0,0,0,23,34,36,16,19,12,4,120,36,19,10,10,12,23,98,0,0,4,0,0,0,6,70,49,29,25,21,24,224
506031128,9,9,5,4,9,0,31,3,0,0,4,0,0,5,4,0,0,0,0,0,4,18,11,5,8,8,0,47,4,5,4,0,0,0,11,20,12,7,8,8,4,55,13,3,0,4,0,0,28,0,0,0,0,0,0,0,32,19,5,10,12,9,81,3,5,0,0,0,0,19,0,0,0,0,0,0,9,0,0,0,0,0,0,6,8,14,0,4,3,0,27,6,5,6,0,0,0,15,15,12,4,4,3,0,42,10,3,7,5,3,11,31,0,0,0,0,0,0,0,23,17,10,4,9,10,73,10,19,6,8,4,0,47,3,0,0,6,0,0,12,5,6,0,0,0,0,12,20,21,7,15,9,3,75,13,4,3,0,0,0,25,33,29,11,15,9,4,97,20,7,9,3,4,9,62,0,0,0,0,0,0,0,58,36,21,16,18,16,157
506031129,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,4,0,10,0,0,0,0,0,0,3,0,5,0,4,4,0,10,0,7,0,0,0,6,11,0,0,0,0,0,0,0,5,9,0,5,5,6,22,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,4,6,0,11,6,0,0,4,0,3,12,0,0,0,0,0,0,0,8,0,0,3,3,4,26,0,4,0,3,0,0,10,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,3,0,9,8,0,16,0,0,0,0,0,0,3,6,3,0,5,10,0,21,5,7,0,5,0,9,26,0,0,0,0,0,0,0,7,10,0,8,8,11,47
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,5,7,0,0,10,0,0,0,0,0,3,6,0,0,0,5,0,0,5,0,0,5,6,0,3,16,0,0,0,0,0,0,0,4,0,5,6,0,3,19,0,0,0,3,3,0,5,0,0,0,0,0,0,0,7,0,5,9,3,4,23,0,0,0,0,0,0,3,9,0,0,0,0,0,13,0,0,0,0,0,0,0,11,3,7,0,0,0,17,0,0,0,0,0,0,0,8,3,7,0,0,0,17,3,0,0,0,0,5,6,0,0,0,0,0,0,0,11,3,7,4,4,5,25,0,0,4,7,0,0,14,4,0,0,5,0,3,14,0,0,0,5,0,0,5,11,3,6,10,0,3,30,0,0,0,0,0,0,0,8,3,6,10,0,3,36,5,0,0,3,3,9,17,0,0,0,0,0,0,0,19,3,6,16,8,8,52
506041132,12,13,11,12,6,0,62,4,9,0,0,0,3,24,4,6,0,0,0,0,9,18,30,12,22,11,3,93,5,5,3,0,0,0,18,31,30,16,18,11,3,115,24,10,8,7,4,17,73,0,0,0,0,0,0,9,55,42,24,26,18,24,189,7,20,8,5,6,3,39,11,3,10,10,3,5,40,0,5,4,0,0,0,9,21,29,15,15,12,3,87,8,4,6,7,0,0,23,35,30,14,21,12,3,114,18,23,19,4,10,19,99,4,6,0,0,3,0,17,61,59,40,26,21,24,228,29,30,14,15,11,3,101,16,14,12,13,9,5,58,3,7,4,4,5,0,21,47,52,26,29,17,10,182,17,9,7,8,0,0,41,67,62,33,40,17,6,221,46,34,25,19,11,37,173,9,8,0,0,3,0,25,115,104,60,55,42,48,420
506041133,3,4,3,4,4,0,20,5,0,0,0,0,0,8,0,0,0,5,0,0,3,8,9,5,10,4,0,29,4,0,0,0,0,0,6,12,10,5,12,4,0,39,61,151,79,36,9,0,331,12,0,0,0,0,0,12,84,155,87,50,10,0,377,0,0,5,7,0,0,18,6,4,0,0,3,0,17,0,0,0,0,0,0,4,8,4,12,7,3,0,36,0,0,0,0,0,0,4,9,4,9,9,6,0,41,21,43,35,10,4,0,106,0,0,0,0,0,0,0,27,47,43,23,7,4,147,6,9,10,12,0,0,38,8,4,0,3,3,0,26,0,0,0,3,0,0,9,12,14,10,17,9,0,70,3,0,0,0,0,0,8,21,17,15,23,10,0,82,85,190,111,48,9,0,444,12,0,0,0,0,0,12,114,208,129,67,16,4,529
506041134,19,3,15,16,12,0,57,7,6,4,4,0,5,33,5,6,3,3,6,0,17,26,15,21,22,19,5,110,13,11,9,0,3,0,46,46,27,30,24,17,8,151,19,3,13,14,3,15,72,4,0,3,0,0,4,15,62,38,42,43,29,24,236,4,8,14,12,7,0,52,10,5,3,6,6,0,30,3,7,3,0,0,0,13,22,18,27,15,13,0,95,10,11,10,9,4,0,36,33,24,31,20,15,0,126,43,22,18,20,21,19,141,0,0,0,0,0,0,4,77,49,51,42,35,24,276,23,10,29,28,16,4,109,18,13,7,13,6,6,66,3,12,9,3,5,0,27,49,31,44,42,30,9,199,23,22,17,5,5,0,74,72,53,60,44,33,12,278,64,31,29,32,28,33,208,0,4,3,0,6,5,23,140,89,93,85,63,49,512
