SA2_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
509021237,95,81,179,1297,1241,2539,224,212,436,1617,1536,3152,20,16,39,826,645,1466,7,0,7,850,664,1511,11,10,24,34,14,53,0,0,0,50,20,74,34,28,60,862,660,1517,10,0,10,897,686,1584,56,59,112,421,562,985,4,5,14,480,625,1112,4,5,6,15,15,32,208,204,417,234,228,459,38.2,33.3,36.2,4.2,2.3,3.4,14.3,0,14.3,5.6,3.4,4.6,35.4,29.3,32.6,66.2,53.1,59.8,3.1,0,1.6,55.6,44.6,50.2,21.9,19.5,20.8,63.4,51.9,57.8,2.7,0,1.4,52.5,43.1,47.9,3,6,3,93,182,276,0,0,0,98,186,284,14,14,30,719,452,1170,3,0,3,740,466,1205,0,0,5,75,33,107,0,0,0,77,29,110,0,0,0,11,14,28,0,0,0,11,14,28,0,0,0,4,26,24,0,0,0,9,26,28,0,3,3,61,156,219,0,0,0,58,163,221,0,0,0,66,84,152,0,0,0,71,84,150,13,3,15,326,171,504,5,0
509021238,60,55,112,1439,1288,2723,160,119,276,1651,1463,3119,36,18,49,977,769,1748,4,4,10,1012,788,1806,3,3,6,29,33,57,0,0,0,30,33,66,36,17,60,999,800,1798,11,4,9,1047,824,1871,20,29,54,418,475,893,5,9,13,438,510,955,4,3,9,16,15,34,144,107,257,168,129,294,10.8,19,13.8,2.6,3.8,3.1,14.3,0,9.1,3,4.1,3.5,62.7,38.2,50.9,69.8,62,66.1,4.5,3.3,4,63.3,56.3,60,55.9,30.9,43.9,67.9,59.6,64,3.8,3.3,3.6,61.4,54,57.9,5,7,7,88,192,282,0,0,0,93,198,290,30,14,46,871,567,1435,4,3,9,910,581,1490,0,0,0,99,50,148,3,0,3,101,50,158,0,0,0,5,12,23,0,0,0,5,12,23,0,0,0,6,23,33,0,0,0,6,23,33,0,0,5,72,150,219,0,0,0,74,155,229,0,7,7,53,126,176,3,0,3,56,127,183,15,8,22,347,189,533,4,0
509021239,93,79,169,3505,3292,6796,433,269,700,4032,3635,7668,60,48,101,2110,1801,3914,25,16,45,2194,1864,4057,3,0,8,91,53,147,0,0,0,103,55,155,65,48,108,2203,1858,4060,31,15,45,2294,1918,4217,25,35,56,1264,1381,2643,24,16,41,1309,1429,2741,3,0,3,44,49,92,380,233,616,428,288,713,8.2,6.3,7.3,4.2,2.9,3.6,3.4,5.9,4.3,4.3,3,3.7,67.8,59.3,63.7,62.8,56.4,59.7,6.7,6.3,6.6,56.9,52.8,55,62.2,55.6,59.1,60.1,54.8,57.6,6.5,6,6.3,54.4,51.3,52.9,0,13,6,127,271,398,0,3,3,130,281,416,53,34,82,1950,1500,3450,24,13,33,2022,1548,3575,7,0,7,227,131,355,3,0,4,232,139,370,0,0,0,43,53,97,0,0,0,43,53,97,0,0,0,17,69,85,0,0,0,17,67,84,4,4,8,191,399,593,0,0,0,199,410,600,5,4,5,241,336,582,4,0,6,247,347,594,19,7,27,1125,399,1526,12,0
509021240,79,69,153,1690,1606,3298,295,225,524,2066,1902,3975,34,37,71,1151,952,2103,5,6,13,1198,989,2189,9,9,19,45,23,70,0,0,4,58,37,93,47,42,87,1202,976,2174,7,5,16,1252,1024,2282,34,19,54,466,605,1070,13,3,14,510,629,1137,4,10,13,25,25,53,278,209,490,305,244,550,23.4,17.1,20.5,3.7,2.8,3.3,12.5,28.6,20,4.5,3.5,4,56.6,59.4,57.9,71,60.8,66,2.7,3.1,2.9,60.6,53.9,57.4,43.4,49.3,46.1,68.4,59.1,63.9,2.4,2.2,2.3,57.9,52,55.1,11,8,18,143,214,350,0,0,0,147,219,365,28,26,51,1008,732,1741,8,6,12,1039,768,1804,0,0,0,96,40,139,0,0,0,96,40,139,0,0,0,28,22,52,0,0,0,28,22,52,0,4,4,9,39,51,0,0,0,9,40,50,0,0,3,98,212,307,0,3,5,97,211,308,0,8,8,69,133,199,0,0,0,69,140,207,9,13,23,451,186,635,3,0
509021241,133,134,272,1493,1389,2882,246,206,446,1873,1726,3602,50,51,102,1139,908,2051,10,6,18,1199,958,2161,16,11,22,25,21,51,0,0,0,50,29,78,66,59,123,1164,930,2096,15,6,16,1249,991,2242,60,66,127,310,442,748,0,8,7,371,515,886,8,9,15,17,19,39,228,196,423,253,220,472,23.9,16.7,20.5,2.4,2.2,2.3,16.7,0,12.5,3.7,3,3.4,50.4,43.8,47,78.1,66.8,72.7,4.9,2,3.6,66.6,57.3,62.2,38.3,36.5,37.4,76.3,65.4,71,4.1,2,3.1,64.2,55.6,60,8,20,24,86,211,295,0,0,4,94,229,324,43,28,72,1044,691,1736,9,3,13,1092,726,1816,0,0,3,108,50,156,0,0,0,113,51,161,0,0,0,19,27,42,0,0,0,19,27,42,0,0,0,6,25,35,0,0,0,6,25,35,0,0,0,98,226,322,0,0,0,96,226,324,0,3,4,66,117,181,0,5,5,68,122,191,10,17,30,369,168,539,3,3
509021242,42,37,82,1198,933,2132,239,132,368,1477,1107,2583,13,7,22,877,568,1447,5,4,12,903,580,1479,5,0,3,24,23,42,0,0,0,23,27,49,18,12,29,900,590,1491,3,3,12,926,601,1530,18,26,45,274,335,604,4,0,3,293,363,652,8,0,13,21,12,40,226,122,352,256,143,402,11.8,10,11.1,2.6,3.7,3,14.3,20,16.7,2.8,4,3.3,40.5,25,32.9,75.3,62.9,69.9,3,3.8,3.3,62.8,54.5,59.2,35.7,22.5,29.3,73.4,60.6,67.7,2.6,3,2.7,61,52.3,57.3,0,0,0,78,139,224,0,0,0,79,141,222,14,7,24,781,417,1198,5,0,5,804,424,1231,0,0,0,90,46,130,4,0,6,96,41,139,0,0,0,12,7,16,0,0,0,12,7,16,0,0,0,10,17,24,0,0,0,10,21,27,0,0,0,64,108,168,0,0,0,64,112,171,0,0,0,57,84,141,0,0,0,56,87,144,4,6,10,296,126,418,0,0
509021243,211,243,452,4027,3974,8005,447,394,843,4685,4609,9299,74,77,153,2239,2167,4406,17,9,29,2326,2252,4577,12,21,35,142,107,251,0,0,3,161,129,288,94,96,186,2384,2270,4653,19,14,28,2490,2383,4867,112,138,255,1588,1643,3226,16,22,41,1718,1803,3519,7,5,14,60,58,125,412,356,772,483,426,912,16.7,23.7,20.3,6,4.6,5.4,5.6,8.3,6.7,6.4,5.4,5.9,42.5,40.2,41.3,59.1,57.2,58.1,4,3,3.6,53.1,51.7,52.4,35.4,30.7,32.9,55.5,54.5,55,3.8,2.8,3.3,49.7,48.9,49.3,13,19,28,288,515,800,0,0,0,299,529,829,52,55,108,1923,1636,3553,14,9,21,1992,1695,3686,0,0,0,170,108,279,5,0,3,174,105,278,0,0,0,60,78,145,0,0,0,61,81,142,0,0,0,39,78,118,0,0,0,39,79,121,5,6,9,204,387,587,3,0,3,207,393,600,5,10,16,191,375,561,0,0,5,198,380,578,27,28,52,1111,567,1678,9,0
509021244,50,47,96,1748,1696,3444,243,190,432,2044,1931,3977,28,28,54,980,865,1842,9,4,4,1007,895,1904,0,0,0,69,41,109,0,3,3,69,43,120,32,28,57,1048,904,1956,9,7,8,1081,940,2022,18,21,41,668,768,1440,14,7,18,698,791,1495,0,4,3,32,20,51,227,176,402,258,196,459,6.7,0,3.5,6.7,4.5,5.7,0,60,30,6.6,4.7,5.7,57.7,58.7,58.2,60,53.5,56.8,2.1,2.6,2.3,53,48.6,50.9,53.8,58.7,56.1,55.9,51.1,53.5,2.1,1,1.6,49.5,46.3,47.9,3,13,12,102,188,284,0,0,0,106,200,301,23,21,37,861,670,1531,3,0,4,893,690,1579,3,0,3,112,63,187,0,0,0,117,70,190,0,0,0,36,51,86,0,0,0,39,51,84,0,0,0,18,52,73,0,0,0,18,52,76,0,0,0,106,185,290,0,0,0,109,185,293,3,8,9,122,228,354,0,0,0,133,236,363,5,7,17,576,242,821,5,0
509021245,65,71,140,1943,1938,3888,241,191,435,2251,2205,4457,29,31,60,1028,950,1979,10,6,19,1068,991,2058,8,10,17,57,53,111,0,0,0,71,63,130,41,44,80,1095,1001,2090,10,6,17,1145,1046,2191,21,30,50,825,909,1739,9,14,22,859,956,1814,5,0,5,30,31,61,218,169,392,254,200,454,27.5,22,24.7,5.5,5.1,5.3,9.1,0,5.3,6.3,5.7,6,61.5,56.2,58.7,56,51.5,53.8,4.6,4.2,4.4,50.7,47.6,49.2,44.6,43.8,44.2,53,48.9,50.9,4.2,4.2,4.2,47.5,44.9,46.2,0,8,8,92,217,306,0,0,0,92,220,312,28,23,48,927,711,1640,11,9,17,963,744,1705,0,0,7,111,73,183,0,0,0,113,73,188,0,3,3,32,45,73,0,0,0,32,49,78,0,0,0,10,58,73,0,0,0,12,59,75,0,6,8,140,244,385,0,0,0,144,247,392,3,0,5,135,233,371,3,0,0,142,234,381,6,10,22,506,237,749,6,0
509031246,64,90,156,1313,1203,2517,129,135,265,1511,1422,2937,20,30,44,845,644,1488,6,7,13,869,679,1551,12,8,22,36,20,57,4,0,4,47,31,75,29,36,68,882,665,1546,11,7,18,921,706,1626,30,54,83,422,527,950,4,3,11,458,584,1039,4,3,10,10,11,18,120,118,233,135,130,269,43.3,22.2,31.8,4,3,3.6,22.2,0,10.5,5.4,3.9,4.8,45.5,39.1,41.8,67.1,55.2,61.4,6.8,7.6,7.2,60.9,49.8,55.5,25.8,30.4,28.5,64.4,53.5,59.2,5.3,7.6,6.5,57.6,47.8,52.8,3,10,15,59,115,171,0,0,0,62,126,186,16,21,29,775,520,1293,5,9,15,792,545,1335,0,0,0,75,50,131,0,0,0,75,52,129,0,0,0,9,17,23,0,0,0,9,17,23,0,0,0,8,29,33,0,0,0,9,29,35,4,0,5,57,148,206,0,0,3,59,149,212,0,5,5,65,130,197,0,7,4,67,143,205,9,10,18,325,165,488,4,6
509031247,45,60,105,1564,1356,2918,217,177,391,1828,1581,3409,17,24,43,1245,936,2183,7,3,11,1268,968,2233,10,0,9,28,19,46,0,0,0,38,19,57,25,29,52,1269,953,2227,7,3,11,1303,989,2294,15,28,44,278,385,660,3,4,11,295,414,707,3,3,6,21,14,32,207,166,377,227,183,410,33.3,3.4,17.9,2,2.1,2.1,0,0,0,2.7,2.1,2.4,60,50.9,54.9,81.1,70.6,76.3,2.8,2.3,2.6,71.4,62.4,67.2,40,49.1,45.1,79.5,69.2,74.7,2.8,2.3,2.6,69.5,61,65.6,0,6,6,97,210,305,0,0,3,96,215,313,12,20,32,1133,707,1845,3,6,9,1155,734,1887,0,0,0,122,77,204,0,0,0,127,76,205,0,0,0,4,8,18,0,0,0,4,8,18,0,0,0,3,29,30,0,0,0,3,29,30,0,0,3,91,253,347,0,0,0,92,255,347,0,3,3,70,146,218,0,0,0,70,148,221,8,11,17,355,164,513,4,0
509031248,29,26,58,831,805,1638,102,86,188,961,923,1885,21,14,33,555,456,1014,10,8,17,579,481,1062,0,3,3,22,19,40,0,0,0,22,22,46,19,17,39,573,478,1047,10,8,17,603,502,1102,7,9,20,251,326,572,3,5,5,260,343,602,0,0,0,9,12,19,95,70,169,97,82,183,13.6,11.8,12.8,3.3,4,3.6,0,0,0,3.7,4.2,3.9,73.3,56.7,65,69.1,58.9,64.1,6.8,10.5,8.5,62.6,54.3,58.5,63.3,50,56.7,66.8,56.5,61.7,6.8,10.5,8.5,60.3,52,56.2,0,0,0,47,83,137,0,0,0,46,89,133,20,14,32,495,366,861,10,8,14,526,385,912,0,0,0,31,31,61,0,0,0,36,31,63,0,0,0,22,15,33,0,0,0,22,15,33,0,0,0,7,18,21,0,0,0,7,18,21,0,0,3,55,106,156,0,0,0,54,109,164,0,5,5,44,80,121,0,5,0,43,81,127,4,9,13,270,113,383,0,8
509031249,81,90,172,1527,1594,3121,181,159,337,1782,1844,3627,33,30,60,950,897,1841,9,3,13,986,927,1922,6,12,17,56,40,95,0,0,0,64,52,111,44,41,80,1004,936,1937,8,3,12,1052,982,2032,34,55,86,487,601,1090,9,10,17,530,661,1194,6,3,10,36,61,88,161,142,303,199,205,399,17.1,28.2,22.5,5.5,4.3,4.9,12.5,0,7.1,6,5.2,5.6,51.9,41.9,46.5,65.7,58.7,62.1,4.5,3.8,4.2,59,53.2,56.1,43,30.1,36,62.1,56.2,59.1,3.9,3.8,3.9,55.5,50.4,52.9,3,4,11,136,271,411,0,0,0,141,280,423,29,20,49,800,612,1412,6,9,12,837,639,1473,0,0,0,67,34,103,0,0,0,72,34,107,0,0,0,23,22,42,0,0,0,23,22,42,0,0,0,18,39,54,0,0,0,18,39,54,5,4,3,133,218,354,0,0,0,137,225,357,6,0,4,89,168,254,0,0,0,90,165,260,9,14,23,408,228,627,6,0
509031250,39,29,78,1794,1717,3510,209,206,414,2042,1957,4001,17,9,33,1190,1035,2224,8,8,21,1223,1055,2271,3,5,7,32,21,53,0,0,0,33,27,65,25,17,43,1222,1054,2276,8,8,21,1254,1083,2332,19,15,35,549,634,1184,9,8,21,573,661,1235,0,0,0,25,26,48,190,193,377,212,213,428,16.7,41.2,26.8,2.5,2.1,2.3,0,0,0,2.8,2.7,2.7,55.8,51.5,53.9,68.1,61.5,64.9,4.3,3.9,4.1,61.4,55.2,58.4,46.5,30.3,39.5,66.4,60.2,63.4,4.3,3.9,4.1,59.7,53.8,56.8,0,4,6,82,211,297,0,0,0,83,214,300,20,6,27,1092,809,1906,6,7,16,1116,828,1944,0,4,4,128,67,195,0,0,3,136,67,202,0,0,0,16,28,44,0,0,0,16,28,44,0,0,0,11,41,53,0,0,0,11,41,53,0,6,6,112,246,357,0,0,0,111,252,364,5,0,5,110,151,258,0,0,0,110,157,262,9,5,12,435,237,676,0,0
510011262,1074,1216,2287,3563,3922,7485,714,749,1463,5349,5887,11236,468,528,998,2900,3249,6151,18,12,33,3389,3794,7176,108,71,182,61,55,116,0,3,3,168,130,299,578,602,1178,2963,3305,6263,24,16,34,3557,3921,7478,406,530,937,543,576,1122,5,10,16,956,1120,2074,92,84,180,57,42,94,686,727,1409,838,848,1686,18.8,12.3,15.5,2.1,1.6,1.8,4.3,14.3,8.1,4.8,3.3,4,53.6,49.5,51.5,83.1,84.2,83.7,3.2,1.9,2.5,66.5,66.6,66.5,43.6,43.5,43.5,81.3,82.9,82.2,3.1,1.6,2.3,63.3,64.4,63.9,80,164,249,515,927,1439,0,0,5,599,1091,1693,370,350,718,2329,2281,4607,17,9,26,2717,2637,5352,11,0,17,170,148,317,0,0,0,184,149,331,0,19,26,131,271,405,0,0,0,135,292,432,10,22,31,76,216,293,0,0,4,82,238,325,25,88,106,544,1026,1575,3,0,3,566,1120,1683,36,83,122,358,514,871,0,0,0,398,601,1000,227,158,380,1139,483,1621,8,3
510011263,1540,1518,3057,810,780,1592,373,414,788,2726,2710,5441,323,343,664,663,659,1325,10,5,11,992,1005,1995,64,40,108,7,12,15,0,0,0,71,53,123,380,388,770,673,670,1339,10,5,11,1063,1061,2120,1093,1080,2182,127,102,228,0,3,3,1226,1190,2413,62,49,107,16,8,22,359,403,770,438,463,898,16.2,11.3,13.7,1,1.6,1.3,0,0,0,6.5,5.2,5.8,24.8,25.6,25.2,82.5,85.8,84.1,1.9,1.2,1.5,38.9,39.1,39,20.8,22.7,21.7,81.7,84.4,83,1.9,1.2,1.5,36.4,37.1,36.7,67,93,157,180,230,407,0,0,0,244,322,572,237,236,474,478,422,897,4,0,10,720,664,1380,3,0,0,29,18,51,0,0,0,35,16,53,0,4,10,29,58,87,0,0,0,34,65,94,4,3,5,19,37,61,0,0,0,25,43,69,3,24,26,93,232,327,0,0,0,102,257,352,10,34,38,74,91,159,0,0,0,84,118,202,157,117,269,279,93,368,4,0
510011264,944,1046,1991,244,227,468,133,114,246,1319,1387,2702,180,199,380,205,188,400,6,9,10,394,392,789,153,96,246,0,0,3,0,0,0,149,96,254,336,294,629,206,193,400,6,9,10,548,490,1041,530,684,1215,31,27,57,8,9,20,571,723,1292,77,67,151,5,6,11,115,100,209,202,172,373,45.6,32.9,39.6,0.5,0.5,0.5,0,0,0,28,20,24.2,35.3,28.2,31.5,84.8,84.9,84.9,5.3,4.4,4.9,41.4,35.5,38.4,19.2,18.9,19,84.4,84.4,84.4,5.3,4.4,4.9,29.8,28.4,29.1,42,44,85,43,53,96,0,0,0,85,96,187,119,142,262,156,137,292,4,0,10,280,278,564,0,0,0,6,0,6,0,0,0,9,0,6,0,0,0,18,16,34,0,0,0,19,16,35,3,5,8,4,14,20,0,0,0,7,22,27,0,12,12,41,78,113,0,0,0,41,91,132,3,10,13,22,21,43,0,0,0,25,31,60,112,82,192,71,25,98,0,0
510011265,784,915,1700,1575,1538,3113,482,467,946,2836,2921,5761,280,264,553,1311,1309,2624,17,6,23,1615,1580,3198,47,36,80,22,18,42,0,0,0,76,54,124,329,302,633,1340,1323,2664,17,4,29,1690,1636,3321,409,567,970,215,204,423,6,16,21,625,783,1410,53,48,101,16,12,31,455,445,898,527,501,1023,14.6,11.6,13.1,1.9,1.2,1.5,0,12.5,3.7,4.3,3.2,3.8,41.9,33.1,37.2,85.1,86,85.5,4,1.7,2.9,59.5,56,57.7,35.8,29.3,32.3,83.5,84.9,84.2,4,1.5,2.8,56.9,54.2,55.5,43,47,88,228,352,578,3,5,3,273,402,671,220,209,429,1074,946,2013,15,4,18,1309,1152,2463,0,0,4,53,31,85,0,0,0,57,35,87,5,0,10,59,97,151,0,0,0,58,98,158,0,3,3,31,68,91,0,0,0,32,68,102,14,18,33,200,416,621,6,0,6,221,435,657,18,32,49,122,192,317,4,0,3,140,228,367,105,79,186,525,214,740,3,0
510011266,475,501,974,305,300,606,78,72,152,857,877,1735,138,116,254,213,240,453,4,7,9,355,357,715,43,46,88,12,7,17,0,0,0,53,52,102,178,159,338,218,247,465,9,7,9,408,407,816,270,315,582,75,53,129,0,0,12,349,375,723,26,25,52,3,3,14,72,67,140,101,94,200,23.9,27.5,25.6,3.6,2.9,3.2,16.7,0,9.1,12.8,12.5,12.6,38,31.9,34.9,72.6,81.1,76.8,7.5,6.6,7.1,47.4,46.6,47,28.9,23.2,25.9,70,78.7,74.3,6.3,6.6,6.4,41.3,40.8,41,22,33,57,24,50,78,0,0,0,52,79,132,106,76,188,184,189,372,3,3,8,294,271,563,0,0,3,13,5,21,0,0,0,19,9,22,0,0,0,13,15,31,0,0,0,13,16,30,3,0,7,4,15,17,0,0,0,8,17,20,3,7,12,42,82,125,0,0,0,44,92,132,5,12,15,37,42,74,0,0,0,39,52,87,57,40,99,91,29,122,8,0
510021267,543,466,1007,1992,616,2607,1471,322,1793,4000,1408,5405,210,99,302,1848,514,2362,13,0,12,2068,614,2687,50,53,102,28,10,40,0,0,0,76,58,138,260,150,405,1874,525,2400,13,0,12,2146,676,2817,267,305,570,79,74,154,3,0,3,347,380,730,15,10,29,36,19,53,1449,320,1779,1507,350,1857,19.8,34.5,25.1,1.5,1.5,1.5,0,0,0,3.7,8.8,4.9,47.7,31.7,40.3,94.1,85.4,92,0.9,0.3,0.8,53.6,48,52.2,38.3,20.8,30.2,92.7,84.1,90.6,0.9,0.3,0.8,51.6,43.8,49.6,19,16,40,20,39,60,0,0,0,42,59,101,183,76,259,1809,471,2283,13,0,14,2008,549,2550,0,0,0,9,3,21,0,0,0,9,3,19,0,0,0,53,32,85,0,0,0,56,29,88,0,0,0,19,6,22,0,0,0,19,8,23,3,4,7,194,104,295,0,0,0,200,100,300,6,8,14,156,62,217,0,0,0,163,71,236,59,18,80,832,96,930,3,0
510021268,166,168,338,1231,1124,2353,197,177,373,1593,1465,3060,135,108,237,1130,924,2059,14,7,23,1278,1035,2314,10,6,16,18,29,41,0,0,0,24,32,63,138,113,257,1152,945,2098,9,7,18,1306,1066,2374,22,49,71,68,164,234,4,4,5,91,216,305,4,5,10,13,11,23,181,165,347,200,182,379,5.7,7,6.3,1.5,2.7,2,7.7,0,5,2,3.2,2.5,83.3,67.9,75.6,93.5,84.6,89.2,6.6,4,5.3,81.7,72.9,77.5,78.6,63.1,70.8,92.1,82.3,87.4,6.1,4,5.1,80.1,70.6,75.5,5,25,24,70,178,244,0,0,0,75,201,273,126,80,208,1050,741,1790,14,9,16,1190,833,2019,0,0,0,20,18,37,0,0,0,20,23,44,0,0,0,27,31,62,0,0,0,27,31,62,0,0,0,11,27,35,0,0,0,11,27,35,0,10,11,95,194,287,0,3,3,101,199,304,3,13,15,81,139,218,0,4,4,88,156,235,53,33,85,532,220,756,0,0
