SA2_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
505021094,..,7,0,0,0,0,7,..,..,0,3,0,0,9,..,6,5,0,0,0,4,..,0,0,0,0,0,0,..,11,5,3,0,0,21,..,..,..,0,0,0,0,..,11,5,0,0,0,19,10,..,..,..,..,..,10,..,0,4,0,0,0,3,10,15,7,0,0,0,35,..,927,18,0,0,0,948,..,..,309,468,192,27,998,..,117,62,18,3,0,193,..,18,5,6,0,0,24,..,1065,390,486,200,28,2166,..,..,..,9,4,12,23,..,1065,390,497,204,42,2191,744,..,..,..,..,..,744,..,66,20,3,5,0,97,744,1128,417,500,201,44,3028
505021095,..,11,5,0,0,0,12,..,..,0,3,3,0,7,..,10,10,0,0,0,21,..,0,0,0,0,0,0,..,23,13,8,4,0,45,..,..,..,0,0,0,0,..,23,13,8,4,0,45,22,..,..,..,..,..,22,..,8,0,0,0,0,8,22,26,15,8,4,0,80,..,1428,56,15,0,0,1498,..,..,521,455,105,30,1107,..,294,132,35,6,0,466,..,55,12,3,0,0,68,..,1779,722,499,110,29,3136,..,..,..,12,13,15,41,..,1779,722,509,120,52,3179,2497,..,..,..,..,..,2497,..,224,46,14,5,0,290,2497,2005,767,524,121,52,5966
505021096,..,3,0,0,0,0,4,..,..,0,0,0,0,5,..,3,0,0,0,0,7,..,0,0,0,0,0,0,..,8,0,3,0,4,17,..,..,..,0,0,0,0,..,8,0,3,0,4,19,0,..,..,..,..,..,0,..,4,0,0,0,0,5,0,14,0,3,0,4,20,..,1284,30,9,0,0,1321,..,..,608,1096,347,68,2114,..,251,161,54,12,3,483,..,35,5,0,0,0,40,..,1569,806,1154,360,77,3956,..,..,..,19,12,26,56,..,1569,806,1179,373,96,4012,1211,..,..,..,..,..,1211,..,86,24,11,3,0,125,1211,1656,827,1181,372,104,5347
505021097,..,23,0,0,0,0,18,..,..,3,3,6,0,12,..,5,9,7,0,0,17,..,5,0,0,0,0,5,..,27,12,14,6,0,54,..,..,..,0,0,4,4,..,27,12,14,6,4,54,23,..,..,..,..,..,23,..,10,5,0,0,0,15,23,35,15,14,6,6,92,..,1743,70,21,5,0,1840,..,..,689,789,247,66,1791,..,319,172,51,11,9,546,..,73,16,0,0,0,84,..,2138,941,864,258,71,4263,..,..,..,15,11,31,59,..,2138,941,878,270,104,4323,2491,..,..,..,..,..,2491,..,183,53,19,4,3,261,2491,2319,993,898,271,103,7071
505021301,..,6,0,0,0,0,9,..,..,5,9,4,0,20,..,0,5,0,0,0,7,..,0,0,0,0,0,0,..,5,8,12,4,0,30,..,..,..,0,0,3,3,..,5,8,15,6,6,36,4,..,..,..,..,..,4,..,0,0,0,0,0,3,4,12,6,15,4,6,47,..,1063,39,3,4,0,1107,..,..,536,665,270,82,1552,..,202,102,33,13,7,353,..,38,5,0,0,0,47,..,1297,688,697,289,90,3058,..,..,..,25,39,63,127,..,1297,688,722,325,156,3188,963,..,..,..,..,..,963,..,56,16,6,0,0,82,963,1352,699,737,327,159,4231
505021302,..,14,6,0,0,0,20,..,..,9,4,0,0,12,..,11,9,5,0,0,17,..,3,0,0,0,0,3,..,18,18,9,0,0,55,..,..,..,0,0,0,0,..,18,18,9,0,0,55,16,..,..,..,..,..,16,..,7,0,0,0,0,5,16,29,20,9,0,0,81,..,1245,54,9,0,0,1316,..,..,509,589,186,49,1341,..,308,174,50,10,3,544,..,65,12,0,0,0,77,..,1620,758,648,198,53,3273,..,..,..,16,20,22,56,..,1620,758,662,217,80,3331,1920,..,..,..,..,..,1920,..,162,42,19,5,0,230,1920,1777,794,681,225,79,5477
505031098,..,17,5,0,0,0,19,..,..,12,11,6,7,45,..,9,11,10,5,10,42,..,3,0,0,0,0,3,..,33,26,25,8,18,102,..,..,..,0,3,5,10,..,33,26,22,14,22,118,14,..,..,..,..,..,14,..,0,0,0,0,0,0,14,33,26,22,18,22,132,..,833,55,4,5,0,901,..,..,416,491,245,159,1317,..,233,175,75,39,16,546,..,40,17,3,3,0,62,..,1107,667,583,287,172,2823,..,..,..,30,32,49,110,..,1107,667,605,317,223,2933,800,..,..,..,..,..,800,..,66,11,4,4,0,88,800,1174,681,616,325,229,3818
505031099,..,20,4,0,0,0,25,..,..,19,23,19,16,84,..,17,25,16,10,6,82,..,7,0,0,0,0,6,..,47,55,39,35,28,199,..,..,..,4,4,0,9,..,47,55,43,33,30,208,25,..,..,..,..,..,25,..,6,0,0,0,0,6,25,53,55,43,33,30,238,..,1739,86,14,0,0,1842,..,..,806,1108,510,219,2645,..,533,420,192,68,45,1257,..,66,22,3,0,0,93,..,2344,1332,1317,582,263,5834,..,..,..,38,41,61,143,..,2344,1332,1358,624,325,5981,1904,..,..,..,..,..,1904,..,156,26,5,0,0,191,1904,2499,1359,1362,624,325,8077
505031100,..,15,0,4,0,0,14,..,..,16,18,13,3,49,..,14,18,8,6,0,41,..,0,0,0,0,0,0,..,23,33,34,13,9,108,..,..,..,6,4,4,15,..,23,33,37,17,13,120,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,23,33,37,17,13,127,..,1174,57,8,0,0,1232,..,..,855,1217,462,190,2721,..,323,299,101,38,27,784,..,43,6,3,0,0,61,..,1539,1219,1325,502,211,4803,..,..,..,36,30,59,127,..,1539,1219,1361,530,273,4931,882,..,..,..,..,..,882,..,96,21,4,0,4,130,882,1636,1247,1371,535,274,5944
505031101,..,7,5,0,0,0,13,..,..,16,12,17,9,45,..,17,8,4,11,6,54,..,0,0,0,0,0,0,..,26,28,16,26,13,110,..,..,..,0,3,3,7,..,26,28,16,29,19,122,13,..,..,..,..,..,13,..,9,0,0,0,0,11,13,33,29,16,29,19,142,..,1052,41,12,4,0,1108,..,..,595,651,246,80,1569,..,371,278,87,38,14,794,..,46,8,5,0,0,57,..,1479,920,744,295,97,3530,..,..,..,19,30,37,87,..,1479,920,766,321,132,3623,1108,..,..,..,..,..,1108,..,138,22,0,0,0,166,1108,1614,952,769,321,134,4896
505031102,..,12,4,0,0,0,14,..,..,11,10,12,0,31,..,17,14,9,3,5,55,..,8,4,0,0,0,11,..,35,29,23,16,8,110,..,..,..,4,0,8,11,..,35,29,23,14,18,122,43,..,..,..,..,..,43,..,5,0,0,0,0,7,43,43,32,23,14,18,174,..,555,48,6,0,0,613,..,..,237,307,142,104,789,..,213,149,67,33,14,474,..,35,6,0,0,0,48,..,804,447,384,174,118,1924,..,..,..,18,14,49,82,..,804,447,399,190,164,2011,926,..,..,..,..,..,926,..,111,37,4,0,0,158,926,915,485,411,190,168,3091
505031104,..,14,0,0,0,0,14,..,..,12,12,3,8,31,..,6,3,11,5,5,28,..,5,0,0,0,0,9,..,23,17,18,8,9,79,..,..,..,0,0,8,4,..,23,17,18,9,14,81,13,..,..,..,..,..,13,..,4,0,0,0,0,5,13,22,19,18,9,14,99,..,740,40,8,3,3,791,..,..,410,493,214,99,1219,..,194,140,58,22,15,430,..,44,9,0,0,0,59,..,976,598,562,240,118,2495,..,..,..,21,33,52,110,..,976,598,576,279,174,2604,749,..,..,..,..,..,749,..,68,15,4,5,0,87,749,1045,612,587,284,174,3444
505031105,..,19,4,0,0,0,22,..,..,7,23,6,9,46,..,4,20,8,3,3,37,..,0,0,0,0,0,0,..,23,30,26,11,10,103,..,..,..,3,0,0,7,..,23,30,28,11,11,107,19,..,..,..,..,..,19,..,4,0,0,0,0,4,19,23,30,30,11,11,133,..,1933,54,10,0,0,1999,..,..,977,1331,485,140,2938,..,264,265,94,28,13,661,..,36,9,3,0,0,48,..,2236,1300,1444,512,154,5652,..,..,..,40,42,50,129,..,2236,1300,1482,553,208,5784,1009,..,..,..,..,..,1009,..,78,15,0,0,0,95,1009,2316,1319,1482,553,202,6886
505031106,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,..,11,6,0,0,0,10,..,..,12,9,10,3,34,..,3,11,0,0,0,18,..,0,0,0,0,0,0,..,17,24,8,12,3,62,..,..,..,0,0,0,4,..,17,24,8,9,5,63,6,..,..,..,..,..,6,..,0,0,0,0,0,3,6,19,24,6,9,5,69,..,1047,42,0,0,0,1093,..,..,595,875,365,115,1953,..,188,175,61,17,9,450,..,24,0,0,0,0,28,..,1258,812,935,386,125,3524,..,..,..,27,39,53,114,..,1258,812,964,423,175,3635,798,..,..,..,..,..,798,..,51,14,0,0,0,72,798,1315,829,968,425,175,4504
505031255,..,19,0,0,0,0,19,..,..,16,15,5,7,44,..,3,11,4,4,0,20,..,0,0,0,0,0,0,..,27,23,19,11,7,89,..,..,..,3,0,0,3,..,27,23,20,14,10,90,9,..,..,..,..,..,9,..,3,0,0,0,0,3,9,27,23,20,14,10,106,..,984,37,3,0,0,1024,..,..,701,850,336,99,1980,..,286,231,78,28,5,627,..,39,6,0,0,0,43,..,1311,976,932,362,104,3680,..,..,..,25,19,21,70,..,1311,976,955,381,123,3753,835,..,..,..,..,..,835,..,64,8,0,0,0,72,835,1372,981,960,381,123,4660
505031256,..,0,0,0,0,0,0,..,..,6,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,3,0,0,0,4,..,..,..,0,0,0,0,..,0,3,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,0,0,0,4,..,58,5,3,0,0,67,..,..,24,34,14,3,78,..,9,10,0,0,0,18,..,0,0,0,0,0,3,..,67,30,43,14,3,166,..,..,..,0,0,9,11,..,67,30,46,16,12,174,34,..,..,..,..,..,34,..,4,0,0,0,0,8,34,72,30,46,17,12,215
505031257,..,11,0,0,0,0,9,..,..,9,8,7,14,34,..,0,0,3,0,0,12,..,0,0,0,0,0,0,..,14,10,17,8,14,59,..,..,..,3,0,4,4,..,14,10,20,8,13,64,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,14,10,18,8,13,68,..,347,9,0,0,0,364,..,..,123,189,88,31,426,..,57,31,13,9,4,115,..,4,0,0,0,0,4,..,418,167,200,94,27,907,..,..,..,7,4,13,28,..,418,167,214,101,40,930,329,..,..,..,..,..,329,..,22,4,0,0,0,21,329,436,169,214,101,40,1285
505031258,..,19,0,0,0,0,16,..,..,11,24,15,9,60,..,7,18,14,0,5,43,..,0,0,0,0,0,0,..,23,29,38,15,19,123,..,..,..,0,0,0,0,..,23,29,38,15,19,123,11,..,..,..,..,..,11,..,3,0,0,0,0,3,11,26,29,38,15,19,142,..,884,29,9,0,0,922,..,..,430,526,253,96,1306,..,201,172,70,27,8,474,..,19,5,0,0,0,29,..,1101,643,607,276,104,2731,..,..,..,20,23,32,73,..,1101,643,621,299,138,2804,728,..,..,..,..,..,728,..,54,4,0,7,0,63,728,1152,645,629,302,138,3595
505031303,..,20,0,0,0,0,22,..,..,3,12,4,4,29,..,0,5,7,0,0,11,..,0,0,0,0,0,0,..,19,17,14,4,5,63,..,..,..,0,0,3,6,..,19,17,20,4,5,68,11,..,..,..,..,..,11,..,5,0,0,0,0,0,11,18,19,20,4,5,75,..,1121,53,4,5,0,1185,..,..,576,825,314,88,1796,..,229,178,52,21,4,480,..,38,8,0,0,0,49,..,1387,810,887,330,91,3512,..,..,..,24,27,37,89,..,1387,810,912,365,131,3603,808,..,..,..,..,..,808,..,76,11,3,0,0,90,808,1462,823,916,365,131,4496
505031304,..,3,0,0,0,0,8,..,..,6,14,7,0,34,..,0,3,5,0,0,18,..,0,0,0,0,0,0,..,9,17,19,12,9,59,..,..,..,0,0,4,4,..,9,17,19,12,12,62,4,..,..,..,..,..,4,..,0,0,0,0,0,3,4,13,17,19,12,9,64,..,877,48,5,0,0,935,..,..,742,1242,413,165,2551,..,153,157,46,25,10,392,..,28,7,4,0,0,34,..,1049,949,1298,439,171,3912,..,..,..,34,32,80,147,..,1049,949,1331,466,257,4058,465,..,..,..,..,..,465,..,42,8,0,0,0,54,465,1091,959,1336,466,254,4576
505031305,..,5,0,0,0,0,5,..,..,7,6,5,3,23,..,4,4,0,0,0,9,..,0,0,0,0,0,0,..,6,6,6,9,3,32,..,..,..,0,0,0,4,..,6,6,9,11,6,40,3,..,..,..,..,..,3,..,0,0,0,0,0,4,3,7,8,12,11,6,45,..,925,44,0,0,0,967,..,..,575,1112,364,115,2165,..,183,170,61,16,3,436,..,26,5,0,0,0,31,..,1134,789,1176,378,120,3600,..,..,..,26,43,78,142,..,1134,789,1199,419,197,3741,690,..,..,..,..,..,690,..,37,5,4,0,0,56,690,1178,794,1208,419,197,4482
505031306,..,9,3,0,0,0,14,..,..,15,12,5,9,40,..,5,16,7,3,5,32,..,0,0,0,0,0,0,..,15,33,16,12,7,85,..,..,..,0,0,0,5,..,15,33,19,13,13,89,16,..,..,..,..,..,16,..,3,5,0,0,0,5,16,20,32,19,13,13,112,..,1325,63,7,0,0,1396,..,..,596,755,267,106,1722,..,259,214,88,20,11,590,..,39,7,0,0,0,53,..,1633,886,850,283,115,3758,..,..,..,31,25,39,99,..,1633,886,883,309,153,3857,1341,..,..,..,..,..,1341,..,103,20,0,0,0,131,1341,1734,907,887,309,153,5323
506011110,..,54,20,0,0,0,71,..,..,33,37,34,24,129,..,41,43,33,19,11,150,..,10,8,0,0,0,18,..,104,104,75,48,37,366,..,..,..,7,5,19,32,..,104,104,87,56,58,403,72,..,..,..,..,..,72,..,18,3,0,0,5,25,72,124,104,85,56,60,498,..,1659,98,9,0,0,1773,..,..,723,795,370,213,2106,..,586,387,158,63,22,1216,..,94,25,5,0,0,124,..,2340,1230,970,435,238,5218,..,..,..,37,41,50,127,..,2340,1230,1009,479,291,5344,2516,..,..,..,..,..,2516,..,258,29,5,0,6,298,2516,2605,1253,1016,473,292,8155
506011111,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,..,12,3,0,0,0,16,..,..,7,15,12,5,35,..,3,11,10,0,0,32,..,0,0,0,0,0,0,..,24,16,23,12,8,79,..,..,..,0,0,0,0,..,24,16,23,12,13,82,19,..,..,..,..,..,19,..,0,0,0,0,0,3,19,27,17,23,12,13,102,..,450,31,0,0,0,484,..,..,213,198,78,71,563,..,140,106,33,12,4,300,..,16,5,0,0,0,20,..,611,358,230,95,77,1370,..,..,..,16,10,24,43,..,611,358,248,106,97,1415,533,..,..,..,..,..,533,..,56,13,0,0,0,71,533,660,372,248,105,97,2014
506011114,..,24,4,0,0,0,34,..,..,17,9,12,8,48,..,17,9,16,8,8,53,..,9,3,0,0,0,6,..,46,38,29,14,13,145,..,..,..,0,3,5,8,..,46,38,29,23,19,151,28,..,..,..,..,..,28,..,5,0,0,0,0,7,28,55,42,31,23,19,193,..,950,30,5,0,0,992,..,..,346,382,161,74,963,..,264,154,62,16,15,512,..,51,9,3,0,0,59,..,1263,538,453,180,87,2525,..,..,..,25,18,15,59,..,1263,538,473,196,102,2585,1197,..,..,..,..,..,1197,..,107,17,3,6,0,127,1197,1372,554,482,198,102,3907
506011115,..,12,0,0,0,0,11,..,..,5,10,6,6,31,..,6,5,0,6,0,8,..,0,0,0,0,0,0,..,10,11,18,4,6,48,..,..,..,6,0,0,3,..,10,11,20,4,7,57,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,18,11,20,4,7,61,..,1006,38,3,3,0,1051,..,..,344,358,168,85,952,..,103,75,22,4,7,209,..,15,0,0,0,0,21,..,1122,458,381,171,92,2229,..,..,..,22,22,29,79,..,1122,458,405,193,120,2302,550,..,..,..,..,..,550,..,54,0,0,0,0,56,550,1175,460,405,193,124,2909
506011116,..,4,0,0,0,0,5,..,..,0,3,5,0,14,..,3,0,0,0,0,5,..,0,0,0,0,0,0,..,13,3,8,4,0,27,..,..,..,0,0,0,0,..,13,3,8,4,0,27,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,11,3,8,4,0,26,..,877,30,4,3,0,916,..,..,314,415,153,49,930,..,85,60,28,11,4,186,..,14,0,0,0,0,14,..,977,410,441,163,53,2041,..,..,..,18,22,24,65,..,977,410,465,189,71,2109,418,..,..,..,..,..,418,..,28,9,0,0,0,34,418,1002,411,468,189,71,2557
506011117,..,20,0,0,0,0,21,..,..,12,28,13,19,72,..,11,14,9,15,7,53,..,3,0,0,0,0,5,..,28,29,34,28,21,142,..,..,..,0,0,9,13,..,28,29,39,28,31,152,16,..,..,..,..,..,16,..,3,0,0,0,0,9,16,34,29,38,28,31,179,..,659,49,4,0,0,710,..,..,420,563,265,170,1418,..,193,146,77,36,16,465,..,37,7,3,0,0,42,..,879,621,651,302,187,2639,..,..,..,12,26,39,77,..,879,621,660,328,222,2711,627,..,..,..,..,..,627,..,59,14,0,0,0,74,627,942,630,660,328,222,3412
506011307,..,6,0,0,0,0,7,..,..,6,7,5,0,23,..,0,0,3,0,0,12,..,0,0,0,0,0,0,..,5,7,13,6,5,45,..,..,..,0,0,4,6,..,5,7,16,6,5,48,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,5,7,16,6,5,55,..,617,44,5,5,0,661,..,..,551,999,346,68,1973,..,134,134,57,5,0,329,..,26,7,0,0,0,33,..,767,741,1061,359,71,3001,..,..,..,19,24,52,103,..,767,741,1081,385,130,3098,388,..,..,..,..,..,388,..,43,7,4,0,0,51,388,804,751,1082,384,130,3536
506011308,..,7,0,0,0,0,9,..,..,6,18,9,4,34,..,3,3,0,0,0,11,..,0,0,0,0,0,0,..,13,11,17,9,8,58,..,..,..,0,0,4,3,..,13,11,20,9,7,58,8,..,..,..,..,..,8,..,3,0,0,0,0,3,8,13,11,20,9,7,69,..,851,54,13,4,0,925,..,..,799,1349,417,127,2698,..,147,169,49,17,4,386,..,33,12,4,0,0,51,..,1030,1029,1419,432,139,4055,..,..,..,12,49,85,152,..,1030,1029,1434,486,226,4210,577,..,..,..,..,..,577,..,72,13,7,0,0,92,577,1105,1047,1441,484,226,4882
506021118,..,20,7,0,0,0,25,..,..,20,7,11,10,45,..,7,23,15,8,5,58,..,4,4,0,0,0,8,..,33,53,22,26,13,141,..,..,..,6,5,0,9,..,33,53,24,24,10,152,58,..,..,..,..,..,58,..,12,3,0,0,0,15,58,41,56,31,24,10,220,..,1400,89,21,5,0,1519,..,..,544,523,203,69,1335,..,259,150,70,15,3,509,..,87,21,7,0,0,111,..,1749,803,616,228,74,3478,..,..,..,15,19,26,58,..,1749,803,632,246,99,3539,1793,..,..,..,..,..,1793,..,214,72,24,8,0,329,1793,1963,876,662,254,105,5656
506021119,..,22,5,0,0,0,27,..,..,11,10,4,7,30,..,24,15,5,4,3,42,..,5,3,0,0,0,15,..,49,32,18,5,4,113,..,..,..,0,0,3,5,..,49,32,18,6,11,121,53,..,..,..,..,..,53,..,14,0,0,5,3,22,53,69,36,21,5,17,192,..,1658,112,32,8,0,1814,..,..,701,732,185,61,1680,..,287,168,41,9,5,508,..,91,23,12,0,0,116,..,2033,997,823,198,71,4127,..,..,..,19,9,14,43,..,2033,997,841,205,90,4172,2109,..,..,..,..,..,2109,..,328,140,39,15,8,530,2109,2360,1144,878,224,99,6810
506021120,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,..,27,3,0,0,0,29,..,..,15,3,5,0,22,..,3,6,0,4,0,16,..,5,0,0,0,0,5,..,29,19,10,10,0,65,..,..,..,0,0,0,3,..,29,19,13,10,0,68,34,..,..,..,..,..,34,..,10,3,3,0,0,24,34,44,23,14,10,0,124,..,1808,111,22,4,4,1955,..,..,591,606,165,24,1389,..,239,129,37,7,0,414,..,106,29,0,0,0,133,..,2154,864,670,172,27,3888,..,..,..,16,5,25,44,..,2154,864,688,186,52,3937,2380,..,..,..,..,..,2380,..,320,120,34,6,6,483,2380,2472,980,717,197,57,6799
