SA2_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
505011076,4,0,4,64,69,134,0,0,0,69,69,138,12,7,17,452,418,867,0,0,0,460,427,887,4,3,3,505,461,970,0,0,0,510,461,976,0,0,0,20,13,32,0,0,0,20,13,32,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,38,21,56,0,0,0,38,21,56,0,0,0,23,32,50,0,0,0,23,32,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,73,149,0,0,0,76,78,149,0,0,0,157,184,347,0,0,0,157,184,347,0,0,0,26,33,59,0,0,0,25,33,57,0,0,0,22,28,53,0,0,0,22,31,58,0,0,0,38,61,108,0,0,0,38,61,108,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,248,317,565,0,0,0,250,315,569,0,5,6,324,394,714,0,0,0,319,389,716,0,0,3,30,40,75,0,0
505011077,0,0,0,117,92,207,0,0,0,117,92,210,13,12,27,495,447,941,0,0,0,509,456,969,15,12,23,388,329,714,0,0,0,400,342,743,3,0,3,46,35,81,0,0,0,48,35,83,0,0,0,25,45,66,0,0,0,25,48,67,0,0,0,46,33,83,0,0,0,46,33,83,0,0,0,33,84,115,0,0,0,41,81,123,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,153,191,348,0,0,0,157,197,360,0,0,4,215,256,469,0,0,0,220,254,472,0,0,0,145,117,259,0,3,3,142,121,265,0,0,0,40,33,77,0,0,0,40,37,78,0,0,0,83,121,203,0,0,0,83,128,203,0,0,0,0,0,3,0,0,0,0,0,3,4,3,10,477,530,1010,0,6,3,483,534,1019,7,8,14,635,726,1358,0,3,3,640,732,1377,0,0,0,55,74,123,0,0
505011078,0,0,6,126,92,224,0,0,0,132,100,230,8,16,23,619,545,1163,6,0,6,632,562,1191,7,6,17,457,474,937,0,0,0,469,490,953,0,0,0,20,28,51,0,0,0,24,28,49,0,0,0,9,16,30,0,0,0,9,16,30,0,0,0,45,13,59,0,0,0,45,13,59,0,0,0,35,52,89,0,0,0,33,52,88,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,111,115,223,0,0,0,112,115,225,0,0,0,127,143,271,0,0,0,127,146,272,0,0,0,32,39,62,0,0,0,32,33,64,0,0,0,21,27,47,0,0,0,21,26,48,0,0,0,47,80,124,0,0,0,47,80,124,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,219,281,501,0,0,0,219,282,507,6,3,6,329,398,725,0,0,0,332,397,736,3,0,4,30,55,86,0,0
505011079,0,0,0,85,89,174,0,0,0,94,89,182,4,0,6,481,456,934,3,0,8,485,458,945,0,7,5,502,477,979,0,0,0,500,482,987,0,0,0,17,21,42,0,0,0,17,21,42,0,0,0,10,18,24,0,0,0,10,18,24,0,0,0,45,10,60,0,0,0,45,12,64,0,0,0,21,59,81,0,0,0,21,59,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,107,208,0,0,0,98,108,208,0,0,0,123,173,296,0,0,0,123,173,296,0,0,0,26,37,67,0,0,0,26,37,67,0,0,0,21,25,49,0,0,0,21,22,49,0,0,0,40,76,117,0,0,0,40,79,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,312,524,0,0,0,211,318,529,0,0,0,312,417,730,0,0,0,312,428,734,0,0,3,35,67,101,0,0
505011080,0,0,0,56,56,112,0,0,0,56,57,112,0,5,10,357,303,661,0,0,0,357,314,674,7,3,11,368,349,723,4,7,8,384,355,736,0,0,0,16,17,28,0,0,0,16,17,28,0,0,0,9,10,19,0,0,0,9,10,19,0,0,0,45,13,58,0,0,0,45,13,58,0,0,0,11,37,54,0,0,0,11,37,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,71,157,0,0,0,86,71,157,0,0,0,94,110,210,0,0,0,94,110,210,0,0,0,27,34,61,0,0,0,27,34,61,0,0,0,20,21,42,0,0,0,17,21,41,0,0,0,25,46,71,0,0,0,25,46,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,162,209,375,0,0,0,166,209,381,4,0,4,251,285,535,0,0,0,253,285,542,0,0,0,34,41,75,0,0
505011081,4,0,4,101,85,185,0,0,0,102,85,184,7,10,15,384,407,793,0,0,0,392,408,805,0,8,7,321,266,583,0,0,0,319,274,589,0,0,0,20,15,39,0,0,0,20,15,39,0,0,0,5,14,23,0,0,0,8,14,20,0,3,3,38,10,42,0,0,0,38,11,46,0,0,0,36,45,72,0,0,0,35,45,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,94,75,176,0,0,0,100,82,181,0,0,0,62,68,131,0,0,0,65,69,133,0,0,0,27,28,59,0,0,0,27,28,59,0,0,0,8,18,26,0,0,0,8,18,26,0,0,0,40,78,120,0,0,0,40,78,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,199,337,0,0,0,139,199,337,5,3,4,232,277,509,0,0,3,240,278,516,0,0,0,33,46,77,0,0
505011082,0,0,0,77,88,164,0,0,0,77,87,165,3,4,9,447,456,902,0,0,7,453,458,912,0,0,3,403,429,833,4,0,6,408,432,840,0,0,0,11,9,21,0,0,0,11,9,21,0,0,0,5,16,18,0,0,0,5,16,18,0,0,0,33,4,42,0,0,0,33,4,42,0,0,0,18,21,38,0,0,0,16,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,47,117,0,0,0,70,47,121,0,0,0,152,168,318,0,0,0,152,168,318,0,0,0,32,24,54,0,0,0,32,27,58,0,0,0,21,35,50,0,0,0,21,35,52,0,0,0,30,63,97,0,0,0,30,63,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,294,527,0,0,0,234,289,527,4,0,3,305,339,646,0,0,0,304,343,646,0,0,0,24,38,66,0,0
505011083,0,0,0,81,50,135,0,0,0,80,54,134,5,8,3,423,440,863,4,3,0,423,447,874,3,0,4,422,379,802,0,0,0,424,385,812,0,0,0,24,21,48,0,0,0,24,21,48,0,0,0,7,10,21,0,0,0,7,10,21,0,0,0,38,17,54,0,0,0,38,17,54,0,0,4,17,41,60,0,0,0,20,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,94,178,0,0,0,86,92,179,0,0,0,119,150,271,0,0,0,119,148,267,0,0,0,10,22,42,0,0,0,10,22,42,0,0,0,19,20,42,0,0,0,19,20,42,0,0,0,20,55,83,0,0,0,20,61,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,252,431,0,0,0,178,256,434,0,0,4,268,342,608,0,0,0,267,347,616,0,0,0,35,30,67,0,0
505021084,6,0,8,127,132,255,0,0,0,130,129,260,15,14,28,575,572,1148,0,0,0,590,595,1179,5,7,15,435,416,851,0,3,4,444,429,870,0,0,0,31,27,60,0,0,0,31,32,58,0,0,4,35,55,95,0,0,0,38,62,102,0,0,0,30,17,48,0,0,3,29,22,49,0,0,0,54,89,146,0,0,0,54,93,148,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,152,194,350,0,0,3,154,201,361,0,4,4,110,165,275,0,0,0,110,168,280,0,0,0,63,77,137,0,0,0,63,81,138,0,0,0,26,33,61,0,0,0,26,33,58,0,0,3,63,111,169,0,0,0,60,110,172,0,0,0,0,7,7,0,0,0,0,7,7,0,9,7,256,391,647,0,0,0,254,400,654,5,11,13,410,590,996,0,5,4,412,605,1019,0,0,0,72,97,167,0,0
505021085,11,3,18,197,193,383,0,3,3,210,197,404,51,29,86,900,828,1731,4,4,9,962,863,1821,39,25,66,684,588,1272,3,0,8,728,620,1346,3,0,3,85,79,161,0,0,0,89,78,165,0,0,0,112,146,256,0,0,0,113,148,263,0,0,0,35,42,77,0,0,0,35,41,80,0,0,0,102,222,324,0,0,0,102,217,327,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,335,485,820,0,4,5,340,490,836,4,3,5,198,225,427,3,0,0,200,233,430,0,3,8,120,118,241,0,0,0,129,120,250,6,0,6,50,48,96,0,0,0,54,48,100,0,0,0,55,89,146,0,0,0,55,95,145,0,0,0,5,0,5,0,0,0,5,0,5,9,9,16,425,486,911,3,0,5,441,500,933,10,14,24,767,980,1747,4,3,10,782,997,1784,0,0,5,141,170,313,0,3
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,3,3,3,169,161,326,0,0,0,166,162,330,17,9,25,573,561,1135,4,0,4,597,569,1164,13,12,20,482,454,936,0,0,8,498,457,956,0,0,0,37,16,55,0,0,0,37,23,55,0,0,0,31,51,79,0,0,0,31,51,79,0,0,0,33,21,51,0,0,0,33,21,51,0,0,0,74,97,180,0,0,0,76,97,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,192,367,0,0,0,179,193,366,0,5,5,170,265,438,0,0,0,175,270,444,0,0,0,65,113,176,0,0,0,65,118,180,0,0,0,41,49,86,0,0,0,41,48,91,0,3,4,146,188,331,0,0,0,146,196,341,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,422,623,1045,0,0,0,422,630,1054,4,11,15,598,811,1414,0,0,0,605,824,1425,0,0,0,73,99,169,0,3
505021089,0,0,5,256,221,474,0,0,0,256,222,482,9,12,23,1120,1109,2225,0,0,4,1135,1120,2253,6,19,29,868,988,1855,0,5,5,874,1013,1883,0,0,0,39,29,71,0,0,0,39,29,71,0,0,0,19,25,44,0,0,0,19,25,44,0,0,0,54,17,75,0,0,0,54,17,75,0,0,0,47,91,132,0,0,0,47,91,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,162,314,0,0,0,154,162,320,7,0,0,258,307,558,4,0,4,263,306,563,0,3,3,52,61,114,0,0,0,55,62,117,0,0,0,37,45,84,0,0,0,37,45,84,0,0,6,108,145,252,0,0,0,109,149,252,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,448,558,1013,3,0,3,458,562,1022,4,9,10,604,721,1328,3,0,3,612,724,1339,0,0,0,55,101,155,0,0
505021090,0,7,13,168,172,345,0,0,0,171,181,356,12,22,35,676,609,1279,4,0,4,693,633,1320,10,19,25,392,343,735,0,0,0,396,359,761,0,0,0,54,74,131,0,0,0,54,80,136,0,6,5,97,139,240,0,0,0,100,142,236,0,0,0,44,30,67,0,0,0,44,30,71,0,0,7,99,188,286,0,0,0,101,192,292,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,288,431,724,0,0,0,297,436,733,0,0,0,177,206,377,0,0,0,177,206,382,0,0,4,129,175,300,0,0,0,131,180,309,0,0,0,19,35,58,0,0,0,19,41,58,0,4,4,106,125,226,0,0,0,106,124,230,0,0,0,0,5,5,0,0,0,0,5,5,0,8,11,431,542,969,0,0,0,434,547,980,3,12,19,728,976,1703,0,0,0,731,993,1721,3,0,3,120,176,292,0,0
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,5,7,0,0,0,0,4,6,0,0,0,0,4,6,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,22,0,0,0,14,9,22,0,0,0,9,15,25,0,0,0,9,15,25,0,0,0,0,5,5,0,0
505021092,3,3,6,140,114,249,0,0,0,144,109,254,12,9,9,518,496,1017,6,3,6,533,499,1036,5,4,13,383,366,744,5,0,5,393,363,757,0,0,0,13,34,47,0,0,0,13,34,47,0,0,0,50,68,121,0,0,0,54,68,123,0,0,0,22,19,41,0,0,0,22,19,41,0,3,3,82,125,200,0,0,0,83,125,204,0,0,0,0,0,5,0,0,0,0,0,5,0,3,3,169,242,415,0,0,0,174,247,420,0,0,7,143,224,368,0,0,0,146,221,368,0,0,0,71,128,203,0,0,0,71,125,200,0,3,3,39,30,66,0,0,0,39,36,70,0,3,3,120,217,328,0,0,0,120,217,334,0,0,0,4,0,5,0,0,0,4,0,5,0,6,8,374,596,966,0,0,0,376,606,977,3,7,12,540,838,1384,0,0,0,549,849,1398,0,0,0,58,102,157,0,0
505021093,0,0,3,106,124,230,0,0,0,109,123,233,6,7,9,492,517,1008,5,0,5,499,523,1021,4,0,4,385,385,766,6,0,6,388,386,775,0,0,0,28,25,54,0,0,0,28,23,51,0,0,0,34,61,96,0,0,0,34,61,96,0,0,0,29,16,42,0,0,0,29,18,49,0,0,4,39,65,109,0,0,0,41,68,106,0,0,0,4,0,3,0,0,0,4,0,3,0,5,3,134,166,299,0,0,0,133,169,306,0,0,0,164,222,379,0,0,0,162,220,384,0,0,0,106,119,225,0,0,0,105,119,225,0,0,0,36,33,68,0,0,0,36,33,68,0,0,0,70,91,157,0,0,0,70,88,159,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,373,466,839,0,0,0,372,465,840,3,7,5,504,632,1138,0,0,0,510,640,1147,0,0,0,62,70,128,0,0
505021094,0,0,0,76,53,131,0,0,0,76,53,136,0,3,3,335,330,666,0,0,0,335,335,671,3,0,4,245,295,541,0,0,0,250,293,544,0,0,0,16,7,22,0,0,0,16,7,22,0,0,0,0,10,14,0,0,0,0,10,14,0,0,0,24,7,30,0,0,0,24,7,30,0,0,0,15,22,41,3,0,3,21,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,47,103,3,0,3,61,47,105,0,3,3,105,137,239,0,0,0,105,134,240,0,0,0,17,22,41,0,0,0,17,22,41,0,0,0,19,20,37,0,0,0,19,20,37,0,0,0,27,48,76,0,0,0,27,48,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,170,220,388,0,0,0,171,220,392,0,3,3,228,269,492,3,0,3,233,265,505,0,0,0,29,38,62,0,0
505021095,3,0,7,94,82,175,0,0,0,96,86,182,8,8,13,302,329,639,0,5,0,314,344,654,0,0,0,174,209,382,0,0,0,181,209,389,0,0,0,27,30,63,0,0,0,27,30,63,0,0,0,43,56,99,0,0,0,42,55,96,0,0,3,21,23,35,0,0,0,19,26,39,0,0,0,79,86,160,0,0,4,81,85,168,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,163,191,361,0,0,5,172,196,365,0,0,0,112,128,238,0,0,0,111,132,244,0,0,0,90,117,214,0,0,0,90,117,214,0,0,0,21,17,44,0,0,0,21,22,44,0,0,3,84,137,224,0,0,0,89,144,230,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,310,408,718,0,0,0,313,410,726,4,8,11,481,596,1081,0,0,5,491,606,1099,0,0,0,62,110,172,0,0
505021096,3,0,3,140,123,263,0,0,0,145,128,271,0,6,5,772,651,1419,0,0,0,772,657,1429,22,4,24,867,652,1519,0,0,4,888,656,1548,0,0,0,31,22,57,0,0,0,31,22,57,0,0,0,16,22,45,0,0,0,16,22,45,3,0,3,34,14,40,0,0,0,32,14,39,0,0,0,34,63,97,0,0,0,34,63,97,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,112,122,236,0,0,0,114,122,238,0,0,0,269,285,558,0,0,0,269,285,558,0,0,0,60,75,136,0,0,0,60,75,136,0,0,0,37,31,70,0,0,0,37,31,70,0,0,0,73,106,182,0,0,0,73,106,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,505,944,0,0,0,438,505,944,3,0,3,554,626,1181,0,0,0,555,626,1183,0,0,0,36,53,88,0,0
505021097,0,0,6,123,108,233,0,0,0,124,114,243,7,10,13,557,524,1077,0,0,0,563,532,1097,7,5,8,446,448,891,0,0,0,450,454,903,0,0,0,26,23,50,0,0,0,26,23,50,0,0,0,39,64,106,0,0,0,39,64,106,3,0,3,19,25,45,0,0,0,21,25,47,0,0,0,59,88,146,0,0,0,62,90,147,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,152,199,348,0,0,0,157,200,354,0,5,5,227,298,516,0,0,0,225,300,529,0,0,0,81,130,216,0,0,0,80,130,215,0,3,3,29,38,74,0,0,0,29,42,74,0,5,9,95,138,231,0,0,0,98,140,239,0,0,0,3,4,9,0,0,0,3,4,9,4,10,18,438,605,1034,0,0,0,439,614,1051,6,10,15,589,800,1389,0,0,0,597,813,1410,0,0,0,79,91,170,0,0
505021301,3,0,3,89,78,165,0,0,0,89,78,165,5,5,9,451,388,841,0,4,3,453,402,855,6,5,11,395,396,792,0,0,0,398,403,801,0,0,0,31,17,49,0,0,0,31,17,53,0,0,0,19,35,51,0,0,0,22,35,59,3,0,3,34,18,59,0,0,0,40,17,60,0,0,0,40,49,83,0,0,0,40,49,83,0,0,0,0,0,4,0,0,0,0,0,4,3,0,4,130,124,249,0,0,0,128,122,255,0,0,0,193,235,424,0,0,0,193,236,425,0,0,0,36,54,94,0,0,0,38,54,92,0,0,0,16,28,51,0,0,0,16,28,51,0,0,0,48,54,103,0,0,0,48,54,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,373,671,0,0,0,295,372,669,6,0,4,421,492,916,0,0,0,429,499,923,0,0,0,40,51,93,0,0
505021302,0,0,0,101,100,207,0,0,0,105,100,207,6,3,10,403,425,831,0,4,4,409,438,843,8,6,8,349,315,666,0,0,0,351,323,678,0,0,0,26,22,45,0,0,0,26,22,46,0,0,0,25,39,62,0,0,0,25,39,62,0,0,0,26,15,43,0,0,0,29,15,45,0,0,0,38,67,107,0,0,0,38,67,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,149,264,0,0,0,117,150,267,0,3,3,162,178,338,0,0,0,162,184,341,0,5,3,77,74,153,0,0,0,77,79,155,0,0,0,25,27,50,0,0,0,25,27,50,0,0,0,55,76,126,0,0,0,57,76,124,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,315,350,666,0,0,0,315,358,678,6,6,9,432,496,933,0,0,0,435,508,940,0,0,0,47,69,116,0,0
505031098,13,4,13,85,85,169,0,3,7,98,91,184,23,25,50,480,440,923,0,4,4,505,472,977,11,24,40,430,412,840,3,0,3,446,436,884,0,0,0,42,35,75,0,0,0,42,34,74,0,0,0,31,46,82,0,0,0,35,46,82,0,3,4,34,25,54,0,0,0,37,27,64,0,0,0,31,77,111,0,0,0,31,81,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,137,185,323,0,0,0,138,188,329,3,3,3,101,157,261,0,0,0,105,164,267,0,0,0,25,30,58,0,0,0,25,30,58,0,3,3,23,25,48,0,0,0,23,30,51,0,0,0,32,42,79,0,0,0,32,42,79,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,185,263,449,0,0,0,188,261,455,7,9,11,320,450,768,0,0,0,325,457,783,0,3,4,51,73,120,0,0
