SA2_CODE_2021,Tot_20_24_PD_GD_GCL_M,Tot_20_24_BDL_M,Tot_20_24_ADip_DipL_M,Tot_20_24_Ct_III_IV_M,Tot_20_24_Ct_I_II_M,Tot_20_24_CL_nfd_M,Tot_20_24_LoE_NS_M,Tot_20_24_Tot_M,Tot_25_34_PD_GD_GCL_M,Tot_25_34_BDL_M,Tot_25_34_ADip_DipL_M,Tot_25_34_Ct_III_IV_M,Tot_25_34_Ct_I_II_M,Tot_25_34_CL_nfd_M,Tot_25_34_LoE_NS_M,Tot_25_34_Tot_M,Tot_35_44_PD_GD_GCL_M,Tot_35_44_BDL_M,Tot_35_44_ADip_DipL_M,Tot_35_44_Ct_III_IV_M,Tot_35_44_Ct_I_II_M,Tot_35_44_CL_nfd_M,Tot_35_44_LoE_NS_M,Tot_35_44_Tot_M,Tot_45_54_PD_GD_GCL_M,Tot_45_54_BDL_M,Tot_45_54_ADip_DipL_M,Tot_45_54_Ct_III_IV_M,Tot_45_54_Ct_I_II_M,Tot_45_54_CL_nfd_M,Tot_45_54_LoE_NS_M,Tot_45_54_Tot_M,Tot_55_64_PD_GD_GCL_M,Tot_55_64_BDL_M,Tot_55_64_ADip_DipL_M,Tot_55_64_Ct_III_IV_M,Tot_55_64_Ct_I_II_M,Tot_55_64_CL_nfd_M,Tot_55_64_LoE_NS_M,Tot_55_64_Tot_M,Tot_65ov_PtgdDe_GdDp_GdCt_M,Tot_65ov_BDL_M,Tot_65ov_ADip_DipL_M,Tot_65ov_Ct_III_IV_M,Tot_65ov_Ct_I_II_M,Tot_65ov_CL_nfd_M,Tot_65ov_LoE_NS_M,Tot_65ov_Tot_M,Tot_Tot_PD_GD_GCL_M,Tot_Tot_BDL_M,Tot_Tot_ADip_DipL_M,Tot_Tot_Ct_III_IV_M,Tot_Tot_Ct_I_II_M,Tot_tot_CL_nfd_M,Tot_Tot_LoE_NS_M,Tot_Tot_Tot_M,Ind_15_19_PD_GD_GCL_F,Ind_15_19_BDL_F,Ind_15_19_ADip_DipL_F,Ind_15_19_Ct_III_IV_F,Ind_15_19_Ct_I_II_F,Ind_15_19_CL_nfd_F,Ind_15_19_LoE_NS_F,Ind_15_19_Tot_F,Ind_20_24_PD_GD_GCL_F,Ind_20_24_BDL_F,Ind_20_24_ADip_DipL_F,Ind_20_24_Ct_III_IV_F,Ind_20_24_Ct_I_II_F,Ind_20_24_CL_nfd_F,Ind_20_24_LoE_NS_F,Ind_20_24_Tot_F,Ind_25_34_PD_GD_GCL_F,Ind_25_34_BDL_F,Ind_25_34_ADip_DipL_F,Ind_25_34_Ct_III_IV_F,Ind_25_34_Ct_I_II_F,Ind_25_34_CL_nfd_F,Ind_25_34_LoE_NS_F,Ind_25_34_Tot_F,Ind_35_44_PD_GD_GCL_F,Ind_35_44_BDL_F,Ind_35_44_ADip_DipL_F,Ind_35_44_Ct_III_IV_F,Ind_35_44_Ct_I_II_F,Ind_35_44_CL_nfd_F,Ind_35_44_LoE_NS_F,Ind_35_44_Tot_F,Ind_45_54_PD_GD_GCL_F,Ind_45_54_BDL_F,Ind_45_54_ADip_DipL_F,Ind_45_54_Ct_III_IV_F,Ind_45_54_Ct_I_II_F,Ind_45_54_CL_nfd_F,Ind_45_54_LoE_NS_F,Ind_45_54_Tot_F,Ind_55_64_PD_GD_GCL_F,Ind_55_64_BDL_F,Ind_55_64_ADip_DipL_F,Ind_55_64_Ct_III_IV_F,Ind_55_64_Ct_I_II_F,Ind_55_64_CL_nfd_F,Ind_55_64_LoE_NS_F,Ind_55_64_Tot_F,Ind_65ov_PtgdDe_GdDp_GdCt_F,Ind_65ov_BDL_F,Ind_65ov_ADip_DipL_F,Ind_65ov_Ct_III_IV_F,Ind_65ov_Ct_I_II_F,Ind_65ov_CL_nfd_F,Ind_65ov_LoE_NS_F,Ind_65ov_Tot_F,Ind_Tot_PD_GD_GCL_F,Ind_Tot_BDL_F,Ind_Tot_ADip_DipL_F,Ind_Tot_Ct_III_IV_F,Ind_Tot_Ct_I_II_F,Ind_tot_CL_nfd_F,Ind_Tot_LoE_NS_F,Ind_Tot_Tot_F,NonI_15_19_PD_GD_GCL_F,NonI_15_19_BDL_F,NonI_15_19_ADip_DipL_F,NonI_15_19_Ct_III_IV_F,NonI_15_19_Ct_I_II_F,NonI_15_19_CL_nfd_F,NonI_15_19_LoE_NS_F,NonI_15_19_Tot_F,NonI_20_24_PD_GD_GCL_F,NonI_20_24_BDL_F,NonI_20_24_ADip_DipL_F,NonI_20_24_Ct_III_IV_F,NonI_20_24_Ct_I_II_F,NonI_20_24_CL_nfd_F,NonI_20_24_LoE_NS_F,NonI_20_24_Tot_F,NonI_25_34_PD_GD_GCL_F,NonI_25_34_BDL_F,NonI_25_34_ADip_DipL_F,NonI_25_34_Ct_III_IV_F,NonI_25_34_Ct_I_II_F,NonI_25_34_CL_nfd_F,NonI_25_34_LoE_NS_F,NonI_25_34_Tot_F,NonI_35_44_PD_GD_GCL_F,NonI_35_44_BDL_F,NonI_35_44_ADip_DipL_F,NonI_35_44_Ct_III_IV_F,NonI_35_44_Ct_I_II_F,NonI_35_44_CL_nfd_F,NonI_35_44_LoE_NS_F,NonI_35_44_Tot_F,NonI_45_54_PD_GD_GCL_F,NonI_45_54_BDL_F,NonI_45_54_ADip_DipL_F,NonI_45_54_Ct_III_IV_F,NonI_45_54_Ct_I_II_F,NonI_45_54_CL_nfd_F,NonI_45_54_LoE_NS_F,NonI_45_54_Tot_F,NonI_55_64_PD_GD_GCL_F,NonI_55_64_BDL_F,NonI_55_64_ADip_DipL_F,NonI_55_64_Ct_III_IV_F,NonI_55_64_Ct_I_II_F,NonI_55_64_CL_nfd_F,NonI_55_64_LoE_NS_F,NonI_55_64_Tot_F,NonI_65ov_PtgdDe_GdDp_GdCt_F,NonI_65ov_BDL_F,NonI_65ov_ADip_DipL_F,NonI_65ov_Ct_III_IV_F,NonI_65ov_Ct_I_II_F,NonI_65ov_CL_nfd_F,NonI_65ov_LoE_NS_F,NonI_65ov_Tot_F,NonI_Tot_PD_GD_GCL_F,NonI_Tot_BDL_F,NonI_Tot_ADip_DipL_F,NonI_Tot_Ct_III_IV_F,NonI_Tot_Ct_I_II_F,NonI_tot_CL_nfd_F,NonI_Tot_LoE_NS_F,NonI_Tot_Tot_F,IS_NS_15_19_PD_GD_GCL_F,IS_NS_15_19_BDL_F,IS_NS_15_19_ADip_DipL_F,IS_NS_15_19_Ct_III_IV_F,IS_NS_15_19_Ct_I_II_F,IS_NS_15_19_CL_nfd_F,IS_NS_15_19_LoE_NS_F,IS_NS_15_19_Tot_F,IS_NS_20_24_PD_GD_GCL_F,IS_NS_20_24_BDL_F,IS_NS_20_24_ADip_DipL_F,IS_NS_20_24_Ct_III_IV_F,IS_NS_20_24_Ct_I_II_F,IS_NS_20_24_CL_nfd_F,IS_NS_20_24_LoE_NS_F,IS_NS_20_24_Tot_F
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,27,14,72,6,0,22,140,18,93,38,209,7,10,50,429,42,108,92,216,0,11,46,510,48,73,81,235,15,13,45,507,47,57,72,236,3,12,44,468,14,53,76,244,3,16,99,506,167,415,378,1226,44,60,304,2604,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,0,0,19,0,0,3,15,10,3,4,37,4,49,22,39,5,4,3,122,65,170,71,94,4,10,11,413,71,219,103,101,16,11,8,528,63,124,96,120,5,17,30,455,44,79,91,78,9,26,34,360,13,60,70,54,3,23,64,283,263,701,446,500,53,95,151,2204,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7
507011153,4,46,13,62,10,0,19,156,62,157,45,172,6,7,61,504,64,109,55,153,5,13,61,456,43,95,54,138,4,13,42,398,42,56,50,140,5,8,23,320,20,46,48,163,5,0,68,356,239,511,263,831,49,45,283,2222,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,3,0,6,0,5,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,5,9,4,12,0,0,3,33,0,0,0,15,11,0,0,31,4,53,15,41,18,0,0,137,94,246,58,95,15,7,10,528,92,180,77,80,12,6,20,466,66,135,96,84,11,23,18,432,38,78,69,63,4,15,26,286,35,49,48,48,8,22,63,271,332,743,363,427,76,72,137,2146,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,10
507011154,3,27,24,87,12,7,27,175,56,163,62,253,10,12,88,647,77,142,104,220,8,15,92,662,52,114,79,180,8,16,79,513,48,70,38,160,9,13,66,399,30,54,53,186,6,11,134,484,270,572,347,1100,62,73,509,2936,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,13,0,8,8,11,7,3,8,47,0,0,0,13,5,0,8,27,5,70,22,61,11,4,9,181,127,296,89,139,7,13,28,701,134,265,112,103,11,9,31,672,100,173,104,77,7,16,27,511,62,99,91,73,12,35,25,383,37,81,71,49,8,25,68,342,468,989,484,515,63,109,195,2816,0,0,0,0,0,0,7,7,0,0,0,0,0,0,27,27
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,7,14,6,18,0,3,3,46,20,73,24,55,0,9,19,191,32,73,36,64,0,9,22,229,45,70,37,56,0,8,13,222,49,53,41,83,0,3,19,250,25,36,48,86,0,8,25,231,172,320,181,362,5,36,109,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0,6,0,3,0,6,0,21,10,13,4,0,0,51,38,109,14,37,0,6,5,226,47,106,26,13,4,5,7,212,41,66,34,30,3,9,7,188,43,54,62,43,6,12,10,228,22,39,41,17,5,11,22,156,190,400,186,159,21,48,57,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
507011159,6,45,23,95,29,7,33,235,86,219,88,265,15,10,81,752,72,158,70,205,7,10,80,599,49,103,58,217,7,14,60,513,44,74,70,228,4,11,43,472,35,48,76,194,6,20,91,468,293,646,379,1223,85,74,403,3104,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,4,0,0,4,17,0,0,0,4,0,0,0,9,0,0,3,3,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,7,14,0,0,5,37,0,0,3,19,17,0,5,45,7,68,34,73,21,9,8,224,121,289,104,134,15,11,30,696,99,199,74,104,11,11,27,529,67,163,100,91,16,22,27,491,48,86,99,98,16,22,35,403,23,64,72,53,6,23,86,328,359,878,488,575,98,103,216,2715,0,0,0,0,0,0,11,7,0,0,0,0,0,0,14,12
507011160,0,32,17,75,13,5,20,166,45,146,60,240,16,4,71,583,51,113,72,249,14,10,72,582,23,87,77,237,8,10,72,517,22,56,56,208,0,14,47,410,20,44,59,297,5,18,125,566,167,478,340,1334,59,64,423,2871,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,7,0,7,4,8,0,0,0,23,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,14,11,12,3,0,6,48,0,0,4,20,16,6,0,43,4,62,30,86,14,7,8,209,86,260,100,151,18,13,24,650,69,198,110,121,12,13,26,539,63,111,109,110,3,19,24,438,36,75,79,106,5,28,22,363,20,42,65,62,10,31,148,388,272,748,497,657,86,106,251,2622,0,0,0,0,0,0,10,10,0,0,0,0,0,0,13,13
507011161,5,74,31,110,26,5,30,285,109,302,133,412,18,17,82,1082,231,392,200,415,17,20,114,1380,97,184,127,309,9,14,83,824,53,73,52,178,4,8,43,409,30,54,49,126,3,12,68,343,527,1068,591,1572,99,83,440,4390,0,0,0,0,0,0,0,5,0,3,0,8,3,0,0,9,0,0,4,15,0,0,0,21,0,0,4,3,0,0,0,11,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,8,23,9,0,4,48,0,0,6,43,14,9,5,76,19,111,45,117,24,7,7,339,219,521,184,231,20,14,35,1219,283,522,262,241,22,34,42,1402,99,224,157,165,21,42,29,738,44,81,85,82,13,20,20,360,17,54,60,33,6,20,83,271,681,1513,801,916,131,139,230,4398,0,0,0,0,0,0,13,13,0,0,0,0,0,0,24,21
507011163,0,21,9,57,4,0,18,113,25,78,38,195,5,5,39,393,32,88,62,210,7,12,56,469,31,58,47,169,0,7,35,339,9,36,40,148,9,11,29,281,8,22,35,126,0,7,28,223,112,300,231,920,45,44,208,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,15,0,3,0,25,0,0,0,23,8,0,4,35,6,32,18,51,12,3,11,130,40,170,54,93,13,4,18,401,55,150,81,96,5,10,21,430,27,77,59,92,9,15,21,304,17,53,56,68,8,17,23,235,21,30,25,31,0,7,39,158,174,507,297,452,59,62,134,1687,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4
507011259,0,17,14,90,8,3,23,162,35,163,79,276,15,7,53,626,59,137,98,281,6,4,61,648,39,89,69,209,9,13,57,487,20,49,46,167,0,9,35,330,18,24,33,127,0,7,25,239,172,486,337,1176,56,52,263,2540,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,4,3,5,0,0,0,0,3,14,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,17,8,0,7,41,0,0,0,18,13,0,5,41,9,44,30,58,17,9,4,169,81,254,110,176,28,7,21,674,108,230,94,141,13,18,17,618,42,122,104,105,9,26,34,434,14,65,60,65,7,16,22,245,11,28,27,25,11,13,17,140,261,750,428,591,83,87,125,2327,0,0,0,0,0,0,9,9,0,0,0,0,0,0,12,11
507011260,0,16,6,11,3,0,0,36,18,30,11,40,0,3,3,111,14,32,16,35,0,0,4,99,19,29,29,34,0,0,16,132,17,32,30,60,3,3,15,148,22,32,35,70,4,7,15,182,84,171,118,255,14,15,57,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,0,9,5,6,7,16,4,0,5,37,10,45,16,19,6,0,0,93,22,51,20,19,3,0,4,114,24,37,27,21,4,3,3,131,9,30,30,23,3,7,8,115,17,22,25,21,7,15,12,105,87,196,124,116,16,22,35,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021164,6,36,3,18,9,3,9,86,39,123,34,55,0,3,24,287,81,143,36,61,0,5,35,364,106,190,61,75,6,9,37,484,103,149,53,79,0,10,19,418,101,161,81,102,5,17,103,567,436,817,274,401,36,45,230,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,3,10,0,0,0,13,10,0,0,19,3,54,9,12,6,4,3,95,65,168,24,39,0,0,11,303,114,224,43,38,5,0,8,437,141,227,75,40,5,21,12,523,122,163,82,42,4,24,22,447,94,155,91,24,6,29,106,503,531,1000,318,202,35,75,167,2328,0,0,0,0,0,0,7,7,0,0,0,0,0,0,3,3
507021165,4,94,27,50,16,6,44,234,172,415,93,195,12,12,165,1067,216,337,116,197,8,9,127,1019,218,291,127,159,3,17,135,944,212,264,125,196,9,21,128,960,214,271,188,203,7,23,185,1087,1040,1672,676,1007,66,91,813,5366,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,7,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,11,0,11,0,0,4,34,0,0,4,15,16,3,6,44,3,159,28,56,9,12,13,275,243,581,107,125,11,15,30,1116,283,438,95,81,9,15,25,946,271,362,131,84,15,20,26,908,260,297,150,81,14,32,37,871,215,341,183,55,9,35,157,1000,1278,2174,703,496,86,126,306,5161,0,0,0,0,0,0,16,16,0,0,0,0,0,0,44,44
507021166,6,52,25,61,14,4,27,192,96,282,72,198,3,16,89,745,163,295,118,213,7,14,82,890,147,196,116,198,4,8,94,772,135,175,110,209,7,20,75,729,142,177,125,257,5,23,143,882,690,1183,561,1159,68,83,520,4269,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,4,8,0,0,0,19,0,5,3,0,0,0,5,16,0,0,3,4,0,0,0,7,0,0,3,0,0,0,4,11,0,0,0,0,0,0,6,3,6,10,10,13,3,0,12,63,0,0,3,21,11,3,4,40,3,86,25,46,12,4,13,185,153,407,87,96,11,8,24,789,256,410,115,93,10,21,25,925,210,332,124,96,6,16,29,811,189,250,149,88,11,34,35,757,141,222,146,69,8,46,162,802,958,1702,646,508,79,125,285,4310,0,0,0,0,0,0,19,19,0,0,0,0,0,0,15,15
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,9,51,28,151,40,5,34,314,64,240,169,477,27,17,134,1119,204,371,180,437,17,20,153,1381,46,165,128,306,6,22,73,749,30,48,44,154,6,12,39,329,16,31,35,136,0,7,36,261,368,903,583,1693,128,83,509,4267,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9,0,5,0,11,3,0,5,22,0,6,0,10,4,0,0,17,0,0,0,0,4,0,0,6,0,6,0,0,0,0,0,6,0,4,0,0,0,0,0,3,0,12,10,28,12,0,5,66,0,0,3,49,22,3,9,81,13,84,58,149,35,8,22,354,179,429,186,342,44,23,53,1257,217,475,238,247,25,36,53,1290,88,212,131,152,16,49,42,693,31,59,78,92,14,25,25,324,9,50,49,28,0,23,30,199,536,1305,741,1056,158,162,232,4189,0,0,0,0,0,0,20,20,0,0,0,0,0,0,22,21
507031170,0,6,6,55,21,0,19,106,10,32,32,156,17,4,59,304,9,48,29,153,5,5,57,309,15,41,46,142,9,7,55,319,11,25,30,122,3,8,44,238,7,19,23,132,5,4,59,246,55,165,172,779,68,31,312,1578,0,0,0,6,0,0,0,0,0,0,4,3,3,0,0,12,0,0,3,8,0,0,0,17,0,0,0,3,0,0,3,13,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,6,0,0,0,0,0,0,4,3,3,3,8,24,7,5,10,61,0,0,0,12,6,5,3,26,4,9,8,48,13,7,0,91,27,51,46,122,24,11,13,292,37,79,59,104,9,4,17,311,25,48,57,83,9,18,16,257,15,40,34,70,11,17,26,206,8,39,36,35,7,18,68,203,113,263,242,468,74,72,144,1382,0,0,0,0,0,0,13,13,0,0,0,0,0,0,4,4
507031172,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4,3,0,0,0,7,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,5,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,3,12,11,86,30,5,37,186,12,49,44,219,31,10,83,441,30,85,69,237,10,11,98,542,15,41,65,220,3,10,95,450,11,25,49,188,5,11,59,345,8,20,29,217,3,14,82,366,83,235,260,1187,101,62,472,2402,0,0,0,0,0,0,6,3,0,0,5,8,4,0,5,15,0,0,5,14,0,0,0,21,0,0,3,3,0,4,0,11,3,6,0,4,4,0,0,18,0,0,4,3,0,0,0,10,0,5,0,0,0,0,0,4,3,14,12,37,13,4,4,89,0,0,0,26,16,0,6,60,5,23,22,61,26,5,14,150,40,104,76,152,33,13,15,432,45,109,105,167,24,23,30,496,29,72,68,125,19,31,32,376,18,31,45,89,13,11,35,250,11,31,38,45,7,17,77,227,136,371,354,670,138,105,219,1994,0,0,0,0,0,0,18,18,0,0,0,0,0,0,22,22
507031261,3,26,16,65,5,3,14,129,38,130,62,316,20,4,56,631,59,153,68,219,9,10,37,561,17,60,54,162,0,4,30,338,12,32,23,146,0,9,17,240,11,27,33,83,3,5,24,188,157,429,256,992,52,39,185,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,18,0,0,0,19,10,0,3,30,7,26,30,66,17,0,10,158,74,273,104,174,19,11,12,668,77,201,94,100,8,11,15,510,36,68,70,60,9,23,13,277,23,36,45,52,9,6,11,179,13,31,24,14,3,8,18,111,227,645,372,478,73,65,78,1935,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4
507041175,5,98,14,32,11,0,14,178,98,219,46,60,3,3,26,462,173,311,57,65,4,7,47,662,159,266,69,80,7,5,44,631,139,205,85,97,4,13,45,589,188,317,130,148,10,19,71,875,764,1417,399,497,35,43,266,3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,0,0,6,0,8,0,0,0,0,5,14,0,0,4,20,10,0,7,36,10,124,25,28,10,0,6,197,125,319,29,39,3,6,9,528,197,413,73,37,10,13,13,750,178,307,96,41,0,21,9,661,119,230,131,56,11,19,22,587,112,255,188,46,14,43,79,738,740,1640,544,264,53,100,151,3500,0,0,0,0,0,0,10,10,0,0,0,0,0,0,8,7
507041176,5,32,7,11,0,0,8,69,30,79,12,31,0,0,10,164,40,102,18,38,0,0,9,211,57,101,28,34,0,5,18,241,49,41,27,37,4,5,10,174,43,73,44,69,0,12,19,259,224,426,147,229,11,17,77,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,5,0,0,0,8,0,0,0,14,3,29,10,15,0,0,0,61,43,77,18,11,0,0,5,152,67,122,25,16,0,0,3,239,44,92,32,28,6,10,5,217,25,61,40,23,0,14,9,172,25,69,61,13,0,14,21,213,214,449,179,109,10,40,51,1057,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
507041177,8,64,17,56,13,0,22,182,87,288,67,208,5,9,62,711,135,302,107,185,14,13,69,821,131,247,119,179,10,19,69,772,102,181,102,195,6,13,59,651,126,176,139,304,9,22,120,891,591,1254,544,1163,58,80,403,4086,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,3,7,9,10,3,0,7,35,0,0,3,32,13,0,9,52,7,109,26,52,18,3,4,214,155,465,83,91,6,11,15,833,217,425,125,95,11,24,24,920,179,337,162,99,13,23,36,852,148,198,156,98,15,26,21,661,115,222,166,82,13,52,141,794,817,1766,727,547,88,145,245,4323,0,0,0,0,0,0,9,9,0,0,0,0,0,0,14,14
