SA2_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
505021094,275,250,114,0,0,0,0,0,0,637,26,53,0,0,0,0,0,0,0,78,19,10,5,0,0,0,0,0,0,34,2154,728,144,0,0,0,0,0,7,3028,1053,250,7,0,0,0,0,0,3,1310,797,170,19,0,0,0,0,0,0,979,156,124,22,0,0,0,0,0,0,304,3,29,81,0,0,0,0,0,0,119,108,80,5,0,0,0,0,0,0,197,0,15,9,0,0,0,0,0,0,21,4,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,281,256,115,0,0,0,0,0,0,655,26,53,0,0,0,0,0,0,0,78,25,11,5,0,0,0,0,0,0,40,2177,737,149,0,0,0,0,0,7,3061
505021095,564,1559,519,0,0,0,0,0,3,2646,24,47,4,0,0,0,0,0,0,73,15,49,9,0,0,0,0,0,0,72,2028,3218,714,0,0,0,0,0,7,5966,664,603,55,0,0,0,0,0,0,1328,764,971,126,0,0,0,0,0,0,1868,348,1020,393,0,0,0,0,0,3,1767,48,128,16,0,0,0,0,0,0,193,168,368,85,0,0,0,0,0,0,621,7,27,14,0,0,0,0,0,0,44,11,46,17,0,0,0,0,0,0,72,6,3,0,0,0,0,0,0,0,11,585,1602,522,0,0,0,0,0,3,2707,24,47,4,0,0,0,0,0,0,73,17,49,9,0,0,0,0,0,0,71,2055,3267,722,0,0,0,0,0,7,6041
505021096,415,294,284,0,0,0,0,0,0,991,37,9,36,0,0,0,0,0,0,79,30,18,3,0,0,0,0,0,0,49,3722,992,631,0,0,0,0,0,0,5347,1771,306,201,0,0,0,0,0,0,2281,1484,362,111,0,0,0,0,0,0,1957,280,171,207,0,0,0,0,0,0,665,4,30,0,0,0,0,0,0,0,29,132,80,66,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,5,4,11,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,420,300,290,0,0,0,0,0,0,1006,37,9,36,0,0,0,0,0,0,79,30,18,3,0,0,0,0,0,0,49,3735,995,635,0,0,0,0,0,0,5370
505021097,603,931,823,0,0,0,0,0,3,2359,61,152,128,0,0,0,0,3,0,348,27,22,28,0,0,0,0,0,0,76,3287,2390,1383,0,0,0,0,3,5,7071,1337,579,173,0,0,0,0,0,0,2090,1287,718,231,0,0,0,0,0,0,2234,360,632,561,0,0,0,0,0,3,1557,16,15,77,0,0,0,0,0,0,115,196,237,131,0,0,0,0,0,0,566,10,27,48,0,0,0,0,0,0,85,31,34,16,0,0,0,0,0,0,83,0,9,11,0,0,0,0,0,0,18,618,948,844,0,0,0,0,0,3,2414,61,152,128,0,0,0,0,3,0,348,27,21,32,0,0,0,0,0,0,82,3331,2422,1406,0,0,0,0,3,5,7163
505021301,381,285,85,0,0,0,0,0,0,752,43,31,3,0,0,0,0,0,0,81,39,22,6,0,0,0,0,0,0,59,3545,555,124,0,0,0,0,0,4,4231,1734,106,25,0,0,0,0,0,0,1862,1366,115,9,0,0,0,0,0,0,1489,208,96,8,0,0,0,0,0,0,309,9,107,58,0,0,0,0,0,0,177,163,59,8,0,0,0,0,0,0,229,9,16,6,0,0,0,0,0,0,30,15,3,0,0,0,0,0,0,0,22,5,6,0,0,0,0,0,0,0,16,401,295,85,0,0,0,0,0,0,780,43,37,3,0,0,0,0,0,0,83,42,22,6,0,0,0,0,0,0,61,3585,569,124,0,0,0,0,0,4,4278
505021302,708,724,142,0,0,0,0,0,0,1577,37,19,57,0,0,0,0,0,0,113,30,23,7,0,0,0,0,0,0,59,3369,1825,275,0,0,0,0,0,0,5477,1390,503,43,0,0,0,0,0,0,1938,1227,556,30,0,0,0,0,0,0,1814,437,467,77,0,0,0,0,0,0,978,11,40,22,0,0,0,0,0,0,73,244,205,21,0,0,0,0,0,0,473,3,6,26,0,0,0,0,0,0,37,26,21,0,0,0,0,0,0,0,43,7,8,0,0,0,0,0,0,0,13,726,751,148,0,0,0,0,0,0,1624,37,25,57,0,0,0,0,0,0,117,31,26,7,0,0,0,0,0,0,62,3408,1858,281,0,0,0,0,0,0,5551
505031098,581,232,0,0,0,0,0,0,0,816,39,0,0,0,0,0,0,0,0,39,40,8,0,0,0,0,0,0,0,51,3415,401,6,0,0,0,0,0,3,3818,1115,69,4,0,0,0,0,0,0,1188,1697,93,0,0,0,0,0,0,0,1790,289,45,0,0,0,0,0,0,0,330,57,159,0,0,0,0,0,0,0,216,219,22,0,0,0,0,0,0,0,244,7,12,0,0,0,0,0,0,0,18,52,5,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,0,8,633,245,0,0,0,0,0,0,0,880,39,0,0,0,0,0,0,0,0,39,46,12,0,0,0,0,0,0,0,61,3533,413,6,0,0,0,0,0,3,3949
505031099,2152,184,40,0,0,0,0,0,0,2376,189,337,0,0,0,0,0,0,0,527,82,22,0,0,0,0,0,0,0,108,7327,683,56,0,0,0,0,0,4,8077,1053,63,8,0,0,0,0,0,0,1123,3952,80,7,0,0,0,0,0,0,4038,1445,47,34,0,0,0,0,0,0,1521,169,68,0,0,0,0,0,0,0,240,560,11,8,0,0,0,0,0,0,585,39,51,0,0,0,0,0,0,0,93,44,12,0,0,0,0,0,0,0,48,16,4,0,0,0,0,0,0,0,17,2277,190,44,0,0,0,0,0,0,2508,193,337,0,0,0,0,0,0,0,528,89,28,0,0,0,0,0,0,0,116,7558,694,55,0,0,0,0,0,4,8312
505031100,1014,121,3,0,0,0,0,0,0,1135,26,4,0,0,0,0,0,0,0,28,64,4,0,0,0,0,0,0,0,65,5745,182,8,0,0,0,0,0,3,5944,763,8,4,0,0,0,0,0,0,774,3952,53,6,0,0,0,0,0,0,4008,617,31,0,0,0,0,0,0,0,648,92,66,0,0,0,0,0,0,0,152,298,5,3,0,0,0,0,0,0,302,17,28,0,0,0,0,0,0,0,49,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1057,130,3,0,0,0,0,0,0,1190,26,4,0,0,0,0,0,0,0,28,66,4,0,0,0,0,0,0,0,70,5861,197,9,0,0,0,0,0,3,6070
505031101,1139,294,27,0,0,0,0,0,0,1457,41,4,0,0,0,0,0,0,0,42,40,7,0,0,0,0,0,0,0,54,4372,481,44,0,0,0,0,0,0,4896,720,64,3,0,0,0,0,0,0,789,2487,106,20,0,0,0,0,0,0,2608,727,191,22,0,0,0,0,0,0,938,103,45,0,0,0,0,0,0,0,146,332,50,3,0,0,0,0,0,0,389,14,20,0,0,0,0,0,0,0,33,28,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,4,1213,307,27,0,0,0,0,0,0,1542,41,4,0,0,0,0,0,0,0,42,44,7,0,0,0,0,0,0,0,54,4500,494,44,0,0,0,0,0,0,5039
505031102,687,305,15,0,0,0,0,0,0,1002,29,4,0,0,0,0,0,0,0,34,46,14,0,0,0,0,0,0,0,61,2391,680,18,0,0,0,0,0,3,3091,699,103,0,0,0,0,0,0,0,802,976,266,0,0,0,0,0,0,0,1240,331,127,7,0,0,0,0,0,0,461,70,120,0,0,0,0,0,0,0,189,281,70,5,0,0,0,0,0,0,355,6,9,0,0,0,0,0,0,0,24,62,12,3,0,0,0,0,0,0,74,5,4,0,0,0,0,0,0,0,9,755,345,15,0,0,0,0,0,0,1115,30,4,0,0,0,0,0,0,0,38,50,13,0,0,0,0,0,0,0,66,2510,733,16,0,0,0,0,0,3,3269
505031104,511,138,5,0,0,0,0,0,0,653,35,3,0,0,0,0,0,0,0,42,39,4,0,0,0,0,0,0,0,47,3115,313,17,0,0,0,0,0,0,3444,1097,78,3,0,0,0,0,0,0,1177,1489,82,10,0,0,0,0,0,0,1583,245,26,0,0,0,0,0,0,0,274,57,75,0,0,0,0,0,0,0,126,199,23,0,0,0,0,0,0,0,223,7,15,0,0,0,0,0,0,0,27,29,9,0,0,0,0,0,0,0,33,9,0,0,0,0,0,0,0,0,9,543,144,5,0,0,0,0,0,0,688,38,3,0,0,0,0,0,0,0,42,42,7,0,0,0,0,0,0,0,44,3205,319,14,0,0,0,0,0,0,3543
505031105,1120,106,35,0,0,0,0,0,3,1266,30,27,6,0,0,0,0,0,0,54,53,3,0,0,0,0,0,0,0,58,6428,369,88,0,0,0,0,0,3,6886,1573,165,18,0,0,0,0,0,0,1762,3719,72,22,0,0,0,0,0,3,3817,745,43,28,0,0,0,0,0,0,822,42,29,0,0,0,0,0,0,0,75,358,21,5,0,0,0,0,0,0,387,0,3,0,0,0,0,0,0,0,6,17,5,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,3,1175,106,37,0,0,0,0,0,3,1319,34,27,6,0,0,0,0,0,0,56,58,3,0,0,0,0,0,0,0,62,6552,370,85,0,0,0,0,0,3,7016
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,653,95,36,0,0,0,0,0,0,785,71,5,0,0,0,0,0,0,0,76,47,0,0,0,0,0,0,0,0,47,4306,153,44,0,0,0,0,0,0,4504,1149,13,5,0,0,0,0,0,0,1165,2430,40,4,0,0,0,0,0,0,2473,428,71,29,0,0,0,0,0,0,530,6,3,3,0,0,0,0,0,0,12,191,24,4,0,0,0,0,0,0,216,5,0,0,0,0,0,0,0,0,6,41,0,0,0,0,0,0,0,0,41,5,0,0,0,0,0,0,0,0,4,673,99,36,0,0,0,0,0,0,811,71,5,0,0,0,0,0,0,0,76,47,0,0,0,0,0,0,0,0,49,4369,159,44,0,0,0,0,0,0,4571
505031255,1190,35,5,0,0,0,0,0,0,1228,16,0,0,0,0,0,0,0,0,16,40,0,0,0,0,0,0,0,0,40,4564,89,4,0,0,0,0,0,6,4660,346,9,0,0,0,0,0,0,0,356,3034,45,0,0,0,0,0,0,3,3078,958,32,3,0,0,0,0,0,0,989,3,0,0,0,0,0,0,0,0,3,245,6,0,0,0,0,0,0,0,247,3,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,1221,40,5,0,0,0,0,0,0,1261,19,0,0,0,0,0,0,0,0,19,40,0,0,0,0,0,0,0,0,40,4666,90,4,0,0,0,0,0,3,4764
505031256,53,0,0,0,0,0,0,0,0,53,17,0,0,0,0,0,0,5,0,24,3,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,7,0,215,65,0,0,0,0,0,0,0,0,65,77,0,0,0,0,0,0,0,0,78,11,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,17,0,0,0,0,0,0,5,0,24,3,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,7,0,222
505031257,202,0,0,0,0,0,0,0,0,202,12,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,5,28,1279,4,0,0,5,0,0,3,0,1285,357,4,0,0,0,0,0,0,0,365,722,0,0,0,0,0,0,0,0,724,154,0,0,0,0,0,0,0,0,154,3,0,0,0,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,222,14,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,0,0,5,28,1340,4,0,0,5,0,0,3,0,1350
505031258,737,12,0,0,0,0,0,0,0,752,23,25,0,0,0,0,0,0,0,48,36,3,0,0,0,0,0,0,3,42,3493,94,7,0,0,0,0,0,4,3595,692,24,3,0,0,0,0,0,0,717,2080,25,0,0,0,0,0,0,0,2108,567,10,0,0,0,0,0,0,0,574,8,0,0,0,0,0,0,0,0,8,194,10,0,0,0,0,0,0,0,204,5,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,793,18,0,0,0,0,0,0,0,811,30,25,0,0,0,0,0,0,0,56,39,3,0,0,0,0,0,0,3,45,3629,97,7,0,0,0,0,0,4,3737
505031303,594,196,0,0,0,0,0,0,0,787,21,12,0,0,0,0,0,0,0,33,36,14,0,0,0,0,0,0,0,50,3975,516,6,0,0,0,0,4,0,4496,946,155,0,0,0,0,0,0,0,1106,2429,140,4,0,0,0,0,0,0,2570,404,130,0,0,0,0,0,0,0,537,12,17,0,0,0,0,0,0,0,31,166,45,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,3,603,201,0,0,0,0,0,0,0,805,24,12,0,0,0,0,0,0,0,33,37,14,0,0,0,0,0,0,0,51,4041,521,6,0,0,0,0,4,0,4572
505031304,458,41,0,0,0,0,0,0,0,508,36,4,0,0,0,0,0,0,0,37,33,4,0,0,0,0,0,0,0,37,4464,107,4,0,0,0,0,0,3,4576,856,24,0,0,0,0,0,0,0,876,3125,38,0,0,0,0,0,0,6,3163,333,30,0,0,0,0,0,0,0,367,11,3,0,0,0,0,0,0,0,11,127,11,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,477,42,0,0,0,0,0,0,0,527,36,4,0,0,0,0,0,0,0,37,33,4,0,0,0,0,0,0,0,37,4532,110,4,0,0,0,0,0,3,4647
505031305,543,137,0,4,0,5,0,7,0,685,133,7,0,0,0,0,0,0,0,133,48,0,0,0,0,0,0,0,3,47,4078,353,0,9,0,33,0,40,8,4482,1087,103,0,6,0,26,0,30,3,1230,2306,106,0,0,0,0,0,0,0,2411,403,106,0,0,0,0,0,0,0,506,0,16,0,0,0,0,0,0,0,19,118,13,0,0,0,0,0,0,0,134,4,4,0,0,0,0,0,0,0,5,18,6,0,4,0,5,0,7,0,26,0,0,0,0,0,0,0,0,0,3,548,142,0,4,0,5,0,7,0,697,133,7,0,0,0,0,0,0,0,133,48,0,0,0,0,0,0,0,3,47,4121,360,0,9,0,33,0,40,8,4527
505031306,903,141,3,32,0,0,4,37,0,1080,42,128,0,3,0,0,0,0,0,173,55,14,0,7,0,0,0,9,0,84,4704,482,10,101,17,0,7,122,0,5323,1224,127,3,57,3,0,5,68,0,1419,2532,81,0,0,0,0,0,5,0,2612,571,51,0,0,0,0,0,0,0,620,48,51,0,0,0,0,0,0,0,107,303,31,0,12,0,0,3,12,0,347,9,10,0,0,0,0,0,0,0,15,17,10,3,18,0,0,0,23,0,53,4,0,0,0,0,0,0,0,0,7,958,147,3,31,0,0,4,39,0,1149,40,128,0,3,0,0,0,0,0,174,57,14,0,7,0,0,0,9,0,84,4807,495,10,100,17,0,11,124,0,5435
506011110,1511,954,48,0,0,0,3,3,3,2513,54,105,22,0,0,0,0,0,0,183,100,38,6,0,0,0,0,0,0,148,6437,1617,91,0,0,0,7,7,3,8155,1333,253,8,0,0,0,9,9,0,1596,3622,279,16,0,0,0,0,0,0,3914,1005,548,34,0,0,0,0,0,0,1597,152,232,0,0,0,0,0,0,0,386,485,146,9,0,0,0,0,0,0,635,7,64,5,0,0,0,0,0,0,79,49,24,0,0,0,0,0,0,0,72,9,7,0,0,0,0,0,0,0,22,1716,1022,50,0,0,0,3,3,3,2789,56,108,22,0,0,0,0,0,0,187,115,44,6,0,0,0,0,0,0,166,6840,1704,96,0,0,0,7,7,7,8651
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,424,34,6,20,0,0,0,23,0,487,38,0,0,0,0,0,0,0,0,36,31,0,0,5,0,0,0,5,0,29,1906,69,7,24,0,0,0,24,6,2014,549,14,0,0,0,0,0,0,7,563,920,21,0,0,0,0,0,0,0,941,235,13,0,0,0,0,0,0,0,248,40,17,0,0,0,0,0,0,0,50,163,9,0,0,0,0,0,0,0,179,6,0,0,0,0,0,0,0,0,3,25,0,0,15,0,0,0,20,0,45,0,0,0,0,0,0,0,0,0,4,464,38,6,20,0,0,0,22,0,527,37,0,0,0,0,0,0,0,0,40,29,0,0,5,0,0,0,5,0,33,2004,71,7,24,0,0,0,24,6,2110
506011114,586,338,67,10,0,0,0,10,4,1011,23,9,0,0,0,0,0,0,0,35,45,14,0,0,0,0,0,0,0,61,3204,600,79,25,0,0,0,27,0,3907,1116,114,0,14,0,0,0,14,0,1245,1513,122,12,0,0,0,0,0,0,1650,350,241,8,0,0,0,0,0,0,605,27,44,32,0,0,0,0,0,0,99,236,66,4,0,0,0,0,0,0,305,3,10,23,0,0,0,0,0,0,33,20,10,0,10,0,0,0,10,0,47,4,0,0,0,0,0,0,0,0,8,646,370,71,10,0,0,0,12,4,1104,23,12,0,0,0,0,0,0,0,33,47,21,0,0,0,0,0,3,0,71,3346,639,84,27,0,0,0,30,9,4102
506011115,185,19,13,3,7,0,0,11,0,225,21,0,6,0,8,0,0,8,0,31,22,0,0,0,6,0,0,6,0,32,2671,42,25,28,132,0,0,162,4,2909,1031,18,12,23,108,0,0,126,6,1183,1456,3,5,0,7,0,0,7,0,1479,108,13,9,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,8,74,5,3,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,10,0,0,3,7,0,0,11,0,21,3,0,0,0,0,0,0,0,0,3,196,17,13,3,7,0,0,11,0,243,20,0,6,0,8,0,0,8,0,26,23,5,0,0,6,0,0,6,0,36,2733,46,25,28,132,0,0,162,4,2972
506011116,152,21,0,0,0,0,0,0,0,172,15,7,0,0,0,0,0,0,0,26,18,4,0,0,0,0,0,0,0,20,2511,39,4,0,0,0,0,0,0,2557,984,0,0,0,0,0,0,0,0,986,1374,0,0,0,0,0,0,0,0,1374,59,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,3,78,0,0,0,0,0,0,0,0,76,0,18,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,153,21,0,0,0,0,0,0,0,178,15,7,0,0,0,0,0,0,0,26,18,4,0,0,0,0,0,0,0,20,2539,39,4,0,0,0,0,0,0,2585
