SA2_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
505011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,3,24,5,0,0,38,5,61,9,63,3,0,10,148,32,114,43,160,4,3,12,370,68,162,105,217,5,9,13,578,95,164,111,193,4,13,16,604,90,145,105,251,4,12,15,620,69,130,145,291,9,17,38,702,364,776,519,1198,39,59,107,3062,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,15,0,0,0,0,0,0,20,20,0,0,0,5,0,0,42,42,0,0,0,0,0,0,31,29,0,0,0,0,0,0,32,32,0,0,0,0,0,0,23,26,0,0,5,9,0,0,165,174,0,0,3,24,5,0,13,46
505011080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,5,0,0,0,13,16,0,5,43,0,40,16,58,12,3,9,137,29,75,14,89,0,4,4,218,43,80,62,149,8,3,10,353,84,144,93,145,0,7,20,497,57,82,97,202,3,13,16,471,43,82,100,204,3,17,40,483,256,504,380,859,42,60,106,2200,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,9,0,0,0,0,0,0,13,13,0,0,0,0,0,0,19,19,0,0,0,0,0,0,35,35,0,0,0,0,0,0,28,28,0,0,0,0,0,0,16,23,0,0,0,0,0,0,134,142,0,0,0,16,16,0,10,47
505011081,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,7,0,0,11,4,0,0,22,0,0,0,20,7,0,4,36,0,28,10,34,4,4,0,81,38,108,46,202,4,5,9,414,55,155,91,206,3,17,25,550,49,91,72,171,4,5,23,413,25,41,59,158,0,0,5,310,19,52,61,204,4,9,36,379,191,473,335,1001,34,39,100,2174,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,29,31,0,0,0,0,0,0,19,23,0,0,0,0,0,0,18,16,0,0,0,0,0,0,13,12,0,0,0,5,0,0,103,111,0,0,0,20,14,0,12,43
505011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,7,7,0,0,0,16,0,0,3,23,10,0,8,44,8,71,9,41,5,3,3,136,25,94,32,76,3,6,11,242,83,177,55,109,5,5,8,440,109,219,92,137,0,12,21,590,114,183,93,127,6,7,19,549,115,217,163,268,6,18,47,835,455,950,443,784,32,49,113,2839,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,23,23,0,0,0,0,0,0,23,23,0,0,0,0,0,0,22,26,0,0,0,0,0,0,41,40,0,0,4,0,0,0,132,137,0,0,3,23,10,0,8,48
505011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,4,43,15,0,0,60,0,43,38,64,5,9,6,157,29,95,25,100,0,3,8,264,66,141,75,137,6,3,15,440,95,126,108,160,4,9,20,504,58,117,88,263,5,10,15,548,39,92,110,221,0,17,36,507,282,609,435,979,33,46,96,2488,0,0,0,0,0,0,7,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,16,16,0,0,0,0,0,0,17,16,0,0,0,0,0,0,18,21,0,0,0,0,0,0,3,5,0,0,0,4,0,0,70,72,0,0,4,43,15,0,6,67
505021084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,11,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,3,6,14,0,0,4,30,0,0,4,15,14,0,8,38,0,56,30,80,18,5,16,201,113,298,120,313,8,7,29,889,114,281,151,317,11,18,42,947,79,172,98,257,3,20,23,654,39,100,77,201,8,9,27,461,52,96,140,325,6,20,81,719,400,1007,623,1509,62,76,229,3911,0,0,0,0,0,0,13,14,0,0,0,0,0,0,18,18,0,0,0,0,0,0,65,66,0,0,0,4,0,0,58,59,0,0,0,0,0,0,54,58,0,0,0,0,0,0,26,29,0,0,0,0,0,0,34,41,0,0,3,8,0,0,260,272,0,0,4,14,14,0,18,53
505021085,0,0,0,0,0,0,5,3,0,0,0,5,0,0,4,7,0,0,0,12,0,0,0,14,0,0,0,9,3,0,0,11,0,3,4,3,0,0,0,9,0,0,0,7,0,0,0,6,0,0,0,3,0,0,0,3,3,7,9,33,8,0,12,66,0,0,3,28,17,3,8,58,11,57,83,127,36,12,24,348,172,314,226,352,31,25,82,1201,105,244,140,273,20,25,66,874,38,102,87,198,15,28,48,507,13,67,57,215,7,19,47,430,17,51,62,261,0,13,79,490,357,827,662,1453,126,120,349,3898,0,0,0,0,0,0,34,34,0,0,0,0,0,0,62,62,0,0,0,0,0,0,133,131,0,0,0,0,0,0,143,145,0,0,0,0,0,0,93,97,0,0,0,0,0,0,49,51,0,0,0,0,0,0,48,51,0,4,0,4,0,0,565,572,0,0,3,27,18,3,49,105
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,7,0,4,0,8,0,0,0,10,5,4,0,4,0,0,0,10,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,8,4,16,3,0,4,35,0,0,0,25,3,0,3,35,7,85,19,62,19,3,9,216,168,540,145,407,21,19,44,1340,222,458,166,292,6,17,25,1183,147,265,122,184,7,14,16,759,102,158,104,186,3,19,22,589,70,144,126,213,3,23,71,645,720,1644,683,1370,65,89,186,4764,0,0,0,0,0,0,11,12,0,0,0,0,0,0,18,18,0,0,0,0,0,0,109,111,0,0,0,6,0,0,80,83,0,0,0,0,0,0,49,49,0,0,0,0,0,0,49,46,0,0,0,0,0,0,90,94,0,5,0,3,0,0,403,412,0,0,0,26,3,0,13,45
505021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,3,0,6,0,0,0,0,0,9,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,3,8,0,0,0,25,0,0,4,26,10,5,0,50,8,123,20,78,10,3,9,254,86,288,64,205,3,5,14,663,253,568,169,247,10,14,34,1287,266,491,202,249,3,26,30,1268,163,287,146,264,0,22,30,912,193,386,289,416,15,34,173,1509,972,2149,891,1485,54,100,290,5947,0,0,0,0,0,0,4,4,0,0,0,0,0,0,12,12,0,0,0,0,0,0,34,34,0,0,0,0,0,0,46,43,0,0,0,0,0,0,56,57,0,0,0,0,0,0,41,36,0,4,0,3,0,0,48,57,0,8,0,3,0,0,236,246,0,0,4,26,10,5,11,53
505021090,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,8,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,3,0,7,12,6,3,9,37,0,0,0,19,16,0,7,40,10,82,64,101,22,12,31,325,284,496,277,395,31,23,78,1581,216,434,233,301,11,18,63,1279,65,156,117,170,8,15,44,574,31,85,67,178,15,17,34,422,27,56,62,215,7,18,57,441,629,1315,826,1376,104,98,312,4659,0,0,0,0,0,0,16,16,0,0,0,0,0,0,45,45,0,0,0,0,0,0,135,141,0,0,0,0,0,0,140,142,0,0,6,0,0,0,66,66,0,0,0,0,0,0,59,62,0,0,0,0,0,0,59,61,0,5,4,5,0,0,523,532,0,0,0,20,15,0,26,62
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,8,14,9,7,0,0,0,35,0,3,4,4,0,0,0,14,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,29,16,15,6,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0
505021092,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,18,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,19,0,0,4,36,0,0,0,17,16,0,3,42,15,79,18,64,7,0,3,192,213,552,178,457,18,13,48,1485,225,447,154,318,7,16,37,1210,152,284,124,204,0,15,26,816,96,189,98,198,0,16,27,620,77,192,108,150,0,21,57,603,781,1750,690,1414,60,79,203,4974,0,0,0,0,0,0,11,11,0,0,0,0,0,0,17,17,4,0,0,0,0,0,190,191,0,0,0,0,0,0,117,124,0,0,0,0,0,0,65,64,0,0,0,4,0,0,40,41,0,0,0,4,0,0,49,57,3,3,0,10,0,0,492,514,0,0,4,24,16,0,17,58
505021093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,21,0,0,0,11,10,0,0,27,16,92,35,59,11,0,9,220,186,394,121,187,10,6,30,938,199,347,129,160,3,10,36,876,121,213,107,179,8,12,25,663,80,155,95,173,12,12,19,536,62,107,103,239,10,14,60,577,655,1313,584,1005,53,57,179,3847,0,0,0,0,0,0,5,5,0,0,0,0,0,0,22,22,0,0,0,0,0,0,60,63,0,0,0,3,0,0,52,53,0,0,0,0,0,0,33,33,0,0,0,0,0,0,30,35,0,0,0,0,0,0,33,37,0,0,0,4,0,0,238,250,0,0,0,15,10,0,11,34
505021094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,0,3,4,0,0,4,22,0,0,0,17,3,4,4,25,4,32,13,29,3,4,6,91,34,106,31,84,3,3,7,260,72,150,47,103,0,6,17,390,67,173,57,108,0,10,17,437,75,154,70,90,0,7,8,408,86,176,109,138,0,14,49,581,342,796,322,571,11,47,113,2191,0,0,0,0,0,0,8,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,22,22,0,0,0,0,0,0,21,22,0,0,0,0,0,0,14,16,0,0,4,0,0,0,16,19,0,0,0,0,0,0,29,30,0,0,0,0,0,0,120,126,0,0,0,17,3,4,8,31
505021095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,5,0,21,0,0,5,21,8,0,6,38,12,50,32,59,16,7,11,184,256,480,129,228,9,7,46,1145,200,326,146,182,10,10,29,901,85,168,92,148,4,11,19,517,42,91,65,150,3,7,16,378,34,78,70,150,4,14,34,377,629,1197,522,927,48,51,159,3540,0,0,0,0,0,0,12,12,0,0,0,0,0,0,24,24,0,0,0,0,0,0,78,78,0,0,0,0,0,0,61,59,0,0,0,0,0,0,49,53,0,0,0,0,0,0,27,29,0,0,0,0,0,0,25,23,0,0,5,0,0,0,272,279,0,0,5,21,8,0,13,44
505021096,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,19,0,0,0,19,15,4,0,42,18,125,17,43,7,4,4,219,108,205,32,108,0,7,22,479,239,370,93,104,6,4,29,840,252,415,115,96,6,10,26,916,183,254,90,111,0,13,20,676,180,323,196,172,3,23,63,958,979,1700,538,649,41,71,159,4135,0,0,0,0,0,0,9,9,0,0,0,0,0,0,15,15,0,0,0,0,0,0,25,22,0,0,0,0,0,0,51,49,0,0,0,0,0,0,23,23,0,0,0,0,0,0,17,19,0,0,0,0,0,0,31,32,0,6,0,0,0,0,162,168,0,0,0,19,23,4,9,55
505021097,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,5,3,9,4,10,0,0,0,25,0,0,4,20,6,0,3,28,13,111,32,67,11,0,12,247,175,456,127,201,19,7,38,1027,198,366,126,186,6,8,35,926,144,259,118,167,4,14,30,737,106,209,106,175,0,19,29,643,88,241,150,263,4,28,89,868,722,1651,666,1072,53,75,230,4470,0,0,0,0,0,0,11,11,0,0,0,0,0,0,10,10,0,0,0,4,0,0,56,61,0,0,0,0,0,0,59,63,0,0,0,0,0,0,40,38,0,0,0,3,0,0,20,26,0,0,0,0,0,0,48,54,5,0,0,8,0,0,248,262,0,0,4,20,6,0,17,37
505021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18,0,0,0,24,13,5,10,52,9,83,28,56,13,6,7,209,69,172,58,125,0,4,24,446,76,196,74,116,0,7,18,496,81,164,96,163,0,12,18,532,64,137,97,176,6,10,10,497,64,164,109,250,0,24,70,691,367,916,470,908,42,61,163,2927,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,18,18,0,0,0,0,0,0,22,22,0,0,0,0,0,0,19,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,23,21,0,0,0,3,0,0,116,119,0,0,0,26,13,5,12,55
505021302,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,5,6,0,12,0,0,5,30,0,0,0,11,8,0,0,28,10,61,24,52,10,8,17,170,125,273,73,156,7,4,17,657,102,247,99,144,9,7,28,633,82,174,117,153,4,9,33,579,60,125,78,140,0,12,15,430,66,149,135,231,3,23,67,672,447,1039,525,888,36,68,175,3171,0,0,0,0,0,0,16,16,0,0,0,0,0,0,13,13,0,0,0,0,0,0,43,43,0,0,0,0,0,0,41,42,0,0,0,0,0,0,42,42,0,0,0,4,0,0,28,28,0,0,0,3,0,0,34,38,0,0,3,4,0,0,227,232,0,0,0,11,8,0,20,36
505031098,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,7,0,0,0,3,0,0,0,3,0,0,3,18,8,0,3,32,0,0,0,14,19,0,10,43,0,47,16,86,28,0,16,199,25,90,55,204,11,9,33,428,40,100,73,170,10,9,28,427,23,48,55,179,7,9,27,345,22,53,57,214,0,18,34,391,20,42,61,195,4,14,36,369,128,379,319,1057,77,57,175,2195,0,0,0,0,0,0,6,6,0,0,0,0,0,0,11,11,0,0,0,0,0,0,26,31,0,0,0,3,0,0,35,36,0,0,0,0,0,0,18,22,0,0,0,0,0,0,16,19,0,0,0,0,0,0,29,29,0,0,0,4,0,0,144,148,0,0,0,16,18,0,15,55
505031099,0,0,0,3,3,0,0,4,0,0,0,3,0,0,0,5,0,0,0,10,7,0,0,20,0,0,0,7,0,0,0,11,0,0,4,4,0,0,0,6,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,3,0,7,4,41,8,0,0,58,0,0,3,59,27,4,8,99,3,49,42,159,35,11,16,312,43,139,110,499,38,28,57,914,62,169,137,488,12,31,30,928,82,122,143,540,15,19,32,964,33,61,93,301,8,10,29,537,37,61,130,349,5,16,113,707,257,600,660,2400,140,115,291,4469,0,0,0,0,0,0,32,35,0,0,0,0,0,0,29,30,0,0,0,0,0,0,86,86,0,0,0,0,0,0,97,100,0,0,0,3,0,0,121,124,0,0,0,3,0,0,55,59,0,0,0,0,0,0,64,64,0,0,0,15,0,0,483,498,0,0,3,63,34,4,41,141
505031100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,3,0,0,9,0,0,0,4,0,0,0,8,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12,3,0,0,25,0,0,6,39,28,10,17,97,6,32,37,142,12,3,19,263,49,166,88,480,32,21,29,863,95,207,149,470,14,24,50,1018,63,149,163,381,7,23,42,831,27,64,91,281,0,12,30,504,13,44,60,178,7,11,18,322,258,667,584,1975,100,104,208,3892,0,0,0,0,0,0,11,15,0,0,0,0,0,0,17,17,0,0,0,0,0,0,70,69,0,0,0,0,0,0,58,58,0,0,0,0,0,0,64,67,0,0,0,0,0,0,28,28,0,3,0,0,0,0,22,23,0,3,0,3,0,0,275,283,0,0,6,44,28,10,24,109
505031101,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,9,0,3,0,3,5,0,0,7,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,20,6,0,0,37,0,0,4,31,14,0,9,58,3,30,13,97,16,3,17,172,46,164,93,367,23,12,25,731,75,175,127,302,10,17,40,742,49,96,82,251,11,19,33,537,35,67,66,232,5,12,18,433,17,39,59,153,7,11,26,320,219,563,454,1427,87,74,160,2992,0,0,0,0,0,0,11,14,0,0,0,0,0,0,22,22,0,0,0,0,0,0,57,61,0,0,0,0,0,0,64,61,0,0,0,0,0,0,52,52,0,0,0,0,0,0,36,36,0,0,0,0,0,0,17,15,0,0,0,8,0,0,261,267,0,0,4,30,20,0,18,69
505031102,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,4,3,0,0,7,0,0,0,10,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,4,5,0,19,0,0,7,42,0,0,0,17,8,0,8,39,0,13,14,60,15,4,12,122,24,92,56,151,13,6,26,371,22,65,53,165,8,12,21,351,18,60,42,114,8,8,27,272,10,21,25,114,7,4,15,197,5,19,21,142,4,8,34,236,83,276,210,764,66,45,149,1593,0,0,0,0,0,0,14,14,0,0,0,0,0,0,26,26,0,0,0,0,0,0,35,35,0,0,0,0,0,0,28,28,0,0,0,0,0,0,26,30,0,0,0,0,0,0,20,20,0,0,0,0,0,0,33,33,0,0,0,4,0,0,181,186,0,0,0,19,10,0,24,55
