SA2_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
505011078,56,71,123,6155,6613,12767,185,122,307,6397,6799,13204,6,10,5,320,327,648,3,3,4,328,337,663,18,28,44,887,807,1696,10,11,16,911,840,1755,9,9,19,697,615,1309,11,11,18,720,634,1353,12,13,31,1391,1420,2805,41,22,70,1445,1457,2906,9,10,19,1518,1793,3308,71,32,101,1595,1832,3423,3,4,5,1345,1649,2997,51,47,95,1398,1699,3096,57,68,122,5895,6417,12312,92,90,185,6036,6576,12617,0,0,0,10,22,31,0,0,0,10,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,4,6,8,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,122,141,267,0,0,4,127,142,273,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011079,27,33,57,5453,5645,11096,203,138,345,5684,5808,11493,0,5,7,261,261,521,6,3,9,269,265,536,8,6,9,776,717,1489,17,18,35,799,739,1538,0,0,5,716,685,1401,23,15,38,741,702,1444,9,6,21,1154,1230,2383,67,36,101,1231,1272,2502,4,6,11,1547,1649,3195,60,35,96,1612,1691,3299,4,3,4,999,1107,2109,28,33,61,1029,1137,2173,22,30,48,5200,5450,10656,114,114,223,5338,5588,10929,0,0,0,3,4,6,0,0,0,3,4,6,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,4,8,14,0,0,0,6,8,14,0,0,0,0,8,5,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,82,82,166,0,0,4,83,86,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011080,32,22,56,3900,3901,7802,160,110,265,4093,4039,8125,0,7,3,169,142,315,7,6,8,173,157,327,10,7,14,554,502,1058,8,10,18,570,523,1090,5,0,10,583,489,1078,18,17,30,611,506,1116,10,5,12,713,775,1493,38,21,61,762,802,1565,6,5,10,1192,1265,2459,62,29,91,1262,1296,2556,3,0,7,685,724,1407,28,28,53,714,753,1466,32,27,57,3702,3777,7483,69,81,152,3804,3883,7690,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,64,117,3,0,4,54,61,121,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011081,49,43,94,4112,4204,8314,132,82,216,4295,4333,8626,9,7,15,321,312,640,5,0,8,339,321,660,6,11,16,584,552,1139,18,7,24,605,567,1174,7,7,17,440,356,792,5,5,14,454,372,819,15,13,32,1171,1250,2422,53,19,70,1239,1283,2531,7,7,14,948,1036,1984,40,21,61,994,1065,2058,3,6,10,640,700,1337,12,20,38,660,724,1384,48,41,88,3909,4067,7971,54,55,112,4016,4163,8178,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,3,4,8,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,59,132,0,0,0,70,62,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011082,31,25,60,4809,5060,9864,149,115,265,4994,5197,10193,7,8,8,212,207,419,3,6,3,219,215,437,6,4,11,675,692,1368,11,7,21,687,710,1400,4,0,0,612,564,1187,13,8,20,629,576,1205,10,8,21,802,905,1705,29,18,54,846,931,1774,3,6,10,1376,1487,2862,50,32,80,1425,1520,2946,11,0,14,1123,1204,2328,43,45,89,1178,1249,2430,33,21,53,4544,4859,9400,65,70,134,4636,4949,9588,0,0,0,3,8,11,0,0,0,3,8,11,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,8,10,18,0,0,0,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,92,84,180,0,0,7,93,85,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011083,23,30,51,4551,4823,9373,85,71,152,4659,4923,9579,5,3,10,204,186,387,0,6,5,212,192,402,7,8,12,649,645,1297,4,13,18,667,662,1323,0,0,3,674,582,1255,7,6,10,684,590,1272,4,5,15,883,985,1870,29,16,39,915,1010,1921,0,5,9,1340,1555,2901,35,15,51,1381,1579,2956,3,6,0,789,868,1659,5,24,31,804,894,1696,21,31,48,4382,4676,9063,34,45,77,4433,4751,9187,0,0,0,4,5,10,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,51,62,116,0,0,4,58,66,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021084,92,103,193,7332,7881,15214,321,293,612,7743,8279,16025,10,4,11,519,451,968,19,8,30,548,469,1011,17,22,38,808,792,1603,16,36,53,848,848,1698,14,14,26,710,717,1421,28,35,62,751,765,1511,27,38,65,2291,2369,4663,125,86,210,2442,2495,4933,16,24,43,1636,1723,3362,86,63,144,1744,1805,3548,4,10,11,1367,1832,3194,45,72,118,1413,1912,3322,85,94,174,7075,7660,14741,247,255,504,7406,8012,15419,0,0,0,11,12,22,0,0,0,11,14,22,0,0,0,7,0,10,0,0,0,7,3,6,0,0,0,3,7,11,0,0,0,3,4,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,139,127,263,3,7,12,145,139,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021085,326,317,642,9505,9426,18928,787,671,1460,10621,10412,21032,41,23,66,751,693,1447,61,51,114,851,771,1623,79,45,128,1319,1205,2528,123,92,225,1525,1352,2879,80,60,142,1207,1128,2340,105,95,200,1396,1285,2677,68,78,145,3203,3157,6358,281,232,513,3541,3476,7017,50,71,119,1941,2003,3943,155,122,279,2144,2200,4342,16,32,48,1083,1238,2322,57,64,129,1162,1334,2499,295,301,596,9194,9174,18372,693,618,1311,10184,10101,20283,4,0,3,17,16,30,3,3,5,25,16,37,0,0,0,0,3,3,0,0,0,0,6,6,4,0,4,7,0,7,0,0,0,6,0,6,0,0,0,9,4,6,0,0,0,9,4,6,0,0,0,0,4,7,0,0,0,0,4,7,22,24,48,165,129,296,11,11,27,195,172,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,120,111,222,8129,9192,17323,491,435,924,8734,9735,18468,13,4,15,598,587,1182,23,14,38,627,611,1238,27,14,39,868,796,1662,46,21,73,942,829,1770,20,16,40,834,918,1755,29,35,63,884,969,1859,37,31,70,3004,3408,6412,198,143,340,3241,3586,6824,19,32,52,1798,2034,3829,102,63,164,1911,2129,4042,0,5,4,1028,1452,2484,97,148,248,1128,1606,2736,108,103,204,7718,8900,16619,340,370,710,8166,9367,17531,0,0,0,7,9,16,0,0,0,7,10,15,0,0,0,6,0,3,0,0,0,5,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,3,0,7,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,153,159,309,5,9,19,171,169,342,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
505021089,67,74,135,10520,11392,21912,286,271,554,10871,11736,22602,12,8,20,713,635,1347,11,15,29,736,661,1397,16,21,39,1598,1662,3257,22,33,50,1633,1714,3341,10,5,16,1164,1165,2327,20,13,37,1193,1188,2382,13,11,31,2274,2516,4791,81,72,151,2364,2601,4969,8,16,24,2671,2776,5455,99,56,156,2784,2852,5629,6,5,5,2103,2641,4743,58,85,138,2159,2729,4888,57,67,124,10069,11040,21117,130,179,307,10257,11289,21549,0,0,0,10,11,22,0,0,0,10,11,22,0,0,0,13,13,25,0,3,8,12,17,32,0,0,0,18,10,31,0,0,0,18,10,31,0,0,0,9,6,11,0,3,3,10,10,15,0,0,0,5,4,8,0,0,0,5,4,8,0,10,12,138,225,362,4,4,11,147,240,387,0,0,0,6,6,13,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021090,141,216,361,8933,9257,18191,648,622,1265,9719,10097,19818,14,27,46,723,693,1409,35,45,84,775,767,1541,23,31,58,926,820,1739,64,80,139,1005,932,1934,23,33,57,954,956,1907,61,65,125,1033,1050,2084,33,81,115,3729,3803,7531,289,228,519,4052,4107,8164,38,36,72,1687,1763,3455,135,120,259,1856,1924,3785,7,9,10,924,1233,2153,70,77,147,998,1316,2310,128,203,335,8606,9015,17622,518,549,1070,9249,9773,19027,0,0,0,8,18,29,3,0,6,11,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,160,133,294,13,14,23,173,156,328,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021091,3,0,0,90,95,184,19,12,33,112,109,219,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,7,8,0,0,0,6,7,8,0,0,0,19,21,38,0,5,0,18,23,39,0,0,3,56,54,119,16,8,20,74,62,136,0,0,0,9,5,18,5,0,3,12,10,26,0,0,0,0,0,5,0,4,4,0,9,5,3,0,0,82,89,170,13,13,24,93,103,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,20,10,7,16,16,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,83,78,166,7876,8483,16361,567,459,1025,8533,9017,17552,10,0,19,496,454,955,17,26,48,523,487,1009,12,5,21,754,679,1426,30,29,67,790,724,1515,17,12,27,696,774,1471,34,48,84,751,835,1586,33,31,64,3194,3521,6709,317,209,528,3543,3761,7305,12,19,27,1827,1863,3693,116,79,193,1952,1962,3911,4,3,8,915,1189,2104,60,61,120,977,1255,2228,76,72,144,7342,8070,15411,345,350,694,7762,8491,16254,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,16,19,28,0,0,0,17,19,34,0,0,0,9,12,21,0,0,0,7,12,23,0,0,0,17,3,17,11,0,11,23,3,25,0,0,0,9,6,12,4,0,4,12,6,15,3,9,14,182,195,381,19,25,50,203,234,438,0,0,0,7,3,11,5,0,0,3,5,9,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,10,0,12,0,0
505021093,52,53,100,6808,7200,14008,280,227,510,7144,7478,14620,11,5,9,361,364,726,5,8,13,377,379,752,7,7,13,701,738,1442,21,9,29,734,754,1490,13,3,17,743,763,1514,34,26,59,789,795,1584,11,14,32,2205,2302,4506,114,105,218,2332,2424,4758,10,13,28,1655,1730,3391,69,41,106,1740,1785,3525,0,4,4,1132,1299,2435,39,35,75,1178,1339,2516,51,50,102,6582,7017,13600,214,192,403,6844,7259,14102,0,0,0,6,8,10,0,0,0,6,6,13,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,146,139,287,14,11,27,166,153,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021094,24,23,49,3718,3950,7669,139,115,251,3877,4087,7965,0,0,0,192,177,371,0,4,5,194,182,373,4,0,10,467,491,954,10,10,18,476,501,981,0,3,3,421,432,857,9,7,21,434,442,881,9,11,19,764,864,1629,47,39,83,819,909,1730,10,3,17,1040,1066,2106,39,22,56,1085,1097,2180,4,3,11,828,917,1746,30,34,65,868,955,1823,29,21,44,3526,3793,7313,85,75,164,3638,3887,7526,0,0,0,3,9,7,0,0,0,3,9,7,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,4,8,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,74,134,9,6,12,75,82,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021095,49,77,124,5717,6353,12074,321,306,624,6087,6732,12820,8,4,11,388,360,747,13,10,26,410,378,784,10,11,18,416,451,868,14,27,46,438,489,926,4,16,21,494,527,1023,29,29,56,533,559,1097,22,30,52,2433,2608,5046,144,133,276,2594,2769,5362,6,19,24,1282,1360,2636,83,66,155,1376,1447,2815,0,7,7,704,1050,1757,31,41,75,738,1094,1831,42,77,120,5497,6133,11630,238,260,494,5783,6464,12249,0,0,0,6,0,9,0,0,0,6,0,9,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,89,114,203,4,5,11,98,126,223,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021096,48,22,71,7211,7411,14624,199,150,352,7454,7591,15044,0,0,0,352,326,682,7,3,10,360,334,695,15,5,24,1217,1017,2230,21,12,28,1249,1037,2283,17,3,18,1083,836,1916,19,12,33,1123,849,1973,4,3,9,1463,1604,3062,78,35,117,1543,1647,3184,4,6,13,1839,2037,3875,36,38,77,1880,2088,3969,0,0,3,1265,1591,2857,37,49,79,1302,1639,2937,45,16,62,6923,7214,14142,106,107,206,7072,7344,14412,0,0,0,10,5,15,0,0,0,6,5,11,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,10,7,14,0,0,0,10,7,14,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,114,221,0,0,0,108,114,227,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021097,75,82,157,7727,8589,16319,312,279,593,8118,8950,17066,4,7,11,401,404,808,13,18,28,425,424,848,10,13,26,800,790,1592,32,21,52,846,823,1667,21,19,37,808,880,1683,25,23,49,854,920,1769,20,24,42,2430,2551,4985,123,99,225,2580,2668,5250,13,20,30,1853,1974,3835,66,47,112,1935,2042,3979,5,10,9,1427,1990,3422,59,74,127,1485,2069,3555,69,77,142,7451,8351,15798,227,237,466,7747,8661,16410,0,0,0,12,9,18,0,0,0,12,9,18,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,6,3,11,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,4,0,5,139,137,271,6,6,8,147,140,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
505021301,54,46,104,5648,5911,11561,144,123,263,5846,6078,11927,7,11,13,258,237,491,10,5,16,271,255,524,7,6,15,677,587,1268,12,8,11,696,600,1290,9,9,23,747,733,1478,16,8,29,772,756,1528,11,9,23,1229,1242,2469,42,32,73,1288,1282,2563,13,14,19,1525,1720,3241,40,30,66,1570,1756,3330,0,3,5,1219,1388,2604,27,41,68,1249,1433,2679,48,43,91,5519,5790,11305,101,101,198,5667,5932,11592,0,0,0,10,12,17,0,0,0,10,12,19,0,0,0,0,10,11,0,0,0,0,10,11,0,0,0,3,5,6,0,0,0,3,5,6,0,0,0,4,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,108,81,191,7,0,16,122,88,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021302,59,59,122,5851,6479,12323,273,268,543,6186,6799,12985,3,3,10,349,336,694,4,9,13,364,349,710,12,12,20,593,618,1213,31,28,65,629,664,1295,9,10,19,655,608,1262,35,24,53,694,644,1342,22,18,42,1671,1817,3489,88,77,160,1778,1912,3694,12,13,23,1512,1568,3080,78,63,139,1600,1643,3243,5,0,8,1069,1524,2591,41,67,106,1120,1588,2712,60,52,114,5660,6279,11934,204,223,421,5924,6548,12473,0,0,0,7,12,19,0,0,0,7,12,19,0,0,0,4,3,6,0,0,0,4,3,6,0,0,0,3,4,4,0,0,0,3,4,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,94,90,187,7,4,13,105,105,207,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031098,138,189,325,5509,5442,10944,211,200,413,5853,5830,11687,19,16,40,331,317,643,16,17,33,364,350,713,36,41,77,734,681,1418,37,34,69,804,761,1571,20,51,69,797,735,1534,25,14,40,845,798,1646,30,38,67,1393,1382,2780,59,54,118,1490,1475,2965,18,40,58,1477,1464,2935,40,40,84,1536,1540,3075,3,9,17,781,862,1641,32,30,63,817,903,1721,129,184,307,5364,5306,10669,163,174,342,5658,5663,11325,0,0,0,10,11,25,0,0,0,8,16,24,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,98,70,171,0,0,4,110,79,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0
505031099,285,298,582,10510,11447,21949,630,521,1149,11424,12266,23679,41,50,85,736,703,1441,34,27,65,816,779,1588,95,63,159,1756,1590,3344,82,78,155,1931,1724,3658,59,51,107,1572,1593,3165,68,62,135,1695,1707,3409,52,83,134,2792,3217,6009,193,159,346,3038,3456,6493,32,46,80,2321,2565,4889,183,113,291,2541,2720,5261,10,9,13,1327,1777,3103,66,87,154,1400,1878,3273,267,279,545,10004,11108,21112,398,441,839,10670,11830,22501,0,0,3,15,10,28,0,3,6,13,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,3,4,0,0,0,6,0,9,0,0,0,0,0,3,0,0,0,0,0,3,5,5,14,144,150,290,11,8,25,161,166,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031100,139,153,296,8588,9182,17774,345,228,574,9076,9567,18641,21,27,52,690,766,1453,10,6,22,727,795,1527,33,37,72,1519,1483,3004,43,52,94,1602,1572,3174,36,23,60,1214,1184,2403,29,30,66,1283,1244,2525,26,45,70,2695,3069,5768,131,68,205,2858,3187,6046,14,16,34,1899,2062,3960,99,42,141,2012,2125,4138,3,7,11,561,616,1179,18,21,45,584,642,1228,139,150,285,8244,8990,17233,194,194,388,8570,9332,17904,0,0,0,8,3,8,0,0,0,8,3,8,0,0,0,0,7,3,0,0,0,0,7,3,0,0,0,0,6,9,0,0,0,0,6,9,0,0,0,3,6,6,0,0,0,3,6,6,0,0,0,3,3,3,0,0,0,3,3,3,5,3,8,119,130,245,3,4,9,128,132,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
