SA2_CODE_2021,IS_NS_25_34_PD_GD_GCL_F,IS_NS_25_34_BDL_F,IS_NS_25_34_ADip_DipL_F,IS_NS_25_34_Ct_III_IV_F,IS_NS_25_34_Ct_I_II_F,IS_NS_25_34_CL_nfd_F,IS_NS_25_34_LoE_NS_F,IS_NS_25_34_Tot_F,IS_NS_35_44_PD_GD_GCL_F,IS_NS_35_44_BDL_F,IS_NS_35_44_ADip_DipL_F,IS_NS_35_44_Ct_III_IV_F,IS_NS_35_44_Ct_I_II_F,IS_NS_35_44_CL_nfd_F,IS_NS_35_44_LoE_NS_F,IS_NS_35_44_Tot_F,IS_NS_45_54_PD_GD_GCL_F,IS_NS_45_54_BDL_F,IS_NS_45_54_ADip_DipL_F,IS_NS_45_54_Ct_III_IV_F,IS_NS_45_54_Ct_I_II_F,IS_NS_45_54_CL_nfd_F,IS_NS_45_54_LoE_NS_F,IS_NS_45_54_Tot_F,IS_NS_55_64_PD_GD_GCL_F,IS_NS_55_64_BDL_F,IS_NS_55_64_ADip_DipL_F,IS_NS_55_64_Ct_III_IV_F,IS_NS_55_64_Ct_I_II_F,IS_NS_55_64_CL_nfd_F,IS_NS_55_64_LoE_NS_F,IS_NS_55_64_Tot_F,IS_NS_65ov_PtgdDe_GdDp_GdCt_F,IS_NS_65ov_BDL_F,IS_NS_65ov_ADip_DipL_F,IS_NS_65ov_Ct_III_IV_F,IS_NS_65ov_Ct_I_II_F,IS_NS_65ov_CL_nfd_F,IS_NS_65ov_LoE_NS_F,IS_NS_65ov_Tot_F,IS_NS_Tot_PD_GD_GCL_F,IS_NS_Tot_BDL_F,IS_NS_Tot_ADip_DipL_F,IS_NS_Tot_Ct_III_IV_F,IS_NS_Tot_Ct_I_II_F,IS_NS_tot_CL_nfd_F,IS_NS_Tot_LoE_NS_F,IS_NS_Tot_Tot_F,Tot_15_19_PD_GD_GCL_F,Tot_15_19_BDL_F,Tot_15_19_ADip_DipL_F,Tot_15_19_Ct_III_IV_F,Tot_15_19_Ct_I_II_F,Tot_15_19_CL_nfd_F,Tot_15_19_LoE_NS_F,Tot_15_19_Tot_F,Tot_20_24_PD_GD_GCL_F,Tot_20_24_BDL_F,Tot_20_24_ADip_DipL_F,Tot_20_24_Ct_III_IV_F,Tot_20_24_Ct_I_II_F,Tot_20_24_CL_nfd_F,Tot_20_24_LoE_NS_F,Tot_20_24_Tot_F,Tot_25_34_PD_GD_GCL_F,Tot_25_34_BDL_F,Tot_25_34_ADip_DipL_F,Tot_25_34_Ct_III_IV_F,Tot_25_34_Ct_I_II_F,Tot_25_34_CL_nfd_F,Tot_25_34_LoE_NS_F,Tot_25_34_Tot_F,Tot_35_44_PD_GD_GCL_F,Tot_35_44_BDL_F,Tot_35_44_ADip_DipL_F,Tot_35_44_Ct_III_IV_F,Tot_35_44_Ct_I_II_F,Tot_35_44_CL_nfd_F,Tot_35_44_LoE_NS_F,Tot_35_44_Tot_F,Tot_45_54_PD_GD_GCL_F,Tot_45_54_BDL_F,Tot_45_54_ADip_DipL_F,Tot_45_54_Ct_III_IV_F,Tot_45_54_Ct_I_II_F,Tot_45_54_CL_nfd_F,Tot_45_54_LoE_NS_F,Tot_45_54_Tot_F,Tot_55_64_PD_GD_GCL_F,Tot_55_64_BDL_F,Tot_55_64_ADip_DipL_F,Tot_55_64_Ct_III_IV_F,Tot_55_64_Ct_I_II_F,Tot_55_64_CL_nfd_F,Tot_55_64_LoE_NS_F,Tot_55_64_Tot_F,Tot_65ov_PtgdDe_GdDp_GdCt_F,Tot_65ov_BDL_F,Tot_65ov_ADip_DipL_F,Tot_65ov_Ct_III_IV_F,Tot_65ov_Ct_I_II_F,Tot_65ov_CL_nfd_F,Tot_65ov_LoE_NS_F,Tot_65ov_Tot_F,Tot_Tot_PD_GD_GCL_F,Tot_Tot_BDL_F,Tot_Tot_ADip_DipL_F,Tot_Tot_Ct_III_IV_F,Tot_Tot_Ct_I_II_F,Tot_tot_CL_nfd_F,Tot_Tot_LoE_NS_F,Tot_Tot_Tot_F,Ind_15_19_PD_GD_GCL_P,Ind_15_19_BDL_P,Ind_15_19_ADip_DipL_P,Ind_15_19_Ct_III_IV_P,Ind_15_19_Ct_I_II_P,Ind_15_19_CL_nfd_P,Ind_15_19_LoE_NS_P,Ind_15_19_Tot_P,Ind_20_24_PD_GD_GCL_P,Ind_20_24_BDL_P,Ind_20_24_ADip_DipL_P,Ind_20_24_Ct_III_IV_P,Ind_20_24_Ct_I_II_P,Ind_20_24_CL_nfd_P,Ind_20_24_LoE_NS_P,Ind_20_24_Tot_P,Ind_25_34_PD_GD_GCL_P,Ind_25_34_BDL_P,Ind_25_34_ADip_DipL_P,Ind_25_34_Ct_III_IV_P,Ind_25_34_Ct_I_II_P,Ind_25_34_CL_nfd_P,Ind_25_34_LoE_NS_P,Ind_25_34_Tot_P,Ind_35_44_PD_GD_GCL_P,Ind_35_44_BDL_P,Ind_35_44_ADip_DipL_P,Ind_35_44_Ct_III_IV_P,Ind_35_44_Ct_I_II_P,Ind_35_44_CL_nfd_P,Ind_35_44_LoE_NS_P,Ind_35_44_Tot_P,Ind_45_54_PD_GD_GCL_P,Ind_45_54_BDL_P,Ind_45_54_ADip_DipL_P,Ind_45_54_Ct_III_IV_P,Ind_45_54_Ct_I_II_P,Ind_45_54_CL_nfd_P,Ind_45_54_LoE_NS_P,Ind_45_54_Tot_P,Ind_55_64_PD_GD_GCL_P,Ind_55_64_BDL_P,Ind_55_64_ADip_DipL_P,Ind_55_64_Ct_III_IV_P,Ind_55_64_Ct_I_II_P,Ind_55_64_CL_nfd_P,Ind_55_64_LoE_NS_P,Ind_55_64_Tot_P,Ind_65ov_PtgdDe_GdDp_GdCt_P,Ind_65ov_BDL_P,Ind_65ov_ADip_DipL_P,Ind_65ov_Ct_III_IV_P,Ind_65ov_Ct_I_II_P,Ind_65ov_CL_nfd_P,Ind_65ov_LoE_NS_P,Ind_65ov_Tot_P,Ind_Tot_PD_GD_GCL_P,Ind_Tot_BDL_P,Ind_Tot_ADip_DipL_P,Ind_Tot_Ct_III_IV_P,Ind_Tot_Ct_I_II_P,Ind_tot_CL_nfd_P,Ind_Tot_LoE_NS_P,Ind_Tot_Tot_P,NonI_15_19_PD_GD_GCL_P,NonI_15_19_BDL_P,NonI_15_19_ADip_DipL_P,NonI_15_19_Ct_III_IV_P,NonI_15_19_Ct_I_II_P,NonI_15_19_CL_nfd_P,NonI_15_19_LoE_NS_P,NonI_15_19_Tot_P,NonI_20_24_PD_GD_GCL_P,NonI_20_24_BDL_P,NonI_20_24_ADip_DipL_P,NonI_20_24_Ct_III_IV_P,NonI_20_24_Ct_I_II_P,NonI_20_24_CL_nfd_P,NonI_20_24_LoE_NS_P,NonI_20_24_Tot_P,NonI_25_34_PD_GD_GCL_P,NonI_25_34_BDL_P,NonI_25_34_ADip_DipL_P,NonI_25_34_Ct_III_IV_P,NonI_25_34_Ct_I_II_P,NonI_25_34_CL_nfd_P,NonI_25_34_LoE_NS_P,NonI_25_34_Tot_P
505031104,0,0,0,0,0,0,19,21,0,0,0,0,0,0,18,18,0,0,0,0,0,0,8,8,0,0,0,0,0,0,17,19,0,0,0,0,0,0,23,27,0,0,0,0,0,0,101,108,0,0,0,30,20,4,10,67,3,41,35,45,16,6,17,159,46,169,84,110,18,16,54,495,57,136,77,91,15,10,47,429,39,82,73,97,14,24,42,359,21,48,76,89,9,24,50,314,9,51,44,40,6,18,196,368,174,517,393,494,88,102,431,2190,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,4,0,0,6,3,0,0,3,15,7,0,0,6,0,0,0,18,0,0,3,0,0,0,0,7,0,4,0,3,0,0,0,5,0,3,0,0,0,0,0,3,7,7,6,19,3,3,13,57,0,0,5,57,36,6,14,114,7,70,54,115,29,8,31,312,72,259,132,295,30,23,62,874
505031105,0,0,0,0,0,0,47,47,0,4,4,0,0,0,30,36,0,0,0,0,0,0,45,55,0,5,0,0,0,0,23,31,0,0,0,0,0,0,40,40,4,5,5,0,3,0,226,241,0,0,0,44,38,9,28,121,8,122,52,131,32,17,32,398,82,292,138,204,14,13,80,826,125,335,227,197,24,36,71,1018,153,389,388,299,29,61,120,1438,97,198,266,196,24,51,92,914,53,107,118,79,17,40,181,593,521,1442,1193,1158,174,227,600,5310,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,5,0,0,4,7,0,0,4,14,0,0,7,11,0,0,0,17,8,4,11,3,0,0,0,23,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,4,7,7,20,40,3,3,6,82,0,0,8,83,81,15,28,210,10,204,94,276,66,21,30,700,126,431,214,567,33,22,55,1450
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,18,18,0,0,0,0,0,0,26,26,0,0,0,0,0,0,24,25,0,0,0,0,0,0,11,11,0,0,0,0,0,0,9,14,0,0,0,6,0,0,119,124,0,0,4,45,26,6,14,102,6,57,37,77,23,10,27,232,66,220,113,160,16,8,36,618,118,288,164,169,23,32,56,848,66,190,159,170,7,33,58,690,32,79,98,91,10,19,37,372,17,68,61,50,3,21,117,348,315,903,641,765,104,133,348,3216,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,5,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,16,3,3,0,33,0,0,10,72,48,13,14,157,8,87,58,157,35,9,18,386,102,323,167,412,21,19,31,1080
505031255,0,0,0,0,0,0,47,47,0,0,0,3,0,0,26,30,0,0,0,0,0,0,30,27,0,0,0,0,0,0,19,19,0,0,0,0,0,0,7,8,0,0,0,4,0,0,149,152,0,0,0,33,20,0,15,73,14,45,52,99,18,11,29,267,88,315,216,376,35,22,88,1142,104,296,208,204,22,32,59,928,63,148,142,140,9,27,57,587,23,52,70,66,8,12,35,275,9,31,44,22,5,18,25,153,290,890,737,937,118,134,318,3419,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,23,5,0,0,33,0,5,3,6,0,0,0,15,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,15,40,6,0,0,59,0,0,6,59,34,5,14,117,10,70,81,183,42,15,21,425,122,474,339,881,53,43,66,1977
505031256,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,3,0,0,0,0,0,0,24,27,0,0,0,3,0,0,0,3,0,0,0,6,0,0,4,8,3,5,3,3,0,0,5,22,0,5,5,11,0,6,0,25,3,9,9,11,5,0,11,38,9,12,6,5,0,0,9,37,4,0,3,5,0,0,5,17,11,37,24,38,7,4,35,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,6,0,0,8,0,0,0,9,0,0,0,24,4,13,4,19,0,0,0,38
505031257,0,0,0,0,0,0,11,11,0,0,0,0,0,0,17,17,0,0,0,0,0,0,15,15,0,0,0,0,0,0,22,21,0,0,0,0,0,0,12,12,0,0,0,0,0,0,91,91,0,0,0,11,5,0,9,20,0,4,0,22,3,0,20,54,5,22,28,60,6,5,18,150,13,44,42,60,3,5,25,190,15,36,45,36,6,8,34,175,14,28,38,32,5,9,32,155,6,21,23,23,5,5,43,121,46,161,181,235,36,34,173,866,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,13,0,0,0,4,0,0,0,11,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,3,4,20,0,0,4,44,0,0,0,16,12,0,8,34,0,6,5,45,9,4,3,77,4,36,35,143,13,5,15,250
505031258,0,0,0,0,0,0,52,52,0,6,0,0,0,0,42,42,0,0,0,0,0,0,26,27,0,0,0,0,0,0,21,21,0,0,0,0,0,0,28,24,0,3,5,0,0,0,192,199,0,0,5,19,16,3,21,60,0,12,25,53,18,0,27,131,31,113,109,210,18,22,69,571,57,142,122,181,24,15,64,604,39,94,106,122,21,31,53,470,21,53,91,99,16,18,48,340,25,44,61,58,10,23,149,383,182,468,511,746,114,111,425,2560,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,5,4,0,8,23,3,0,5,36,0,0,0,12,4,0,3,19,0,0,3,5,0,0,0,3,0,0,0,8,0,0,5,9,0,0,0,5,0,0,0,4,4,3,11,51,14,0,9,91,0,0,7,43,28,9,14,100,5,20,25,110,28,0,15,212,40,142,147,468,28,28,40,887
505031303,0,0,0,0,0,0,30,30,0,0,0,0,0,0,24,25,0,0,0,0,0,0,24,28,0,0,0,0,0,0,18,18,0,0,0,0,0,0,33,33,0,0,0,3,0,0,148,152,0,0,7,27,15,0,23,72,9,62,30,86,14,5,13,226,89,305,125,187,14,11,52,785,123,298,140,187,16,18,57,842,55,163,121,147,22,28,48,585,31,73,104,94,9,24,43,380,15,65,71,54,13,37,85,339,327,964,601,781,110,127,317,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,12,0,0,0,16,0,0,0,7,0,0,0,3,0,0,3,4,0,0,0,9,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,5,6,9,21,3,3,0,43,0,6,11,56,28,0,10,113,22,105,45,182,28,7,22,408,127,449,203,498,24,19,46,1368
505031304,0,0,0,0,0,0,21,24,0,0,0,0,0,0,13,16,0,0,0,0,0,0,19,18,0,0,0,0,0,0,15,15,0,0,0,0,0,0,13,13,0,7,0,0,0,0,98,106,0,0,3,29,15,8,17,72,4,93,36,78,17,13,21,262,142,388,153,186,23,18,55,968,156,412,185,186,21,35,56,1049,91,173,139,133,17,28,48,625,24,82,107,72,16,27,44,366,8,38,44,33,8,17,45,185,430,1184,673,724,106,140,278,3539,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,4,3,10,0,0,0,18,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,4,19,3,0,0,37,0,0,8,59,45,13,11,135,9,159,65,162,38,21,24,483,218,606,265,487,36,25,63,1696
505031305,0,0,0,0,0,0,14,14,0,0,0,0,0,0,16,16,0,0,0,0,0,0,15,18,0,0,0,0,0,0,7,7,0,0,0,4,0,0,24,22,0,0,0,4,0,0,85,87,0,0,0,31,24,5,8,70,12,85,33,65,14,6,24,232,78,313,93,89,14,13,38,633,138,377,160,137,12,27,62,922,100,235,206,155,21,55,61,829,29,80,82,71,14,18,28,320,18,66,78,53,11,41,109,367,373,1151,647,602,104,164,330,3368,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,4,0,8,0,0,0,13,0,5,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,21,4,0,3,34,0,4,6,57,35,8,16,124,14,153,61,133,32,16,27,431,119,491,143,258,15,21,38,1082
505031306,0,0,0,0,0,0,27,27,0,0,0,0,0,0,36,36,0,0,0,0,0,0,17,21,0,0,0,0,0,0,21,16,0,0,0,6,0,0,32,39,0,3,0,6,0,0,144,151,0,0,3,22,10,7,12,56,9,48,42,102,24,12,11,249,59,241,154,210,21,13,58,766,108,227,173,166,15,28,66,778,45,144,114,144,12,32,51,547,36,91,103,125,27,32,60,467,25,79,139,88,16,54,215,600,283,833,723,867,120,166,469,3458,0,0,0,3,0,0,0,4,0,0,0,7,0,5,4,12,0,3,6,8,5,0,0,23,0,0,0,6,0,0,0,11,0,0,0,9,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,5,0,3,3,40,5,3,12,73,0,0,7,48,31,4,14,105,12,71,67,207,44,13,16,426,92,339,225,600,34,26,56,1378
506011110,0,0,0,0,0,0,146,146,0,0,0,0,0,0,95,96,0,0,0,0,0,0,69,71,0,0,0,0,0,0,47,51,0,0,0,4,0,0,70,76,0,0,0,3,4,0,519,530,0,0,5,55,39,10,52,162,12,52,55,204,57,11,74,470,99,319,205,507,65,29,205,1444,107,276,224,309,28,40,153,1134,56,150,147,247,25,41,107,769,32,72,121,183,20,34,109,566,19,80,94,135,19,38,285,662,318,950,857,1643,255,195,989,5210,0,0,0,0,3,0,8,18,0,0,3,24,11,3,5,45,4,4,12,60,7,10,3,87,4,3,8,24,0,4,10,59,3,5,11,19,0,0,4,46,0,0,8,9,0,0,6,25,0,0,3,4,0,0,5,15,8,16,46,137,27,15,47,293,0,0,7,91,71,10,31,209,9,77,81,359,104,21,45,701,139,466,338,1053,115,39,109,2254
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,18,18,0,0,0,0,0,0,16,16,0,0,0,0,0,0,17,17,0,0,0,0,0,0,17,17,0,0,0,0,0,0,14,14,0,0,0,0,0,0,111,111,0,0,0,25,8,0,9,43,0,10,9,44,7,3,16,98,18,52,36,88,12,6,27,242,28,59,52,84,12,12,29,268,17,36,35,66,13,16,33,208,16,26,48,68,4,8,40,213,5,28,37,32,6,11,61,176,86,213,217,403,59,63,219,1254,0,0,0,0,0,0,4,3,0,0,0,5,3,0,0,7,0,0,0,7,3,3,0,20,0,0,4,3,0,0,0,8,0,0,5,4,0,0,0,11,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,7,26,10,0,11,64,0,0,0,37,21,0,13,73,5,20,15,78,9,3,8,143,16,76,78,195,16,8,12,407
506011114,0,0,0,0,0,0,38,39,0,0,0,0,0,0,40,44,0,0,0,0,0,0,50,51,0,0,0,0,0,0,35,34,0,0,0,0,0,0,45,47,0,3,3,4,0,0,243,249,0,0,3,25,22,5,25,72,4,22,21,87,19,4,25,185,51,130,81,159,11,16,57,497,62,121,82,140,10,25,73,515,48,104,76,117,11,15,70,443,26,73,91,100,10,11,71,383,31,64,83,81,15,24,185,491,220,517,436,708,102,89,504,2580,0,0,0,0,0,0,3,3,0,0,0,5,6,0,5,15,0,0,6,14,0,0,3,31,0,0,9,11,0,3,4,25,0,0,0,0,0,0,0,8,0,3,3,4,0,0,4,22,0,0,3,3,0,0,4,14,3,11,15,48,7,6,25,114,0,0,3,47,36,0,7,95,3,42,29,169,43,4,17,310,69,201,136,371,30,23,37,863
506011115,0,0,0,0,0,0,21,23,0,0,0,0,0,0,17,17,0,0,0,0,0,0,15,20,0,0,0,0,0,0,10,10,0,0,0,0,0,0,30,28,0,0,5,0,0,0,108,113,0,0,4,16,18,8,10,56,3,20,18,63,10,8,14,131,28,78,44,80,10,4,33,284,66,112,74,105,3,18,29,411,52,90,94,104,8,19,41,412,35,79,93,81,17,23,39,366,27,67,83,54,9,21,100,356,210,449,413,503,74,100,272,2017,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,8,0,0,3,5,0,0,0,9,0,0,0,3,0,0,0,3,0,0,4,6,0,0,0,9,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,9,20,4,0,6,40,0,0,6,44,29,4,7,90,6,38,29,118,33,10,9,229,40,122,59,205,19,8,20,482
506011116,0,0,0,0,0,0,10,10,0,0,0,0,0,0,16,16,0,0,0,0,0,0,10,10,0,0,0,0,0,0,13,17,0,0,3,0,0,0,9,14,0,0,3,5,0,0,69,75,0,0,0,20,16,5,11,48,0,23,10,40,12,4,3,95,31,96,36,75,10,4,19,261,57,119,66,109,9,6,27,393,66,130,75,80,0,8,28,393,46,91,86,69,7,20,25,342,41,116,78,40,9,34,57,372,241,563,363,432,66,77,160,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,4,6,0,0,0,21,0,0,0,34,29,3,9,83,6,38,15,80,22,4,3,175,40,145,57,209,19,8,13,492
506011117,0,0,0,0,0,0,47,50,0,0,0,0,0,0,41,50,0,0,0,0,0,0,27,27,0,0,0,0,0,0,14,14,0,0,0,0,0,0,6,6,0,0,0,0,0,0,189,194,0,0,0,27,22,0,27,83,4,35,41,81,19,7,32,219,48,138,121,211,30,21,75,646,75,165,131,208,14,16,71,678,21,70,88,111,10,26,44,370,8,35,56,72,13,12,32,236,11,16,34,28,7,7,43,135,166,461,471,734,117,86,323,2356,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,12,0,3,9,23,0,0,3,38,0,0,5,12,0,0,0,20,0,0,7,6,0,0,3,12,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,5,0,9,14,50,3,0,18,99,0,0,0,40,51,0,15,105,6,59,49,151,38,12,24,334,66,201,189,448,48,30,53,1025
506011307,0,0,0,0,0,0,22,22,0,0,0,0,0,0,25,26,0,0,0,0,0,0,12,13,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0,83,87,0,0,4,18,6,0,8,43,3,47,21,35,7,6,9,128,169,336,101,151,11,12,45,826,271,489,184,154,10,11,52,1173,88,145,84,92,10,18,21,460,25,47,57,40,6,12,17,206,10,26,25,26,3,10,23,121,573,1091,473,516,66,68,184,2957,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,8,4,0,0,13,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,17,0,0,0,38,0,0,4,35,12,3,3,53,13,77,45,72,18,8,12,236,240,529,210,343,18,18,47,1396
506011308,0,3,0,0,0,0,27,33,0,0,0,0,0,0,38,43,0,0,0,0,0,0,9,9,0,0,0,0,0,0,7,7,0,0,0,0,0,0,9,9,0,3,0,0,0,0,98,101,0,0,0,26,13,4,19,62,6,76,36,76,14,8,15,230,216,651,206,220,25,11,69,1393,281,719,235,197,21,29,96,1584,73,172,106,93,10,24,31,507,37,68,58,43,8,7,23,243,10,25,33,20,0,9,30,134,623,1717,680,681,84,96,278,4148,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,4,8,11,0,0,3,23,0,5,0,7,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,9,27,6,0,3,50,4,0,4,43,20,9,17,98,14,119,61,135,24,14,15,383,341,947,372,593,39,25,69,2387
506021118,0,0,0,0,0,0,86,86,0,0,0,0,0,0,69,69,0,0,0,0,0,0,58,58,0,0,0,0,0,0,54,54,0,0,0,0,0,0,31,35,0,0,0,0,0,0,339,341,0,0,0,23,16,0,17,69,10,65,37,91,18,5,49,285,157,380,141,166,20,12,131,1008,147,310,130,132,10,29,111,873,102,151,133,106,10,22,103,618,49,119,113,95,8,28,90,503,38,88,76,68,15,23,256,557,492,1121,632,684,108,125,753,3913,0,0,0,0,5,0,3,4,0,0,0,7,7,0,3,18,0,4,4,19,9,3,12,61,4,4,0,18,0,5,4,34,4,3,0,7,0,0,7,24,0,0,9,9,0,0,3,23,0,0,4,0,0,0,9,12,11,17,20,64,18,4,45,185,0,4,3,50,31,3,13,107,11,130,78,175,39,14,37,486,262,673,262,425,35,21,84,1763
506021119,0,0,6,0,0,0,103,105,0,0,0,0,0,0,65,65,0,0,0,0,0,0,54,52,0,0,0,0,0,0,41,42,0,0,0,5,0,0,37,42,0,3,0,5,0,0,338,346,0,0,3,35,19,5,18,82,28,170,70,90,30,0,40,428,328,728,160,175,17,12,143,1558,303,520,159,126,16,23,94,1243,178,294,141,115,12,35,75,848,103,151,106,74,6,21,80,542,56,129,73,53,15,29,151,503,995,1988,724,669,107,127,603,5205,0,0,0,6,0,0,0,7,0,0,3,7,5,0,0,17,3,3,4,14,0,0,6,30,5,9,0,12,5,0,0,24,0,10,0,7,0,0,8,30,0,7,3,5,0,0,13,31,3,3,0,0,0,0,13,23,16,29,14,54,4,0,43,160,0,0,9,55,29,3,15,115,31,272,123,166,49,6,37,679,578,1357,302,467,32,20,78,2842
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
