LGA_CODE_2021,C21_M_FoodHos_PS_15_19,C21_M_FoodHos_PS_20_24,C21_M_FoodHos_PS_25_34,C21_M_FoodHos_PS_35_44,C21_M_FoodHos_PS_45_54,C21_M_FoodHos_PS_55_64,C21_M_FoodHos_PS_65_74,C21_M_FoodHos_PS_75_84,C21_M_FoodHos_PS_85over,C21_M_FoodHos_PS_Tot,C21_M_MixFld_pr_15_19,C21_M_MixFld_pr_20_24,C21_M_MixFld_pr_25_34,C21_M_MixFld_pr_35_44,C21_M_MixFld_pr_45_54,C21_M_MixFld_pr_55_64,C21_M_MixFld_pr_65_74,C21_M_MixFld_pr_75_84,C21_M_MixFld_pr_85over,C21_M_MixFld_pr_Tot,C21_M_FldStu_ID_15_19,C21_M_FldStu_ID_20_24,C21_M_FldStu_ID_25_34,C21_M_FldStu_ID_35_44,C21_M_FldStu_ID_45_54,C21_M_FldStu_ID_55_64,C21_M_FldStu_ID_65_74,C21_M_FldStu_ID_75_84,C21_M_FldStu_ID_85over,C21_M_FldStu_ID_Tot,C21_M_FldStu_NS_15_19,C21_M_FldStu_NS_20_24,C21_M_FldStu_NS_25_34,C21_M_FldStu_NS_35_44,C21_M_FldStu_NS_45_54,C21_M_FldStu_NS_55_64,C21_M_FldStu_NS_65_74,C21_M_FldStu_NS_75_84,C21_M_FldStu_NS_85over,C21_M_FldStu_NS_Tot,C21_M_Tot_15_19,C21_M_Tot_20_24,C21_M_Tot_25_34,C21_M_Tot_35_44,C21_M_Tot_45_54,C21_M_Tot_55_64,C21_M_Tot_65_74,C21_M_Tot_75_84,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85over,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85over,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85over,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85over,C11_F_ArchBuild_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RS_85over,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85over,C11_F_Health_Tot,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85over,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85over,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85over,C11_F_Soc_cult_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Creative_art_85over,C11_F_Creative_art_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85over,C11_F_FoodHos_PS_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85over,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85over,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85over,C11_F_FldStu_NS_Tot,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85over,C11_F_Tot_Tot
LGA58050,37,108,395,498,272,205,87,35,4,1650,26,15,12,4,5,0,7,4,0,75,5,22,123,182,133,107,56,20,3,655,268,335,983,942,857,597,394,261,150,4782,896,2332,7857,8206,6410,5095,3078,1306,346,35529,5,36,136,143,89,46,6,0,0,467,3,14,63,67,46,11,3,0,0,213,15,27,127,96,105,60,26,31,3,490,5,27,41,30,24,12,0,0,0,139,10,30,81,86,38,19,4,0,0,272,15,160,499,564,552,390,175,76,10,2441,30,117,462,638,578,331,129,40,5,2337,113,430,1225,1183,758,402,182,57,17,4369,81,269,729,690,556,323,97,31,3,2781,24,94,222,126,76,49,21,13,0,624,85,274,458,439,230,146,51,10,6,1699,0,0,4,3,4,6,3,0,0,29,0,11,37,42,32,32,3,5,0,167,406,303,563,697,590,482,447,331,226,4042,807,1782,4645,4812,3686,2300,1160,589,278,20054
LGA58190,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,11,4,0,0,26,3,6,16,9,13,16,9,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,8,0,0,0,12,0,0,5,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,17,6,0,13,11,13,6,0,12,0,64
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,9,8,8,0,39,4,5,15,34,26,19,20,9,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,4,12,0,0,0,19,0,0,3,7,0,3,0,0,0,12,0,0,7,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,6,0,3,0,18,4,8,20,26,25,22,6,0,0,106
LGA58330,0,0,9,3,10,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,20,15,20,23,33,57,82,56,32,4,317,24,51,98,135,202,319,289,116,14,1240,0,0,5,0,8,0,3,0,0,22,0,0,0,0,4,0,0,0,0,8,0,0,3,8,4,0,0,0,0,19,0,0,0,5,0,0,0,0,0,10,0,0,6,5,5,0,0,0,0,31,0,3,10,27,42,48,11,3,0,144,0,4,11,23,23,35,9,3,0,107,7,4,15,31,42,33,15,4,6,146,0,4,21,20,26,45,13,0,0,124,0,0,0,4,3,14,7,0,0,28,9,6,3,10,13,11,5,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,5,0,0,0,10,8,0,9,22,49,33,23,15,0,168,27,26,86,146,231,227,92,21,8,862
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,19,0,0,15,4,8,14,15,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,5,0,0,4,0,0,0,8,0,0,4,5,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,14,0,4,8,15,11,6,12,6,0,57
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,11,0,0,8,7,12,8,8,0,0,37,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,4,0,8,4,0,0,0,25
LGA58510,3,46,127,127,45,42,20,9,8,435,0,6,8,0,0,5,0,0,0,17,4,5,54,45,20,17,7,8,4,159,49,144,352,272,198,169,140,110,125,1552,140,837,3200,2622,1696,1334,925,427,215,11399,8,34,176,89,39,19,0,0,0,373,6,10,82,31,20,10,0,0,0,158,4,21,141,48,26,13,5,9,13,287,6,21,49,23,14,4,0,0,0,122,0,10,41,18,5,10,0,0,0,82,5,120,369,230,216,133,54,36,23,1188,0,43,181,163,160,116,59,27,17,771,23,244,735,470,223,147,58,44,26,1975,14,106,387,269,172,115,35,11,4,1109,6,76,169,69,32,15,3,5,4,381,18,71,145,104,54,28,11,9,0,447,4,4,0,0,3,0,0,0,0,16,0,11,31,23,11,5,3,5,0,82,80,154,284,196,158,141,135,237,365,1749,168,929,2792,1736,1131,758,366,398,459,8737
LGA58540,0,0,0,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,4,12,9,8,5,0,48,9,9,21,22,39,28,30,13,3,163,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,6,0,10,9,0,0,0,22,0,0,7,11,9,4,0,0,0,26,0,3,7,12,6,3,3,0,0,33,0,0,3,0,6,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,4,5,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,13,3,9,36,39,32,21,13,4,0,147
LGA58570,4,29,115,94,69,47,21,4,0,396,4,8,4,5,0,0,0,0,0,17,0,18,34,31,27,19,11,4,0,146,19,101,406,234,159,152,82,60,28,1254,92,675,3448,2877,1954,1509,876,317,92,11842,0,44,163,98,51,22,4,0,0,378,0,5,40,35,28,3,0,0,0,111,0,22,119,60,15,10,10,12,4,246,0,13,82,46,22,3,3,0,0,167,0,4,35,21,10,3,0,0,0,77,8,90,420,268,217,139,54,23,5,1219,0,30,190,230,195,142,51,27,9,868,19,161,672,475,258,121,41,20,10,1767,6,132,549,355,238,163,35,11,5,1496,6,135,303,155,70,37,14,0,0,726,6,66,147,89,59,27,12,3,0,405,0,0,4,4,0,5,0,0,0,12,0,12,30,27,17,3,0,0,0,97,48,144,351,172,150,148,100,135,113,1364,97,867,3098,2043,1327,812,317,230,146,8940
LGA58610,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,7,8,13,11,11,12,16,6,0,86,10,13,57,56,45,62,66,33,3,342,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,5,4,8,14,11,4,0,51,0,5,11,8,15,14,4,0,0,56,0,0,6,4,6,5,0,0,0,31,3,0,3,0,9,13,3,0,0,36,0,0,0,4,0,0,0,0,0,3,0,0,9,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,13,7,14,14,4,61,10,10,46,38,57,52,30,17,7,275
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,7,13,4,4,3,51,3,10,12,15,32,27,23,7,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,15,0,0,0,7,3,0,0,0,0,20,0,0,8,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,11,3,5,8,24,11,13,5,0,0,74
LGA58760,58,159,369,522,377,269,122,60,13,1954,33,16,15,12,7,8,3,5,3,99,22,31,143,190,180,115,61,23,13,774,351,465,1168,1200,1125,781,426,361,188,6060,1186,3229,9697,10964,9662,6973,4093,1956,560,48323,0,62,235,146,98,35,18,7,0,602,5,16,104,127,61,25,0,0,0,338,5,39,146,168,113,78,39,29,6,621,0,31,57,50,27,10,0,0,0,174,9,28,101,76,30,5,0,3,0,256,36,285,950,1099,856,478,237,76,28,4041,42,157,830,962,672,353,147,60,22,3233,171,608,2023,1804,1112,564,275,102,24,6685,106,464,1128,1024,675,395,118,35,4,3947,25,108,304,192,91,52,36,16,0,831,140,403,798,819,443,208,91,18,9,2929,4,0,14,4,3,3,4,0,3,45,6,18,56,60,35,22,7,8,0,209,522,351,704,803,666,516,484,472,330,4854,1072,2567,7449,7340,4877,2748,1458,839,422,28770
LGA58820,0,4,0,7,7,4,7,4,0,39,4,0,0,0,0,0,0,0,0,8,0,0,3,4,4,4,6,0,0,18,5,11,21,34,44,33,30,22,13,223,22,53,124,163,185,197,168,82,24,1011,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,0,0,0,5,0,0,0,0,4,4,0,10,7,4,0,4,0,0,28,0,0,15,16,12,20,8,0,3,85,5,4,12,24,17,15,6,3,0,79,7,9,30,18,17,17,8,3,0,108,0,7,14,20,26,12,5,0,0,83,0,0,0,0,0,0,3,0,0,6,0,9,11,10,9,3,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,5,8,10,12,10,30,16,7,107,19,39,104,118,107,79,69,32,12,569
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,9,3,3,0,37,0,12,24,26,32,41,17,4,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,0,0,0,5,12,6,0,3,0,24,0,0,3,4,6,6,8,0,0,35,0,0,6,8,3,3,0,0,0,23,0,0,3,4,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,7,0,17,3,10,26,37,39,17,9,8,0,147
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,18,0,0,10,5,4,12,12,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,6,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,14,10,3,0,5,3,0,42
LGA59100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,7,13,11,3,0,51,6,3,23,14,16,32,24,8,0,135,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,13,5,5,0,0,0,26,0,0,8,0,7,0,0,0,0,23,0,0,9,3,3,0,0,0,0,25,0,0,5,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,5,0,21,3,7,26,26,27,17,3,10,0,128
LGA59170,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,16,7,8,4,8,0,58,6,11,33,61,36,24,21,15,3,223,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,8,0,3,6,6,5,8,6,0,0,25,0,0,4,12,9,7,0,0,0,36,0,0,7,8,0,0,0,0,0,19,0,3,3,5,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,4,3,0,22,7,7,29,44,31,20,10,5,0,158
LGA59250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,34,30,19,7,7,0,0,117,12,24,53,47,40,22,14,3,0,213,0,4,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,12,0,4,3,0,3,4,0,0,0,15,0,0,14,4,3,0,0,0,0,19,0,0,6,3,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,12,9,9,3,0,0,0,36,4,21,47,28,21,8,6,0,0,127
LGA59310,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,11,7,10,14,9,6,0,61,8,13,61,46,40,51,45,13,3,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,0,0,0,18,0,0,3,7,13,5,3,0,0,32,0,4,11,8,12,22,0,0,3,60,0,4,8,9,7,5,0,0,0,40,0,3,8,5,5,6,3,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,5,4,3,4,0,33,7,21,61,43,41,35,13,9,10,232
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,5,7,3,0,31,0,9,20,11,13,18,20,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,10,0,0,0,0,3,3,0,0,0,12,0,0,4,0,0,0,5,0,0,12,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,11,13,10,8,0,0,69
LGA59330,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,7,0,28,0,7,19,16,10,16,15,11,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,0,0,0,0,3,6,0,3,0,12,0,3,7,3,5,5,0,0,0,20,0,3,3,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,10,4,0,28,0,7,18,12,19,11,12,7,5,85
LGA59340,3,0,16,23,10,7,7,5,0,65,0,0,0,0,0,0,0,0,0,3,3,0,7,9,5,3,0,0,0,36,46,49,132,114,109,95,65,19,4,635,64,114,415,372,336,289,154,44,4,1797,0,3,8,11,9,3,0,0,0,38,0,0,4,0,3,0,0,0,0,5,0,6,6,5,4,3,0,0,0,24,0,0,5,0,4,3,0,0,0,8,0,4,18,12,11,0,0,0,0,52,0,3,61,56,49,45,11,0,0,226,0,7,50,46,27,21,9,0,0,159,4,27,95,56,59,22,5,0,0,263,0,16,58,48,44,25,3,0,0,192,0,0,17,16,12,5,0,0,0,49,3,16,37,20,10,7,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,13,48,39,84,87,54,42,12,6,0,375,58,130,446,368,285,165,43,7,4,1512
LGA59350,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,50,21,16,11,7,6,0,126,0,17,67,29,25,15,15,6,0,172,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,3,0,0,0,20,0,6,16,13,11,11,3,0,0,67
LGA59360,0,0,9,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,41,32,35,29,13,5,7,170,0,18,91,79,81,67,27,8,5,373,0,0,6,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,6,5,4,0,0,24,0,7,7,11,3,7,0,0,0,37,0,10,14,4,9,4,0,0,0,45,0,3,6,4,3,3,0,0,0,22,0,0,0,6,0,0,0,0,0,3,0,0,5,4,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,14,12,3,9,7,0,65,8,30,55,53,39,27,11,8,0,232
LGA59370,0,0,3,0,3,4,7,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,13,16,10,19,16,30,41,33,24,13,188,25,24,74,87,105,188,199,104,27,830,0,0,5,9,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,5,4,0,0,0,0,0,3,0,4,5,9,0,5,0,0,0,27,0,0,9,15,31,44,16,11,0,127,0,0,7,20,26,31,13,13,0,121,4,4,17,30,12,30,8,3,0,110,0,3,11,15,12,30,11,3,0,87,0,0,0,5,7,8,4,0,0,20,7,0,3,18,8,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,11,21,23,14,7,7,101,15,24,74,123,132,174,76,41,9,666
LGA59499,0,7,12,22,10,20,9,0,0,72,0,0,0,0,0,0,0,0,0,0,3,3,5,9,6,8,0,0,0,30,42,132,401,534,526,341,157,50,9,2194,54,204,676,786,712,533,320,81,13,3376,0,8,21,9,5,6,0,0,0,51,0,0,4,0,0,0,0,0,0,11,0,3,10,9,0,0,4,0,0,31,0,5,7,0,0,0,0,0,0,12,0,0,13,3,6,0,0,0,0,25,0,16,62,38,39,77,15,0,0,260,0,5,40,24,22,47,14,0,0,155,5,27,102,45,49,49,19,5,0,295,0,28,67,33,28,28,12,0,0,199,0,17,35,11,3,8,0,0,0,83,0,19,30,13,21,12,5,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,16,24,35,92,99,62,70,20,15,4,428,37,165,488,294,251,309,99,17,5,1661
