LGA_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
LGA57770,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,10,4,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,9,9,7,0,3,4,14,17,30,14,10,14,4,15,124,0,0,0,0,0,0,0,6,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,31,22,38,38,0,259,0,0,0,0,4,10,160,128,125,115,214,0,763,0,0,0,0,0,0,15,10,15,23,33,8,102,0,0,0,0,10,37,123,96,41,61,143,5,529,0,0,12,33,29,82,103,54,28,31,53,0,427,0,0,0,4,4,0,9,4,4,4,4,6,35,0,0,0,0,0,0,3,0,7,3,9,4,24,80,31,33,116,187,297,321,118,60,61,80,16,1408,0,0,0,0,4,6,0,0,0,0,0,280,301,80,33,47,163,251,478,874,562,488,654,1070,325,5030,0,0,0,0,0,0,13,53,60,190,674,35,1021,0,0,0,0,3,15,39,24,22,27,74,5,197,3,0,0,0,0,10,80,129,153,301,753,40,1475,0,0,0,0,0,0,13,12,20,57,115,6,226,0,0,0,0,3,30,101,119,49,101,328,27,763,0,0,3,11,7,28,40,18,14,27,37,7
LGA57910,193,115,91,115,10,1351,4,0,0,10,5,105,969,780,613,629,581,16,3725,0,0,0,4,5,23,89,82,93,134,139,26,600,0,3,8,9,31,278,567,355,132,205,294,24,1914,9,14,52,152,175,406,415,138,77,84,121,13,1657,6,3,10,8,17,34,43,33,9,13,17,19,210,3,0,0,0,8,3,25,28,8,37,37,28,165,402,136,141,653,1507,1735,1249,339,166,126,150,161,6760,3,6,5,7,28,13,35,9,8,6,0,1464,1574,432,157,211,880,1814,2893,4225,2885,2196,2994,3363,1789,23852,7,0,0,0,9,26,216,453,479,1195,2760,226,5374,5,0,3,10,20,107,314,194,152,183,244,53,1279,4,0,4,11,28,135,1014,1064,1158,1981,3017,274,8689,0,0,0,0,4,25,117,102,162,369,487,54,1319,3,4,4,26,56,417,981,686,243,524,1176,118,4244,3,8,29,83,81,230,301,153,68,106,111,73
LGA57980,13,10,15,25,0,119,0,0,0,0,0,9,39,50,52,51,87,0,284,0,0,0,0,0,3,3,3,3,0,15,0,36,0,0,0,5,3,11,34,27,14,27,70,5,190,0,3,3,9,6,32,42,26,16,15,30,0,183,0,0,0,0,0,4,8,0,6,0,3,0,17,0,0,0,0,0,0,0,0,3,3,0,4,8,24,8,7,34,64,108,135,46,34,32,55,14,561,0,0,0,0,0,3,0,0,0,0,0,106,111,29,7,14,56,76,180,300,192,196,279,539,128,2007,0,0,0,0,0,0,5,18,14,66,309,25,436,0,0,0,0,4,6,9,8,12,13,42,0,87,0,0,0,0,0,4,17,24,38,106,364,14,571,0,0,0,0,0,0,0,3,5,18,48,4,81,0,0,0,0,0,5,44,59,24,39,192,7,381,0,0,0,0,6,8,16,8,8,11,15,4
LGA58050,91,45,28,25,3,570,0,0,0,3,7,75,598,530,357,304,165,21,2077,5,0,0,8,3,14,74,79,65,89,62,17,408,4,0,3,17,41,276,492,286,88,98,129,22,1449,3,10,18,83,103,281,201,57,29,29,15,9,852,5,0,0,3,12,22,40,24,6,8,9,6,143,0,0,0,0,4,3,16,16,16,25,21,14,112,272,74,79,330,1014,863,524,86,48,45,36,82,3455,0,0,0,3,13,4,9,0,0,3,0,1052,1098,293,90,105,476,1222,1667,2456,1897,1363,1586,996,1264,13424,0,3,0,0,3,22,258,634,742,1231,1241,234,4387,0,0,0,3,19,78,230,130,85,100,69,26,752,0,0,0,9,5,101,1095,1187,1173,1151,886,202,5811,0,0,4,5,4,35,163,191,163,244,190,64,1055,9,0,4,24,35,418,1209,745,276,368,390,131,3603,0,0,19,36,60,212,271,125,66,45,44,46
LGA58190,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,8,5,6,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,7,10,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,9,9,11,14,5,0,4,5,0,73,0,0,0,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,9,6,3,0,0,46,0,0,0,0,0,6,21,11,18,17,8,0,79,0,0,0,0,0,5,5,4,3,10,6,0,22,0,0,0,0,0,17,17,19,9,11,5,0,83,0,0,0,4,4,18,15,10,0,0,0,0,50,0,0,0,0,0,4,5,3,0,0,6,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,15,3,4,26,79,73,41,10,4,4,0,8,259,0,0,0,0,0,0,0,0,0,0,0,70,69,17,3,6,40,92,129,114,74,46,72,45,84,721,0,0,0,0,0,0,3,10,3,18,17,7,59,0,0,0,0,0,6,0,0,3,0,0,0,8,0,0,0,0,0,4,15,15,19,19,13,12,95,0,0,0,0,0,0,0,0,3,8,3,8,13,0,0,0,0,0,3,25,16,9,13,4,0,62,0,0,0,0,0,0,3,0,0,0,0,5
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,5,7,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
LGA58510,29,15,22,10,0,255,0,0,0,0,3,23,207,155,134,133,113,6,762,0,0,4,0,0,7,12,16,16,19,30,6,107,3,0,0,0,3,44,121,72,32,31,86,3,404,0,0,8,22,29,54,73,24,13,5,14,3,251,0,0,0,3,0,3,21,5,4,3,3,0,44,0,0,0,0,0,0,0,3,3,6,6,0,27,57,13,18,74,153,196,133,32,19,16,7,5,726,0,0,0,0,4,0,0,0,0,0,0,295,310,66,12,32,105,208,398,729,529,458,611,746,331,4224,0,0,0,0,0,0,27,45,63,172,365,28,705,0,0,0,0,6,18,44,22,20,29,39,6,183,0,0,0,0,0,11,108,123,168,294,373,18,1100,0,0,0,0,0,0,23,17,27,59,79,6,209,0,0,0,3,9,50,138,137,36,67,112,12,561,0,0,0,11,14,36,41,18,9,6,20,8
LGA58540,0,0,0,0,0,4,0,0,0,0,0,0,6,3,3,3,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,5,0,0,6,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,3,14,13,16,8,7,23,9,12,115,0,0,0,0,0,0,0,3,0,4,7,7,25,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,5,0,0,3,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,30,26,22,39,0,259,0,0,0,0,0,23,157,126,124,152,178,4,768,0,0,0,0,0,8,12,12,13,22,44,3,109,0,0,0,5,3,38,80,67,29,50,85,3,354,0,0,4,15,24,49,65,21,23,20,18,0,240,0,0,0,0,0,0,9,0,8,3,5,0,36,0,0,0,0,0,0,4,0,0,8,10,3,23,46,20,19,54,123,143,118,53,26,25,15,4,645,0,0,0,0,0,4,5,0,0,0,0,290,297,48,20,25,75,170,311,585,475,480,702,1087,324,4302,0,0,0,0,0,0,20,30,52,157,523,24,813,0,0,0,4,0,10,27,12,10,24,71,0,169,0,0,0,0,0,9,65,83,153,289,633,35,1273,0,0,0,0,0,0,12,7,27,61,125,5,233,0,0,0,5,4,23,68,76,32,72,229,8,518,0,0,4,3,8,12,21,11,4,20,18,4
LGA58610,0,3,0,0,0,7,0,0,0,0,0,0,17,4,6,8,8,0,51,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,9,5,3,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,14,12,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,16,32,32,46,23,18,23,16,19,230,0,0,0,0,0,0,0,4,3,3,4,9,23,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,13,9,13,3,3,8,45,0,0,0,0,0,0,3,0,5,3,0,0,7,0,0,0,0,0,4,3,0,3,4,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0
LGA58680,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,6,12,11,11,9,0,8,7,16,76,0,0,0,0,0,0,0,0,0,0,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,5,0,0,4,3,20,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,141,53,43,29,11,759,3,0,0,6,7,90,753,627,530,463,214,32,2735,0,0,0,0,0,21,100,94,95,148,71,19,548,0,0,5,25,51,294,638,345,92,136,145,14,1751,0,15,40,119,138,357,286,68,18,25,24,22,1108,3,0,0,9,14,34,63,32,12,15,11,12,228,0,0,0,0,0,0,12,9,23,28,18,15,115,382,92,140,558,1455,1484,790,145,52,45,47,134,5329,6,5,4,0,13,18,12,4,5,9,3,1398,1474,414,115,198,752,1716,2471,3285,2408,1769,2028,1281,1674,18119,3,0,4,0,3,29,282,736,959,1763,1963,387,6130,0,0,5,5,19,109,376,207,151,158,92,61,1181,3,0,5,6,9,123,1494,1576,1763,2054,1546,340,8907,0,0,0,7,3,27,207,244,287,392,307,109,1579,0,0,7,23,61,433,1430,1007,375,548,596,145,4630,3,11,17,68,76,263,374,161,97,93,66,86
LGA58820,0,4,3,0,0,22,0,0,0,0,0,3,12,17,20,14,4,0,64,0,0,0,0,0,0,4,0,3,3,3,0,24,0,0,0,0,0,6,17,16,3,4,11,0,53,0,0,0,0,12,13,4,0,0,3,0,0,38,0,0,0,5,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,5,0,7,11,14,6,25,75,58,33,3,0,0,0,9,230,0,0,0,0,0,3,0,0,0,0,0,36,42,8,13,5,26,92,92,91,50,37,38,38,49,545,0,0,0,0,0,3,9,4,9,19,18,13,62,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,22,19,23,24,25,11,126,0,0,0,0,0,0,0,4,3,3,5,4,25,0,0,0,0,0,8,21,14,4,14,4,3,64,0,0,0,0,0,6,7,0,0,0,0,4
LGA58890,0,0,0,0,0,11,0,0,0,0,0,4,6,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,14,14,4,0,0,7,10,16,21,9,6,9,9,22,112,0,0,0,0,0,4,4,0,0,4,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,6,5,5,31,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,5,8,12,0,7,6,4,3,44,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,4,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,0,4,5,17,15,8,5,3,7,13,88,0,0,0,0,0,0,0,0,5,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,5,23,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,6,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
LGA59170,7,0,0,0,0,11,0,0,0,0,0,0,4,0,4,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,12,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,13,9,33,21,14,13,21,11,137,0,0,0,0,0,0,0,0,0,6,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,12,5,10,3,45,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,6,0,3,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
LGA59310,3,0,0,0,0,9,0,0,0,0,0,5,5,8,0,8,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,5,6,3,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,10,6,6,0,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,11,9,0,4,3,14,18,22,22,21,8,20,7,9,154,0,0,0,0,0,0,0,8,0,5,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,8,10,5,6,7,46,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,9,10,9,6,0,3,0,5,49,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,6,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,4,9,5,4,9,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,5,3,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
