LGA_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
LGA58050,2519,1687,2177,1907,1693,1263,859,490,324,12916,28784,18227,20987,19168,18274,13486,8283,3872,1356,132446,522,369,479,762,632,525,326,86,23,3729,1660,1132,859,1322,2273,2637,2204,1416,443,13949,0,0,0,0,0,0,0,0,0,0,589,321,346,375,373,287,197,91,36,2619,3,3,0,5,0,0,0,3,0,8,6005,3809,3461,4282,4262,3771,2620,1239,440,29890,55,68,33,48,96,48,36,29,6,427,249,170,183,234,228,195,154,64,19,1491,109,59,62,79,84,74,75,49,9,607,86,44,58,59,45,61,33,13,3,402,39,18,21,30,52,40,44,16,13,265,79,32,26,46,44,14,0,0,0,251,179,136,119,151,163,158,119,51,17,1094,612,301,301,368,279,234,152,43,17,2313,153,76,96,150,220,321,272,162,42,1482,22,14,23,18,33,57,39,33,9,247,90,66,52,58,53,41,25,8,9,407,152,140,107,166,224,272,288,146,53,1547
LGA58190,4,5,9,8,9,12,6,0,0,59,94,38,48,54,62,54,39,17,4,401,0,0,0,0,0,0,0,0,0,0,15,10,5,11,15,19,4,9,8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,3,14,6,6,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,6,3,0,28
LGA58260,19,4,7,12,4,8,14,0,0,66,146,43,75,74,73,86,77,16,18,592,0,0,0,0,0,0,0,0,0,6,7,5,8,11,14,24,18,12,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,6,14,13,14,6,9,7,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,22
LGA58330,71,59,37,52,99,110,98,23,8,558,652,394,301,414,775,860,744,264,34,4442,5,0,4,5,10,7,9,0,0,41,44,30,10,42,78,149,197,94,19,663,0,0,0,0,0,0,0,0,0,0,11,8,3,5,8,10,19,8,7,72,0,0,0,0,0,3,0,0,0,3,47,28,23,44,81,136,114,49,19,548,0,4,0,0,0,3,0,0,0,15,0,0,0,0,0,3,0,0,0,6,3,0,0,11,3,9,6,7,0,44,0,0,0,0,0,0,5,0,0,5,0,6,0,0,3,5,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,18,19,5,0,54,0,0,0,0,0,8,4,0,0,11,0,3,0,0,0,10,3,3,0,23,0,0,0,3,8,18,30,15,0,85
LGA58400,10,9,4,4,16,17,8,0,3,65,51,27,25,37,67,60,48,18,11,348,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,11,11,7,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,14,12,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8
LGA58470,20,9,17,4,3,12,0,0,0,62,83,48,49,22,28,29,17,3,0,280,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,7,5,0,0,0,18,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA58510,449,488,1049,648,500,430,294,203,220,4286,4729,4883,8189,5220,3949,3282,2192,1413,1129,34990,122,156,385,283,147,107,83,21,5,1308,156,139,162,213,382,454,486,317,189,2495,0,0,0,0,0,0,0,0,0,0,45,48,64,55,45,46,37,33,13,386,0,0,0,0,0,0,0,3,0,7,1095,776,924,987,900,814,622,436,247,6814,11,13,11,4,11,14,16,7,3,101,25,18,35,36,41,30,21,9,3,223,17,9,8,18,19,27,13,8,5,136,0,3,5,9,5,0,3,0,0,26,6,8,8,17,14,17,12,8,3,93,14,4,12,15,5,4,3,4,0,60,8,23,31,24,16,26,18,10,10,162,40,22,64,59,27,18,11,11,5,264,35,28,43,49,52,70,57,37,19,388,0,0,0,0,4,5,5,9,4,23,16,0,15,9,6,9,9,6,0,73,57,33,40,60,70,89,90,79,61,579
LGA58540,23,6,18,16,19,16,18,9,0,123,170,75,99,123,173,136,98,46,7,913,0,0,0,0,0,0,0,0,0,4,10,3,3,11,16,41,36,23,3,148,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,7,7,17,25,28,16,10,6,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,15
LGA58570,481,456,1105,630,483,390,237,131,114,4037,4772,3688,8624,5473,4238,3260,1887,1096,660,33696,61,91,196,173,137,112,123,36,10,933,202,133,220,275,375,431,315,175,75,2200,0,0,0,0,0,0,0,0,0,0,41,21,50,44,36,16,19,10,3,244,0,0,0,0,0,0,0,0,0,0,1083,701,1156,1152,1076,950,641,449,322,7524,10,3,4,11,7,7,3,0,0,46,131,54,102,128,127,131,103,99,97,969,5,7,10,14,12,19,3,3,0,82,0,0,5,3,3,0,0,0,0,15,7,8,3,9,24,9,9,0,3,73,0,4,5,0,9,0,0,0,0,21,13,11,18,23,15,17,10,4,3,113,23,23,44,27,25,14,9,10,0,167,13,9,35,30,35,40,37,15,8,228,0,6,0,0,3,0,3,0,0,24,6,0,8,5,5,4,6,0,0,22,28,24,45,56,58,71,66,22,13,379
LGA58610,52,26,26,21,38,41,27,19,10,245,336,153,148,199,252,312,270,126,58,1850,0,0,0,0,0,10,0,3,0,14,20,7,9,17,32,65,67,32,20,267,0,0,0,0,0,0,0,0,0,0,10,6,7,4,3,13,7,4,0,48,0,0,0,0,0,0,0,0,0,0,25,14,22,38,29,29,43,13,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,4,0,0,23,0,0,0,0,0,3,0,3,0,6,0,0,3,0,0,0,0,0,0,5,4,3,3,5,14,18,29,24,14,111
LGA58680,11,0,5,7,7,14,8,4,0,60,88,23,36,59,86,67,50,27,4,448,0,0,0,0,0,0,0,0,0,4,8,0,5,6,17,9,26,13,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,3,4,9,16,13,3,10,6,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,10
LGA58760,3508,2235,2728,2460,2233,1544,1000,564,261,16529,43217,26224,29464,28308,25631,16701,11123,5647,1894,188216,757,568,698,1014,873,726,410,104,36,5187,2309,1887,1178,2022,3720,3671,3267,2274,800,21118,0,0,5,0,5,0,3,0,0,19,1047,658,471,572,716,469,276,173,53,4435,3,3,0,0,3,0,0,0,0,16,7699,4694,4229,5565,5407,4580,3320,1728,543,37765,93,50,29,73,45,50,60,48,12,452,614,375,379,521,478,406,304,129,40,3235,165,97,99,132,142,162,124,77,23,1036,273,141,119,144,96,75,75,37,13,968,29,19,21,34,57,50,59,31,12,315,182,105,67,119,83,53,30,12,0,651,217,161,120,197,262,218,162,98,31,1461,846,533,512,538,499,409,229,83,13,3672,311,192,145,249,436,419,398,234,107,2484,6,5,13,17,19,37,48,48,8,199,117,63,42,65,61,42,26,19,0,429,281,174,133,237,299,325,335,249,96,2122
LGA58820,100,46,49,60,57,76,75,59,28,551,774,425,397,447,618,618,478,289,99,4150,0,0,5,6,3,4,0,0,0,16,52,43,20,43,95,125,156,90,25,645,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,7,0,0,38,0,0,0,0,0,0,0,0,0,0,177,100,66,94,127,139,140,73,23,933,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,3,0,4,0,10,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,0,0,3,0,0,11,0,5,0,24,0,0,0,3,7,3,21,9,4,56,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,4,0,5,3,8,12,18,22,17,3,87
LGA58890,19,3,10,8,14,12,11,4,3,86,155,48,75,88,142,147,89,49,19,805,0,0,0,0,0,0,0,0,0,0,16,4,4,11,18,31,33,6,9,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,27,3,7,13,16,11,15,6,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,13,0,3,0,0,5,11,13,9,0,36
LGA59030,5,3,3,14,7,9,3,6,0,55,49,24,36,60,45,56,26,17,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,18,8,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,4,7,5,3,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,13
LGA59100,11,0,8,9,15,18,10,9,3,70,142,44,84,79,116,116,85,44,18,720,0,0,0,0,0,0,0,0,0,0,11,0,4,8,17,32,19,16,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,6,15,10,13,14,10,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,7,0,32
LGA59170,20,9,12,6,11,26,18,3,0,105,202,61,129,112,118,185,102,47,10,979,0,0,0,0,0,0,0,0,0,0,13,6,8,19,33,37,40,24,3,187,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,4,0,0,22,0,0,0,0,0,0,0,0,0,0,27,14,18,18,10,26,11,11,9,130,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,3,3,0,27
LGA59250,12,15,51,38,25,15,3,0,0,155,82,79,202,145,115,79,36,5,0,745,0,0,0,3,0,0,0,0,0,3,0,0,3,0,10,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,8,7,8,7,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,4,6,3,9,6,0,0,0,46,0,0,0,0,0,0,0,0,0,4
LGA59310,16,5,17,18,10,6,10,3,4,90,282,103,173,171,187,206,143,50,26,1334,0,0,0,0,0,0,5,0,0,6,23,7,15,27,28,46,55,24,12,241,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,18,0,0,0,0,0,0,0,0,0,0,28,14,25,22,32,13,26,9,4,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,3,4,13,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,15,10,0,45
LGA59320,7,3,9,11,5,7,0,3,0,43,86,26,42,52,73,69,37,18,0,409,0,0,0,0,0,0,0,0,0,0,6,4,0,5,10,16,21,4,0,62,0,0,0,0,0,0,0,0,0,0,9,3,12,0,3,11,3,4,0,43,0,0,0,0,0,0,0,0,0,0,11,4,9,0,6,10,7,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,7,0,0,14
LGA59330,9,3,8,4,14,14,10,10,7,84,75,23,54,44,76,87,75,53,23,511,0,0,0,0,0,0,0,0,0,0,7,0,4,3,13,23,18,27,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,10,10,7,0,51,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12
LGA59340,224,140,200,145,160,122,52,21,7,1079,1642,923,1234,1031,1041,829,350,90,19,7152,9,8,13,14,11,12,0,0,0,62,46,26,41,44,73,107,63,25,0,430,0,0,0,0,0,0,0,0,0,0,20,11,13,14,9,10,0,0,0,81,0,0,0,0,0,0,0,0,0,0,349,210,219,228,206,166,50,20,0,1449,0,3,0,0,0,3,0,0,0,3,0,0,3,0,5,0,3,0,0,8,0,0,4,0,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,5,5,0,8,6,0,0,21,0,0,0,0,0,0,0,0,0,3,15,0,8,7,7,8,8,0,0,62,32,11,15,17,25,21,3,0,0,116,3,10,6,8,9,7,6,0,0,46,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,7,31,11,16,13,23,23,15,7,3,142
LGA59350,13,11,13,5,17,10,0,4,0,81,30,46,76,48,62,57,12,8,4,338,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,14,8,17,4,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59360,7,13,40,27,45,28,15,9,6,189,154,80,176,162,249,176,124,53,23,1201,0,0,6,0,3,0,0,0,0,10,14,0,8,12,22,31,33,18,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,29,10,31,40,46,67,39,10,8,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,4,5,3,11,10,12,4,0,45
LGA59370,85,29,34,39,64,92,99,27,14,475,611,279,268,323,521,644,602,273,81,3604,0,0,0,3,0,4,5,0,0,17,41,24,20,43,59,126,173,125,43,660,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,4,7,0,3,31,0,0,0,0,0,0,0,0,0,0,48,18,20,34,53,81,91,42,19,404,5,0,0,0,0,8,8,3,5,37,7,3,0,4,0,0,5,3,0,24,5,0,0,4,4,4,8,4,0,27,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,5,0,0,15,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,17,14,10,0,57,3,0,0,3,0,4,5,6,5,28,0,0,0,0,0,0,0,6,0,6,4,0,0,7,17,33,30,33,11,130
LGA59499,74,184,412,327,368,245,132,14,6,1764,393,656,1310,910,961,978,636,95,22,5950,0,4,10,13,8,9,4,0,0,48,22,9,23,52,55,93,110,29,5,396,0,0,0,0,0,0,0,0,0,0,7,0,6,10,4,6,8,5,0,50,0,0,0,0,0,0,0,0,0,0,59,58,89,97,90,113,83,19,4,617,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,4,0,0,3,0,0,0,0,0,10,7,6,0,0,0,3,0,0,0,9,5,0,0,0,0,4,6,0,0,20,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,3,3,0,0,25,11,5,9,3,0,5,14,0,0,45,4,5,6,4,11,17,9,0,3,62,5,0,0,0,0,0,0,0,0,10,3,4,0,4,0,0,0,0,0,10,5,6,7,12,10,22,30,0,0,92
