LGA_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
LGA55670,9,3,0,70,26,12,9,12,4,77,4,0,0,0,0,4,77,36,24,17,12,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,36,24,17,11,167,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,12,30,7,4,0,4,48,32,11,12,12,6,69,0,0,0,0,0,0,73,21,19,8
LGA55740,136,39,0,557,296,190,298,167,38,990,8,0,0,7,0,14,626,335,445,210,41,1650,0,0,0,0,0,0,0,0,0,0,0,0,62,11,4,0,0,79,76,30,11,3,0,122,11,0,6,6,0,21,4,0,0,0,0,7,151,42,25,8,4,229,0,0,0,0,0,0,70,4,0,0,0,72,124,27,21,0,0,174,10,0,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,207,31,24,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,406,489,227,42,2146,0,0,0,0,0,0,0,0,0,0,0,0,60,19,8,3,0,89,293,115,135,26,0,567,327,217,343,193,44,1127,9,0,0,0,0,9,682,351,486,223
LGA55810,4,5,0,46,9,0,7,0,5,20,0,0,0,0,0,0,41,9,13,4,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,5,0,0,0,0,4,46,6,13,4,9,86,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,21,9,4,4,0,39,10,5,0,0,0,18,0,0,0,0,0,0,43,10,4,3
LGA55880,8,7,0,76,20,11,16,5,4,52,0,0,0,0,0,0,60,30,32,10,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,65,30,32,10,7,142,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,30,9,11,4,0,49,18,4,10,13,0,52,0,0,0,0,0,0,52,15,26,14
LGA55950,11,3,0,78,28,4,14,4,5,55,0,0,0,0,0,0,85,19,26,10,9,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,85,19,30,10,9,152,0,0,0,0,0,0,3,0,0,0,0,3,12,4,3,0,0,14,38,11,12,3,3,72,35,9,13,8,3,60,0,0,0,0,0,0,84,21,25,8
LGA56090,575,127,41,3186,2083,1247,1540,757,373,5995,60,16,13,3,0,91,4316,2029,2175,899,420,9840,0,0,0,0,0,0,6,0,0,0,0,6,64,8,7,0,0,82,53,14,16,4,0,84,14,7,0,0,3,24,4,0,0,0,0,0,140,30,17,5,3,196,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,8,3,0,0,0,13,9,3,6,4,0,19,4470,2068,2201,907,429,10072,5,0,0,0,0,10,36,4,0,4,0,46,350,83,32,9,4,461,1849,654,543,145,36,3230,2417,1371,1558,791,338,6479,37,12,7,7,4,61,4686,2122,2146,950
LGA56160,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,0,0,4,12,0,3,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,6,0,0,0,0,5,0,0,0,0,0,0,6,4,3,0
LGA56230,160,55,17,1314,985,518,617,300,166,2583,27,7,6,0,0,48,2109,811,803,365,188,4273,4,0,0,0,0,4,9,0,0,0,0,12,79,8,0,0,0,92,17,6,0,0,0,29,4,0,0,0,0,3,0,0,0,0,0,0,116,15,5,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,13,0,0,0,0,0,4,18,0,0,0,0,18,29,3,0,0,0,36,5,0,0,0,0,4,0,0,0,5,0,4,3,0,0,0,0,4,57,9,3,5,0,70,5,0,0,0,0,6,2289,844,804,372,195,4507,8,7,4,0,0,14,35,5,4,0,0,40,252,33,17,10,3,306,838,251,178,36,18,1319,1163,580,663,339,197,2950,39,7,8,3,0,59,2331,874,874,392
LGA56300,16,11,0,149,63,25,19,14,8,127,3,0,0,0,0,0,209,52,43,22,9,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,218,56,43,22,11,352,5,0,0,0,0,9,20,4,0,0,0,20,37,4,0,0,0,50,120,33,14,8,3,176,65,27,19,7,7,131,0,0,0,0,0,0,251,64,41,23
LGA56370,9,0,0,100,39,19,10,17,5,92,0,0,0,0,0,0,120,40,28,19,9,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,40,28,19,9,215,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,14,40,15,9,3,0,73,35,21,14,14,4,91,0,0,0,0,0,0,93,34,28,20
LGA56460,88,36,19,552,195,81,116,62,38,490,9,9,3,0,0,21,555,221,214,102,66,1154,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,12,8,4,4,8,0,16,0,3,0,0,0,3,0,0,0,0,0,7,23,11,7,8,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,4,0,0,0,0,7,607,236,223,103,63,1231,0,0,0,0,0,0,7,0,0,0,0,7,58,10,7,0,0,78,278,98,68,17,8,473,225,94,105,73,30,523,6,0,3,0,0,14,575,208,180,96
LGA56580,304,71,13,1273,902,590,991,586,173,3236,19,5,10,6,0,39,1676,913,1324,670,187,4777,0,0,0,0,0,0,7,0,0,0,0,7,84,21,11,8,0,124,140,66,45,8,5,265,43,27,38,24,0,136,3,0,0,0,0,3,277,117,92,34,8,531,0,0,0,0,0,0,11,0,0,0,0,11,84,16,7,0,0,107,23,3,12,0,0,38,0,0,0,0,0,3,0,0,0,0,0,0,120,22,20,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2073,1053,1440,712,193,5470,0,0,0,0,0,0,10,0,0,0,0,10,141,46,16,5,0,205,654,280,323,60,5,1331,1076,638,1121,631,163,3627,7,3,3,0,0,15,1887,967,1461,698
LGA56620,28,38,58,192,8,3,4,10,16,44,4,8,0,6,10,33,63,48,38,60,81,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,48,38,60,86,291,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,5,26,41,33,31,28,44,176,4,8,5,8,14,35,3,4,0,0,0,11,51,45,40,39
LGA56730,187,63,26,1125,410,186,252,153,117,1116,30,5,0,5,0,40,1286,464,469,225,145,2587,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,13,8,4,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,14,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,18,3,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,16,7,0,3,0,24,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,17,5,3,6,0,0,8,1335,481,479,231,149,2666,0,0,0,0,0,6,27,0,6,0,0,31,198,34,15,4,0,261,642,213,176,57,37,1130,469,237,266,161,104,1239,24,10,8,0,0,41,1369,499,462,219
LGA56790,47,28,4,386,136,52,59,27,14,293,11,0,0,0,0,10,469,125,120,56,20,796,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,4,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,22,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,5,0,0,0,0,4,17,0,0,0,0,15,5,0,0,0,0,5,6,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,0,34,10,0,3,0,0,7,539,137,123,58,20,875,6,0,0,0,0,0,7,0,0,0,0,12,71,3,4,0,0,80,233,51,41,24,3,345,141,45,37,25,18,272,3,0,4,0,0,14,457,100,88,49
LGA56860,3,0,0,17,9,4,7,11,7,33,0,0,0,0,0,3,28,7,10,11,7,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,10,11,7,63,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,8,20,3,0,0,0,28,10,7,4,3,0,24,0,0,0,0,0,0,36,14,5,0
LGA56930,11,6,0,76,68,46,74,31,20,247,0,3,0,0,0,4,119,64,93,35,20,335,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,14,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,21,5,4,0,0,31,0,0,0,0,0,0,4,0,0,0,0,4,8,5,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,70,100,42,22,384,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,40,5,8,0,0,60,91,57,62,45,26,278,0,0,0,0,0,6,134,63,78,41
LGA57000,11,7,0,44,24,6,5,11,4,55,0,0,0,0,0,0,54,16,13,18,4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,61,16,13,18,4,111,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,28,7,7,0,0,40,18,6,6,4,0,40,0,0,0,0,0,0,49,11,18,12
LGA57080,16,7,0,86,16,9,11,4,3,50,0,0,0,0,0,7,85,37,27,15,5,166,0,0,0,0,0,0,18,3,0,0,0,18,76,12,11,5,0,107,126,59,37,6,0,237,35,23,31,7,3,96,4,0,0,0,0,5,257,98,83,17,8,463,29,5,0,0,0,30,653,77,10,0,0,742,1687,513,168,28,7,2404,566,193,116,28,13,921,23,9,10,3,3,44,34,13,3,0,0,53,2993,807,308,61,22,4189,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,13,3,0,0,0,25,3356,945,422,94,34,4855,3,0,0,0,0,3,9,5,0,0,0,7,24,6,4,0,0,36,67,26,15,9,4,117,48,18,19,4,4,96,0,0,0,0,0,0,141,55,39,23
LGA57140,13,6,3,146,51,13,12,14,11,106,9,0,0,0,0,8,178,50,30,28,13,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,183,49,30,26,13,300,0,0,0,0,0,0,5,0,0,0,0,5,37,4,0,0,0,41,84,21,10,7,0,124,45,20,26,13,11,106,0,0,0,0,0,0,162,47,33,19
LGA57210,89,33,16,572,207,93,115,63,32,507,19,3,3,0,3,25,705,218,211,106,52,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,10,3,4,0,0,22,735,226,215,105,50,1336,5,0,5,0,0,3,25,0,0,0,0,29,115,22,4,4,4,155,351,116,93,31,16,598,256,105,92,68,47,572,10,3,3,0,0,22,764,247,199,97
LGA57280,250,99,38,1160,301,209,333,206,134,1186,32,18,11,6,11,66,947,558,603,312,183,2601,0,0,0,0,0,0,9,0,0,0,0,9,32,3,6,0,0,36,48,38,22,8,4,116,3,9,10,13,8,50,5,0,0,0,0,7,94,50,40,19,8,223,0,0,0,0,0,0,39,3,0,0,0,44,91,16,3,0,0,109,30,21,24,0,0,76,5,4,0,0,0,10,7,0,0,0,0,7,175,46,32,3,0,253,8,0,0,0,3,7,16,0,0,0,0,16,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3,32,9,5,0,0,0,13,1247,656,681,339,198,3120,3,0,0,0,0,7,28,6,0,0,0,35,68,13,10,0,0,95,521,327,270,99,54,1274,295,229,353,225,137,1238,12,8,3,9,0,37,927,587,636,338
LGA57350,9,3,4,116,42,21,15,5,10,96,0,0,0,0,0,0,145,49,25,12,7,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,149,52,29,12,7,250,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,18,72,12,7,12,0,103,46,8,19,9,4,79,4,0,0,0,0,4,131,17,29,19
LGA57420,28,3,0,181,65,28,25,24,12,158,3,0,0,0,0,4,225,65,60,29,12,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,3,0,0,0,0,3,239,66,60,34,12,407,0,0,0,0,0,0,12,0,0,0,0,12,44,0,6,0,0,52,137,46,21,5,0,214,79,31,49,36,13,205,4,0,3,0,0,11,282,80,74,42
LGA57490,1179,292,88,7734,6796,4933,6175,2861,1361,22118,186,62,56,25,13,348,11914,6906,7463,3194,1476,30947,0,0,0,0,0,0,27,3,0,0,0,34,303,37,9,3,0,346,464,171,60,16,6,721,56,35,31,14,3,140,22,3,4,0,0,23,875,245,101,38,11,1271,0,0,0,0,0,0,33,0,0,0,0,33,127,31,9,5,0,175,67,16,7,0,0,93,6,6,5,0,0,10,9,3,0,0,0,12,242,57,21,4,0,323,5,0,0,0,0,5,21,0,0,0,0,26,7,4,0,0,4,18,11,0,0,3,0,15,3,0,3,0,0,17,0,0,0,0,0,0,57,9,9,3,5,80,19,5,6,0,0,32,13107,7210,7601,3239,1489,32655,9,0,4,0,0,14,38,7,7,3,0,52,518,82,32,17,4,652,4703,2051,1254,328,86,8418,8179,5459,6580,3119,1528,24864,123,80,56,19,13,301,13567,7669,7927,3490
