LGA_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
LGA58050,655,2147,7245,7952,6525,4569,919,57,4,30079,1432,1236,1361,1157,934,978,589,105,10,7798,78,102,341,295,284,275,70,11,0,1450,32,128,259,189,112,67,23,8,0,820,2191,3614,9204,9593,7856,5886,1607,176,14,40146,121,270,352,244,242,194,34,0,0,1466,344,124,65,58,46,70,32,5,0,741,470,397,414,299,288,260,65,6,0,2207,2665,4010,9626,9896,8146,6151,1673,179,14,42347,2175,635,796,785,885,1601,3391,2100,603,12963,189,244,749,690,642,449,234,163,92,3463,5025,4883,11163,11373,9670,8202,5306,2443,712,58782,252,1527,4340,4061,4133,2559,346,11,0,17230,1867,1711,3402,3833,3035,2307,634,62,3,16849,57,118,631,365,288,249,62,3,0,1772,54,85,151,94,89,56,15,4,0,548,2229,3442,8519,8349,7537,5167,1059,85,10,36400,88,147,203,181,168,117,12,0,0,925,347,132,235,221,143,113,13,0,0,1200,441,285,434,402,314,223,28,0,0,2131
LGA58190,7,9,16,9,14,20,3,0,0,81,0,0,0,3,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,10,23,10,18,28,3,5,0,99,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,7,11,25,10,20,31,3,5,0,105,7,0,3,0,4,8,14,14,0,49,0,0,3,0,3,11,4,0,0,25,14,10,28,12,31,46,17,12,0,173,0,0,4,3,10,6,0,0,0,23,0,0,8,11,8,7,0,0,0,35,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,12,12,22,12,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA58260,0,7,20,31,23,23,6,0,0,118,0,0,0,0,0,3,4,0,0,11,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,20,35,29,28,15,6,0,136,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,20,33,29,28,16,6,0,147,5,0,0,0,3,3,21,18,3,64,0,0,5,4,4,8,6,3,0,35,11,8,28,38,34,44,41,25,4,241,0,3,4,10,12,13,5,0,0,53,5,3,8,13,13,13,0,0,0,47,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,4,14,30,24,24,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6
LGA58330,26,38,79,115,183,217,48,11,0,713,16,7,13,22,26,55,48,8,0,206,0,0,10,10,10,32,8,0,0,73,0,7,0,5,3,0,0,0,0,22,47,54,107,153,223,302,107,17,3,1007,3,7,8,6,13,11,4,0,0,52,4,0,3,0,0,4,4,0,0,17,5,7,9,11,12,16,3,0,0,69,54,64,115,161,243,320,111,19,3,1081,48,15,17,15,37,103,288,142,28,698,11,15,26,21,44,66,45,26,3,258,114,95,160,201,323,489,444,186,34,2044,10,25,51,58,116,112,24,3,0,409,39,13,37,66,90,125,53,4,0,423,0,0,6,8,12,14,5,0,0,49,0,0,4,0,5,0,3,0,0,15,52,38,101,139,225,255,77,5,0,895,0,5,4,0,12,0,0,0,0,22,0,0,0,3,11,0,0,0,0,20,3,5,4,6,17,9,0,0,0,43
LGA58400,4,3,11,4,10,18,9,0,0,59,0,0,0,0,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,9,12,22,9,6,0,75,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,17,9,12,22,9,6,0,80,3,0,3,0,0,9,19,5,0,46,0,0,0,0,0,6,4,4,0,11,5,3,16,6,16,38,34,14,0,137,0,0,4,0,9,3,5,0,0,21,0,0,0,5,6,0,0,0,0,16,0,0,4,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,11,4,14,11,9,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,4,7,3,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,9,8,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,10,8,0,0,0,29,4,3,3,0,3,3,3,0,0,29,0,0,0,3,5,0,3,0,0,11,4,3,4,13,15,21,10,0,0,76,0,0,0,3,7,0,0,0,0,22,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,59,500,2424,2112,1459,927,194,9,0,7676,269,501,691,352,234,248,174,23,5,2500,8,26,65,90,49,52,12,5,0,306,3,30,52,34,22,16,0,0,0,154,346,1055,3234,2588,1758,1240,382,35,7,10642,13,43,92,77,64,70,10,0,0,361,47,54,47,21,14,20,9,0,0,209,61,96,136,96,75,91,19,5,0,572,403,1149,3373,2681,1832,1326,401,42,7,11214,292,225,258,176,214,450,890,571,240,3313,35,126,290,223,159,139,112,93,98,1275,737,1500,3920,3075,2204,1916,1404,707,343,15803,41,435,1782,1098,897,585,96,0,0,4943,328,659,1020,943,646,442,193,12,0,4253,28,40,163,125,50,39,16,0,0,473,3,15,33,12,15,8,0,0,0,98,400,1154,3002,2187,1610,1082,312,19,5,9766,8,26,63,35,35,21,0,0,0,194,51,47,56,63,31,31,8,0,0,292,61,74,128,101,68,55,9,0,0,492
LGA58540,3,8,25,33,32,44,20,10,0,177,5,0,3,0,9,4,9,6,0,36,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,6,0,0,0,7,11,12,30,35,44,53,27,12,0,233,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,11,12,28,35,49,54,27,12,0,239,8,0,0,6,5,15,19,19,6,77,5,0,6,4,8,8,11,4,0,42,18,12,38,43,65,77,57,29,6,356,0,0,15,13,20,26,5,3,0,82,7,6,11,17,19,24,12,0,0,89,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,5,8,26,35,35,56,18,4,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
LGA58570,49,400,2641,2385,1649,1010,200,16,0,8355,230,409,624,351,270,290,201,41,0,2410,18,24,97,72,54,41,18,0,0,323,8,22,56,28,8,11,4,4,0,130,303,853,3414,2834,1984,1347,426,62,0,11223,9,27,67,70,62,67,8,0,0,306,49,37,33,21,6,19,5,0,0,173,58,65,104,91,70,88,17,0,0,483,357,915,3516,2925,2051,1436,435,64,0,11707,286,179,227,155,222,409,716,440,198,2825,14,81,346,188,126,116,65,50,29,1019,658,1174,4087,3269,2397,1962,1217,554,221,15548,32,419,2276,1309,1045,601,93,3,0,5777,299,581,1015,995,747,533,198,18,0,4403,21,45,173,154,35,49,14,0,0,487,3,24,43,26,10,5,0,0,0,124,358,1075,3510,2486,1837,1196,308,22,3,10789,3,25,49,29,41,27,0,0,0,174,42,31,55,36,35,32,7,5,0,249,50,63,104,66,69,59,7,5,0,419
LGA58610,8,9,51,66,55,63,20,0,0,271,5,4,8,3,13,13,18,0,0,62,6,0,0,3,4,11,7,0,0,31,0,0,0,3,0,0,0,0,0,13,16,19,63,69,69,88,38,5,0,377,0,0,0,4,0,9,0,0,0,16,0,0,0,0,0,3,0,0,0,7,0,4,0,5,3,5,0,0,0,23,24,24,70,71,73,94,41,5,0,399,17,0,0,14,20,29,89,68,16,257,8,8,13,11,10,9,16,9,0,77,43,29,83,97,100,130,145,78,14,732,0,11,20,25,35,27,10,0,0,133,18,8,27,32,37,39,27,4,0,187,4,0,10,3,7,16,0,0,0,33,0,0,0,0,0,4,0,0,0,8,19,19,58,66,78,79,34,3,0,362,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,10,0,0,0,0,4,3,0,0,0,19
LGA58680,4,3,14,22,35,26,14,0,0,117,3,0,0,0,0,5,5,5,0,20,0,0,3,0,0,3,4,0,0,12,0,0,0,0,0,3,0,0,0,4,10,6,16,22,36,36,18,4,0,148,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,9,8,18,23,37,35,18,4,0,156,0,3,4,0,3,4,15,14,0,42,3,3,5,3,7,11,8,3,0,48,12,14,27,32,48,55,41,20,6,249,0,3,5,6,16,11,0,3,0,50,0,3,4,6,11,9,3,0,0,34,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,7,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,846,2942,8999,10677,9665,5935,962,43,5,40065,2099,1842,1732,1454,1422,1355,756,141,12,10812,79,141,472,439,461,394,101,9,0,2088,64,139,321,246,185,120,26,6,0,1108,3089,5061,11522,12815,11733,7798,1845,203,13,54083,193,377,463,340,319,287,31,3,0,2021,603,185,120,65,59,89,37,4,0,1164,803,565,584,400,374,373,74,10,0,3187,3894,5622,12107,13220,12110,8172,1920,211,12,57268,2957,880,944,878,1142,1916,4784,3152,881,17518,258,363,846,852,817,579,282,215,135,4345,7110,6865,13891,14944,14063,10667,6984,3582,1028,79132,390,2034,5266,5298,5892,3154,378,7,0,22419,2828,2630,4488,5858,4871,3295,841,52,4,24871,95,178,922,493,365,317,72,7,0,2442,64,91,218,160,134,87,25,8,0,783,3374,4935,10889,11810,11260,6847,1322,71,3,50519,141,207,266,208,232,145,16,0,0,1214,572,219,318,352,241,208,36,4,0,1945,714,422,580,560,476,350,49,0,3,3161
LGA58820,35,51,102,131,181,155,28,7,0,685,20,10,14,20,26,30,32,9,0,165,3,8,6,17,13,25,8,0,0,78,0,3,4,9,9,3,3,0,0,40,60,71,131,173,228,211,75,18,0,967,4,10,12,8,5,8,0,0,0,48,3,0,4,5,0,0,0,0,0,12,7,6,11,18,4,10,0,0,0,60,65,83,144,194,233,224,79,17,0,1029,49,11,9,21,28,73,231,121,33,581,4,8,17,33,34,29,26,16,10,174,118,96,172,240,293,322,329,152,47,1775,3,28,44,70,73,61,11,0,0,285,49,22,54,75,101,99,28,7,0,432,0,0,10,18,9,12,9,3,0,54,0,6,0,5,4,0,0,0,0,19,55,50,111,159,187,170,48,5,0,790,4,4,8,0,9,5,0,0,0,30,5,5,3,10,6,7,0,0,0,33,4,7,16,15,17,5,0,0,0,64
LGA58890,4,16,20,28,37,48,17,4,0,173,0,0,5,5,4,5,12,11,0,34,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,14,19,34,44,51,28,15,3,220,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,19,32,44,56,28,15,3,225,8,3,0,4,3,17,23,16,6,81,0,0,0,13,6,10,7,0,3,37,15,23,24,46,55,85,59,30,13,343,0,8,9,3,22,13,8,0,0,65,4,0,4,17,17,18,9,0,0,85,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,18,24,47,37,20,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3
LGA59030,0,0,7,19,9,15,5,0,0,52,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,10,19,10,18,5,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,10,18,5,0,0,65,0,0,0,0,0,0,11,7,0,29,0,0,3,0,0,0,0,0,0,10,0,0,11,19,10,22,24,13,3,102,0,5,8,9,3,6,5,0,0,28,0,0,0,5,4,3,4,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,9,10,7,14,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,3,20,25,28,40,12,4,0,135,3,0,5,0,6,3,6,0,0,31,0,4,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,3,0,4,9,5,29,25,29,46,23,9,4,180,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,12,11,16,28,25,32,46,22,9,4,192,4,0,0,0,0,7,18,16,3,53,0,5,5,4,6,13,14,5,0,47,9,20,37,30,43,69,53,23,4,294,0,4,7,7,20,22,6,0,0,60,3,4,0,25,17,15,3,0,0,69,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,4,3,6,18,31,26,36,6,4,0,136,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
LGA59170,5,14,40,62,43,45,24,6,0,236,4,4,6,10,3,10,5,3,0,41,0,3,0,0,5,6,5,0,0,26,0,0,0,0,0,0,0,0,0,4,13,17,41,65,51,56,32,15,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,41,69,51,56,32,15,0,298,9,0,3,3,3,9,14,20,4,64,3,6,6,11,9,3,4,9,0,44,17,22,53,85,63,72,54,38,13,408,0,10,20,19,28,26,8,0,0,109,5,3,10,33,23,31,8,5,0,108,0,0,3,0,3,7,4,0,0,20,0,0,0,0,0,0,0,0,0,5,4,11,35,51,48,57,20,6,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59250,5,14,35,24,25,10,3,0,0,121,0,3,0,3,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,5,16,41,33,30,10,3,6,0,143,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,16,41,33,35,15,3,6,0,147,6,6,6,6,3,4,15,0,0,49,7,12,33,30,18,7,10,0,0,113,16,35,73,59,57,30,22,8,0,303,0,5,12,7,11,0,0,0,0,31,0,0,3,8,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,17,13,17,3,0,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59310,12,23,59,57,59,56,27,3,0,298,0,0,7,5,8,8,13,9,0,51,0,0,0,0,8,3,4,0,0,17,0,0,0,0,0,0,4,0,0,9,15,25,74,61,71,74,41,12,0,372,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,24,71,65,71,74,41,12,0,380,4,0,6,9,7,24,53,27,5,145,3,6,10,6,10,8,9,11,0,54,22,35,86,79,82,106,104,45,11,569,5,13,13,28,29,20,10,0,0,116,4,0,22,36,20,31,13,0,0,138,0,0,3,0,0,9,5,0,0,20,0,0,0,0,0,6,0,0,0,7,13,15,36,67,51,61,27,0,0,273,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,5,0,0,0,11
LGA59320,0,7,15,14,16,31,7,4,0,97,3,0,0,5,7,8,3,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,3,7,17,15,25,36,9,3,0,122,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,17,16,25,41,9,3,0,123,3,4,3,0,3,6,11,10,4,42,0,0,4,5,0,0,3,0,0,18,10,8,27,20,29,51,34,15,4,187,0,0,5,10,5,13,6,0,0,42,0,0,7,9,8,5,4,0,0,43,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,8,16,20,18,19,6,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,5
LGA59330,3,8,11,16,22,17,10,0,0,90,0,0,4,0,0,4,3,3,0,19,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,8,21,14,23,33,14,3,0,116,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,6,7,21,20,21,31,14,3,0,123,0,0,0,4,4,11,24,26,3,75,0,0,0,6,0,0,0,3,0,22,4,7,16,26,36,40,45,35,3,216,3,3,17,6,4,14,3,0,0,44,0,0,0,8,9,7,9,6,0,41,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,6,23,9,21,20,7,7,0,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA59340,25,87,326,277,260,213,64,0,0,1257,27,16,48,28,33,38,25,4,0,223,6,5,16,17,18,11,8,0,0,75,5,5,16,11,11,8,3,0,0,57,62,113,397,334,327,274,96,8,0,1615,5,4,15,12,6,12,0,0,0,48,0,0,6,7,3,3,0,0,0,25,9,7,21,19,7,16,0,0,0,76,69,117,418,355,335,283,103,12,0,1690,88,58,76,83,73,86,102,55,0,625,36,46,103,92,98,77,51,12,0,527,197,217,600,536,507,452,256,80,7,2836,27,72,276,219,215,184,35,4,0,1032,44,27,103,105,78,53,20,4,0,435,0,0,36,19,10,16,6,0,0,82,3,0,6,7,7,4,0,0,0,29,76,107,423,347,311,258,52,14,0,1580,0,6,12,7,3,0,0,0,0,25,3,0,5,3,4,3,0,0,0,25,6,8,18,13,8,3,0,0,0,54
LGA59350,0,11,26,10,11,5,5,0,0,72,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,15,31,13,14,6,5,0,0,88,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,15,34,13,14,6,5,0,0,94,0,0,5,0,3,0,0,6,0,20,0,13,44,19,19,11,6,0,0,120,0,30,85,34,32,19,16,4,0,224,0,0,6,3,6,3,3,0,0,22,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,12,3,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59360,3,13,61,63,72,79,18,3,0,320,4,4,4,3,12,11,3,3,0,52,0,0,8,3,8,0,0,0,0,24,0,0,4,0,0,0,0,0,0,10,5,18,79,75,92,93,25,7,4,401,0,4,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,4,0,0,0,14,11,23,82,77,88,101,28,7,4,413,0,3,4,5,8,15,34,22,4,99,0,11,32,32,35,26,12,5,3,157,9,33,117,111,137,143,77,29,9,671,0,3,26,24,47,28,3,0,0,126,0,3,7,15,16,20,7,0,0,68,0,0,3,0,0,0,0,0,0,13,0,3,6,0,0,0,0,0,0,8,3,11,41,43,63,47,14,3,0,218,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14
LGA59370,11,18,71,93,104,141,41,4,0,493,24,8,17,19,14,34,40,6,0,166,3,0,3,8,5,22,5,0,0,47,3,0,3,0,3,0,8,0,4,17,43,31,95,120,128,195,94,15,5,726,0,4,4,5,9,6,3,0,0,38,0,0,4,0,0,0,3,0,0,13,0,3,9,5,8,12,6,3,0,46,40,40,110,126,136,204,97,17,5,777,25,6,6,13,28,69,229,156,42,567,6,5,10,10,24,36,25,17,5,145,74,43,125,153,186,314,355,188,52,1487,5,20,47,57,73,70,16,0,0,285,21,9,32,77,63,98,37,4,0,336,5,0,5,5,3,15,0,0,0,40,0,6,4,0,8,5,3,0,0,22,25,32,83,132,147,192,56,7,0,682,3,0,0,0,0,0,3,0,0,14,3,0,0,0,5,7,4,0,0,21,5,0,0,7,9,5,8,0,0,35
LGA59499,8,49,188,129,116,67,14,0,0,572,9,40,50,47,19,32,11,0,0,210,0,6,27,36,18,8,3,0,0,95,0,7,3,7,3,0,0,0,0,18,19,101,268,211,156,115,28,0,0,899,5,18,41,47,35,23,5,0,0,179,3,6,7,10,11,3,3,0,0,45,9,28,51,54,45,27,7,0,0,227,28,123,316,268,206,141,39,3,0,1125,42,50,115,135,122,198,258,68,9,990,41,130,392,525,511,326,148,47,7,2132,118,295,822,926,842,667,444,118,14,4247,7,39,138,59,47,48,4,0,0,341,19,37,75,58,38,42,10,0,0,274,0,7,17,26,9,17,3,0,0,80,0,0,3,0,6,0,0,0,0,12,33,84,234,138,91,102,18,0,0,715,8,12,23,22,20,9,0,0,0,94,6,8,18,14,8,8,0,0,0,66,15,22,46,34,33,16,0,0,0,160
