SAL_CODE_2021,One_f_h_N_pe_UR_One_ATSIF,One_f_h_N_pe_UR_Two_ATSIF,One_f_h_N_pe_UR_Three_ATSIF,One_f_h_N_pe_UR_Four_ATSIF,One_f_h_N_pe_UR_Five_ATSIF,One_f_h_N_pe_UR_Six_m_ATSIF,One_f_h_Tot_ATSIF,Two_f_h_N_pe_UR_One_ATSIF,Two_f_h_N_pe_UR_Two_ATSIF,Two_f_h_N_pe_UR_Three_ATSIF,Two_f_h_N_pe_UR_Four_ATSIF,Two_f_h_N_pe_UR_Five_ATSIF,Two_f_h_N_pe_UR_Six_m_ATSIF,Two_f_h_Tot_ATSIF,Thr_m_f_h_N_pe_UR_One_ATSIF,Thr_m_f_h_N_pe_UR_Two_ATSIF,Thr_m_f_h_N_pe_UR_Three_ATSIF,Thr_m_f_h_N_pe_UR_Four_ATSIF,Thr_m_f_h_N_pe_UR_Five_ATSIF,Thr_m_f_h_N_pe_UR_Six_m_ATSIF,Thr_m_f_h_Tot_ATSIF,Tot_N_pe_UR_One_ATSIF,Tot_N_pe_UR_Two_ATSIF,Tot_N_pe_UR_Three_ATSIF,Tot_N_pe_UR_Four_ATSIF,Tot_N_pe_UR_Five_ATSIF,Tot_N_pe_UR_Six_m_ATSIF,Tot_Tot_ATSIF,One_f_h_N_pe_UR_One_Oth_f,One_f_h_N_pe_UR_Two_Oth_f,One_f_h_N_pe_UR_Three_Oth_f,One_f_h_N_pe_UR_Four_Oth_f,One_f_h_N_pe_UR_Five_Oth_f,One_f_h_N_pe_UR_Six_m_Oth_f,One_f_h_Tot_Oth_f,Two_f_h_N_pe_UR_One_Oth_f,Two_f_h_N_pe_UR_Two_Oth_f,Two_f_h_N_pe_UR_Three_Oth_f,Two_f_h_N_pe_UR_Four_Oth_f,Two_f_h_N_pe_UR_Five_Oth_f,Two_f_h_N_pe_UR_Six_m_Oth_f,Two_f_h_Tot_Oth_f,Thr_m_f_h_N_pe_UR_One_Oth_f,Thr_m_f_h_N_pe_UR_Two_Oth_f,Thr_m_f_h_N_pe_UR_Three_Oth_f,Thr_m_f_h_N_pe_UR_Four_Oth_f,Thr_m_f_h_N_pe_UR_Five_Oth_f,Thr_m_f_h_N_pe_UR_Six_m_Oth_f,Thr_m_f_h_Tot_Oth_f,Tot_N_pe_UR_One_Oth_f,Tot_N_pe_UR_Two_Oth_f,Tot_N_pe_UR_Three_Oth_f,Tot_N_pe_UR_Four_Oth_f,Tot_N_pe_UR_Five_Oth_f,Tot_N_pe_UR_Six_m_Oth_f,Tot_Tot_Oth_f
SAL50913,..,0,0,4,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,4,0,0,4,..,32,12,11,0,3,52,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,32,12,11,0,3,52
SAL50914,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50915,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,0,0,0,0,3
SAL50916,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,28,7,7,0,0,47,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,28,7,7,0,4,43
SAL50917,..,31,12,0,3,5,45,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,31,12,4,3,5,50,..,1850,647,459,118,32,3107,..,..,..,24,13,19,58,..,..,..,..,..,0,0,..,1850,647,492,124,49,3159
SAL50918,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,5,5,0,0,19,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,5,5,0,0,19
SAL50919,..,0,0,0,0,0,6,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,0,0,0,0,3,10,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4
SAL50920,..,19,18,12,13,3,60,..,..,..,0,0,5,6,..,..,..,..,..,0,0,..,19,18,12,13,7,69,..,412,187,236,83,43,961,..,..,..,8,18,19,45,..,..,..,..,..,3,3,..,412,187,246,103,65,1009
SAL50921,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50922,..,13,22,19,15,5,71,..,..,..,0,0,4,3,..,..,..,..,..,0,0,..,13,22,18,15,6,74,..,1004,525,537,188,72,2330,..,..,..,15,36,43,93,..,..,..,..,..,3,3,..,1004,525,554,221,125,2426
SAL50923,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,27,7,14,4,4,51,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,27,7,14,4,3,57
SAL50924,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,3
SAL50925,..,14,5,9,4,0,32,..,..,..,0,0,5,5,..,..,..,..,..,0,0,..,14,5,9,4,3,32,..,268,118,69,30,18,502,..,..,..,0,0,4,10,..,..,..,..,..,0,0,..,268,118,70,33,26,506
SAL50926,..,28,27,14,6,7,87,..,..,..,0,0,11,12,..,..,..,..,..,0,0,..,28,27,14,12,22,98,..,34,12,7,0,0,46,..,..,..,0,4,3,6,..,..,..,..,..,0,0,..,34,12,7,3,3,50
SAL50927,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50928,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,24,7,12,4,0,48,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,24,7,12,4,0,48
SAL50929,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,5,..,..,..,6,0,0,6,..,..,..,..,..,0,0,..,3,0,3,0,0,8
SAL50930,..,0,0,6,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,6,0,0,3,..,25,4,7,0,0,39,..,..,..,0,0,4,4,..,..,..,..,..,0,0,..,25,4,7,0,4,44
SAL50931,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50932,..,5,0,5,0,0,16,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,5,4,0,14,..,670,370,453,139,23,1656,..,..,..,12,3,5,26,..,..,..,..,..,0,0,..,670,370,461,144,33,1682
SAL50933,..,0,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,5,..,296,102,133,57,18,606,..,..,..,3,0,9,11,..,..,..,..,..,3,3,..,296,102,139,58,27,621
SAL50934,..,0,3,0,0,0,9,..,..,..,0,0,4,4,..,..,..,..,..,0,0,..,0,3,0,0,4,8,..,5,0,0,0,0,10,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,0,0,10
SAL50935,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,0
SAL50936,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,12,3,7,0,0,22,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,12,3,7,0,0,22
SAL50937,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,11,0,4,0,3,13,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,11,0,4,0,3,13
SAL50938,..,15,10,13,5,3,56,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,15,10,13,5,6,58,..,308,118,86,42,16,571,..,..,..,0,0,0,5,..,..,..,..,..,0,0,..,308,118,86,46,19,576
SAL50939,..,15,9,8,12,7,52,..,..,..,3,0,0,3,..,..,..,..,..,0,0,..,15,9,7,12,7,54,..,634,278,253,113,51,1324,..,..,..,22,34,11,61,..,..,..,..,..,0,0,..,634,278,273,144,60,1386
SAL50940,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,0,0,5
SAL50941,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,35,11,13,11,0,60,..,..,..,0,0,0,6,..,..,..,..,..,0,0,..,35,11,13,11,3,63
SAL50942,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,0,4,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,4,0,6
SAL50943,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,5
SAL50944,..,15,16,4,6,6,45,..,..,..,5,0,3,4,..,..,..,..,..,6,6,..,15,16,8,6,9,60,..,294,151,128,56,17,637,..,..,..,10,11,17,44,..,..,..,..,..,8,8,..,294,151,138,65,44,683
SAL50945,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,38,8,7,4,0,64,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,38,8,7,4,0,64
SAL50946,..,0,4,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,4,0,0,0,3,..,120,30,25,12,0,190,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,120,30,25,12,0,190
SAL50947,..,40,27,17,9,4,99,..,..,..,0,0,0,9,..,..,..,..,..,3,3,..,40,27,20,8,10,109,..,720,281,151,43,10,1204,..,..,..,16,6,23,45,..,..,..,..,..,4,4,..,720,281,165,52,40,1251
SAL50948,..,19,15,8,4,6,49,..,..,..,0,0,13,15,..,..,..,..,..,0,0,..,19,15,7,5,16,66,..,197,114,97,40,24,473,..,..,..,10,20,12,35,..,..,..,..,..,0,0,..,197,114,107,58,39,516
SAL50949,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,8,3,3,5,0,23,..,..,..,0,4,0,4,..,..,..,..,..,0,0,..,8,3,3,7,0,27
SAL50950,..,21,17,14,9,3,58,..,..,..,5,0,0,5,..,..,..,..,..,0,0,..,21,17,13,9,3,57,..,175,89,121,42,10,438,..,..,..,0,8,5,12,..,..,..,..,..,0,0,..,175,89,121,52,15,453
SAL50951,..,5,5,3,3,0,22,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,5,3,3,0,22,..,270,158,196,79,29,730,..,..,..,3,7,6,12,..,..,..,..,..,3,3,..,270,158,197,83,35,745
SAL50952,..,0,0,0,0,0,9,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,9,..,24,5,15,11,4,59,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,24,5,15,11,7,65
SAL50953,..,0,0,0,0,0,3,..,..,..,0,0,4,4,..,..,..,..,..,0,0,..,0,0,0,0,4,9,..,61,22,21,12,4,128,..,..,..,6,4,4,12,..,..,..,..,..,0,0,..,61,22,34,15,9,141
SAL50954,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,3,0,0,0,9,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,3,0,0,0,9
SAL50955,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50956,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3
SAL50957,..,8,0,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,8,0,0,0,6,12,..,129,31,34,17,16,234,..,..,..,0,0,7,10,..,..,..,..,..,0,0,..,129,31,34,21,24,242
SAL50958,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,4,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,4,0,0,8
SAL50959,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,3,3,0,0,12,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,3,3,0,0,12
SAL50960,..,0,7,6,4,0,20,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,7,6,4,0,20,..,881,493,546,199,66,2178,..,..,..,29,33,44,100,..,..,..,..,..,0,0,..,881,493,571,231,107,2282
SAL50961,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,0,0,0,0,11
SAL50962,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,7,0,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,7,0,0,0,5,6
SAL50963,..,7,5,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,7,5,0,0,0,8,..,32,8,7,3,0,57,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,32,8,9,3,0,55
SAL50964,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,7,5,11,6,0,21,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,7,5,11,6,0,21
SAL50965,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,6,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,6,0,0,5
SAL50966,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,5,5,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,5,5,0,0,8
SAL50967,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,3,3,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,3,3,0,7
SAL50968,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,8,7,0,0,0,13,..,..,..,0,0,3,4,..,..,..,..,..,0,0,..,8,7,0,0,3,19
SAL50969,..,13,9,3,6,0,21,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,13,9,3,6,0,21,..,263,88,68,20,8,452,..,..,..,0,0,7,7,..,..,..,..,..,0,0,..,263,88,68,20,14,460
SAL50970,..,26,28,21,6,9,81,..,..,..,0,4,4,15,..,..,..,..,..,0,0,..,26,28,22,11,14,92,..,547,377,351,184,198,1657,..,..,..,37,37,131,200,..,..,..,..,..,12,12,..,547,377,387,218,337,1867
SAL50971,..,0,0,0,0,0,0,..,..,..,0,0,6,6,..,..,..,..,..,0,0,..,0,0,0,0,4,5,..,5,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,0,0,0
SAL50972,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,12,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,0,0,12
SAL50973,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,5,4,0,0,22,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,5,4,0,0,22
SAL50974,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,14,0,6,0,0,18,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,14,0,6,0,0,18
SAL50975,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,35,12,3,4,3,59,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,35,12,3,4,4,62
SAL50976,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,12,0,0,0,0,17,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,12,0,0,0,0,17
SAL50977,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,6
SAL50978,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,42,3,0,0,0,50,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,42,3,0,0,0,50
SAL50979,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,8
SAL50980,..,3,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,5,..,57,11,12,16,3,101,..,..,..,6,0,0,6,..,..,..,..,..,0,0,..,57,11,19,16,3,102
SAL50981,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,3,4,0,0,20,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,3,4,0,0,20
SAL50982,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,3,6,0,0,12,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,3,6,0,0,13
SAL50983,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,24,8,8,5,3,52,..,..,..,0,0,0,3,..,..,..,..,..,0,0,..,24,8,8,5,8,55
SAL50984,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,3
SAL50985,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50986,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,3,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,3,0,0,0,8
SAL50987,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,26,7,11,4,7,57,..,..,..,0,0,4,4,..,..,..,..,..,0,0,..,26,7,11,4,11,61
SAL50988,..,21,12,13,7,7,69,..,..,..,7,0,0,11,..,..,..,..,..,0,0,..,21,12,21,10,11,78,..,191,56,58,21,9,331,..,..,..,4,3,0,3,..,..,..,..,..,6,6,..,191,56,58,18,11,336
SAL50989,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50990,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,4,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,4,0,4
SAL50991,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,13,0,3,0,0,16,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,13,0,3,0,0,16
SAL50992,..,0,0,0,0,0,0,..,..,..,0,0,3,6,..,..,..,..,..,0,0,..,0,0,0,0,3,8,..,108,35,26,11,7,183,..,..,..,4,8,16,21,..,..,..,..,..,0,0,..,108,35,28,20,22,207
SAL50993,..,3,6,0,0,0,13,..,..,..,0,0,7,7,..,..,..,..,..,0,0,..,3,6,0,0,7,18,..,42,11,6,9,4,71,..,..,..,0,0,4,4,..,..,..,..,..,0,0,..,42,11,6,9,0,69
SAL50994,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,0,0,0,0,8
SAL50995,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,6
SAL50996,..,5,6,7,7,3,25,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,6,7,8,3,27,..,107,50,50,18,8,234,..,..,..,4,3,0,15,..,..,..,..,..,0,0,..,107,50,54,21,9,246
SAL50997,..,11,9,6,0,7,39,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,11,9,6,0,7,39,..,71,23,25,8,0,127,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,71,23,25,12,5,130
SAL50998,..,38,32,24,18,12,124,..,..,..,3,0,4,15,..,..,..,..,..,0,0,..,38,32,30,17,18,138,..,2701,1413,1144,370,165,5795,..,..,..,97,75,135,304,..,..,..,..,..,10,10,..,2701,1413,1237,451,308,6110
SAL50999,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,5,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,5,0,0,8
SAL51000,..,5,5,3,8,0,23,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,5,3,8,0,23,..,977,452,518,221,38,2197,..,..,..,22,20,15,63,..,..,..,..,..,0,0,..,977,452,540,239,58,2259
SAL51001,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,0,5,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,0,5,0,0,8
SAL51002,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,3
SAL51003,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51004,..,16,17,8,10,4,44,..,..,..,0,0,0,3,..,..,..,..,..,0,0,..,16,17,6,10,5,46,..,375,126,97,49,16,657,..,..,..,10,4,13,26,..,..,..,..,..,0,0,..,375,126,113,47,33,688
SAL51005,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3
SAL51006,..,0,10,0,0,0,17,..,..,..,0,0,0,0,..,..,..,..,..,5,5,..,0,10,0,0,3,18,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL51007,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,5
SAL51008,..,3,3,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,3,0,0,0,4,..,486,248,383,145,30,1289,..,..,..,13,5,22,42,..,..,..,..,..,0,0,..,486,248,391,147,49,1327
SAL51009,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,102,26,28,10,7,165,..,..,..,0,0,0,5,..,..,..,..,..,0,0,..,102,26,25,10,9,173
SAL51010,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,14,6,3,0,0,24,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,14,6,3,0,0,24
SAL51011,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3
SAL51012,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,3,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,3,0,0,8
SAL51013,..,0,0,4,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,4,0,0,4,..,23,7,0,4,0,36,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,23,7,0,4,0,36
SAL51014,..,16,10,6,12,7,48,..,..,..,5,6,33,44,..,..,..,..,..,25,25,..,16,10,14,22,62,123,..,9,0,0,0,0,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,0,0,0,0,11
SAL51015,..,10,3,11,4,0,24,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,10,3,11,4,0,29,..,810,455,686,193,25,2165,..,..,..,18,11,16,44,..,..,..,..,..,0,0,..,810,455,700,201,39,2210
SAL51016,..,9,3,9,3,5,30,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,3,9,3,5,30,..,399,175,193,74,27,871,..,..,..,15,25,28,63,..,..,..,..,..,4,4,..,399,175,209,97,59,938
SAL51017,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,7,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,7,0,0,0,0,6
SAL51018,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4
SAL51019,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,6
