SAL_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
SAL50370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50371,61,32,109,0,0,0,0,0,0,201,8,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,354,117,128,0,0,0,0,0,0,599,166,43,7,0,0,0,0,0,0,213,124,43,10,0,0,0,0,0,0,172,38,22,91,0,0,0,0,0,0,157,5,0,0,0,0,0,0,0,0,8,20,6,7,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,32,109,0,0,0,0,0,0,200,8,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,361,117,128,0,0,0,0,0,0,605
SAL50372,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,71,35,0,0,0,0,0,0,0,0,36,20,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,70
SAL50373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,19
SAL50374,202,18,0,0,0,0,0,0,0,222,17,3,0,0,0,0,0,0,0,19,13,0,0,0,0,0,0,0,0,13,1363,50,3,0,0,0,0,0,0,1416,754,21,3,0,0,0,0,0,0,782,378,8,0,0,0,0,0,0,0,387,147,12,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,206,18,0,0,0,0,0,0,0,228,17,3,0,0,0,0,0,0,0,19,13,0,0,0,0,0,0,0,0,13,1370,50,3,0,0,0,0,0,0,1423
SAL50375,53,10,0,0,0,0,0,5,0,72,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,212,10,0,3,0,0,10,13,0,238,72,0,0,0,0,0,0,5,0,77,79,0,0,0,0,0,5,5,0,81,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,20,25,3,0,0,0,0,0,0,0,32,6,4,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,64,11,0,0,0,0,0,5,0,78,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,230,11,0,3,0,0,10,13,0,256
SAL50376,709,94,61,0,0,0,0,0,0,868,14,0,0,0,0,0,0,0,0,15,23,6,0,0,0,0,0,0,0,29,2970,106,65,0,0,0,0,0,3,3145,570,3,0,0,0,0,0,0,0,581,1717,3,0,0,0,0,0,0,4,1724,492,10,0,0,0,0,0,0,0,505,61,60,24,0,0,0,0,0,0,140,185,0,0,0,0,0,0,0,0,188,5,28,37,0,0,0,0,0,0,69,14,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,10,768,100,61,0,0,0,0,0,0,931,14,0,0,0,0,0,0,0,0,15,28,6,0,0,0,0,0,0,0,30,3105,107,65,0,0,0,0,0,3,3277
SAL50377,10,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,51,0,0,3,0,0,0,3,0,53,17,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,51,0,0,3,0,0,0,3,0,54
SAL50378,103,4,26,0,0,0,0,0,0,136,10,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,318,12,25,0,0,0,0,3,3,365,59,0,0,4,0,0,0,0,4,68,150,10,0,0,0,0,0,0,0,161,39,4,22,0,0,0,0,0,0,70,5,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,108,3,26,0,0,0,0,0,0,143,10,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,328,15,25,0,0,0,0,3,3,388
SAL50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50380,9,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,3,5,27,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,5,0,13,5,48,4,0,0,8,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,6,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,54,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,231,6,0,0,0,0,0,0,0,237,23,0,0,0,0,0,0,3,3,34,12,0,0,0,0,0,0,0,0,15,267,9,0,6,0,5,0,14,12,306
SAL50381,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
SAL50382,17,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,102,49,0,0,0,0,0,0,0,0,54,29,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,116
SAL50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
SAL50384,253,36,0,0,0,0,0,0,0,292,9,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,27,1997,133,0,0,0,0,0,0,0,2130,493,60,0,0,0,0,0,0,0,559,1223,32,0,0,0,0,0,0,0,1251,193,30,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,259,36,0,0,0,0,0,0,0,298,9,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,27,2015,133,0,0,0,0,0,0,0,2149
SAL50385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
SAL50386,38,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,219,75,0,0,0,0,0,0,0,0,75,103,0,0,0,0,0,0,0,0,103,13,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,222
SAL50387,21,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,231,0,0,0,0,0,0,3,0,233,101,0,0,0,0,0,0,3,0,99,105,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,227,0,0,0,0,0,0,3,0,237
SAL50388,23,7,0,0,0,0,0,0,0,29,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,127,6,0,0,0,0,0,0,0,138,65,0,0,0,0,0,0,0,0,75,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,29,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,133,6,0,0,0,0,0,0,0,144
SAL50389,22,0,3,0,0,0,0,0,0,29,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,482,0,18,0,0,0,0,0,0,501,150,0,7,0,0,0,0,0,0,162,312,0,0,0,0,0,0,0,0,315,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,496,0,18,0,0,0,0,0,0,513
SAL50390,70,4,0,0,0,0,0,0,0,79,9,3,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,9,1264,13,0,0,0,0,6,6,0,1282,522,0,0,0,0,0,0,0,0,530,667,0,0,0,0,0,6,6,0,671,36,3,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4,0,0,0,0,0,0,0,80,9,3,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,9,1280,13,0,0,0,0,6,6,0,1305
SAL50391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19
SAL50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
SAL50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11
SAL50395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50396,294,36,13,8,5,0,0,12,0,356,18,4,0,0,0,0,0,3,0,22,16,0,0,0,0,0,0,0,0,16,2331,55,45,24,37,0,0,57,0,2483,909,11,16,6,26,0,0,37,0,969,1139,6,8,0,3,0,0,3,0,1151,204,8,11,0,0,0,0,3,0,226,0,15,0,0,0,0,0,0,0,12,103,0,4,4,0,0,0,8,0,114,0,13,0,0,0,0,0,0,0,13,7,0,0,3,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,5,317,39,13,8,5,0,0,12,0,381,19,4,0,0,0,0,0,3,0,25,15,0,0,0,0,0,0,0,0,20,2396,54,45,24,37,0,0,57,0,2546
SAL50397,337,26,9,0,0,0,0,0,0,369,7,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,9,1666,44,9,0,0,0,0,0,6,1722,89,0,0,0,0,0,0,0,0,86,1259,23,0,0,0,0,0,0,4,1287,286,21,6,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,361,24,9,0,0,0,0,0,0,391,7,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,13,1716,49,9,0,0,0,0,0,10,1781
SAL50398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,8
SAL50399,33,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,5,109,0,0,0,0,0,0,0,0,113,27,0,0,0,0,0,0,0,0,27,40,0,0,0,0,0,0,0,0,40,28,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,5,114,0,0,0,0,0,0,0,0,114
