SAL_CODE_2021,Age_14_IndSt_nsP,Age_14_TotM,Age_14_TotF,Age_14_TotP,Age_10_14_Indig_M,Age_10_14_Indig_F,Age_10_14_Indig_P,Age_10_14_NonInd_M,Age_10_14_NonInd_F,Age_10_14_NonInd_P,Age_10_14_Indig_st_nsM,Age_10_14_Indig_st_nsF,Age_10_14_Indig_st_nsP,Age_10_14_TotM,Age_10_14_TotF,Age_10_14_TotP,Age_15_Indig_M,Age_15_Indig_F,Age_15_Indig_P,Age_15_NonInd_M,Age_15_NonInd_F,Age_15_NonInd_P,Age_15_Indig_st_nsM,Age_15_Indig_st_nsF,Age_15_Indig_st_nsP,Age_15_TotM,Age_15_TotF,Age_15_TotP,Age_16_Indig_M,Age_16_Indig_F,Age_16_Indig_P,Age_16_NonInd_M,Age_16_NonInd_F,Age_16_NonInd_P,Age_16_IndigStat_nsM,Age_16_IndigStat_nsF,Age_16_IndigStat_nsP,Age_16_TotM,Age_16_TotF,Age_16_TotP,Age_17_Indig_M,Age_17_Indig_F,Age_17_Indig_P,Age_17_NonInd_M,Age_17_NonInd_F,Age_17_NonInd_P,Age_17_IndigStat_nsM,Age_17_IndigStat_nsF,Age_17_IndigStat_nsP,Age_17_TotM,Age_17_TotF,Age_17_TotP,Age_18_Indig_M,Age_18_Indig_F,Age_18_Indig_P,Age_18_NonInd_M,Age_18_NonInd_F,Age_18_NonInd_P,Age_18_IndigStat_nsM,Age_18_IndigStat_nsF,Age_18_IndigStat_nsP,Age_18_TotM,Age_18_TotF,Age_18_TotP,Age_19_Indig_M,Age_19_Indig_F,Age_19_Indig_P,Age_19_NonInd_M,Age_19_NonInd_F,Age_19_NonInd_P,Age_19_IndigStat_nsM,Age_19_IndigStat_nsF,Age_19_IndigStat_nsP,Age_19_TotM,Age_19_TotF,Age_19_TotP,Age_15_19_Indig_M,Age_15_19_Indig_F,Age_15_19_Indig_P,Age_15_19_NonInd_M,Age_15_19_NonInd_F,Age_15_19_NonInd_P,Age_15_19_IndSt_nsM,Age_15_19_IndSt_nsF,Age_15_19_IndSt_nsP,Age_15_19_TotM,Age_15_19_TotF,Age_15_19_TotP,Age_20_Indig_M,Age_20_Indig_F,Age_20_Indig_P,Age_20_NonInd_M,Age_20_NonInd_F,Age_20_NonInd_P,Age_20_Ind_status_nsM,Age_20_Ind_status_nsF,Age_20_Ind_status_nsP,Age_20_TotM,Age_20_TotF,Age_20_TotP,Age_21_Indig_M,Age_21_Indig_F,Age_21_Indig_P,Age_21_NonInd_M,Age_21_NonInd_F,Age_21_NonInd_P,Age_21_Ind_status_nsM,Age_21_Ind_status_nsF,Age_21_Ind_status_nsP,Age_21_TotM,Age_21_TotF,Age_21_TotP,Age_22_Indig_M,Age_22_Indig_F,Age_22_Indig_P,Age_22_NonInd_M,Age_22_NonInd_F,Age_22_NonInd_P,Age_22_Indig_st_nsM,Age_22_Indig_st_nsF,Age_22_Indig_st_nsP,Age_22_TotM,Age_22_TotF,Age_22_TotP,Age_23_Indig_M,Age_23_Indig_F,Age_23_Indig_P,Age_23_NonInd_M,Age_23_NonInd_F,Age_23_NonInd_P,Age_23_Indig_st_nsM,Age_23_Indig_st_nsF,Age_23_Indig_st_nsP,Age_23_TotM,Age_23_TotF,Age_23_TotP,Age_24_Indig_M,Age_24_Indig_F,Age_24_Indig_P,Age_24_NonInd_M,Age_24_NonInd_F,Age_24_NonInd_P,Age_24_Indig_st_nsM,Age_24_Indig_st_nsF,Age_24_Indig_st_nsP,Age_24_TotM,Age_24_TotF,Age_24_TotP,Age_20_24_Indig_M,Age_20_24_Indig_F,Age_20_24_Indig_P,Age_20_24_NonInd_M,Age_20_24_NonInd_F,Age_20_24_NonInd_P,Age_20_24_Indig_st_nsM,Age_20_24_Indig_st_nsF,Age_20_24_Indig_st_nsP,Age_20_24_TotM,Age_20_24_TotF,Age_20_24_TotP,Age_25_29_Indig_M,Age_25_29_Indig_F,Age_25_29_Indig_P,Age_25_29_NonInd_M,Age_25_29_NonInd_F,Age_25_29_NonInd_P,Age_25_29_Indig_st_nsM,Age_25_29_Indig_st_nsF,Age_25_29_Indig_st_nsP,Age_25_29_TotM,Age_25_29_TotF,Age_25_29_TotP,Age_30_34_Indig_M,Age_30_34_Indig_F,Age_30_34_Indig_P,Age_30_34_NonInd_M,Age_30_34_NonInd_F,Age_30_34_NonInd_P,Age_30_34_Indig_st_nsM,Age_30_34_Indig_st_nsF,Age_30_34_Indig_st_nsP,Age_30_34_TotM,Age_30_34_TotF,Age_30_34_TotP,Age_35_39_Indig_M,Age_35_39_Indig_F,Age_35_39_Indig_P,Age_35_39_NonInd_M,Age_35_39_NonInd_F,Age_35_39_NonInd_P,Age_35_39_Indig_st_nsM,Age_35_39_Indig_st_nsF,Age_35_39_Indig_st_nsP,Age_35_39_TotM,Age_35_39_TotF,Age_35_39_TotP,Age_40_44_Indig_M,Age_40_44_Indig_F,Age_40_44_Indig_P,Age_40_44_NonInd_M
SAL50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,0,35,32,69,0,4,3,165,158,325,0,0,3,168,169,332,0,0,0,22,29,50,0,0,0,22,30,48,0,0,0,38,33,66,3,0,5,42,27,75,0,0,0,30,28,58,0,0,0,31,28,60,0,0,0,21,35,51,0,0,3,20,37,53,5,0,5,23,27,48,0,3,3,24,32,53,3,0,3,134,147,272,9,9,15,140,155,288,0,0,0,33,22,61,0,0,0,33,24,63,0,0,0,31,21,51,3,0,4,33,21,56,0,0,0,26,23,51,0,0,0,31,23,59,0,0,4,22,27,51,0,0,0,26,28,56,0,0,0,36,21,54,3,0,3,40,21,57,0,4,5,153,119,269,9,5,7,163,121,279,7,4,3,94,104,198,4,3,6,94,113,207,3,0,3,98,113,206,8,4,10,102,118,217,0,0,0,127,164,290,9,0,10,131,169,302,0,0,0,161
SAL50025,0,8,9,13,0,4,4,22,18,44,0,0,0,22,21,48,0,0,0,4,0,7,0,0,0,4,0,7,0,0,0,3,3,8,0,0,0,5,3,7,0,0,0,3,3,11,0,0,0,3,7,8,0,0,0,4,0,8,0,0,0,4,0,8,0,0,0,0,3,5,0,0,0,4,3,3,0,0,0,15,12,35,3,0,5,22,19,37,0,0,0,3,0,6,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,0,7,0,0,0,3,0,7,0,0,0,12,9,21,0,0,0,12,10,23,0,0,0,4,9,11,0,0,0,4,11,18,0,0,0,10,13,24,0,0,0,14,13,25,0,0,0,16,16,27,0,0,0,16,15,28,0,0,0,16
SAL50026,11,75,55,135,44,34,82,324,258,581,45,25,66,411,316,727,4,10,15,71,56,135,9,6,16,90,69,161,9,20,28,51,56,109,9,3,9,64,77,146,3,3,7,66,50,122,5,5,16,84,60,146,10,5,17,52,59,114,9,5,13,68,68,141,4,6,17,48,65,116,3,7,15,61,86,148,40,40,76,301,297,596,34,32,62,367,369,731,15,5,17,69,64,137,10,12,28,90,89,178,5,11,14,75,69,142,9,5,15,90,85,176,11,13,18,66,82,145,9,6,16,82,95,177,5,10,16,69,85,154,7,18,20,85,109,194,4,3,13,72,81,152,15,11,21,88,98,181,37,45,80,352,383,729,47,49,98,436,475,911,38,27,65,414,410,826,53,51,104,504,488,993,27,24,54,365,374,741,49,43,90,438,442,883,14,17,33,371,395,767,40,43,84,428,456,885,9,21,31,325
SAL50027,0,0,0,0,0,0,0,0,6,6,0,4,4,0,4,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,3,5,0,0,4,0,3,4,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,4,0,0,0,4,5,4,0,0,0,7,0,6,0,0,0,7,0,6,0,0,0,0
SAL50030,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0
SAL50031,0,16,10,25,0,4,5,42,40,89,0,0,9,47,50,98,0,0,0,19,11,27,0,5,5,19,11,27,0,0,3,15,11,22,0,0,0,17,10,26,0,0,0,16,10,28,0,0,0,16,15,28,0,0,0,15,12,30,0,0,0,19,16,36,0,0,0,17,14,33,0,0,0,18,14,33,3,0,6,77,60,135,4,4,6,84,67,146,0,0,0,13,15,37,0,0,4,19,20,37,0,0,0,6,27,37,0,0,0,12,30,36,0,0,0,10,11,22,0,0,0,10,16,26,0,0,0,16,23,34,0,3,4,19,25,40,0,0,0,23,20,38,0,3,3,23,27,47,0,5,4,65,100,168,3,9,19,76,112,187,0,3,6,83,65,155,12,11,25,106,81,186,5,0,6,92,104,200,9,7,19,108,116,224,0,0,0,95,100,192,8,4,14,102,106,209,0,0,0,86
SAL50032,0,15,20,33,0,0,0,71,89,164,3,3,7,73,91,168,0,0,0,15,12,25,0,0,0,15,12,25,0,0,0,12,11,25,0,0,0,12,13,27,0,0,0,15,12,29,0,0,0,15,12,29,0,0,0,14,9,17,0,0,0,14,8,22,0,0,0,10,5,19,0,0,0,10,5,19,0,0,0,62,50,114,0,0,0,62,50,118,0,0,0,12,10,29,0,0,6,19,12,30,0,0,0,12,16,24,0,0,0,13,16,25,0,0,0,13,7,28,3,0,4,23,7,28,0,0,0,14,21,39,0,0,0,14,21,39,0,0,0,23,18,43,0,0,5,20,21,43,0,0,3,75,79,153,3,3,7,85,83,167,0,6,0,85,77,161,0,0,7,90,81,166,0,0,6,84,102,189,4,3,8,90,110,202,0,0,0,103,104,206,3,0,4,101,108,214,0,0,0,66
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,6,9,8,0,0,0,22,34,53,0,6,8,25,39,61,0,0,0,9,9,19,0,0,0,10,10,21,0,0,0,4,6,13,0,0,0,4,6,13,0,0,0,12,4,15,0,0,0,9,4,15,0,0,0,10,5,11,0,0,0,10,5,16,0,3,3,7,5,12,0,0,5,9,7,21,6,3,8,40,22,65,3,3,5,45,33,76,0,0,0,3,3,5,0,0,0,5,4,11,0,0,6,4,0,5,0,0,0,8,4,11,0,0,0,9,9,13,0,0,0,9,9,13,0,0,0,5,4,9,0,0,0,5,10,10,3,0,3,10,15,16,0,0,0,14,15,29,10,7,12,35,31,64,0,0,3,39,39,74,3,0,3,44,44,90,5,6,13,55,49,106,0,4,8,60,43,103,3,5,9,68,52,117,0,0,0,51,64,112,8,0,15,58,71,126,0,0,0,35
SAL50035,0,50,77,123,8,0,9,230,278,506,4,5,12,241,288,526,0,0,0,37,80,116,0,0,0,40,82,119,0,0,0,39,72,115,0,0,0,39,72,115,0,0,0,58,68,125,0,0,0,58,70,124,0,0,0,44,44,87,0,3,4,42,44,88,0,0,0,45,41,82,0,0,0,42,41,87,0,0,0,217,309,527,0,4,4,219,309,530,0,0,0,45,49,89,0,0,0,41,49,89,0,3,3,44,39,84,0,0,0,44,45,86,0,0,0,38,32,70,0,0,0,38,36,75,0,0,0,31,26,60,0,0,0,30,26,59,0,0,0,20,33,52,0,0,0,20,33,52,0,3,3,178,182,358,0,0,4,176,188,363,0,4,4,112,118,234,4,7,11,120,124,245,0,0,0,116,140,254,7,4,8,124,146,266,0,3,3,159,182,340,9,9,12,162,193,355,0,0,0,185
SAL50036,0,90,73,164,17,11,27,399,366,768,5,5,10,423,389,809,0,3,6,79,74,154,0,0,0,81,85,156,0,5,6,85,85,172,0,0,0,86,91,178,0,0,3,69,78,150,3,0,4,72,80,154,4,0,3,81,70,147,0,0,0,85,75,158,0,4,4,81,67,152,0,0,0,84,70,154,9,17,21,399,377,771,4,6,9,407,397,808,0,3,3,83,76,156,6,0,3,88,77,165,0,0,0,54,64,119,0,0,0,56,66,123,0,0,6,71,61,133,8,0,6,81,67,147,0,0,0,66,53,122,0,4,8,67,57,129,4,0,6,43,39,84,0,0,4,48,43,93,7,9,14,322,296,619,17,7,24,344,309,653,4,4,9,233,249,487,6,14,19,247,265,512,4,4,11,236,284,520,11,3,13,249,293,544,5,4,11,285,363,651,12,9,17,299,377,679,0,4,9,354
SAL50037,0,76,51,125,3,9,8,341,273,618,3,4,9,349,289,634,3,0,3,37,44,81,0,3,3,40,43,90,0,0,0,39,35,81,0,0,0,43,36,85,0,0,0,40,33,79,0,0,0,42,35,77,0,0,0,46,30,78,0,3,4,49,32,83,0,0,0,24,25,52,0,0,0,25,29,48,7,0,4,192,173,364,8,5,15,198,182,385,0,0,0,35,32,64,0,0,0,35,37,71,0,0,0,14,33,48,0,0,0,21,33,50,0,0,0,37,30,67,0,0,0,36,30,65,0,0,0,37,35,72,0,0,0,37,37,71,0,0,0,27,45,77,0,0,0,30,48,81,0,3,9,148,178,327,3,0,4,157,180,339,4,4,4,134,175,305,10,4,9,140,180,318,6,7,13,234,291,527,10,10,17,253,301,553,3,9,11,352,395,751,15,7,28,380,411,785,0,0,0,324
SAL50038,3,3,4,8,0,0,0,20,26,37,5,0,3,22,26,47,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,9,0,0,0,0,4,9,0,0,0,8,3,11,0,0,0,8,3,11,0,0,0,3,4,6,0,0,0,3,4,10,0,0,0,0,8,5,0,0,0,0,8,6,0,0,0,15,19,33,0,0,0,19,20,34,0,0,0,7,0,10,0,0,5,6,3,11,0,0,0,6,4,8,0,0,0,6,4,8,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,4,4,4,0,0,0,3,6,6,0,0,0,5,0,4,0,0,0,5,0,4,0,0,0,15,8,27,0,4,3,24,8,31,0,0,0,16,13,33,0,0,0,19,17,37,0,0,0,16,21,36,3,0,4,25,20,45,0,0,0,19,26,48,3,3,5,24,30,53,0,0,0,20
SAL50039,13,145,124,269,30,38,75,602,610,1214,21,27,48,656,677,1335,9,6,15,109,115,224,8,0,11,114,129,244,8,3,9,101,116,222,10,0,10,119,122,235,3,7,13,107,102,205,4,3,9,114,108,224,3,6,10,75,76,148,0,5,3,76,90,166,4,0,10,79,71,146,6,0,3,87,74,161,32,27,54,466,489,954,22,11,32,515,524,1035,4,3,5,80,60,145,4,5,10,85,69,151,0,9,12,81,63,141,3,3,4,85,73,161,8,9,12,64,67,129,0,7,9,71,78,152,0,4,7,62,72,130,4,0,10,65,76,143,4,5,9,65,65,130,4,0,4,74,70,142,16,24,44,342,333,677,16,14,29,380,371,749,22,10,32,390,438,829,35,30,61,449,478,922,18,14,29,476,543,1019,14,25,42,509,582,1094,18,18,26,521,607,1129,33,13,47,571,632,1201,12,18,33,486
SAL50040,5,128,92,216,23,28,47,509,505,1014,15,9,22,545,541,1081,4,3,7,99,96,194,3,7,5,99,108,212,0,4,4,99,68,170,4,0,3,102,70,170,0,3,8,90,68,160,3,0,3,96,74,175,5,0,3,82,96,176,0,0,6,83,95,181,9,0,9,58,69,121,0,4,4,61,69,134,15,10,22,424,397,824,7,9,18,450,414,866,3,3,4,69,75,140,0,0,0,70,76,145,0,7,7,64,83,150,5,0,5,67,87,155,6,3,5,86,74,162,0,0,6,93,83,176,0,3,3,70,80,149,4,0,5,75,78,156,0,4,4,74,100,172,0,6,3,81,103,187,8,19,27,369,409,773,9,9,15,383,430,819,10,28,35,498,635,1132,20,21,43,530,680,1204,19,16,39,594,714,1306,24,22,45,638,755,1389,14,10,19,681,646,1325,40,8,49,734,666,1399,12,10,24,494
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,0,0,0,0,0,0,0,7,0,8,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,10,0,0,0,9,4,15,3,0,3,7,5,17,3,0,3,12,13,25,0,0,0,6,3,9,3,0,5,7,3,9,0,0,0,0
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50050,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
