SAL_CODE_2021,Neg_nil_inc_Hh_with_Ind_psns,Neg_nil_inc_Other_households,Neg_nil_inc_Tot_hhlds,1_149_Hhd_with_Indig_psns,1_149_Other_households,1_149_Tot_hhlds,150_299_Hhd_with_Indig_psns,150_299_Other_households,150_299_Tot_hhlds,300_399_Hhd_with_Indig_psns,300_399_Other_households,300_399_Tot_hhlds,400_499_Hhd_with_Indig_psns,400_499_Other_households,400_499_Tot_hhlds,500_649_Hhd_with_Indig_psns,500_649_Other_households,500_649_Tot_hhlds,650_799_Hhd_with_Indig_psns,650_799_Other_households,650_799_Tot_hhlds,800_999_Hh_with_Indig_psn,800_999_Other_households,800_999_Tot_hhlds,1000_1249_Hh_with_Indig_psn,1000_1249_Other_households,1000_1249_Tot_hhlds,1250_1499_Hh_with_Indig_psn,1250_1499_Other_households,1250_1499_Tot_hhlds,1500_1749_Hh_with_Indig_psn,1500_1749_Other_households,1500_1749_Tot_hhlds,1750_1999_Hh_with_Indig_psn,1750_1999_Other_households,1750_1999_Tot_hhlds,2000_more_Hh_with_Indig_psn,2000_more_Other_households,2000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4
SAL51444,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,6,0,0,0,0,0,0,0,14,14
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,0,17,17,0,8,8,0,23,23,0,25,25,0,90,90,3,89,89,0,96,103,5,134,138,11,180,195,9,176,181,0,174,176,0,152,151,9,418,420,15,202,215,0,9,13,52,1793,1844
SAL51447,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,27,27
SAL51448,4,163,175,3,56,57,11,221,226,11,365,378,31,823,854,23,799,817,20,713,732,22,922,949,24,1025,1053,22,747,773,6,571,575,10,444,458,15,663,681,29,539,564,3,113,120,234,8164,8412
SAL51449,0,5,5,0,0,0,0,8,4,0,8,8,0,16,15,0,13,14,4,8,11,0,8,10,0,10,15,0,13,7,6,7,11,0,0,0,0,15,11,0,9,9,0,4,4,10,124,124
SAL51450,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,4,4,3,0,4,0,0,4,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,3,19,27
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
SAL51453,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,17,17
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,0,0,4,0,4,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
SAL51456,0,0,5,0,0,0,0,0,0,0,6,7,0,5,6,0,10,7,5,9,15,3,25,31,15,58,74,7,77,86,15,71,79,9,94,96,32,282,319,13,69,77,4,3,4,103,709,806
SAL51457,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL51458,0,12,11,0,3,3,3,11,10,0,43,43,0,106,108,7,70,80,0,54,57,0,48,50,0,43,39,0,24,23,4,20,23,0,21,21,0,49,54,3,42,45,0,17,18,17,563,585
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,12,12
SAL51462,0,3,3,0,0,0,0,0,0,0,6,3,0,8,8,0,8,8,0,21,17,0,13,13,0,17,14,0,6,6,0,4,4,0,9,9,0,18,18,0,14,14,0,0,0,0,127,117
SAL51463,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,26,26
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,0,0,0,0,0,0,3,0,0,0,0,13,13,0,8,8,0,0,0,0,7,7,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,9,9,0,3,7,0,46,53
SAL51467,0,11,11,0,4,4,0,13,13,0,11,11,0,42,41,0,56,56,0,69,69,3,98,98,0,183,185,0,172,171,3,185,190,0,152,151,3,349,351,0,108,108,0,11,11,9,1464,1470
SAL51468,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,3,3,0,6,6,0,8,8,0,0,0,0,6,5,0,8,8,0,3,3,0,5,5,0,0,0,0,46,45
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,0,11,11,0,10,10,0,23,23,0,19,19,0,58,58,0,63,59,0,45,45,0,58,58,0,73,73,0,78,78,0,62,62,3,70,75,3,340,343,5,72,75,0,21,19,11,1003,1008
SAL51471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL51472,0,61,61,0,18,18,4,77,77,4,164,170,8,285,293,0,278,276,0,243,247,3,317,324,9,407,416,8,341,340,0,317,321,0,253,255,6,565,577,0,169,169,0,49,52,42,3544,3596
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,20,20
SAL51475,0,25,25,0,13,9,6,41,52,0,56,60,4,128,132,3,95,98,7,94,97,3,103,111,3,141,144,0,106,104,3,86,91,3,59,60,8,134,142,19,184,197,0,26,27,59,1291,1349
SAL51476,0,0,0,0,0,0,0,5,5,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,21,21
SAL51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,12,12
SAL51478,0,0,0,0,0,0,0,5,5,0,3,3,0,13,13,0,5,5,0,10,10,0,13,13,0,12,12,0,10,10,0,15,15,0,6,6,0,12,12,0,10,10,0,3,3,0,117,117
SAL51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51480,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,8,0,6,6,0,10,10,0,3,3,0,3,8,0,3,3,0,3,3,0,5,5,0,6,6,0,0,0,0,51,56
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,4,4,0,0,0,0,7,3,0,6,6,0,18,18,0,16,22,0,15,14,0,27,27,0,21,21,0,21,21,0,21,18,0,9,9,0,26,26,0,18,18,0,7,7,0,216,214
SAL51483,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,0,0,0,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16
SAL51484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,10,5,3,6,0,3,5,0,0,5,0,7,10,0,6,0,0,0,0,8,25,39
SAL51485,0,15,15,0,6,6,4,30,34,4,48,45,4,93,98,5,74,80,6,72,73,5,94,103,3,86,87,7,63,67,4,59,58,0,33,33,0,56,57,4,37,41,3,17,16,49,783,813
SAL51486,0,4,4,6,6,4,10,15,28,18,12,30,11,42,47,10,43,52,6,28,33,13,55,67,7,43,49,7,42,48,3,24,31,6,12,16,6,24,35,10,22,32,5,9,13,118,381,489
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,16,16
SAL51489,0,9,9,0,5,5,0,17,17,0,26,26,0,64,66,3,58,59,5,80,85,5,99,105,3,115,119,0,79,84,3,71,76,0,53,55,0,84,86,0,120,124,0,11,11,19,891,927
SAL51490,0,70,70,0,22,22,0,70,70,5,136,138,3,243,244,11,272,277,7,247,248,4,374,385,12,454,465,5,369,377,5,308,314,12,313,322,22,945,961,4,240,241,5,48,47,95,4111,4181
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,0,0,0,0,0,0,0,7,5,7,0,9,0,8,11,0,6,7,0,8,5,3,19,23,4,31,30,3,29,30,0,25,26,0,15,16,0,70,72,4,21,19,0,5,5,21,244,258
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,0,7,7,0,0,0,0,10,12,0,11,11,0,27,33,5,37,41,0,26,30,3,56,56,4,60,64,0,61,61,0,43,43,0,39,38,0,66,67,0,31,33,0,8,10,12,482,506
SAL51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,5,0,3,3,0,5,5,0,0,0,0,3,3,0,0,0,0,21,19
SAL51496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,12
SAL51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,13,13
SAL51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,19,19
SAL51500,0,10,10,4,7,7,11,18,26,8,27,37,6,68,81,13,55,74,11,56,73,22,67,87,14,95,111,9,71,80,4,41,51,6,37,41,15,71,83,15,82,96,3,17,23,141,722,880
SAL51501,0,8,7,3,11,13,0,20,20,0,34,35,0,89,97,8,69,69,0,40,40,3,52,54,0,62,62,0,39,39,0,27,32,0,22,22,0,40,40,0,33,33,0,20,19,14,566,582
SAL51502,0,72,72,0,40,39,5,94,104,18,174,186,12,416,428,10,387,403,15,329,348,16,414,431,20,475,494,13,412,424,8,329,333,3,252,256,13,477,491,30,410,434,4,75,76,167,4356,4519
SAL51503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,9,9
SAL51504,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,10,10
SAL51505,0,0,0,0,0,0,0,0,0,0,3,7,0,12,12,0,4,4,0,9,9,0,7,4,0,3,3,0,4,4,0,5,6,0,0,0,0,5,5,0,13,15,0,0,6,0,65,75
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,0,0,0,0,3,3,0,4,4,0,8,8,0,26,26,0,30,30,0,37,38,0,41,44,0,43,43,0,35,35,3,32,28,0,19,23,0,41,41,0,19,25,0,4,4,3,342,352
SAL51509,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL51510,0,4,4,0,4,4,0,9,9,0,7,14,0,46,50,0,26,26,0,15,17,0,17,17,0,13,13,0,7,7,0,11,11,0,0,0,0,10,13,0,9,9,0,7,7,0,185,201
SAL51511,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
SAL51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,8
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4
SAL51515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51516,0,0,0,0,0,0,3,0,3,4,0,4,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,4,14,8,22
SAL51517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7
SAL51518,0,0,0,0,0,0,0,3,3,0,3,6,0,14,14,0,13,13,0,9,9,0,16,16,3,3,4,0,8,8,0,6,6,0,3,3,0,20,20,0,19,19,0,6,6,3,123,127
SAL51519,0,13,13,0,3,3,0,11,7,0,28,33,0,49,49,0,65,65,0,75,82,0,115,114,3,184,190,5,185,193,5,165,171,0,159,154,5,262,268,9,137,139,0,7,7,27,1458,1488
SAL51520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,0,7,7,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,24,22
SAL51521,0,18,18,0,7,7,6,22,27,8,27,36,3,63,67,5,56,67,9,75,85,7,119,125,11,175,180,9,134,144,10,110,121,0,119,119,0,224,229,11,137,148,0,15,17,79,1301,1390
SAL51522,0,3,3,0,0,0,0,0,0,0,0,0,0,9,9,0,7,7,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,4,0,7,7,0,5,5,0,0,0,0,41,41
SAL51523,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,14,14
SAL51524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,7,0,7,7,0,8,8,0,5,5,0,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,37,42
SAL51525,4,43,44,0,16,16,0,24,29,0,66,71,4,154,157,3,158,160,3,122,126,3,127,128,7,137,141,0,107,107,0,94,96,0,91,93,4,208,213,4,167,171,5,19,23,37,1533,1575
SAL51526,0,65,65,4,37,42,10,98,108,7,179,187,11,478,485,6,419,433,4,325,329,6,445,447,13,514,531,11,388,398,0,301,303,6,248,251,7,474,487,16,371,383,0,111,112,101,4453,4561
SAL51527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,0,4,4,0,14,14
SAL51528,0,0,0,0,0,0,8,0,8,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,0,12,0,0,0,28,7,32
SAL51529,0,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,6,6,0,6,6,0,9,9,0,4,4,0,5,5,0,4,4,0,7,5,0,4,4,0,0,0,0,57,58
SAL51530,0,0,0,0,0,0,5,0,5,13,0,13,19,0,19,26,0,26,17,0,17,11,0,8,0,0,5,0,0,0,3,8,9,0,4,4,0,8,15,6,0,12,0,3,3,100,23,136
SAL51531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,7,7
SAL51532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6
SAL51533,0,6,6,0,0,0,12,0,12,18,0,18,9,0,9,11,0,11,5,0,5,4,0,6,0,0,4,0,0,0,0,3,8,0,3,3,0,4,6,14,0,14,0,0,0,73,16,102
SAL51534,0,61,66,5,24,26,11,81,93,19,173,191,14,397,415,16,412,428,14,299,318,26,353,372,17,453,475,13,303,320,4,269,272,7,196,202,18,352,368,13,329,344,7,51,54,184,3753,3944
SAL51535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,7
SAL51536,0,25,25,0,15,15,3,24,27,3,46,54,3,160,167,8,104,111,8,78,85,4,94,101,8,83,95,4,59,62,0,70,74,0,42,47,5,116,122,0,98,98,0,39,39,46,1053,1122
SAL51537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51538,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,8
SAL51539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51540,0,8,8,0,0,0,0,5,5,0,7,7,0,17,19,0,21,21,0,12,12,0,22,21,0,30,28,0,19,19,0,26,25,0,18,19,0,34,38,0,28,29,0,10,10,0,257,261
SAL51541,0,13,13,0,6,6,0,32,30,0,50,50,0,129,128,0,129,129,0,123,123,0,148,148,4,148,150,3,148,155,3,119,120,0,100,100,0,222,226,0,98,98,0,21,21,10,1486,1497
SAL51542,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,9,7,0,3,3,0,0,0,0,23,28
SAL51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,14,14
SAL51544,0,25,25,0,8,8,0,11,11,0,25,25,0,48,48,0,43,43,0,40,40,5,68,74,0,95,95,0,55,55,0,71,71,0,48,47,0,206,207,0,60,60,0,8,8,5,811,817
SAL51545,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7,0,6,6,0,9,9,0,9,9,0,3,3,0,3,3,0,3,3,0,3,3,0,5,5,0,7,7,0,5,5,0,63,63
SAL51546,0,5,5,0,11,11,0,6,6,0,9,9,0,34,34,0,42,42,0,33,33,0,40,40,0,42,45,0,42,42,0,47,45,0,42,42,0,153,152,0,31,31,0,7,10,0,544,547
SAL51547,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,5,6,0,3,3,0,0,0,0,9,9,0,0,0,0,8,7,0,0,0,0,7,7,0,5,5,0,0,0,0,40,43
SAL51548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,0,0,0,10,10
SAL51549,0,19,20,0,12,12,0,26,26,0,39,40,0,74,77,5,110,118,3,125,129,0,190,192,5,262,270,3,208,213,5,186,190,0,160,161,9,279,287,3,167,165,0,14,14,33,1871,1914
SAL51550,0,0,0,0,0,0,0,0,0,0,14,14,0,17,21,0,15,12,0,13,13,0,16,16,0,20,18,0,15,15,0,11,11,0,5,5,0,18,18,0,13,8,0,3,3,0,160,154
SAL51551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3
SAL51552,0,0,0,0,0,0,0,0,0,0,5,5,0,7,9,0,4,4,0,0,0,0,4,6,0,5,10,0,3,3,0,0,0,0,3,0,0,5,5,3,5,5,0,0,0,3,41,47
SAL51553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL51554,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,21,21
SAL51555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,8,8,0,7,7,0,3,4,0,4,4,0,26,30
SAL51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,10,10
SAL51557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51558,0,30,30,6,19,26,4,56,62,8,96,102,5,192,194,9,269,286,9,280,287,17,456,470,11,645,658,17,529,543,13,465,473,13,327,335,16,560,584,14,496,504,0,41,42,142,4461,4596
SAL51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7
SAL51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,10,10,0,5,5,0,15,15,0,10,10,0,0,0,0,52,52
SAL51562,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,5,5,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,21,17
SAL51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3
SAL51564,0,65,66,0,37,37,0,69,75,0,123,123,0,247,249,3,322,331,3,302,303,3,388,389,3,513,518,0,403,406,6,343,349,0,346,345,7,1312,1322,4,230,231,0,50,50,29,4750,4794
SAL51565,0,29,29,0,17,17,0,30,30,0,55,55,0,113,117,0,125,124,3,140,141,0,159,159,0,196,196,0,161,168,0,151,156,4,189,193,0,783,788,0,147,152,0,24,24,7,2319,2349
SAL51566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
SAL51567,0,11,11,0,0,0,0,5,5,0,6,6,0,29,35,5,25,27,0,43,43,0,50,50,0,61,61,6,54,57,5,36,40,0,35,35,6,93,93,6,58,59,0,13,13,28,519,535
SAL51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51569,5,42,47,0,24,28,17,87,105,6,188,198,7,492,505,6,428,435,7,332,338,6,329,343,9,366,376,3,250,253,3,170,178,5,170,169,4,310,312,11,254,264,0,99,97,89,3541,3648
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3
