SAL_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
SAL51380,0,0,0,16,16,34,0,0,0,16,16,34,0,0,0,17,14,23,0,0,0,17,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,23,0,0,0,17,11,23,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,3.7,0,0,0,0,9.1,3.7,0,0,0,94.1,73.3,84.4,0,0,0,94.1,73.3,84.4,0,0,0,94.1,66.7,81.3,0,0,0,94.1,66.7,81.3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,17,8,26,0,0,0,17,8,26,0,0,0,4,0,8,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,6,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,4,6,0,0
SAL51381,57,43,93,5160,5321,10483,258,249,508,5468,5613,11081,25,21,53,3570,3313,6884,12,9,22,3614,3342,6954,3,0,3,172,148,319,0,0,0,175,146,322,32,21,51,3742,3459,7205,12,9,22,3787,3491,7275,15,9,31,1354,1789,3144,0,9,10,1377,1810,3190,6,6,13,56,77,133,239,234,475,306,314,623,6.5,4.8,5.8,4.6,4.2,4.4,0,0,0,4.6,4.2,4.4,58.5,52.5,55.9,72.5,65,68.7,5.4,3.2,4.3,69.2,62.2,65.7,54.7,50,52.7,69.2,62.3,65.7,5.4,3.2,4.3,66,59.5,62.7,5,4,8,392,647,1040,0,0,3,396,653,1049,26,19,42,3151,2645,5801,11,6,22,3188,2676,5863,0,0,0,219,188,405,0,0,0,220,188,406,0,0,0,762,657,1419,3,0,3,765,660,1423,0,0,0,157,266,418,0,0,0,157,266,418,9,3,13,1563,1617,3177,5,5,12,1572,1631,3200,8,6,8,494,590,1088,0,0,0,502,597,1102,8,4,12,610,355,966,0,6
SAL51382,0,0,4,73,50,125,10,6,17,79,57,140,0,0,0,62,42,101,0,0,0,62,42,105,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,62,42,103,0,0,0,62,42,106,0,0,0,5,7,19,0,0,0,5,7,19,0,0,0,0,0,0,10,6,17,10,6,17,0,0,0,3.2,0,1.9,0,0,0,3.2,0,1.9,0,100,50,86.3,83.7,85.2,0,0,0,75.9,75,75.5,0,100,50,83.6,83.7,83.6,0,0,0,73.5,75,74.1,0,0,0,10,8,12,0,0,0,10,8,12,0,0,0,56,34,89,0,0,0,56,37,91,0,0,0,15,6,25,0,0,0,15,6,25,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,4,10,0,0,0,5,0,4,0,0,0,5,0,4,0,0,0,13,3,19,0,0
SAL51383,0,0,0,20,17,35,5,7,4,23,20,42,0,0,0,17,12,34,0,0,0,17,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,34,0,0,0,17,12,34,0,0,0,0,3,7,0,0,0,0,3,7,0,0,0,0,0,0,5,7,4,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,76.5,86.5,0,0,0,82.6,65,74.4,0,0,0,95,76.5,86.5,0,0,0,82.6,65,74.4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,17,7,26,0,0,0,17,7,26,0,0,0,5,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
SAL51384,0,0,0,10,5,9,0,3,5,9,11,17,0,0,0,6,0,7,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,6,0,7,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,0,0,0,3,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,25,66.7,0,0,0,70,14.3,47.1,0,0,0,87.5,25,66.7,0,0,0,70,14.3,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51385,0,0,0,47,38,85,3,5,9,55,45,91,0,0,0,41,29,70,0,0,0,41,31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,70,0,0,0,41,31,68,0,0,0,8,6,14,0,0,0,8,6,14,0,0,0,0,0,0,3,5,9,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,83.3,82.9,83.1,0,0,0,75.5,71.4,73.7,0,100,100,83.3,82.9,83.1,0,0,0,75.5,71.4,73.7,0,0,0,0,11,13,0,0,0,0,11,13,0,0,0,38,16,57,0,0,0,38,18,56,0,0,0,0,6,4,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,15,0,0,0,6,10,15,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,8,9,16,0,0
SAL51386,0,0,0,14,10,30,0,0,0,18,11,29,0,0,0,16,8,20,0,0,0,16,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,20,0,0,0,16,8,20,0,0,0,5,3,11,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,55.6,69.2,0,0,0,72.2,50,64.3,0,0,0,76.5,55.6,69.2,0,0,0,72.2,50,64.3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,13,4,17,0,0,0,13,4,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0
SAL51387,0,0,0,10,8,19,0,0,0,8,13,19,0,0,0,5,8,16,0,0,0,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,0,0,0,9,8,11,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,60,73.7,100,0,50,90,54.5,71.4,0,0,0,88.9,60,73.7,100,0,50,90,54.5,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,0,0,0,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0
SAL51388,0,0,0,7,8,11,7,0,7,9,8,15,0,0,0,7,0,12,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,90.9,0,0,0,70,75,71.4,0,0,0,100,75,90.9,0,0,0,70,75,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,7,0,12,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51389,0,0,0,0,0,7,3,0,5,7,4,13,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,66.7,33.3,55.6,0,0,0,100,100,100,0,0,0,66.7,33.3,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL51390,24,28,46,1424,1502,2926,130,83,215,1578,1609,3183,19,8,28,816,744,1562,6,0,3,840,761,1595,0,5,4,42,43,90,0,0,0,40,51,94,22,14,30,864,791,1650,6,3,5,883,802,1687,5,6,15,555,699,1254,4,7,13,563,717,1283,0,3,3,8,16,21,125,72,196,129,86,219,5.3,21.4,12.1,5,5.7,5.3,0,33.3,16.7,5,6.1,5.5,82.6,53.8,67.3,60.4,52.5,56.4,2.3,3.7,2.8,56,50,53,78.3,42.3,59.2,57.4,49.5,53.3,2.3,2.4,2.4,53.2,47,50,0,3,3,52,90,148,0,0,0,53,93,150,15,12,23,757,641,1399,6,0,3,774,655,1432,0,0,0,35,33,66,0,0,0,35,33,66,0,0,0,15,23,44,0,0,0,15,30,46,0,0,0,13,31,44,0,0,0,13,31,44,0,0,3,85,128,209,0,3,3,88,127,220,0,3,5,115,169,282,0,3,3,118,172,285,11,0,5,525,260,785,3,0
SAL51391,0,0,0,32,32,65,3,4,7,38,34,74,0,0,0,22,17,46,0,0,0,22,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,46,0,0,0,22,17,46,0,0,0,11,17,24,0,0,0,11,17,24,0,0,0,0,0,0,3,4,7,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6,60.6,64.7,0,0,0,63.2,55.6,59.5,0,0,0,68.6,60.6,64.7,0,0,0,63.2,55.6,59.5,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,22,17,43,0,0,0,22,17,43,0,0,0,4,0,5,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,13,0,0,0,8,9,13,0,0,0,5,3,6,0,0,0,5,3,6,0,0,0,10,7,14,0,0
SAL51392,0,0,0,28,29,61,7,0,8,36,35,72,0,0,0,29,16,45,0,0,0,29,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,42,0,0,0,29,14,42,0,0,0,0,11,17,0,0,0,0,11,17,0,0,0,0,0,0,7,0,8,3,0,9,0,0,0,0,5.6,2.2,0,0,0,0,5.6,2.2,0,0,0,87.5,58.1,73,0,0,0,77.8,54.5,66.7,0,0,0,87.5,54.8,71.4,0,0,0,77.8,51.5,65.2,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,29,14,39,0,0,0,29,14,39,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,3,4,11,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,8,3,9,0,0
SAL51393,9,9,12,231,208,440,21,17,37,257,228,488,0,4,0,146,118,270,0,5,5,151,127,275,0,0,0,6,11,15,0,0,0,9,13,17,4,3,3,157,128,286,0,5,5,159,137,294,5,5,5,69,72,147,0,0,0,75,77,151,0,0,0,5,4,5,21,12,32,32,16,46,50,33.3,40,4.5,6.9,5.6,0,0,0,5.1,7.4,6.2,40,37.5,38.5,66.8,63.4,65.2,0,12.5,5.3,60.6,59,59.8,20,25,23.1,63.8,59,61.6,0,12.5,5.3,57.5,54.6,56.1,0,0,0,35,29,61,0,0,0,35,31,63,0,4,0,114,89,196,0,0,0,114,89,199,0,0,0,12,4,21,0,0,0,12,4,21,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,13,23,36,0,0,0,13,23,36,0,0,0,8,16,28,0,0,0,8,16,28,0,0,0,52,17,75,0,0
SAL51394,29,40,66,4436,4822,9258,151,130,287,4614,4993,9605,21,22,49,3443,3150,6596,0,3,6,3471,3177,6645,4,0,0,170,184,350,0,0,0,173,184,361,27,26,47,3616,3334,6950,4,3,10,3641,3365,7003,0,15,18,778,1449,2229,5,3,11,789,1472,2261,0,0,0,39,45,83,143,122,264,182,164,344,12.5,4,8.2,4.7,5.5,5.1,20,25,22.2,4.8,5.5,5.1,88.9,62.5,73.1,81.6,69.1,75,3.2,3.1,3.2,79,67.3,72.9,77.8,60,67.2,77.7,65.3,71.2,2.6,2.3,2.5,75.2,63.6,69.2,4,0,3,367,589,952,0,0,0,373,589,957,21,24,40,3031,2531,5562,4,3,4,3052,2558,5603,0,0,0,185,131,320,0,0,0,185,133,315,0,0,0,356,329,682,0,0,0,356,333,687,0,0,0,75,134,205,0,0,0,74,130,207,6,3,9,804,1110,1912,0,4,4,805,1118,1920,0,4,4,462,526,988,0,0,0,461,529,987,7,3,11,952,557,1511,5,0
SAL51395,132,154,281,535,542,1081,105,108,216,781,800,1580,37,53,86,321,256,574,3,3,5,355,310,666,16,13,27,27,18,47,4,0,3,42,31,77,52,64,113,345,275,622,5,3,7,403,340,740,68,78,151,183,256,439,3,0,6,254,340,593,14,11,21,9,10,22,96,104,204,123,125,246,30.8,16.4,23,7.8,6.9,7.4,60,33.3,50,11.4,8.8,10.2,38.8,40.4,39.6,64.2,50.8,57.5,4.7,2.7,3.7,51.7,42.3,46.9,26.9,33.8,30.5,59.2,47.3,53.2,1.9,1.8,1.9,45.8,38.5,42.1,4,7,16,21,41,63,0,0,0,24,55,76,35,37,72,294,210,505,3,0,4,330,246,579,0,0,4,22,12,33,0,0,0,21,17,39,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,6,7,0,0,0,7,8,15,0,0,4,14,29,37,0,0,0,12,31,45,4,5,7,14,51,70,0,0,0,22,54,75,12,20,34,183,101,280,6,0
SAL51396,62,95,157,4178,4589,8765,212,132,348,4450,4817,9264,33,47,78,2700,2526,5226,10,4,18,2740,2582,5323,14,5,19,142,130,275,0,0,0,153,133,292,40,55,96,2845,2654,5502,7,4,18,2896,2719,5617,14,40,56,1266,1853,3123,10,8,20,1298,1902,3199,5,0,5,61,78,141,193,117,308,255,193,453,27.9,11.3,18.8,5,4.9,5,11.1,0,6.3,5.4,5,5.2,68.3,58.2,62.3,68.1,57.9,62.8,4.3,5.2,4.6,65.1,56.4,60.6,49.2,51.6,50.6,64.7,55,59.6,3.8,5.2,4.3,61.6,53.6,57.4,0,7,13,291,489,788,0,0,0,301,498,800,28,38,70,2371,2007,4370,9,4,14,2400,2050,4455,0,4,4,173,136,307,0,0,0,173,143,315,0,3,4,95,143,238,0,0,0,98,142,239,0,0,0,54,116,173,0,0,0,54,117,169,4,14,15,455,716,1167,0,0,0,456,726,1181,3,11,16,333,482,813,0,3,3,337,497,826,19,12,31,1269,637,1903,6,0
SAL51397,59,63,122,1160,1493,2657,58,63,125,1276,1620,2900,15,22,41,645,698,1337,6,0,6,668,713,1386,9,6,15,36,25,61,0,0,0,46,30,73,30,23,52,681,719,1400,6,0,6,713,745,1454,31,34,66,470,754,1222,7,12,17,502,797,1302,0,4,4,13,23,37,48,54,98,65,77,138,35.7,15.4,25.9,5,3.5,4.2,0,0,0,6.2,3.9,5,49.1,40.6,44.6,58.5,48.1,52.7,5.2,0,2.5,55.7,45.9,50.2,31.6,34.4,33.1,55.6,46.4,50.4,5.2,0,2.5,52.2,44.1,47.7,4,4,10,89,113,198,0,0,0,93,118,207,12,15,24,553,565,1116,6,0,6,569,577,1147,0,0,0,45,36,83,0,0,0,49,36,81,0,0,0,24,33,59,0,0,0,24,30,62,0,0,0,13,37,48,0,0,0,13,39,46,3,4,5,112,188,301,0,0,0,116,195,310,7,5,6,89,155,243,0,0,0,94,158,255,5,10,15,305,234,544,5,0
SAL51398,5,0,5,24,39,67,0,0,0,34,44,75,3,0,4,13,23,38,0,0,0,15,22,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,23,38,0,0,0,15,22,43,0,0,0,14,19,33,0,0,0,11,19,33,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66.7,100,75,55.6,53.7,54.4,0,0,0,53.1,54.8,54.1,66.7,100,75,55.6,53.7,54.4,0,0,0,53.1,54.8,54.1,0,0,3,0,6,6,0,0,0,0,5,3,0,0,0,16,18,35,0,0,0,16,18,33,0,0,0,9,0,3,0,0,0,9,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,8,3,0,0,0,0,8,3,0,0,3,9,6,12,0,0
SAL51399,3,5,9,104,89,192,7,8,23,120,107,224,3,6,3,72,50,116,0,0,0,70,51,124,0,0,0,5,0,5,0,0,0,5,0,4,3,0,6,72,50,121,0,0,0,75,50,124,0,0,0,30,35,69,0,0,0,30,41,72,0,0,0,0,0,0,7,8,23,10,15,24,0,33.3,20,4.2,0,2.5,0,0,0,4.1,1.9,3.2,100,60,71.4,68.6,55.1,62.4,0,0,0,62.7,49.1,56.3,100,40,57.1,65.7,55.1,60.8,0,0,0,60.2,48.1,54.5,0,0,0,0,9,10,0,0,0,0,9,18,0,6,0,65,34,104,0,0,0,68,40,107,0,0,0,9,0,13,0,0,0,9,0,13,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,8,14,0,0,0,3,8,14,0,0,0,6,13,24,0,0,0,6,13,23,0,0,0,50,13,61,0,0
SAL51400,0,0,0,0,5,6,0,0,0,0,6,12,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66.7,83.3,0,0,0,75,50,62.5,0,0,0,100,66.7,83.3,0,0,0,75,50,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51401,348,385,735,31,25,57,10,3,11,387,420,808,51,65,118,23,27,52,0,0,5,80,92,171,23,8,31,0,0,0,0,0,0,23,8,31,70,78,150,23,27,52,0,0,5,97,107,206,276,301,578,0,0,0,0,0,0,280,304,579,0,10,12,3,0,3,7,3,8,13,10,22,27.8,14.5,20.9,0,0,0,0,0,0,20,10.7,15.3,20.7,19.7,20.2,87.1,96.3,91.4,12.5,20,15.4,25.8,24.6,25.2,14.9,16.8,15.9,87.1,96.3,91.4,12.5,20,15.4,20.7,22,21.4,7,16,27,4,7,13,0,0,0,14,22,39,41,45,87,20,18,37,0,0,0,63,65,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,5,3,7,0,0,0,5,3,7,0,3,3,7,11,14,0,0,0,7,14,19,0,4,4,0,0,3,0,0,0,6,4,11,31,25,55,8,0,10,0,0
SAL51402,48,52,104,1979,1884,3866,112,86,201,2147,2021,4171,23,20,45,1470,1267,2740,0,0,3,1496,1293,2786,9,5,5,89,65,154,0,0,0,99,69,160,27,26,54,1559,1331,2888,4,0,5,1587,1359,2945,19,26,47,397,525,920,0,0,3,419,557,978,0,0,0,25,23,49,107,84,195,139,110,246,20,14.3,17,5.8,4.7,5.3,33.3,0,25,6,4.9,5.5,50,51.9,51,78.8,70.6,74.8,2.6,1.1,2,74.1,67.1,70.7,40,44.4,42.3,74.3,67.3,70.9,1.8,1.1,1.5,69.6,63.8,66.8,0,4,9,179,267,448,0,0,0,179,275,457,18,23,34,1265,989,2255,0,0,0,1282,1005,2290,0,0,0,81,49,132,0,0,0,81,49,132,5,5,5,184,191,372,0,0,0,187,191,375,0,0,0,39,75,117,0,0,0,39,75,117,0,6,7,437,545,979,0,0,3,442,551,987,3,6,6,193,197,391,0,0,0,202,204,402,8,16,22,364,181,546,0,0
