SAL_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
SAL50027,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,..,..,0,3,0,0,7,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,3,0,0,11,..,..,..,0,0,0,0,..,0,0,3,0,0,11,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,0,0,3,0,0,14
SAL50028,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,0,0,0,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50029,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,0,10,0,0,7,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,5,0,10,0,0,18,..,..,..,0,0,0,0,..,5,0,10,0,0,18,6,..,..,..,..,..,6,..,0,0,0,0,0,0,6,5,0,10,0,0,28
SAL50030,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,4,0,4,0,10,..,0,0,0,0,0,3,..,0,0,0,0,0,0,..,9,5,0,4,0,17,..,..,..,0,0,0,0,..,9,5,0,4,0,17,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,6,5,0,4,0,27
SAL50031,..,0,0,0,0,0,0,..,..,3,0,4,0,9,..,0,5,0,0,0,3,..,0,0,0,0,0,4,..,3,13,0,0,0,22,..,..,..,5,0,0,5,..,3,13,3,0,0,18,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,3,13,3,0,0,25,..,402,16,3,0,0,414,..,..,116,110,40,11,269,..,30,18,10,3,0,63,..,25,3,0,0,0,29,..,457,149,121,41,8,784,..,..,..,8,7,7,9,..,457,149,122,43,13,793,296,..,..,..,..,..,296,..,42,13,6,0,0,52,296,496,161,129,44,13,1138
SAL50032,..,0,0,0,0,0,4,..,..,6,7,0,0,11,..,0,0,0,0,0,6,..,0,0,0,0,0,0,..,3,5,7,4,0,13,..,..,..,0,0,0,0,..,3,5,7,4,0,13,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,5,7,4,0,13,..,270,15,0,0,0,284,..,..,113,151,47,11,321,..,55,45,14,8,0,124,..,8,0,0,0,0,8,..,335,172,169,49,14,738,..,..,..,3,9,10,22,..,335,172,173,61,27,764,354,..,..,..,..,..,354,..,13,0,0,0,0,16,354,347,172,173,61,27,1132
SAL50033,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,..,0,0,0,0,0,0,..,..,0,6,0,5,12,..,3,0,0,0,0,9,..,0,0,0,0,0,0,..,8,7,4,4,5,20,..,..,..,0,0,0,0,..,8,7,4,4,5,20,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,8,7,3,4,5,24,..,117,7,0,0,0,123,..,..,44,65,15,8,126,..,26,24,6,0,0,64,..,11,0,0,0,0,11,..,154,78,71,12,6,320,..,..,..,5,0,3,9,..,154,78,75,12,9,327,159,..,..,..,..,..,159,..,22,8,5,0,0,30,159,176,80,72,16,12,522
SAL50035,..,5,0,0,0,0,5,..,..,4,5,0,0,8,..,3,6,3,0,0,6,..,0,0,0,0,0,0,..,7,3,0,3,0,25,..,..,..,0,0,0,0,..,7,3,0,3,0,25,6,..,..,..,..,..,6,..,0,0,0,0,0,0,6,9,3,0,3,0,29,..,635,14,0,0,0,651,..,..,267,417,183,34,908,..,91,57,26,3,0,184,..,16,0,0,0,0,16,..,740,343,444,191,34,1758,..,..,..,6,8,13,29,..,740,343,449,202,47,1782,530,..,..,..,..,..,530,..,31,8,5,0,0,39,530,773,349,451,202,47,2356
SAL50036,..,10,0,0,0,0,10,..,..,6,10,7,5,27,..,10,7,10,0,0,16,..,5,0,0,0,0,4,..,15,15,22,8,5,55,..,..,..,0,0,0,0,..,15,15,22,8,5,55,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,15,15,18,8,5,59,..,602,29,3,0,0,633,..,..,402,717,264,60,1444,..,126,120,58,11,8,321,..,26,8,0,0,0,32,..,752,552,783,275,63,2428,..,..,..,12,19,25,49,..,752,552,790,297,86,2477,418,..,..,..,..,..,418,..,46,6,4,6,0,65,418,798,559,798,296,86,2958
SAL50037,..,6,0,0,0,0,8,..,..,6,11,5,0,21,..,0,0,0,0,0,9,..,0,0,0,0,0,0,..,6,4,9,5,0,31,..,..,..,0,0,0,3,..,6,4,8,5,3,36,6,..,..,..,..,..,6,..,0,0,0,0,0,0,6,6,4,8,5,3,35,..,355,28,0,0,0,385,..,..,298,594,185,45,1121,..,84,89,22,7,6,203,..,26,3,0,0,0,24,..,456,417,609,198,51,1742,..,..,..,6,4,15,26,..,456,417,616,206,68,1768,260,..,..,..,..,..,260,..,34,3,0,0,0,42,260,494,421,621,206,68,2070
SAL50038,..,0,0,0,0,0,0,..,..,0,0,0,0,5,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,13,..,..,..,0,0,0,0,..,3,0,0,0,0,13,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,3,0,0,0,0,9,..,254,3,0,0,0,258,..,..,44,29,11,5,88,..,22,11,0,0,0,32,..,3,0,0,0,0,3,..,275,62,35,11,5,382,..,..,..,0,0,0,0,..,275,62,35,10,5,385,249,..,..,..,..,..,249,..,12,0,0,0,0,12,249,288,62,35,10,5,641
SAL50039,..,37,4,0,0,0,40,..,..,16,37,20,10,90,..,11,20,7,8,5,52,..,0,0,0,0,0,0,..,46,44,41,27,20,182,..,..,..,0,0,3,3,..,46,44,41,27,22,189,20,..,..,..,..,..,20,..,7,0,0,0,0,3,20,51,44,41,29,22,212,..,1563,46,10,0,0,1620,..,..,579,827,330,120,1858,..,236,229,103,17,9,599,..,32,4,3,0,0,39,..,1839,857,939,349,135,4116,..,..,..,25,28,28,76,..,1839,857,966,374,163,4197,1083,..,..,..,..,..,1083,..,86,14,5,0,5,110,1083,1924,873,969,373,165,5388
SAL50040,..,31,6,0,0,0,38,..,..,21,22,14,10,64,..,4,14,5,0,7,36,..,0,0,0,0,0,0,..,37,41,31,18,9,133,..,..,..,5,0,4,9,..,37,41,32,14,16,143,15,..,..,..,..,..,15,..,7,0,0,0,0,4,15,39,42,32,14,16,166,..,984,45,4,0,0,1032,..,..,623,893,309,129,1951,..,229,212,86,19,10,560,..,32,4,0,0,0,42,..,1244,891,983,334,140,3587,..,..,..,21,35,47,96,..,1244,891,1003,365,186,3685,747,..,..,..,..,..,747,..,90,13,3,0,0,112,747,1335,908,1004,365,186,4542
SAL50041,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,0,0,0,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50043,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,6,0,0,9,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,6,0,0,14,..,..,..,0,0,0,0,..,3,0,3,0,0,9,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,0,3,0,0,12
SAL50044,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,6,..,..,..,0,0,0,0,..,6,0,0,0,0,6,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,6,0,0,0,0,13
SAL50045,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,4,..,..,0,3,0,0,7,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,4,3,0,0,12,..,..,..,0,0,0,0,..,3,4,3,0,0,12,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,4,3,0,0,13
SAL50046,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,5,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,5,0,0,8,..,..,..,0,0,0,0,..,0,0,5,0,0,8,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,5,0,0,8
SAL50047,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,5,..,..,..,0,0,0,0,..,3,0,0,0,0,5,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,0,0,0,0,5
SAL50048,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,15,0,0,0,0,14,..,..,5,8,3,0,15,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,15,4,8,3,0,36,..,..,..,0,0,0,0,..,15,4,8,3,0,36,11,..,..,..,..,..,11,..,3,0,0,0,0,3,11,20,4,8,3,0,47
SAL50049,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,5,0,0,0,0,4,..,0,0,0,0,0,0,..,3,0,0,0,0,4,..,..,..,0,0,0,0,..,3,0,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50050,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,7,0,0,0,0,11,..,..,..,0,0,0,3,..,7,0,4,0,0,16,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,7,0,4,0,0,14
SAL50051,..,3,0,0,0,0,3,..,..,0,0,0,0,6,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,6,..,..,..,0,0,0,0,..,4,0,0,0,0,6,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,4,0,0,0,0,6,..,148,3,0,0,0,149,..,..,39,55,23,10,128,..,21,16,6,0,0,45,..,0,3,0,0,0,4,..,174,58,63,25,13,327,..,..,..,0,0,7,15,..,174,58,67,24,20,337,78,..,..,..,..,..,78,..,6,0,0,0,0,6,78,178,58,67,24,20,421
SAL50052,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,18,0,0,0,0,18,..,..,9,8,0,0,15,..,0,0,0,0,0,3,..,0,0,0,0,0,0,..,22,7,8,0,0,41,..,..,..,0,0,0,0,..,22,7,8,0,0,41,9,..,..,..,..,..,9,..,0,0,0,0,0,0,9,19,7,8,0,0,50
SAL50053,..,13,0,0,0,0,12,..,..,3,7,4,0,13,..,12,4,3,0,0,19,..,0,0,0,0,0,0,..,28,7,4,4,0,46,..,..,..,0,0,0,3,..,28,7,3,6,6,49,27,..,..,..,..,..,27,..,4,0,0,0,0,4,27,29,12,8,6,6,81,..,1032,52,11,5,0,1104,..,..,446,472,134,36,1088,..,254,134,51,6,0,449,..,47,14,5,0,0,62,..,1332,644,541,147,34,2702,..,..,..,24,15,25,63,..,1332,644,561,162,61,2764,1590,..,..,..,..,..,1590,..,112,28,10,0,0,158,1590,1454,676,568,163,61,4518
SAL50054,..,66,6,0,0,0,76,..,..,43,64,47,18,177,..,16,21,14,9,3,68,..,0,0,0,0,0,0,..,80,80,82,55,27,324,..,..,..,5,5,8,21,..,80,80,88,60,34,344,27,..,..,..,..,..,27,..,7,0,0,0,0,15,27,91,78,91,60,34,379,..,2754,128,14,3,0,2900,..,..,1499,2243,994,382,5115,..,502,536,246,62,26,1374,..,79,9,3,0,0,91,..,3336,2168,2499,1057,411,9473,..,..,..,50,73,100,216,..,3336,2168,2548,1128,510,9696,2044,..,..,..,..,..,2044,..,216,47,12,3,0,281,2044,3554,2226,2558,1130,510,12015
SAL50055,..,21,0,0,0,0,26,..,..,10,8,3,3,26,..,27,19,16,9,6,70,..,3,0,0,0,0,13,..,50,27,26,14,5,127,..,..,..,3,0,4,8,..,50,27,32,14,9,132,37,..,..,..,..,..,37,..,9,6,0,0,0,12,37,60,31,32,14,9,180,..,898,85,20,0,0,997,..,..,443,471,202,108,1222,..,358,247,79,40,12,739,..,67,26,0,0,0,95,..,1324,805,567,246,120,3057,..,..,..,13,26,37,71,..,1324,805,585,268,157,3134,1683,..,..,..,..,..,1683,..,208,72,20,9,3,309,1683,1530,880,600,274,162,5130
SAL50056,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,3,..,0,0,0,0,0,0,..,0,3,0,0,0,3,..,..,..,0,0,0,0,..,0,3,0,0,0,6,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,0,3,0,0,0,11,..,90,0,0,0,0,96,..,..,8,14,11,3,39,..,8,0,0,0,0,11,..,0,0,0,0,0,0,..,105,11,14,7,3,145,..,..,..,0,0,3,4,..,105,11,19,7,5,146,92,..,..,..,..,..,92,..,8,0,0,0,0,8,92,110,11,19,7,5,248
SAL50057,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,8,..,..,..,0,0,0,0,..,3,0,0,0,0,8,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,6,0,0,0,0,11
SAL50058,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50059,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,10,0,0,0,0,15,..,..,0,0,0,0,5,..,0,0,0,0,0,3,..,0,0,0,0,0,0,..,15,5,0,0,0,22,..,..,..,0,0,0,0,..,15,5,0,0,0,21,12,..,..,..,..,..,12,..,0,0,0,0,0,0,12,15,5,0,0,0,32
SAL50060,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50061,..,14,0,0,0,0,11,..,..,19,16,9,6,48,..,15,17,13,5,0,58,..,4,0,0,0,0,5,..,29,43,27,19,8,129,..,..,..,0,0,10,13,..,29,43,29,24,12,139,15,..,..,..,..,..,15,..,0,0,0,0,0,3,15,34,42,33,24,12,156,..,1364,76,13,0,0,1447,..,..,773,916,410,204,2304,..,328,272,103,50,24,790,..,54,20,0,0,0,76,..,1750,1133,1043,462,230,4616,..,..,..,39,43,88,174,..,1750,1133,1085,507,314,4787,1079,..,..,..,..,..,1079,..,113,23,7,10,0,150,1079,1867,1155,1092,513,316,6015
SAL50062,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,9,..,..,..,0,0,0,0,..,5,0,0,0,0,9,6,..,..,..,..,..,6,..,0,0,0,0,0,0,6,5,0,0,0,0,15
SAL50063,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,14,0,0,0,0,14,..,..,0,0,0,0,0,..,5,0,0,0,0,5,..,0,0,0,0,0,0,..,13,0,0,0,0,13,..,..,..,0,0,0,0,..,13,0,0,0,0,13,21,..,..,..,..,..,21,..,0,0,0,0,0,0,21,15,0,0,0,0,33
