SAL_CODE_2021,Neg_Nil_inc_Hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,1_149_Hhd_with_Indig_psns,1_149_Other_households,1_149_Tot_hhlds,150_299_Hhd_with_Indig_psns,150_299_Other_households,150_299_Tot_hhlds,300_399_Hhd_with_Indig_psns,300_399_Other_households,300_399_Tot_hhlds,400_499_Hhd_with_Indig_psns,400_499_Other_households,400_499_Tot_hhlds,500_649_Hhd_with_Indig_psns,500_649_Other_households,500_649_Tot_hhlds,650_799_Hhd_with_Indig_psns,650_799_Other_households,650_799_Tot_hhlds,800_999_Hh_with_Indig_psn,800_999_Other_households,800_999_Tot_hhlds,1000_1249_Hh_with_Indig_psn,1000_1249_Other_households,1000_1249_Tot_hhlds,1250_1499_Hh_with_Indig_psn,1250_1499_Other_households,1250_1499_Tot_hhlds,1500_1749_Hh_with_Indig_psn,1500_1749_Other_households,1500_1749_Tot_hhlds,1750_1999_Hh_with_Indig_psn,1750_1999_Other_households,1750_1999_Tot_hhlds,2000_2499_Hh_with_Indig_psn,2000_2499_Other_households,2000_2499_Tot_hhlds,2500_2999_Hh_with_Indig_psn,2500_2999_Other_households,2500_2999_Tot_hhlds,3000_3499_Hh_with_Indig_psn,3000_3499_Other_households,3000_3499_Tot_hhlds,3500_more_Hh_with_Indig_psn,3500_more_stated_Other_hhds,3500_more_stated_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
SAL51013,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,8,8,0,4,4,0,8,8,0,5,10,0,0,0,8,59,59
SAL51014,0,0,0,0,0,0,10,0,10,4,0,4,5,0,5,9,0,9,5,0,5,15,0,11,13,0,13,9,4,10,3,0,3,3,4,6,0,6,4,0,0,0,0,3,3,0,0,0,15,0,15,0,0,0,95,11,109
SAL51015,0,33,33,0,13,15,0,27,27,0,37,37,5,121,128,0,85,85,0,95,92,4,86,91,3,131,134,0,105,105,0,100,100,0,103,107,8,269,274,7,200,205,0,250,253,7,1088,1099,0,156,155,0,29,30,36,2933,2966
SAL51016,0,17,17,0,0,0,0,8,8,0,19,19,0,47,47,0,25,26,0,61,64,0,60,59,5,70,76,4,69,69,0,47,47,0,61,64,0,116,122,5,81,87,0,80,80,5,179,187,3,155,155,0,17,17,31,1122,1154
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51021,0,53,53,0,16,14,0,57,57,0,106,113,0,169,169,0,183,183,0,183,186,0,216,218,3,295,296,0,314,316,6,249,246,6,232,234,10,487,499,0,231,230,0,268,268,15,1296,1310,4,241,247,3,41,46,52,4627,4681
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
SAL51024,0,3,9,0,0,0,0,0,0,0,3,3,0,6,6,0,6,9,5,13,14,0,10,7,0,10,12,5,11,11,0,3,3,0,4,4,3,7,11,0,7,7,0,5,5,0,4,8,4,6,12,0,5,5,22,109,128
SAL51025,0,0,0,0,4,4,0,6,6,0,16,16,0,27,27,0,28,28,0,34,34,3,36,38,0,27,27,0,31,33,0,42,42,0,31,31,6,54,58,0,33,30,0,18,18,0,31,31,0,14,14,0,5,5,11,441,452
SAL51026,0,30,31,0,5,5,0,17,17,0,20,24,0,55,58,0,38,40,0,55,54,0,68,70,0,80,78,0,80,79,0,57,57,3,63,65,3,129,133,0,85,87,7,80,81,3,144,149,0,87,92,0,17,17,25,1111,1135
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,0,45,45,0,18,18,0,28,30,0,45,45,0,91,91,0,86,86,0,114,116,0,123,123,0,159,161,0,164,161,0,124,124,0,115,115,0,278,279,0,155,155,0,177,177,8,936,948,9,161,167,0,21,21,25,2837,2866
SAL51031,0,14,14,0,3,3,0,12,17,0,16,17,0,62,62,0,64,66,0,56,59,0,50,50,0,47,53,0,55,55,0,37,40,3,45,47,3,72,76,0,64,66,0,37,35,0,103,107,0,45,45,0,23,25,25,822,844
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,12,12
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51036,0,19,20,0,3,3,0,16,16,0,24,25,3,45,42,9,35,44,3,61,66,6,71,80,5,74,76,4,89,88,0,62,68,9,61,66,16,149,165,4,99,98,4,77,82,7,129,141,9,100,105,0,13,13,77,1122,1199
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,4,4,0,5,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,25,19
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,10,10,0,3,3,0,3,3,0,6,6,0,13,13,0,9,9,0,12,17,0,16,20,0,21,21,0,16,16,0,14,14,0,17,15,0,31,33,0,20,20,0,22,26,0,52,56,4,28,33,0,5,5,8,314,323
SAL51041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,10,0,4,4,0,3,3,0,3,8,0,6,6,0,0,0,0,53,49
SAL51042,0,0,0,0,0,0,3,0,3,5,0,5,6,0,9,6,0,6,8,4,7,5,0,5,4,0,4,3,0,10,0,0,0,0,0,0,0,3,4,0,0,5,0,3,3,0,0,4,9,0,9,12,0,12,74,11,85
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL51044,0,0,0,0,0,0,0,5,5,0,3,5,0,16,17,0,7,7,0,7,7,0,8,8,0,13,13,0,5,5,0,8,8,0,10,10,4,13,12,0,7,7,0,4,4,0,14,16,0,11,8,0,5,5,10,131,140
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6
SAL51047,0,30,30,0,10,10,0,10,10,0,18,18,0,63,63,0,52,52,0,81,81,0,103,103,0,129,129,0,106,106,0,92,92,0,94,94,0,198,198,5,165,167,0,202,204,3,565,569,4,193,193,0,8,8,13,2111,2125
SAL51048,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,8,8,0,0,0,0,7,7,0,5,9,0,4,6,0,0,0,0,4,4,0,6,6,0,0,9,0,5,5,0,0,0,0,56,60
SAL51049,0,0,0,0,0,0,5,6,6,4,9,11,5,11,17,7,3,9,4,10,5,0,7,7,4,3,8,0,6,10,0,0,0,0,0,3,0,0,0,0,8,8,0,10,8,0,3,3,3,4,6,3,4,3,27,89,118
SAL51050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,5,0,6,6,0,6,6,0,10,7,0,5,5,0,6,8,0,14,14,0,8,8,0,3,4,4,23,30,0,9,10,0,0,3,8,98,110
SAL51051,0,0,0,0,0,0,0,0,0,0,6,6,0,10,10,0,0,0,0,7,7,0,8,8,0,9,10,0,9,9,0,6,6,0,0,0,0,7,7,0,3,4,0,0,0,0,0,5,0,4,4,0,0,0,0,80,79
SAL51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,4,4,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,32,33
SAL51053,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,0,0,0,24,27
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51055,0,14,14,0,8,8,0,20,20,0,21,21,0,80,79,0,63,67,0,61,65,0,71,71,0,82,85,0,56,56,0,41,43,0,56,60,0,121,123,0,86,86,0,85,84,7,180,185,5,100,107,0,13,18,23,1168,1191
SAL51056,3,6,12,0,0,0,0,6,6,0,0,0,0,12,12,0,8,8,0,27,27,0,20,20,0,31,31,0,31,30,0,21,21,0,23,22,3,54,58,0,29,34,0,27,28,0,46,49,0,36,40,0,6,6,21,389,412
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,0,0,0,18,18
SAL51059,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,6,0,8,8,0,5,5,0,4,4,0,4,4,0,6,6,0,4,3,0,3,3,0,3,3,0,4,4,0,46,48
SAL51060,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,6,6,0,3,3,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,14,14,0,3,3,0,0,0,4,61,59
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,15,15
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,4,5,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,42,36
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
SAL51064,0,22,22,0,20,20,0,22,22,0,19,19,0,63,63,0,46,46,0,70,70,0,78,78,0,76,78,0,73,73,0,47,51,0,41,41,0,90,93,0,61,65,0,51,51,0,168,168,0,75,75,0,22,22,0,1051,1055
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL51067,0,0,0,0,0,0,0,3,4,0,6,6,0,11,9,0,6,6,0,8,8,0,10,11,0,12,12,0,11,11,0,10,10,0,11,11,4,16,15,0,11,12,0,6,6,0,16,16,0,12,12,0,0,0,3,128,133
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,0,8,8,0,9,9,0,4,4,0,26,26,0,58,60,0,37,37,0,40,40,0,42,42,0,37,37,0,30,30,0,27,27,0,40,40,0,67,74,0,52,53,0,58,58,3,172,167,0,45,45,0,19,19,5,770,773
SAL51070,0,0,4,0,0,0,0,3,3,0,5,5,0,9,9,0,4,4,0,11,11,0,7,7,0,11,10,0,10,10,0,10,10,0,6,6,0,18,18,0,12,12,0,15,15,0,18,25,4,23,22,0,3,3,3,154,162
SAL51071,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,8,8,0,5,5,0,3,6,0,9,9,0,3,7,0,3,3,0,3,3,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,6,43,49
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,14,14
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
SAL51076,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,5,5,0,3,3,0,7,7,0,3,3,0,4,4,0,5,5,0,6,6,0,14,14,0,11,9,4,4,9,0,16,16,0,15,15,0,0,0,3,99,104
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,3,17,22
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7
SAL51083,0,8,8,0,6,4,0,10,10,0,9,9,0,27,32,0,25,25,3,44,46,0,37,39,4,31,30,0,34,36,0,21,20,0,25,27,0,29,29,0,15,15,0,10,10,4,14,20,0,29,30,0,12,12,16,379,402
SAL51084,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,8,8,0,0,0,4,23,30
SAL51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,4,4,0,19,19
SAL51086,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,13,13,0,6,6,0,3,3,0,4,4,0,5,5,0,0,0,0,12,12,0,8,8,0,3,3,0,13,13,0,11,11,0,0,0,0,96,96
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
SAL51088,0,4,4,0,5,5,0,0,0,0,5,4,0,4,4,0,3,9,0,12,12,0,8,8,0,15,15,0,19,19,0,6,10,0,3,5,0,22,22,0,9,9,0,5,5,0,7,7,0,13,13,0,0,0,10,148,159
SAL51089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,26,26
SAL51090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,3,3,0,3,3,0,4,4,0,0,0,0,3,3,0,4,4,0,0,0,0,26,26
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
SAL51092,0,0,0,0,0,0,0,3,3,0,3,3,0,6,6,0,0,0,0,15,15,0,11,11,0,16,16,0,8,13,0,9,9,0,12,12,0,12,15,0,11,11,0,7,9,0,19,19,0,21,18,0,11,11,5,175,181
SAL51093,3,19,23,0,12,12,10,26,32,4,53,51,11,119,123,8,81,87,9,96,107,13,105,116,15,124,142,0,107,108,9,77,86,3,63,66,11,160,163,7,65,69,9,63,69,4,115,121,7,103,107,6,43,45,106,1428,1532
SAL51094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,6,6,0,0,0,0,0,0,0,37,37
SAL51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,30,30
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,11
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,0,66,66,0,24,24,0,38,38,0,42,43,0,93,93,0,104,104,0,104,104,0,151,158,0,159,161,0,170,172,0,150,153,0,163,163,4,324,327,0,188,185,0,200,202,5,1444,1452,3,250,254,0,26,26,21,3691,3711
SAL51099,0,3,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,38,38
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,9,9
SAL51101,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,4,0,5,5,0,6,6,0,0,0,0,31,28
SAL51102,0,3,3,0,3,3,0,3,3,0,0,0,0,5,5,0,4,4,0,6,6,0,3,3,0,4,4,0,0,0,0,5,5,0,5,5,0,3,8,0,5,5,0,5,5,0,9,9,0,5,5,0,3,3,0,81,77
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,5,0,0,0,0,7,7,0,4,4,0,0,4,0,0,0,0,24,28
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,16
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL51109,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,7,7,0,5,5,0,3,3,0,3,3,0,4,4,0,7,7,0,3,4,0,3,3,0,0,0,0,4,5,0,3,6,3,57,63
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,0,0,0,41,41
SAL51111,0,9,9,0,4,4,0,3,6,0,5,5,0,3,9,0,4,4,3,9,11,6,16,17,9,19,27,11,52,55,16,51,69,13,73,81,19,148,167,19,100,121,27,122,146,47,388,440,26,100,126,4,12,13,202,1118,1323
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8
SAL51113,6,3,6,0,0,0,3,0,5,0,3,6,7,3,9,3,7,13,0,6,6,3,8,10,3,11,11,6,18,25,7,29,38,9,42,53,17,122,132,10,77,83,14,142,155,63,590,652,21,125,142,0,10,9,163,1207,1370
SAL51114,0,3,3,0,0,0,0,6,6,0,4,4,0,8,10,0,3,3,0,0,0,0,4,4,0,6,6,0,5,5,0,0,0,0,8,8,0,10,7,0,6,6,0,5,5,0,5,5,0,12,12,0,3,3,6,101,100
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,9,0,0,0,0,25,25
SAL51116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL51118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,0,0,0,3,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,26,29
SAL51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,5,0,0,0,0,30,30
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,8
