SAL_CODE_2021,No_bed_ne_sp_Hw_ATSIP,No_bed_ne_sp_Oth_h,No_bed_ne_sp_Tot,One_m_bn_One_ebn_Hw_ATSIP,One_m_bn_One_ebn_Oth_h,One_m_bn_One_ebn_Tot,One_m_bn_Two_ebn_Hw_ATSIP,One_m_bn_Two_ebn_Oth_h,One_m_bn_Two_ebn_Tot,One_m_bn_Thr_ebn_Hw_ATSIP,One_m_bn_Thr_ebn_Oth_h,One_m_bn_Thr_ebn_Tot,One_m_bn_Fou_m_ebn_Hw_ATSIP,One_m_bn_Fou_m_ebn_Oth_h,One_m_bn_Fou_m_ebn_Tot,One_m_bn_Tot_Hw_ATSIP,One_m_bn_Tot_Oth_h,One_m_bn_Tot_Tot,One_m_bs_One_bs_Hw_ATSIP,One_m_bs_One_bs_Oth_h,One_m_bs_One_bs_Tot,One_m_bs_Two_bs_Hw_ATSIP,One_m_bs_Two_bs_Oth_h,One_m_bs_Two_bs_Tot,One_m_bs_Thr_bs_Hw_ATSIP,One_m_bs_Thr_bs_Oth_h,One_m_bs_Thr_bs_Tot,One_m_bs_Fou_m_bs_Hw_ATSIP,One_m_bs_Fou_m_bs_Oth_h,One_m_bs_Fou_m_bs_Tot,One_m_bs_Tot_Hw_ATSIP,One_m_bs_Tot_Oth_h,One_m_bs_Tot_Tot,Tot_Hw_ATSIP,Tot_Oth_h,Tot_Tot
SAL50831,6,345,355,4,60,65,0,17,17,0,0,5,0,0,0,4,77,87,19,1254,1272,17,1646,1668,10,994,1006,0,72,71,46,3966,4017,64,4576,4647
SAL50832,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,53,53,0,20,20,0,0,0,0,144,144,0,163,163
SAL50833,13,307,323,3,75,80,0,18,21,0,0,6,0,0,0,3,93,107,16,579,597,21,607,630,0,159,163,0,21,21,37,1366,1411,64,1853,1914
SAL50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,0,0,3,0,0,0,0,13,16,0,14,13
SAL50835,9,245,254,0,29,31,0,0,0,0,0,0,0,0,0,0,29,31,15,480,492,5,433,440,0,170,170,0,19,19,20,1102,1121,32,1434,1462
SAL50836,13,13,25,7,0,9,0,0,0,0,0,0,8,0,8,15,0,17,18,25,41,11,21,36,5,17,19,0,3,3,34,66,99,65,84,147
SAL50837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,9,9
SAL50838,12,115,128,6,15,24,4,3,7,0,3,3,0,0,0,10,21,34,20,273,288,7,312,325,6,172,178,0,15,15,33,772,806,56,978,1034
SAL50839,0,6,13,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,19,21,0,44,44,0,29,31,0,6,6,0,98,102,3,110,115
SAL50840,9,353,363,0,26,26,0,0,0,0,0,0,0,0,0,0,26,26,11,694,698,0,400,402,0,55,54,0,7,7,11,1156,1161,16,1583,1600
SAL50841,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,5,46,54,0,23,23,4,3,5,9,100,107,5,116,123
SAL50842,0,192,194,0,9,10,0,0,0,0,0,0,0,0,0,0,9,10,3,892,897,8,1243,1249,3,1164,1168,0,144,149,14,3443,3463,20,3799,3817
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,55,0,44,43,0,5,5,0,0,0,3,99,103,10,113,121
SAL50845,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,24,29,0,24,24,0,3,3,0,61,66,0,74,73
SAL50846,6,32,45,6,5,13,0,0,4,4,0,4,0,0,0,10,5,21,8,32,35,4,37,43,0,18,17,0,3,3,12,90,98,39,149,195
SAL50847,0,71,71,0,4,5,0,0,0,0,0,0,0,0,0,0,4,5,4,187,185,5,277,283,7,334,344,0,60,60,16,858,872,24,983,1002
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,4,238,245,0,23,23,0,0,0,0,0,0,0,0,0,0,23,23,21,697,715,7,910,918,6,688,693,0,127,128,34,2422,2454,47,2798,2845
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,0,0,0,0,13,13,0,15,15
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7
SAL50852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,0,0,0,8,8,0,21,21
SAL50853,0,82,81,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,108,109,0,210,214,4,131,133,0,12,12,4,461,468,10,568,576
SAL50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,7,7
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50857,28,182,207,7,25,37,4,9,14,0,0,4,0,0,0,11,34,55,28,345,368,23,484,505,3,67,71,0,9,10,54,905,954,92,1187,1286
SAL50858,20,83,99,6,6,14,0,3,3,0,0,0,0,0,0,6,9,17,10,179,190,5,143,148,0,24,24,0,3,3,15,349,365,53,467,516
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,9,9
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,0,3,3,0,0,0,0,13,11,0,17,16
SAL50862,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,18,18,0,21,21,0,4,4,0,54,54,0,64,64
SAL50863,0,40,43,0,8,10,0,0,0,0,4,4,0,0,0,0,12,14,3,157,160,3,196,201,0,214,216,0,24,24,6,591,601,13,696,708
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50865,7,47,52,0,7,7,4,0,4,0,0,0,0,0,0,4,7,11,11,160,173,8,277,285,0,134,133,0,18,18,19,589,609,29,665,693
SAL50866,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,23,25,0,10,10,0,3,3,0,56,58,0,66,65
SAL50867,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,6,6,0,7,7,0,0,0,0,31,31,0,42,46
SAL50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,8,8,0,6,6,0,4,4,0,28,28,0,26,26
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,6,6
SAL50870,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,11,11
SAL50871,4,183,189,3,13,19,0,0,4,0,0,0,0,0,0,3,13,23,8,381,388,10,541,550,0,138,138,0,14,12,18,1074,1088,29,1320,1350
SAL50872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,3
SAL50873,39,641,678,15,138,151,4,32,34,0,10,13,0,0,4,19,180,202,43,1184,1234,33,1487,1524,11,391,404,0,23,23,87,3085,3185,159,4118,4282
SAL50874,9,200,202,0,27,27,0,4,4,0,0,0,0,0,0,0,31,31,4,683,691,8,898,899,4,409,416,0,20,20,16,2010,2026,24,2333,2359
SAL50875,0,79,77,0,10,9,0,3,3,0,0,0,0,0,0,0,13,12,14,294,309,5,451,461,6,340,348,0,17,17,25,1102,1135,35,1258,1296
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,9,9
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,10,10,0,7,7
SAL50879,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,67,0,101,109,0,69,68,0,14,14,3,247,258,8,287,295
SAL50880,7,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,108,123,7,121,129,0,39,39,0,5,5,21,273,296,29,323,347
SAL50881,4,83,88,0,16,12,0,4,3,0,0,0,0,0,0,0,20,15,8,336,347,21,590,608,5,402,408,0,77,80,34,1405,1443,49,1588,1632
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SAL50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,0,0,0,0,0,0,0,9,12,0,15,18
SAL50884,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,3,3,0,9,9,0,9,16
SAL50886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,11,11
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50889,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,18,20,0,11,11,0,5,5,0,48,50,0,49,51
SAL50890,56,621,676,13,68,79,5,9,13,0,0,0,0,0,0,18,77,92,45,1377,1423,34,1471,1506,0,189,187,0,21,26,79,3058,3142,164,3944,4110
SAL50891,31,197,223,7,15,24,0,0,0,0,0,0,0,0,0,7,15,24,41,440,484,16,603,617,0,270,270,0,30,35,57,1343,1406,100,1621,1722
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,6,6,0,0,0,0,17,17,0,22,22
SAL50893,8,165,175,0,16,22,0,0,5,0,0,0,0,0,0,0,16,27,11,482,496,14,552,565,5,198,203,0,22,22,30,1254,1286,40,1508,1550
SAL50894,8,0,8,4,0,4,0,0,0,0,0,0,4,0,4,8,0,8,3,0,3,4,3,6,0,0,0,0,0,0,7,3,9,23,3,29
SAL50895,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,23,23,0,9,9,0,0,0,0,43,50,0,56,55
SAL50896,17,387,404,6,88,93,4,18,21,0,3,3,0,3,3,10,112,120,26,829,856,28,1284,1311,10,627,637,0,52,52,64,2792,2856,99,3444,3543
SAL50897,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,14,14,0,0,0,0,0,0,0,19,19,0,25,25
SAL50898,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,43,0,47,54,0,32,32,0,7,7,5,131,136,3,148,152
SAL50899,12,22,38,0,5,10,3,0,4,7,0,7,3,0,3,13,5,24,12,10,24,12,10,21,3,7,3,0,6,6,27,33,54,56,64,121
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,9,9,0,16,16
SAL50901,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,25,25,4,39,37,0,43,43,0,3,3,4,110,108,4,146,149
SAL50902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
SAL50903,14,356,375,0,57,58,0,4,6,0,4,4,0,0,0,0,65,68,22,873,896,23,966,985,6,449,463,0,57,57,51,2345,2401,78,3003,3076
SAL50904,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,4,60,62,0,74,74,0,20,20,4,212,214,7,253,258
SAL50905,0,56,56,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,255,252,0,251,251,5,207,210,0,34,34,5,747,747,5,836,838
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,4,6
SAL50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,7,0,7,7,0,0,0,0,18,17,0,19,20
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50911,0,56,53,0,8,8,0,3,3,0,0,0,0,0,0,0,11,11,6,151,158,5,190,194,0,135,135,0,22,22,11,498,509,13,594,607
SAL50912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,13,13,0,3,3,0,6,6,3,28,29,3,18,19
SAL50913,0,31,31,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,21,21,0,18,18,0,17,17,0,3,3,0,59,59,3,96,101
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,7,7,0,3,5
SAL50916,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,23,23,0,19,19,0,4,4,0,62,62,0,65,65
SAL50917,42,1496,1543,4,128,128,3,13,15,0,0,0,0,0,0,7,141,143,41,2613,2655,10,1458,1471,0,279,275,0,25,25,51,4375,4426,119,6236,6351
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,6,6,0,4,4,0,3,3,0,22,22,0,25,25
SAL50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,6,3,5,5,9,13
SAL50920,17,130,140,7,14,23,0,9,9,0,0,0,0,0,0,7,23,32,20,319,341,25,459,484,15,261,274,0,18,18,60,1057,1117,82,1273,1356
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50922,11,189,196,0,20,24,0,5,5,0,0,0,0,0,0,0,25,29,30,899,925,29,1094,1116,15,747,765,0,23,23,74,2763,2829,88,3112,3201
SAL50923,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,28,31,0,11,11,0,0,0,0,56,60,3,79,80
SAL50924,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL50925,9,162,170,6,20,25,0,4,4,0,0,3,0,0,0,6,24,32,21,346,361,14,325,339,0,56,57,0,0,0,35,727,757,47,958,1007
SAL50926,37,20,53,7,0,9,8,0,8,0,0,0,0,0,0,15,0,17,29,30,56,25,42,58,8,13,18,0,3,3,62,88,135,120,109,230
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50928,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,18,18,0,13,13,0,3,3,0,49,49,0,65,65
SAL50929,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,6,11
SAL50930,0,7,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,14,14,0,13,13,0,7,12,0,0,0,0,34,39,3,53,56
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,6,255,265,0,11,11,0,4,4,0,0,0,0,0,0,0,15,15,7,787,791,3,861,864,0,269,268,0,21,21,10,1938,1944,17,2279,2296
SAL50933,4,193,195,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,444,443,0,243,241,0,124,124,0,36,36,0,847,844,4,1081,1092
SAL50934,4,7,9,4,0,3,0,0,0,0,0,0,0,0,0,4,0,3,7,8,12,0,6,6,3,0,5,0,0,0,10,14,23,16,28,45
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50936,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,4,6,0,0,0,0,3,3,0,19,21,0,31,32
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,6,0,7,7,0,0,0,0,16,20,0,22,22
SAL50938,16,109,126,0,8,7,0,0,4,0,0,0,0,0,0,0,8,11,25,243,271,19,365,377,0,119,124,0,17,17,44,744,789,73,901,978
SAL50939,8,175,184,3,23,28,0,5,5,0,0,0,0,0,0,3,28,33,18,616,628,12,723,731,6,334,337,0,23,22,36,1696,1718,59,1990,2053
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,13,13
SAL50941,0,12,9,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,12,18,0,27,31,0,12,12,0,4,4,0,55,65,0,74,78
SAL50942,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50944,12,157,172,5,15,18,0,3,3,0,0,0,0,0,0,5,18,21,15,272,288,21,364,383,6,131,142,0,6,12,42,773,825,64,1018,1084
SAL50945,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,29,29,0,21,21,0,3,3,0,72,72,0,91,91
SAL50946,4,33,39,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,78,78,4,125,125,0,55,54,0,5,5,4,263,262,6,319,319
SAL50947,57,549,609,14,63,81,5,11,18,0,0,0,0,0,0,19,74,99,47,1043,1092,23,855,881,0,72,69,0,11,11,70,1981,2053,169,2734,2900
SAL50948,14,108,124,8,20,27,6,0,6,0,0,0,0,0,0,14,20,33,22,251,273,17,245,260,6,87,96,0,6,6,45,589,635,74,762,841
SAL50949,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,13,13,0,8,8,0,0,0,0,24,28,0,38,35
SAL50950,19,67,87,4,12,12,0,0,0,0,0,0,0,0,0,4,12,12,30,221,251,20,191,211,0,67,65,0,3,3,50,482,530,75,589,661
SAL50951,3,31,37,0,3,3,0,4,3,0,0,0,0,0,0,0,7,6,3,182,186,10,319,330,7,272,276,0,7,7,20,780,799,27,861,890
SAL50952,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,3,27,31,0,24,22,0,0,0,3,68,72,3,80,84
SAL50953,0,12,9,0,3,4,0,0,0,0,0,0,0,0,0,0,3,4,0,34,34,0,59,56,0,54,48,0,9,9,0,156,147,3,167,170
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,13,13
SAL50955,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,9,9
SAL50957,0,27,26,0,10,7,0,0,0,0,0,0,0,0,0,0,10,7,6,76,82,3,122,125,3,65,72,0,5,5,12,268,284,13,327,343
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,6,0,0,0,0,10,10,0,16,16
SAL50960,5,145,148,5,17,17,0,0,0,0,0,0,0,0,0,5,17,17,12,686,695,8,790,799,0,717,721,0,106,106,20,2299,2321,25,2594,2626
SAL50961,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,8,8,0,0,0,0,0,0,0,13,14,0,15,15
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,13,13
SAL50963,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,18,0,37,42,0,10,11,0,3,3,4,67,74,11,86,97
SAL50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,11,11,0,9,9,0,0,0,0,33,33,0,30,30
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
SAL50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,6,6,0,0,0,0,15,15,0,12,12
SAL50967,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,5,5,0,3,3,0,0,0,0,15,15,0,17,17
SAL50968,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,4,19,24
SAL50969,3,89,93,0,8,9,0,0,0,0,0,0,0,0,0,0,8,9,12,235,247,13,296,306,6,91,95,0,21,21,31,643,669,33,781,812
SAL50970,28,528,563,12,127,138,4,42,49,0,11,11,0,4,4,16,184,202,34,635,664,25,649,678,8,211,217,0,22,22,67,1517,1581,116,2359,2478
SAL50971,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,8,0,0,0,0,13,13,0,16,16
SAL50973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,5,5,0,6,6,0,0,0,0,24,24,0,27,27
SAL50974,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,5,14,0,8,8,0,3,3,3,24,33,6,22,28
SAL50975,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,26,30,0,13,13,0,0,0,0,55,59,0,83,81
SAL50976,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,10,0,9,9,0,0,0,0,22,22,0,25,25
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7
SAL50978,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,36,36,0,18,18,0,6,6,0,79,79,0,80,80
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,5,5
SAL50980,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,36,36,0,26,23,0,3,3,0,92,94,7,121,122
SAL50981,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,16,16,0,20,20
SAL50982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,5,0,0,0,0,0,0,0,14,9,0,14,18
SAL50983,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,20,20,0,17,14,0,0,0,0,51,48,0,62,70
SAL50984,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,12,12
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,11,11
SAL50987,0,6,6,0,3,3,0,0,3,0,0,0,0,0,0,0,3,6,0,19,19,0,14,14,0,24,24,0,3,3,0,60,60,0,74,79
SAL50988,17,38,57,9,3,10,0,0,5,0,0,0,0,0,0,9,3,15,33,163,189,23,188,214,3,70,80,0,19,19,59,440,502,107,524,629
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,8,0,5,5,0,0,0,0,17,17,0,25,25
SAL50992,3,32,29,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,54,62,0,74,74,0,64,64,0,25,25,0,217,225,4,265,274
SAL50993,3,11,19,0,7,5,0,0,0,0,0,0,0,0,0,0,7,5,9,34,41,9,55,56,0,21,21,0,3,3,18,113,121,19,134,152
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,3,3,0,0,0,0,12,12,0,15,15
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,5,5
SAL50996,3,15,17,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,14,52,66,7,92,99,0,90,87,0,5,5,21,239,257,26,279,307
SAL50997,16,34,42,3,9,8,3,0,3,0,0,0,0,0,0,6,9,11,18,65,77,21,90,107,6,12,15,0,0,0,45,167,199,60,209,270
SAL50998,34,975,1012,12,152,164,6,37,39,0,5,5,0,5,5,18,199,213,46,2306,2359,43,3341,3384,7,1210,1217,0,122,122,96,6979,7082,168,8524,8693
