SAL_CODE_2021,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
SAL50054,83,6474,27,6588,28,1530,7,1562,63,2726,15,2809,13,399,3,417,7,178,3,185,0,29,0,28,7,139,796,946,210,11474,853,12531,122,7817,21,7950,38,1506,0,1543,57,2768,5,2830,9,398,0,414,4,180,0,181,0,33,0,38,4,165,501,674,225,12872,529,13628,209,14291,41,14539,67,3037,7,3112,123,5495,18,5637,24,800,3,832,8,356,6,368,0,57,0,62,9,309,1299,1613,436,24349,1376,26164
SAL50055,49,2846,9,2902,16,377,0,394,27,804,4,834,13,184,0,195,12,252,3,265,3,121,0,124,7,107,457,576,120,4691,479,5289,49,2925,12,2990,19,358,0,375,45,789,5,838,4,174,0,181,10,277,0,285,0,147,0,156,11,104,377,495,137,4781,401,5316,99,5770,25,5886,32,738,3,776,68,1593,4,1671,13,363,0,375,22,524,10,552,3,274,0,273,16,213,836,1064,252,9470,882,10603
SAL50056,3,103,0,106,0,24,0,23,0,54,0,54,0,16,0,14,0,8,0,8,0,0,0,0,0,3,20,25,9,212,20,238,6,138,0,142,0,25,0,28,0,50,0,51,0,6,0,6,0,3,0,5,0,0,0,0,0,3,11,16,9,230,13,248,11,242,0,248,3,50,0,53,0,108,0,107,0,20,0,25,0,9,0,16,0,0,0,0,0,11,28,41,12,439,32,485
SAL50057,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,5,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,7,0,7,0,0,0,0,0,7,0,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18
SAL50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL50059,5,10,0,16,0,0,0,0,0,10,0,10,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,6,5,28,5,37,0,19,0,19,0,6,0,6,0,11,0,11,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,4,0,37,3,41,5,32,0,31,0,12,0,12,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,11,5,69,10,75
SAL50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50061,30,3774,8,3814,19,674,0,697,34,1497,3,1534,12,243,0,253,0,222,6,234,0,143,0,141,3,92,251,340,98,6645,263,7009,50,3916,6,3978,17,677,0,689,37,1417,8,1463,8,245,4,253,3,275,0,284,0,180,0,180,7,120,204,326,124,6829,221,7174,83,7691,15,7790,38,1351,0,1394,64,2918,8,2993,13,486,4,502,7,502,3,519,0,321,0,322,6,209,453,664,227,13474,484,14183
SAL50062,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,6,0,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,17,0,17,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,27,3,26
SAL50063,0,6,0,6,0,3,0,3,0,17,0,17,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,34,0,39,0,10,0,6,0,0,0,0,0,11,0,11,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,0,14,0,15,0,3,0,3,0,26,0,26,0,9,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,54,0,58
SAL50064,0,8,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,17,4,26,0,9,0,9,0,3,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,15,9,23,0,21,0,21,0,3,0,3,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,33,10,47
SAL50065,0,20,0,20,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,33,0,14,0,17,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,25,0,36,0,33,0,3,0,3,0,6,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52
SAL50066,0,62,0,62,0,15,0,15,3,31,0,35,0,13,0,13,0,0,0,0,0,0,0,0,0,7,17,24,3,123,17,141,0,67,0,67,0,21,0,21,0,31,0,32,0,4,0,4,0,0,0,0,0,0,0,0,0,3,8,9,0,128,8,140,0,133,0,133,0,38,0,38,6,57,0,60,0,14,0,14,0,3,0,3,0,0,0,0,0,10,27,35,6,252,27,279
SAL50067,4,38,0,42,3,14,0,13,7,24,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,135,138,18,84,135,236,0,10,0,13,3,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,5,18,19,41,4,56,0,59,8,14,0,18,10,34,0,41,0,4,0,0,0,0,0,0,0,0,0,0,0,3,155,157,18,103,155,273
SAL50068,0,320,0,320,0,55,0,55,0,123,0,123,0,19,0,19,0,17,0,16,0,0,0,0,0,7,18,25,0,540,18,561,0,330,0,329,0,46,0,46,5,127,5,132,0,20,0,20,0,9,0,9,0,3,0,3,0,8,9,10,0,541,8,554,4,649,0,655,0,105,0,105,5,251,5,255,0,43,0,43,0,27,0,26,0,3,0,3,0,10,31,38,3,1082,26,1118
SAL50069,23,2213,5,2234,7,407,0,411,15,682,4,702,6,81,0,88,0,35,0,35,0,27,0,27,0,47,161,200,53,3491,162,3702,21,2673,0,2698,6,376,0,381,20,633,4,652,3,91,0,100,3,60,0,60,0,51,0,53,3,56,100,160,60,3947,109,4114,48,4882,6,4932,13,786,0,796,37,1314,7,1355,10,179,0,191,3,98,0,97,0,75,0,79,0,105,255,369,110,7437,268,7816
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,0,7,0,11,0,4,0,4,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,24,0,16,0,16,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,26,0,24,0,23,0,10,0,10,0,12,0,12,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,51
SAL50072,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17
SAL50073,0,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,9,0,9,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
SAL50074,0,9,0,9,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,24,0,8,0,8,0,4,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,19,0,18,0,18,0,10,0,10,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,37,4,40
SAL50075,0,131,0,133,0,39,0,42,5,124,0,126,0,19,0,19,0,20,3,22,0,0,0,0,0,3,29,40,5,344,38,387,3,164,0,163,0,49,0,49,0,112,0,113,0,10,0,10,0,11,0,12,0,3,0,3,0,6,15,22,0,344,21,370,6,291,0,298,0,84,0,86,0,236,5,244,0,34,0,34,0,32,3,39,0,7,0,7,0,9,49,62,13,688,58,756
SAL50076,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,3,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,7,42,45
SAL50077,0,61,0,61,0,13,0,13,0,29,0,29,0,3,0,3,0,14,0,14,0,0,0,0,0,0,4,3,0,121,4,120,0,68,0,71,0,10,0,10,0,26,0,24,0,4,0,4,0,6,0,6,0,0,0,0,0,0,4,4,0,117,3,121,0,127,0,127,0,25,0,25,0,54,0,58,0,8,0,8,0,17,0,17,0,0,0,0,0,0,9,11,0,236,9,245
SAL50078,26,2432,0,2468,7,337,0,339,15,763,8,791,3,118,0,124,4,108,4,112,0,18,0,19,5,64,230,297,67,3838,246,4152,35,2837,10,2878,8,309,0,317,19,768,4,792,6,112,0,122,3,161,0,167,5,20,0,25,3,56,166,228,77,4268,192,4530,64,5272,12,5352,7,642,4,657,37,1529,13,1584,12,233,0,245,10,268,4,283,3,36,0,41,4,119,398,522,140,8106,434,8680
SAL50079,4,1105,4,1112,4,58,0,68,0,153,0,153,0,18,0,23,0,28,0,28,0,8,0,8,0,24,40,56,8,1392,46,1445,9,1123,0,1133,0,69,0,69,0,188,0,188,0,28,0,28,0,32,0,32,0,21,0,21,0,15,34,52,9,1476,36,1521,9,2230,4,2243,4,126,0,130,0,343,0,343,0,48,0,52,0,55,0,55,0,25,0,25,0,41,75,110,19,2872,81,2964
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,40,734,0,770,17,161,0,180,23,260,4,289,8,29,0,41,7,7,0,17,0,3,0,3,3,11,191,207,96,1209,201,1503,46,866,0,912,25,104,0,132,17,161,0,180,4,17,0,20,0,5,0,10,0,5,0,5,4,14,169,185,102,1167,175,1441,84,1597,0,1689,39,267,0,305,44,424,4,471,12,46,0,60,3,19,0,27,0,8,0,8,9,21,360,389,200,2378,368,2944
SAL50082,12,489,3,499,10,134,0,146,11,350,4,365,0,66,0,68,0,55,0,55,0,0,0,0,3,21,51,76,36,1108,62,1206,13,628,4,640,6,145,0,149,10,355,7,367,0,41,0,41,0,30,0,30,0,3,0,3,0,21,43,65,28,1224,51,1303,23,1116,6,1145,14,282,0,295,21,704,12,731,0,111,0,112,0,77,0,77,0,8,0,8,4,41,95,133,64,2335,109,2507
SAL50083,35,3936,4,3980,3,410,0,418,16,818,6,848,0,147,0,151,3,147,0,154,0,31,0,34,5,71,261,330,69,5563,279,5916,47,4263,17,4328,13,396,0,411,14,866,3,882,0,166,0,167,9,185,0,194,0,44,0,44,3,103,198,304,89,6029,219,6332,85,8200,22,8306,18,809,0,829,36,1685,14,1728,5,308,5,317,13,332,0,349,0,76,0,80,7,175,459,636,161,11592,497,12247
SAL50084,5,224,4,226,0,74,0,79,14,117,0,131,6,28,0,34,8,20,0,28,3,3,0,6,5,10,53,62,44,469,59,565,11,286,0,299,7,58,0,68,18,110,0,130,4,25,0,28,3,20,0,28,3,4,0,6,5,9,36,55,54,511,42,608,13,504,8,526,12,129,0,146,33,224,0,264,11,52,0,62,11,39,0,54,6,4,0,16,7,20,88,118,89,984,102,1174
SAL50085,0,25,0,25,0,3,0,3,0,11,0,16,0,0,0,0,0,8,0,8,0,0,0,0,0,0,4,5,0,55,4,63,0,23,0,23,0,3,0,3,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,38,5,46,0,44,0,44,0,11,0,11,0,30,0,30,0,0,0,0,0,8,0,8,0,0,0,0,0,0,9,11,0,91,9,98
SAL50086,17,1277,0,1297,0,138,0,138,9,265,0,275,0,44,0,48,0,89,0,94,0,16,0,22,0,29,99,133,32,1874,99,2000,26,1452,5,1483,4,103,0,107,9,287,5,303,0,57,0,58,0,124,0,123,0,32,0,34,3,40,73,113,44,2096,76,2216,34,2735,4,2773,4,240,0,244,17,552,6,583,3,104,0,106,0,216,0,223,0,47,0,52,6,72,169,247,77,3971,179,4220
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,0,16,0,16,0,3,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,26,3,28,0,13,0,13,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,13,3,14,0,20,0,20,0,7,0,7,0,8,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,10,0,38,8,48
SAL50089,0,17,0,17,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,32,0,32,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44
SAL50090,34,2203,0,2234,12,254,0,267,22,551,0,576,6,105,0,111,0,107,0,110,0,62,0,63,4,72,197,273,76,3350,210,3631,25,2160,10,2191,10,210,0,225,26,516,0,540,8,92,0,99,0,116,0,126,0,58,0,58,0,60,160,224,78,3213,169,3462,57,4366,10,4428,25,464,0,488,48,1065,3,1122,13,197,0,210,0,225,0,230,0,120,0,116,6,138,359,495,154,6568,377,7094
SAL50091,10,1408,0,1421,3,158,0,160,6,298,0,300,0,45,0,50,3,63,0,71,0,10,0,12,0,28,75,104,21,2022,73,2116,19,1584,4,1606,6,120,0,127,9,340,3,346,4,55,0,61,3,95,0,98,0,20,4,25,4,49,56,105,40,2262,58,2365,29,2994,3,3024,5,280,0,290,10,636,3,651,0,108,0,111,4,159,0,161,0,30,4,34,4,80,130,208,60,4281,136,4483
SAL50092,0,584,0,586,3,122,0,126,6,328,0,335,3,49,0,52,0,19,0,19,0,0,0,0,0,0,44,48,8,1113,48,1165,0,693,0,695,0,111,0,111,5,259,0,266,0,31,0,31,0,18,0,18,0,0,0,0,0,8,33,39,5,1125,33,1164,6,1275,0,1279,3,233,0,235,5,590,0,597,3,81,0,85,0,41,0,41,0,4,0,4,0,10,77,87,11,2242,78,2329
SAL50093,33,1667,4,1699,10,366,0,382,29,842,5,874,6,144,0,142,3,127,5,136,0,54,0,57,9,52,153,218,90,3254,169,3510,35,1767,6,1808,20,338,0,359,44,751,4,795,9,141,0,153,4,185,5,188,0,62,0,65,13,60,148,217,124,3307,162,3589,68,3432,6,3510,31,709,0,736,71,1586,7,1664,13,282,0,301,8,310,6,323,0,119,0,123,21,117,303,440,220,6553,328,7094
SAL50094,0,15,0,15,0,8,0,8,0,9,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,4,42,3,45,0,24,0,24,0,3,0,3,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,46,3,44,0,43,0,43,0,12,0,12,0,26,0,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,4,87,5,94
SAL50095,0,11,0,11,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,22,4,27,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,24,3,25,0,27,0,27,0,3,0,3,0,8,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,7,6,14,0,46,6,56
SAL50096,0,6,0,6,0,4,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,15,9,22,0,11,0,11,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,16,6,18,0,18,0,13,0,4,0,4,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,28,11,40
SAL50097,0,18,4,21,0,4,0,4,0,13,0,13,0,3,0,3,0,3,0,3,0,0,0,0,0,0,7,7,0,43,8,53,0,22,0,22,0,6,0,6,0,6,4,11,0,0,0,0,0,6,0,6,0,0,0,0,0,0,5,3,0,36,6,43,0,39,4,39,0,11,0,7,0,20,4,24,0,3,0,3,0,6,0,9,0,0,0,0,0,0,9,12,0,80,17,100
SAL50098,19,1820,0,1846,8,305,0,320,9,546,4,559,9,92,0,96,4,69,0,71,0,14,0,14,3,33,122,159,52,2877,127,3062,41,2092,6,2134,6,282,0,283,8,548,0,557,0,74,0,81,0,85,0,85,0,17,0,17,0,35,102,130,59,3127,101,3288,63,3913,6,3988,15,588,0,600,16,1091,0,1115,6,167,0,174,4,153,0,157,0,25,0,25,3,62,226,291,111,6006,234,6348
SAL50099,0,5,0,5,0,3,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,4,13,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12,4,15,0,12,0,12,0,5,0,5,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,21,3,31
SAL50100,0,18,0,18,0,3,0,3,0,14,0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,8,0,43,3,47,0,12,0,12,0,4,0,4,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,35,0,40,0,38,0,38,0,6,0,6,0,25,0,23,0,6,0,6,0,4,0,4,0,0,0,0,0,0,6,11,0,81,6,87
SAL50101,0,14,0,14,0,9,0,4,0,16,0,16,0,5,0,5,0,4,0,4,0,0,0,0,0,0,8,8,6,48,8,55,0,34,0,33,0,5,0,5,0,19,0,19,0,5,0,5,0,0,0,0,0,0,0,0,0,0,7,7,0,58,7,65,0,45,0,48,0,8,0,9,0,37,0,37,0,4,0,4,0,4,0,4,0,0,0,0,0,0,13,13,3,102,13,119
SAL50102,5,838,0,847,3,171,0,181,3,337,0,337,3,56,0,58,0,13,0,13,0,0,0,0,0,32,62,87,19,1448,63,1530,8,994,0,1005,0,157,0,159,12,314,0,328,0,51,0,49,0,29,0,35,0,5,0,5,0,18,44,63,22,1569,52,1640,12,1832,6,1853,3,334,0,336,14,648,0,667,3,106,0,111,0,42,0,44,0,7,0,7,0,46,105,154,36,3017,111,3168
SAL50103,3,59,0,58,0,7,0,9,0,23,0,23,0,6,0,6,0,4,0,4,0,0,0,0,0,4,0,4,0,106,0,109,0,72,0,72,0,10,0,10,0,14,0,19,0,6,0,6,0,4,0,4,0,0,0,0,0,0,0,3,0,106,0,111,3,127,0,131,0,17,0,16,4,44,0,39,0,12,0,12,0,4,0,4,0,0,0,0,0,4,0,3,4,212,4,216
SAL50104,9,241,0,251,4,75,0,79,0,184,0,185,0,49,0,45,3,23,0,29,0,5,0,5,0,12,36,48,20,593,34,642,4,280,0,288,0,60,0,60,10,134,0,150,0,34,0,39,0,23,0,23,0,4,0,3,0,4,27,36,24,543,29,593,16,521,0,537,9,134,0,141,13,318,0,331,5,80,0,81,3,48,0,52,0,10,0,12,0,19,62,84,41,1136,65,1238
SAL50105,45,1715,0,1762,9,233,0,238,28,457,0,486,4,102,3,110,8,79,0,84,0,38,0,43,9,65,215,287,97,2687,219,3007,34,1677,6,1719,15,203,0,220,20,382,0,404,9,80,0,86,7,86,0,92,4,27,0,30,4,41,144,184,86,2505,151,2747,77,3394,7,3482,25,434,0,461,49,841,4,890,15,179,0,199,9,167,0,178,7,66,0,68,10,106,358,471,186,5191,375,5751
SAL50106,0,32,0,32,0,5,0,8,0,23,0,26,0,9,0,9,0,0,0,0,0,0,0,0,0,3,11,12,3,72,11,85,0,33,0,36,0,6,0,6,0,19,0,19,0,11,0,11,0,0,0,0,0,3,0,3,0,0,10,10,3,71,10,82,0,66,0,66,0,15,0,13,3,38,0,48,0,13,0,13,0,0,0,0,0,3,0,3,0,3,16,20,11,145,16,170
SAL50107,0,25,0,28,0,9,0,9,0,22,0,22,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,55,7,65,0,38,0,36,0,8,0,8,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,61,4,65,0,69,0,14,0,14,0,36,0,37,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,116,4,130
SAL50108,0,4,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,9,0,9,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16
SAL50109,0,27,0,27,0,4,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,47,8,56,0,32,0,32,0,7,0,7,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,47,3,56,0,65,0,65,0,8,0,8,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,95,10,108
SAL50110,9,1297,0,1305,6,176,0,180,9,306,3,318,0,65,0,65,0,92,0,92,0,51,0,53,0,37,65,105,23,2021,77,2121,10,1302,5,1313,0,151,0,154,0,298,0,304,0,73,0,71,0,97,0,97,0,78,0,81,0,35,43,79,21,2030,50,2096,20,2596,4,2622,9,320,0,330,18,598,5,619,0,130,0,134,0,194,0,194,0,128,4,136,0,73,109,188,45,4047,125,4219
SAL50111,39,2757,3,2798,10,169,0,175,24,332,0,355,0,67,0,70,4,105,4,114,3,22,0,27,3,229,264,495,75,3687,264,4033,35,2385,6,2423,5,162,0,174,37,425,0,460,0,113,0,112,0,153,0,156,0,37,0,36,3,422,218,643,86,3693,229,4011,73,5142,15,5221,19,338,0,353,57,759,0,818,5,177,0,182,4,255,3,266,4,62,0,63,9,651,479,1135,162,7379,502,8044
SAL50112,4,256,0,262,0,64,0,61,3,144,0,143,4,28,0,34,0,22,0,23,0,0,0,0,0,5,48,56,19,518,52,590,13,307,0,320,3,79,0,86,6,118,0,125,0,15,0,15,0,18,0,19,0,3,0,3,6,8,36,43,28,547,36,610,17,566,0,582,8,143,0,150,12,258,0,270,4,48,0,47,0,39,0,39,0,9,0,9,5,11,83,101,45,1069,84,1201
SAL50113,0,10,0,10,0,5,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,19,3,18,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,16,3,16,0,21,0,21,0,4,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,29,3,33
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
