ILOC_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
ILOC50501802,236,255,489,20011,21819,41826,845,762,1608,21096,22834,43933,123,119,238,13383,12666,26044,33,30,65,13537,12813,26350,25,20,45,677,634,1307,4,0,4,706,654,1355,152,136,283,14061,13294,27354,33,35,70,14244,13466,27706,74,113,190,5717,8284,14005,27,48,77,5826,8443,14268,7,8,12,232,236,474,781,684,1463,1026,927,1951,17.3,14,15.7,4.8,4.7,4.8,5.9,9.1,7.5,4.9,4.8,4.9,63.8,53.3,58.4,70.3,60.9,65.4,4,4.3,4.2,67.5,59,63.1,52.8,45.9,49.2,66.9,58.1,62.3,3.8,3.9,3.8,64.2,56.1,60,25,42,64,1520,2592,4113,0,8,5,1550,2638,4187,98,72,172,11710,9958,21669,25,20,55,11841,10059,21899,0,0,8,987,660,1646,0,0,0,986,661,1651,8,6,12,1509,1490,2996,3,0,4,1516,1498,3016,6,9,12,483,838,1322,0,3,9,489,847,1334,21,24,45,4463,5196,9669,3,7,12,4491,5231,9719,13,16,27,1895,2221,4117,4,7,6,1912,2242,4149,44,34,80,3314,1737,5056,20,8
ILOC50501803,138,164,304,6858,6979,13837,545,443,987,7546,7587,15124,59,80,132,4615,4018,8636,14,11,22,4691,4106,8799,19,10,27,279,284,564,6,0,3,302,292,595,74,86,164,4898,4302,9202,18,14,32,4989,4400,9391,61,67,126,1858,2591,4456,13,19,33,1940,2675,4613,8,6,14,103,81,179,512,415,924,613,507,1119,21.9,10.2,15.5,5.8,6.6,6.1,21.1,8.3,16.1,6.1,6.7,6.3,51.8,54,53,71.4,61.6,66.5,3.5,2.7,3.1,66.2,58,62.1,40.4,48.5,44.7,67.3,57.6,62.4,2.8,2.5,2.6,62.2,54.2,58.2,8,20,21,407,661,1066,0,0,0,422,678,1095,52,62,112,4099,3296,7400,9,9,18,4159,3369,7529,3,4,7,393,170,557,0,4,6,394,173,567,0,0,5,358,308,670,0,0,0,358,316,668,0,3,3,83,162,253,0,0,0,83,169,255,3,10,10,944,1243,2185,0,0,3,946,1252,2197,3,21,25,727,824,1549,3,0,9,734,848,1578,31,33,61,1568,918,2490,4,5
ILOC50501804,301,418,723,33118,36329,69447,1767,1598,3363,35188,38346,73535,164,204,365,23849,23155,47004,52,44,90,24071,23399,47463,38,21,56,1164,1126,2289,11,6,16,1207,1155,2363,205,222,426,25014,24280,49299,63,46,106,25274,24551,49830,97,185,274,7784,11714,19501,53,71,122,7935,11966,19901,5,15,20,318,333,651,1658,1483,3136,1980,1828,3808,18.7,9,13.6,4.6,4.7,4.6,13.6,10.9,12.4,4.8,4.7,4.7,66.8,53.3,59,75.5,66.8,71,3.3,2.9,3.1,71.8,64,67.8,54.3,48.6,51,72,63.7,67.7,2.9,2.6,2.7,68.4,61,64.5,22,59,76,2531,4253,6786,3,4,4,2559,4314,6872,140,145,287,21032,18682,39710,45,36,79,21220,18862,40080,10,10,18,1632,1039,2672,9,0,8,1647,1049,2701,7,9,12,3113,3143,6256,5,4,9,3120,3154,6273,3,9,11,770,1388,2156,0,0,3,774,1397,2170,25,46,71,7661,9169,16830,3,17,19,7694,9225,16922,14,37,53,3498,4034,7531,18,3,17,3530,4080,7608,64,79,141,5827,3404,9228,23,12
ILOC50501901,116,145,264,7565,7730,15297,291,233,520,7971,8109,16075,70,75,143,5133,4541,9680,9,6,16,5212,4619,9832,9,8,17,340,289,630,0,4,5,351,300,647,75,84,155,5476,4829,10306,10,6,13,5563,4921,10478,40,57,97,2009,2824,4835,11,9,25,2059,2890,4950,0,9,7,82,79,156,262,212,476,346,296,642,9.5,9.9,9.7,6.3,6,6.1,10,42.9,23.5,6.3,6.1,6.2,63.2,56.3,59.4,72.4,62.5,67.4,3.5,3,3.3,69.8,60.7,65.2,57.3,50.7,53.6,67.9,58.8,63.3,3.1,1.7,2.5,65.4,57,61.1,10,23,32,404,813,1220,0,0,0,415,835,1250,56,47,105,4653,3674,8327,9,0,13,4716,3723,8444,3,0,3,406,190,594,0,0,0,403,193,593,0,6,6,200,206,405,0,0,0,200,205,410,0,4,0,81,131,203,0,0,0,77,130,210,0,6,7,791,1053,1848,0,0,3,796,1061,1860,3,9,10,568,761,1326,3,0,6,576,769,1343,24,28,52,1998,1046,3042,4,0
ILOC50501902,244,293,534,7907,7999,15905,398,323,717,8539,8615,17156,108,111,218,5288,4507,9801,17,5,23,5419,4629,10044,33,31,63,382,332,711,0,0,0,412,364,777,145,142,286,5674,4842,10513,17,5,23,5834,4989,10819,86,145,229,2138,3053,5193,27,26,54,2253,3219,5471,13,11,23,96,99,197,350,292,645,456,408,865,23.6,22,22.8,6.7,6.8,6.8,0,0,0,7.1,7.3,7.2,60,47.6,53.2,71.7,60.5,66.1,4.3,1.9,3.2,68.3,57.9,63.1,45.8,37.2,41,66.9,56.4,61.6,4.3,1.9,3.2,63.4,53.7,58.5,14,36,51,473,747,1219,0,0,4,486,785,1273,94,77,166,4716,3695,8411,16,3,20,4823,3773,8595,0,0,0,367,189,553,0,0,0,371,189,560,0,0,0,189,217,403,0,0,0,189,217,407,0,0,0,67,149,221,0,0,0,72,152,224,0,13,14,785,1066,1850,0,0,0,783,1076,1862,12,18,25,620,754,1368,3,0,3,634,768,1400,56,65,122,2000,1092,3088,4,5
ILOC50501903,32,36,71,723,653,1372,63,52,110,815,743,1558,12,10,28,465,373,832,0,0,4,476,386,863,5,5,7,28,25,58,0,0,0,28,30,65,15,16,35,496,402,893,0,0,3,511,416,923,18,21,32,212,252,462,5,9,12,232,271,501,0,5,5,13,7,23,57,41,102,74,56,127,18.8,18.8,18.8,5.9,7,6.4,0,50,33.3,6.3,7.7,6.9,48.5,43.2,45.7,68.5,61.1,65,1.6,3.9,2.7,62.7,56.3,59.6,39.4,35.1,37.1,64.4,56.8,60.8,1.6,2,1.8,58.7,52,55.5,0,0,0,40,61,108,0,0,0,40,61,105,12,10,23,414,307,720,0,0,0,422,318,742,0,0,3,40,26,58,0,0,0,37,25,64,0,0,0,13,9,23,0,0,0,13,9,23,0,0,0,11,17,24,0,0,0,11,17,24,0,0,0,41,77,117,0,0,0,41,78,121,0,0,5,43,65,110,0,0,0,44,65,108,9,3,10,230,113,346,0,0
ILOC50501904,402,551,956,18531,19554,38085,1026,647,1668,19954,20753,40715,270,258,525,14484,13248,27732,44,25,68,14797,13532,28329,29,24,52,545,580,1122,0,0,0,573,606,1175,299,284,577,15025,13829,28851,42,32,70,15370,14136,29504,93,267,358,3355,5572,8923,14,26,39,3464,5859,9325,11,3,21,149,161,306,965,594,1556,1121,755,1880,9.1,8.6,8.8,3.6,4.2,3.9,2.4,6.9,4.2,3.7,4.3,4,74.3,50.5,60.5,81.1,70.7,75.8,4.1,4.5,4.3,77,68.1,72.5,67.6,46.2,55.2,78.2,67.7,72.8,4,4.2,4.1,74.1,65.2,69.6,29,69,98,1210,2021,3228,3,4,7,1240,2094,3333,235,177,412,13088,11075,24161,38,24,65,13359,11275,24638,9,9,23,825,618,1444,0,0,8,843,629,1469,4,3,8,727,929,1660,0,0,0,730,935,1665,4,9,15,231,530,767,0,0,0,235,544,781,11,41,46,2344,3574,5914,3,3,10,2357,3616,5973,16,44,58,1995,2376,4373,0,6,4,2012,2423,4438,140,106,238,5534,3105,8644,15,7
ILOC50501905,275,256,536,9103,10060,19170,515,421,935,9904,10738,20636,173,130,302,6784,6335,13117,15,11,23,6971,6481,13442,28,17,44,372,401,772,3,0,4,400,422,820,199,150,343,7153,6740,13891,20,9,30,7366,6900,14265,77,99,180,1875,3236,5117,13,21,34,1968,3364,5329,4,3,8,82,87,160,486,385,871,566,476,1041,13.7,12.1,13,5.2,6,5.6,10.5,10,10.3,5.4,6.1,5.8,70.9,58.4,64.9,78.5,67,72.5,3.7,2.4,3.1,74.4,64.3,69.1,61.2,51.4,56.5,74.5,63,68.4,3.3,2.1,2.8,70.4,60.3,65.1,24,33,51,550,987,1535,0,0,0,570,1019,1583,142,98,242,6157,5297,11454,15,7,24,6314,5399,11716,7,6,14,329,278,612,0,0,0,336,283,622,0,6,5,218,249,470,0,0,0,220,253,471,0,0,3,96,205,296,0,0,0,97,204,299,8,14,23,763,1298,2059,0,0,0,771,1310,2081,10,9,19,784,1185,1966,0,0,3,793,1197,1993,70,53,125,2736,1715,4456,3,9
ILOC50501906,100,70,167,3250,3413,6667,169,119,279,3517,3605,7115,56,31,86,2254,2169,4420,3,0,7,2316,2196,4514,4,3,7,87,94,181,0,0,0,88,94,184,56,34,89,2341,2255,4603,3,4,5,2404,2292,4700,41,39,80,870,1118,1989,10,3,17,921,1157,2076,0,0,0,41,41,81,151,106,261,191,153,338,6.9,6.1,6.6,3.7,4.1,3.9,0,33.3,12.5,3.7,4.1,3.9,59.2,46.5,53.8,72,66.1,69,3,2.6,2.8,68.4,63.7,66,55.1,43.7,50.3,69.4,63.4,66.3,3,1.7,2.5,65.9,61,63.4,8,9,17,287,470,753,0,0,0,294,481,769,45,21,67,1951,1680,3627,3,0,8,1999,1696,3705,0,0,0,167,96,264,0,0,0,172,96,264,0,0,0,180,189,366,0,0,0,184,188,369,0,0,0,77,136,211,0,0,0,77,142,210,8,5,10,521,767,1281,3,0,5,526,774,1295,3,10,18,295,402,700,0,0,0,304,413,718,22,15,34,836,440,1270,5,0
ILOC50501907,84,101,176,2039,2212,4254,239,192,431,2358,2506,4866,42,33,73,1285,1223,2512,0,4,7,1329,1265,2596,10,8,21,97,67,159,0,0,0,108,74,177,54,42,91,1385,1284,2672,0,5,9,1439,1336,2776,28,49,78,598,815,1415,5,13,16,634,873,1509,5,3,8,56,113,171,227,178,409,291,294,588,22.6,19,21.1,6.9,5,6,0,16.7,12.5,7.4,5.5,6.5,63.9,43.3,52.8,67.9,58.1,62.8,0.8,3.1,1.9,60.9,53.3,57,49.4,35.1,41.7,63.2,55.2,59,0.8,2.6,1.6,56.4,50.4,53.3,9,10,12,110,179,296,0,0,0,123,185,311,31,26,56,1153,1026,2178,0,3,5,1188,1054,2240,0,3,3,68,47,114,0,0,0,68,47,115,0,0,0,77,84,162,0,0,0,77,84,164,0,0,0,28,51,76,0,0,0,28,51,76,4,3,11,204,291,492,0,0,0,205,298,500,6,11,14,151,223,372,0,0,3,154,235,393,18,8,24,524,311,839,0,0
ILOC50501908,151,169,329,2466,2473,4935,200,166,361,2816,2806,5622,62,59,119,1567,1355,2918,3,6,9,1632,1416,3047,16,14,28,118,91,211,0,0,0,129,107,239,74,71,146,1680,1446,3129,3,6,9,1761,1522,3281,69,94,167,743,988,1727,9,9,20,821,1096,1919,11,4,12,42,37,75,181,150,327,233,188,419,19.7,17.1,18.5,7,6.4,6.7,0,0,0,7.5,6.9,7.2,49.4,40.9,44.9,68.2,58.5,63.4,2.5,3.7,3,62.6,54.2,58.4,39.6,33.9,36.6,63.5,54.8,59.1,2.5,3.7,3,57.9,50.5,54.2,3,15,23,99,174,269,0,0,0,102,189,293,50,41,92,1428,1155,2589,5,5,8,1485,1201,2691,0,0,0,72,45,113,0,0,0,71,45,116,0,0,0,50,67,117,0,0,0,50,68,118,0,0,0,17,30,45,0,0,0,15,36,48,0,6,12,208,303,511,0,0,0,210,313,517,4,11,24,195,254,446,0,0,0,202,268,471,26,35,63,685,388,1071,4,0
ILOC50501909,110,135,246,2488,2635,5123,128,87,214,2721,2854,5575,72,61,131,1809,1683,3489,10,3,12,1887,1749,3637,9,15,19,94,106,199,0,4,4,103,122,227,78,71,153,1903,1785,3688,12,6,13,1991,1866,3859,31,54,87,557,829,1388,4,5,10,590,888,1481,3,3,7,24,16,44,115,76,188,144,96,240,9,17.6,13.2,5,5.8,5.4,20,42.9,29.4,5.2,6.4,5.8,70.3,55.6,62.3,76.5,67.9,72.1,7.9,8,8,73.1,65.5,69.2,64,45.9,54.1,72.7,63.9,68.2,6.3,4.6,5.6,69.3,61.3,65.2,10,20,30,173,316,488,0,0,0,184,338,521,61,39,99,1624,1360,2985,10,3,12,1695,1403,3096,0,0,0,84,57,143,0,0,0,83,61,141,0,0,0,47,70,112,0,0,0,47,70,112,0,0,0,22,56,80,0,0,0,22,56,80,0,3,8,203,278,481,0,0,0,209,285,487,4,10,14,181,271,452,0,0,0,186,285,467,25,25,46,770,449,1219,0,4
ILOC50502001,600,703,1301,44517,47052,91568,1865,1306,3176,46982,49059,96044,322,309,633,31907,29358,61270,64,46,115,32297,29721,62016,73,60,136,1732,1650,3387,10,4,13,1817,1713,3535,402,372,765,33634,31011,64650,76,47,125,34113,31433,65546,190,312,503,10296,15353,25652,71,86,153,10553,15756,26309,11,16,29,577,688,1263,1721,1176,2894,2313,1878,4192,18.6,15.9,17.3,5.1,5.3,5.2,15.6,6,11.8,5.3,5.5,5.4,66.3,52.8,59,75.6,65.9,70.6,4.1,3.8,4,72.6,64.1,68.2,54,44.4,48.8,71.7,62.4,66.9,3.5,3.6,3.5,68.7,60.6,64.6,35,79,112,2916,4886,7808,3,10,10,2957,4970,7931,283,227,507,28525,24141,52667,49,35,91,28860,24407,53262,19,5,26,2398,1400,3804,9,0,9,2424,1413,3837,3,3,11,1457,1511,2967,0,0,0,1459,1518,2980,5,9,18,480,1129,1614,0,0,0,484,1141,1624,18,48,67,5128,7691,12822,6,12,19,5156,7753,12902,14,50,67,3914,5385,9300,8,4,13,3937,5444,9384,129,116,249,12201,6484,18689,37,21
ILOC50502101,514,590,1101,29801,32885,62690,1856,1337,3194,32169,34816,66978,289,264,555,21436,20488,41921,63,53,115,21792,20803,42593,49,48,99,1308,1397,2701,8,3,7,1368,1447,2811,343,304,649,22740,21886,44632,70,61,131,23155,22249,45404,156,280,434,6768,10663,17430,44,67,118,6970,11004,17980,11,3,19,286,341,627,1741,1212,2951,2032,1561,3595,15.4,14.7,15.1,5.8,6.4,6.1,7.1,8.8,7.9,5.9,6.5,6.2,67.2,52,59.1,76.3,66.5,71.2,3.8,4.3,4,72,63.9,67.8,56.8,44.4,50.2,71.9,62.3,66.9,3.5,3.9,3.7,67.7,59.8,63.6,24,55,81,1837,3045,4888,8,7,18,1872,3108,4984,264,195,460,19324,17251,36570,57,36,99,19642,17487,37126,9,11,21,1620,1092,2709,3,3,5,1634,1104,2737,0,4,4,851,910,1760,0,0,0,850,919,1770,0,7,12,334,797,1132,4,4,5,339,811,1149,10,26,35,2826,4869,7696,0,15,19,2837,4911,7753,22,44,64,2814,4328,7140,10,8,20,2841,4379,7225,136,109,249,9393,5326,14719,42,17
ILOC50600102,73,92,164,6,7,17,3,4,3,83,101,187,25,10,34,3,6,9,0,0,0,28,15,42,19,19,33,0,0,0,0,0,0,19,19,33,37,26,68,3,6,9,0,0,0,46,35,82,31,63,94,0,0,0,0,0,0,32,69,100,0,0,0,0,0,0,3,4,3,3,6,10,37.5,74.1,52.2,0,0,0,0,0,0,32.6,58.8,43.8,54.8,29,40.4,85.7,87.5,86.7,0,0,0,56.1,33,43.2,34.2,7.5,19.3,85.7,87.5,86.7,0,0,0,37.8,13.6,24.3,3,5,3,4,4,8,0,0,0,3,7,15,23,4,24,0,3,5,0,0,0,26,8,33,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600103,60,72,134,8,4,14,0,0,0,70,76,146,9,7,14,8,4,14,0,0,0,15,7,26,0,0,0,0,0,0,0,0,0,0,0,0,11,7,15,8,4,14,0,0,0,13,7,22,52,69,115,0,0,0,0,0,0,52,69,115,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,6.7,0,0,0,0,0,0,5.9,0,3.8,14.8,8.1,11.1,100,100,100,0,0,0,24.6,11.7,17.8,13.1,8.1,10.4,100,100,100,0,0,0,23.2,11.7,17.1,6,6,9,4,0,8,0,0,0,10,4,12,0,0,9,6,0,6,0,0,0,7,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600104,27,25,52,0,3,6,0,0,0,35,26,59,7,5,13,0,3,6,0,0,0,13,6,19,6,8,11,0,0,0,0,0,0,6,8,11,14,13,24,0,3,6,0,0,0,16,13,26,16,16,33,0,0,0,0,0,0,16,16,33,0,0,0,0,0,0,0,0,0,0,0,3,38.5,55.6,45.5,0,0,0,0,0,0,29.4,45.5,35.7,46.4,36,41.5,100,100,100,0,0,0,51.5,40.7,46.7,28.6,16,22.6,100,100,100,0,0,0,36.4,22.2,30,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,0,3,6,0,0,0,13,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ILOC50600105,39,30,64,39,30,67,15,7,16,87,61,149,9,5,18,25,18,46,0,0,0,37,20,59,6,5,15,0,0,0,0,0,0,6,7,14,13,12,29,25,18,44,0,0,0,41,33,74,24,13,35,7,5,17,4,0,4,28,22,52,0,0,6,4,0,6,11,7,15,10,10,27,35.7,57.1,46.4,0,5.3,2.2,0,0,0,12.5,27.3,19.2,38.9,46.7,42.4,70.3,65.5,68.2,0,0,0,47.1,52.4,49.3,25,20,22.7,70.3,62.1,66.7,0,0,0,41.2,38.1,39.9,0,4,5,10,3,12,0,0,0,8,9,16,5,3,11,14,8,29,0,0,0,19,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,3,3,0,5,5,5,12,0,0
ILOC50600106,166,168,338,1231,1124,2353,197,177,373,1593,1465,3060,135,108,237,1130,924,2059,14,7,23,1278,1035,2314,10,6,16,18,29,41,0,0,0,24,32,63,138,113,257,1152,945,2098,9,7,18,1306,1066,2374,22,49,71,68,164,234,4,4,5,91,216,305,4,5,10,13,11,23,181,165,347,200,182,379,5.7,7,6.3,1.5,2.7,2,7.7,0,5,2,3.2,2.5,83.3,67.9,75.6,93.5,84.6,89.2,6.6,4,5.3,81.7,72.9,77.5,78.6,63.1,70.8,92.1,82.3,87.4,6.1,4,5.1,80.1,70.6,75.5,5,25,24,70,178,244,0,0,0,75,201,273,126,80,208,1050,741,1790,14,9,16,1190,833,2019,0,0,0,20,18,37,0,0,0,20,23,44,0,0,0,27,31,62,0,0,0,27,31,62,0,0,0,11,27,35,0,0,0,11,27,35,0,10,11,95,194,287,0,3,3,101,199,304,3,13,15,81,139,218,0,4,4,88,156,235,53,33,85,532,220,756,0,0
ILOC50600107,35,36,72,27,17,45,8,0,6,72,53,124,7,8,17,16,10,25,0,0,0,26,13,39,3,0,7,3,0,3,0,0,0,9,0,6,12,9,18,19,10,24,0,0,0,31,10,47,28,28,56,9,6,13,0,0,0,33,35,69,0,0,0,0,3,0,8,0,6,7,4,7,25,16.7,22.2,15,0,10.7,0,0,0,18.8,7.1,15.2,32.4,16.7,24.7,69,53.3,63.6,0,0,0,45.1,26.4,37.1,24.3,13.9,19.2,58.6,53.3,56.8,0,0,0,36.6,24.5,31.5,3,0,4,3,3,5,0,0,0,6,0,5,5,3,11,13,3,22,0,0,0,23,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,11,0,0,0,4,0,10,0,0,0,4,0,10,0,0,0,4,0,3,0,0
ILOC50600108,35,36,76,10,4,6,0,0,0,43,40,86,9,9,16,3,3,8,0,0,0,10,11,25,5,0,5,0,0,0,0,0,0,5,0,5,8,15,22,3,3,8,0,0,0,15,13,27,21,20,39,3,0,5,0,0,0,17,22,40,5,3,14,0,0,0,0,0,0,5,3,14,30,7.7,17.4,0,0,0,0,0,0,21.4,6.3,13.3,26.3,34.2,30.3,66.7,75,70,0,0,0,31.8,38.1,34.9,18.4,31.6,25,66.7,75,70,0,0,0,25,35.7,30.2,0,4,4,0,0,3,0,0,0,0,0,6,9,9,19,4,0,3,0,0,0,8,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
